date,ABN AMRO CLEARING HONG KONG LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CHIEF SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,MERRILL LYNCH FAR EAST LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-03-04,100.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,100.0,0.0,0.0,0.0,0.0,0.0
2024-03-14,100.0,0.0,0.0,0.0,0.0,0.0
2024-03-15,100.0,0.0,0.0,0.0,0.0,0.0
2024-03-18,100.0,0.0,0.0,0.0,0.0,0.0
2024-03-19,100.0,0.0,0.0,0.0,0.0,0.0
2024-03-22,99.86308871851041,0.0,0.0,0.13691128148959475,0.0,0.0
2024-03-27,96.61513859275054,3.251599147121535,0.0,0.13326226012793177,0.0,0.0
2024-04-05,96.48187633262259,3.251599147121535,0.0,0.26652452025586354,0.0,0.0
2024-04-09,96.47247461250667,3.260288615713522,0.0,0.26723677177979693,0.0,0.0
2024-04-19,96.07161945483699,3.661143773383217,0.0,0.26723677177979693,0.0,0.0
2024-04-25,95.91346153846155,3.6591880341880345,0.0,0.2670940170940171,0.0,0.16025641025641024
2024-05-03,95.86486486486486,3.702702702702703,0.0,0.2702702702702703,0.0,0.16216216216216214
2024-05-06,95.03105590062113,4.536862003780719,0.0,0.2700513097488523,0.0,0.16203078584931138
2024-05-07,95.04443845946675,4.524643145704283,0.0,0.26932399676811203,0.0,0.16159439806086723
2024-05-09,95.96014004847831,3.608941556692701,0.0,0.26932399676811203,0.0,0.16159439806086723
2024-05-17,96.020435600968,3.549341220758268,0.0,0.26888948642108096,0.0,0.16133369185264856
2024-05-27,95.94304137560451,3.5464803868887693,0.0,0.2686727565824825,0.08060182697474476,0.16120365394948952
2024-06-04,95.98511034299389,3.5097048657272,0.0,0.2658867322520606,0.07976601967561818,0.15953203935123636
2024-06-06,96.24100239936017,3.25246600906425,0.0,0.2665955745134631,0.07997867235403892,0.15995734470807785
2024-06-12,96.78947368421052,2.631578947368421,0.0,0.2631578947368421,0.15789473684210525,0.15789473684210525
2024-06-14,96.7716535433071,2.6246719160104988,0.0,0.26246719160104987,0.1837270341207349,0.15748031496062992
2024-06-18,96.8004196170994,2.6226068712300026,0.0,0.26226068712300027,0.15735641227380015,0.15735641227380015
2024-06-19,96.7835486422357,2.636435539151068,0.0,0.2636435539151068,0.15818613234906406,0.15818613234906406
2024-06-20,96.78862858647013,2.632271650434325,0.0,0.26322716504343247,0.1579362990260595,0.1579362990260595
2024-06-21,96.77845260100342,2.6406126221283337,0.0,0.2640612622128334,0.15843675732770002,0.15843675732770002
2024-06-27,96.7835486422357,2.636435539151068,0.0,0.2636435539151068,0.15818613234906406,0.15818613234906406
2024-07-08,96.78947368421052,2.631578947368421,0.0,0.2631578947368421,0.15789473684210525,0.15789473684210525
2024-07-09,96.7741935483871,2.6441036488630356,0.0,0.26441036488630354,0.15864621893178213,0.15864621893178213
2024-07-12,96.76306712655877,2.6532236667551072,0.0,0.26532236667551073,0.15919342000530645,0.15919342000530645
2024-07-15,96.77334038614124,2.644802962179318,0.0,0.26448029621793173,0.15868817773075905,0.15868817773075905
2024-07-16,96.75186368477104,2.6624068157614484,0.0,0.26624068157614483,0.1597444089456869,0.1597444089456869
2024-07-17,96.73971138428648,2.672367717797969,0.0,0.26723677177979693,0.16034206306787815,0.16034206306787815
2024-07-18,96.73534921059674,2.675943270002676,0.0,0.2675943270002676,0.16055659620016055,0.16055659620016055
2024-07-19,96.72658975046954,2.6831231553528307,0.0,0.26831231553528306,0.16098738932116982,0.16098738932116982
2024-07-22,96.7089290531427,2.6975991367682766,0.0,0.2697599136768276,0.16185594820609656,0.16185594820609656
2024-07-24,96.705374021064,2.7005130974885225,0.0,0.2700513097488523,0.16203078584931138,0.16203078584931138
