date,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,FUTU SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT,BANK OF CHINA (HONG KONG) LTD,REALINK FINANCIAL TRADE LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD
2024-05-20,56.21879748209246,0.0,7.547520853359795,0.0,10.00651182982418,8.21730906384694,5.711805017209836,6.722689075630252,5.575366678036528
2024-05-21,56.07621168537936,0.0,9.006835544833132,0.0,9.98113265905787,8.196467786335097,5.697318363180848,5.480807893353128,5.561226067860567
2024-05-22,55.76574082618191,0.0,9.652117744763311,0.0,9.77207714312079,8.151087324290241,5.665774660884009,5.462766448279044,5.530435852480699
2024-05-23,55.77260282400714,0.0,9.714830651859598,0.0,9.77327960131664,8.084412588057956,5.666471836835143,5.4572861229888945,5.53111637493463
2024-05-24,55.6595953703988,0.0,9.762686887913302,0.0,9.753476805943572,8.203113007705769,5.654990329413931,5.446228471433396,5.519909127191232
2024-05-27,55.649344669879376,0.0,9.932778783879186,0.0,9.598207434236778,8.201602259123977,5.6539488627643575,5.445225451978268,5.518892538138064
2024-05-29,55.649344669879376,0.0,10.23972497621167,0.0,9.291261241904294,8.201602259123977,5.6539488627643575,5.445225451978268,5.518892538138064
2024-05-30,55.649344669879376,0.0,10.270419595444919,0.0,9.260566622671046,8.201602259123977,5.6539488627643575,5.445225451978268,5.518892538138064
2024-05-31,5.824899598393574,0.0,1.0962248995983934,0.0,0.9314056224899598,0.8713253012048193,0.5918072289156626,0.5699598393574298,0.5776706827309237
2024-06-03,55.66984984800565,0.0,10.783922375410691,0.0,8.594589615254705,8.327448030214635,5.656032179813922,5.447231860472257,5.520926090828139
2024-06-04,55.66984984800565,0.0,10.734792888506771,0.0,8.594589615254705,8.321306844351644,5.656032179813922,5.502502533239168,5.520926090828139
2024-06-05,55.41800397371236,0.0,10.832951245605992,0.0,8.555708390646492,8.283661928778848,5.630444750114626,5.783279841051506,5.495949870090173
2024-06-06,55.08126993771837,0.0,11.374753152058332,0.0,8.503721707428225,8.233328269785813,5.596232720644084,5.7481391462858875,5.462555066079295
2024-06-07,55.05116448547051,0.0,11.42319254243464,0.0,8.499073877265964,8.228828227006346,5.593174019979959,5.744997419002217,5.459569428840373
2024-06-11,54.62324124009521,0.0,11.720044590401011,0.0,8.433008948208851,8.164863969148263,5.6400831550721575,6.001626947063963,5.417131150010545
2024-06-12,54.54107878824344,0.0,11.852832345597305,0.0,8.420324298306308,8.152582653951445,5.631599530700039,5.992599500616708,5.40898288258476
2024-06-13,49.90228730285431,0.0,10.965841843054141,8.384024662134266,7.704164487627646,7.459194627177893,5.152624480471222,5.482920921527071,4.94894167515345
2024-06-14,49.85563041385948,0.0,11.049085659287778,8.376185893029012,7.696961363948852,7.452220541729686,5.147806957239104,5.477794582703148,4.944314588202943
2024-06-18,49.861114930832485,0.0,10.901790379802536,8.377107340282171,7.697808091086604,7.453040345425044,5.285883226533924,5.478397183795825,4.944858502241412
2024-06-19,49.833612936937925,0.0,10.934792772476005,8.377107340282171,7.697808091086604,7.453040345425044,5.280382827755012,5.478397183795825,4.944858502241412
2024-06-20,49.80337155900229,0.0,11.04969336963397,8.376646591315348,7.6148832604570575,7.452630421032367,5.280092401617028,5.478095866677666,4.94458653026428
2024-06-21,49.74044879013431,0.0,11.162075311049465,8.366063335988356,7.605262435112198,7.443214589799226,5.273421406795023,5.471174709549836,4.938339421571589
2024-06-26,49.73225319236578,0.0,11.176712893038584,8.364684882603322,7.604009336811754,7.441988191679252,5.272552519566113,5.470273239049842,4.93752574488535
2024-07-02,49.72406029488482,0.0,11.191345652233602,8.36330688339145,7.602756651382444,7.4407621976332345,5.271683918618379,5.469372065566569,4.936712336289503
2024-07-08,49.69677012156637,0.0,11.185203479597156,8.358716829944294,7.598584012513378,7.436678466562388,5.2687906478966,5.521253533108312,4.934002908811504
2024-07-11,49.72679096076224,0.0,11.1315522117576,8.363766166012246,7.6031741673302395,7.441170817430462,5.271973420467338,5.524588813531398,4.936983442708477
2024-07-15,49.72952192657276,0.0,11.126671609413187,8.3642254990801,7.603591729137491,7.441579482110004,5.2722629541148365,5.524892220666172,4.937254578905456
2024-07-18,49.73501386714996,0.0,11.126671609413187,8.3642254990801,7.598099788560288,7.441579482110004,5.2722629541148365,5.524892220666172,4.937254578905456
2024-07-29,49.798226590166635,0.0,11.074203200922392,8.361929338128311,7.596013945699618,7.439536607461498,5.270815603810361,5.5233755181596065,4.935899195651578
2024-08-09,49.78182716320426,0.0,11.070556272126018,8.359175608551277,7.59351244545679,7.453552512418013,5.285545706523231,5.5215565740003845,4.934273717720025
2024-08-22,49.716337325622824,0.0,11.193027653684874,8.348178803409434,7.5835228985666125,7.438265683668156,5.278592375366569,5.514292761805574,4.927782497875956
2024-08-26,49.83927246751106,0.0,10.797593208231447,8.368821606176333,7.602274912767536,7.478638349314504,5.291644915789763,5.681786960463774,4.939967579745583
2024-08-28,49.798226590166635,0.0,10.87105718285887,8.361929338128311,7.596013945699618,7.472479204985313,5.2872869025722675,5.677107639937409,4.935899195651578
2024-08-29,49.80643035611323,0.0,10.883830756980863,8.36330688339145,7.597265313967217,7.473710222124598,5.260701243787925,5.678042887345213,4.936712336289503
2024-08-30,49.80369546714988,0.0,10.888724157812371,8.362847651209401,7.596848145402631,7.473299838014441,5.260412376794883,5.677731103972764,4.936441259643632
2024-09-04,49.7681692227496,0.0,10.952289500397816,8.356882218990918,7.591429120140471,7.467968942906526,5.256659990671897,5.673681033773217,4.932919970369557
2024-09-11,49.67549360571788,0.0,11.118109373716353,8.341320480871921,7.577292767752006,7.454062491442342,5.246871320207027,5.663115809075226,4.923734151217241
2024-09-23,49.61495245142372,0.0,11.14856532105566,8.347721231055935,7.583107237797693,7.459782400175395,5.250897530762696,5.667461426731344,4.927512400997561
2024-09-26,49.49109763792489,0.0,11.160187649172862,8.356423692079778,7.591012592247126,7.467559189048312,5.256371567309539,5.744698362184851,4.932649310032647
2024-10-03,49.204920492049204,0.0,11.199301748356653,8.30810353762649,8.092627444562638,7.424378801516515,5.225977143168863,5.6405640564056405,4.904126776313995
2024-10-04,49.269425099003136,0.0,11.410624061177113,8.318994947425919,7.830124266011198,7.434111702854021,5.232828075925167,5.5933360644544585,4.910555783148983
2024-10-09,49.06573829793021,0.0,11.7170288573993,8.284603040770255,7.857589686403569,7.403378029210978,5.211194821443142,5.57021241874507,4.890254848097478
2024-10-10,49.1325544025928,0.0,11.74387885720511,8.295884740038675,7.857395756733938,7.413459705313614,5.21829125473214,5.441621047471198,4.89691423591252
2024-10-16,49.09800496711335,0.0,11.560819846619905,8.313091891596844,7.873693403564314,7.565295706994897,5.229114925902677,5.452907944652165,4.907071313555853
2024-10-17,49.09800496711335,0.0,11.369777025736196,8.313091891596844,7.873693403564314,7.565295706994897,5.420157746786387,5.452907944652165,4.907071313555853
2024-10-21,48.99104054900466,0.0,11.562865935023556,8.294981073500177,7.856539854579124,7.548814030119005,5.408349445821193,5.441028294436426,4.896380817515863
2024-10-24,48.9643722272121,0.0,11.676328896872704,8.290465692278381,7.852263139272203,7.544704825671593,5.405405405405405,5.372744345554013,4.893715467733594
2024-10-25,48.948385165836804,0.0,11.677958261910593,8.287758822409055,7.849699344271216,7.542241449677577,5.403640519141295,5.398198786493619,4.892117650259842
2024-10-28,48.948385165836804,0.0,11.672516529262918,8.287758822409055,7.849699344271216,7.542241449677577,5.403640519141295,5.403640519141295,4.892117650259842
2024-10-30,48.908463148737184,0.0,11.744555908979692,8.280999374711143,7.843297175325557,7.536090041595302,5.399233341489275,5.399233341489275,4.888127667672566
2024-11-06,48.908463148737184,0.0,11.711932142565859,8.280999374711143,7.875920941739391,7.536090041595302,5.399233341489275,5.399233341489275,4.888127667672566
2024-11-07,48.85798864778251,0.0,11.775888759132016,8.272453219630101,7.894951250645012,7.528312647673882,5.393661225930855,5.393661225930855,4.883083023274762
2024-11-14,48.786440677966105,0.0,11.894237288135594,8.260338983050849,7.932203389830509,7.484745762711864,5.385762711864406,5.380338983050848,4.875932203389831
2024-11-18,49.00494153862771,0.0,11.843490940512517,8.225096535522372,7.898360921340426,7.452812356546863,5.362784543515243,5.357383954851079,4.85512920908379
2024-12-06,48.93622758527707,0.0,11.82688418498045,8.21356343535122,7.887285964675744,7.44236214102737,5.355264931913172,5.490090333018741,4.848321423756236
2024-12-10,48.83088927754608,0.0,11.801426072918069,8.195883223462936,7.870308085564375,7.426341988429974,5.343737387326786,5.693528857796314,4.8378851069554685
2024-12-17,48.80987601194158,0.0,11.823243054248138,8.19235631101907,7.866921276996315,7.439283505016004,5.341437831150319,5.691078776794599,4.835803232833975
2024-12-18,48.80987601194158,0.0,11.84475942013394,8.19235631101907,7.8454049111105135,7.439283505016004,5.341437831150319,5.691078776794599,4.835803232833975
2025-01-02,48.6763404232492,0.0,11.812354156049674,8.169943405841805,8.097524340852399,7.41893088002575,5.326824558109594,5.67550894509562,4.822573290775957
2025-01-09,48.569516927606045,0.0,11.898835808912084,8.152013916767029,8.07975378027566,7.509701592399304,5.315134484142915,5.663053659842098,4.8119898300548645
2025-01-10,48.5539235358643,0.0,11.9271209567381,8.14939668780266,8.077159750648795,7.5072905797683065,5.313428043984268,5.6612355191695425,4.810444926024025
2025-01-22,48.54872796340387,0.0,11.920494368796982,8.148524651560955,8.092346379176588,7.506487252882481,5.312859474064364,5.66062973168187,4.809930178432894
2025-02-05,48.52536164068558,0.0,11.962886708200754,8.144602796866227,8.088451562876013,7.502874408406641,5.310302414503062,5.657905291585337,4.807615176876387
2025-02-10,48.52536164068558,0.0,11.96823444477125,8.144602796866227,8.088451562876013,7.502874408406641,5.304954677932565,5.657905291585337,4.807615176876387
2025-02-12,48.429102382416644,0.0,12.064493703040188,8.144602796866227,8.088451562876013,7.502874408406641,5.304954677932565,5.657905291585337,4.807615176876387
2025-02-17,33.98842197950428,29.75813552653765,8.572980871911124,5.706577739475804,5.667234951383555,5.256945875564382,3.71695674166776,3.9642542668190424,3.3684920471364075
2025-02-18,33.93221799651535,29.75813552653765,8.801543736066096,5.706577739475804,5.49487607021751,5.256945875564382,3.71695674166776,3.9642542668190424,3.3684920471364075
2025-02-19,33.94847775175644,29.759250585480096,8.801873536299766,5.6880562060889925,5.495081967213115,5.257142857142857,3.7170960187353628,3.9644028103044495,3.3686182669789226
2025-02-24,33.950952657511664,29.75813552653765,8.801543736066096,5.687843078479495,5.49487607021751,5.256945875564382,3.71695674166776,3.9642542668190424,3.3684920471364075
2025-02-26,34.00715664050059,29.75813552653765,8.745339753077168,5.687843078479495,5.49487607021751,5.256945875564382,3.71695674166776,3.9642542668190424,3.3684920471364075
2025-03-06,33.93221799651535,29.75813552653765,8.820278397062404,5.687843078479495,5.49487607021751,5.256945875564382,3.71695674166776,3.9642542668190424,3.3684920471364075
2025-03-07,33.87644136120746,29.78156932595856,8.860973094590795,5.6923221149339085,5.46920408737227,5.261085591075279,3.7198837536326987,3.9673760194993903,3.3711446517296335
2025-03-10,33.820639050596185,29.73251221384048,9.007356382082623,5.6829455477977655,5.445220223499242,5.252419369934298,3.732474776781536,3.960840836343897,3.365591599123973
2025-03-13,33.80165753091501,29.715825117392853,9.133257254036256,5.679756047368716,5.367332048715694,5.249471498325632,3.7303799599648286,3.9586178511963785,3.363702692084635
2025-03-14,33.76856262258336,29.67030914355095,9.253759222938266,5.671056318296442,5.359110862052862,5.24143083963762,3.7246661062856075,3.952554403661156,3.3585504809937423
2025-03-25,33.77351089859729,29.66809241861073,9.25306785707615,5.670632622947758,5.3587104727394985,5.2410392424214125,3.72438782943275,3.9522591008423764,3.358299557332038
2025-03-26,33.78098208782383,29.66809241861073,9.245596667849606,5.670632622947758,5.3587104727394985,5.2410392424214125,3.72438782943275,3.9522591008423764,3.358299557332038
2025-03-27,33.753760487321784,29.68028850645589,9.253134518003625,5.672963731150849,5.360913354634976,5.239456621260534,3.7259188669021057,3.9538838126202887,3.359680101649943
2025-03-28,33.73817652655734,29.633775489263257,9.358034365030504,5.664073431465831,5.352512079998507,5.231245685714819,3.720079849256544,3.9476875431428518,3.3544150295703434
2025-03-31,5.810120481927711,5.103293172690763,1.629558232931727,0.975421686746988,0.9217670682730923,0.9008835341365462,0.6406425702811245,0.6798393574297189,0.5776706827309237
2025-04-01,33.696685113757056,29.597331693591965,9.484413140291053,5.6571077198278275,5.345929528388022,5.224812268246781,3.7155048726405426,3.927925913503643,3.350289749753107
2025-04-09,33.56783546488965,29.484157184489447,9.696879698550294,5.635476026952277,5.511109461140089,5.2048335901100735,3.6975850611623633,3.864644627178735,3.337478885527073
2025-04-22,33.56783546488965,29.484157184489447,9.715441872552114,5.635476026952277,5.511109461140089,5.2048335901100735,3.6790228871605444,3.864644627178735,3.337478885527073
2025-04-23,33.40290733112913,29.33929330057814,9.667707198138126,5.607787362160365,5.484031843957221,5.179260791665897,4.152274700308465,3.8456565507305274,3.3210809213321264
