date,HANG SENG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,HUATAI FINANCIAL HOLDINGS (HONG KONG),SDICS INTERNATIONAL SECURITIES (HONG,MORGAN STANLEY HONG KONG SECURITIES LTD,FIRST SHANGHAI SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD
2024-03-27,0.0,34.5886973850519,20.86058141451888,18.3214121471729,0.0,11.157998860425229,8.620709602218989,0.0,6.450600590612102
2024-04-10,0.0,32.916559433976545,19.852108343781353,17.435691351517246,4.834347857800507,10.618582381542858,8.203954512236914,0.0,6.138756119144579
2024-04-11,0.0,33.032928513649594,19.84473963692792,17.4286154506485,4.832385941549687,10.614273057938556,8.207090856064317,0.0,6.039966543221426
2024-04-12,0.0,33.033110286915466,19.844160989621738,17.428711356657825,4.832550102902172,10.61433146605329,8.207136017961107,0.0,6.0399997798884035
2024-04-15,0.0,33.03306484341145,19.844133690097053,17.42868738005654,4.832681024342934,10.614316863964342,8.207124727440313,0.0,6.039991470687366
2024-04-18,0.0,33.03329453877117,19.84424396001684,17.428663403521224,4.8326743760541255,10.61430226191557,8.206838298211872,0.0,6.039983161509191
2024-04-19,0.0,33.033339982528666,19.844271259655663,17.42868738005654,4.832681024342934,10.614316863964342,8.206712018764488,0.0,6.039991470687366
2024-04-22,0.0,33.18858083996706,19.798654954707658,17.388141641504255,4.8214383749656875,10.589623936316222,8.187620093329674,0.0,6.025940159209442
2024-04-23,0.0,33.207282067606656,19.793113100367176,17.383274515507598,4.8200888030252305,10.586659787816751,8.185328291282705,0.0,6.024253434393883
2024-04-24,0.0,33.20063672416396,19.79512302224418,17.38503972664773,4.820578266298903,10.587734826341718,8.186022257900731,0.0,6.024865176402782
2024-04-25,0.0,33.20077394919929,19.79512302224418,17.38503972664773,4.820578266298903,10.587734826341718,8.185885032865396,0.0,6.024865176402782
2024-04-26,0.0,33.200911174234626,19.79512302224418,17.38503972664773,4.820578266298903,10.587734826341718,8.18574780783006,0.0,6.024865176402782
2024-04-30,0.0,33.201048399269965,19.79512302224418,17.38503972664773,4.820578266298903,10.587734826341718,8.185610582794725,0.0,6.024865176402782
2024-05-03,0.0,33.201185624305296,19.79512302224418,17.38503972664773,4.820578266298903,10.587734826341718,8.18547335775939,0.0,6.024865176402782
2024-05-06,0.0,33.19889392827001,19.79580214215629,17.38563616278192,4.820743647978263,10.588098064374472,8.185754180361052,0.0,6.025071874077987
2024-05-07,0.0,33.198667244852594,19.796463917356007,17.38537372584107,4.820670878641336,10.587938236569528,8.185905071385836,0.0,6.024980925353636
2024-05-08,0.0,33.206856898203164,19.79591780724168,17.38513515367916,4.820604726605062,10.587792942752145,8.18016648232669,0.0,6.0235259891920965
2024-05-09,0.0,33.20694855549472,19.79589064217464,17.38511129682309,4.820598111501289,10.587778413589726,8.180155257044133,0.0,6.023517723372401
2024-05-10,0.0,33.230442089378194,19.790513427307335,17.380388928902153,4.819288678533456,10.58490242480365,8.178070446205028,0.0,6.016394004870185
2024-05-13,0.0,33.22943917733388,19.7915623495261,17.37986437971485,4.8191432298918855,10.584582966937239,8.177823627780894,0.0,6.0175842688151535
2024-05-14,0.0,33.22260275381739,19.786118993769005,17.39823370552889,4.818151768557544,10.582405358957725,8.176141171887966,0.0,6.016346247481474
2024-05-16,0.0,33.22269434287298,19.786091855964493,17.398209842846914,4.818145160184228,10.582390844577821,8.176129957838315,0.0,6.016337995715253
2024-05-20,0.0,33.230520682760115,19.784463723911692,17.396778201706624,4.81774869095587,10.581520054638363,8.175457171148091,0.0,6.013511474879244
2024-05-21,0.0,33.223686916746416,19.780368949451127,17.393057037160947,4.816718176258786,10.579256671337722,8.19482417724053,0.0,6.012088071804462
2024-05-22,0.0,33.21208334874647,19.76388449329152,17.379164457450848,4.812870857120936,10.570806565857922,8.167042747127335,0.0,6.0941475304049755
2024-05-23,0.0,33.21222035437877,19.763747487659217,17.379164457450848,4.812870857120936,10.570806565857922,8.167042747127335,0.0,6.0941475304049755
2024-05-24,0.0,33.22603445252915,19.75965963881827,17.375569825545718,4.811875383536425,10.568620145524678,8.165353511002015,0.0,6.092887043043746
2024-05-27,0.0,33.226125917575395,19.75963257260814,17.375546024992843,4.811868792368731,10.568605668934552,8.165342326336999,0.0,6.092878697183339
2024-05-28,0.0,33.22621738237107,19.75960550647216,17.375522224505172,4.811862201219094,10.568591192384083,8.165331141702623,0.0,6.092870351345798
2024-05-29,0.0,33.22635435929046,19.76083829874666,17.375522224505172,4.811862201219094,10.568591192384083,8.168070680090404,0.0,6.0887610437641255
2024-05-30,0.0,33.23092095801001,19.75933320092322,17.375403223044838,4.811829245741759,10.568518810226626,8.16527521899035,0.0,6.088719343063194
2024-05-31,0.0,33.231012415485935,19.75930613541975,17.375379422948374,4.811822654700461,10.568504333914111,8.165264034539817,0.0,6.088711002991552
2024-06-05,0.0,33.23114939127957,19.75930613541975,17.375379422948374,4.811822654700461,10.568504333914111,8.165264034539817,0.0,6.088574027197914
2024-06-06,0.0,33.230648693887,19.760515130803064,17.375117626190473,4.81175015443788,10.568345097093829,8.16514100760615,0.0,6.088482289981605
2024-06-07,0.0,33.23074015023258,19.760488064125532,17.3750938268764,4.811743563613252,10.568330621257198,8.165129823523289,0.0,6.088473950371746
2024-06-11,0.0,33.23169604148774,19.759001817691193,17.375593626163795,4.8118819747221755,10.568634622154464,8.165364695697674,0.0,6.087827222082962
2024-06-12,0.0,33.23187895607007,19.758947687073057,17.375546024992843,4.811868792368731,10.568605668934552,8.165342326336999,0.0,6.087810544223744
2024-06-13,0.0,33.23201593317709,19.758810709966042,17.375546024992843,4.811868792368731,10.568605668934552,8.165342326336999,0.0,6.087810544223744
2024-06-14,0.0,33.23229030260858,19.758729515157825,17.375474623725434,4.811849018973991,10.568562239402125,8.165308772525792,0.0,6.087785527606253
2024-06-17,0.0,31.047846424696512,18.45598169870417,16.229861409650145,11.081214559151672,9.87174763045303,7.626947327478556,0.0,5.686400949865914
2024-06-18,33.85040449514267,20.535067528686998,12.206698710354399,10.73435331550621,7.329062722133839,6.5291270351690756,5.054327590292116,0.0,3.7609586027146866
2024-06-19,33.85040449514267,20.535152151101784,12.206698710354399,10.73435331550621,7.329062722133839,6.5291270351690756,5.0542429678773315,0.0,3.7609586027146866
2024-06-24,33.85040449514267,20.53523677351657,12.206698710354399,10.73435331550621,7.329062722133839,6.5291270351690756,5.054158345462547,0.0,3.7609586027146866
2024-06-25,33.84897230425548,20.538260406001168,12.20660534621796,10.733899151273091,7.328752633761222,6.528850791609196,5.053859888133901,0.0,3.7607994787479795
2024-06-26,33.84897230425548,20.53834502483563,12.2065207273835,10.733899151273091,7.328752633761222,6.528850791609196,5.053859888133901,0.0,3.7607994787479795
2024-06-27,33.849344662227516,20.53865557809262,12.206231907236429,10.734017230276613,7.328833254213853,6.528922612686026,5.053153905582959,0.0,3.7608408496839876
2024-06-28,33.84931601901574,20.538722818038888,12.206221578360376,10.73400814718411,7.3288270525776005,6.528917087931709,5.0531496296196,0.0,3.7608376672719794
2024-07-02,33.84951652251617,20.538844477389905,12.206293880859844,10.73407172915445,7.328870464251776,6.528955761408284,5.052587220150437,0.0,3.7608599442691397
2024-07-03,33.84951652251617,20.538844477389905,12.206716981834582,10.73407172915445,7.328870464251776,6.528955761408284,5.052164119175698,0.0,3.7608599442691397
2024-07-04,33.84928737585244,20.538874677493464,12.207057445722858,10.733999064106978,7.3288208509518435,6.528911563186742,5.0522145378203165,0.0,3.760834484865357
2024-07-05,33.84911551789061,20.538855017706567,12.20741856460464,10.733944565967008,7.3287836414177105,6.528878414913287,5.052188886961452,0.0,3.7608153905387285
2024-07-08,33.849631097011454,20.539167859110282,12.207181401772123,10.734108062047122,7.328895271153639,6.528977860743458,5.051165774061622,0.0,3.7608726741002942
2024-07-09,33.851808159800825,20.54048885011141,12.20838964483346,10.734798433743402,7.3293666341985215,6.529397776538478,5.044635943507118,0.0,3.7611145572667857
2024-07-10,33.85175086508704,20.540538710793935,12.208368981943398,10.734780264929467,7.329354229131072,6.529386725430808,5.0447120311625975,0.0,3.7611081915216817
2024-07-11,33.85169357056721,20.540673196945015,12.208348319123278,10.734762096177036,7.329341824105613,6.529375674360548,5.0447034929231815,0.0,3.761101825798126
2024-07-15,33.851664923380014,20.54074043984984,12.208337987739448,10.734753011823885,7.329335621608631,6.529370148839445,5.044699223814312,0.0,3.761098642944428
2024-07-18,33.85381359697563,20.529434216795686,12.209536044739298,10.735434380979704,7.32980083801554,6.529784588875602,5.050858961696885,0.0,3.7613373719216554
2024-07-22,33.853698994164716,20.529533981322015,12.209663974001463,10.735398039107825,7.3297760249829675,6.529762484078859,5.050841863397667,0.0,3.7613246389444868
2024-07-25,33.853813023959646,20.529264607439153,12.209705099949897,10.735434199269733,7.329800713949959,6.529784478351246,5.050860568823815,0.0,3.761337308256555
2024-07-26,33.855704082304726,20.530495998332746,12.2103871284323,10.736033875661171,7.330210153229314,6.530149229093523,5.045472118126469,0.0,3.7615474148197485
2024-07-29,33.853268667536625,20.53621264812355,12.20950877254094,10.735261577575505,7.329682853545423,6.529679481903158,5.04510917138997,0.0,3.7612768273848305
2024-07-30,33.853240017683504,20.53627989793208,12.209498439694311,10.735252492376954,7.329676650471232,6.529673955867847,5.045104901739138,0.0,3.761273644234934
2024-07-31,33.853240017683504,20.53644915693866,12.209498439694311,10.735252492376954,7.329676650471232,6.529673955867847,5.044935642732558,0.0,3.761273644234934
2024-08-01,33.84948730614397,20.534257263211618,12.20856808859104,10.734062464306175,7.3288641385186715,6.528950126101751,5.0549539149507865,0.0,3.760856698175984
2024-08-02,33.849745099404096,20.533652062527096,12.20866106744595,10.73414421351945,7.328919954187671,6.528999849730443,5.054992412817467,0.0,3.760885340367824
2024-08-06,33.849888319578646,20.533738941563374,12.208712722977296,10.73418963028709,7.32895096326003,6.529027474295868,5.054590695152552,0.0,3.7609012528851364
2024-08-09,33.8498310313634,20.53404267378539,12.208692060712306,10.734171463533917,7.328938559599598,6.529016424441647,5.054412898701695,0.0,3.7608948878620527
2024-08-13,33.84980238732849,20.534109918601285,12.208681729606035,10.734162380180388,7.328932357785126,6.529010899528561,5.054408621611527,0.0,3.7608917053585906
2024-08-15,33.849773743342055,20.53434640497932,12.208586777679278,10.734153296842234,7.328926155981151,6.529005374624827,5.054319723690624,0.0,3.7608885228605144
2024-08-22,33.85023205294236,20.530477952918393,12.209175185970771,10.734298632097481,7.329025386104301,6.529093774206647,5.0567575722839715,0.0,3.7609394434760772
2024-08-23,33.850203408228744,20.530629823459567,12.20916485433328,10.734289548528729,7.329019184142882,6.529088249162654,5.056668671246935,0.0,3.7609362608972083
2024-08-26,32.37596231636993,19.636562569367612,11.677432376732831,10.266790710973597,7.009826383024929,6.244733970010871,4.839921348532316,4.351630030478569,3.5971402945093462
2024-08-27,32.37596231636993,19.6366435058336,11.677432376732831,10.266790710973597,7.009826383024929,6.244733970010871,4.839840412066326,4.351630030478569,3.5971402945093462
2024-08-29,32.37593611243141,19.636708549041657,11.677422925439398,10.26678240140275,7.009820709523774,6.2447289157479755,4.839674622072739,4.351788381226828,3.5971373831134716
2024-09-03,32.37588370468162,19.636757698872433,11.677404022898424,10.266765782301409,7.009809362549017,6.244718807246729,4.839666787968552,4.351862273145956,3.5971315603358605
2024-09-04,32.37575268604943,19.63684010478226,11.677599574639538,10.266724234783448,7.009780995272839,6.24469353613679,4.839647202819044,4.351844662042343,3.5971170034743047
2024-09-05,32.37059139576722,19.63379055443951,11.675737950547315,10.265087530162646,7.008663507290948,6.243698017163809,4.838794751027403,4.367092736718623,3.596543556882528
2024-09-09,32.37056520052203,19.633855589166103,11.675728502192955,10.262651534135308,7.008657835672015,6.2436929645777,4.838548066409471,4.369759660871885,3.5965406464525285
2024-09-13,32.37483558531482,19.636445723685302,11.677025984929735,10.264005402094476,7.009582430768021,6.244516644094002,4.826236992728322,4.370336127643113,3.5970151087422084
2024-09-24,32.374861787471914,19.636542549905066,11.677035435580638,10.264013709135334,7.009507170168687,6.244521698013292,4.826159965066419,4.37033966471849,3.597018019940158
2024-09-27,32.374861787471914,19.636542549905066,11.677035435580638,10.264013709135334,7.009345302739116,6.244521698013292,4.8263218324959904,4.37033966471849,3.597018019940158
2024-10-02,32.37507140625554,19.634808203902352,11.677111041338604,10.264080165946268,7.009390686421247,6.244562129662122,4.827567095252849,4.370367961527618,3.5970413096933918
2024-10-03,32.37638158515506,19.63155592447954,11.677664537022608,10.264495540512941,7.009593410235951,6.244814839329889,4.8277624608928145,4.370544824886913,3.597186877484286
2024-10-04,33.320699216485394,17.287626762587998,12.01826543110546,10.56387872174102,7.2138746959386335,6.426956526215504,4.968573168837588,4.498019926630605,3.702105550457798
2024-10-07,33.32053268404593,17.287540361320165,12.018705152156661,10.563825924874955,7.213838641948792,6.426924405138401,4.96854833656726,4.49799744612303,3.7020870478248105
2024-10-09,33.31123726317779,17.248991466040362,12.013853354942746,10.617005986324553,7.211826199144,6.424881663944173,4.9744071480478835,4.496742640873606,3.7010542775048902
2024-10-10,33.306688559776916,17.25038293154046,12.012212843808877,10.620218955193266,7.210841412595864,6.424004335946893,4.978973465206006,4.49612860338284,3.700548892548879
2024-10-14,33.30657763131056,17.250325478860372,12.012422625655422,10.620433373098031,7.210817396771607,6.423982940696278,4.978790356843331,4.4961136289536165,3.7005365678107838
2024-10-16,33.30610619357176,17.248915645063317,12.011336716901186,10.623780038770324,7.210715331303157,6.423892012471074,4.978719884587257,4.496049988742182,3.700484188589743
2024-10-17,33.313428850311986,17.2336368518542,12.013561120656762,10.629113856646516,7.212134113964827,6.425304364784798,4.971569779148515,4.497038487084291,3.704212575548106
2024-10-18,33.3078810874581,17.222023946982368,12.01330906380005,10.648909702025204,7.210933060482326,6.424234343892021,4.972823506157974,4.496289584796771,3.703595704405185
2024-10-21,33.30779788508136,17.222397256513318,12.013279054810164,10.648883101275834,7.210915047725298,6.424218296291613,4.972644552239071,4.496278353161261,3.7035864529020857
2024-10-22,33.307243213192386,17.22502471334049,12.011830030169584,10.65186981997584,7.210794964978174,6.424111314337722,4.968565043891835,4.4962034770251655,3.7043574230888088
2024-10-23,33.308075227953694,17.21904346237649,12.012546418867116,10.655799636194686,7.210975090598694,6.424271788604763,4.968522625322177,4.496315792164512,3.704449957917868
2024-10-24,33.30702134960943,17.221412886748233,12.012582658060786,10.655462483225007,7.210746932999163,6.424068522553831,4.968198891619411,4.49617352726899,3.7043327479151484
2024-10-25,33.31451087939892,17.204298102164632,12.013701476124897,10.658025072134928,7.212368366011508,6.425513060390594,4.969232774935347,4.497184552098191,3.7051657167409844
2024-10-28,33.31686939147875,17.198186686508464,12.014968433357957,10.658779610629301,7.212878968072485,6.425967956763738,4.96941799618508,4.497502931801551,3.705428025202674
2024-10-29,33.32147638988009,17.192151506447406,12.016629842169039,10.660253488023045,7.213876352355039,6.426856528368591,4.964690648813379,4.498124838637196,3.7059404053062126
2024-10-30,33.33291613406402,17.21513621392263,11.969508144226932,10.663913307036225,7.216352980313532,6.429062961052759,4.9662284413319195,4.499669109871139,3.707212708180838
2024-10-31,33.357682850998685,17.243771472157583,11.888256311409823,10.671836709874093,7.221714808568978,6.4338398243152195,4.969918402736575,4.503012412650157,3.709967207288891
2024-11-01,33.36024222909937,17.237421976002963,11.889168441397828,10.672655509707743,7.222268896777473,6.434333462582099,4.970299721198621,4.503357907611768,3.71025185562214
2024-11-04,33.36333069724179,17.22975987379589,11.890269132385592,10.67364357677004,7.22293752943459,6.43492914872192,4.970759868107681,4.5037748253708205,3.7105953481716782
2024-11-07,33.36327504410813,17.22973113295649,11.890416107598394,10.673625772141419,7.222925480904081,6.4349184146625635,4.970751576418645,4.5037673126561995,3.7105891585540776
2024-11-08,33.36330287065175,17.229745503364207,11.890342620053286,10.673634674448303,7.222931505164311,6.434923781687766,4.970755722259705,4.5037710690103765,3.710592253360297
2024-11-11,33.363414177290416,17.229802985234766,11.890215478628463,10.673670283824348,7.222955602305721,6.4349452498780995,4.970772305693103,4.503619284508285,3.7106046326367963
2024-11-12,33.363469830888256,17.229831726313876,11.890068502468067,10.67368808860147,7.222967650936721,6.434955984026984,4.970780597451296,4.5036267970073105,3.7106108223060215
2024-11-13,33.361299478146364,17.228710895275643,11.890546028038214,10.67299374630654,7.2224977841115585,6.434537378754969,4.975711420743818,4.503333828115978,3.710369440506913
2024-11-14,33.36141077141798,17.22876837024308,11.890502294908977,10.673029351406177,7.222271678411802,6.434558844367142,4.975728019713621,4.503348851234464,3.7103818182967583
2024-11-15,33.36185595193001,17.22899827394761,11.889493348520784,10.673338576370991,7.222368053670807,6.43464470824804,4.975460812318996,4.5034089447107615,3.7104313302819985
2024-11-18,33.33736087097888,17.290020763459456,11.880763795151223,10.66550195322797,7.217065216490871,6.429920236586528,4.971557689159689,4.500102433022213,3.707707041923167
2024-11-19,33.33744422111714,17.290063992004953,11.880793499461314,10.665528619137904,7.217083260612178,6.429936312686337,4.971320098852656,4.500113684187577,3.707716311939943
2024-11-26,33.33749978810752,17.290092811155375,11.880813302417227,10.665713076900293,7.21709529007651,6.429947030130869,4.970995024239583,4.500121184995742,3.70772249197688
2024-11-27,33.33705525737105,17.28986226064199,11.880654880618328,10.666904283097843,7.216999055484687,6.429861291574978,4.970928739722352,4.500061179230544,3.7076730522582304
2024-11-29,33.33713860598112,17.28990548839491,11.880684584383804,10.666930952269396,7.217017099275163,6.42987736738004,4.970691150020899,4.500072430189623,3.707682322105046
2024-12-02,33.33761092264401,17.289983768773755,11.8808529085271,10.66708208009384,7.217119349125478,6.429968465127116,4.969511466909052,4.5001361866870875,3.707734852112559
2024-12-04,33.338138821811235,17.290257554680434,11.881041041155168,10.667250992730077,7.217233631798672,6.4300702833109655,4.968006664544117,4.500207446086895,3.7077935638824355
2024-12-05,33.34097309262774,17.291560803157243,11.882301164845751,10.661239920431148,7.217847211181967,6.430616941318763,4.966762046135911,4.500590035130057,3.708108785171419
2024-12-11,33.341195408759106,17.29150940362621,11.882130347164946,10.661060960768067,7.217895339467375,6.4306598203876115,4.966795164285176,4.500620044865006,3.7081335106765057
2024-12-12,33.34147330809258,17.29148682831893,11.881562583761681,10.661149820861377,7.217955500726722,6.430713420027816,4.966836562592847,4.500657557596489,3.708164418021561
2024-12-27,33.3421958680406,17.291694856989814,11.881820075119776,10.659380417303524,7.218111924694649,6.430852783274052,4.966944201422581,4.500755093624991,3.7082447795300157
2024-12-30,33.34544777540381,17.293297978213044,11.883395724738424,10.65033347114977,7.218815916459599,6.431479992639638,4.9674286338962315,4.5011940580737315,3.7086064494257496
2025-01-10,33.3454755722178,17.293229033785384,11.883405630754465,10.650342349283314,7.218821934075096,6.431485353930759,4.967432774751999,4.5011978102756744,3.7086095409255053
2025-01-13,33.3457535429066,17.29253958318679,11.883504691823225,10.650431131432853,7.218882110781856,6.43153896733357,4.967474183689381,4.501235332639182,3.7086404562065405
2025-01-14,33.34578134023037,17.292470637494727,11.883514598020934,10.650440009729218,7.218888128507713,6.431544328723014,4.96747832462109,4.5012390849099395,3.708643547762992
2025-01-27,33.34633729643822,17.292675583220575,11.88204547943668,10.650617578764994,7.219008485131775,6.431651558389014,4.967644507005443,4.501314131638842,3.7087053799744516
2025-02-04,33.34642069146834,17.292468742518736,11.882075194950312,10.65064421463105,7.219026538971531,6.431667643147307,4.967656930464714,4.501325388864013,3.708714654984
2025-02-05,33.346448489904404,17.29239979538822,11.882085100154551,10.650653093282674,7.219032556938183,6.431673004751283,4.967661071631612,4.501329141284915,3.7087177466641594
2025-02-11,33.301170764459656,17.40478322017327,11.865951634336183,10.63619166280348,7.209147322963556,6.4229400950218505,4.960915993691096,4.495217247688293,3.7036820588626127
2025-02-12,33.30935106465735,17.38174612888096,11.869282807371333,10.638804400997499,7.210918221340925,6.42451786471952,4.964882527657951,4.49632147993286,3.704175504441605
2025-02-13,33.30948974844926,17.381735227756696,11.869165684869545,10.638848695758238,7.210948244065779,6.424544613259202,4.964736658621601,4.49634020040902,3.7041909268106537
2025-02-14,33.311320482738466,17.37686131792537,11.87098387682357,10.639433421169887,7.21134456746514,6.424897714858921,4.964176779595405,4.496587325304747,3.7043945141184946
2025-02-18,33.31187529043598,17.37665107664985,11.871847799979884,10.639610623378438,7.211464674066064,6.42500472300679,4.962427383822652,4.496662216999956,3.7044562116603896
2025-02-19,33.31215270121513,17.37671250707083,11.871197173397425,10.639699226696237,7.2115247288668405,6.42505822841742,4.962468709351012,4.4966996637830725,3.704487061202034
2025-02-20,33.312457858408784,17.376788409476184,11.870473143880002,10.639796692050291,7.211590790302975,6.425117085398403,4.962514168227192,4.49674085596487,3.704520996291299
2025-02-21,33.31259656807229,17.37686076464383,11.870106181554164,10.639840995074259,7.211620818628599,6.425143838928049,4.962534831628053,4.496759579933352,3.704536421537404
2025-02-24,33.31528776414298,17.378181289460386,11.874229939439878,10.640700546752264,7.212203417633475,6.425662901493996,4.966766830930151,4.497122855779701,3.6898444543671665
2025-02-25,33.288007534620014,17.49809613171345,11.863341693316606,10.631987407149337,7.206214487054187,6.4204012462433795,4.958871834817414,4.493440385900791,3.639639279184823
2025-02-26,33.297095979012134,17.492884837847786,11.866164481229735,10.634890201082772,7.208181960763005,6.422154173619429,4.961224599162038,4.494667205590558,3.6227365616925433
2025-02-27,33.294047472064605,17.517168303129953,11.864412224981423,10.633916526481102,7.207522017541522,6.421566194967215,4.959688364979007,4.494255697505538,3.607423198349631
2025-02-28,33.31120952341663,17.464158370348983,11.874358588691349,10.639397981436485,7.2112372721404,6.424793039172434,4.968990164134176,4.496572347265061,3.609282713394489
2025-03-03,33.311403702714955,17.46426017325757,11.874177982361061,10.639460001124878,7.211279308230161,6.424580665973585,4.968935854639609,4.496598558899994,3.609303752798185
2025-03-04,33.30796429025052,17.462456983135112,11.872951969908332,10.638361473675563,7.210534741469822,6.423917326084985,4.968339544144258,4.496134283744584,3.619339387586826
2025-03-05,33.295239094686984,17.497319555838413,11.865669208111887,10.634297123508485,7.207779980959595,6.421463090108687,4.96585876483475,4.4944165507861245,3.6179566311650735
2025-03-06,33.29324386775747,17.49801884487308,11.864125858694063,10.633659860146686,7.207348052638577,6.421078282057064,4.970638188214722,4.494147221561333,3.6177398240570118
2025-03-07,33.28576389603693,17.51688735549371,11.861044298789542,10.631270802614306,7.205728782379785,6.419635662522727,4.969604648998146,4.4931375243909795,3.6169270287738704
2025-03-10,33.28557001554254,17.517617428289412,11.860143107556201,10.631208878362072,7.205686810975337,6.419598269896257,4.970158175126947,4.49311135309062,3.616905961160619
2025-03-11,33.28529304732563,17.51139735690391,11.86062688753915,10.631120416395964,7.205626852674288,6.419544852614077,4.976440755503435,4.4930739660475485,3.6168758649959956
2025-03-12,33.29438000933235,17.48646403758003,11.866361838498124,10.634022736864507,7.207594005475128,6.421297403210318,4.9777161029299295,4.494300585634908,3.617863280474703
2025-03-13,33.28665023563201,17.52068232203329,11.862025841625087,10.63155389409713,7.205920657884013,6.419806605791188,4.96457776904743,4.4932571685038925,3.6155255053859587
2025-03-14,33.29875903629562,17.473946618131126,11.869837153179652,10.635421371477305,7.208541980733457,6.422141961194576,4.97961944498955,4.494891696310043,3.6168407376886695
2025-03-17,33.29806607557231,17.47483160260394,11.869590137039193,10.63520004403149,7.208391968042008,6.422008313807484,4.979432575455497,4.494798155785074,3.6176811276630056
2025-03-19,33.30222427259003,17.47701382521381,11.8710723881164,10.636528146901057,7.209292137857156,6.422810281578154,4.967566593833912,4.495359457340673,3.618132896568803
2025-03-20,33.30924011845528,17.459628543479976,11.873573290562089,10.638768965454473,7.210810933779699,6.4241633878027855,4.968613120974634,4.496306503664169,3.618895135826894
2025-03-21,33.30890728428349,17.46045330730153,11.873454646878885,10.63866266024172,7.210738881572065,6.424099195972138,4.968563473362525,4.496261575456682,3.6188589749309665
2025-03-24,33.30826937071246,17.45212526954196,11.871728444690996,10.638458914521973,7.210600785532155,6.423976165215716,4.979875915649127,4.496175465568615,3.6187896685669947
2025-03-25,33.30824163589408,17.452027470604186,11.871885093581607,10.638450056189448,7.2105947814764955,6.423970816159293,4.9798717690525995,4.496171721735257,3.6187866553070407
2025-03-27,33.30699361686938,17.455453497827587,11.871107212804208,10.63805144649373,7.210324609320157,6.423730117839632,4.979685179355784,4.496003255686873,3.618651063802647
2025-03-28,33.30108759560398,17.489903664214363,11.867753481393335,10.636165099176164,7.209046069114369,6.4225910571632,4.9602376104781145,4.495206020993678,3.6180094018627935
2025-03-31,33.30069947977028,17.49086529871764,11.867615165699485,10.636041137336388,7.208962049488364,6.422516203473346,4.960179800151349,4.4951536304935935,3.617967234869559
2025-04-03,33.29485111516614,17.487793502656093,11.865530940996855,10.634173205206206,7.207529523661986,6.4213882627087155,4.977037433857803,4.494364178686471,3.6173318370597265
2025-04-07,33.29307760964064,17.48669552798588,11.864898903790442,10.633606758314064,7.207145602634942,6.421046216801201,4.982265448043108,4.49412477891631,3.6171391538734157
2025-04-09,33.293133028828414,17.486558177502154,11.864918653933938,10.633624458866011,7.207157599547938,6.421056905184237,4.982273741451956,4.494132259773079,3.617145174912274
