date,UBS SECURITIES HONG KONG LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,DBS BANK LTD,MIB SECURITIES (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,HANG SENG SECURITIES LTD,CITIBANK N.A.,TOTAL_CCASS_PCT
2024-03-01,0.0,0.0,0.0,0.0,2.702102893220904,0.0,0.0,0.0,0.8857839437203,0.0,3.5878868369412036
2024-03-04,0.0,0.0,6.019465483772532,6.726283527042777,2.7077646636990003,0.0,0.0,2.1431415102071165,0.8857839437203,1.014351665626432,19.496790794068158
2024-03-05,0.0,0.0,6.019465483772532,6.725236813172877,2.7077646636990003,0.0,0.0,2.139478011662466,0.8857839437203,1.0108309007913132,19.488559816818487
2024-03-06,0.0,0.0,6.0196557953852405,6.722191827369531,2.709429890310205,0.0,0.0,2.139478011662466,0.8857839437203,1.0055973314418123,19.482136799889556
2024-03-07,0.0,21.625918042582793,5.972077892207958,6.720145977532908,2.708383176440305,0.0,0.0,2.139478011662466,0.881026153402572,1.0959953474786477,41.14302460130765
2024-03-08,0.0,21.625918042582793,5.970936022531704,6.706966898352801,2.708858955472078,0.0,0.0,2.129486651995237,0.881026153402572,1.1015143842472126,41.124707108584396
2024-03-11,42.436852343384366,21.625918042582793,5.971078756241235,6.706538697224206,2.7079073974085324,0.0,0.0,2.129486651995237,0.8800745953390263,1.110221140528655,83.56807762470405
2024-03-12,42.436852343384366,21.625918042582793,5.978215441717827,6.701209972068351,2.7052430348306045,0.0,0.0,2.129486651995237,0.8800745953390263,1.1090792708524002,83.5660793527706
2024-03-13,42.43542500628905,21.625918042582793,5.978215441717827,6.693216884334567,2.7065752161195684,0.0,0.3909000525045475,2.129486651995237,0.8800745953390263,1.1097929394000594,83.94960483028268
2024-03-14,42.43542500628905,21.625918042582793,5.967891036728357,6.686080198857974,2.701341646770067,0.0,0.3956578428222756,2.129486651995237,0.8800745953390263,1.107842245369791,83.92971726675457
2024-03-15,42.43542500628905,21.625918042582793,5.969270795920498,6.682987635151451,2.6984869725794303,0.0,0.4034130410401726,2.129486651995237,0.8800745953390263,1.1058915513395222,83.93095429223717
2024-03-18,42.43542500628905,21.625918042582793,5.964132382377352,6.681560298056133,2.7128554993389695,0.0,0.40916996732462374,2.129486651995237,0.8800745953390263,1.1057012397268131,83.94432368302999
2024-03-19,42.43542500628905,21.605063410594706,5.959627991971947,6.681560298056133,2.730935102546337,0.0,0.40916996732462374,2.1197331818438943,0.8800745953390263,0.9884931704053859,83.8100827243711
2024-03-20,42.43542500628905,21.603493339789857,5.970570909702721,6.681560298056133,2.7329333744797824,0.0,0.42144506634436235,2.1197331818438943,0.8799318616294944,0.9881125471799675,83.83320558531526
2024-03-21,42.43542500628905,21.602208736404073,5.970570909702721,6.681560298056133,2.7329333744797824,0.056094347846015274,0.4385731114881839,2.1197331818438943,0.8799318616294944,0.9874940344386629,83.90452486217801
2024-03-22,42.43580562951447,21.60120960043735,5.970190286477303,6.677516176286064,2.730554479320918,0.056094347846015274,0.4504675872825043,2.1197331818438943,0.8799318616294944,0.9875891902450175,83.90909234088303
2024-03-25,42.435472584192226,21.771229332597173,5.805023500441562,6.676088839190745,2.7298883886764362,0.056094347846015274,0.45860340872581945,2.1197331818438943,0.8763159409880209,0.9787872781572202,83.90723680265911
2024-03-26,42.43542500628905,21.599948881158955,5.977160354136968,6.650967706313141,2.7560562354239413,0.056094347846015274,0.47016483919789903,2.1197331818438943,0.8763159409880209,1.0252233116582474,83.96708980485613
2024-03-27,42.36998179078031,21.59995601784443,5.9655989236648885,6.639549009550592,2.7640969010609022,0.056094347846015274,0.4795852640270008,2.1197331818438943,0.8763159409880209,1.026595934164912,83.89750731177097
2024-03-28,42.36998179078031,21.69095318241598,5.875600895060065,6.636979802779019,2.7640969010609022,0.056094347846015274,0.4885774877275071,2.1197331818438943,0.8763159409880209,1.0257871098108982,83.90412064031261
2024-04-02,42.36998179078031,21.6877654629031,5.875600895060065,6.636979802779019,2.7702820284739484,0.056094347846015274,0.5026129691648052,2.1197331818438943,0.8763159409880209,1.0256443761013663,83.92101079594055
2024-04-03,42.36998179078031,21.6867187490332,5.87374535683615,6.636979802779019,2.7938806684498805,0.056094347846015274,0.5421502067051264,2.1197331818438943,0.8763159409880209,1.0253589086823027,83.98095895394391
2024-04-05,42.36998179078031,21.683245562101263,5.871461617483641,6.636884646972666,2.830135030670969,0.056094347846015274,0.5469079970228546,2.1194477144248305,0.8763159409880209,1.0234557925552115,84.01393044084577
2024-04-08,42.36998179078031,21.59993665363784,5.949917579822979,6.636884646972666,2.878616914008619,0.056094347846015274,0.6126606592138581,2.1194477144248305,0.8763159409880209,1.0234557925552115,84.12331204025035
2024-04-09,42.37036241400573,21.661136681429618,5.886291078969162,6.636884646972666,2.895269180120668,0.056094347846015274,0.6641875283548543,2.1194477144248305,0.8763159409880209,1.0235033704583887,84.18949290356996
2024-04-10,42.38092470851109,21.661136681429618,5.883246093165815,6.634172706491561,2.9255287265414194,0.056094347846015274,0.6794124573715844,2.1194477144248305,0.8763159409880209,1.0200777614296244,84.23635713819957
2024-04-11,42.38092470851109,21.599951497943632,5.941909647783404,6.632697791493064,2.9346636839514573,0.056094347846015274,0.6928294260675779,2.0985134370268264,0.8763159409880209,1.0190786254629014,84.23297910707397
2024-04-12,42.38092470851109,21.614224868896816,5.918025540388409,6.6313656102041,2.9608315306989623,0.056094347846015274,0.7062463947635714,2.0985134370268264,0.8777432780833394,1.0123225632117274,84.25629227963086
2024-04-15,42.38097228641426,21.62849823985,5.9167885149058,6.628130312788046,2.9756758364902747,0.056094347846015274,0.7097671595986903,2.0985134370268264,0.8777432780833394,1.0117992062767773,84.28398261928002
2024-04-16,42.38097228641426,21.62849823985,5.918025540388409,6.611858669901414,2.999892989207511,0.056094347846015274,0.739598504890846,2.084811000911769,0.878694836146885,1.012465296921259,84.31091171247837
2024-04-17,42.38097228641426,21.62849823985,5.931061885858984,6.605768698294723,2.997038315016874,0.056094347846015274,0.7605803601920272,2.083193352203742,0.878694836146885,1.0113710051481817,84.33327332697169
2024-04-18,42.39849760704961,21.608707925555994,6.0606453484200475,6.544012579970611,3.1202650842460335,0.056094347846015274,0.8333269741500912,2.0148239053379875,0.8615667910030637,1.0216954101376519,84.51963597371712
2024-04-19,42.39849760704961,21.608707925555994,6.030623691515183,6.50009817533798,3.1254510756923573,0.056094347846015274,0.8600181778325463,2.014015080983974,0.8610910119712908,1.0241218831996932,84.47871897698465
2024-04-22,42.38755468931884,21.6088982371687,6.0154939183048075,6.447619748133437,3.059555679791822,0.056094347846015274,0.8600181778325463,2.014015080983974,0.8610910119712908,1.0246452401346433,84.33498613148608
2024-04-23,42.38755468931884,21.608707925555994,6.020251708622536,6.445859365715878,3.0515625920580387,0.056094347846015274,0.8711514071760302,2.014015080983974,0.8610910119712908,1.0103718691814587,84.32665999843006
2024-04-24,42.44031858394244,21.608707925555994,5.961873621424011,6.442624068299824,3.056320382375767,0.056094347846015274,0.8988417468252083,2.014015080983974,0.8610910119712908,1.0110855377291181,84.35097230695364
2024-04-25,42.440080694426555,21.608707925555994,5.914295718246729,6.442576490396645,3.056320382375767,0.056094347846015274,0.9100225540718696,2.0129683671140737,0.8577605587488811,1.0074696170876445,84.30629665587017
2024-04-26,42.440080694426555,21.608707925555994,5.914295718246729,6.442576490396645,3.062600665595168,0.056094347846015274,0.9230588995424447,2.0129683671140737,0.8577605587488811,1.0075647728939991,84.32570844036651
2024-04-29,42.440080694426555,21.608707925555994,5.918577729532684,6.442576490396645,3.06816728026691,0.056094347846015274,0.9259611516362589,2.0129207892108965,0.8577605587488811,1.007517194990822,84.33836416261167
2024-04-30,42.434561657657994,21.608707925555994,5.913486893892715,6.442576490396645,3.053941487216903,0.056094347846015274,0.9340969730795741,2.01268289969501,0.8534785474629257,1.0008087106428252,84.3104359334466
