date,THE HONGKONG AND SHANGHAI BANKING,HSBC BROKING SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,EMPEROR SECURITIES LTD,HANG SENG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD
2024-05-07,69.59085535320834,15.582892297647133,1.8600007719506813,3.1534627392778347,0.9420187664145575,5.271457061443619,1.4279684491437648,1.0515884238022895,1.1197561371117868,0.0
2024-05-08,69.58369056583177,15.582979494861002,1.809649866422981,3.1456464030083007,0.9456612436480447,5.271486558943826,1.4279764396289634,1.1131470247222137,1.1197624029328874,0.0
2024-05-09,69.57282369324905,15.59508588162509,1.8093672537251222,3.145155147968882,0.9468703055986883,5.27038357044404,1.4277534328023005,1.1129731847492954,1.1195875298375304,0.0
2024-05-10,69.57262906981553,15.595042255838482,1.8093621921903347,3.145146349693042,0.9471473974166956,5.270368827041487,1.4277494387963,1.1129700713114454,1.119584397896672,0.0
2024-05-13,69.5940441773557,15.599842556063834,1.7959277955652577,3.132123119955947,0.9446406712115878,5.271991095981391,1.42818891346013,1.1133126539345946,1.1199290164715598,0.0
2024-05-14,69.54798328110175,15.598925906894372,1.8280004467898352,3.131939075915359,0.9652911234254177,5.2716813129664555,1.42502707996728,1.1132472355102796,1.1179045374292438,0.0
2024-05-16,69.54144499834123,15.602418480346456,1.8284097330361422,3.1326403118424584,0.968026106701945,5.270062904487551,1.4253461411499346,1.1134964897065975,1.1181548343876813,0.0
2024-05-17,69.61129651748082,15.620605102763133,1.830260780246503,3.139093797819223,1.0123051329515076,5.125178503313662,1.4270075651217895,1.1147944128616583,1.119458187441697,0.0
2024-05-20,69.596451231811,15.617148132701283,1.8410612134560518,3.1448422441793267,1.0386941286700595,5.1044346595595576,1.4252910708113744,1.1128668767939789,1.1192104420173667,0.0
2024-05-21,69.61474587499565,15.615376481771657,1.8436534120600416,3.133281270898923,1.0665868314133544,5.067441903412432,1.4251293819915503,1.1147013676561057,1.119083475800283,0.0
2024-05-22,69.60437693140841,15.613364723757758,1.8582595617123843,3.131757327388419,1.1036986330600653,5.028979704901268,1.4260660569739916,1.1145577586043418,1.1189393021933711,0.0
2024-05-23,69.5988135823984,15.614064406880141,1.8583428360658203,3.1318976711121542,1.1810506738778248,4.956103715561704,1.4261299634008973,1.1146077053817605,1.118989445321298,0.0
2024-05-24,69.65705030675407,15.622005829992988,1.8662936089590816,3.1334905763227594,1.1841733829580992,4.875397817926711,1.4268553031432059,1.1151746027098757,1.119558571233203,0.0
2024-05-27,69.67091438757417,15.623669519893577,1.8900337079272338,3.1198115768673134,1.1955096576925033,4.822949004516808,1.4404594555358263,1.1169748896214289,1.1196778003711478,0.0
2024-05-28,69.68224105349532,15.626209519356335,1.8903409779060707,3.1203187765183986,1.1965449152626488,4.806634809805588,1.440693636516071,1.1171564804836744,1.119859830655889,0.0
2024-05-29,69.6641032713725,15.623713305992021,1.9130199061435889,3.11982032029194,1.2224174779866017,4.77587969888282,1.4452278256911977,1.1155767455284413,1.120241448110892,0.0
2024-05-30,69.66273663877163,15.623406808456739,1.993133704831746,3.119759117348698,1.228278734580822,4.691711189444492,1.4451994739954244,1.1155548607487973,1.120219471821642,0.0
2024-05-31,54.667715646966954,12.261675470050749,1.584060916006099,2.4484719824971606,0.97938294239898,3.6150988652679046,1.1342319352542265,0.8755178585080037,0.8791787724092066,0.0
2024-06-03,69.66568752496626,15.62564013732468,2.020046116977353,3.12384884244084,1.2741414956059876,4.606893574006268,1.4454060618251328,1.1179566423209952,1.1203796045324856,0.0
2024-06-04,69.67818676409362,15.628443649635166,2.045639125603176,3.100860776741875,1.27997689372533,4.58108785518797,1.4470670916060273,1.1181572232368355,1.1205806201699968,0.0
2024-06-05,69.66963682839128,15.625771529495221,2.0340776937459495,3.1003305977478277,1.3128324798723219,4.572176127314686,1.4468196749594298,1.117966042943851,1.1203890255294353,0.0
2024-06-06,69.65675084514001,15.62288141208707,2.0507961122970104,3.0997571656190743,1.313990860360057,4.571330465019308,1.4465520735343633,1.1177592657542357,1.1201818001888832,0.0
2024-06-07,69.63840630803318,15.618767029427783,2.092280947731435,3.0989408253554687,1.3259721241442182,4.5421099599372745,1.446171115079254,1.1174648969230982,1.1198867933682863,0.0
2024-06-11,69.65030964087701,15.621436754259499,2.078627879634825,3.098069458804909,1.2948147988654457,4.542886345405192,1.446418309939742,1.1473585959513726,1.1200782162619969,0.0
2024-06-12,69.60700884637211,15.611725087129008,2.081536218423557,3.0961434247400303,1.3718609062331,4.464171285501629,1.4455190883522175,1.2026532667000163,1.1193818765483352,0.0
2024-06-14,69.61617163849468,15.613780153048648,2.072007538612083,3.0965509888496334,1.368680572010646,4.4647589314034795,1.445709370784049,1.20281157923292,1.1195292275638518,0.0
2024-06-17,69.56999234271598,15.60342288468785,2.115415638602795,3.094496918069205,1.42626987346996,4.4338081786497225,1.444750371760228,1.2020137043947015,1.1098300876495517,0.0
2024-06-18,69.55803171710983,15.599798903660506,2.1149243216529245,3.1035721113766606,1.439370258701276,4.426902057874252,1.4444148205177085,1.197257315323293,1.1157284937835539,0.0
2024-06-19,69.59383407110221,15.604689491887394,2.1480573406356496,3.106784400623969,1.5014025087367138,4.428289906218934,1.4364702398481806,1.0713916038327937,1.1090804371141616,0.0
2024-06-20,69.6670951796406,15.613517774082453,2.1543138904740267,3.1589550113414737,1.3109627384833809,4.43079519111768,1.4372829163611467,1.1098074599324854,1.1172698385667463,0.0
2024-06-21,69.65506948895688,15.610195070279095,2.1516153329115246,3.148202309288639,1.3344848078190708,4.42985227612271,1.4439773591712393,1.109571282440554,1.117032073010278,0.0
2024-06-24,69.72301060079391,15.625421155284089,2.009086671861684,3.1338953430035223,1.4002521274841842,4.434173125863032,1.4453858055050002,1.1106535512135882,1.1181216189909904,0.0
2024-06-25,69.7189069486437,15.624501497733887,2.0089684240584136,3.1348319690317967,1.3934432567723445,4.433912145966646,1.448103425483708,1.1192765220400076,1.118055810269502,0.0
2024-06-26,69.71565250604198,15.623144105854717,2.0087938932149996,3.1345596278337147,1.4020097853989062,4.43352694607142,1.4451751734272507,1.1191792839385695,1.1179586782184385,0.0
2024-06-27,69.6920202160608,15.617848154964845,2.008112950010849,3.1334970712997734,1.431230397278617,4.432024064140854,1.4446852863280932,1.1230021485828041,1.1175797113333712,0.0
2024-06-28,69.69123925690872,15.61767314351569,1.9753133014003437,3.1334619577644176,1.4485834450093187,4.431974399491379,1.440466899182511,1.1437204088381383,1.1175671878894957,0.0
2024-07-02,69.66196591811709,15.611113044399335,1.974483584263613,3.1357861433833576,1.4807383553780509,4.4301127782963,1.439861840698726,1.1474404298288627,1.118497905634655,0.0
2024-07-03,69.6676541439419,15.609626854685315,1.9745756141541264,3.135487614181858,1.4859174300406697,4.429691028224775,1.4397247647675497,1.1389311262117736,1.1183914237920227,0.0
2024-07-04,70.17589548826126,15.377886424905931,1.9645702472379105,3.088938183241403,1.470753641062142,4.107667574511257,1.4266259783443287,1.2748408591209683,1.1128216033147977,0.0
2024-07-05,70.23343497079618,15.390495250503571,1.9661810618152389,3.0776673295244064,1.4043220475046516,4.103305582416773,1.4277957150465634,1.2830640007147158,1.113734041677898,0.0
2024-07-08,70.2394462141788,15.391812515033894,1.9459183083780953,3.0779307454797302,1.415486046949868,4.100895831157992,1.427917919343525,1.2867630538794659,1.1138293655986322,0.0
2024-07-09,70.3153538793026,15.408446423941394,1.948021259401659,3.08816689770536,1.434981336930915,4.032912570967861,1.429461068116585,1.226241516886344,1.1164150467472724,0.0
2024-07-10,70.31088418118328,15.407466963550409,1.947897430586483,3.0879705938682416,1.4393121348457534,4.032656212992833,1.4293702023369887,1.2280982004409837,1.1163440801950257,0.0
2024-07-11,70.30330642640456,15.40580642396581,1.947687495962065,3.0876377878710377,1.440538743625997,4.032221593513292,1.4292161519789617,1.2180173816352131,1.135567995043058,0.0
2024-07-12,70.30388927262784,15.405934145072356,1.947703643172756,3.083518159530154,1.440550686344041,4.015674117433591,1.429228000827597,1.2249361899760287,1.1485657850156388,0.0
2024-07-15,70.31461960366467,15.407679879129635,1.947924348554939,3.083867570517936,1.4420958219971696,4.00065189134541,1.4293899547846352,1.2250749944655648,1.1486959355400437,0.0
2024-07-16,70.31031203598268,15.407190182094544,1.9478624383396723,3.083769557006639,1.4155183773925601,3.9853243378753893,1.4348719439221902,1.2664917004574598,1.148659426928866,0.0
2024-07-17,70.32119548782342,15.40957508706072,1.9481639512533004,3.0867346224471666,1.4157374878707238,3.964104548483801,1.4350940501715739,1.266687742844835,1.152707022044462,0.0
2024-07-19,70.31051046865873,15.408808429949383,1.9480670262090445,3.0976370502536033,1.415667052105511,3.9639073263718996,1.4350226513787594,1.2652427227251664,1.1551372723478937,0.0
2024-07-22,70.28389620862352,15.402975816423266,1.9500925883680877,3.0964645183319797,1.4259067059514816,3.92206776854671,1.4344794599590747,1.3294169093578259,1.1547000244380476,0.0
2024-07-23,70.27856447800717,15.40301837424697,1.9467824230237023,3.095367889284986,1.4259106456763073,3.9140660177460074,1.4496797096695901,1.3319072475159204,1.1547032148293497,0.0
2024-07-24,70.26283966483466,15.399571952311252,1.9463468308895011,3.094675301408146,1.4438230618470378,3.8709263994636327,1.44935534415695,1.3780165948469936,1.1544448502418292,0.0
2024-07-25,70.26031658467743,15.399018966485345,1.9330181692410333,3.0987075398009005,1.459792229053162,3.8674727052268585,1.4493032990115067,1.3779671114167282,1.1544033950870396,0.0
2024-07-26,70.25255439753333,15.397317720705884,1.932804614143192,3.098365202205542,1.4576975977926012,3.867045436344907,1.449143183544023,1.390795988294164,1.154275859436362,0.0
2024-07-29,70.32228146756052,15.412599867528154,1.9518639766010988,3.101440391844932,1.3988743711034135,3.8542954774208558,1.4491991473074868,1.3540237992433475,1.155421501390193,0.0
2024-07-30,70.37792918624572,15.424796229815282,1.9810772097920895,3.1038946364860696,1.359031693508386,3.857345474462776,1.4503459335718858,1.294224183505876,1.1513554526119096,0.0
2024-07-31,55.945719805874674,12.261675470050749,1.5585470217743986,2.478384824010189,1.104752939916819,3.0443354555156374,1.1639248294031883,1.0253020134372115,0.9174496137567575,0.0
2024-08-01,70.40267983948118,15.421126763224397,1.9471347897737432,3.125285913673692,1.371709572146438,3.828765741187148,1.4638319519164869,1.2856176671575315,1.15384776143938,0.0
2024-08-02,70.40871756240709,15.422449276668685,1.9550478262876683,3.125553937709908,1.3721038544090185,3.791747066175752,1.4639574899181071,1.3064762711789712,1.1539467152448053,0.0
2024-08-05,70.41495113692112,15.42381468978915,1.957987606289822,3.111997198182539,1.3758220314375675,3.786549382111595,1.464087100120007,1.3107419762355417,1.1540488789126542,0.0
2024-08-06,70.41144461544852,15.423046615161162,1.9578901024859607,3.1118422270461266,1.3804566597039793,3.7863608196472174,1.4640141915576714,1.3106767039487546,1.1542680650006123,0.0
2024-08-07,70.42715245736034,15.42582057869542,1.96654339941717,3.112401917817839,1.351374201960598,3.7870418282120824,1.464277506717273,1.3109124400826504,1.154475669736626,0.0
2024-08-08,70.42598322348567,15.42556447872068,1.9665107507997204,3.112350245620015,1.351905167485828,3.7869789556205338,1.4642531967345032,1.3108906762717025,1.1555633052613532,0.0
2024-08-09,70.42345001660462,15.425009624612965,1.9578626075891643,3.112238295077083,1.361264019784174,3.7868427388336374,1.4642005278741794,1.3136104297167264,1.1555217399074542,0.0
2024-08-12,70.41721520676477,15.42364399992737,1.9576892718459138,3.1161127502086177,1.3583768418661246,3.7865074777187027,1.4632408993116555,1.321794114428537,1.15541943792832,0.0
2024-08-13,70.40630694557262,15.421254738483395,1.9698340536938923,3.115630036263121,1.3542936917678527,3.78592091358873,1.463014230110526,1.328504937474394,1.1552404530454563,0.0
2024-08-14,70.41585148927012,15.423345301759714,1.9701010918047939,3.1160524027856162,1.3547539456475586,3.7864341472628515,1.4632125618204983,1.328685034598901,1.1415640250499364,0.0
2024-08-15,70.41565667679703,15.42330263153734,1.9700956413237178,3.1160437819159954,1.355026857555,3.7864236717153026,1.463208513697074,1.3286813586592923,1.1415608667992552,0.0
2024-08-16,70.39676498896216,15.419164741862676,1.9858856469016826,3.1152077842247734,1.3513442909395712,3.785407819028664,1.4766452393938543,1.328324889165938,1.1412545995206718,0.0
2024-08-19,70.38800424560486,15.417245856170862,1.9933819442898255,3.1148201025478306,1.3558774912258356,3.784936732233547,1.4764614737055568,1.3281595816628031,1.1411125725588747,0.0
2024-08-21,70.37048929880947,15.41340951724072,1.9978626077294397,3.114045028599392,1.3754468430816582,3.783994910310913,1.476094079510558,1.3278290900590428,1.1408286246588009,0.0
2024-08-22,70.36815463113864,15.412898149631147,2.0002845850635507,3.113941714549337,1.3762306301640432,3.7838693694674177,1.4760451074320504,1.3277850369384827,1.1407907756153381,0.0
2024-08-23,70.35492777326641,15.410001040643525,1.999355755774125,3.113356397729582,1.3961507047419446,3.783158128670791,1.4757676603545857,1.3289175646327682,1.138364974186266,0.0
2024-08-26,70.37127761790235,15.410554815507496,2.0281764601314896,3.113468279520576,1.4094695793890146,3.7155684116013874,1.4758206936433709,1.3372582597555447,1.1384058825487684,0.0
2024-08-27,70.37030499015209,15.41034182046509,2.0292541378699145,3.1134252471108956,1.4097265260637266,3.715517057340566,1.4758002957735348,1.3372397770089366,1.138390148215246,0.0
2024-08-29,70.36777628382386,15.409788060908596,2.0355388216794825,3.1133133684125442,1.4152042195094439,3.7153835429057933,1.475747263950699,1.3371917242587466,1.1300567145508378,0.0
2024-08-30,70.37263934192288,15.410853018458646,2.0356794960630626,3.1066176106240664,1.415578459738825,3.7156403099514983,1.475849251608446,1.3372841364591599,1.1298583751734255,0.0
2024-09-02,70.36777628382386,15.409788060908596,2.0369209094182654,3.1160775438901105,1.4113343738408517,3.7153835429057933,1.475747263950699,1.3371917242587466,1.1297802970030812,0.0
2024-09-03,70.36233045662887,15.408595483178802,2.0367632702278806,3.1103084646601795,1.4137127147701432,3.7150960059420526,1.4756330545070107,1.3481440839781293,1.1294164661069366,0.0
2024-09-04,70.40514181979431,15.417970712407552,2.037449392911296,3.112200905464414,1.417061955218577,3.7173564245960793,1.476530890922966,1.3000124650307572,1.1162754336540393,0.0
2024-09-05,70.41819102973365,15.417800151866981,2.0374268537278772,3.112166476895396,1.4209181367780928,3.7007216255061035,1.4765145568728097,1.2999980837069813,1.116263084912111,0.0
2024-09-09,70.41936928356792,15.418058126147196,2.0416094328528747,3.1122185504012703,1.4350467725336757,3.680870802455362,1.47653926226374,1.300019835582516,1.1162679341954487,0.0
2024-09-10,70.4296928625993,15.420318435252419,2.0419087356802885,3.1126748060379636,1.4380232168121239,3.6639842176331943,1.4767557250057668,1.3002104203271898,1.116431580651759,0.0
2024-09-11,70.42657599149139,15.41963600795433,2.041818370862773,3.112537054391223,1.443768055153038,3.663822067748911,1.4766903710752635,1.2987699084309736,1.1163821728921017,0.0
2024-09-12,70.44196822486893,15.42300608001434,2.0422646249144063,3.1118340484427214,1.4592996067578243,3.627551099268853,1.4770131123486814,1.2990537639109947,1.118009439473251,0.0
2024-09-13,70.43748624750789,15.422024767796188,2.037155215871327,3.1116360532687097,1.4705488755377643,3.627320290813147,1.4769191351430706,1.2989711096395804,1.1179383044223228,0.0
2024-09-16,69.52933187492285,15.223187756807816,2.0117092730188144,3.0715175590092807,1.4480390936907568,3.5805530514018318,1.457877135747725,1.2830426149465815,1.1035246645619514,1.2912169758923964
2024-09-17,69.51604393557899,15.220278412074052,2.0031342648969703,3.0982323692917286,1.4455782097017948,3.579868762189186,1.4575985168910754,1.28279740918977,1.1054979122751525,1.2909702079112761
2024-09-19,69.51424096379115,15.219883658129113,2.0028093004184657,3.100199596491258,1.4463597503561545,3.5797759145238555,1.4575607125389407,1.2827641384883988,1.1054692400228994,1.2909367252397657
2024-09-20,69.50190734967121,15.21718325934194,2.0024539505401573,3.1064736074317376,1.4488327553708764,3.579140770211648,1.465490983078972,1.2825365431399975,1.1052731013491706,1.2907076798642911
2024-09-23,69.49944115202067,15.216643294569273,2.0023828956955283,3.106363377681156,1.4515108747310597,3.579013768394071,1.465438981766243,1.2833098926337632,1.1052338819661394,1.2906618805421
2024-09-24,69.49394026483026,15.215438895846168,2.0022244069042716,3.1061175087327184,1.4513959875111744,3.578730489123526,1.4653229921353985,1.2911233277792804,1.1051464026022344,1.2905597245349705
2024-09-25,69.48957811137558,15.21448381862517,2.0020987267358943,3.1059225368953216,1.4575819100795293,3.57850585124133,1.4652310134142608,1.291042283618261,1.105077032263185,1.2904787157514792
2024-09-26,69.49014705685653,15.214608387115137,2.0032067847292883,3.105947966616433,1.4556834288323959,3.5785351502353375,1.4652430099839089,1.2910528540187864,1.1050860800743922,1.2904892815377964
2024-09-27,69.55304483837698,15.213442256749165,2.0030532480623195,3.023841248500579,1.4514784242661245,3.5782608718314366,1.4651307057875738,1.3163566547431238,1.1050013802646963,1.2903903714180043
2024-09-30,56.05811290891259,12.261675470050749,1.603416284043941,2.4382444300680737,1.1727166754133318,2.8839938271112433,1.1808607764363,1.0609524018892753,0.8862060906911275,1.0400241902509948
2024-10-02,69.56405539615949,15.21585061263679,1.9897234034184426,3.0262305072509412,1.4538917096940713,3.578827326516228,1.4639979488326278,1.3165650398834599,1.1002634096282902,1.2905946459796642
2024-10-03,69.51643134120641,15.205433731366611,2.0434571046919072,3.024158727979919,1.4670794628216042,3.5763772354699976,1.4616319258457018,1.3156637099444324,1.100055665113471,1.2897110955599504
2024-10-04,69.47372124614417,15.196687939099268,2.0341039082482513,3.0660345064983554,1.5662780006213148,3.574320191065763,1.4605186360350317,1.2475760068671915,1.0917902800271142,1.2889692853935368
2024-10-07,69.42656484079896,15.187624372552037,2.0402464090232932,3.039686952698588,1.6707542154844452,3.572188404913236,1.4460259364492638,1.2416557150195149,1.0870526311596882,1.2882005219009705
2024-10-08,69.39348103109863,15.166771890745029,2.0433587103199904,3.0390553598429024,1.7015451533287744,3.570486151580194,1.4453368623605065,1.2658435659794347,1.0865346184585556,1.2875866562859832
2024-10-09,69.51050221056497,15.159630439009714,2.05654963892176,3.0308200255437834,1.713263982538424,3.5688049464624005,1.3581048547782824,1.2510944608250782,1.064249060289364,1.286980381066237
2024-10-10,69.34424694813394,15.154227222905206,2.155396959719266,2.9902885572641766,1.8187635146613492,3.567532948148316,1.3576207971983518,1.261531639009938,1.0638697391914718,1.2865216737679859
2024-10-14,69.36858904784621,15.159011554816898,2.186015398682206,2.990688292912651,1.8030079190857287,3.5251131283381065,1.3580494108391843,1.2583917938680234,1.0642056128634334,1.2869278407475588
2024-10-15,69.37440993660886,15.159094069789672,2.1882046158347426,2.985805606553636,1.8117270054926602,3.519144691998307,1.352885672791787,1.2575821494062238,1.0642114056485934,1.2869348458755225
2024-10-16,69.20865176707885,15.122874032934043,2.444987735230152,2.9786715397937598,1.8220599777294062,3.472995793323256,1.3496531861600412,1.254577374081869,1.0616686563155977,1.2838599373530335
2024-10-17,69.20977925443988,15.123120401688514,2.4466566801658436,2.978720065728423,1.8215466233794604,3.4730523723601534,1.3496751735398025,1.2518826237106702,1.0616859521010384,1.2838808528862184
2024-10-18,69.2082759461219,15.122791911799679,2.4466035362405463,2.97865536483355,1.8236791613993373,3.4729769340539423,1.3496458571926504,1.2518554315193118,1.0616628911790116,1.2838529656600743
2024-10-21,69.2075243164527,15.12262767220656,2.4465769651436444,2.97862301544013,1.8247453956689468,3.472939216129773,1.349631199496655,1.25184183586661,1.0616513610936746,1.283839022501302
2024-10-22,69.20602110609127,15.122299203722333,2.4519539075237238,2.978558318761208,1.868960936760533,3.425350557867434,1.3496018850597749,1.251814645447112,1.0616283016743122,1.2838111370923078
2024-10-23,69.2253799328049,15.1265293265515,2.462145089566109,2.939197650193471,1.8531889311581573,3.426308722588125,1.3499794058102486,1.2711754186690878,1.0619252682965503,1.2841702543618574
2024-10-24,69.2129740014694,15.12381849008731,2.4752804176922205,2.938670914417299,1.8572013225122415,3.425694691277818,1.3497374750064153,1.2709476103858444,1.0617349598869077,1.2839401172645362
2024-10-25,69.23707859607097,15.126118531289357,2.475656860119842,2.935044238896368,1.8667172392995504,3.392269084151927,1.349942744053151,1.2711408970132558,1.0618964293038409,1.2841353798017456
2024-10-28,69.20550412742618,15.11922050547764,2.488100319553407,2.9527071793713975,1.8702091344682932,3.3907220937819678,1.3471555331922707,1.281419168121818,1.0614121683241615,1.2835497702828669
2024-10-30,69.2030808497939,15.118691095724323,2.4907275906597564,2.9520337656669304,1.871500844640579,3.3906033653497327,1.3471083616282178,1.281374298361142,1.0613750022576969,1.2835048259177122
