date,THE HONGKONG AND SHANGHAI BANKING,GF SECURITIES (HONG KONG) BROKERAGE LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-04-30,3.341875,3.591875,4.37375,2.2225,0.9043749999999999,0.935625,0.59125,0.645,0.539375,0.1275,17.273125
2024-05-03,3.341875,3.591875,4.37375,2.2225,0.9043749999999999,0.935625,0.5975,0.645,0.539375,0.1275,17.279374999999998
2024-05-06,3.341875,3.5975,4.37375,2.2225,0.90375,0.935625,0.5925,0.645,0.539375,0.1275,17.279374999999998
2024-05-08,3.341875,3.62875,4.37375,2.2225,0.90375,0.935625,0.5925,0.63875,0.539375,0.1275,17.304375
2024-05-09,3.341875,3.62875,4.37375,2.2225,0.930625,0.935625,0.5925,0.63875,0.539375,0.1275,17.33125
2024-05-17,3.341875,3.62875,4.37375,2.22875,0.930625,0.935625,0.5925,0.63875,0.539375,0.1275,17.3375
2024-05-24,3.341875,3.62875,4.37375,2.228125,0.9299999999999999,0.935625,0.5925,0.63875,0.539375,0.1275,17.33625
2024-05-27,3.341875,3.62875,4.37375,2.228125,0.929375,0.935625,0.5925,0.63875,0.539375,0.1275,17.335625
2024-05-31,3.341875,3.62875,4.37375,2.228125,0.9299999999999999,0.935625,0.5925,0.63875,0.539375,0.126875,17.335625
2024-06-06,3.341875,3.566875,4.37375,2.228125,0.92625,0.810625,0.5856250000000001,0.63875,0.539375,0.324375,17.335625
2024-06-11,3.341875,3.566875,4.37375,2.228125,0.928125,0.810625,0.5856250000000001,0.63875,0.539375,0.351875,17.365
2024-06-14,3.341875,3.566875,4.37375,2.2243749999999998,0.9268749999999999,0.73375,0.58125,0.63875,0.539375,0.474375,17.401249999999997
2024-06-17,3.341875,3.566875,4.37375,2.21875,0.925625,0.704375,0.58125,0.63875,0.539375,0.511875,17.4025
2024-06-20,3.341875,3.566875,4.37375,2.21875,0.9243750000000001,0.704375,0.58125,0.63875,0.5406249999999999,0.511875,17.4025
2024-06-24,3.341875,3.566875,4.37375,2.21875,0.9249999999999999,0.704375,0.58125,0.63875,0.5406249999999999,0.511875,17.403125
2024-06-27,3.341875,3.566875,4.37375,2.21875,0.9287500000000001,0.704375,0.5825,0.63875,0.5406249999999999,0.511875,17.408125
2024-07-04,3.341875,3.566875,4.37375,2.21875,0.9362499999999999,0.704375,0.5825,0.63875,0.5406249999999999,0.511875,17.415625000000002
2024-07-05,3.3412499999999996,3.566875,4.37375,2.21875,0.936875,0.704375,0.5825,0.63875,0.5406249999999999,0.511875,17.415625000000002
2024-07-08,3.3406249999999997,3.566875,4.37375,2.21875,0.9381250000000001,0.7025,0.5825,0.63875,0.5406249999999999,0.511875,17.414375
2024-07-09,3.335625,3.566875,4.37375,2.21875,0.943125,0.7025,0.5825,0.63875,0.5406249999999999,0.511875,17.414375
2024-07-15,3.335625,3.566875,4.37375,2.0812500000000003,0.943125,0.7025,0.5825,0.63875,0.5406249999999999,0.511875,17.276875
2024-07-23,3.335625,3.566875,4.37375,2.080625,0.94375,0.7025,0.5825,0.63875,0.5406249999999999,0.511875,17.276875
2024-08-01,3.335625,3.566875,4.37375,2.0774999999999997,0.946875,0.7025,0.5825,0.63875,0.5406249999999999,0.511875,17.276875
2024-08-02,3.335625,3.566875,4.3775,2.07625,0.9525,0.7025,0.5825,0.62625,0.54375,0.511875,17.275625
2024-08-07,3.335625,3.566875,4.3775,2.07625,0.9537500000000001,0.7025,0.5825,0.62625,0.54375,0.511875,17.276875
2024-08-09,3.335625,3.566875,4.3775,2.21375,0.959375,0.7025,0.5825,0.62625,0.5431250000000001,0.511875,17.419375000000002
2024-08-12,3.335625,3.566875,4.3775,2.21375,0.9568750000000001,0.7025,0.5825,0.62625,0.5431250000000001,0.511875,17.416875
2024-08-21,3.335625,3.566875,4.3775,2.2131250000000002,0.9568750000000001,0.7025,0.5825,0.62625,0.5431250000000001,0.511875,17.416249999999998
2024-08-22,3.335625,3.566875,4.3775,2.2125,0.9575,0.7025,0.5825,0.62625,0.54375,0.511875,17.416875
2024-08-27,3.335625,3.566875,4.3775,2.2125,0.96,0.7025,0.5825,0.62625,0.54375,0.511875,17.419375000000002
2024-08-29,3.335625,3.566875,4.3775,2.2125,0.9575,0.7025,0.5825,0.62625,0.54625,0.511875,17.419375000000002
2024-09-05,3.335,3.566875,4.3775,2.2125,0.9556250000000001,0.7025,0.5825,0.62625,0.54625,0.5162500000000001,17.42125
2024-09-11,3.335,3.558125,4.3775,2.2125,0.964375,0.7025,0.5825,0.62625,0.54625,0.5162500000000001,17.42125
2024-09-12,3.346875,3.558125,4.3775,2.2125,0.959375,0.698125,0.5825,0.62625,0.545625,0.5162500000000001,17.423125
2024-09-16,3.3343749999999996,3.558125,4.3775,2.2125,0.9625,0.698125,0.5825,0.62625,0.55375,0.5162500000000001,17.421875
2024-09-17,3.3556250000000003,3.558125,4.3775,2.21875,0.959375,0.698125,0.5825,0.62625,0.55375,0.5181250000000001,17.448125
2024-09-23,3.36625,3.558125,4.3775,2.214375,0.959375,0.698125,0.5825,0.62625,0.55375,0.511875,17.448125
2024-09-26,3.36625,5.575,2.3606249999999998,2.214375,0.959375,0.698125,0.5825,0.62625,0.55375,0.511875,17.448125
2024-10-02,3.36625,5.575,2.3606249999999998,2.21375,0.96,0.698125,0.5825,0.62625,0.5525,0.511875,17.446875000000002
2024-10-03,3.3649999999999998,5.575,2.3606249999999998,2.21375,0.9612499999999999,0.698125,0.5825,0.62625,0.5525,0.511875,17.446875000000002
2024-10-07,3.3649999999999998,5.575,2.3606249999999998,2.21375,0.9612499999999999,0.696875,0.5825,0.62375,0.55375,0.511875,17.444375
2024-10-08,5.358124999999999,3.558125,2.3606249999999998,2.2318749999999996,0.9837500000000001,0.685625,0.58,0.61375,0.550625,0.511875,17.434375
2024-10-09,5.375624999999999,3.558125,2.3606249999999998,2.230625,0.95,0.6825,0.58,0.62,0.53625,0.513125,17.406875
2024-10-10,5.375624999999999,3.558125,2.3606249999999998,2.230625,0.9475000000000001,0.6825,0.5737500000000001,0.62,0.53625,0.513125,17.398125
2024-10-15,5.375624999999999,3.558125,2.3606249999999998,2.22875,0.9493750000000001,0.6825,0.5737500000000001,0.62,0.53625,0.513125,17.398125
2024-10-16,5.375624999999999,3.558125,2.3606249999999998,2.2262500000000003,0.9456249999999999,0.6943750000000001,0.5737500000000001,0.61375,0.53625,0.513125,17.3975
2024-10-21,5.375624999999999,3.585625,2.3606249999999998,2.2262500000000003,0.9456249999999999,0.6943750000000001,0.5725,0.61375,0.53625,0.513125,17.42375
2024-10-23,5.375624999999999,3.5862499999999997,2.3606249999999998,2.2262500000000003,0.9450000000000001,0.6943750000000001,0.5725,0.61375,0.53625,0.513125,17.42375
2024-10-24,5.37625,3.5862499999999997,2.3606249999999998,2.2262500000000003,0.94125,0.6943750000000001,0.5725,0.61375,0.538125,0.513125,17.4225
2024-10-30,5.38625,3.5862499999999997,2.3606249999999998,2.215,0.9424999999999999,0.6943750000000001,0.5725,0.61375,0.538125,0.513125,17.4225
2024-11-01,5.39125,3.5862499999999997,2.3606249999999998,2.215,0.9424999999999999,0.6943750000000001,0.5725,0.61375,0.538125,0.513125,17.427500000000002
2024-11-05,5.39125,3.5862499999999997,2.3606249999999998,2.215,0.9400000000000001,0.6943750000000001,0.5725,0.61375,0.538125,0.513125,17.424999999999997
2024-11-07,5.39125,3.5862499999999997,2.3606249999999998,2.215,0.9424999999999999,0.6943750000000001,0.5725,0.61375,0.538125,0.513125,17.427500000000002
2024-11-08,5.39125,3.5862499999999997,2.3606249999999998,2.215,0.9475000000000001,0.6943750000000001,0.5725,0.61375,0.538125,0.513125,17.4325
2024-11-12,5.39125,3.5862499999999997,2.3606249999999998,2.1399999999999997,0.9612499999999999,0.713125,0.5725,0.61375,0.5406249999999999,0.513125,17.3925
2024-11-13,5.398125,3.5862499999999997,2.3606249999999998,2.1399999999999997,0.954375,0.713125,0.5725,0.61375,0.5406249999999999,0.513125,17.3925
2024-11-18,5.42875,3.5862499999999997,2.3606249999999998,2.13625,0.9568750000000001,0.713125,0.5725,0.61375,0.5406249999999999,0.513125,17.421875
2024-11-21,5.42875,3.5862499999999997,2.3606249999999998,2.125625,0.9568750000000001,0.713125,0.5725,0.61375,0.5406249999999999,0.513125,17.41125
2024-11-27,5.429375,3.6575,2.3606249999999998,2.1193750000000002,0.95,0.710625,0.5725,0.61375,0.5406249999999999,0.513125,17.4675
2024-11-29,5.431875,3.6575,2.3606249999999998,2.1193750000000002,0.9650000000000001,0.710625,0.5725,0.61375,0.5406249999999999,0.513125,17.485
2024-12-04,5.489999999999999,3.6243749999999997,2.3606249999999998,2.1193750000000002,0.9525,0.710625,0.5725,0.61375,0.5406249999999999,0.513125,17.4975
2024-12-10,5.519375,3.6243749999999997,2.3606249999999998,2.1193750000000002,0.9525,0.710625,0.5725,0.584375,0.5406249999999999,0.513125,17.4975
2024-12-13,5.519375,3.6243749999999997,2.3606249999999998,2.1193750000000002,0.9587500000000001,0.710625,0.5725,0.584375,0.5406249999999999,0.513125,17.50375
2024-12-18,5.520625,3.6243749999999997,2.3606249999999998,2.1193750000000002,0.9587500000000001,0.710625,0.5725,0.584375,0.539375,0.513125,17.50375
2024-12-23,5.533125,3.6243749999999997,2.3606249999999998,2.1193750000000002,0.9587500000000001,0.710625,0.5725,0.584375,0.539375,0.513125,17.51625
2024-12-27,5.6381250000000005,3.6243749999999997,2.3606249999999998,2.063125,0.9562499999999999,0.710625,0.5725,0.584375,0.53625,0.513125,17.559375
2024-12-30,5.64,3.618125,2.3606249999999998,2.063125,0.9606250000000001,0.710625,0.5725,0.584375,0.53625,0.513125,17.559375
2025-01-02,5.6525,3.618125,2.3606249999999998,2.063125,0.9606250000000001,0.710625,0.5725,0.584375,0.53625,0.513125,17.571875000000002
2025-01-03,5.71125,3.3606249999999998,2.3606249999999998,2.063125,1.145625,0.710625,0.5725,0.584375,0.5406249999999999,0.513125,17.5625
2025-01-06,5.71125,3.3606249999999998,2.3606249999999998,2.063125,1.146875,0.710625,0.5725,0.584375,0.5406249999999999,0.511875,17.5625
2025-01-14,5.71375,3.3606249999999998,2.3606249999999998,2.063125,1.146875,0.710625,0.5725,0.584375,0.538125,0.511875,17.5625
2025-01-15,5.71375,3.3606249999999998,2.3606249999999998,2.05625,1.14125,0.710625,0.5725,0.584375,0.538125,0.511875,17.549999999999997
2025-01-16,5.855625,3.301875,2.3606249999999998,2.05625,1.13375,0.710625,0.5725,0.584375,0.536875,0.511875,17.624375
2025-01-17,5.98625,3.301875,2.3606249999999998,2.05125,1.12375,0.710625,0.5725,0.584375,0.53625,0.511875,17.739375
2025-01-20,6.0562499999999995,3.301875,2.3606249999999998,2.03875,1.11875,0.710625,0.5725,0.584375,0.53625,0.511875,17.791874999999997
2025-01-21,6.100625,3.301875,2.3606249999999998,2.023125,1.114375,0.700625,0.5725,0.584375,0.53625,0.511875,17.806250000000002
2025-01-22,6.19125,3.301875,2.3606249999999998,2.019375,1.114375,0.685,0.5725,0.584375,0.53625,0.511875,17.877499999999998
2025-01-23,6.1725,3.301875,2.3606249999999998,2.019375,1.13625,0.69,0.5725,0.584375,0.5375,0.511875,17.886875
2025-01-24,6.17625,3.301875,2.3606249999999998,2.0175,1.141875,0.69375,0.5725,0.584375,0.5375,0.511875,17.898125
2025-01-27,6.17625,3.301875,2.3606249999999998,2.0175,1.14375,0.69375,0.5725,0.584375,0.5375,0.511875,17.9
2025-02-03,6.205625,3.301875,2.3606249999999998,2.0175,1.1156249999999999,0.69375,0.5725,0.584375,0.5375,0.511875,17.901249999999997
2025-02-05,6.205625,3.301875,2.3606249999999998,2.015,1.11625,0.69375,0.5725,0.571875,0.5375,0.511875,17.886875
2025-02-06,6.198125,3.301875,2.3606249999999998,2.015,1.128125,0.69375,0.5725,0.571875,0.5375,0.511875,17.89125
2025-02-07,6.19875,3.301875,2.3606249999999998,2.0125,1.1243750000000001,0.69375,0.5725,0.571875,0.5375,0.511875,17.885625
2025-02-10,6.201874999999999,3.301875,2.3606249999999998,2.0125,1.1243750000000001,0.685,0.5725,0.571875,0.5375,0.511875,17.88
2025-02-11,6.213125,3.301875,2.3606249999999998,2.0125,1.1075,0.685,0.5725,0.5656249999999999,0.5375,0.511875,17.868125000000003
2025-02-12,6.215,3.301875,2.3606249999999998,2.0125,1.089375,0.685,0.5725,0.5656249999999999,0.5375,0.511875,17.851875
2025-02-13,6.215625,3.301875,2.3606249999999998,2.0125,1.089375,0.685,0.5725,0.5656249999999999,0.5375,0.511875,17.8525
2025-02-14,6.215625,3.27,2.3606249999999998,2.0125,1.1018750000000002,0.685,0.5725,0.5656249999999999,0.5375,0.511875,17.833125
2025-02-17,6.215625,3.27,2.3606249999999998,2.0125,1.226875,0.685,0.5725,0.5656249999999999,0.5375,0.511875,17.958125
2025-02-18,6.215625,3.27,2.3606249999999998,2.0118750000000003,1.4275,0.685,0.5725,0.5656249999999999,0.5375,0.511875,18.158125
2025-02-20,6.215625,3.27,2.3606249999999998,2.0118750000000003,1.41375,0.685,0.5725,0.5656249999999999,0.5375,0.511875,18.144375
2025-02-21,6.215,3.27,2.3606249999999998,2.0118750000000003,1.414375,0.685,0.5725,0.5656249999999999,0.5375,0.511875,18.144375
2025-02-24,6.215625,3.27,2.3606249999999998,2.0118750000000003,1.511875,0.685,0.5725,0.5656249999999999,0.5375,0.511875,18.2425
2025-02-25,6.21375,3.27,2.3606249999999998,2.0118750000000003,1.543125,0.685,0.5725,0.5656249999999999,0.5375,0.511875,18.271875
2025-02-26,6.21375,3.27,2.3606249999999998,2.0081249999999997,1.54375,0.685,0.5725,0.5656249999999999,0.5375,0.511875,18.26875
2025-02-27,6.2125,3.27,2.3606249999999998,2.0081249999999997,1.535625,0.685,0.5725,0.5656249999999999,0.5375,0.511875,18.259375
2025-02-28,6.21375,3.31375,2.3606249999999998,2.0025,1.516875,0.685,0.565,0.5656249999999999,0.520625,0.511875,18.255625000000002
2025-03-03,6.2175,3.31375,2.3606249999999998,2.0025,1.5174999999999998,0.685,0.565,0.5656249999999999,0.5181250000000001,0.511875,18.2575
2025-03-04,6.19125,3.31375,2.3606249999999998,1.9612500000000002,1.5668749999999998,0.6887500000000001,0.565,0.5643750000000001,0.5181250000000001,0.511875,18.241875
2025-03-05,6.1781250000000005,3.31375,2.3606249999999998,1.955,1.5668749999999998,0.6887500000000001,0.565,0.5643750000000001,0.5181250000000001,0.511875,18.2225
2025-03-10,6.179375,3.31375,2.3606249999999998,1.955,1.565625,0.6887500000000001,0.565,0.5643750000000001,0.5181250000000001,0.511875,18.2225
2025-03-11,6.179375,3.31375,2.3606249999999998,1.955,1.565625,0.69125,0.565,0.5643750000000001,0.5181250000000001,0.511875,18.224999999999998
2025-03-13,6.1975,3.31375,2.3606249999999998,1.955,1.53375,0.69125,0.565,0.5643750000000001,0.5181250000000001,0.511875,18.21125
2025-03-14,6.215,3.31375,2.3606249999999998,1.955,1.515625,0.69125,0.565,0.5643750000000001,0.5181250000000001,0.511875,18.210625
2025-03-17,6.215,3.31375,2.3606249999999998,1.955,1.513125,0.69125,0.565,0.5643750000000001,0.5181250000000001,0.511875,18.208125
2025-03-20,6.220625,3.31375,2.3606249999999998,1.955,1.50875,0.69125,0.565,0.5643750000000001,0.5181250000000001,0.511875,18.209375
2025-03-21,6.2212499999999995,3.31375,2.3606249999999998,1.955,1.508125,0.69125,0.565,0.5643750000000001,0.5181250000000001,0.511875,18.209375
2025-03-31,6.289375,3.31375,2.3606249999999998,1.955,1.44125,0.69125,0.565,0.5643750000000001,0.5181250000000001,0.511875,18.210625
2025-04-01,6.284375000000001,3.31375,2.3606249999999998,1.955,1.50875,0.69125,0.565,0.5643750000000001,0.5181250000000001,0.511875,18.273125
2025-04-09,6.284375000000001,3.31375,2.3606249999999998,1.955,1.5062499999999999,0.69125,0.565,0.5643750000000001,0.5181250000000001,0.511875,18.270625
2025-04-10,6.34,3.31375,2.3606249999999998,1.940625,1.42375,0.69125,0.565,0.5643750000000001,0.5181250000000001,0.511875,18.229375
2025-04-24,6.33875,3.31375,2.3606249999999998,1.940625,1.37125,0.69125,0.565,0.5643750000000001,0.5181250000000001,0.511875,18.175625
2025-04-25,6.336250000000001,3.31375,2.3606249999999998,1.940625,1.30875,0.69125,0.575,0.5643750000000001,0.5181250000000001,0.511875,18.120625
2025-04-28,6.33875,3.31375,2.3606249999999998,1.940625,1.30875,0.69125,0.5675,0.5643750000000001,0.5181250000000001,0.510625,18.114375
2025-05-02,6.40375,3.31375,2.3606249999999998,1.940625,1.3074999999999999,0.691875,0.565,0.5643750000000001,0.5181250000000001,0.510625,18.17625
