date,SDICS INTERNATIONAL SECURITIES (HONG,TRADEGO MARKETS LIMITED,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,CMB WING LUNG BANK LTD,CITIBANK N.A.,BRIGHT SMART SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD
2024-04-10,0.0,0.13695940892782968,35.17651699554351,23.40522863214308,9.645217366978063,9.571940912844987,6.619704764845101,4.999018425865784,5.910535286130176,4.534878206721472
2024-04-11,0.0,0.13685527771702535,35.19285610888475,23.38743347067373,9.63788403974807,9.564663298223218,6.614671756322893,4.995217636671426,5.906041464196623,4.564376947562272
2024-04-12,0.0,0.13703587258457858,35.00329054216917,23.40814483240167,9.650602236814978,9.691481433342696,6.6234005082546314,5.001809349337118,5.913835104265044,4.570400120830112
2024-04-15,0.0,0.13690385257011725,34.91632807312182,23.385593484634104,9.641304870929424,9.83172481975768,6.617019540889,4.99699061880928,5.908137730422256,4.565997008866319
2024-04-17,0.0,0.13694898867641725,34.8999426912864,23.393303527949872,9.64448353210919,9.834966260873076,6.619201119360167,4.99863808668923,5.910085596224636,4.562430196831012
2024-04-18,0.0,0.1368102033505693,34.90004409025494,23.369596545633573,9.713248917342005,9.82499941839829,6.599825550522834,4.993572422295779,5.904096262800644,4.557806589401373
2024-04-19,0.0,7.4968675646975385,34.3220069463901,20.92985822133493,8.699205495975395,8.799289472123807,5.910817193110499,4.472253622887061,5.287720627278838,4.081980856201837
2024-04-22,0.0,7.496697462554532,34.20777937673163,20.929383327827,8.699008113070528,8.801358794566898,5.910683078073413,4.4721521485154305,5.401049461634054,4.081888237026514
2024-04-23,0.0,7.556569788109778,34.59519249629865,21.148187036418747,8.800445562165379,8.903989735139072,5.979606408877877,3.376583887700329,5.509938739965286,4.129486345324875
2024-04-24,0.0,7.554488888140273,34.62926704344297,21.142363327647022,8.798022128330262,8.90153778769627,5.9779597671948395,3.3756540566386217,5.492357818113758,4.128349182795976
2024-04-25,0.0,7.568394414765954,34.56464323315841,21.14915796648031,8.823804994682353,8.913580683207826,5.979880937356782,3.37673890934811,5.494122927677856,4.1296759333224
2024-04-26,0.0,7.574132032639455,34.45760453394849,21.165191193623077,8.88792634134774,8.920338090002732,5.984414299370877,3.3792988231764145,5.498288035385187,4.13280665050603
2024-04-29,0.0,7.57100134489757,34.44336184585376,21.156442784651723,8.91869756663206,8.91894729256359,5.9865333655286515,3.377902025582143,5.496015375906905,4.1310983983836
2024-04-30,0.0,0.26148765155980563,1.1849001361382399,0.7330830736586337,0.3085023091968949,0.3085109473445581,0.20707725018724582,0.11684335827596419,0.190427707082864,0.14289680594048917
2024-05-02,0.0,7.563861974430712,34.21959569744693,21.23982243971874,8.900844082307065,9.061929412865956,5.989972104295524,3.3821399837065633,5.508362952858879,4.1334713523696385
2024-05-03,0.0,7.5643833834692975,34.148424748468024,21.24128659062941,8.90145765518442,9.129190517169965,5.990385018439994,3.3823731289388843,5.508742667644944,4.133756290055063
2024-05-06,0.0,7.579884618706218,33.90756331858746,21.32395786185109,8.977261790973042,9.157108483777225,6.002660753635209,3.3893044224591593,5.520031402181776,4.142227347828823
2024-05-07,0.0,7.603870631158969,33.594477321695486,21.421463464339972,8.968712861439593,9.169916891160726,6.021655751953656,3.3676923998267854,5.696875543110416,4.155335135314394
2024-05-08,0.0,7.601763602228228,33.61056909770755,21.415527587015443,8.966227635376814,9.16737591155713,6.019987154012452,3.389850840847825,5.6952969416104136,4.1334012296441465
2024-05-09,0.0,7.59930687719209,33.59970689113262,21.440924383197334,8.96332994517436,9.16441321459678,6.018041624799447,3.3887553146166427,5.693456345228201,4.132065404062528
2024-05-10,0.0,7.582328800007043,33.78030148175392,21.393021900118352,8.864993612688368,9.143938437432553,6.004596349215785,3.42724946974802,5.680736245508436,4.122833703527524
2024-05-13,0.0,7.584774558099474,33.80502167717394,21.399922439228938,8.86785310750051,9.14688790876516,6.006533193488861,3.3822749244501904,5.682568625376136,4.124163565916786
2024-05-14,0.0,7.588446155061749,33.768368132719154,21.41028159883466,8.87214581024098,9.151315685174708,6.01405103844353,3.383912197943696,5.685319412699218,4.126159968882299
2024-05-16,0.0,7.613718896884302,33.51540960792927,21.481586910638793,8.901693815971337,9.207234182410815,6.034080377269485,3.4021204426843283,5.704253935888798,4.1399018303228745
2024-05-17,0.0,7.55483562521064,33.82534391584813,21.315451788608193,8.832849554392926,9.136026921009586,5.987413774658129,3.350565009965837,5.889628911786801,4.107884498519758
2024-05-20,0.0,7.5480799883931065,33.88451819378183,21.296391221571508,8.824951100129505,9.12785736141949,5.982059747787854,3.3475688891415363,5.884362325471501,4.104211172303664
2024-05-21,0.0,7.5551823941116485,33.95541722900937,21.316430173335267,8.718504340566462,9.118086163974963,5.987688598492494,3.3507188017627603,5.889899247270775,4.108073051476261
2024-05-22,0.0,7.750306364584193,32.20027636834416,21.874021960099917,8.943672853353037,9.297071638439544,6.142329679586926,3.4372561641230015,6.140894742852657,4.214170228616557
2024-05-23,0.0,7.754505317239209,32.18709951238071,21.885872844215278,8.924962741362732,9.302108595922732,6.145657464361208,3.4391183970744974,6.144221750208457,4.2164533772351716
2024-05-24,0.0,7.753957369757555,32.191891295547485,21.884326348543645,8.924332087225824,9.301451291972231,6.145223201001659,3.438875382699281,6.143787588299087,4.216155434953228
2024-05-27,0.0,7.753957369757555,32.194246689645226,21.881970954445904,8.924332087225824,9.301451291972231,6.145223201001659,3.438875382699281,6.143787588299087,4.216155434953228
2024-05-28,0.0,7.752496554987287,32.20231112354735,21.877848478031794,8.922650778507435,9.29969893549356,6.144065465359001,3.4382275122361605,6.147340023821854,4.215361128015567
2024-05-29,0.0,7.751766353991487,32.20869692966534,21.87578782226351,8.921810361689777,9.298823004833652,6.143486761106861,3.437903668538144,6.146761011141863,4.214964086769369
2024-05-30,0.0,7.751583825234844,32.21029319323876,21.875272718973577,8.921600282221698,9.298604047950304,6.143342102077068,3.4378227171454654,6.1466162750141855,4.214864838144098
2024-05-31,0.0,0.26148765155980563,1.08974150716842,0.7379283794742922,0.3009563411233282,0.31351511564597595,0.20723611267300512,0.11596961460428805,0.20734656181622932,0.14218192475457234
2024-06-03,0.0,7.779611039653264,32.404740337728114,21.954366614205693,8.83569855545656,9.010831377338366,6.165554435739783,3.450252769712566,6.168840447024911,4.230104423140749
2024-06-04,0.0,7.779978750519461,32.41099857628398,21.955404308651254,8.836116183324162,9.011257283028767,6.165845856654093,3.450415849258327,6.1596788291481746,4.2303043631317845
2024-06-05,0.0,7.777221766008026,32.43495003374214,21.94762399053442,8.83298493628097,9.008063971381713,6.163660871055571,3.4491931283024657,6.157496028953992,4.2288052737406945
2024-06-06,0.0,7.772080619447575,32.41586975050565,21.933115473870775,8.827145875561092,9.065853456463756,6.159586371852589,3.4469130329263242,6.1534256050310665,4.226009814341178
2024-06-11,0.0,7.772080619447575,32.41823064984327,21.933115473870775,8.827145875561092,9.065853456463756,6.159586371852589,3.4469130329263242,6.151064705693447,4.226009814341178
2024-06-12,0.0,7.770612968646727,32.43099253983978,21.928973705911016,8.825478990160928,9.064141494411736,6.158423218468807,3.446262130687795,6.149903161509411,4.225211790363804
2024-06-13,0.0,7.771163272736417,32.55368091257772,21.930526685574492,8.826103998406913,9.055340921694075,6.1588593495046515,3.328475156305695,6.150338689166576,4.22551101403347
2024-06-14,0.0,7.77703803651382,32.609001776239346,21.94710549871612,8.78789056590065,9.000763948699166,6.163515260408431,3.3309913825894553,6.154988158709526,4.228705372223493
2024-06-17,0.0,7.7786919145394675,32.639565537845236,21.951772807187606,8.789759413530106,8.957782821390985,6.164826003959135,3.331699756834948,6.1562970888724,4.229604655840111
2024-06-18,0.0,7.751600951599386,32.677465045279504,21.948661047669503,8.788513426804702,8.954150443938333,6.163952112990794,3.3312274738662397,6.155424406914965,4.229005090936574
2024-06-19,0.0,7.765728216518443,32.781990298745086,21.988662403670045,8.804530460989048,8.970469350992046,6.175185893598481,3.110078292138139,6.166642645808929,4.236712437539778
2024-06-20,0.0,7.768486275939628,32.78652992307677,21.996471849971897,8.807657459193205,8.945242654830817,6.177379059410694,3.1111828608913963,6.168832777419532,4.238217139266057
2024-06-21,0.0,7.75691557186675,32.905553979328715,21.994443899399567,8.78508220069747,8.896456353835593,6.165814023599051,3.106548936736638,6.15964466328671,4.229540371249501
2024-06-24,0.0,7.760401517639826,33.163962944709546,22.004328168221615,8.651845415379897,8.749078090140115,6.170950185773333,3.107945014988946,6.162412798001946,4.229075865144775
2024-06-25,0.0,7.760034428441682,33.16948962358813,22.00328730053396,8.651436158334528,8.748664233710999,6.170658282171396,3.107798000296364,6.16212129824288,4.226510674680063
2024-06-26,0.0,7.745013614882951,33.298850987336685,21.960696345652476,8.634689891195128,8.731729765758011,6.158713965629265,3.1017823498799753,6.150193506426913,4.218329573238596
2024-06-27,0.0,7.7433685296888415,33.31537875648145,21.95603176813112,8.632855833670886,8.727515032852587,6.1574058195544605,3.1011235135663324,6.148887170146381,4.217433575907942
2024-06-28,0.0,7.7448307931214835,33.319309547980716,21.943654396757378,8.634486068543016,8.729163143237807,6.158568588617479,3.101709132021222,6.1500483305413525,4.218229999179545
2024-07-02,0.0,7.750685373724979,33.346859039181595,21.93189482683741,8.641013169781036,8.735761814091731,6.163224059752658,3.054445653223529,6.1546973609241125,4.221418702482944
2024-07-03,0.0,7.753066326212298,33.25785613384368,21.971714410851348,8.686201971713938,8.731356316779774,6.165117356015814,3.055383956047699,6.15658803784926,4.222715490686186
2024-07-04,0.0,7.755082121172851,33.27832133506587,21.977427050124714,8.688460381667394,8.69580832788629,6.166720284711968,3.056178354976073,6.1581887489252045,4.223813395469639
2024-07-05,0.0,7.750868471996542,33.31693626595628,21.965485826815893,8.681377240975605,8.691083544186307,6.163369656640956,3.0545178099029346,6.1548427563819885,4.221518427143499
2024-07-09,0.0,7.750136130810439,33.32323681848975,21.96341041681483,8.680556980623024,8.690262366733194,6.162787310357952,3.054229203638494,6.154261215763571,4.221119556768746
2024-07-10,0.0,7.7488548666820565,33.36023901379443,21.933800300047896,8.679121897924354,8.688825679525536,6.1617684691171855,3.0537242738859796,6.15324378406955,4.220421714953012
2024-07-11,0.0,7.747208149449053,33.37440069893465,21.929139125260036,8.677277488673884,8.686979208114314,6.16045902527052,3.053075323754229,6.1519361518126,4.21952482873071
2024-07-12,0.0,7.681009344090671,33.934342856202754,21.76985040075479,8.60313137146207,8.612750191072715,6.107818768281793,3.0269872239894053,6.080640262344511,4.1834695818012895
2024-07-15,0.0,7.659134167330407,34.08047591866147,21.740532286830884,8.57863003172769,8.588221457363172,6.099761529787977,3.0183664975185054,6.063322866336303,4.171555244443596
2024-07-18,0.0,7.658955377428494,34.09368638005176,21.74002478982794,8.578429777705706,8.588020979445119,6.099619140877981,3.006624360295002,6.063181328027031,4.171457866340969
2024-07-19,0.0,7.650204885765693,34.15033215698512,21.715186427897656,8.582618782298749,8.57820901393843,6.0973135557077995,3.003189238910763,6.056254036373483,4.1666919021223086
2024-07-22,0.0,7.648778132462699,34.162613034752326,21.711136573753382,8.58101813501167,8.576609189067439,6.096176414626625,3.0026291480073013,6.0551245528394855,4.165914819479074
2024-07-23,0.0,7.6557385859509,34.22870163346126,21.604892709962932,8.588826934871697,8.584413976748968,6.101723987278757,3.0053615662007798,6.060634767946449,4.169705837578256
2024-07-24,0.0,7.657704081796089,34.24215724689224,21.570762218304772,8.59103198712969,8.595953713274914,6.103290513226691,3.006133147623701,6.0621907448547345,4.170776346897169
2024-07-25,0.0,7.6172981202117125,34.616988912698716,21.429084179165493,8.545701310371454,8.550597066973404,6.07108643229309,2.99027125231109,6.030203527310504,4.1487691986645325
2024-07-26,0.0,7.616060398121259,34.62993415125396,21.425602202951854,8.544312733592214,8.549207694690825,6.070099951565709,2.9874641061816702,6.029223689578292,4.148095072064216
2024-07-30,0.0,8.374313067380903,34.65062897172894,21.136627976457554,8.429072744548872,8.433901685678297,5.988230493632567,2.947171183673084,5.947905543392559,4.092148333507227
2024-07-31,0.0,0.35664691597956866,1.201999716806967,0.7331625049015134,0.2923777668923261,0.29254526752574855,0.20771270013028303,0.10222800958610871,0.20631395565879387,0.14194363102593338
2024-08-01,0.0,10.087406774638646,33.93447243467677,20.73677939578271,8.26961718820058,8.274354778653876,5.940101557089561,2.891418571851083,5.8511134887743035,4.014735810332468
2024-08-02,0.0,10.083329134760838,33.92075507786512,20.72839695215863,8.257291449474522,8.271010030121142,5.987106364459127,2.8902497715899833,5.848748288854796,4.013112930715851
2024-08-05,0.0,10.077671211894028,33.903966046972165,20.71676590555284,8.25041368037165,8.266369029499659,6.039858555086501,2.8886280046065873,5.84546645938722,4.010861106629349
2024-08-07,0.0,9.638540649322934,32.42193196261925,19.83613016528284,7.89970212664403,7.914979240049597,5.787412189371047,7.063952419778177,5.596985267575995,3.8403659793561307
2024-08-08,0.0,9.643307174574414,32.440115626164456,19.84593968093095,7.903608748095947,7.867290526966235,5.790274224957658,7.067445739857342,5.5997531317766756,3.842265146676322
2024-08-09,0.0,9.637919276005093,32.50364964358511,19.809064349134797,7.89919285202467,7.862894922573747,5.7870390889563,7.063497023913612,5.5966244435226296,3.8401184002840356
2024-08-12,0.0,9.63688383182703,32.510901074211965,19.80693617397937,7.898344206895383,7.862050177091122,5.786417361821917,7.062738161273168,5.596023173473473,3.8397058394265744
2024-08-13,0.0,9.637505071633987,32.51299688300865,19.80821302419567,7.898853372089859,7.856110522410184,5.786790382070739,7.063193459289463,5.596383919998665,3.8399533653027893
2024-08-14,0.0,9.64890867971787,32.43314267503866,19.83165115434357,7.908199715100612,7.865406289810081,5.793637619928487,7.071551005089097,5.603005858813354,3.8444970021582647
2024-08-15,0.0,9.64890867971787,32.43959678304452,19.829499785008284,7.908199715100612,7.861103551139506,5.793637619928487,7.071551005089097,5.603005858813354,3.8444970021582647
2024-08-16,0.0,9.646868503414947,32.447401754652425,19.79144724162338,7.915351830086821,7.866059757700166,5.798877341222706,7.077946461418135,5.608073174209311,3.847973935672104
2024-08-19,0.0,9.654634975461144,32.498596002908535,19.779260340580915,7.9199564536018645,7.801689540867769,5.802250741109336,7.082063938368506,5.6113355769636515,3.850212430138278
2024-08-20,0.0,9.609881044831578,32.48845859348321,19.79802906567571,7.927471774340902,7.80909263702739,5.807756551094935,7.088784175064632,5.616660225764728,3.8538659327169142
2024-08-21,0.0,9.620670032909175,32.412663564186076,19.820256260638164,7.936371925972316,7.817859884713879,5.814276904041557,7.09674273434259,5.622966035371422,3.858192657824828
2024-08-23,0.0,9.620046932834565,32.41919987367882,19.818972565935766,7.93585791250732,7.815194653344681,5.813900331894262,7.096283100978996,5.622601853818144,3.857942775007443
2024-08-26,0.0,9.631514032733286,32.477046327747786,19.829246781853737,7.939971885490338,7.7198854886532535,5.8169142755856775,7.0999618358151215,5.625516627794178,3.8599427443266268
2024-08-27,0.0,9.63255435473359,32.46759277206303,19.831388584441214,7.940829500129761,7.7207193312543625,5.817542573885842,7.102888965071165,5.626124252793849,3.8603596656271812
2024-08-28,0.0,9.63817597922498,32.48221806734989,19.84296231822552,7.945463822445101,7.7252251957722615,5.82093773145347,7.107034259568885,5.575370028073758,3.8626125978861308
2024-08-30,0.0,9.616328280409126,32.553285779474535,19.802423528244145,7.929231392829142,7.778469616733598,5.809045667738098,7.092514725407673,5.563979654448498,3.85472135471518
2024-09-02,0.0,9.619025665005388,32.579678558760975,19.848974339784696,7.931455545956566,7.68355516479203,5.821463587365598,7.0945041791171555,5.56554035335313,3.855802605864464
2024-09-03,0.0,9.636820247659747,31.906645575553704,20.00436090872334,8.110503824900967,7.804223382655409,5.897732043772737,7.147712112025344,5.6072812404176124,3.8847206642911463
2024-09-04,0.0,9.720712888562073,31.254658130128753,20.226749088427155,8.181109228699444,7.8831264988424685,5.949074323048572,7.209936002279287,5.656095021255222,3.918538818757021
2024-09-05,0.0,9.666740705842065,31.1762589577415,20.241681346668397,8.346301519503397,7.828993123391828,5.953982165268576,7.210568456502053,5.6565911728409555,3.918882552241232
2024-09-09,0.0,9.665256995439062,31.24163891281536,20.238574529789556,8.290204011212511,7.827791481711796,5.953068311721997,7.209461734416915,5.655722964680204,3.918281058212599
2024-09-10,0.0,9.745753592327274,31.26629060626156,20.21906778343441,8.234021584779136,7.820246743680472,5.947330506748594,7.2025129672889046,5.650271753026707,3.9145044624529417
2024-09-11,0.0,9.798717692236048,31.261488973228523,20.201809121955154,8.226993160290593,7.813571510545142,5.944442639395128,7.196365021476871,5.6454487746136675,3.911163106258871
2024-09-12,0.0,9.807043105510541,31.176954579760036,20.17028474089301,8.336062036254326,7.813229498066647,5.94418244166639,7.196050025110122,5.6452016643229355,3.9109919084159936
2024-09-13,0.0,9.80468268927503,31.19351931104952,20.16543003932139,8.334055664307256,7.811348964499028,5.942751761226711,7.194318037891541,5.643842944317543,3.9100505881119783
2024-09-16,0.0,9.807687052651612,31.22934234979396,20.171609156117228,8.275325141153234,7.813742528012951,5.948950193596414,7.196522530001843,5.645572337871874,3.9112487108008804
2024-09-17,0.0,9.66256661492583,31.301946138482112,20.16756178107447,8.291658473365276,7.829164816606145,5.960691868777452,7.21072658739524,5.656715224338413,3.918968495035065
2024-09-20,0.0,9.662142824961357,31.300573268190963,20.166677253119186,8.291294809983702,7.828821437707795,5.964816333491653,7.210410332544321,5.656467126784266,3.9187966132167587
2024-09-23,0.0,9.636572506595796,31.482382442914158,20.11330727431846,8.269352363903701,7.808102901435266,5.949030782045917,7.191328386531976,5.641497604197356,3.908425738057373
2024-09-24,0.0,9.642266542598394,31.297460132905684,20.125191779485924,8.383660340200912,7.81709340749301,5.954734367801926,7.195577582261203,5.673280707502102,3.9107351397508427
2024-09-25,0.0,9.647122327861718,31.260672424443886,20.137516238572374,8.387882299234384,7.821030046954534,5.957733134872142,7.199201230231386,5.676137736265255,3.912704561564321
2024-09-26,0.0,9.66680656012524,31.357367575823492,20.17860533575379,8.404997146311667,7.8369882743670365,5.97427745551552,6.972550038056674,5.687719471187149,3.9206881428594325
2024-09-27,0.0,9.428029514660324,31.38636984080171,20.188793030848686,8.59363015195442,7.836554755506242,5.97729372527829,6.9760703117643805,5.690591064679048,3.9226676045069055
2024-09-30,0.0,0.341157823618037,1.167265228608125,0.7305412738864849,0.3149362398701465,0.28356953708034816,0.21629127436128517,0.24790490902738563,0.20591679944439562,0.14194363102593338
2024-10-02,0.0,9.350240379646483,32.050454804532606,20.022218589773683,8.6315756028061,7.7718966193632095,5.9279760488868405,6.711696716385653,5.64363892521549,3.890302313389932
2024-10-03,39.746744603226716,5.674342231836981,18.78182774080607,12.158728997797361,5.271237776579658,4.970159654224328,3.7137476842170623,3.849825952262013,3.4724934658815814,2.3608918931682283
2024-10-04,39.499987250567905,5.646047194303907,19.47462292187286,12.150313911453914,5.455946382615389,4.920304849040993,3.6771287836150335,3.7491779760264436,3.085526969791025,2.340943760712528
2024-10-07,39.12481577240399,5.595016038508016,19.53618583858005,12.055670734487936,5.6013522656370105,5.035764600958442,3.7187583989556545,3.884843910144183,3.1288829989661116,2.3187094413586027
2024-10-08,38.67041276645075,5.564661239575893,19.32596103431703,11.932326046649019,6.153947390303251,5.282506887706385,3.8461369643679166,3.9141080410973266,3.018160117920071,2.2917795116123596
2024-10-09,39.53120169896367,5.659867943626522,17.985073118619365,12.03411335916737,6.326224100038027,5.298171732046347,4.289120969326662,3.953644352110767,2.589971872022,2.3326108540792725
2024-10-10,39.28051664465829,5.613559023379137,17.788986558145613,11.936965331184117,6.743159697817509,5.489844797914187,4.372604087143226,3.765804353787436,2.690740781993429,2.3178187239770525
2024-10-14,39.306107777403554,5.6302461763251,17.429222823971134,11.951257194931658,6.687615135169519,5.602872884798623,4.544842005157582,3.76695476975647,2.7615524569185577,2.3193287755678025
2024-10-15,39.32584300813097,5.637371271767176,17.345603510381068,11.96638155104325,6.72608511523137,5.690851182744494,4.3888178309840615,3.7886822179481907,2.8081004178480082,2.322263893921412
2024-10-16,39.28586487693701,5.630337078435686,17.322756934148856,11.907297297268236,6.90040843946996,5.6850659387983695,4.341346777197929,3.801773806390381,2.805245740152038,2.319903111201535
2024-10-17,39.318661455827666,5.635037389724553,17.34374031938322,11.917237733005308,6.83051357573704,5.659810637854104,4.344971015139898,3.821904855706966,2.806283207669569,2.321839809951672
2024-10-18,39.11305392205765,5.605570309780727,17.499586208790127,11.854919389274635,6.735106206497039,5.630214012135759,4.315762112091157,3.8200852850259674,2.7916084209900336,2.6340941333569003
2024-10-21,39.12160829610656,5.6189128536487365,17.368249882502994,11.883136818235812,6.749836633175244,5.643615213671334,4.322132600836562,3.8538907301470755,2.798253089732191,2.640363881943491
2024-10-22,38.931579506103574,5.888382632165216,17.422381449623987,11.816355346432246,6.797300012510902,5.616201990723566,4.328319764226689,3.7872797936983527,2.7846608916625413,2.627538612852924
2024-10-23,38.965370945120334,5.893493571026328,17.34422917535129,11.826611587153915,6.9327476099744505,5.5031882364143625,4.332076615482492,3.790567038547181,2.781895983660065,2.6298192372695754
2024-10-24,38.995176194413396,5.89800160061339,17.408058326971915,11.83825089249127,6.938050581966995,5.5073977150697555,4.335390291712161,3.663819666381151,2.784023901380061,2.6318308289999064
2024-10-25,38.94367716310525,5.890212396954683,16.68848951277738,11.822616690704194,6.956077716563034,6.217419301058296,4.3296647527569645,3.6589810380655443,2.864506329899628,2.6283550981150228
2024-10-28,39.00933701865954,5.900143418453971,16.698469507025536,11.842549870124671,6.81736086304222,6.22790200025278,4.336964658235172,3.6651501567501783,2.869335947582309,2.632786559873624
2024-10-29,39.000738149069356,5.898842843573797,16.712941791946147,11.843829364198143,6.815858104946574,6.226529177200313,4.33600865650934,3.6643422438084308,2.8687034568119096,2.6322062119359924
2024-10-30,38.969914563243194,5.894180791077022,16.681594196651837,11.834468790315606,6.9076434435112395,6.221608143250674,4.332581764062944,3.661446191758935,2.8664362246668955,2.630125891461655
2024-10-31,2.3891329233340928,0.36135520290125983,1.015313260979356,0.725537105585067,0.42801525225699055,0.3814288283080762,0.2656180761895474,0.22447269237788905,0.1759712208787678,0.16124542304568817
2024-11-01,38.9815308473423,5.895937748447035,16.568629362919758,11.837996448848378,6.983575336488595,6.23383081906099,4.33387323470685,3.662537608038744,2.871178705853417,2.6309098882939317
2024-11-04,38.98405704293737,5.896319834312962,16.56063040089801,11.838763609445552,6.9840279066383415,6.234234802065589,4.336746288505501,3.6627749585524643,2.871364772404467,2.631080384239739
2024-11-05,38.90841332637217,5.89005309382086,16.57377198902049,11.81579196034374,7.105008983147123,6.222138044412865,4.3270377876426265,3.666016469410823,2.8657932460043325,2.6259750998249722
2024-11-06,38.92603725819543,5.892721048776775,16.535983294261754,11.821144034462005,7.108227263802061,6.2249564203710355,4.328997760112498,3.6676770260564475,2.8670913340133053,2.6271645599486906
2024-11-07,38.98506761285535,5.901657211764906,16.40033928985086,11.842958898455256,7.129375769815508,6.23439640992866,4.33556257613542,3.673238965849859,2.8662546765385333,2.6311485888056505
2024-11-08,38.94872007280813,5.896154830084315,16.432960695574053,11.831917172758793,7.1628713705279,6.2285838004590435,4.3315203352464655,3.6698142391893827,2.868762033262133,2.6286954500897837
2024-11-11,38.95679144545229,5.897376694697896,16.292599774541358,11.834369109880672,7.326254764651933,6.229874554578945,4.274134309794286,3.67057473756273,2.888784412208859,2.629240196631031
2024-11-12,38.94166036484813,5.895086113805332,16.160686770968834,11.832361939389846,6.853437035086228,6.8747994061222,4.2724742071945885,3.6691490615725644,2.872126119010759,2.6282189820015196
