date,CHINA INDUSTRIAL SECURITIES,GF SECURITIES (HONG KONG) BROKERAGE LTD,GET NICE SECURITIES LTD,NANYANG COMMERCIAL BANK LTD,CHEER UNION SECURITIES LTD,CHINA SECURITIES (INTERNATIONAL),CHINA CONSTRUCTION BANK (ASIA),STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,TOTAL_CCASS_PCT
2024-06-18,0.0,17.826575810297008,16.008995284670107,0.0,6.3319483535684205,4.296700834835516,3.805446483587242,2.6102014892637184,2.2234515243030124,53.10331978052503
2024-06-19,0.0,17.826575810297008,16.00827373622802,0.0,6.3315875793473735,4.296700834835516,3.805446483587242,2.6102014892637184,2.2234515243030124,53.10223745786189
2024-06-20,0.0,17.826575810297008,16.00791296200697,0.0,6.3315875793473735,4.296700834835516,3.805446483587242,2.6102014892637184,2.2234515243030124,53.10187668364084
2024-06-24,0.0,17.826575810297008,16.002862122912333,0.0,6.247166411622743,4.296700834835516,3.8985262326169647,2.6102014892637184,2.218039910987331,53.100072812535615
2024-06-25,0.0,17.826575810297008,16.002862122912333,0.0,6.246805637401697,4.296700834835516,3.8985262326169647,2.6102014892637184,2.218039910987331,53.09971203831457
2024-06-27,0.0,17.826575810297008,16.001058251807105,0.0,6.246805637401697,4.296700834835516,3.8985262326169647,2.6102014892637184,2.218039910987331,53.09790816720934
2024-06-28,0.0,17.826575810297008,16.001058251807105,0.0,6.235982410770334,4.296700834835516,3.8985262326169647,2.6206639416740356,2.218039910987331,53.0975473929883
2024-07-03,0.0,17.826575810297008,16.001058251807105,0.0,6.177536986960974,4.296700834835516,3.9573324306473703,2.6206639416740356,2.218039910987331,53.09790816720934
2024-07-10,0.0,17.826575810297008,16.001058251807105,0.0,6.177176212739929,4.296700834835516,3.9573324306473703,2.6206639416740356,2.218039910987331,53.0975473929883
2024-07-11,0.0,17.826575810297008,16.001058251807105,0.0,6.176815438518883,4.296700834835516,3.9573324306473703,2.6206639416740356,2.218039910987331,53.09718661876725
2024-07-16,0.0,17.826575810297008,15.9978112838177,0.0,6.176815438518883,4.296700834835516,3.9573324306473703,2.6206639416740356,2.218039910987331,53.09393965077784
2024-07-17,0.0,17.826575810297008,15.9978112838177,0.0,6.125946273351477,4.296700834835516,3.9573324306473703,2.6206639416740356,2.269630624596828,53.09466119921993
2024-07-18,0.0,17.826575810297008,15.9978112838177,0.0,6.125946273351477,4.296700834835516,3.9573324306473703,2.6206639416740356,2.2699913988178735,53.09502197344098
2024-07-19,0.0,17.826575810297008,15.9978112838177,0.0,6.125946273351477,4.296700834835516,3.9573324306473703,2.6206639416740356,2.27107372148101,53.096104296104116
2024-07-22,0.0,17.826575810297008,15.996368186933518,0.0,6.125946273351477,4.296700834835516,3.9573324306473703,2.6206639416740356,2.272516818365191,53.096104296104116
2024-07-23,0.0,17.826575810297008,15.993842767386198,0.0,6.125946273351477,4.296700834835516,3.9573324306473703,2.6206639416740356,2.2732383668072824,53.094300424998885
2024-07-24,0.0,17.826575810297008,15.975082507891836,0.0,6.125946273351477,4.296700834835516,3.9573324306473703,2.6206639416740356,2.291277077859554,53.093578876556805
2024-07-25,0.0,17.826575810297008,15.971113991460337,0.0,6.125946273351477,4.296700834835516,3.9573324306473703,2.6206639416740356,2.2941632716279177,53.09249655389367
2024-07-26,0.0,17.826575810297008,15.964620055481518,0.0,6.125946273351477,4.296700834835516,3.9573324306473703,2.6206639416740356,2.3002964333856903,53.09213577967261
2024-07-29,0.0,17.826575810297008,15.961012313271064,0.0,6.125946273351477,4.296700834835516,3.9573324306473703,2.6206639416740356,2.3042649498171897,53.09249655389367
2024-07-30,0.0,17.826575810297008,15.95199295774493,0.0,6.125946273351477,4.296700834835516,3.9573324306473703,2.6206639416740356,2.3143666280064616,53.093578876556805
2024-08-01,0.0,17.826575810297008,15.950549860860747,0.0,6.125946273351477,4.296700834835516,3.9573324306473703,2.6206639416740356,2.3143666280064616,53.09213577967261
2024-08-05,0.0,17.826575810297008,15.950549860860747,0.0,6.099970529436206,4.296700834835516,3.9573324306473703,2.6206639416740356,2.325189854637825,53.07698326238871
2024-08-12,0.0,17.826575810297008,15.950549860860747,0.0,6.099248980994115,4.296700834835516,3.9573324306473703,2.6206639416740356,2.325189854637825,53.076261713946614
2024-08-15,0.0,17.91244007490582,15.950549860860747,0.0,6.009776974174847,4.296700834835516,3.9573324306473703,2.6206639416740356,2.325189854637825,53.07265397173616
2024-08-26,0.0,18.181216869584667,15.950549860860747,0.0,5.740639405274953,4.296700834835516,3.9573324306473703,2.6206639416740356,2.325189854637825,53.07229319751512
2024-08-27,0.0,18.181216869584667,15.950549860860747,0.0,5.632407138961323,4.296700834835516,4.065203922739955,2.6206639416740356,2.325189854637825,53.071932423294065
2024-08-28,0.0,18.181216869584667,15.950549860860747,0.0,5.6356541069507315,4.296700834835516,4.065203922739955,2.6206639416740356,2.3248290804167797,53.074818617062434
2024-09-26,0.0,18.181216869584667,15.950549860860747,0.0,5.633850235845504,4.296700834835516,4.065203922739955,2.6206639416740356,2.3248290804167797,53.0730147459572
2024-09-27,0.0,18.181216869584667,15.932511149808477,0.0,5.628438622529822,4.296700834835516,4.065203922739955,2.6206639416740356,2.3248290804167797,53.04956442158926
2024-10-02,0.0,18.181216869584667,15.930707278703249,0.0,5.5111870006900565,4.296700834835516,4.065203922739955,2.7137436907037578,2.3248290804167797,53.023588677673985
2024-10-03,0.0,18.181216869584667,15.930707278703249,0.0,5.50938312958483,4.296700834835516,4.065203922739955,2.7137436907037578,2.3248290804167797,53.02178480656875
2024-10-04,0.0,18.181216869584667,15.925295665387567,0.0,5.505775387374375,4.308606384130016,4.065203922739955,2.7137436907037578,2.3266329515220066,53.02647487144234
2024-10-07,0.0,18.181216869584667,15.922048697398159,0.0,5.5158770655636475,4.307163287245833,4.065203922739955,2.7141044649248034,2.3248290804167797,53.03044338787385
2024-10-09,0.0,18.181216869584667,15.919523277850839,0.0,5.5158770655636475,4.307163287245833,4.065203922739955,2.7141044649248034,2.324468306195734,53.027557194105476
2024-10-10,0.0,18.181216869584667,15.919523277850839,0.0,5.497838354511375,4.307163287245833,4.065203922739955,2.732143175977075,2.324468306195734,53.027557194105476
2024-10-15,0.0,18.181216869584667,15.915915535640385,0.0,5.497838354511375,4.307163287245833,4.065203922739955,2.732143175977075,2.324468306195734,53.02394945189503
2024-10-16,0.0,18.181216869584667,15.915915535640385,0.0,5.48881899898524,4.307163287245833,4.065203922739955,2.732143175977075,2.324468306195734,53.01493009636889
2024-10-17,0.0,18.181216869584667,15.908700051219476,0.0,5.48881899898524,4.307163287245833,4.065203922739955,2.732143175977075,2.324468306195734,53.00771461194799
2024-10-22,0.0,18.181216869584667,15.908700051219476,0.0,5.494230612300921,4.307163287245833,4.065203922739955,2.732143175977075,2.324468306195734,53.01312622526366
2024-10-24,0.0,18.181216869584667,15.904370760566932,0.0,5.493869838079876,4.307163287245833,4.065203922739955,2.732143175977075,2.324468306195734,53.00843616039007
2024-10-29,0.0,18.181216869584667,15.904370760566932,0.0,5.475831127027604,4.307163287245833,4.065203922739955,2.732143175977075,2.324468306195734,52.9903974493378
2024-11-04,0.0,18.181216869584667,15.904370760566932,0.0,5.475470352806559,4.307163287245833,4.065203922739955,2.732143175977075,2.3291583710693247,52.99472673999035
2024-11-05,0.0,18.181216869584667,15.904370760566932,0.0,5.471862610596104,4.307163287245833,4.065203922739955,2.732143175977075,2.3291583710693247,52.99111899777989
2024-11-07,0.0,18.181216869584667,15.900763018356479,0.0,5.471862610596104,4.308606384130016,4.065203922739955,2.732143175977075,2.3291583710693247,52.98895435245362
2024-11-08,0.0,18.181216869584667,15.900763018356479,0.0,5.471501836375059,4.308606384130016,4.065203922739955,2.732143175977075,2.3291583710693247,52.98859357823258
2024-11-11,0.0,18.181216869584667,15.899680695693341,0.0,5.471501836375059,4.308606384130016,4.065203922739955,2.732143175977075,2.3291583710693247,52.987511255569444
2024-11-13,29.61487348295658,18.181216869584667,15.897876824588113,0.0,5.471501836375059,4.308606384130016,4.065203922739955,2.732143175977075,2.3291583710693247,82.60058086742079
2024-11-14,29.61487348295658,18.181216869584667,15.897876824588113,5.560252294752235,5.471501836375059,4.308606384130016,4.065203922739955,2.732143175977075,2.3291583710693247,88.16083316217302
2024-11-20,29.61487348295658,18.181216869584667,15.897876824588113,5.560252294752235,5.471501836375059,4.311131803677334,4.065203922739955,2.732143175977075,2.3291583710693247,88.16335858172035
2024-11-21,29.622088967377486,18.181216869584667,15.889939791725114,5.560252294752235,5.471501836375059,4.402046907380782,4.065203922739955,2.732143175977075,2.3291583710693247,88.25355213698171
2024-11-22,29.622088967377486,18.181216869584667,15.889939791725114,5.560252294752235,5.471501836375059,4.4024076816018285,4.065203922739955,2.732143175977075,2.3291583710693247,88.25391291120275
2024-11-29,29.622088967377486,18.181216869584667,15.889939791725114,5.560252294752235,5.471501836375059,4.359836323518467,4.181012447695539,2.732143175977075,2.3291583710693247,88.32715007807496
2025-01-07,29.622088967377486,18.181216869584667,15.887053597956752,5.560252294752235,5.471501836375059,4.359836323518467,4.181012447695539,2.732143175977075,2.3291583710693247,88.3242638843066
2025-01-09,29.622088967377486,18.181216869584667,15.867211015799251,5.560252294752235,5.332964535493612,4.431991167727554,4.181012447695539,2.732143175977075,2.3554948892056413,88.26437536361307
2025-01-13,29.622088967377486,18.181216869584667,15.863603273588797,5.560252294752235,5.332964535493612,4.431991167727554,4.181012447695539,2.732143175977075,2.3554948892056413,88.26076762140261
2025-01-15,29.622088967377486,18.181216869584667,15.808404817768846,5.560252294752235,5.332964535493612,4.431991167727554,4.181012447695539,2.732143175977075,2.355855663426687,88.20592993980371
2025-01-16,29.622088967377486,18.181216869584667,15.808404817768846,5.560252294752235,5.332964535493612,4.4323519419486,4.181012447695539,2.732143175977075,2.355855663426687,88.20629071402475
2025-01-17,29.622088967377486,18.181216869584667,15.783150622295667,5.560252294752235,5.332964535493612,4.432712716169645,4.181012447695539,2.7422448541663473,2.355855663426687,88.19149897096189
2025-01-20,29.622088967377486,18.181216869584667,15.762586491696077,5.560252294752235,5.332964535493612,4.433434264611736,4.181012447695539,2.762087436323846,2.355855663426687,88.19149897096189
2025-01-21,29.622088967377486,18.181216869584667,15.762586491696077,5.560252294752235,5.332964535493612,4.4341558130538266,4.181012447695539,2.762087436323846,2.355855663426687,88.19222051940397
2025-01-24,29.6246143869248,18.181216869584667,15.762586491696077,5.557726875204917,5.332964535493612,4.4341558130538266,4.181012447695539,2.762087436323846,2.355855663426687,88.19222051940397
2025-01-27,29.6246143869248,18.181216869584667,15.71568584296017,5.557726875204917,5.332964535493612,4.4341558130538266,4.181012447695539,2.762087436323846,2.355855663426687,88.14531987066808
2025-02-04,29.6246143869248,18.181216869584667,15.524475505806091,5.557726875204917,5.332964535493612,4.4341558130538266,4.383406785702029,2.762087436323846,2.355855663426687,88.15650387152047
2025-02-14,29.6246143869248,18.181216869584667,15.102008892961885,5.557726875204917,5.332964535493612,4.4341558130538266,4.383406785702029,2.762087436323846,2.355855663426687,87.73403725867628
2025-02-17,29.6246143869248,18.181216869584667,15.057633663773299,5.557726875204917,5.332964535493612,4.4341558130538266,4.383406785702029,2.762087436323846,2.355855663426687,87.68966202948769
2025-02-19,29.631829871345712,18.181216869584667,15.057633663773299,5.557726875204917,5.332964535493612,4.4341558130538266,4.383406785702029,2.762087436323846,2.3554948892056413,87.69651673968755
2025-02-20,29.635076839335124,18.181216869584667,14.916210169123486,5.557726875204917,5.332964535493612,4.4341558130538266,4.383406785702029,2.762087436323846,2.3554948892056413,87.55834021302715
2025-02-26,29.635076839335124,18.181216869584667,14.916210169123486,5.557726875204917,5.332964535493612,4.4337950388327805,4.383406785702029,2.762087436323846,2.3554948892056413,87.5579794388061
2025-03-06,29.638684581545576,18.181216869584667,14.916210169123486,5.557726875204917,5.332964535493612,4.4337950388327805,4.383406785702029,2.762087436323846,2.3554948892056413,87.56158718101655
2025-03-10,29.64229232375603,18.181216869584667,14.916210169123486,5.557726875204917,5.332964535493612,4.4337950388327805,4.383406785702029,2.762087436323846,2.3554948892056413,87.56519492322701
2025-03-11,29.61306961185135,18.181216869584667,14.916210169123486,5.557726875204917,5.332964535493612,4.4337950388327805,4.383406785702029,2.762087436323846,2.3554948892056413,87.53597221132233
2025-03-19,29.61306961185135,18.181216869584667,14.908994684702579,5.557726875204917,5.332964535493612,4.4337950388327805,4.383406785702029,2.762087436323846,2.3554948892056413,87.52875672690142
2025-03-26,29.61306961185135,18.181216869584667,14.891677522092397,5.557726875204917,5.332964535493612,4.4337950388327805,4.383406785702029,2.762087436323846,2.3554948892056413,87.51143956429124
2025-03-28,29.61306961185135,18.181216869584667,14.880854295461035,5.557726875204917,5.332964535493612,4.4337950388327805,4.383406785702029,2.762087436323846,2.3554948892056413,87.50061633765988
2025-04-02,29.61306961185135,18.181216869584667,14.875442682145353,5.557726875204917,5.332964535493612,4.4337950388327805,4.383406785702029,2.762087436323846,2.3554948892056413,87.4952047243442
2025-04-03,29.61306961185135,18.181216869584667,14.866062552398171,5.557726875204917,5.332964535493612,4.4337950388327805,4.383406785702029,2.762087436323846,2.3554948892056413,87.48582459459702
2025-04-22,29.61306961185135,18.181216869584667,14.866062552398171,5.557726875204917,5.332964535493612,4.4337950388327805,4.383406785702029,2.7624482105448918,2.3554948892056413,87.48618536881806
2025-04-30,29.61306961185135,18.181216869584667,14.866062552398171,5.557726875204917,5.332964535493612,4.4337950388327805,4.383406785702029,2.762087436323846,2.3554948892056413,87.48582459459702
2025-05-02,29.61306961185135,18.181216869584667,14.78236293311563,5.557726875204917,5.332964535493612,4.4337950388327805,4.383406785702029,2.762087436323846,2.3645142447317773,87.41114433084061
