date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,BNP PARIBAS,HANG SENG BANK LTD
2024-05-20,41.12071751369597,16.138644292061038,10.656952441460298,13.959219211241338,8.92755172799298,2.818063381951223,2.684211495355589,1.550587743487603,1.0048397184565923,1.139212474297369
2024-05-21,41.30856783843477,15.999403316954375,10.564497315593972,13.928315500997407,8.997208965544637,2.7992046017241483,2.701422413598648,1.5468778802466072,1.017961671079899,1.1365404958255354
2024-05-22,41.29760339313507,16.015949293141187,10.539436159585856,13.880417914126767,9.100269840357239,2.7968365156113046,2.675033738766247,1.5466611057894724,1.0130067740391782,1.1347852654476818
2024-05-23,41.38189627782411,16.024766747684964,10.43705313047622,13.834284432520278,9.151542538102992,2.7921794142432503,2.6740817933510206,1.5482548470536608,1.0206291040393292,1.1353117147041685
2024-05-24,41.347341972080784,15.968926625433372,10.456525260467533,13.872428512681322,9.170369925682492,2.8080535399346607,2.6791319999821592,1.5489319921861815,1.0110606327197,1.1372295388317961
2024-05-27,41.398031877944305,15.989347190818732,10.387818648343144,13.900232837778557,9.168897905115351,2.7835090815694343,2.67861653962053,1.5471697114465512,1.00912485250508,1.1372513548583125
2024-05-28,41.42034967171169,15.992751224611744,10.420795373724633,13.908070078043016,9.162047490481102,2.726611711709442,2.6774175166942937,1.5461388051434635,1.009351406840076,1.1364667210405326
2024-05-29,41.46914979353476,15.9843695347019,10.428601626728122,13.876695417410682,9.182306874763189,2.696262732364874,2.679110489122377,1.546289355306578,1.0001530144062916,1.1370611616612247
2024-05-30,41.4153638452684,16.046465972424883,10.500684679829089,13.891545021287625,9.179551238203219,2.6695636698289915,2.682474089335184,1.5463744089332876,0.9312028270468181,1.1367742478425031
2024-05-31,41.38693410315676,16.114923874548342,10.558049361864406,13.852515908890695,9.104217592649478,2.6711471969372704,2.7119155926104,1.545648166485657,0.917977901523098,1.1366703013338924
2024-06-03,41.125623879243555,16.23472018939724,10.552994899142993,13.897616091383766,9.092010330853464,2.681790272433001,2.7711222737996124,1.557110331203464,0.9459060361746439,1.1411056963682609
2024-06-04,41.181369506232784,16.283720379218856,10.536987782898585,13.882946547550631,9.006382334131882,2.6614340878242397,2.768057694983754,1.5543060215973994,0.9847860734187386,1.1400095721431276
2024-06-05,41.19005197864356,16.144579654610823,10.662454679161742,13.897637447940372,8.979963900569649,2.667320015198572,2.7729694860294014,1.5530076802371555,0.9920320681567378,1.1399830894519873
2024-06-06,41.20300577786874,16.226606438087007,10.657830805833383,13.906094727668513,8.883009867840649,2.6650707326917105,2.780836945558642,1.5498365649083443,0.9877754043010598,1.1399327352419522
2024-06-07,41.13592925843286,16.3220991514281,10.730735090638845,13.859293257586499,8.873135999123368,2.6624452045686122,2.771854269386856,1.5493248618153697,0.955599589330624,1.139583317688865
2024-06-11,41.045600931442294,16.358080677798355,10.72697706122825,13.884371959285108,8.895261646730708,2.6706564147769285,2.782172625724856,1.5509229460172782,0.9451969717678248,1.1407587652283975
2024-06-12,41.03975064419197,16.37751885338785,10.71808580580261,13.88372230349238,8.888844739398593,2.6644873129397526,2.7909900992092287,1.549912776029259,0.9466717161294583,1.1400157494188998
2024-06-13,40.935652850523844,16.506185539207756,10.836364306411166,13.882034149081731,8.839134428362897,2.6211410634341354,2.7685521969527156,1.531501206840772,0.9412248660927482,1.1382093930922328
2024-06-14,40.849643555567624,16.498887499244315,10.859487974120958,13.849428056735757,8.832023216184194,2.620732999102862,2.7730231611318414,1.595763113738882,0.9837355712332001,1.137274852940369
2024-06-17,40.95830620853656,16.612425244622912,10.841700904353733,13.776000884741094,8.830984589593346,2.604717331541814,2.7762328062939354,1.5421839063712508,0.920303332798228,1.1371447911471215
2024-06-18,40.871057395084456,16.826126153691177,10.764165763467455,13.673779893978356,8.827360877438297,2.6044119013058245,2.772377746237309,1.6179526124855435,0.9061391139690875,1.1366285423424978
2024-06-19,40.85109557569659,16.98917037440017,10.682706086726288,13.622785639474138,8.835519129681693,2.5858566458013503,2.769858651764442,1.6195424258912856,0.9057393540782046,1.1377261164858385
2024-06-20,40.84366362463314,17.01111646454003,10.725954014121287,13.594161262495952,8.835371502521863,2.561552282654291,2.7663775331806555,1.6196000506115578,0.9042888694493051,1.1379143957919216
2024-06-21,40.75843039758131,17.071199110786566,10.773482790863033,13.578129739582812,8.833513161484893,2.561920131061206,2.7643512152334697,1.6194477954060802,0.9017375246988554,1.137788133301777
2024-06-24,40.726126403762926,17.149301403779273,10.836018753617784,13.541163402219949,8.82348449048874,2.560263284562294,2.6982064835847437,1.6176843888058228,0.9112021862760864,1.1365492029023838
2024-06-25,40.65576371095917,17.265769648147167,10.792013762343293,13.534107331040138,8.81593538368378,2.5590853887817704,2.7008603260558814,1.6173871587375668,0.9230252852731831,1.1360520049780525
2024-06-26,40.50878930067107,17.39533537985843,10.849806009515795,13.515274068534335,8.833288474970644,2.554789664907069,2.6919045619070205,1.6145934233143568,0.9021550410299851,1.1340640752912903
2024-06-27,40.17042665042154,17.499084881162144,11.088606606053261,13.516457894241295,8.900113324389794,2.5508385946482286,2.647003997018699,1.613206373225721,0.8805048405318481,1.1337568383074752
2024-06-28,40.06688946438416,17.599733005876864,10.897725841054452,13.542419799141529,8.900787581634628,2.5553795016040035,2.63592676345324,1.7140825831186601,0.952066808566695,1.1349886511657736
2024-07-02,39.934951731806386,17.704081427352918,10.964809721856081,13.590932864021141,8.90115599391733,2.5657461156543993,2.6361033984371214,1.5462994568354105,1.0192967111226032,1.1366225789966131
2024-07-03,39.704177933979196,17.780031526536487,10.923252689486592,13.593813735817891,8.828961037088167,2.5734680270168506,2.6292956609106244,1.5460093766082186,1.2846612292398036,1.1363287833161697
2024-07-04,39.39288401658769,17.936732634749813,10.754996735926236,13.601988402417398,8.875742902970439,1.8818676826479919,2.577007672394061,1.5471318972962642,2.2932835906728286,1.1383644643372772
2024-07-05,39.454375168270566,18.062690335167257,10.742833010240977,13.458055193805741,8.8824234157995,1.8831942962099442,2.5107716440659478,1.5503731998783405,2.31604366645452,1.1392400701072074
2024-07-08,39.30555400209186,18.227939344001193,10.768676946369842,13.414603967777191,8.876423005545135,1.889931761369176,2.5229435114776892,1.5473318179015236,2.3079749697266445,1.1386206737397464
2024-07-09,38.862601847734254,18.429911116348173,11.534673447294551,13.450535337943883,8.891360212534865,1.8977385534831428,2.588287571484808,1.7798158510557032,1.4253713326224209,1.1397047294981906
2024-07-10,39.319678070175,18.587689337665626,11.548180218129003,13.4251347339065,8.878319206215485,1.910934523864926,2.5043986264627613,1.7774919690378148,0.90995724487566,1.1382160696672199
2024-07-11,39.14663208862424,18.724999752687644,11.264288078756762,13.391397592891655,8.90412986504139,2.1285834154188743,2.4967138324819045,1.7375135351459645,1.069593215227667,1.1361486237238994
2024-07-12,39.06262612488957,18.8530003906971,11.287396670843858,13.304024054257512,8.922394506325018,2.1287102638614406,2.5424073525222552,1.698640233776806,1.065558220844643,1.1352421819817926
2024-07-15,38.86666713010634,18.981652053534944,11.358829353530476,13.245386073922505,9.015537779336338,2.1270127290155565,2.5495750720105588,1.6592071502325045,1.060998257170524,1.1351344011402533
2024-07-16,38.833026559796096,19.039324421595026,11.408065649371272,13.248920649787072,9.070480473591145,2.1231213021499036,2.5333337924215464,1.5537441566298316,1.055289828355658,1.1346931663024478
2024-07-17,38.82596285462705,19.192497947787167,11.386154627909377,13.114149316884216,9.125177805637867,2.121689369061391,2.5065407581402512,1.5422878220996332,1.0505779503512735,1.1349615475017738
2024-07-18,38.062512493750326,19.3810974876086,11.244083507778551,13.06630407420076,9.304259157836622,2.118064114366031,2.592677294173579,1.5433868818933498,1.552542802200719,1.1350721861914614
2024-07-19,38.00433539492865,19.586683834305667,11.031762513582958,13.106717914035789,9.32295081871281,2.1199366098445505,2.6082483748568848,1.5424392625217747,1.541905715473872,1.1350195617370429
2024-07-22,40.92308566774575,18.72298689917304,10.63170666066688,12.407422897195582,8.865245816753086,2.004631019634912,2.453807120499575,1.4612805548915002,1.454178511767709,1.07565485167196
2024-07-23,40.773272259303006,18.913255994147896,10.472744640825999,12.397954497735533,8.922315698695057,2.1561758512472644,2.4665770695747815,1.4842792081302485,1.3388943583136688,1.074530422026548
2024-07-24,40.662543894896594,18.950245718482282,10.580167963581149,12.396699651908278,8.973302692468607,2.1518948821647963,2.452750674820131,1.4592824338630268,1.2990286167223275,1.074083471092805
2024-07-25,40.482104970091896,19.097660855663147,10.592059789559066,12.387838688042004,8.966834847172752,2.1585527514960794,2.469023113624864,1.4599081207130529,1.310611343448716,1.0754055201884203
2024-07-26,40.324790401228775,19.178949383562934,10.577254525670826,12.285429907928018,9.04787602083321,2.2909411747422426,2.4664641649218515,1.4584134000283113,1.295601985871223,1.074279035212616
2024-07-29,40.15466655509135,19.38486652839862,10.618924981960905,12.165354026259763,9.096502316528895,2.289451450149874,2.460043607451551,1.4573457889715886,1.2993775366727511,1.0734672085147012
2024-07-30,40.023700239080405,19.60754441775935,10.577831112662714,12.139060816587676,9.079754719894412,2.2812611401084872,2.475430207380218,1.4550392895927813,1.288635168563826,1.0717428883701305
2024-07-31,39.95918444031128,19.583026776335302,10.649329912425094,12.138338787601272,9.08761700850732,2.273374609649747,2.497913791568755,1.4551839986358335,1.2841811977980488,1.0718494771673428
2024-08-01,39.821798881219635,19.625160902762364,10.678063529838493,12.116705340003449,9.08217997902043,2.26626445611381,2.483804725708531,1.4543478079806171,1.4004661769036775,1.0712082004489896
2024-08-02,39.99190346709849,19.625452036842457,10.492015101064275,12.095771155122481,9.093047921791388,2.2578447204769296,2.4760788935676388,1.450678482752691,1.4472080998578216,1.0700001214258277
2024-08-05,39.965278541661874,19.63031538937544,10.524398130261313,12.062408073407767,9.08647453357441,2.252881801054439,2.4718039693683522,1.4507748868578663,1.4864299706309558,1.0692347038075842
2024-08-06,40.02002642565549,19.57333872565069,10.596396075160143,12.017109195962389,9.091131705433266,2.251749168027966,2.4773136721221753,1.4495947680082482,1.453962007069451,1.0693782569101893
2024-08-07,40.133689680397595,19.562195023601703,10.560941577716266,11.986571375167866,9.099681824194725,2.2529990087359444,2.4176233051257827,1.4518279017044127,1.4645646947795241,1.0699056085761847
2024-08-08,40.244585089248694,19.54925036853249,10.62044256652411,11.964853165967838,9.094878016618797,2.202984266553923,2.3337870522614392,1.4530130330230921,1.4653767481133098,1.0708296931563093
2024-08-09,40.26765742591766,19.476881115182707,10.66733126217613,11.966870431264189,9.102768658537014,2.20633582685563,2.326805393527372,1.4549301502623864,1.4584912520926196,1.07192848418429
2024-08-12,44.76890854954489,18.03068253554192,9.867933822037573,11.13070585588232,8.416913247455247,2.0423054972167227,2.1576843323424826,1.349868605467913,1.2427286438417389,0.9922689106691904
2024-08-13,44.71321172855547,18.06681366564406,9.82559647017161,11.12223693487714,8.408960485828464,2.0405817054971607,2.2304150234345297,1.3480619334507444,1.2527831823038609,0.991338870236964
2024-08-14,44.62826918813181,18.0572482348808,9.972031807936474,11.126125477522889,8.392361585538406,2.036219921407761,2.20917563061658,1.3447969567910683,1.2434546284758314,0.9903165686983837
2024-08-15,44.629287963256495,18.074681761315894,9.972147893809261,11.14215093129135,8.382598745579315,2.0343841090740384,2.1875206095876587,1.3398290097975154,1.2477934695805277,0.9896055067079419
2024-08-16,44.61376739793741,18.10224716254266,9.962150617765191,11.15768896781452,8.381541735928918,2.0333584202776236,2.171906856172121,1.3394472181501333,1.2472123821840175,0.9906792412273997
2024-08-19,44.71816695405399,18.147613324353863,10.244048486315195,11.17256639515845,8.388941248986155,2.0328778394864795,2.2096721408607136,1.341988825972365,0.7525932197458075,0.9915315650669845
2024-08-20,44.63979601944853,18.098996929044382,10.425550990852772,11.171871653460588,8.37557557037813,2.028816040809555,2.135100672953872,1.3401430326304848,0.7939796166949832,0.9901694737266984
2024-08-21,44.63742065805858,18.114459908601972,10.42237432583041,11.135952205557256,8.378702939760332,2.029966776548882,2.1579524253322577,1.3388573932277896,0.7943521189089185,0.9899612481736051
2024-08-22,44.58415857350773,18.102099643389156,10.434368486690447,11.118706783416972,8.38537885090346,2.110979957670807,2.1396908889254718,1.3391314273161032,0.7947342410537976,0.9907511471260588
2024-08-23,44.57297693865318,18.132104994231447,10.32301565694949,11.123804463393913,8.394454063394702,2.114799717762256,2.1357185349083343,1.381247127784245,0.8300212781960886,0.9918572247263511
2024-08-26,44.59695941853505,18.13931536180498,10.358144540450716,11.104181574083634,8.415923134455365,2.1152953099909015,2.1368939240620826,1.3419050185415373,0.7989786263706765,0.992403091705054
2024-08-27,44.66022584928091,18.171257736235898,10.200419739978463,11.056123267528111,8.412044952808406,2.2243935079218558,2.1374678232340982,1.3419547365577889,0.8041666087475521,0.9919457777069164
2024-08-28,44.73518552828952,18.16142671287938,10.172286466713883,11.025298578935857,8.409110574589153,2.2195786514689093,2.134726630142074,1.3409369929215846,0.8094513549963831,0.9919985090632562
2024-08-29,44.77671819419728,18.144966256716934,10.165160004919858,11.029756962291813,8.40016354375281,2.218001467555096,2.1342461554535412,1.341018997156377,0.7980351846484735,0.9919332333078209
2024-08-30,44.75106092356675,18.125914053931695,10.239322466003452,10.977241382920464,8.40413793032025,2.214668002310959,2.150806768839457,1.3414858093576643,0.8029932328495422,0.9923694298997721
2024-09-02,45.004679539138465,18.071320861634845,10.134839306288491,10.929969329194696,8.377663332994958,2.198685972293121,2.1571913826927127,1.3375574120501963,0.7986059777451232,0.9894868859673942
2024-09-03,44.91894761932485,18.09762336250114,10.15061130011029,10.933823483896836,8.410101606166254,2.2230641774661235,2.152355260683875,1.3382577302935068,0.7856094463065434,0.9896060132505862
2024-09-04,45.25724905227992,18.054824780841127,9.90121663801533,10.862778536952057,8.44548351176112,2.235168529915797,2.1344009594025275,1.3392343257652874,0.781377366133571,0.9882662989332639
2024-09-05,45.19012890392079,18.058386242603497,9.940619899487684,10.8462745573054,8.481846998670601,2.233165735667783,2.1417424316440545,1.3367535023675647,0.7831267590906237,0.9879549692420072
2024-09-09,45.32578490093489,18.10386423665547,9.622988971706151,10.841741035744176,8.46371384137528,2.2356053077364404,2.154948619615787,1.3409602345583078,0.9220455330954814,0.9883473185780216
2024-09-10,45.272334467316824,18.15924994438717,9.885810093943519,10.769233489546778,8.459563255907169,2.226642428070043,2.126002853617701,1.334490996531856,0.779641304794418,0.9870311658845256
2024-09-11,45.37027913831831,18.188132739445194,9.78761608754532,10.75047497418805,8.460155420291603,2.2261719455871702,2.122080298619415,1.3370188584584606,0.7709486134505308,0.9871219240959449
2024-09-12,45.42549246982533,18.208035317182734,9.752797709542605,10.724210073293591,8.493099458919733,2.1813869838796376,2.1273114459355504,1.3355468140159135,0.7645674979692961,0.9875522294356078
2024-09-13,45.41620115652519,18.29374496565994,9.689021882401082,10.721434964321992,8.538661530244399,2.1304740847029913,2.12346861151012,1.3350911877880507,0.7645903619546957,0.987311254891544
2024-09-16,45.514502329165765,18.119317862322344,9.710073299398132,10.718822382124449,8.582676773785026,2.1368252289237537,2.1266814020943743,1.3363197237993552,0.7663737748125536,0.9884072235742482
2024-09-17,45.60791981895152,18.014026901146387,9.67122831893081,10.717930115353715,8.624761189456043,2.1376536210695463,2.127963086845954,1.3367975119238416,0.7731636026725576,0.9885558336496234
2024-09-19,45.46873685620974,18.00467575508556,9.684246130138732,10.712366399337943,8.63567963300722,2.1367960997497657,2.126858453565103,1.3358664803104225,0.9067315218294892,0.9880426707660289
2024-09-20,45.485411614714074,18.008185871177858,9.63634038293805,10.714454837374616,8.654631174512604,2.1380048682830872,2.127273096971374,1.3361187565204888,0.9113441020855512,0.9882352954222964
2024-09-23,45.51188924245207,18.056605581247002,9.610188497674303,10.705696224621397,8.58776307575133,2.1407016976380584,2.144751840575433,1.3307084641916223,0.9236192596257643,0.9880761162230215
2024-09-24,45.558671655429684,18.13218088985555,9.403369675299512,10.744032851952058,8.550496227907532,2.1423007198835706,2.128510678046738,1.3997305909128441,0.9523678831828305,0.9883388275296813
2024-09-25,45.49221694615076,18.24660049727592,9.580888011766216,10.774072565585287,8.467848455846406,2.1194924592196336,2.12812805159935,1.3248921179135238,0.8908509620333485,0.9750099326095573
2024-09-26,45.52368492320212,18.2167854588249,9.544197480308325,10.846183755892687,8.368849552797311,2.1064181856302264,2.201570960402395,1.3309528617837456,0.8863092749224634,0.9750475462358281
2024-09-27,45.794341713602634,18.042684210651224,9.369648200835796,10.842131183044476,8.321687280210908,2.094132451551463,2.32548832072711,1.3255552988152202,0.9222216210123316,0.9621097195488407
2024-09-30,46.03983353357926,17.927722581320015,9.363363999749083,10.836981308391135,8.243267613513563,2.076078934472251,2.3151429611169205,1.3263983065538265,0.9095841625490425,0.961626598754905
2024-10-02,46.524196083114525,17.673846981174588,9.14911760475148,10.99042977371482,8.200514239887124,2.0621769741173623,2.1769371977050898,1.351219313194344,0.9088668679177573,0.9626949644229128
2024-10-03,46.90621856511507,17.68124652479418,8.791582980045728,11.030606398929047,8.203127840798881,2.0482823346000214,2.1503244605932674,1.3029957016310971,0.9227399536726666,0.9628752398200385
2024-10-04,47.243022991096,17.64163519524239,8.597083954003326,11.0058945108497,8.248998373662033,1.9976696171981896,2.1863974409596247,1.2119217769634971,0.917810119292586,0.9495660207326534
2024-10-07,47.409161696305596,17.6257682899155,8.407279656389159,10.995995797702719,8.24509342626082,1.9908192058369432,2.1861211500639617,1.2616322080821027,0.9411105548469085,0.9370180145962917
2024-10-08,47.60941801530258,17.60467472393823,8.384185783332008,10.982836384789222,8.230106371363986,1.8687556079692662,2.2183602083265153,1.235541966951316,0.9302242959000128,0.9358966421268665
2024-10-09,47.66867889373167,17.595025430799527,8.32510027152751,10.976816585535156,8.22270881208312,1.8347139762850924,2.2505875007866707,1.2550986301558986,0.9358232410581061,0.9354466580372417
2024-10-10,47.75397249264334,17.358978338693607,8.261475419309146,11.066982346652125,8.244737545905915,1.8401269486004708,2.3383681529796356,1.2716070997527684,0.9259074021577841,0.9378442533052067
