date,CHINA SECURITIES DEPOSITORY AND CLEARING,GET NICE SECURITIES LTD,VICTORY SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,USMART SECURITIES LTD,PRUDENTIAL BROKERAGE LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,STAR RIVER SECURITIES LTD
2025-03-31,75.44462396243922,7.251251984246133,11.456264466174932,2.2236421521231344,1.1043087714935838,0.6108442651841633,0.223491060897511,0.02112835659745377,0.0032866332484928085,1.6611583475953655
2025-04-02,76.94982567814989,7.395922291479312,9.687872828064394,2.1712041077730118,0.9999149018783219,0.6354823155136653,0.07997403669237538,0.3266005570311377,0.05890303301294712,1.6943002504049343
2025-04-03,76.69200381424626,7.371142112269405,10.329812790458867,1.918129253387401,0.9717460075485955,0.6161709704053225,0.07684239057727106,0.29496023215374856,0.04056896396936671,1.688623464983758
2025-04-07,76.63677202120257,7.3658335875811405,10.358620803462495,1.9606261759805625,0.9634151675028426,0.6138194656317616,0.07678705047918696,0.30714820191674785,0.02957016850751299,1.6874073577351771
2025-04-08,76.67882874329827,7.369875809193896,10.337105010279602,1.953589729359397,0.9563086714338621,0.6112931178177532,0.06585359114664321,0.30970275836356115,0.029109196086559676,1.6883333730204613
2025-04-09,76.52075228630191,7.3546825169186505,10.737722182820624,1.7328363477896211,0.6857512836287786,0.6062231833746078,0.10333890871350344,0.28049132365093793,0.021905943782585983,1.9562960230187658
2025-04-10,76.47595680906252,7.350377063777562,10.8646987575702,1.6456772724713482,0.6896332792938155,0.6049164237283916,0.12136403465833193,0.27033243798404916,0.021893119977581445,1.9551508014761865
2025-04-11,76.53292167741625,7.35585216051723,10.872791577330181,1.6067088191351986,0.660616870411642,0.6058433014878216,0.12145443543977556,0.26529459035276465,0.02190942756952814,1.9566071403395997
2025-04-14,76.47282308970843,7.3500758708297935,10.95943713762422,1.5854585763925308,0.6510556715420329,0.6034638826866212,0.11850355424997532,0.28221930791259175,0.021892222873489412,1.9550706861803153
2025-04-15,76.45790413914494,7.3486419572625366,10.940645203531307,1.5789635464724994,0.6485495330062702,0.6019186788356067,0.11848043559689016,0.281212600151655,0.06899463117087981,1.9546892748274087
2025-04-16,76.4735509923268,7.3501458321474935,10.851982987867595,1.5612016241518825,0.6448748771406276,0.6010900146336625,0.1185046822199382,0.2860293735509352,0.15753032054136365,1.9550892954197037
2025-04-17,76.47937471216399,7.350705570639214,10.859948783040336,1.4970660956178106,0.6434961105610087,0.5992319550268564,0.145167391805553,0.2893828662877909,0.18038833276821173,1.9552381820892184
2025-04-22,76.4815588357871,7.350915494553259,10.879297815268314,1.4856855152313977,0.6387547651962233,0.5982971235854342,0.16278251095164561,0.2670204346312081,0.18039348435869498,1.9552940204367253
2025-04-23,76.50085734711438,7.352770343331145,10.889660454740566,1.469397164241579,0.6165396007908466,0.5974959065579246,0.18662820348263462,0.250424579162923,0.180439002856935,1.9557873977210791
2025-04-24,76.4866556094117,7.3514053636508505,10.88763888129927,1.4605563115556437,0.6135691215841718,0.5964329785453585,0.20801373633225992,0.2560901376355969,0.1842135376672416,1.9554243223179033
2025-04-25,76.36197989138948,7.339422335567286,11.25957869700827,1.4705314874714672,0.6125689841068526,0.6016387384633634,0.2404654041567629,0.24854428137151582,0.1839132636534926,1.6813569168115161
2025-04-28,76.33767376171706,7.337086186723808,11.25599475667231,1.4700634151523277,0.6099986184766492,0.5966964679179683,0.2802953153436316,0.24751501575259674,0.18385472379319565,1.6808217384504553
2025-04-29,76.35036906302315,7.338306377427287,11.25786667964159,1.4798110096262767,0.601547259377295,0.5910938314892219,0.2812922413517841,0.2352021274816438,0.18341014385437274,1.681101266727385
2025-04-30,78.8151049624433,7.5752009385322765,9.976663240724328,1.5297893648769854,0.6194948708473366,0.6087039863195128,0.29037289274871203,0.21532719580521043,0.18687850023185687,0.18246404747047443
2025-05-02,76.34003114129611,10.527076936028648,9.594947459158524,1.4960012975698405,0.5981401688988206,0.5881632478925655,0.2807790626046092,0.21331607294326488,0.18481058435396444,0.17673402925366266
