date,KINGSTON SECURITIES LTD,JIN YI FINANCIAL GROUP LTD,THE HONGKONG AND SHANGHAI BANKING,CEPA ALLIANCE SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-03-27,85.74966986211166,0.0,6.358047376628571,2.4918070120419,0.0,1.9750999697336111,2.1209767371242942,1.3043990423599563
2024-03-28,85.76418894216543,0.0,6.358181992805442,2.4947331896434366,0.0,1.975141787667815,2.0922874471095163,1.3154666406083597
2024-04-02,85.76755854388396,0.0,6.358095453180231,2.491825853909763,0.0,1.9751149045068361,2.0922589695082596,1.315146275010953
2024-04-03,85.78002857155323,0.0,6.345650392063537,2.4921529941522857,0.0,1.9753742081687904,2.0925336524704066,1.3142601815917616
2024-04-05,85.78154107564629,0.0,6.345650392063537,2.4921529941522857,0.0,1.9753742081687904,2.0925336524704066,1.3127476774986913
2024-04-08,85.80695114440987,0.0,6.345650392063537,2.4921529941522857,0.0,1.9753742081687904,2.0701485918929627,1.30972266931255
2024-04-09,85.8075307309421,0.0,6.3453912614466494,2.492051224734992,0.0,1.9752935419004776,2.0700640554233303,1.3096691855524498
2024-04-10,85.80921588024607,0.0,6.345381664422829,2.4920474556569356,0.0,1.9752905543874317,2.0700609245755657,1.3080035207111655
2024-04-11,85.81042583227892,0.0,6.345381664422829,2.4920474556569356,0.0,1.9752905543874317,2.0700609245755657,1.3067935686783163
2024-04-12,85.81202410617136,0.0,6.345343276617846,2.4920323794587182,0.0,1.9752786044256176,2.0700484012792097,1.3052732320472522
2024-04-15,85.8298830289942,0.0,6.306385245297936,2.5122624408553538,0.0,1.9754877496344612,2.070267580844174,1.3057139543738738
2024-04-16,85.83606193858603,0.0,6.300277702718818,2.5122396409084855,0.0,1.9754698211668784,2.070248792205663,1.305702104414132
2024-04-17,85.85873530373426,0.0,6.273143396931631,2.511217463519979,0.0,1.975260679753996,2.070029616618782,1.3116135394413584
2024-04-18,85.85934027060091,0.0,6.273143396931631,2.5106124966533154,0.0,1.975260679753996,2.070029616618782,1.3116135394413584
2024-04-19,85.86132779648813,0.0,6.2731339093362175,2.5086425602225866,0.0,1.9752576923403535,2.0700264858751893,1.3116115557375254
2024-04-22,85.86284021136738,0.0,6.2731339093362175,2.5071301453433303,0.0,1.9752576923403535,2.0700264858751893,1.3116115557375254
2024-04-23,85.86495759219834,0.0,6.2731339093362175,2.505466488976148,0.0,1.9748039678765765,2.0700264858751893,1.3116115557375254
2024-04-24,85.86556255815005,0.0,6.2731339093362175,2.5048615230244455,0.0,1.9748039678765765,2.0700264858751893,1.3116115557375254
2024-04-25,85.86982329397165,0.0,6.272379599184635,2.5042573145679476,0.0,1.9719007277748044,2.07002711202315,1.311611952477812
2024-04-26,85.85847561587728,0.0,6.267007438062003,2.5159000269674605,0.0,1.9715429127662083,2.0696514913042927,1.3174225150227554
2024-04-29,85.86914443436807,0.0,6.262820484699037,2.5095072931789066,0.0,1.9715101195542883,2.069617066225581,1.3174006019741256
2024-04-30,38.928392691539656,0.0,2.839011690995994,1.1347108417602625,0.0,0.893709198915432,0.9381822553040354,0.597193504087709
2024-05-02,85.87372798662119,0.0,6.262129243009805,2.5001586200659105,0.0,1.971292519514704,2.06938863789997,1.3233029928884172
2024-05-03,85.88333506076852,0.0,6.261958823303739,2.491170324446848,0.0,1.9712388720924443,2.0693323208567214,1.3229645985317264
2024-05-06,85.884544586932,0.0,6.261958823303739,2.491170324446848,0.0,1.9712388720924443,2.0693323208567214,1.3217550723682514
2024-05-07,85.88578953152017,0.0,6.261674811072071,2.491057336983456,0.0,1.9711494662105131,2.0692384659293586,1.3210903882844287
2024-05-08,85.88712702118714,0.0,6.26161801171725,2.4910347407206617,0.0,1.9708292209237854,2.0692196959655105,1.3201713094856489
2024-05-09,85.88890694233548,0.0,6.261163653972145,2.490853985375054,0.0,1.9706862129154508,2.0690695485126596,1.3193196568892218
2024-05-10,85.89089350172439,0.0,6.261154188886957,2.49085021991763,0.0,1.9702297197733971,2.0690664206724336,1.3178059490251839
2024-05-13,80.35770050104783,6.444946991810887,5.856388899671247,2.330386701136035,0.0,1.8430223242888129,1.9357747133674001,1.2317798686777974
2024-05-14,80.34770036346777,6.457437968423714,5.855660099638968,2.330096695480313,0.0,1.842792968835744,1.9355338153160997,1.230778088837398
2024-05-16,80.34984937833349,6.457428836643904,5.855651818862763,2.3300934003762697,0.0,1.8427903628518056,1.9355310781827813,1.228655124748992
2024-05-17,80.35139997297622,6.457337520266286,5.8555690123888215,2.3300604498484025,0.0,1.8427643034177956,1.9355037072753662,1.2273650338271067
2024-05-20,80.35309692784654,6.457337520266286,5.855286186577103,2.3300604498484025,0.0,1.8427643034177956,1.9355037072753662,1.2259509047685109
2024-05-21,80.35428128925949,6.457273600338624,5.854662580214284,2.330037385033386,0.0,1.842746062252516,1.935484548100773,1.2255145348009244
2024-05-22,80.3573014197483,6.456652729747807,5.854099651021532,2.3298133505913894,0.0,1.842568881152998,1.9352984501422112,1.2242655175957655
2024-05-23,80.36110097925932,6.45582204558469,5.853346488651965,2.329513607189605,0.0,1.842331824453019,1.9350494632691788,1.2228355915922227
2024-05-24,80.36728113690815,6.454115706009992,5.851799389508358,2.328897892997101,0.0,1.841844877371827,1.9345380099709215,1.2215229872336497
2024-05-27,80.36750312916692,6.45404272764495,5.851733221690573,2.3288715595428653,0.0,1.841824051152724,1.934516135646458,1.221509175155508
2024-05-28,80.3710726760483,6.4531944752442785,5.8509641306010245,2.3285654768324457,0.0,1.841581980912576,1.9342618829206164,1.2203593774407488
2024-05-29,80.37293760171427,6.453185355462379,5.8509558619029445,2.328562186057719,0.0,1.841579378352545,1.9342591493835173,1.2185204671266292
2024-05-30,80.37888972390175,6.452120342237384,5.849990238721749,2.3281778875467096,0.0,1.8412754499381592,1.933063873752087,1.2164824839021597
2024-05-31,38.993717050135615,3.1300169848555557,2.8379149546502065,1.129432798096161,0.0,0.8932293767641499,0.9357008893216915,0.589859079775256
2024-06-03,80.38628218875095,6.451454887466104,5.8493868860702465,2.327937765385082,0.0,1.8410855456170352,1.9286259802514731,1.2152267464591069
2024-06-04,80.38831185270008,6.45118692116583,5.848409280448323,2.3278410726419505,0.0,1.8409525633831847,1.928545873240333,1.2147524364203
2024-06-05,80.39237564456052,6.450175412310573,5.8474922836462415,2.3274760806044568,0.0,1.8406639126522844,1.928243488384276,1.213573177841662
2024-06-06,80.39349457633219,6.449993192187069,5.84732708957042,2.327410328442422,0.0,1.8406119131353638,1.9281890147081138,1.2129738856244228
2024-06-07,80.3948349802352,6.449738101310067,5.847095833544104,2.327318281656614,0.0,1.840539118747346,1.9281127567319996,1.2123609277746685
2024-06-11,80.39702237301805,6.449018489383321,5.84644345978372,2.327058617470797,0.0,1.8403337656181666,1.9278976328131585,1.212225661912793
2024-06-12,80.3989798812595,6.448699725300446,5.846154479966,2.3269435948968633,0.0,1.840242801030928,1.927802340091977,1.2111771774542675
2024-06-13,80.4019831953401,6.447943925002593,5.8454692991566155,2.3266708725284744,0.0,1.8400271209533328,1.9275763978641003,1.21032918915478
2024-06-14,80.41007219325965,6.445468326599387,5.843225012507833,2.325777579602262,0.0,1.8393206681281422,1.926836331711523,1.2092998881912036
2024-06-17,80.41148233181383,6.44500436351199,5.84280440060195,2.325610163536935,0.0,1.8391882686107364,1.9266976325684864,1.209212839356071
2024-06-18,80.41717203385267,6.44350376398296,5.841444012146454,2.325068688416163,0.0,1.838760047791322,1.926249036819447,1.2078024169909853
2024-06-19,80.41863839587846,6.443485579184073,5.84142752647523,2.325062126628035,0.0,1.838754858459105,1.9262436005765846,1.2063879127985107
2024-06-20,80.42224170371844,6.442485573289275,5.840520957834899,2.324701285309493,0.0,1.8384694902876468,1.9259446544655519,1.2056363350946901
2024-06-21,80.42472735009464,6.441667617490833,5.839779429130018,2.3244061348005265,0.0,1.8382360731130591,1.9257001312020263,1.2054832641688986
2024-06-24,80.42924301973244,6.43999599851766,5.838264000723503,2.323802949161805,0.0,1.8383231816113301,1.925200410156622,1.2051704400966419
2024-06-25,80.43119011816647,6.4395873106865755,5.837893499336187,2.323655478575273,0.0,1.838206519999413,1.9250782352390892,1.2043888379969903
2024-06-26,80.42456995650373,6.43842510441953,5.8368398857917265,2.333388017717601,0.0,1.8378747634699033,1.9247308002433972,1.2041714718541074
2024-06-27,80.37763657019502,6.429437641522852,5.885012946023218,2.3940548851107692,0.0,1.8353092554493027,1.842265686481638,1.236283015217202
2024-06-28,80.38359051819434,6.428224799036417,5.883902803249912,2.3936032730660752,0.0,1.8349630446039897,1.8419181633823494,1.2337973984669177
2024-07-02,80.41225355617688,6.427365225177793,5.883116015420539,2.3846970554926785,0.0,1.834717675732491,1.8275962119286302,1.230254260070987
2024-07-03,80.43187054945395,6.421020545370783,5.905432099235823,2.378827597092559,0.0,1.8329065609473554,1.7965436703989086,1.2333989775006187
2024-07-04,80.44293938057831,6.420848997364019,5.905274326012931,2.3727176484576233,0.0,1.8328575918676129,1.7964956728129262,1.2288663829065845
2024-07-08,80.45072915025467,6.421246280398559,5.905077218333425,2.3728644577764335,0.0,1.832970997933738,1.7825445766972339,1.2345673186059405
2024-07-09,80.43454251642196,6.414796516560417,5.8991459159287025,2.3836862950966244,0.0,1.8311298864823795,1.7807541156171547,1.2559447538927597
2024-07-10,80.4785204129586,6.414517169497319,5.898889024056584,2.3789468117608807,0.0,1.8310501457213721,1.7382530706722001,1.2598233653330444
2024-07-11,80.4863151192851,6.41430992772023,5.898698441318726,2.3773247753484696,0.0,1.83099098770899,1.738196910770234,1.2541638378482476
2024-07-12,80.53210480419806,6.414264876931979,5.898657011918302,2.380819819090294,0.0,1.8309781277773358,1.6890203308325187,1.2541550292515116
2024-07-16,80.53002943112297,6.410230893257121,5.89494729824944,2.3880261420668134,0.0,1.82982661064822,1.6879580921236714,1.258981532531762
2024-07-17,80.55065648115306,6.408231091895907,5.880477875378596,2.385877773981611,0.0,1.8290171854317157,1.6874314994086017,1.258308092750504
2024-07-18,80.56401186167663,6.408177133443835,5.88042836070301,2.378279523475739,0.0,1.8290017847798472,1.687417290933536,1.2526840449874013
2024-07-19,80.63887415094486,6.4085278796258365,5.8807502210001115,2.3727959367723104,0.0,1.8227864138427516,1.62351278821984,1.252752609594291
2024-07-22,80.64543855423373,6.406819478198708,5.879182515864259,2.3707603250580025,0.0,1.822300490871166,1.6230799881109141,1.2524186476632095
2024-07-23,80.64975635037203,6.40678352164267,5.879149520529162,2.3679409038995103,0.0,1.8222902636983944,1.6230708790097845,1.251008560848445
2024-07-24,80.65373002829949,6.406675654396074,5.879050536745964,2.365094967613924,0.0,1.8222595828688362,1.6230435523198534,1.250145677755849
2024-07-25,80.66260879794662,6.404617883581906,5.877162234721304,2.3625119600344617,0.0,1.8216742882811678,1.62168069404917,1.2497441413853636
2024-07-26,80.65973885684839,6.403989134434114,5.87658526653777,2.3572312237822435,0.0,1.8313125742406173,1.6215214916778637,1.2496214524789935
2024-07-29,80.6611366667983,6.403944228504524,5.8765440588594515,2.3560927455242977,0.0,1.8311594891299583,1.621510121276009,1.2496126899074493
2024-07-31,39.43056084586705,3.1300169848555557,2.8722428022733513,1.1515731630767434,0.0,0.8891440338760921,0.792535668583472,0.6103543402371575
2024-08-01,80.6742040624428,6.403912794728527,5.876515213828484,2.3560811806372612,0.0,1.819159730584787,1.6215021620895904,1.248624855688555
2024-08-02,80.67519866082633,6.403769101396479,5.876383354435802,2.3560283140280065,0.0,1.8191189116149493,1.6214657782323985,1.248035879466038
2024-08-05,80.67536600143124,6.403760120777337,5.876375113420236,2.3560250099437017,0.0,1.8191163604901563,1.6214635042955376,1.2478938896417882
2024-08-06,80.67704887643835,6.403760120777337,5.876375113420236,2.3543421349365987,0.0,1.8191163604901563,1.6214635042955376,1.2478938896417882
2024-08-07,80.67981553329784,6.403400916665232,5.876045491750281,2.3525272929500023,0.0,1.8190143213655234,1.6213725520507027,1.2478238919204223
2024-08-08,80.68233491996313,6.403356018984614,5.8760042916415856,2.350267106370193,0.0,1.819001567279827,1.6213611837375277,1.2476749120231219
2024-08-09,80.68566199723148,6.4029968602041185,5.87567471156993,2.3478917159901402,0.0,1.8188995410325457,1.6212702429708787,1.2476049310009003
2024-08-12,80.6895788229707,6.402617811814719,5.87535772711342,2.3449484327527617,0.0,1.8187918647433698,1.6211742660575992,1.2475310745474255
2024-08-13,80.69298424105388,6.4019535529231035,5.874748170409216,2.3433031487978617,0.0,1.8186031686968993,1.6210060724448088,1.247401645674238
2024-08-14,79.06549101391276,6.2716995716453505,5.755220696197752,2.294115540923555,2.0218240926878517,1.7816019156998435,1.5880251248534372,1.2220220440794554
2024-08-15,79.06846803246445,6.271260287217409,5.75481758715174,2.2924441388921664,2.021682479425002,1.781477128157102,1.5879138958794472,1.2219364508126809
2024-08-16,79.07207054168686,6.270674670362114,5.754280196256794,2.2905821672172233,2.0214936925971903,1.781310771956627,1.5877656148163763,1.2218223451068226
2024-08-19,79.07647049348637,6.269891148313087,5.753561197800159,2.288510955673832,2.0212411065576674,1.7810881968208772,1.5875672231865603,1.221669678161444
2024-08-20,79.07995658039738,6.269340217106876,5.753055636166676,2.2867996114169493,2.021063501432709,1.7807943979279193,1.5874277247001405,1.2215623308513461
2024-08-21,79.08220371778063,6.268995934266665,5.752739705260755,2.285575724627629,2.020952514078629,1.7806966050291577,1.58734055059461,1.2214952483619297
2024-08-22,79.08640124946766,6.26864308359584,5.752415912091105,2.282701469330347,2.020838764690725,1.7805963784540877,1.587251207072302,1.2211519352979454
2024-08-23,79.09084415177549,6.2682988773158925,5.752100051440657,2.279281574994045,2.0207278020175767,1.7804986073021267,1.5871640523522061,1.2210848828020073
2024-08-26,78.64023590832491,6.404310499645565,5.876911020909623,2.325652644485092,2.0645742222375345,1.8191324549974335,1.621602862927269,1.247580386472575
2024-08-27,78.64420098476675,6.404130861678202,5.876746176255351,2.322782456937003,2.06451631187907,1.8190814291677835,1.621557377711931,1.246984401603911
2024-08-28,78.64456039092893,6.404023083734914,5.877909481985881,2.3227433658064003,2.0644815672233494,1.8190508150439715,1.6215300878075136,1.2457012074690368
2024-08-29,78.64663129702015,6.403620744797241,5.877119487048604,2.3225974372102556,2.064351864174228,1.818908484112656,1.6214282136130576,1.2453424720238033
2024-08-30,78.64799273578878,6.403548903878158,5.877053552840077,2.322571380461863,2.0643287046304097,1.8188880781482124,1.6214100231396151,1.2442066211128961
2024-09-02,78.64975129611747,6.403189723460445,5.876723903987275,2.322441105489168,2.064212914705549,1.8187860551935215,1.6213190768943164,1.2435759241522517
2024-09-03,78.65087311285723,6.403189723460445,5.876723903987275,2.322441105489168,2.064212914705549,1.8187860551935215,1.6213190768943164,1.2424541074124913
2024-09-04,78.65143402122712,6.403189723460445,5.876723903987275,2.322441105489168,2.064212914705549,1.8187860551935215,1.6213190768943164,1.2418931990426108
2024-09-05,78.69484575010154,6.404303313933377,5.876062918068167,2.3200399758904564,2.0645719057608187,1.8191023636133614,1.5795255995833641,1.241548173048911
2024-09-09,78.70642271191254,6.40364768555748,5.87041283091938,2.3155953525595145,2.064360549137133,1.818916136467366,1.5793638986531027,1.2412808347934856
2024-09-11,78.70767682104113,6.4032705355413,5.870067086368323,2.3154589729728214,2.064238966306106,1.8188090093604443,1.5792708802440363,1.241207728165839
2024-09-12,78.70907910966332,6.4032705355413,5.870067086368323,2.3154589729728214,2.064238966306106,1.8188090093604443,1.5792708802440363,1.2398054395436413
2024-09-13,78.71076185600997,6.4032705355413,5.870067086368323,2.3137762266261843,2.064238966306106,1.8188090093604443,1.5792708802440363,1.2398054395436413
2024-09-16,78.71936557191475,6.402909590705126,5.869736197584059,2.3122435922021665,2.064122607581079,1.8183138665521934,1.5791818586001778,1.2341267148604567
2024-09-17,78.72160910723768,6.402909590705126,5.869736197584059,2.3104207197522797,2.064122607581079,1.8183138665521934,1.5791818586001778,1.2337060519874057
2024-09-19,78.72166878059731,6.402891634313187,5.869719736429603,2.310414240382331,2.0641168189323365,1.8183087672522593,1.579177429924746,1.2337025921682263
2024-09-20,78.72307098624177,6.402891634313187,5.869719736429603,2.310414240382331,2.0641168189323365,1.8183087672522593,1.579177429924746,1.2323003865237632
2024-09-23,78.7236915360192,6.402873678021964,5.869703275367476,2.310407761048724,2.0641110303160617,1.8183036679809261,1.578612120589309,1.2322969306563394
2024-09-24,78.7244224695265,6.40286469991412,5.869695044871034,2.3104045213955486,2.0641081360200992,1.818301118355985,1.5779088071868217,1.2322952027298963
2024-09-25,78.72331861135294,6.402774920220454,5.869612741176089,2.311774305448057,2.064079193506892,1.8182756224998258,1.5778866820637745,1.2322779237319803
2024-09-26,78.72408712230975,6.402746191250228,5.869474230577729,2.311763932618148,2.0640699320740854,1.818267463976861,1.5778796021554415,1.231711525037763
2024-09-27,78.74372093758636,6.402871882398381,5.849818414564633,2.3118093144362417,2.0641104514562194,1.818303158055366,1.5776301369596943,1.2317357045431112
2024-09-30,38.49518183495365,3.1300169848555557,2.8596591236258733,1.130118258312278,1.0090317111351905,0.8888698497896452,0.7712178558622299,0.6021288176437523
2024-10-02,78.74578363974722,6.400646083792048,5.847504528417506,2.31100567162647,2.0633929149740675,1.8176710703438788,1.5770817132172474,1.236914377881571
2024-10-03,78.69887105468352,6.392850060203839,5.840382234411727,2.3753911694693413,2.060879690586046,1.8154571365699292,1.5751608186581951,1.2410078354174034
2024-10-04,78.71481291576673,6.392439280124145,5.840006953800247,2.360959386358621,2.0606072746816317,1.8151864914133742,1.5750596048520638,1.2409280930031854
2024-10-07,78.73135230330787,6.3920545013597545,5.838815528064201,2.3407996708875416,2.060483240977704,1.8150772302714695,1.5749647976177612,1.246452727513691
2024-10-08,78.72607431604058,6.391285082779695,5.837552837919559,2.34611656171415,2.0602352183600665,1.8145788146713588,1.5747752173853071,1.2493819511292819
2024-10-09,78.74649703860396,6.392147559883739,5.838340591180623,2.324595457578989,2.0605132384580225,1.8133678376203568,1.5749877266931254,1.2495505499811712
2024-10-10,78.75818169086797,6.391664400882316,5.843498280132908,2.3207804079151346,2.060357491815852,1.8011929482055413,1.5748686791445272,1.2494561010357579
2024-10-14,78.75909265843873,6.390000745473498,5.837079465148069,2.329692144857824,2.0598212113307746,1.8007241244058763,1.5744587641940686,1.2491308861511528
2024-10-15,78.77344359988757,6.389598378299194,5.832514031023788,2.320729893000726,2.0596915079906046,1.8006107359562502,1.57435962327856,1.2490522305633027
2024-10-16,78.78713122837065,6.389732495060209,5.832636454663601,2.329034615504503,2.0597347406223583,1.7782593489236405,1.5743926688630936,1.2490784479919397
2024-10-17,78.79085420710524,6.389580496489773,5.8324977082601075,2.3257608442755955,2.0596857437768263,1.7782170477977155,1.5743552173054336,1.2490487349893058
2024-10-18,78.79171068892117,6.38949108894396,5.832416095812101,2.3251685921858356,2.059656923191876,1.7781921657225537,1.5743331878097109,1.2490312574127955
2024-10-21,78.79527646656297,6.389280991059899,5.8322243155492215,2.322853376532102,2.059589197991945,1.7775040443492436,1.5742814209213993,1.248990187033221
2024-10-22,78.79919272924126,6.388396049534633,5.831416528649769,2.32155233002601,2.0593039364720895,1.7772578527758296,1.5740633765117424,1.248817196788669
2024-10-23,78.7893059567573,6.387118233349264,5.823396238756199,2.3364742344976484,2.058892031530659,1.776902363098571,1.5737485300864889,1.2541624119238663
2024-10-24,78.79241699186721,6.386939558544238,5.820016295567906,2.337108229501252,2.058834435582242,1.7768526555979924,1.5737045056608396,1.2541273276783216
2024-10-25,78.7927209463385,6.385331935032104,5.817992025318771,2.342113408664624,2.0583162170182656,1.7764054132089657,1.5733083966416046,1.2538116577771579
2024-10-28,78.79383963445537,6.385331935032104,5.816873337201909,2.342113408664624,2.0583162170182656,1.7764054132089657,1.5733083966416046,1.2538116577771579
2024-10-29,78.79855354843875,6.383912540621322,5.675775374879106,2.341592780650998,2.057858674236812,1.7760105363348346,1.7127635966531594,1.2535329481850286
2024-10-30,78.80646091208266,6.381699901705749,5.6732491476145,2.340781193825846,2.0571454285342132,1.7753949780855391,1.712169959543782,1.2530984786077188
2024-10-31,38.65551097950344,3.1300169848555557,2.7825448493126985,1.1446500148939605,1.0089631651135789,0.8707737000841536,0.8397638774739409,0.6146041935770836
2024-11-01,78.82139282326968,6.3816981179384875,5.673247561868342,2.3263856266825234,2.057144853535588,1.7748634073845833,1.7121694809702408,1.253098128350565
2024-11-04,78.83396877681902,6.381403809995826,5.672985925891948,2.317054840236752,2.0570499831643465,1.7724058052908473,1.7120905199996466,1.2530403386016156
2024-11-05,78.8345457511229,6.380387318660241,5.672082278166108,2.3194803120635967,2.0567223164710913,1.772123479458184,1.7118178017653627,1.2528407422925196
2024-11-06,78.8345457511229,6.387792888331288,5.672082278166108,2.31207474239255,2.0567223164710913,1.772123479458184,1.7118178017653627,1.2528407422925196
2024-11-07,78.83410513870172,6.388595548151081,5.671771122558743,2.3120618200265937,2.0567108212897476,1.7721135749219246,1.711808234282236,1.252833740067955
2024-11-08,78.81340190911172,6.469055659335263,5.600436488236657,2.3254236571141034,2.0561706926708143,1.7716481865708216,1.7113586831796261,1.2525047237809928
2024-11-11,78.81318172044438,6.470993244196445,5.600420841752467,2.3237408819879084,2.0561649481467397,1.7716432369449489,1.7113539019904034,1.2525012245367106
2024-11-12,78.82360751417662,6.470966126345166,5.6003973721901055,2.318842019198035,2.050708449568479,1.7716358125579958,1.7113467302566607,1.2524959757069483
2024-11-13,78.83152189872054,6.470767269047048,5.600225268076426,2.311507140320148,2.0506454298688626,1.7715813689549758,1.7112941393791503,1.2524574856328585
2024-11-14,78.8370582975118,6.470740153089712,5.600201800153206,2.3057703934688685,2.0506368365735583,1.7718533138868735,1.7112869681462897,1.2524522371696802
2024-11-15,78.8381224518136,6.470414779327102,5.599920200415312,2.305654450443668,2.0505337226472564,1.771764218270933,1.7112009180397243,1.25238925904241
2024-11-18,78.81841607409997,6.468797434397519,5.623516445111062,2.30507812903894,2.050021171221673,1.7713213480728753,1.710773186244673,1.252076211813282
2024-11-19,78.81962872257301,6.468427094891338,5.623194498052987,2.3049461630120742,2.0499038072392772,1.7712199396921078,1.7106752442541548,1.2520045302850402
2024-11-20,78.82012811164209,6.468445159249307,5.622930932216404,2.304952600028675,2.0499095319998157,1.7709456164571196,1.710680021652049,1.2520080267545348
2024-11-21,78.82060616384891,6.468427094891338,5.622915229117019,2.3049461630120742,2.0494849038353253,1.77094067075614,1.7106752442541548,1.2520045302850402
2024-11-22,78.82347936011391,6.466910048937109,5.621596481811968,2.3066392094505623,2.049004236319714,1.770525330467019,1.7101344363496733,1.2517108965500563
2024-11-25,78.83784562147252,6.466359392854561,5.621676163337992,2.321239321815441,2.048829764023461,1.770374570593269,1.6820708522823438,1.2516043136204094
2024-11-26,78.85186871168713,6.465998357803916,5.625549750489317,2.3040807117750894,2.0487153720893483,1.7702757255965837,1.6819769375308664,1.2515344330277447
2024-11-27,78.82556971269709,6.460479544343052,5.620190419200992,2.3470212039493403,2.046966766947914,1.7687647723047273,1.6805413483998388,1.2504662321570486
2024-11-28,78.84259781007763,6.46009213876408,5.619853401939605,2.331122100673093,2.046844019659567,1.768658707524864,1.6804405739775077,1.2503912473836536
2024-11-29,78.85710905136666,6.460047094619088,5.619814216509114,2.3170210361172643,2.0468297476744595,1.76836746810002,1.6804288568057955,1.2503825288075971
2024-12-02,78.87222896359654,6.460029077136975,5.619798542489924,2.3019536304356283,2.0468240389361445,1.7683625360107085,1.6804241699828626,1.250379041411218
2024-12-03,78.87316389198095,6.4597858509648844,5.619586951787919,2.301866959715857,2.0467469740855084,1.768156507568883,1.680360900431987,1.2503319634640024
2024-12-04,78.87458191185158,6.4596507332276145,5.618911628234708,2.3018188121360037,2.046285827751244,1.7681195234780858,1.6803257527401132,1.2503058105806657
2024-12-05,78.87568559235241,6.4593985285742255,5.618413369489388,2.3017289420424563,2.046205934452173,1.7680504906479866,1.6802601476491337,1.2502569947922262
2024-12-06,78.88173259166366,6.459425549559389,5.617879111858091,2.3017385706453855,2.0462144941501004,1.7680578867648022,1.6802671765209891,1.2446846188375782
2024-12-09,78.88754571160396,6.4593534941013235,5.617816443924284,2.301712894549921,2.0461916684481016,1.7680381639241343,1.680248432993387,1.2390931904548956
2024-12-10,78.89318211752142,6.4593354804879874,5.617800777159291,2.3017064756155605,2.046185962102171,1.7680332332827202,1.680243747176826,1.2335122066540214
2024-12-11,78.8950501255689,6.4588491509032995,5.6170989521160575,2.301533177919885,2.0460319027918676,1.7679001163590593,1.680117240008061,1.2334193343328697
2024-12-12,78.89856014694992,6.458542980955788,5.616832683799341,2.301424077943122,2.0459349143864025,1.765306732504492,1.6800375971188761,1.2333608663420514
2024-12-13,78.90700374476882,6.457750675864165,5.616143635952591,2.301141749557244,2.0456839282654498,1.7650901725905048,1.6795526896495598,1.2276334033516665
2024-12-16,78.90841403364126,6.4574896179070835,5.6157772020416115,2.3010487246954545,2.04560123042003,1.7650188178947832,1.679484792851436,1.2271655805483426
2024-12-17,78.91302903163105,6.456076670504585,5.614548427660212,2.3005452378900606,2.0451536374518504,1.7646326184733871,1.6791173089194429,1.2268970674694113
