date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,MASON SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),CMB WING LUNG BANK LTD
2024-05-21,34.06200255323173,29.816072751343597,9.134895743037715,0.0,6.82437863480906,6.900029945310407,5.0182035965893865,2.8495326955507574,2.783337798862078,2.611546281265268
2024-05-22,34.06218024399843,29.859110586383313,9.12396694214876,0.0,6.816214088941362,6.891774891774892,5.01219992129083,2.8461235733963006,2.780007870916962,2.608421881149154
2024-05-23,34.08256808480476,29.876982689369473,9.15463008174902,0.0,6.8202939184399956,6.895899948020855,5.015199962196985,2.762770330933892,2.781671838329107,2.6099831461559058
2024-05-24,34.05467508144604,29.931223343143582,9.150285651332252,0.0,6.814712223988417,6.890256377972584,5.011095547616424,2.760509293504777,2.7793953320008185,2.6078471489951056
2024-05-27,34.064325183797486,29.939704979455612,9.124541490215835,0.0,6.8166433148092755,6.892208875804852,5.012515546039893,2.761291541380016,2.7801829316289104,2.6085861368681225
2024-05-28,34.046101801589174,30.014947683109117,9.119660136889308,0.0,6.8129966171032965,6.888521752812525,5.009834002045473,2.7220517661867674,2.7786956179686886,2.60719062229565
2024-05-29,34.036462020039956,30.11341292687147,9.038428263571014,0.0,6.811067591587623,6.886571343180281,5.008415522312932,2.7212810469853554,2.7779088606798483,2.6064524247715224
2024-05-31,34.03110894421465,30.124404321909942,9.037006747086487,0.0,6.809996382680906,6.885488259440417,5.007627825047575,2.7208530582073824,2.777471965777016,2.606042495635626
2024-06-03,34.0514595955622,30.148713510110948,9.042410889920529,0.0,6.814068770162876,6.823510897788969,5.010622393579353,2.722480132189787,2.779132897946337,2.607600912739004
2024-06-04,34.030038531100104,30.19265550051113,9.036722497444366,0.0,6.809782181332075,6.819218369112212,5.007470315325942,2.7207674766061176,2.7773846032869387,2.60596052528112
2024-06-05,34.0033000707158,30.24750530368508,9.029622063329928,0.0,6.804431523532648,6.813860297006364,5.003535790052644,2.7186296849218197,2.7752023257641234,2.6039129409915924
2024-06-11,34.0000942788454,30.254081488348707,9.028770760987413,0.0,6.803790009585016,6.813217894124857,5.003064062475449,2.7183733756540596,2.7749406828931034,2.6036674470859977
2024-06-13,33.969136093188276,30.336426003547935,9.020549773151854,0.0,6.797594938696055,6.788175638550056,4.998508610810217,2.715898208763089,2.7724140096390837,2.6012967236534323
2024-06-14,33.948883693929744,30.428165743602616,8.968103299496368,0.0,6.793542212529615,6.78412852817045,4.995528499929398,2.714278990225458,2.7707610963804385,2.596607935735915
2024-06-17,33.91695534272772,30.40895339906265,8.959668949950625,0.0,6.787153000924809,6.862391648510117,4.99083028982554,2.7117262567205356,2.768155242409518,2.594165869868489
2024-06-19,33.918018653499495,30.409906732502545,8.928599420017242,0.0,6.787365781017321,6.862606787365781,4.9909867544478415,2.740026647856415,2.768242025237088,2.5942471980562742
2024-06-21,33.913765810385094,30.406093757346834,8.927479899064307,0.0,6.786514740686174,6.8617463128693,5.002899550177891,2.739683087002178,2.767894926570851,2.5939219158973716
2024-06-27,33.86568450748374,30.405140662957447,8.92720006269101,0.0,6.78630201394875,6.8615312279601905,5.002742731760834,2.789750019590941,2.767808165504271,2.593840608102813
2024-06-28,33.868869418015954,30.408000125393812,8.881016943839246,0.0,6.786940234172949,6.862176523142996,5.003213216508096,2.8276305271242497,2.7680684650229628,2.59408454677973
2024-07-03,33.88267762219121,30.42039734683957,8.843868094648204,0.0,6.78970724287708,6.8649742053847245,5.005253006758346,2.8287833409122984,2.7691969955937465,2.5951421447948193
2024-07-04,33.91548588554661,30.441400304414003,8.77151689183888,0.0,6.794395016397559,6.869713944985799,5.008708751118015,2.8307363994413843,2.7711089143090275,2.59693389194872
2024-07-05,33.914421553090335,30.44044499537117,8.771241624954888,0.0,6.794181795358617,6.8694983602956174,5.011689758516264,2.830647565548948,2.771021951640489,2.5968523952236744
2024-07-08,33.90059130762113,30.42803143184278,8.767664727010366,0.0,6.791411139169032,6.866696990134416,5.00964599965494,2.8702730680552726,2.76989193343476,2.595793403077309
2024-07-18,33.91335728743351,30.439489746285286,8.770966375347152,0.0,6.793968587701818,6.809659046333924,5.011532487094597,2.8933205717603125,2.7709349944298873,2.5967709036135123
2024-07-19,33.91548588554661,30.441400304414003,8.77151689183888,0.0,6.794395016397559,6.684554912206374,5.011847039809192,3.012757143529633,2.7711089143090275,2.59693389194872
2024-07-22,33.914421553090335,30.44044499537117,8.771241624954888,0.0,6.794181795358617,6.649825045896033,5.011689758516264,3.0503208799485337,2.771021951640489,2.5968523952236744
2024-07-24,33.914421553090335,30.44044499537117,8.771241624954888,0.0,6.794181795358617,6.561955720136198,5.011689758516264,3.138190205708368,2.771021951640489,2.5968523952236744
2024-07-25,33.91335728743351,30.439489746285286,8.770966375347152,0.0,6.793968587701818,6.561749799946652,5.011532487094597,3.141229818147585,2.7709349944298873,2.5967709036135123
2024-07-29,33.926132885463595,30.45095669371674,8.73659922459935,0.0,6.796527963082139,6.564221695521826,5.013420395862437,3.14241315983613,2.7719788412940085,2.597749140623774
2024-07-30,33.93028110432722,30.449044935884356,8.736050727481048,0.0,6.796101266617488,6.563809583601462,5.01310564562962,3.1422158743113653,2.7718048122047305,2.597586049942712
2024-08-02,33.93347669800807,30.451912662658735,8.736873498987553,0.0,6.796741331407851,6.564427770888599,5.004159668482271,3.142511811888803,2.7720658640337796,2.5978306936443407
2024-08-05,33.932411433235494,30.45095669371674,8.705206485739849,0.0,6.796527963082139,6.598753708267278,5.004002574204587,3.14241315983613,2.7719788412940085,2.597749140623774
2024-08-07,33.90473800599113,30.426122551402894,8.698106993303115,0.0,6.790985084926522,6.587098696695472,4.999921582158373,3.2276783613807813,2.7697181662771917,2.595630557864525
2024-08-08,33.90681116007716,30.425168200994307,8.697834167150228,0.0,6.790772077850791,6.586892084751344,4.999764753854116,3.2275771215281592,2.7696312908740177,2.595549142919875
2024-08-12,33.903620881619595,30.42230550894635,8.697015791371983,0.0,6.790133136790604,6.595681287145792,4.999294327964999,3.227273440072763,2.769370697360787,2.5953049287271246
2024-08-14,33.88980327611882,30.409906732502545,8.693471275178306,0.0,6.787365781017321,6.5929931812838,4.9972568383102125,3.2667136922956344,2.768242025237088,2.5942471980562742
2024-08-16,33.877058556229336,30.398470674877387,8.690201977467526,0.0,6.7848133001143855,6.590513796831665,4.9953775521396455,3.3030915558062643,2.767200990300694,2.5932715962330968
2024-08-19,33.881202701220566,30.39656550146499,8.689657333563137,0.0,6.784388073265124,6.590100747379471,4.995064475189196,3.3028845400560924,2.767027560597277,2.593109067264152
2024-08-20,33.89076091215422,30.405140662957447,8.692108768905259,0.0,6.78630201394875,6.563748922498237,4.996473630593214,3.3038163153357885,2.767808165504271,2.593840608102813
2024-08-22,33.893948181005975,30.408000125393812,8.692926221414128,0.0,6.786940234172949,6.554961676515306,4.996943525760591,3.3041270239345444,2.7680684650229628,2.59408454677973
2024-08-28,33.89288569144684,30.407046911490415,8.692653720161125,0.0,6.786727480760489,6.554756195043964,4.996786884218116,3.3071581950126174,2.767981693076911,2.5940032287895174
2024-09-10,33.895010737182,30.40895339906265,8.693198739752653,0.0,6.787153000924809,6.555167170870104,4.99083028982554,3.3073655501042367,2.768155242409518,2.594165869868489
2024-09-16,33.89607335998119,30.409906732502545,8.693471275178306,0.0,6.787365781017321,6.55537267810957,4.978446586723098,3.316874363194608,2.768242025237088,2.5942471980562742
2024-09-23,33.894905107429985,30.4032346534188,8.691563885972197,0.0,6.785876600479557,6.553934397968939,4.977354291714335,3.331818395524142,2.767634659687505,2.5936780078045416
2024-09-25,33.89995143273434,30.393708189067663,8.688840495699447,0.0,6.783750332920772,6.551880806529947,4.978928073446239,3.343307900797443,2.766767456798634,2.5928653120055145
2024-09-26,33.92333620757231,30.41467429646469,8.69483420866975,0.0,6.788429881633613,6.543858273888846,5.013717958767735,3.257819236497609,2.768676021008074,2.594653915497374
2024-09-30,33.944623107694724,30.433759510549844,8.700290218840694,0.0,6.792689622715507,6.48521452662954,5.016864067770021,3.2598635187073497,2.7704133657541767,2.596282061338144
2024-10-03,33.96700312387172,30.45382478062258,8.706026403780042,0.0,6.797168108252359,6.527165125661272,5.020171734455206,3.1584069824027123,2.7722399259061583,2.597993815047957
2024-10-04,33.97767064993798,30.463388973509414,8.708760579746558,0.0,6.79930279666473,6.497809462493915,5.021748347282634,3.1593988976649974,2.7731105632586406,2.5988097294411383
2024-10-07,33.97873777107772,30.464345723214148,8.709034091801323,0.0,6.799516339253467,6.498013536219595,5.0187654088346605,3.159498123459117,2.773197657071968,2.598891349068011
2024-10-08,33.990356677294216,30.469130373325378,8.710401909817657,0.0,6.800584253427777,6.4958929496945235,5.019553642945769,3.122300576400559,2.7736332082109594,2.618146408883165
2024-10-09,34.03800512393317,30.492117630416672,8.716973421561384,0.0,6.805714914417742,6.500793738113575,5.0233406158150355,3.046068245760181,2.7757257595523632,2.601260550429876
2024-10-10,34.036935166994105,30.49115913555992,8.716699410609037,0.0,6.8055009823182715,6.500589390962672,5.023182711198428,3.049115913555992,2.775638506876228,2.6011787819253436
2024-10-14,34.03800512393317,30.492117630416672,8.716973421561384,0.0,6.805714914417742,6.359335460446694,5.020197098533549,3.1906700407085484,2.7757257595523632,2.601260550429876
2024-10-15,34.03907514814291,30.49307618553622,8.717247449741437,0.0,6.80592885996762,6.3563917574385815,5.0203549142578705,3.1907703431256977,2.775813017714277,2.6013423240753837
2024-10-17,34.037872240119434,30.48636756501925,8.715329614206018,0.0,6.804431523532648,6.351850396794218,5.01925041250884,3.208925905555119,2.7752023257641234,2.6007700165003538
2024-10-21,34.028246901167265,30.477746531978067,8.712865065275793,0.0,6.802507344508507,6.378332521640771,5.01783105273907,3.208018475170063,2.774417545127488,2.6000345623929744
2024-10-22,31.51966704986976,28.230911392773468,8.07054817444957,7.340036962121102,6.3010230067375845,5.940133005427902,4.647913968480333,2.9715217043321354,2.5698860577132963,2.4083586780948503
2024-10-23,31.516915241906148,28.228446707893777,8.069843579483448,7.339396144052383,6.300472899236086,5.948344852673699,4.647508184794471,2.971262277191706,2.5696616951618774,2.4081484176064025
2024-10-24,31.51049622485052,28.222697449773783,8.068200002909556,7.337901336941183,6.299189688531984,5.947133359519341,4.64656163167925,2.9764762361977914,2.5691383348608503,2.4222057347357393
2024-10-25,31.50591281327728,28.218592270433025,8.067026429475337,7.336833990312587,6.298273429431702,5.960813975476007,4.645885758338303,2.9760432879023693,2.5687646365765318,2.421853408776855
2024-10-28,31.493086351541937,28.207104119109587,8.06374223941143,7.351294764238045,6.295709321430129,5.981650842578187,4.643994358579176,2.974831702458671,2.56771885950245,2.4208674411503845
2024-10-29,31.489423566184488,28.203823508032272,8.062804390492113,7.350439776113979,6.294977102565967,5.992585592789125,4.643454241477066,2.974485716362579,2.567420222432216,2.4205858835501926
2024-10-31,31.486677036240206,28.201363550464446,8.062101146952363,7.355613379657222,6.294428050180984,5.9949702722739895,4.64304923609193,2.974226279600529,2.567196290212382,2.420374758325944
2024-11-01,31.496749989093924,28.210385493463626,8.064680306533468,7.3579665256147395,6.29644171065451,5.953263825270107,4.644534601346536,2.986810917710015,2.5680175660544724,2.421149064258605
2024-11-04,31.493086351541937,28.207104119109587,8.06374223941143,7.357110661994562,6.295709321430129,5.9525713537956,4.643994358579176,2.9922793957282234,2.56771885950245,2.4266833389069022
2024-11-05,31.49400218102508,28.207924391130497,8.063976735732462,7.354416575790622,6.2958924027626315,5.952744456561251,4.644129407488186,2.9923664122137406,2.567793529625591,2.426753907669938
2024-11-06,31.509579435853418,28.221876318354404,8.067965260906883,7.273679463493403,6.299006415385287,5.955688744708398,4.646426441279586,3.028760128598653,2.56906358650587,2.427954204914098
2024-11-13,31.472996756410815,28.217771377870864,8.06679175575628,7.272621489141976,6.2980902095969515,5.95482247530945,4.6370234614769235,3.0835915113961976,2.5686899099649456,2.4276010530755916
2024-11-18,31.350787464321417,28.108202089279764,8.03546849418276,7.2443819817731345,6.273634796215536,6.319998840898883,4.6190179515785506,3.071617960271809,2.5587157159622715,2.4181747055158724
2024-11-19,31.345337601946948,28.10331590155148,8.034071648969304,7.24312265503904,6.272544219263809,6.3189002042560585,4.6182150048528925,3.088467500108647,2.5582709217597888,2.4177543422520316
2024-11-20,31.338849681916326,28.113089976379207,8.036865825206139,7.245641746489487,6.2747257524598945,6.321097859637429,4.619821177561697,3.072152100511542,2.559160664860087,2.4185952149781906
2024-11-25,31.33794142792969,28.112275210479794,8.036632902954686,7.245431755278298,6.274543900071006,6.3209146633047855,4.619687287165442,3.0720630642379976,2.5590864959642947,2.421423292614007
2024-11-26,31.338849681916326,28.113089976379207,8.036865825206139,7.245641746489487,6.2747257524598945,6.321097859637429,4.616922920863101,3.072152100511542,2.559160664860087,2.4214934716767864
2024-11-29,31.370671772778042,28.14163656672034,8.045026618506752,7.252999115134108,6.281097233706137,6.225974440431118,4.621611036163453,3.0752716248168617,2.561759287465367,2.423952304277819
2024-12-13,31.37795446961013,28.148169643504882,8.046894270251448,7.254682897810537,6.282555389503925,6.227419799480565,4.622683942484874,3.0527705633986737,2.5623539995066813,2.424515024448281
2024-12-16,31.373402387895144,28.14408611510061,8.045726886306596,7.253630442036239,6.2816439628033836,6.24102363232798,4.622013317665492,3.0523276900088496,2.5619822721272,2.424163293728511
2024-12-17,31.361573154284557,28.133474484098787,8.042693272619168,7.250895485592471,6.27927549052308,6.238670475803762,4.620270603419523,3.0888814768623925,2.561016285511261,2.4232492712850036
2024-12-18,31.360663582708565,28.132658536231673,8.042460012471178,7.250685189750432,6.279093374323875,6.238489537261271,4.620136602908975,3.0887918908336838,2.5609420090198523,2.4260792644904945
2024-12-20,31.34793511821068,28.121240233667212,8.039195790511256,7.247742328264746,6.276544856277269,6.235957499238987,4.618261411570296,3.128125588879064,2.5599025903431083,2.425094583037384
2025-01-02,31.351570767914872,28.124501659925482,8.040128154945709,7.248582902042651,6.277272793168935,6.242479595239131,4.601400426216674,3.128488380521608,2.5601994810014643,2.425375839023471
2025-01-03,31.342483224394556,28.11634951231177,8.037797649241293,7.246481833070044,6.275453267438659,6.240670154639923,4.629052594965144,3.1275815591530307,2.5594573834403396,2.424672821345237
2025-01-07,31.344300311616784,28.1179795637365,8.03826364229292,7.246901949416625,6.275817088194796,6.235234437278064,4.62932096528734,3.127762881368215,2.5596057685339515,2.4248133922748027
2025-01-08,31.34339174166993,28.117164514399178,8.038030639013291,7.246691885154427,6.275635172543733,6.235053697986869,4.629186776236648,3.127672217632651,2.5595315738365434,2.427641781526733
2025-01-14,31.338849681916326,28.113089976379207,8.036865825206139,7.245641746489487,6.2747257524598945,6.2341501586795545,4.628515947657484,3.1417102612778414,2.559160664860087,2.427289985073978
2025-01-15,31.338849681916326,28.113089976379207,8.036865825206139,7.245641746489487,6.2747257524598945,6.167490254611851,4.622719434260293,3.2141666787427368,2.559160664860087,2.427289985073978
2025-01-20,31.337033226587064,28.111460491805655,8.036399994203823,7.245221776238571,6.274362058222602,6.167132775934271,4.628247670661199,3.2139803799394304,2.559012331367463,2.4271492950399214
2025-01-21,31.341574759786088,28.115534557470184,8.037564672975755,7.246271793162418,6.275271372878653,6.16802655033985,4.614425877885828,3.2144461674468485,2.5593831973449657,2.42750105070941
2025-01-24,31.342483224394556,28.11634951231177,8.037797649241293,7.246481833070044,6.275453267438659,6.165306743575994,4.614559631299004,3.2145393411498717,2.5594573834403396,2.4275714140784648
2025-01-27,31.34339174166993,28.117164514399178,8.038030639013291,7.246691885154427,6.275635172543733,6.162586779135324,4.6146933924663385,3.214632520254504,2.5595315738365434,2.427641781526733
2025-02-03,31.371581925001813,28.142453035468197,8.045260027562197,7.253209545223761,6.281279466163777,6.168129397258286,4.589831000217597,3.156596794081381,2.5618336113730327,2.42982519764996
2025-02-06,31.36248277862374,28.13429047929809,8.042926546298311,7.2511057936335295,6.279457617286637,6.166340366905953,4.588499746211297,3.1846856645638457,2.561090566311363,2.4291204408672322
2025-02-10,31.35338890902501,28.126132656759694,8.040594418267489,7.249003262051468,6.277636824936571,6.164552374048568,4.587169264226168,3.2127582457412105,2.5603479521565786,2.428416092787242
2025-02-12,31.351570767914872,28.124501659925482,8.040128154945709,7.248582902042651,6.277272793168935,6.16419489989707,4.586903260412589,3.2183708085069367,2.5601994810014643,2.4282752721842877
2025-02-13,31.347026337532068,28.120424995289106,8.038962733189349,7.247532215280697,6.276362898433084,6.140109292785807,4.586238385829625,3.255591471104089,2.559828378437142,2.4279232921190332
2025-02-14,31.326733247329287,28.120424995289106,8.038962733189349,7.247532215280697,6.276362898433084,6.140109292785807,4.586238385829625,3.275884561306875,2.559828378437142,2.4279232921190332
2025-02-17,31.256061724642088,28.082975058264935,8.028256684182336,7.237880169655911,6.268004226922019,6.045077517696617,4.580130571358261,3.5320855227920847,2.5448386676510184,2.42468985683473
2025-02-18,31.25334722885637,28.080536135597146,8.027559454021741,7.237251581339471,6.267459869439981,6.044552520734726,4.579732800671617,3.540463473591269,2.544617655998958,2.4244792797487227
2025-02-19,31.231648224488318,28.06103999421422,8.021985969480003,7.232226802632531,6.263108411079771,6.03167715339553,4.576553120705865,3.6161134013162655,2.5428509438055977,2.4227959788818976
2025-02-20,31.23074475317124,28.060228242475088,8.021753908905506,7.232017588266775,6.2629272314390265,6.03150266861449,4.576420729855215,3.618901601168694,2.542777384034598,2.4227258920693697
2025-02-21,31.22171291409402,28.052113307402,8.019434041384097,7.229926110155155,6.261116011394363,6.029758375869399,4.566421331173996,3.6554506412944456,2.5420420203305523,2.4220252469019767
2025-02-24,31.200959495975606,28.033466757221507,8.01410343482219,7.225120298252966,6.256954178287069,6.025750328742974,4.563385980376573,3.719491929540627,2.540352296865743,2.4204152999147435
2025-02-25,31.199156154724232,28.031846489516955,8.013640238704177,7.224702703483751,6.256592541216929,6.025402054705449,4.563122227520338,3.725056713916222,2.540205470544887,2.4202754056670566
2025-02-26,31.182034803956967,28.016463282547477,8.009242544588057,7.220737959419453,6.253159072857247,6.022095458155823,4.5606180951693265,3.777890100368258,2.5388114665318797,2.4189472164055164
2025-02-27,31.18023364958339,28.014844979710894,8.008779910179209,7.22032087105951,6.252797874337536,6.021747606463631,4.560354662161187,3.783448136435183,2.5386648182645235,2.418807491804936
2025-02-28,31.18023364958339,28.014844979710894,8.008779910179209,7.22032087105951,6.252797874337536,6.007306964721512,4.560354662161187,3.7978887781773025,2.5386648182645235,2.418807491804936
2025-03-03,31.18293545917999,28.01727250407983,8.009473881836431,7.220946521670061,6.253339687766273,6.00782750602949,4.56074982308681,3.7895527345724473,2.5388847970191932,2.4190170847594703
2025-03-04,31.18383616643318,28.018081772360308,8.009705232448983,7.22115509596915,6.253520313109286,6.005112577807946,4.560881558614116,3.7896621943646105,2.5389581317427536,2.4190869571496654
2025-03-05,31.182034803956967,28.016463282547477,8.009242544588057,7.220737959419453,6.253159072857247,6.010542277420752,4.5606180951693265,3.789443281103329,2.5388114665318797,2.4189472164055164
2025-03-10,31.159535320008658,27.996247925535755,8.003463453351612,7.215527815859731,6.248647088534526,6.078360632080237,4.557327368497006,3.7867089977631863,2.536979580056281,2.4172018183130093
2025-03-11,31.155938415364414,27.993016175345947,8.002539572601474,7.214694890553079,6.247925775218966,6.0776589758019135,4.556801292873324,3.7978153903871403,2.5366867235184625,2.416922788335281
2025-03-14,31.161334083791548,27.997864080472212,8.003925473726746,7.2159443506371685,6.249007807651787,6.078711520976751,4.557590451862435,3.781154839733876,2.5371260336840282,2.4173413574634512
2025-03-17,31.159535320008658,27.996247925535755,8.003463453351612,7.215527815859731,6.248647088534526,6.078360632080237,4.557327368497006,3.7809365755104984,2.536979580056281,2.4229742405656975
2025-03-18,31.153241281796014,27.990592852299123,8.001846802002625,7.214070322757506,6.247384899508,6.097332236794644,4.5564068158536415,3.7801728491249333,2.5364671254815394,2.4224848143819706
