date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA CITIC BANK INTERNATIONAL LTD,ABCI SECURITIES CO LTD,KINGSWAY FINANCIAL SERVICES GROUP LTD,EVERBRIGHT SECURITIES INVESTMENT,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,SDICS INTERNATIONAL SECURITIES (HONG,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD
2024-11-11,0.0,65.14442465763797,15.625958280008788,14.936142204608155,0.0,0.23337935298224513,0.21059239725426354,2.5387627374376933,0.29292789137960323,1.0178124786912806
2024-11-13,0.0,65.1396592109372,15.614364919941352,14.935049595532776,0.0,0.2333622808095528,0.21057699199356814,2.5573875429841966,0.292906463110632,1.0166929946907253
2024-11-15,0.0,65.10183337597621,15.563520956891189,14.926376987662582,0.08261274517189113,0.23322677007420436,0.20262154651708594,2.5799242068090527,0.2927363757680386,1.0171470351297385
2024-11-18,0.0,64.57496525629813,15.42202608071147,14.80557805206766,0.10887937181578225,0.23289322391069905,0.2020177031358899,2.5590449205391352,1.0869989007792475,1.0075964907419823
2024-11-19,0.0,64.54289609467847,15.428700745307514,14.812483429386855,0.10893015356452729,0.23559297820428365,0.2021119249528568,2.5680118647727794,1.0880241075606263,1.013248701572086
2024-11-20,55.667569716328416,28.59846572939473,6.834043580354981,6.563298602237251,0.0771985152547642,0.10324134360631401,0.08955425475155956,1.1378665004379709,0.48209519614960905,0.4466665614844034
2024-11-21,55.446309651304226,28.606808051320588,6.836037106586147,6.565213150743227,0.14612778090488077,0.1064871078130321,0.09003975650533261,1.2704993752076001,0.48108738006404667,0.45139063955091563
2024-11-22,55.424091424871534,28.615615464670967,6.838141773572001,6.567234436929654,0.14617277046701907,0.10835797184372278,0.09236507649683737,1.273188133013862,0.48583069381555566,0.44900225431884394
2024-11-25,55.41936326351794,28.61673321074966,6.838408876202115,6.567490957728546,0.14617848007830467,0.10836220438236142,0.09236868434172857,1.2732378646383615,0.48814735916107793,0.4497090991999029
2024-11-27,55.39924940820647,28.6300871639703,6.841600008871378,6.570555666980317,0.14624669403446988,0.10841277143337841,0.09241178804195412,1.2738320190709413,0.4876855241521324,0.4499189552386541
2024-11-29,55.35291288320961,28.6306136833997,6.841725828793345,6.570676502282034,0.193144963642397,0.108414765190164,0.09218360723942057,1.2738554453813122,0.4865450914231977,0.4499272294388071
2024-12-02,55.32734836227217,28.617390749233518,6.83856600514382,6.56764186167748,0.24980996933082972,0.10583717888862083,0.09214103260992756,1.273267120350009,0.48103557764421195,0.446962142849411
2024-12-05,55.32709410757924,28.6172592391194,6.838534578777815,6.567611680332915,0.2498088213387621,0.10583669251795216,0.09214060917937024,1.2732612691001248,0.48103336706379013,0.44741963499063614
2024-12-06,55.32683985522313,28.617127730213966,6.838503152700646,6.567581499265741,0.24980767335724552,0.10675529420510639,0.0921401857527046,1.2732554179040185,0.48103115650368544,0.446958034873753
2024-12-12,55.32585066882625,28.61744802226604,6.8385796914165,6.567655005739746,0.26060987478061753,0.08518731897410371,0.09214121701515175,1.2732696685861438,0.48195563869841684,0.45730289369702626
2024-12-18,55.32562089424123,28.61744802226604,6.8385796914165,6.567655005739746,0.26060987478061753,0.08518731897410371,0.09214121701515175,1.2732696685861438,0.48195563869841684,0.45753266828204636
2024-12-20,55.321646466440555,28.61955235691125,6.839082554570387,6.5681379469145,0.2606290382779342,0.0861127490009574,0.09214799246050474,1.2733632962734978,0.48176128699333204,0.45756631215708476
2024-12-27,55.29256794762812,28.627577972633176,6.841000398979309,6.569979811892443,0.2607021249733902,0.08958473590458103,0.09217383298965813,1.273720378185991,0.48281580820851444,0.4698769886048146
2024-12-30,55.22824416149342,28.637846795292138,6.8411549085097985,6.572336488996798,0.28953793613140766,0.0953653295549615,0.09243683446954236,1.274177266599436,0.4850584414351408,0.4838418375173525
2025-01-02,54.83948864228903,28.767429470654164,6.872110278930892,6.602075489687441,0.29084805908341943,0.16393559551241613,0.13743401045034073,1.2799427593849684,0.5449979734149947,0.5017377205923308
2025-01-03,54.781480477510236,28.706954655568044,6.874222052463265,6.604104282549016,0.2909374355934265,0.16976221709391293,0.22250256674368835,1.2803360809605124,0.5456275488171126,0.5240726827007859
2025-01-06,54.665762872345525,28.76131317207968,6.887238846387486,6.616609590617904,0.2914883448621493,0.19786214904447763,0.22292389006388497,1.2827604819752623,0.5489756036507047,0.5250650489729207
2025-01-07,54.62514820533073,28.763208462144345,6.8876926961571545,6.6170456066768315,0.2927889197654906,0.21060782808246223,0.22525360566559163,1.2828450123018953,0.5504007949316183,0.5450088689438738
2025-01-08,54.55945047273526,28.77739861006826,6.891090696013172,6.620310084494097,0.3116943232563125,0.21210143071597812,0.22768090075907924,1.2834778958173758,0.5506723317008143,0.5661232544396527
2025-01-09,54.374747029548885,28.785313063637304,6.892985906142922,6.622130823661189,0.3117800464407661,0.2205002602594081,0.32041570407198505,1.2838308820740898,0.622017332668883,0.5662789514945648
2025-01-10,54.32521228126497,28.79872398815201,6.8961973116768425,6.625216039250343,0.31192530310894145,0.2275566422537617,0.32126034925658703,1.2844290120652795,0.6209163968226641,0.588562676148611
2025-01-13,54.26147977163279,28.819164629487947,6.901092066593341,6.629918458179987,0.3121467001835854,0.23467674411182696,0.321488372122368,1.285340668872293,0.6215890612616867,0.6131035275541711
2025-01-14,54.12848569413633,28.86154093300356,6.911239576965793,6.6396672291967604,0.31260568723190674,0.2610387445258789,0.34356443637467515,1.2872306607233879,0.6406219900143365,0.6140050478273695
2025-01-15,54.126725430318686,28.86060235277959,6.911014822757239,6.639451306548365,0.31259552126340856,0.26335311987128246,0.3435532636245303,1.2871887998523885,0.6406011569225669,0.6149142260619346
2025-01-16,54.12747981507856,28.861004593971952,6.911111144199484,6.639543843106593,0.31259987802608663,0.26335679032388265,0.34355805185703875,1.2872067398922848,0.6392163471887301,0.6149227963553908
2025-01-17,54.13867232555817,28.8669724886065,6.912540227618323,6.640916771687376,0.31266451760329744,0.2587644932754486,0.34362909298270916,1.2874729092202286,0.6209938459573456,0.6173733274905976
2025-01-20,54.10360117025041,28.790225598861802,6.908062268306056,6.6366147706688565,0.3124619728162707,0.25859686504701285,0.45021259976871975,1.286638881335646,0.6208237519254964,0.6327621210197331
2025-01-21,54.1106368966232,28.793969529859798,6.908960604735327,6.637477807593537,0.3125026059145319,0.2586304934329979,0.4502711461980339,1.2868061980930128,0.6197433979719187,0.6210013195776452
2025-01-22,54.11076255122411,28.79403639461981,6.908976648580628,6.637493221007105,0.3125033316016146,0.25863109401937606,0.450272191808369,1.2868091862877291,0.6197448371272088,0.6207705437240482
2025-01-24,54.117800140398174,28.79778131687287,6.909875222856308,6.638356486432184,0.31254397545802404,0.2586647313089194,0.45033075373862186,1.2869765473444121,0.6193609442283772,0.6083098813621035
2025-01-27,54.118177205765114,28.7979819651984,6.909923367360143,6.638402739131258,0.31254615310583095,0.2586665335534965,0.4503338914147739,1.2869855143438618,0.6186685103704704,0.6083141197566434
2025-02-05,54.122199563310616,28.80012238799225,6.910436950481944,6.638896141361829,0.3125693832374091,0.25868575905843266,0.44339935231275196,1.2870811701135467,0.6182499591575878,0.6083593329736431
2025-02-06,54.12760554791629,28.802999082205112,6.911127198034228,6.639559266117077,0.31260060416500673,0.24941998934257154,0.44344364116450063,1.2872097299475527,0.6176148422890343,0.6084200988186257
2025-02-07,54.10272183309816,28.789757675942752,6.907949992677979,6.636506906833422,0.35889357902757163,0.24930532519251508,0.44323977984469987,1.286617969800269,0.6168665435851506,0.6081403939974837
2025-02-11,54.10448053598703,28.7906935369915,6.9081745475838465,6.636722638010592,0.3589052454863532,0.24931342929487393,0.43861036871208653,1.2866597935507884,0.6168865959029546,0.6095533084799679
2025-02-12,54.09681845239105,28.786616301640905,6.907196236539089,6.635782769017265,0.35885441860534983,0.24927812241607325,0.45247773958552806,1.2864775813790772,0.6163349184460789,0.6101634599795869
2025-02-13,54.09706963383664,28.786749963177815,6.907228307917504,6.635813580173193,0.35885608483220377,0.24927927986009552,0.4524798405226252,1.286483554730336,0.6158734618691999,0.6101662930803923
2025-02-14,54.09819997920785,28.787351455454452,6.907372632806054,6.635952233915724,0.35886358304453153,0.24696284831761964,0.45248929498100465,1.286510435497466,0.6154220023636201,0.6108755344116769
2025-02-17,54.09819997920785,28.787351455454452,6.907372632806054,6.635952233915724,0.35886358304453153,0.24696284831761964,0.45248929498100465,1.286510435497466,0.615189838346261,0.6111076984290359
2025-02-19,54.098451173483,28.787485123818367,6.907404705822574,6.635983046645387,0.35886524935649117,0.2464996648499508,0.4524913960254111,1.286516409153825,0.6151926948584108,0.6111105359865776
2025-02-20,54.073217806807506,28.774057656820002,6.904182856177394,6.632887797339055,0.4167120637461716,0.23872681439525129,0.44995977051614744,1.2859163339283417,0.6135134071248758,0.6108254931452519
2025-02-24,54.072339457001796,28.773590259299052,6.904070706615813,6.63278005461642,0.4183296660483683,0.23872293658550467,0.4499524614989843,1.2858954458730736,0.6135034413894562,0.6108155710715343
2025-02-25,54.164309766581894,28.65809575706607,6.9041988778407655,6.632903189442317,0.41833743216607044,0.2619331027919425,0.44996081468084054,1.285919317991634,0.6135148308277943,0.6108269106106686
2025-02-26,54.20595429962843,28.658029254004504,6.904182856177394,6.632887797339055,0.41833646138558855,0.26007604051330324,0.44995977051614744,1.2859163339283417,0.5903077265617759,0.594349459945451
2025-02-27,54.10513391932762,28.60472674424534,6.8913414192869284,6.620550955771358,0.6549741976601228,0.2839129571152976,0.44449036388129975,1.2835245934729471,0.5463591231067718,0.5649857261323171
2025-02-28,54.11428390823034,28.546319861130932,6.892506848386602,6.621670590145897,0.6550849636116329,0.3302938436106027,0.44456553386245057,1.2837416567151185,0.5464515206215951,0.5650812736848287
2025-03-03,54.44878376891283,28.160703637434686,6.90019577507681,6.629057385814627,0.6558157427565601,0.3538545820275896,0.4450614683423215,1.2851737329835606,0.5440461175325031,0.5773077891185113
2025-03-04,54.965149765579554,27.305488006179985,6.906795369436438,6.635397653708342,0.9106413417722885,0.36812169811863665,0.44548714106986476,1.2864029191683894,0.5928525426297081,0.5836635623367917
2025-03-05,55.76568506752119,26.22163066050478,6.954518631144849,6.681245663071493,0.9169335182088756,0.4176487528274499,0.4438903105598271,1.2952914615227211,0.6785271990704826,0.6246287355683383
2025-03-06,56.11670150478724,25.604043403679754,6.969082011546868,6.695236785579225,0.9188536585287584,0.4295325387558881,0.632913078030117,1.2980039170190891,0.6937681452716986,0.64186495680137
2025-03-07,56.09423311625319,25.59379188176542,6.966291682853944,6.6925561009097425,0.918485761620135,0.4071168464987748,0.6888543115442138,1.2974842133382907,0.6972366792113481,0.6439494060049394
2025-03-10,56.21213474409039,24.78635962231463,6.966394477416136,6.692654856231177,0.9184993147910393,0.9268602645504439,0.721645168733428,1.2975033590082876,0.8339892847455911,0.643958908118873
2025-03-11,56.384954332811446,24.14574711473227,6.98781208473414,6.713230873579946,0.9213231654514953,0.9320584969783816,1.1055237736145558,1.3014924264558918,0.8605098187522188,0.6473479128896569
2025-03-12,56.96792573085894,22.333750983707215,7.0162215985025105,6.740524055282682,0.9250688791078763,1.5631358254825631,1.36682912112331,1.3067837489128316,1.0965293201341915,0.6832307368878886
2025-03-13,57.09118581629814,20.707608260635364,7.003570344171625,6.728369923183286,1.9775100597222546,1.784180121493125,1.4825339882485467,1.3044274302973402,1.1663483039494584,0.7542657520008649
2025-05-02,49.68811684634494,24.280297347309876,8.211898173317621,7.889217351486355,2.318690389204786,2.092005186005163,1.7383159662430012,1.5294806371151128,1.3675786828678638,0.8843994201052833
