date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD
2024-05-17,49.85058194979878,20.081704941694557,3.1868241116106444,7.194747907668629,6.034898577619694,3.4500914992249263,3.057951963827429,2.5848070783947685,2.4135912249113547,2.14480074524922
2024-05-20,49.828527463951374,20.075428773371325,3.219251455013308,7.193158768548889,6.033565620087835,3.4511700847055184,3.0572765390377956,2.5842361594274923,2.4130581232260986,2.144327012630362
2024-05-21,49.746903865388006,20.06210654821439,3.2560893098782135,7.1850914867329525,6.100341236688828,3.447299523445314,3.068556215802789,2.581337883155851,2.4103518267929633,2.141922103900688
2024-05-22,49.763294231929706,20.075394080332043,3.1846547841573085,7.204568535389959,6.085983839394786,3.46614073561662,3.0705885816051692,2.5940862193309098,2.4119482507395906,2.143340741503908
2024-05-23,49.74050077115511,20.031325870224556,3.1842433455586634,7.224505759680026,6.10282560087373,3.4683531226247317,3.079085830670573,2.6012648419685487,2.418622842426076,2.1492720148179854
2024-05-24,49.76437104085761,20.01509826794442,3.1857714513533066,7.205823723107365,6.105754322755932,3.470017571578341,3.080563471789495,2.602513178683756,2.4197835299676624,2.15030344196211
2024-05-27,49.77405238372793,20.065058702711706,3.17151923913144,7.223810448990166,6.102491511467615,3.4879310185313686,3.0882529813946173,2.609009409087124,2.4443272548965185,2.0335470500615247
2024-05-28,49.77497340056437,20.080233149835777,3.1345700143405653,7.2239441180552335,6.121108386917704,3.48984595457279,3.0883101262894943,2.6090576860804,2.444372484618587,2.0335846787250778
2024-05-29,49.747105158417945,20.094708294380627,3.13596267945241,7.2271536603200754,6.123827947832687,3.491396466025528,3.0896822384923683,2.6102168701463384,2.445458500328591,2.034488184603423
2024-05-30,49.74538591768199,20.08429778061484,3.1343380237388176,7.223409471473638,6.109553810144968,3.528443099923214,3.0880815593979256,2.6088645888262882,2.4441915757727144,2.033434172425596
2024-06-03,49.744266787642,20.062512151540123,3.136717556545167,7.22889335345474,6.114192073029598,3.5311218301839626,3.0904259751321628,2.6108451916934388,2.4460471618631434,2.0349779189156663
2024-06-04,49.748984257142595,20.062860368906698,3.1356143971716537,7.226351007413304,6.112041758831642,3.5372840100324856,3.0893390961508205,2.6080759655341557,2.4451869059408233,2.034262232875825
2024-06-05,49.763634848162106,20.039193531955878,3.137705252044417,7.231169600933532,6.116117321281385,3.5359382090630413,3.0913990942515537,2.609815053205775,2.4468173777748965,2.028209711327412
2024-06-06,49.688139429186265,20.07004851081986,3.1425364758698096,7.242303661036444,6.125534500190147,3.539527506469655,3.0961590190240327,2.6138334678279582,2.4505848197308255,2.0313326098450064
2024-06-07,49.6853392699782,20.071165530355735,3.1427113770233293,7.2427067390195266,6.125875423217847,3.539724502574092,3.096331338991698,2.6139789434627336,2.450721209591392,2.031445665785446
2024-06-11,49.65918941243074,20.081597044984175,3.1443447270972356,7.246470964927748,6.129059202405591,3.541564190850959,3.0979405841353516,2.615337497331762,2.4519949141059314,2.032501461730503
2024-06-12,49.670252958923186,20.063792063123696,3.1450452541192853,7.248085402645625,6.130424692504062,3.5423532142028313,3.0986307728011138,2.615920167092133,2.45254119285217,2.0329542817359014
2024-06-13,49.67013047313925,20.07124483447091,3.1462134930584575,7.250777731346056,6.132701861912058,3.543669034684496,3.099781770905883,2.6168918605191065,2.453452198542044,2.015136741421739
2024-06-14,49.5525251047248,20.118145137719953,3.1535652227656876,7.267720560612305,6.147032093017887,3.551949495299252,3.107025004011767,2.623006728970988,2.4591851589571867,2.019845493920172
2024-06-17,49.465557906633784,20.16845647629154,3.1614516400543606,7.285895633277582,6.1624045545805775,3.5608321896243917,3.096132391292907,2.6295663287110944,2.4448061679286965,2.0248967116050656
2024-06-18,49.44042730937505,20.19713345381624,3.1659468218117666,7.251401221150918,6.171166709340291,3.565895239679368,3.100534697394168,2.6333052372684644,2.446413453218183,2.027775856945553
2024-06-19,49.41586937133177,20.206196746997637,3.1673675137286867,7.262134252256329,6.173935968318846,3.5674954050733976,3.1019260361723093,2.6344869107696107,2.4419019911036988,2.0286858042477127
2024-06-20,49.17245565015436,20.306432489209662,3.183079695371381,7.298159112646071,6.204562664767592,3.585192478611922,3.1173135859628816,2.640039534826913,2.4540153967857283,2.038749391663488
2024-06-21,49.05904674337587,20.34268552554974,3.191715858155173,7.317960090362864,6.221396554680273,3.5911513728711686,3.125771315631306,2.6453182201002736,2.4606735010334453,2.0442808182398835
2024-06-24,48.96486566505556,20.360715774149078,3.181344160338237,7.305588190367712,6.226910739440935,3.6810810912745935,3.1398565660718227,2.6476628340929964,2.4458822619790714,2.0460927172299868
2024-06-25,48.89730958696476,20.335721920899484,3.1803845494015333,7.31092547870726,6.225032473102468,3.7742322868416536,3.13890946932635,2.646864201161679,2.445144493523289,2.045475540071526
2024-06-26,48.04772680518412,20.35836625151694,3.946407372666552,7.3190663755145335,6.2319642011214516,3.7784349880815102,3.157503364166017,2.664910191394152,2.447867222548311,2.0477532278064126
2024-06-27,47.21786796411454,20.615408607785376,3.9962342515689664,7.411476053364156,6.310648253792792,3.961833382832361,3.197369633130024,2.698557036449249,2.5169968958949447,2.073607921067589
2024-06-28,47.141073122460774,20.650547605635097,3.988470009118144,7.425485691483516,6.322577037977971,3.9731518333750118,3.195754414411033,2.7036580186628996,2.5217546817132,2.0775275851623554
2024-07-02,47.05794811783013,20.683022288091678,3.9947422058417974,7.437162877702589,6.332519809740574,3.9793999410089915,3.2007800007440994,2.707909742990215,2.5257203481006467,2.08079466794928
2024-07-03,47.04012042919011,20.686989604005408,3.9955084577030444,7.438589437816806,6.333734482638239,3.9801632499922315,3.205230260596154,2.7122654628862723,2.5262048193926594,2.0811937957790705
2024-07-04,46.82901090922236,20.737906000014615,4.005342507740521,7.418440420001407,6.3493235528368706,4.105331855029291,3.2131192176833467,2.7227868415557266,2.5324225072944153,2.086316188621443
2024-07-05,46.77647624252073,20.766656769401816,4.005118849976335,7.4287252515426445,6.358126174337432,4.1110234349516706,3.2175738453415654,2.730412754455021,2.5166780465957066,2.0892086308770788
2024-07-08,46.68519397289102,20.759242389429815,4.0025755033912205,7.42400783273237,6.354088611633562,4.223871745165255,3.2155306087340048,2.7325275071228528,2.5150798956405414,2.0878819332593626
2024-07-09,46.69200004465614,20.764836521948688,4.003654104303659,7.426008430001691,6.355800890582058,4.230784481374732,3.216397119370872,2.706316187812954,2.5157576511177315,2.0884445688314757
2024-07-10,46.540191689400125,20.78644216195677,3.9885515083853997,7.433735130121194,6.36241404864183,4.350796766151803,3.2197437538705325,2.7091320873381024,2.5183752760674962,2.0906175780667433
2024-07-11,46.404909331214114,20.83324801603476,3.998644710565733,7.471863642738287,6.378514412699541,4.348284658687664,3.227891454761034,2.7159876633117976,2.5247481336760447,2.0959079763110244
2024-07-12,46.47972742943705,20.806098831890015,3.9904737559842647,7.456595404901998,6.365480358579731,4.358676889990543,3.221295481280052,2.710437729910085,2.5195889850586637,2.091625132967598
2024-07-15,46.493261171038014,20.863210335512917,4.020757936067629,7.477063315725764,6.382953223507361,4.248858626671466,3.2301377457543308,2.7178777202457147,2.46851340594152,2.097366519535278
2024-07-16,46.51740514102402,20.874912528475388,4.023013182717909,7.4193646965893745,6.386533427564681,4.25897837901194,3.231949532846935,2.719402180241048,2.4698979972744084,2.0985429342542936
2024-07-17,46.435414688857094,20.894686550482085,4.0636609250362925,7.422953956399628,6.3896230354618275,4.261038741395199,3.233513050350307,2.728458049667225,2.4710928577482596,2.0995581446020846
2024-07-18,46.42883565164409,20.873628274159632,4.067098605449989,7.429233452621981,6.395028378664698,4.26464339485756,3.236248461765206,2.7307662065164213,2.473183294837922,2.1013342794824945
2024-07-19,46.429389759131666,20.88529686235724,4.028235644418839,7.4342077460761535,6.400978872892687,4.266673076691947,3.2392597506370935,2.7371841818668914,2.4754845610793343,2.1032895448481423
2024-07-22,46.185274174317925,21.318977524722342,4.007725382479335,7.396355554286936,6.368387494199598,4.244948780961029,3.2227666574220257,2.7001037225558564,2.4628803240741632,2.092580384980789
2024-07-23,46.18632019145852,21.323912676950783,4.008653134986668,7.386493192427311,6.3679326268484076,4.245931448559026,3.223512699019597,2.7007287723683038,2.4634504587959456,2.093064798585435
2024-07-24,46.19968870880534,21.33008483128874,3.9808686745579074,7.388631194804764,6.369775809362895,4.247160423025669,3.2244457368813686,2.701510491701925,2.4641634985023986,2.093670631068991
2024-07-25,46.15441670436411,21.351096908629515,3.984790192973557,7.395909669847674,6.376050619004224,4.243618058149736,3.227622109771602,2.7041717257212703,2.46659092410433,2.095733087433984
2024-07-26,46.10111284272309,21.336260559691137,3.958858752320594,7.390770435219675,6.371620059195651,4.354551606648103,3.2253793150305765,2.7022926637000637,2.4648769511035584,2.0942768143675496
2024-07-29,46.113864168021315,21.345736958640035,3.960617060662132,7.3283967553450955,6.374449984030081,4.35841672643317,3.226811851958275,2.7228035375590474,2.4659717145126976,2.102931242838158
2024-07-30,46.42397016344461,21.519019869622756,3.2432731283724885,7.387888068531569,6.42619723694933,4.395744732211932,3.2530068412427537,2.744907029414891,2.485990267065827,2.120002663143841
2024-07-31,46.42306642584632,21.518600957856567,3.243209991422819,7.387744248169027,6.426072137867182,4.3976058647203775,3.252943514806441,2.7448535941813774,2.485941872177035,2.119961392952851
2024-08-01,45.76183580383639,21.790511170784654,3.284191369397408,7.481096186592535,6.491501908418766,4.4531742517819595,3.294047886112286,2.7795377135956456,2.517354368979886,2.1467493405004667
2024-08-02,45.76995618592374,21.794377870480528,3.2847741451602026,7.4824236980089855,6.492653817534542,4.436219583799794,3.29463241090198,2.780030939181204,2.517801070449927,2.1471302785591
2024-08-05,45.7916246341345,21.765244050383018,3.2784388792078727,7.4859660328482995,6.495727574748209,4.438319782321127,3.296192158337157,2.7813470635879063,2.5189930497884796,2.1481467746434255
2024-08-06,45.3614946815328,21.623207400819865,4.040929797957429,7.4371137649119525,6.453337451345206,4.409355987101947,3.2746817130877135,2.7631964185838873,2.502554486901861,2.134128297757343
2024-08-07,45.40138387477857,21.64415873686513,4.055872695164778,7.464615362827513,6.398522733933571,4.348949820082117,3.286791112328004,2.7458769556013727,2.5118086477814847,2.1420200606374604
2024-08-08,45.36827262914029,21.651824628221007,4.057309197262753,7.467259167610159,6.400788951840802,4.372134353209426,3.2879552224180695,2.746849485634725,2.5126982758993868,2.1349080887633787
2024-08-09,45.365594710934765,21.650546602587788,4.057069709587002,7.466818403434855,6.400411137384343,4.371876282590843,3.293663770052687,2.746687349458513,2.5125499607869064,2.134782073182297
2024-08-12,45.36473473390359,21.65088739467095,4.057133570202774,7.466935935460489,6.40051188354492,4.371945098443533,3.2937156142189346,2.746730583900617,2.512589509771553,2.134815675882643
2024-08-13,45.37723435083525,21.656852993285188,4.058251456502905,7.468993345018683,6.4022754549000735,4.37314972664862,3.2670695527617957,2.7474874070213655,2.5132818186004897,2.1354038944256315
2024-08-14,45.35968343967626,21.660689757260972,4.058970423058102,7.470316564260666,6.403409692632398,4.381798332554478,3.2676483522194224,2.747974156444767,2.5137270757736156,2.135782206119321
2024-08-15,45.25703967044749,21.71154842561648,4.068500767332662,7.487856649867823,6.41449854248229,4.372355819791066,3.275320695330853,2.754426319687874,2.5196292336972888,2.138823875746171
2024-08-16,45.255253821418414,21.70279965732816,4.06834022373109,7.48756117801139,6.414245425484856,4.384021327415365,3.27519145072435,2.7543176296452967,2.5195298087801175,2.138739477460961
2024-08-19,45.27937468143631,21.714367158299357,4.070508631965613,7.491552016638944,6.366338670266297,4.386357992350918,3.2769371139975356,2.755785669361783,2.520872707575213,2.1379053581080307
2024-08-20,45.15969880214029,21.760287207795187,4.07911666352787,7.507394635348335,6.379801765216965,4.395633960406851,3.28386695511943,2.7655698814800984,2.5262036757153683,2.142426453249604
2024-08-21,45.12995467277256,21.765023399676608,4.080004495523867,7.5090286423438775,6.381190348236893,4.41637732008209,3.284581698627361,2.7641931523990504,2.526753511534422,2.142892758803273
2024-08-22,45.145899456545415,21.699093608685768,4.106999007508243,7.514976486737601,6.386244840508239,4.41987549891919,3.287183390773233,2.7663826487410876,2.5287549337454323,2.14459012783579
2024-08-23,44.91671930715046,21.79447298787386,4.125051513420539,7.548008916794091,6.416304813063962,4.439303268059133,3.301632358861183,2.764619866757256,2.5398701941359825,2.154016773883531
2024-08-26,44.734248191707756,21.837926811330046,4.145002334311826,7.584514878839624,6.447337285675,4.426798539296381,3.333589148327929,2.77399384764938,2.5521542820232406,2.1644346808388173
2024-08-27,44.69645697133769,21.853650068319784,4.145986732842455,7.589975712077722,6.451979353666068,4.429985824045364,3.3359893248341606,2.7759911168284264,2.553991827226153,2.16599306882218
2024-08-28,44.68428755354161,21.85845891389253,4.146899047713544,7.591645868824361,6.453399096924213,4.430960632265075,3.336723401633474,2.776601967306512,2.554553827269752,2.1664696906289285
2024-08-29,44.666497036676084,21.85758442092562,4.168737032707383,7.591342149291995,6.453140915313828,4.428783008835962,3.336589909095928,2.7764908835882185,2.554451627047662,2.1663830165173206
2024-08-30,44.67858346360326,21.873461674226725,4.17023858407193,7.554055016732983,6.455465293769695,4.4303782270322705,3.3377917265988386,2.7774909571457957,2.555371723541197,2.1671633332773035
2024-09-02,45.12369133756417,22.03173127450584,3.251626985731032,7.645822385706778,6.520069525849872,4.486842637131654,3.3711952787097292,2.7992238974897936,2.5809450664941993,2.1888516108169287
2024-09-03,45.06242285668036,22.05714170089638,3.2553772687723845,7.654640739766496,6.527589486250784,4.489994132049129,3.3750834665425633,2.802452398777848,2.583921814613221,2.1913761356508368
2024-09-04,45.06834889325422,22.075902711679056,3.1973916037181795,7.6611515016505,6.533141618906822,4.501913769011119,3.3779541910528765,2.8048360639138092,2.586119605500314,2.193240041313109
2024-09-05,45.10854363028276,22.095591365156583,3.2002432350258436,7.647714604236342,6.522752609709132,4.5059288537549405,3.380966859227729,2.8073375899462856,2.588426066686936,2.1424951859734467
2024-09-09,45.10775031929774,22.09917489407424,3.2007622600198675,7.648954933403612,6.523810489184423,4.506659638737406,3.381515194518215,2.807792892330772,2.580736716200053,2.142842662233665
2024-09-10,45.06320124982247,22.117109988435086,3.203359912350113,7.655162618946172,6.529105037839593,4.51031712216203,3.3842595410554512,2.8100716213200236,2.582831172520137,2.1445817355489276
2024-09-11,44.58148282643906,21.894482543640898,4.125478828701442,7.578106923413117,6.463384065609174,4.464916960176877,3.350194102372934,2.8621262565236396,2.556832789161118,2.122994703961745
2024-09-12,44.525772565772435,21.916492286807554,4.129626025570709,7.585724924283488,6.469881475309903,4.469405382105007,3.353561933131423,2.8650034500673125,2.5594030820601326,2.1251288748920345
2024-09-13,44.519754606753864,21.92045874090775,4.1303734066692455,7.587097791316001,6.471052396622022,4.47021425658507,3.3541688618910914,2.8655219593494037,2.555844498479363,2.1255134814261893
2024-09-16,44.62834340156942,21.973925257457644,4.138432064402308,7.605603594247398,6.486836036652035,4.481117622584672,3.3623500649893083,2.8725112965286357,2.3201828086347085,2.1306978529338725
2024-09-17,44.636545996785294,21.989883031120694,4.105126748562096,7.611126890577291,6.479443300433147,4.484371873244982,3.364791850909866,2.87459735464422,2.3218677580319276,2.1322451956904844
2024-09-19,44.63924746757863,21.99121389186341,4.105375196997488,7.597465843681837,6.479835446071711,4.486660657554011,3.3649954931655084,2.8808234797603993,2.3220082809553357,2.1323742423716685
2024-09-20,44.68728615068404,22.023924461655177,3.9891607936793916,7.606673189365362,6.487688338885168,4.49209802792049,3.3690735209403675,2.884314740948948,2.324822315708851,2.1349584602122116
2024-09-23,44.68728615068404,22.023924461655177,3.9891607936793916,7.606673189365362,6.487688338885168,4.484018714920633,3.3690735209403675,2.892394053948805,2.324822315708851,2.1349584602122116
2024-09-24,44.70001916035601,22.05433779950183,3.9917408355693818,7.595423827883412,6.491884336126002,4.470749735837708,3.328808686674821,2.894264747612838,2.34653727093471,2.1262335995032857
2024-09-25,44.69008344622229,22.07166320186485,3.99085356982357,7.593735552099734,6.4904413500118014,4.469755998202398,3.328068774430086,2.8936214237910645,2.3460156934507164,2.1257609901034913
2024-09-26,44.67243629681782,22.10168851612966,4.000311112803507,7.591476481411415,6.505822427506261,4.458068232547099,3.2954461673576234,2.892376845105523,2.3515752921341124,2.130798628186982
2024-09-27,45.33693820455163,21.853851445530147,3.9858478390581875,7.499476757424742,6.406970271417829,4.394037075588242,3.2495064712000485,2.8573246557103875,2.3030677021867336,2.112979577332051
2024-09-30,45.120818491937534,21.750277236410238,3.9687741946795314,7.467352249828757,6.379525588034066,4.3572837167490635,3.2076940027279344,2.845085115463038,2.799260915424067,2.1039284887457756
2024-10-02,45.111159714844476,21.751445750036684,3.9824850626821555,7.44516785814676,6.3935678867758705,4.284370225566195,3.2187755777702165,2.854913990717931,2.826924637867755,2.1311892955919567
2024-10-03,46.07102585937855,21.27737237724676,3.8756133937435018,7.300346119524937,6.1986290091132785,4.353938971929345,3.303190980504704,2.7993808428253515,2.754292776029145,2.066209669704426
2024-10-04,46.13916531279373,21.295250045739834,3.881015180913807,7.310521261367232,6.164080762806957,4.475829343694223,3.3156472638155896,2.79739333980889,2.5520079591238995,2.0690895299358387
2024-10-07,46.192676457706064,21.260518342668554,3.9258256815445693,7.438820420112495,6.139385880552674,4.448744875981653,3.2554668646158276,2.7109231922133006,2.555620123188753,2.0720181614161124
2024-10-08,46.00353466226531,21.333596972725164,3.930910692550688,7.415844569581067,6.160794770152232,4.428194575343245,3.259972120528984,2.742954750324024,2.6442873132620086,2.0799095732672814
2024-10-09,45.32477866135892,21.046065664579245,3.851323650452379,7.636143997646565,6.47820412915098,4.925156400121427,3.199982474423612,2.933969261390842,2.5466853188872514,2.0576904419887776
2024-10-10,45.30096201704844,21.13167716296823,3.895878572628597,7.60334185912503,6.476775460793134,4.739822041762248,3.1971718865551564,3.018569896575709,2.575008910472907,2.0607921920705428
2024-10-14,46.23831894941351,20.472123453029,3.8665752973172394,7.429278682099724,6.486496594491893,4.729493613040936,3.1731240097379256,2.995865394092652,2.5634322877931925,2.0452917189839304
2024-10-15,45.631372616955744,20.597227182010425,3.9194903993155563,7.547627418872849,6.673567279598059,4.897886546206481,3.0473988639580516,3.027712824785196,2.590682755147801,2.067034113149841
2024-10-16,45.6056543876736,20.65333554943977,3.9025318489631347,7.568187713163711,6.691746569542249,4.816478356838669,3.0557002034369916,3.035960538040112,2.5977399662293803,2.072664866672378
2024-10-17,45.62920735562356,20.658636878973873,3.8995846103238883,7.570130327079387,6.693464217214168,4.786123086291193,3.0564845452057616,3.03673981300159,2.596432284848564,2.0731968814380166
