date,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,EAST ASIA SECURITIES CO LTD,SINOLINK SECURITIES (HONG KONG) CO LTD,UPMAX SECURITIES LTD
2024-10-07,1.666576438867582,61.96147226985899,9.785187225118035,12.842919407961706,6.773983908501058,6.526161827656463,0.27541798941025947,0.16828093262591493
2024-10-10,1.6619900263870595,61.790954516756024,9.758258424394063,12.807575739057423,6.755341928681688,6.508201853329326,0.27466004007500433,0.4430174713194078
2024-10-18,1.6767379368300412,60.76051878816161,9.844849751079272,13.138983800452289,6.815286438693276,6.6312807819892,0.2770972759241854,0.8552452268701284
2024-10-21,1.6824566676887545,60.29674234191597,9.846457861089572,13.141129991801973,6.8163996837525955,6.632363970587934,0.27714253846394044,1.3073069446992556
2024-10-22,1.7894049333894015,60.23115250105644,9.835747040254894,13.12683527883076,6.8089849121890325,6.62514939015693,0.27684106720219004,1.3058848769203504
2024-10-23,1.805608863245462,59.871026291887766,9.924814501816186,13.2457051411639,6.870643574154997,6.685143332277501,0.2793479973835685,1.3177102980706246
2024-10-24,1.8060053300212622,59.31327717754633,10.475931534392831,13.248613568408258,6.872152196515557,6.686611223400911,0.27940933525252964,1.3179996344623255
2024-10-25,1.8912399437769998,59.286809031717766,10.461574650214487,13.22497496916525,6.862734161201233,6.677447465260183,0.2790264148934762,1.3161933637706018
2024-10-30,1.8879281523495637,59.18299061007468,10.443255159153574,13.376928604111619,6.85071667804759,6.665754441672473,0.27853780566548636,1.313888548925015
2024-11-08,1.88699879978672,59.153857158183634,10.438114356557612,13.419569725439759,6.847344340443463,6.66247315368175,0.2784006924902726,1.3132417734167867
2024-11-14,1.887205243498571,59.149388459346085,10.439256319696506,13.421037869344184,6.848093461843076,6.663202049581477,0.2784311504176153,1.3133854462724839
2024-11-15,1.8878248457503461,59.13597649422773,10.442683708818503,13.425444229126013,6.85034180984017,6.665389694517382,0.27852256419910904,1.3138166535207483
2024-11-18,1.895812674584771,59.386194653637915,10.486869148069317,13.05912701782814,6.879327209601955,6.693592518584665,0.2797010583662749,1.3193757193269668
2024-11-27,1.8968550171306626,59.363864653511534,10.492634965564248,13.066307096263824,6.8831095534663085,6.697272743092348,0.2798548416578282,1.3201011293132523
2024-11-28,1.907641508860871,59.35733756576862,10.491481294901558,13.064870449014007,6.882352751996901,6.696536374476734,0.27982407147267535,1.3199559835086316
2024-11-29,1.908690816592662,59.33498186647464,10.49725218654422,13.072056846203056,6.886138424473641,6.700219837727728,0.2799779900996152,1.3206820318844326
2024-12-02,1.9353039058755184,60.10652370032004,10.643616546469142,13.254321995138818,6.982152621802771,6.793641751432188,0.28388175449297953,0.0005577244685520226
2024-12-05,1.9393058196136528,59.32543286968554,10.665625924506065,13.980327111710524,6.996590650070121,6.807689967929079,0.28446877872719,0.0005588777578137328
2024-12-06,1.9388723825537135,59.31217356785569,10.685592258881593,13.977202492674682,6.995026904089318,6.806168441465932,0.28440519963107785,0.0005587528479981883
2024-12-09,1.940173275365578,59.2848739366823,10.692761792206827,13.986580542729088,6.999720240432758,6.8107350626017595,0.2845960222366222,0.0005591277450621262
2024-12-12,1.9427803050562593,59.230164625996174,10.707129760172169,14.005374446968972,7.009125832564643,6.8198867135130525,0.28497843667828127,0.0005598790504484898
2024-12-19,1.8066329513554185,56.77148808321216,9.956788932243741,13.023897198315792,6.517935999428959,6.341958495809901,5.580777696132199,0.0005206435018315327
2024-12-23,2.3152223982176827,56.47744195169001,9.905218058082093,12.956440333649963,6.484176555545227,6.309110521854495,5.551872234115289,0.0005179468452388552
2024-12-27,2.315822134602058,55.844470628834564,9.907783910792045,12.985700627248455,6.48585621992912,6.310744837044223,5.553310393914869,0.5963112476346687
2024-12-30,2.316542228530726,55.86183520258512,9.879770162733982,12.989738469378667,6.487872966213905,6.312707133273551,5.555037169490123,0.5964966677939296
2025-01-03,2.3183444240873285,55.905293918746594,9.809659514297508,12.999844069295055,6.492920323299613,6.317618216959228,5.559358810244313,0.5969607230703614
2025-01-06,2.3177433807491608,55.89080016875453,9.807116306981326,13.022399330540305,6.491236998567951,6.315980340247321,5.55791751638708,0.596805957772323
2025-01-09,2.317142648977693,55.87631393198087,9.804574418003877,13.04494289966972,6.4895545464321565,6.314343312572097,5.556476969662615,0.5966512727009675
2025-01-10,2.3159421191663094,54.55209433314092,9.79949459096693,13.038184212264023,6.486192257235578,6.311071801692353,5.553598115289412,1.9434225702444803
2025-01-13,2.3159421191663094,54.293040404822534,9.79949459096693,13.038184212264023,6.486192257235578,6.311071801692353,5.553598115289412,2.2024764985628593
2025-01-14,2.3159421191663094,53.645405584026584,9.79949459096693,13.038184212264023,6.486192257235578,6.311071801692353,5.553598115289412,2.8501113193588075
2025-01-15,2.31894577923465,53.58528601407745,9.812204040978315,13.055094079293056,6.4946045213061705,6.319256943368516,5.560800851815707,2.853807769926132
2025-01-21,2.3207517179598227,53.54913936064744,9.819845547483371,13.065261069901327,6.499662361776067,6.324178227397896,5.565131468637883,2.8560302461961933
2025-01-24,2.3209927223377975,53.554700307526346,9.820865314375999,13.056233110331972,6.500337335782301,6.32483497780687,5.565709393901309,2.8563268379374103
2025-02-06,2.321354322773309,53.56304389377223,9.806815802689659,13.058267213900415,6.501350059686589,6.325820359217378,5.566576506891969,2.85677184106845
2025-02-10,2.313065916867635,53.37179680797421,9.766625879259356,13.37386770054676,6.478136960462175,6.303233989567038,5.546701020783932,2.8465717245388946
2025-02-14,2.315462255491783,53.427090043328405,9.77674411352644,13.284122940064155,6.484848316890746,6.309764146341255,5.55244740863902,2.849520775718188
2025-02-27,2.3161821255976442,53.4437003615809,9.779783673252924,13.257163240137748,6.486864436321456,6.311725832640919,5.55417364749019,2.8504066829782198
2025-02-28,2.380705332450588,53.49636790725187,9.727180764336598,13.171680156336096,6.493257093017192,6.317945894244143,5.559647158722844,2.853215693640672
2025-03-04,2.380828819419347,53.499142758982764,9.727685312316892,13.167176379294144,6.493593897671198,6.318273605522237,5.559935537114593,2.8533636896788295
2025-03-06,2.3855308355716742,53.40730592465813,9.746896997378073,13.19318088474661,6.506418416235683,6.330751875402737,5.570916127776203,2.858998938230889
2025-03-07,2.38615090491394,53.39519511865265,9.749430501418422,13.19661017891947,6.508109624971158,6.33239742325854,5.572364172063731,2.8597420758020875
2025-03-18,2.3859028384992502,53.40004019648508,9.748416941771055,13.195238247342806,6.50743303598521,6.331739101472629,5.57178486402472,2.8594447744192544
2025-03-19,2.3960498337824885,53.394489256899966,9.747403592842941,13.193866600990992,6.506756587662251,6.331080916551951,5.571205676423969,2.8591475348454383
2025-03-26,33.33679747045745,22.45374162022501,9.747403592842941,13.193866600990992,6.506756587662251,6.331080916551951,5.571205676423969,2.8591475348454383
2025-03-31,33.09906728358927,22.620125393822548,9.76313421408886,13.215159216639098,6.5172573658894954,6.341298184671295,5.580196637508547,2.863761703790887
2025-04-01,33.01886706403453,22.647242190992333,9.7748381691119,13.231001427316757,6.525070193759247,6.348900074301572,5.586886125641454,2.8671947548422088
2025-04-02,33.0014067827171,22.65314575222497,9.777386221328758,13.234450413574619,6.526771113946846,6.350555071410378,5.588342485054416,2.8679421597429187
2025-04-03,29.25766364982099,20.27228102772081,19.535126470578422,11.843498513007589,5.840801965110971,5.683106377267891,5.0010029765975315,2.5665190198957943
2025-04-07,29.214730862793214,20.284584063905847,19.546982135341466,11.850686208884719,5.844346686981596,5.686555395328925,5.004038033209978,2.5680766135542576
2025-04-08,29.14857857106126,20.303540998576192,19.565249744979145,11.861761254029979,5.8498085144455905,5.691869759123072,5.008714551189574,2.5704766065951907
2025-04-09,29.002607401831572,20.34537123372592,19.605558920489614,11.886199368671205,5.861860543486106,5.703596395894581,5.019033721992777,2.575772413908225
2025-04-10,28.951094688144853,20.486849068067116,19.57073668780734,11.86508780527215,5.851449053937445,5.693466005752219,5.010119211530912,2.5711974794879695
2025-04-11,28.88461524876103,20.506018318244973,19.589048744799957,11.876189797372835,5.856924170703585,5.698793300051152,5.01480710805749,2.5736033120089803
2025-04-14,28.867975945661943,20.510816237223352,19.593632114778586,11.878968542399553,5.858294551203467,5.70012668170057,5.0159804532590435,2.574205473773486
2025-04-15,28.851328854340828,20.515616401924287,19.59821763005758,11.881748588050648,5.859665573126102,5.701460687454992,5.0171543476586535,2.5748079173869067
2025-04-16,28.847998501008753,20.516576704489935,19.599134990681975,11.882304753336156,5.85993985452099,5.701727563537038,5.0173891924762755,2.574928439948875
2025-04-24,27.17117256848925,20.650939220555784,19.727489205324712,11.9601216516577,5.898316445030638,5.739068025954006,5.050247941072242,3.8026449419156707
2025-04-25,26.68911983876025,20.82858269444262,19.806810886464547,12.055516112917495,5.922032812148876,5.809448435657828,5.070554334485486,3.817934885122899
2025-04-28,26.11471845758979,20.857195146129804,19.834019719051955,12.072076907159001,5.930167973346029,5.817428938466537,5.077519810391891,4.296873047864992
2025-04-29,25.64102503372638,20.857195146129804,19.834019719051955,12.072076907159001,5.930167973346029,5.817428938466537,5.077519810391891,4.770566471728401
2025-04-30,25.326565153160878,20.945399039440034,19.917896661610886,12.12312903454678,5.955246316793845,5.842030514940906,5.0989923532001935,4.790740926306479
2025-05-02,24.91843411531629,21.002346289915806,19.972050294492426,12.156089918432565,5.971437696247098,5.8579140784096655,5.112855712602655,5.008871894583495
