date,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,SINO GRADE SECURITIES LTD,CHIEF SECURITIES LTD,REALINK FINANCIAL TRADE LTD,VALUABLE CAPITAL LTD,CITIC SECURITIES BROKERAGE (HK) LTD
2024-06-11,0.0,62.24495919347095,13.625180028804609,2.661425828132501,6.946111377820452,0.0,3.0604896783485356,2.778444551128181,5.076812289966394,3.6065770523283724
2024-06-12,0.0,62.33365303920393,13.610478359908884,2.580625824241698,6.968588898213643,0.0,3.0571873876034052,2.775446589137993,5.071334372377413,3.602685529313032
2024-06-13,0.0,62.32991668165197,13.609662530719893,2.5804711382844814,6.974165317988372,0.0,3.057004135946772,2.775280225379128,5.071030390217587,3.6024695798117845
2024-06-14,0.0,62.29817571817991,13.602731929425158,2.6300811790432252,6.970613785459665,0.0,3.055447383398736,2.7738669382619894,5.068448012461432,3.600635053769883
2024-06-17,0.0,62.275789788890556,13.597843988621051,2.6650696212007783,6.968108998353046,0.0,3.054349453511005,2.7728701901482258,5.06662674053002,3.599341218745321
2024-06-18,0.0,62.24224104390507,13.59051866040164,2.7175051626612396,6.964355191093287,0.0,3.0527040373507317,2.771376410379194,5.063897285487685,3.5974022087211566
2024-06-19,0.0,62.17896971327772,13.540825784076299,2.8642329655873473,6.9423266660687055,0.0,3.0496008610637726,2.765569408317637,5.064729273178462,3.5937453284300536
2024-06-20,0.0,61.75728241826766,13.448347536894618,3.5098138195207413,6.903821599311103,0.0,3.0287733467945483,2.7466817115538795,5.0331086498203526,3.5721709178370995
2024-06-21,0.0,59.00141843971631,12.8,3.64822695035461,6.584397163120567,4.226950354609929,2.893617021276596,2.624113475177305,4.808510638297872,3.4127659574468083
2024-06-24,0.0,58.95626045298636,12.79020324857556,3.71346769850044,6.573688238795816,4.195368086855458,2.891402330130113,2.664625676786575,4.804830342716217,3.410153924653457
2024-06-25,0.0,58.8678177186527,12.77101613359751,3.8494197565808097,6.56948768751769,4.1890744409849985,2.887064817435607,2.6606283611661476,4.797622417209171,3.407868666855364
2024-06-26,0.0,58.819536751604964,12.760541870528014,3.925450380384061,6.564099663452021,4.185638734127097,2.884696965411918,2.658446223026669,4.793687604287451,3.4079018071778053
2024-06-27,0.0,58.61913357400722,12.691787003610107,4.329309566787003,6.546141696750903,4.117779783393502,2.8768050541516246,2.651173285198556,4.769291516245487,3.3985785198555956
2024-06-28,0.0,58.52504716582659,12.671416101146061,4.482865429561006,6.532818967701968,4.111170557260722,2.8721876495931067,2.6469180300171766,4.761636583786219,3.395939515107144
2024-07-02,0.0,58.48536036036036,12.654842342342343,4.543918918918919,6.531531531531531,4.110360360360361,2.871621621621622,2.6463963963963963,4.760698198198198,3.39527027027027
2024-07-03,0.0,58.416092277394846,12.603741735827823,4.723589815726544,6.504431002954002,4.107469404979603,2.869601913067942,2.6220284146856097,4.7573498382332255,3.395695597130398
2024-07-04,0.0,58.39124440818164,12.57912950510649,4.788565962355457,6.487916045353516,4.107700531750274,2.869763385195397,2.6221759558844218,4.757617533691585,3.39588667248122
2024-07-05,80.83824591276984,11.178587979178566,2.4038409725290713,0.9429997090172327,1.238832189160353,0.7867311858086626,0.5496341161129012,0.5027535591503304,0.9079740055394497,0.6504003707335999
2024-07-08,80.83389012220617,11.17798564562364,2.4037114468607883,0.9429488975580318,1.243076060952217,0.7866887945341294,0.5496045002909671,0.5027264693837964,0.9079250813630192,0.6514429812272345
2024-07-11,80.83127687317479,11.177624276646874,2.403633738159639,0.9429184133107751,1.245729926614007,0.7866633619621324,0.5495867323297089,0.5027102169251161,0.9078957293878035,0.6519607314891646
2024-07-16,80.77382811238061,11.170218493910385,2.3836188794245285,0.9960910157974651,1.242690845654351,0.7861042611158373,0.5491961276288726,0.5120446248775078,0.9072504657398534,0.6789571734705965
2024-07-18,80.77252340776077,11.170038066214753,2.383580377862369,0.9960749263712182,1.2432091918871042,0.7860915635145831,0.549187256701969,0.5131131918009574,0.9072358113164879,0.6789462065697871
2024-07-23,80.77817743220832,11.170819961661891,2.3568243985440134,1.0144521742876218,1.239527019750587,0.7861465894160977,0.5492256994550819,0.5131491093928363,0.9072993172370716,0.6843782980464795
2024-07-24,80.77991729128973,11.171060566899286,2.3568751615404495,1.0144740242956836,1.2373998449211683,0.7861635220125787,0.549237529077281,0.5131601619712243,0.9073188593090377,0.6843930386835531
2024-07-25,80.79035801990435,11.17250441600965,2.330252897333161,1.0307612769807417,1.2354056266425402,0.7862651329111197,0.549308517513248,0.5132264874412994,0.907436129421395,0.6844814958424885
2024-07-26,80.76773985140518,11.169376547862605,2.329600516851513,1.0563152794228492,1.2372133089264563,0.7860450091525788,0.5491547324216647,0.5130828039194574,0.9071820824808872,0.6842898675567999
2024-07-29,80.76773985140518,11.169376547862605,2.32367825993324,1.0622375363411218,1.2372133089264563,0.7860450091525788,0.5491547324216647,0.5130828039194574,0.9071820824808872,0.6842898675567999
2024-07-30,80.78296222503432,11.171481651005626,2.2971917826660566,1.0705150642147492,1.2374464877090008,0.7861931558116368,0.5492582321423763,0.5131795051291026,0.9073530599606904,0.6844188363264317
2024-07-31,75.009,10.373000000000001,2.5705,1.0015,1.1480000000000001,0.73,0.51,0.47650000000000003,0.8425,0.6555
2024-08-02,80.3817137468387,11.115992970123024,2.7492605769642933,1.0780573535085087,1.2302284710017575,0.7822881392258563,0.5465300698701188,0.5106305456727678,0.9028462428736765,0.7024518839212996
2024-08-05,80.37783766696492,11.115456946758751,2.748056429187585,1.083899036117466,1.2301691482578856,0.7822504165751362,0.5465037156894786,0.5106059226000718,0.9028027068007566,0.7024180110479477
2024-08-07,80.38559020056478,11.116529045187356,2.748321482346763,1.0850752586765833,1.2206426860569168,0.7823258655149687,0.5465564265926494,0.509047652218644,0.9028897831457001,0.703021599695643
2024-08-08,80.3795603229799,11.11569517298285,2.682211994406254,1.1648279815899312,1.2141215300288797,0.7822671817485279,0.546515428344862,0.5090094675760969,0.9028220556481299,0.7029688646945675
2024-08-09,80.37740701449835,11.1153973917982,2.666066587370474,1.1835492547229456,1.2140890046184674,0.7822462253940698,0.5465007876040763,0.5089958315920318,0.9027978697184986,0.7029500326828902
2024-08-12,80.37740701449835,11.1153973917982,2.6489214646221106,1.2006943774713088,1.2140890046184674,0.7822462253940698,0.5465007876040763,0.5089958315920318,0.9027978697184986,0.7029500326828902
2024-08-13,80.39937617569979,11.118435508679411,2.6207051787063684,1.2235316815923598,1.1999506942992963,0.7824600329061959,0.5402189816229078,0.5091349529184152,0.9030446270184521,0.7031421665568007
2024-08-14,80.3976526702216,11.118197164982984,2.6206489991693243,1.2235054529864144,1.2020686513572176,0.7824432594656877,0.5402074010557625,0.5091240386934269,0.9030252686299204,0.7031270934376591
2024-08-15,80.40023795614961,11.118554684359742,2.5992957784220936,1.2449822872730976,1.1988916817175719,0.7824684198961352,0.5402247720926743,0.5091404102063894,0.9030543065239643,0.7031497033587188
2024-08-16,80.39205178770472,11.117422618537255,2.5663422790019723,1.3145202778015947,1.1987696133070394,0.7823887507502357,0.5401697676412587,0.5090885706936465,0.9029623595987311,0.67628397496356
2024-08-20,80.38731318890359,11.116767317368542,2.555473987107422,1.3273032220727792,1.1986989534827643,0.782342633922591,0.5401379280780628,0.5128095210026846,0.90290913572573,0.6762441123358286
2024-08-21,80.38214444545653,11.116052531465833,2.5553096752415194,1.3336476791101157,1.1986218795376975,0.7822923308560744,0.5401031982896732,0.5127765483762076,0.902851080474305,0.6762006311920313
2024-08-22,80.3907593871744,11.117243892375047,2.539507317360713,1.338077605285862,1.1982144675287094,0.7823761728944167,0.5401610837517618,0.5128315051095594,0.9029478433747207,0.6778807251448199
2024-08-23,80.38688243489443,11.116707748365663,2.539384846211553,1.3428357089272318,1.19815668202765,0.7823384417532955,0.5401350337584396,0.5128067731218519,0.9029042975029471,0.6778480334369307
2024-08-26,80.38214444545653,11.116052531465833,2.539235175292422,1.3486505457292732,1.1980860628727275,0.7822923308560744,0.5401031982896732,0.5127765483762076,0.902851080474305,0.6778080811869411
2024-08-29,80.3675032812793,11.114027803819678,2.5489513299225885,1.34840489647229,1.2059036241395011,0.7821498406235771,0.5400048214716202,0.5126831489566872,0.902686631130635,0.6776846221841266
2024-09-03,80.3726701419211,11.106170273180716,2.5491152030773683,1.3484915859911173,1.2279470461230197,0.7822001253663214,0.5443255666932757,0.512716109572308,0.9027446652344189,0.6536192828403508
2024-09-09,80.36879493415907,11.105634783726737,2.5489922962359772,1.3484265678070524,1.2327093891633005,0.7821624112031373,0.5442993217687585,0.5126913887132892,0.9027011389570454,0.6535877682656352
2024-09-11,80.36879493415907,11.105634783726737,2.5489922962359772,1.3462836570914274,1.2348522998789255,0.7821624112031373,0.5442993217687585,0.5126913887132892,0.9027011389570454,0.6535877682656352
2024-09-12,80.36836437858601,11.105575288086015,2.54897864065187,1.3462764447158784,1.234845684468802,0.7821582209650547,0.5442964058222572,0.512688642098327,0.9026963029630939,0.654119991642693
2024-09-13,80.3675032812793,11.105456298716952,2.5489513299225885,1.3269761337154797,1.2310824203787534,0.7821498406235771,0.5442905740229823,0.5126831489566872,0.902686631130635,0.6782203412530469
2024-09-17,80.35889332297721,11.10426654525002,2.554034871575113,1.3536170554677665,1.2309505316442135,0.7820660470846613,0.5442322629027506,0.5179848407745667,0.9025899242038729,0.6513645981198275
2024-09-19,80.36190659852794,11.104682929964966,2.548773824446373,1.3536678130256377,1.2331394165354246,0.7820953727809382,0.5442526703735845,0.5174685822646482,0.9026237692711514,0.6513890228093294
2024-09-23,80.35835766130113,11.108551838658704,2.538500682968637,1.375043522511182,1.2213086214746764,0.7820660470846613,0.5442322629027506,0.5174491790984814,0.9025899242038729,0.6519002597959128
2024-09-27,80.35749677267297,11.10843283142372,2.5384734877093744,1.3803853508814217,1.2212955374503849,0.7820576687182289,0.5442264324778908,0.5131583881041529,0.9025802546508328,0.6518932759110169
2024-10-02,80.35749677267297,11.10843283142372,2.5384734877093744,1.3803853508814217,1.2250451290127327,0.7820576687182289,0.5442264324778908,0.5094087965418053,0.9025802546508328,0.6518932759110169
2024-10-03,80.35061032763265,11.107480865331569,2.5382559466103918,1.3802670551624774,1.2249401455788071,0.7819906482488229,0.5441797935758933,0.516328071857442,0.9025029056844294,0.6534442403175096
2024-10-04,80.33598055018555,11.104387454012864,2.5468975082602805,1.3693054938228633,1.2488151785666473,0.7818482678847792,0.5483648125438451,0.5082013741251065,0.9023385831409951,0.6538607774570653
2024-10-07,80.33684097785631,11.104506386055105,2.5463892682143143,1.3746753420622808,1.2515061450718934,0.7818566417650682,0.5483706857311162,0.5082068171472943,0.8932444373042012,0.6544032987924063
2024-10-08,80.34802821502981,11.106052734469147,2.53496082138515,1.3748667712857976,1.248466865550134,0.7819655185341896,0.5484470486157603,0.5082775870472231,0.8933688252842659,0.655565612798526
2024-10-09,80.34630689882333,11.106350388028686,2.534906514275921,1.3834066187142835,1.2457622125936598,0.7819487662883676,0.5484352990954031,0.5039820473132561,0.8928141050703485,0.6560871497967469
2024-10-10,80.38117793304471,11.11224227356509,2.5183248317544686,1.3840070298769773,1.265592181405118,0.7822881392258563,0.54867332504608,0.5117021732607484,0.8926657807878605,0.6033263320330918
2024-10-14,80.34372506279489,11.107064626524348,2.5241137752451546,1.383362164536014,1.2971363385622245,0.7819236392654203,0.5484176757587605,0.5173549558427369,0.8922498513809521,0.6046519100894928
2024-10-15,80.34802821502981,11.107659512931889,2.5242489649668736,1.383436256420419,1.2923854768650682,0.7819655185341896,0.5484470486157603,0.5173826650027583,0.8917620468215244,0.6046842948117124
2024-10-18,80.3501799640072,11.102600908389752,2.5243165652583768,1.3749035907104294,1.2924200874110892,0.781986459850887,0.5484617362241837,0.527573056817208,0.8917859285285801,0.6057717028022966
2024-10-21,80.36696756221038,11.104920579648033,2.503950928133287,1.3751908499183028,1.2926901133045832,0.7821498406235771,0.5485763265743444,0.5276832828864544,0.8919722497522299,0.605898266948812
2024-10-22,80.36696756221038,11.104920579648033,2.503950928133287,1.3778694452629041,1.2900115179599818,0.7821498406235771,0.5485763265743444,0.5276832828864544,0.8919722497522299,0.605898266948812
2024-10-23,80.34630689882333,11.13527178075442,2.500629308082458,1.377515223899782,1.284859650908078,0.7819487662883676,0.5484352990954031,0.5275476265712618,0.8917429423768028,0.6057425032000985
2024-10-24,80.33253902380251,11.133363677742377,2.500200808589253,1.3772791774880184,1.3012396583576535,0.7818147741572733,0.5483413210527724,0.5274572277704892,0.8915901362820959,0.6061741947575571
2024-10-25,80.31361589815246,11.130741103598178,2.503894768963911,1.3972985561248252,1.300397775029579,0.7816306099395576,0.548212153820621,0.5273329799934685,0.8908447499585094,0.6060314044188898
2024-10-28,80.31275596789995,11.130621925039215,2.501191170880824,1.401031098928749,1.3003838514703598,0.7816222409002574,0.5482062840286738,0.5273273337580504,0.8908352115465948,0.606024915547323
2024-11-01,80.31361589815246,11.135559374481367,2.501217951806584,1.4010461001450834,1.3025392287554405,0.7816306099395576,0.548212153820621,0.5273329799934685,0.8908447499585094,0.598000952946908
2024-11-05,80.33555034326169,11.138600606196917,2.501901059238077,1.4035707783097173,1.338238601677216,0.7818440810118991,0.5483618759973867,0.5617496171106041,0.8910880484957534,0.4990949887007465
2024-11-06,80.3394223714581,11.139137466595976,2.502021646343096,1.403638427882118,1.3334832832607681,0.7818817644822176,0.5483883060478019,0.5617766924259221,0.8911309973276781,0.4991190441763197
2024-11-07,80.34071313046924,11.139316431562825,2.502061844627957,1.4036609791887578,1.3318980752546512,0.7818943264462367,0.5483971166307852,0.5617857181110291,0.891145314525026,0.4991270631834881
2024-11-08,80.34114339268979,11.139376087829696,2.5020752443432857,1.4036684964520016,1.3313696612665686,0.7818985138572767,0.5484000535546927,0.5617887267371804,0.8911500870263757,0.49912973624313833
2024-11-11,80.34071313046924,11.139316431562825,2.502061844627957,1.4036609791887578,1.3318980752546512,0.7818943264462367,0.5483971166307852,0.5617857181110291,0.891145314525026,0.4991270631834881
2024-11-12,80.33684097785631,11.1387795539133,2.503012290143787,1.4035933274426327,1.3355825099740273,0.7818566417650682,0.5483706857311162,0.5617586419257237,0.891102364313064,0.49910300693496135
2024-11-13,80.35749677267297,11.14164349954737,2.5090124111480714,1.4060968358803774,1.3209275418213373,0.7820576687182289,0.5485116799777168,0.5436907765404125,0.8913314799637896,0.49923133372971873
2024-11-14,80.3569611167355,11.14164349954737,2.5090124111480714,1.4060968358803774,1.3246771333836849,0.7820576687182289,0.5485116799777168,0.5404768409155432,0.8913314799637896,0.49923133372971873
2024-11-19,80.3569611167355,11.14164349954737,2.508476755210593,1.4060968358803774,1.3252127893211632,0.7820576687182289,0.5485116799777168,0.5404768409155432,0.8913314799637896,0.49923133372971873
2024-11-21,80.3569611167355,11.14164349954737,2.503655851773289,1.4060968358803774,1.3300336927584673,0.7820576687182289,0.5485116799777168,0.5404768409155432,0.8913314799637896,0.49923133372971873
2024-11-22,80.40433708334896,11.148212266249322,2.4815491727276138,1.4069258268704075,1.327602008822095,0.7825187456117313,0.5488350654153513,0.5407954892618061,0.8918569812999458,0.4673673603927601
2024-11-25,80.40821577119334,11.148750053599759,2.481668882123408,1.4048497062733158,1.324986064062433,0.7825564941469063,0.5488615411002958,0.5408215771193345,0.8919000042879808,0.4673899060932207
2024-11-26,80.4077847873977,11.148690296887478,2.481655580509088,1.4048421763529848,1.3281949305618834,0.782552299685371,0.5445706414248884,0.540818678344205,0.8918952237509983,0.4689953850854108
2024-11-28,80.40519898164277,11.148331770065658,2.4815757738174997,1.4047969985260618,1.3329760150073695,0.7825271338603779,0.5445531287685917,0.539193353879137,0.8918665416052525,0.4689803028272812
2024-12-03,80.40476803018609,11.148272017837236,2.481562473201269,1.40478946917074,1.333504845210531,0.7825229397135751,0.5445502101020495,0.5391904639396279,0.8918617614269788,0.46897778921190286
2024-12-10,80.40390614113132,11.148152515301911,2.481535872396531,1.4047744107022264,1.3361703952234454,0.7825145515548457,0.5445443728628241,0.5391846841535444,0.8902442946113689,0.46897276206197946
2024-12-11,80.70279255676836,11.189593677879571,2.4907605157972315,1.4099963956597288,1.3411373576420083,0.7854234023896237,0.5465686142656561,0.5411890019205217,0.5218223974780377,0.47071608019926087
2024-12-12,80.70235840936478,11.189533482527112,2.490747116543295,1.4099888104665175,1.3416681012222413,0.7854191771389223,0.546565673954209,0.5411860905491479,0.5218195902909278,0.4707135479428473
2024-12-13,80.71191073138712,11.190857929906493,2.473825228928368,1.415535923729999,1.3418269075570572,0.785512143156898,0.5466303681146633,0.5412501479560543,0.5218813553850623,0.4707692638782779
2024-12-18,80.71147648587431,11.190797720951002,2.4738119192756107,1.4139142505124631,1.3439717647565195,0.7855079169513686,0.5466274271387606,0.5412472359267648,0.5218785475635804,0.4707667310496215
2024-12-19,80.71581915128297,11.191399839661676,2.4685645415561424,1.4139903258957154,1.3440440768978301,0.7855501810531753,0.5466568383219357,0.5412763576297906,0.5219066271380685,0.47079206056269074
2024-12-20,80.71060800886646,11.190677304983618,2.4619490070963956,1.4246593030575299,1.3450333299259156,0.7854994646767347,0.5466215452818921,0.5412414119621884,0.5218729320112552,0.4718376921380112
2024-12-23,80.70279255676836,11.189593677879571,2.460634686664479,1.4352805736818603,1.3449030862836024,0.7854234023896237,0.5465686142656561,0.5411890019205217,0.5218223974780377,0.4717920026682877
2025-01-02,80.70192426663225,11.189473287822302,2.4552286579625475,1.4460242402724206,1.3405849727525567,0.7854149519336809,0.5465627336743971,0.541183179209098,0.5218167831340209,0.4717869266067385
2025-01-03,80.69975362303248,11.18917232401261,2.452472914671802,1.4513647562589433,1.3405489149730492,0.7853938265893466,0.5465480327498466,0.5411686229786868,0.5218027478025111,0.47177423693072396
2025-01-06,80.70843689811377,11.18983827754285,2.4150768800370144,1.4838008543421888,1.3358511679955238,0.7854783347859303,0.5466068411934967,0.5412268525990724,0.5218588936591454,0.4718249997310005
2025-01-07,80.70843689811377,11.18983827754285,2.4096968914425902,1.489180842936613,1.3358511679955238,0.7854783347859303,0.5466068411934967,0.5412268525990724,0.5218588936591454,0.4718249997310005
2025-01-08,80.69845129292027,11.188453821202064,2.409398753072938,1.5013690376929159,1.3356858905738125,0.7853811519282183,0.5465392125747054,0.5411598896162929,0.521794326966008,0.47176662345277226
2025-01-09,80.68673221316237,11.186829026914223,2.4090488586734367,1.5156730707170671,1.3354919214302619,0.785267098384286,0.546459843807147,0.5410813020373917,0.5217185516662722,0.4716981132075472
2025-01-10,80.68673221316237,11.186829026914223,2.4090488586734367,1.5156730707170671,1.3338783588993353,0.785267098384286,0.546459843807147,0.5426948645683183,0.5217185516662722,0.4716981132075472
2025-01-13,80.69280834812544,11.18767145392932,2.4016997471895003,1.5157872088645044,1.3339788069495992,0.7853262331235544,0.5465009951051584,0.5427357323436072,0.5217578398149643,0.47173363455435424
2025-01-14,80.70018774241096,11.188694571608398,2.401919383731501,1.5159258282990753,1.3249557541166155,0.7853980515672994,0.5465509728714906,0.5427853657749351,0.5218055548084113,0.4717767748113162
2025-01-15,80.70018774241096,11.188694571608398,2.401919383731501,1.5137740528153292,1.327645473471298,0.7853980515672994,0.5465509728714906,0.5427853657749351,0.5212676109374749,0.4717767748113162
2025-01-16,80.69975362303248,11.188634383035494,2.401906462822899,1.513765909604398,1.3265624495680335,0.7853938265893466,0.5465480327498466,0.5427824459100348,0.5212648068253951,0.47338805986207194
2025-01-22,80.6975830961974,11.188333449884077,2.401841860365037,1.5164148274062796,1.3249129903872532,0.7853727023814006,0.5465333326160979,0.5427678470567351,0.5212507867175187,0.47498910698820324
2025-01-27,80.69150624216704,11.187490923173742,2.4016609919693623,1.518990065245572,1.3248132190863469,0.7853135606439571,0.5513331504520932,0.542726974445036,0.5212115344273934,0.47495333838946174
2025-02-04,80.69150624216704,11.187490923173742,2.402198877969803,1.518990065245572,1.3242753330859058,0.7853135606439571,0.5513331504520932,0.542726974445036,0.5212115344273934,0.47495333838946174
2025-02-11,80.69107221618597,11.187430747549943,2.402185956947836,1.51898189485461,1.3237303269253526,0.7853093365749755,0.5513301849242123,0.5427240552083221,0.5212087309185968,0.4760265499101735
2025-02-12,80.69931950832459,11.188574195110142,2.402431480136636,1.5191371473143442,1.3238656230667851,0.7853896016568492,0.5513865354097743,0.5427795260765486,0.5110411791602787,0.4760752037440491
2025-02-19,80.70800268997984,11.189778076664425,2.391930060524546,1.5176866173503698,1.3240080699394756,0.7854741089441829,0.5514458641560188,0.5444519166106254,0.5110961667787491,0.4761264290517821
2025-02-21,80.69411049610828,11.187851990511383,2.391518339815069,1.536251996966225,1.322166459573873,0.7853389060121458,0.5513509442893489,0.5443582006056792,0.5110081922681771,0.4760444738498282
2025-02-24,80.68933615895179,11.189879409201907,2.3913768435546854,1.536161103282092,1.3253154616551384,0.7852924407534505,0.5513183231317031,0.5443259931797889,0.5109779580245054,0.476016308264934
2025-02-25,80.67761972626315,11.18825459141144,2.3910296055285167,1.5466939148672996,1.3245852268143807,0.7851784129715776,0.551238269380731,0.5442469547446825,0.5109037618650676,0.48024953615316357
2025-02-26,80.67761972626315,11.18825459141144,2.3878028449272635,1.5520718492027212,1.323509639947296,0.7851784129715776,0.5501626825136465,0.5442469547446825,0.5109037618650676,0.48024953615316357
