date,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),HAITONG INTERNATIONAL SECURITIES CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-03-19,20.787935123884044,23.505531018763026,20.76076803416404,7.849504166004713,3.286665439851301,3.3884135294735698,12.852684598957579,3.571899575700636,2.673270712182041,1.3233278010190486
2024-03-20,20.834733959436228,23.49701742918825,20.699326207506445,7.941235503645329,3.288722906347594,3.4043946524756694,12.769376029070061,3.570340527595021,2.6721038939243336,1.3227488908110696
2024-03-21,22.53582880767829,25.367647625366217,14.310688992323081,8.553655682231144,3.586357905396081,3.675423239649331,13.799158865884351,3.8583503174746534,2.8848337966178716,1.4280547673789783
2024-03-22,22.622774081477857,25.504985580748063,13.804133114101719,8.61417845339673,3.606721703133406,3.72848789700264,13.872918550224917,3.8801866554453466,2.9004520037569432,1.4651619607123754
2024-03-25,22.604651735136112,25.564168775548552,13.791871697945323,8.53808837094613,3.614134959290337,3.8133867893675433,13.840703889319316,3.872155612528628,2.8972790335886076,1.4635591363294522
2024-03-26,22.50619407391532,25.442617016256293,14.28560610221361,8.431733302632543,3.6235997618773506,3.814332319441781,13.710179609517548,3.853031064667509,2.8754342247215585,1.4572725247564924
2024-03-27,20.83240049442839,23.563260382561346,20.622260839317654,7.773145633802309,3.3559371921822434,3.564856905543299,12.7026907919765,3.559697995634397,2.6630360118517453,1.3627137527021143
2024-03-28,20.390520802430807,23.040301374476133,22.31319183888715,7.620217163214116,3.2814560908097548,3.497680535568003,12.427593116531263,3.4875183530113025,2.60393304186191,1.3375876832095595
2024-04-02,20.421378373247787,23.076877440139512,22.15603366649114,7.6197895289894,3.3154665906131586,3.502973677703372,12.468610714704848,3.4945046209152286,2.607873649805202,1.3364917373903527
2024-04-03,20.489929225977658,23.086474696436678,22.17123021311728,7.637486789530428,3.240785364309591,3.5112673612822554,12.427647378700609,3.491684884655568,2.6089582173283747,1.3345358686615583
2024-04-05,20.501056613154255,23.096014035916433,22.18213512420325,7.720723098771182,3.193273493917866,3.539945918132333,12.330585721214486,3.488723702453642,2.609939625897692,1.337602666338864
2024-04-08,20.523844579367143,23.120722255656943,21.948256748646656,7.856503459446067,3.2112390134661726,3.5480121862029654,12.347200411701852,3.4924559547687,2.6127317510533947,1.33903363969011
2024-04-09,20.546501358978865,23.0929635631814,21.923745188459414,7.844490203081363,3.211301075310588,3.5433589638140166,12.404034846280814,3.4878755944462796,2.6093051501167928,1.3364240563304663
2024-04-10,20.5785300885678,23.088622009749244,21.911932407719295,7.930180580890128,3.2286431099581625,3.5426928006241503,12.287191743855447,3.4872198623131316,2.608814592129333,1.3361728041933076
2024-04-11,20.55484056763314,23.067268723311734,21.891884888811532,8.042593420414606,3.233596419875453,3.5140067363913876,12.271849474235298,3.479082048181447,2.6059196014880865,1.3389581196573135
2024-04-12,20.399926950461953,23.092894812096272,21.93415097992385,8.058364651301023,3.2525708031015297,3.532438074991279,12.283773501977823,3.488928983251944,2.608814592129333,1.3481366507649912
2024-04-15,20.391040008334144,23.082834716280388,21.933137556531722,8.081333971690947,3.2554248071993683,3.530899217875822,12.280130624679227,3.4874090802622173,2.607678098633119,1.3501119185130432
2024-04-16,20.41394397579604,23.073965437310516,21.90080195426008,8.091890583939941,3.28064361198893,3.5295425157825666,12.26345810449121,3.4894845286142804,2.606676132245339,1.3495931555710985
2024-04-17,20.470379062141138,23.078760503294838,21.877214450439503,8.077900583482824,3.2905980137763176,3.515627266784984,12.25530464755391,3.4900805366347125,2.607121355563782,1.3370135803279861
2024-04-18,20.467094097562246,23.0683202340372,21.880122023711067,8.095586825221423,3.2976456222672894,3.5140368826190103,12.242075509891142,3.4885017091873674,2.6059419573488936,1.3406751381543665
2024-04-19,20.829544623142628,22.959742418782252,21.771189600080213,8.063429783103786,3.2863722943260996,3.4974970373433627,12.192950607628962,3.4720820526950913,2.5936763271885908,1.3335152557090142
2024-04-22,20.836136958887952,22.9339866252323,21.79715659957401,8.073078647078104,3.290900857684314,3.4968923715629443,12.181498623101731,3.471481780791598,2.5932279187113894,1.325639617375659
2024-04-23,20.84680778101104,22.931708503581493,21.823020627393745,8.047644974853242,3.299578560236114,3.4830345011800006,12.172644253950102,3.475383797153425,2.59297032334589,1.327206677294952
2024-04-24,20.75085359450911,22.873600142007312,22.053234163513768,8.03064132129463,3.299689694073895,3.469972490361231,12.140951867279991,3.4665772636907093,2.5863998030082285,1.328079660261123
2024-04-25,20.75062955647455,22.853860721987438,22.129188589069162,7.968383027877544,3.312226971576028,3.4697933614566994,12.132700550536283,3.4816474492214255,2.5862662863983186,1.3153034854025498
2024-04-26,20.733713329237986,22.828024503642077,22.22101701462809,7.985565673470502,3.314883602386492,3.4654853825302396,12.06378341035559,3.479863120381937,2.5830552650205667,1.3246086983465224
2024-04-29,20.719413487307563,22.808464836321402,22.27998908231906,8.133164864164867,3.1973379279982326,3.4778771194729767,12.005836987700286,3.4736456730872827,2.5796946344921823,1.3245753871361494
2024-04-30,4.300942635134516,4.743429108412149,4.599202654977168,1.6545249165264084,0.668888999798166,0.7235372120505573,2.487221928391071,0.7191569018555299,0.5347305599471076,0.27647792789192827
2024-05-02,20.770473528672138,22.858362910943125,22.32131199694857,7.922703283831975,3.2267311551385713,3.4950734925545435,12.025743068881654,3.462156271043984,2.5761756361506745,1.3412686558347637
2024-05-03,20.83122895670835,22.85890810415825,22.356610816323307,7.893586855652492,3.2354936680464323,3.5012616809935553,11.931005268634303,3.4649748157807205,2.5757616295131607,1.3511682041894284
2024-05-06,20.86023752101014,22.898237753767987,22.240446650693592,7.908525373744093,3.291497085227782,3.502442742278944,11.909371483613219,3.4602456790105958,2.576009730601021,1.3529859800526256
2024-05-07,20.84165656732392,22.832477135617935,22.21749295830449,7.999080362978643,3.333517262423867,3.5029175145985336,11.889617791344998,3.453227572124918,2.573923422204472,1.356089413078225
2024-05-08,20.83063973786236,22.875250861106906,22.123301594636814,7.998775165581286,3.3676015736844116,3.5024396232219708,11.901626221059129,3.4630380881547884,2.5787177235821925,1.3586094111101417
2024-05-09,20.63201210067926,22.892248317073864,22.149413280083124,8.002481506236405,3.5224958459390705,3.4993615132950295,11.88980456090934,3.4675441992678766,2.5801850848878596,1.3644535916281741
2024-05-10,20.64296917613587,22.901591275270544,22.17605610053621,7.921194805555197,3.553526930656734,3.5007896992853684,11.909031083035169,3.4757236184699414,2.581238129615224,1.337879181439738
2024-05-13,20.64673301499469,22.91890941395093,22.192825590931747,7.790951954407792,3.5719845331891507,3.5127448236406194,11.9231081694106,3.4749672869827513,2.5831900568572426,1.3845851556344733
2024-05-14,20.804155860540707,22.633659332450918,22.43977643216517,7.665867620235279,3.772088681934745,3.448929897098185,11.846953277966719,3.451752838050777,2.5648532919817018,1.371962767575797
2024-05-16,20.84777709789616,22.5108391216361,22.723388987169855,7.612551636566421,3.7566414980271396,3.4302144834381494,11.77345979667139,3.4288372460823773,2.5509352676179335,1.36535486489448
2024-05-17,21.176344310550256,22.49156734860502,22.75942688268393,7.550064314133093,3.478832720774525,3.396780222094082,11.7781881009674,3.422192682837127,2.5566206360767936,1.389982781277773
2024-05-20,21.28548978657931,22.484136716321135,22.62413145332583,7.518856637388267,3.520031848693777,3.3826526106138677,11.797787749443629,3.429019187149339,2.567179833279513,1.3907141772053333
2024-05-21,21.38177829058292,22.3943413276389,22.574665857767336,7.526992325744166,3.478432678320563,3.3945337148550325,11.823368905100134,3.4376155152768986,2.5711033428237258,1.41716804189033
2024-05-22,21.419053054718237,22.380958714594477,22.574640811000076,7.5202742429329215,3.4688795479275654,3.3892018711110645,11.821079996380815,3.4389782478797564,2.570240862582439,1.416692650872647
2024-05-23,21.4740918865946,22.373104801126164,22.556841654629487,7.488029999532551,3.4753537217935637,3.3889520061848524,11.818101387356926,3.44293090334619,2.5622997263977125,1.4202939130379497
2024-05-24,21.44600127139152,22.339231114285404,22.50113264718225,7.478917666169203,3.6774957970302613,3.3486095765487236,11.804647976864453,3.4284434053668376,2.5577490769554996,1.4177714682058493
2024-05-27,21.381387042559385,22.343757687910593,22.514955355892845,7.456707876090853,3.70866388159493,3.355318898096868,11.813932089089754,3.4310043261579075,2.5590346611130372,1.4352381814938298
2024-05-28,21.367561364753225,22.366991505903552,22.500631248938387,7.413308454669516,3.7141974325462797,3.3705479465523713,11.828732356911354,3.43960346300394,2.561695634543936,1.4367305921774371
2024-05-29,21.37859859337797,22.37152116386989,22.49428426885022,7.3862923881997595,3.7166271069868446,3.3762022028824936,11.833644095135119,3.440300035326737,2.5604761153544753,1.4420540300164912
2024-05-30,21.358030661193126,22.339480625155865,22.46206790856425,7.523121656423261,3.712979236114595,3.3696917090002776,11.798269934249907,3.435372830526387,2.5568089961854468,1.4441764425868868
2024-05-31,4.519970364745655,4.67037639529095,4.6936445019806845,1.5785318862956736,0.7779520838696912,0.7052394474394313,2.463980406444797,0.7192890290656345,0.534597764688933,0.303730795249033
2024-06-03,21.660109742641428,22.263626658996237,22.36203310609471,7.640596229899457,3.5526753243327684,3.3577952007690017,11.72494249057884,3.4290990367364977,2.548612040305467,1.4605101696455929
2024-06-04,21.67236059378572,22.281792237851327,22.205349342827972,7.6909578492539294,3.571943867001235,3.408741371160793,11.717059695182401,3.4308029157357534,2.549257876391379,1.4717342508094917
2024-06-05,21.620186395404414,22.345630367575396,22.19730176372291,7.664634692139899,3.5717383541568624,3.4052057549270853,11.733917890484165,3.4406240033569255,2.5491112040872426,1.471649574145102
2024-06-06,21.617796432729417,22.35027811285514,22.168672836128295,7.688014005430713,3.5777572774550155,3.405492742394739,11.728784809723885,3.440887941724084,2.551623971434309,1.4706918701244023
2024-06-07,21.628600302346246,22.35885925983566,22.168837754276595,7.677611329533775,3.5824695199569887,3.4068002444139998,11.717429592934476,3.4355318305823888,2.5526036397958096,1.4712565263240642
2024-06-11,21.64672188538377,22.348156527415618,22.16920707123027,7.697608964651657,3.5783477800503602,3.398879418542849,11.698881656998793,3.435047452663164,2.54729289987803,1.4798563431854894
2024-06-12,21.624073272023477,22.329929226486,22.181087829457038,7.702149793648077,3.5912417121562235,3.3969395050274436,11.686843269964404,3.4447293234030387,2.56602117406826,1.4769848937660346
2024-06-13,21.609397414931415,22.31292144553069,22.132624525881088,7.785477034170859,3.5944893858162636,3.4145059211924593,11.641676838885052,3.4514416488815236,2.569409138315668,1.4880566463949814
2024-06-14,21.588220011321962,22.27562714880746,22.11804309318707,7.761673492493804,3.708009542323725,3.4174002978240914,11.638819809784367,3.4415225551115682,2.5651145726290694,1.4855694765168859
2024-06-17,21.599834275865156,22.259367809704234,22.09194537573261,7.757667022224286,3.7625350650040064,3.4273476341594105,11.614564895348279,3.439010532357679,2.5632422541800137,1.4844851354243218
2024-06-18,21.62760379118958,22.23760273053154,22.086088143997586,7.711135583585654,3.8210040122704876,3.4239963937626676,11.621438302019062,3.435647888047544,2.5607359309511617,1.4747472236447192
2024-06-19,21.62983790963549,22.222870938838916,22.072284816636,7.704370991008597,3.8689862023620445,3.4308370832015287,11.614567513361235,3.427575236129904,2.559039514805424,1.469629794020858
2024-06-20,21.61536291263389,22.203748765138943,22.071494525242464,7.707670121243912,3.9285377424836883,3.4278849415623203,11.588025943251825,3.432899677157263,2.556837531171451,1.4675378401142443
2024-06-21,21.609122415753657,22.18884510800824,22.05337235118504,7.693551169353609,4.0342145326394325,3.425584067849827,11.554616309377899,3.419019926093502,2.555121324133326,1.4665527956054663
2024-06-24,21.62545374931752,22.16575291481284,22.02050960502253,7.677284782222092,4.095267056603762,3.4244969073142304,11.55415474827944,3.419591520448653,2.5524621791905693,1.4650265367883655
2024-06-25,21.690842406548335,22.208176939332947,21.786024287605713,7.698599021271159,4.165170866175724,3.4310512048976816,11.57626876110968,3.4286190571947004,2.547416939352643,1.4678305165114174
2024-06-26,21.950059362563128,22.45852521654794,20.820914852346075,7.8082371827029196,4.299337814788803,3.474860372562791,11.671625112872478,3.468222634694492,2.5737358282331693,1.4744816226882043
2024-06-27,21.984321250888414,22.4602153100046,20.8358601948242,7.764508549688533,4.2979890463648145,3.47512186964338,11.673339604498516,3.460122078682219,2.5739295121033487,1.4745925833019775
2024-06-28,21.990887295501587,22.46008948317276,20.842308086906492,7.743409941179309,4.297964968129699,3.4751024012825886,11.675782660024398,3.4659557490668345,2.5739150924109544,1.4745843223253818
2024-07-02,21.983336996086642,22.47117516323652,20.81076710602696,7.766472832144313,4.305105705219996,3.4768176158830593,11.662304546378948,3.473522392751948,2.5751855058368283,1.475312136434786
2024-07-03,21.968184616370014,22.454832027120986,20.825725951740246,7.802622075514544,4.301974630497778,3.4742889495746665,11.651313511138973,3.4785197175627567,2.5733125905603056,1.4692259299197317
2024-07-04,22.007248065917334,22.478508713033793,20.7037490266076,7.80499141357746,4.327431601878535,3.4838101426938684,11.659414635539573,3.488045371662326,2.5760259269989207,1.4707751020905875
2024-07-05,21.93353062826915,22.419410370963977,20.88969195549571,7.781132732692635,4.347770511068188,3.466304480156759,11.624587638044611,3.4972369345758225,2.57342646766707,1.4669082810660807
2024-07-08,21.93673662408888,22.42064702518436,20.88917486588304,7.7798925752196695,4.348845016299384,3.4706690929323,11.619386073975239,3.4974298420940517,2.573568417818721,1.4636504665043537
2024-07-09,21.9373901347997,22.417976123268353,20.883119511685624,7.779289636491208,4.348974571430875,3.47780990268867,11.618062809276742,3.500038154464464,2.573645086219991,1.4636940696743759
2024-07-10,22.008704027536176,22.408997746809455,20.86057150502859,7.775339666101002,4.3472328115727255,3.4764170433874058,11.615078532759322,3.471102088240037,2.572614344000952,1.4639422345643398
2024-07-11,22.01127521304153,22.411615696967903,20.86133961829691,7.767903323339883,4.347740680731197,3.476823178755547,11.615601003814415,3.4715076026840377,2.57291489185256,1.4632787905160176
2024-07-12,21.9381394766386,22.424714628450257,20.8618430460192,7.7799580573845635,4.350281807531245,3.47969023790577,11.625729813882671,3.4977503808368975,2.574418685078984,1.4674738662718139
2024-07-15,21.921368847017543,22.421225542503993,20.851083675606265,7.808498753453387,4.35544873947899,3.480818485389399,11.626425438285718,3.4955365057139836,2.574018128451944,1.4655758840987707
2024-07-16,21.91856557627019,22.424336228932955,20.864830794637474,7.788193750252309,4.358557839679318,3.4813014088051437,11.628038470711607,3.4960214710852844,2.5743752437775487,1.465779215848172
2024-07-17,21.608538561143707,22.107155343940395,21.972185631509998,7.699435178951888,4.271016150134164,3.4493459789945806,11.458626947844506,3.4506876876022967,2.53796200907628,1.4450465108021886
2024-07-18,21.902396166286245,22.425733243797268,20.856945697889397,7.794523919270116,4.336739137249076,3.5007231983779965,11.642119482348576,3.500414249861228,2.5745356249119182,1.4658692800081736
2024-07-19,21.60103302361785,22.11716931336318,21.978844435250448,7.665041503104457,4.281185879688267,3.4542024713773682,11.469990417672856,3.452250759849885,2.5391116402051916,1.4411705558705012
2024-07-22,23.160599470348355,22.092092820221772,20.567149716792954,7.5601097891846685,4.280444728521041,3.458511822138336,11.451227705426243,3.4508043105077255,2.536232790080714,1.4428268467781895
2024-07-23,22.989536473236356,21.77606887515789,21.63398882025137,7.3919639159973825,4.180294921863369,3.4130923819666115,11.283365645120885,3.409549157574279,2.4999523752533763,1.4221874335784785
2024-07-24,23.37477222642416,22.06703477876331,20.479733406653224,7.48203215483456,4.248475488582945,3.4545889917696173,11.476034558797886,3.4460685821410237,2.5333560582599977,1.437903753773275
2024-07-25,23.20800214356141,21.74070633547486,21.500261147485244,7.380291867138,4.18564881492978,3.4035023523915666,11.270708818706293,3.3951079430180204,2.495892658801229,1.419877918493596
2024-07-26,23.550728273606055,22.046384593669092,20.367810140919524,7.5103279883154865,4.248604150275661,3.4529979530299606,11.425072663637808,3.4338141887102136,2.5309853604278185,1.4332746874083793
2024-07-29,23.66916091371904,22.039716870743945,20.34605824782102,7.492345730146284,4.247319199667441,3.4371824098760815,11.374841739240626,3.430313794341924,2.5302198875658517,1.4328412068777885
2024-07-30,23.733370965979795,22.034570711283394,20.327360213166486,7.493057600851431,4.246327472686122,3.4363798456290016,11.338548080795947,3.429512833880911,2.5296290943588415,1.4312431813680726
2024-07-31,5.110833515038542,4.702417688092087,4.597057337999397,1.5773891677302823,0.9062125910519978,0.7333609345433796,2.4132915189559787,0.7318954393480489,0.5398504356399391,0.3054429033455134
2024-08-01,23.980970276381573,22.0578071566373,20.156284383457727,7.396654686918272,4.250805415894851,3.4400036626547323,11.319295815123356,3.4331294093340543,2.5322967019554175,1.432752491642721
2024-08-02,23.706920832085107,21.771618468344496,21.242997114864778,7.249080340284779,4.1853652761901605,3.389551298958619,11.159320954138034,3.3892515181336473,2.4924677130683808,1.413426483931997
2024-08-05,24.188748535647104,22.05881068464508,20.04408618969404,7.343882984229588,4.240574967258569,3.4342633056120446,11.298315929110684,3.433959570339696,2.5253461748885044,1.4320116585746938
2024-08-06,24.02062291715399,21.746079619374054,21.021547615131823,7.231674974133467,4.177956680683418,3.3847368383166114,11.130852979956952,3.3852758108259744,2.4895439636659047,1.4117086007578092
2024-08-07,24.395169786500613,22.067317127880187,19.830906796121695,7.356569646335146,4.233245774705509,3.438842972434136,11.287887555986499,3.431177679715484,2.5263200131517176,1.4325626471690112
2024-08-08,24.411768145547043,22.0607950705997,19.820940816221672,7.3560373515847255,4.241025406962141,3.4378266127781423,11.283730409267514,3.4301635855581853,2.5255733522078825,1.4321392492729925
2024-08-09,24.464081701262067,22.05170821479128,19.82454661323949,7.352186753197985,4.219583121994128,3.4323073606295162,11.269238624351212,3.428750698950902,2.524533066904852,1.4330638446785657
2024-08-12,24.27813802412791,21.702162530447485,20.891217146037235,7.241299323975879,4.150274832492534,3.377842671682589,11.089800215736725,3.374400940744635,2.4845162287567812,1.4103480859982236
2024-08-13,24.285389367039183,21.705756241915715,20.897099873438194,7.223112009449005,4.150962086135617,3.378402016491202,11.079116206479277,3.38465292467421,2.484927645566131,1.4105816288114679
2024-08-14,25.486857396576713,22.778844747068714,16.98726084753345,7.587837313580096,4.356177221250619,3.5454233507989006,11.617520490711515,3.551983291187154,2.6077774215828997,1.480317919709941
2024-08-15,25.492458320970872,22.773246319710925,17.00512066565255,7.5885149076345275,4.3551065900574395,3.5445519811002857,11.597715347473462,3.5511103092316336,2.607136500033887,1.4850390581344155
2024-08-16,25.503600723841885,22.759744205673265,17.072114616581878,7.575545815178046,4.3525244748420855,3.5424504385977653,11.568817369610036,3.5490048783377492,2.605590745254748,1.4706067320825473
2024-08-19,25.557950833651503,22.731834900837494,17.099069513604842,7.502388486089726,4.355291144095241,3.544702186696126,11.578713642123486,3.5512607927462607,2.607246981271999,1.4715415188833232
2024-08-20,25.55808327140167,22.73723063266529,17.112453262601633,7.50671247881659,4.356324935830401,3.5370662678851756,11.566202868481108,3.552103736176556,2.6019317354635465,1.4718908106780242
2024-08-21,25.53820722903995,22.73915830057361,17.127468899194945,7.50904450454855,4.377041524116108,3.5441485605531557,11.538358171782251,3.552404884389805,2.6021523278649314,1.4720155979366898
2024-08-22,25.586844425334583,22.726634298508035,17.112951623558743,7.502366756263637,4.376325460403331,3.548127905052603,11.52268252243738,3.552990339672304,2.6007191454797987,1.4703575232895874
2024-08-23,25.615641353785744,22.71835676857594,17.127894389235657,7.493705044631921,4.374731508368232,3.547682627269957,11.510015444603,3.551696264029655,2.5913016389605454,1.468974960539348
2024-08-26,25.66488043203571,22.700474810582694,17.193124261556058,7.486960277296699,4.346743647523295,3.5448901932765806,11.504341180099084,3.5522861114390047,2.5393267379364546,1.4669723482544175
2024-08-27,25.66535189522202,22.694904472390473,17.204982237102058,7.486815400357336,4.341446262917289,3.5440203331791333,11.505748958697277,3.551414436499985,2.5387036272381587,1.466612376396269
2024-08-28,25.6641986623729,22.69164037252393,17.208429941939194,7.501813191990244,4.3289774226621915,3.5604312289888784,11.488865587885503,3.5509036535001126,2.538338497603842,1.4664014405332038
2024-08-29,25.700676438640723,22.688739759874036,17.225179746291225,7.49747056447283,4.307275995333281,3.5538093325262783,11.472170389253494,3.550449750834338,2.5380140284762254,1.466213994297568
2024-08-30,24.570607573901054,21.65048799293595,20.98072308001638,7.146309216549317,4.1085577661284525,3.3992567888268237,10.938315719906399,3.387978817400303,2.418643974057332,1.399119070277987
2024-09-02,25.767297188707953,22.669951549205308,17.223572185175033,7.481119354200935,4.295256982370471,3.5610091409547318,11.45337174298778,3.5500453421522344,2.5325314480000185,1.4658450662455307
2024-09-03,25.767489033277997,22.669376729441737,17.22144506253173,7.491917271806768,4.285850864109313,3.5651448514035544,11.4505457289729,3.5499553271286106,2.532467233079884,1.4658078982475056
2024-09-04,25.756552579355247,22.670909646927388,17.22176432961085,7.497495427038824,4.283604902493823,3.565385928736505,11.455546311299193,3.5501953773363946,2.5326384801039974,1.4659070170977786
2024-09-05,25.07864051278894,22.073487264774243,19.43934246008228,7.294161014425137,4.1517949917732295,3.473900054452303,11.138856770922608,3.456640852508369,2.4658985504990327,1.4272775277738574
2024-09-09,24.59433315446922,21.63226815919123,21.038548974782696,7.140255856661836,4.0710830168551375,3.406366533500884,10.907788773333664,3.391863808880631,2.417960841061835,1.399530881262865
2024-09-10,24.599956220677406,21.633664802023052,21.03748617510739,7.1382957423214615,4.073766968194831,3.406586458539098,10.900422644742637,3.392082797580305,2.4181169517226055,1.3996212390912188
2024-09-11,24.610884980210262,21.620578351053318,21.014275228059773,7.153334871233251,4.10840393399063,3.404525775475374,10.882537174660136,3.390030887946777,2.4166542051552815,1.3987745922151957
2024-09-12,24.604281210864535,21.61902795833985,21.00792936844534,7.155241384045836,4.116980721952111,3.4050006264013484,10.886595741828963,3.389787791804677,2.416480909001506,1.398674287315838
2024-09-13,24.60725843663955,21.621643955398117,20.981434240499986,7.1585269645377965,4.125544777814924,3.413478529554654,10.886298277779078,3.390197970972242,2.416773313773889,1.3988435330297593
2024-09-16,24.606451848322937,21.621643955398117,20.978207887233534,7.1585269645377965,4.131190896031218,3.413478529554654,10.883878512829238,3.390197970972242,2.416773313773889,1.3996501213463728
2024-09-17,24.626711760831334,21.630937675474325,20.97431407628779,7.127712672938228,4.141035972949166,3.42543591426401,10.860098194388893,3.3916551936982344,2.4218468004580793,1.4002517387099391
2024-09-19,25.13694622920532,22.05814309916238,19.398765529410973,7.268483154461169,4.230226208191151,3.4996703616818503,11.04742755595308,3.458639506434269,2.469677648293693,1.4320207072061193
2024-09-20,26.423683515811813,23.21387643537238,15.198347452723107,7.696943548652864,4.457064237488111,3.678705172844987,11.584688655226712,3.6396976983074336,2.5990760647875146,1.507917218785078
2024-09-23,26.483903078151418,23.309232796891948,14.973977157020213,7.710300114292331,4.475372658743351,3.6938163043857406,11.57923330170529,3.6546485976330154,2.60975237029559,1.5097636208811023
2024-09-24,26.60136030890225,23.377328874649848,14.706907057956437,7.748575701077537,4.489488405549853,3.72901866773788,11.549461566708839,3.6661757034641105,2.6179837750289567,1.513699938924287
2024-09-25,26.56512327194207,23.318981531278812,14.906686569229294,7.719712592812848,4.561209338522875,3.71812199664329,11.447735826324438,3.653753307703797,2.6091130516436154,1.4995625138989606
2024-09-26,26.499206053967217,23.133935321034954,15.431875715031374,7.7481462331663895,4.542262803200167,3.6782679086580607,11.247364257686117,3.642870260443863,2.5884086104287696,1.4876628363830902
2024-09-27,25.154149826876626,21.89058787684786,19.863665134344878,7.303154601012926,4.310377319522755,3.4887379577374866,10.647764294049113,3.482173411681294,2.4533734122101136,1.4060161657169545
2024-09-30,5.412728414245683,4.692924798515881,4.258400920785514,1.569266700005194,0.9263625371761836,0.7502558004792269,2.281839839081904,0.745695781737627,0.5263685801990237,0.3016529261653309
2024-10-02,25.96101891061152,21.654746282711873,19.628699445713853,7.334039474405439,4.319794383672712,3.4578950570123603,10.369214544826688,3.4449327859507273,2.4288431084610234,1.4008160066338002
2024-10-03,26.90606713443846,21.793098905135743,19.748315657592197,7.283439440157753,4.422962252284429,3.427971169185188,9.149658398034871,3.4546077795582413,2.4425384567407926,1.3713408068723227
2024-10-04,27.87958556503039,23.10051151395203,19.767736435355747,6.427591343506537,4.381932611272378,3.4698212339584353,7.6730884369457755,3.455946384869156,2.448667935275884,1.3951185398336718
2024-10-07,27.79276980395747,23.003398387021278,20.127389709134057,6.27117126880732,4.391832275655738,3.4446812351927654,7.634167058946073,3.435902518299926,2.4283652940450375,1.4703224489403386
2024-10-08,28.05606875888758,22.959762896504866,20.04091545315829,6.505376939708056,4.432080065046006,3.4350983119022156,7.2758372282316826,3.415887257149492,2.421630178843728,1.4573429105680777
2024-10-09,27.601912391158343,23.68293520711629,19.8943157082884,6.4614507158319165,4.380510276848211,3.3980104073203656,7.286589213286867,3.4088593744556257,2.431625477563906,1.4537912281300733
2024-10-10,27.370926342947964,23.679236228377537,20.226946406071438,6.386443329772658,4.408915054857884,3.3834479554210937,7.27104339882279,3.3895041701710378,2.4178189215602943,1.4657181919973046
