date,UOB KAY HIAN (HONG KONG) LTD,CITIBANK N.A.,SHANGHAI COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,ANUENUE SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS
2024-04-18,64.78534234456404,9.664561098305413,11.236370881106266,6.450621211923814,4.931389652192162,0.0,1.5265825146379188,0.6123475601477542,0.7444154302446111,0.04836930687801752
2024-04-19,64.79043806583489,9.665321268859117,11.237254683090384,6.451128588539112,4.937676692867077,0.0,1.5310286393084631,0.5982377408092632,0.7405412093033229,0.048373111388374246
2024-04-22,64.79120249316543,9.65678310145094,11.237387265379628,6.45120470191561,4.925543208822111,0.0,1.5507108015085336,0.598244799092752,0.7405499465484577,0.04837368211654822
2024-04-25,64.79655398958849,9.655614141185326,11.238315429010513,6.451737545844388,4.919657007929609,0.0,1.5508388840720322,0.5982942117410633,0.7406111130376964,0.048377677590885106
2024-04-26,64.78992845763551,9.629850565268592,11.237166296635595,6.451077847285896,4.932132016355976,0.0,1.5597256161843327,0.5982330353794654,0.7405353845877707,0.061350780666857264
2024-04-29,64.79171212140703,9.630115674614864,11.237475655310545,6.451255445164415,4.929121517230214,0.0,1.5597685553593146,0.5982495047076084,0.7409490565549544,0.061352469651047174
2024-04-30,41.484510464252836,6.165921865545694,7.195074202407002,4.130577280023255,3.153978565531348,0.0,0.9999397920915918,0.3830441737945217,0.48070638708205704,0.03928244965154579
2024-05-02,64.78457805550626,9.627089116010733,11.236238322799048,6.452511321105793,4.928972024793122,0.0,1.5721805491041514,0.5981836328352353,0.7389012635734619,0.061345714272198
2024-05-03,64.78865447220916,9.627694877876456,11.23694533658152,6.452917330154776,4.925742770209275,0.0,1.572279474855352,0.596254939618982,0.7381612241879678,0.06134957430651198
2024-05-06,64.79477005922519,9.62860366362404,11.238006024097878,6.4535264395391465,4.916768438240041,0.0,1.5724278868268666,0.5963112218337724,0.7382309013441792,0.06135536526888223
2024-05-07,64.79451522004899,9.62856579412588,11.237961824786812,6.453501057685643,4.91674910048767,0.0,1.572815004511981,0.5963088765293536,0.7382279978667138,0.0613551239569565
2024-05-08,64.78789010500182,9.62561498240863,11.236812764720044,6.452841199566187,4.919785729072079,0.0,1.5844520430588864,0.5962479050891439,0.7381525154682376,0.058202755614970264
2024-05-09,64.78636142469323,9.647410009189802,11.236547630381253,6.452688943777948,4.914164109800636,0.0,1.584414657667354,0.5962338365274101,0.723978005650434,0.0582013823119306
2024-05-10,64.79426038287735,9.651339355653302,11.237917625823417,6.453475676031793,4.897458036927796,0.0,1.5846078345158758,0.5963065312433831,0.7240662753397189,0.06056828158735292
2024-05-13,64.79120249316543,9.659536075229932,11.237387265379628,6.456317367505163,4.885428448042535,0.0,1.5845330507932747,0.5962783892506158,0.7287514874956411,0.06056542313779208
2024-05-14,64.784068539486,9.675381756981155,11.236149952331806,6.45167409623619,4.881351381032368,0.0,1.5996948908383817,0.5962127349295774,0.7078295977160981,0.06763705044842716
2024-05-16,64.53243654233837,9.676980009316813,11.238006024097878,6.649391644051347,4.884517541111526,0.0,1.59995914047316,0.5963112218337724,0.7547496535319552,0.06764822324517784
2024-05-17,64.56951386104312,9.682539949265298,11.244462856557442,6.581589686656505,4.899523373873428,0.0,1.5898595734100598,0.6210526693992129,0.7437709390457953,0.06768709074914117
2024-05-20,64.56189175646244,9.684151356391679,11.243135504580923,6.561925572403765,4.888320965049832,0.0,1.5896718985274023,0.6595407053058641,0.7436831406477205,0.06767910063037455
2024-05-21,64.56417819888226,9.68842928884851,11.243533677268406,6.562157961272434,4.884952609946694,0.0,1.5897281963396799,0.6595640627665144,0.7397745072075739,0.06768149746792697
2024-05-22,64.56138368013885,9.69273170701131,11.24304702559127,6.561873932668159,4.883167255308226,0.0,1.5908398285838805,0.6595355149837142,0.7397424876917376,0.0676785680228611
2024-05-23,64.55808137894545,9.71426968135605,11.242471946101123,6.560751374356485,4.87032676488326,0.0,1.5931192169826525,0.65950177988087,0.7338027512157685,0.06767510627834433
2024-05-24,64.57103849793006,9.71543230445752,11.244728364562999,6.553016754410557,4.86658179633211,0.0,1.6154771415238218,0.6596341450758999,0.733950028974891,0.040140966732138815
2024-05-27,64.56697295955584,9.793523421190592,11.244020371076488,6.537650625445622,4.807248268639239,0.0,1.6153754274355197,0.6595926130207845,0.7339038178239329,0.04171249581197688
2024-05-28,64.50858736884776,9.88217074145793,11.233852807983352,6.527020963942067,4.789533865774737,0.0,1.6139147015531832,0.6589961671511287,0.7332401750052829,0.05268320828456189
2024-05-29,64.48703679875355,9.907953368754256,11.230099882330489,6.523268355488438,4.79147105470855,0.0,1.6133755364075717,0.6587760143982743,0.7329952193422951,0.05502376981657979
2024-05-30,66.09410852867197,9.470438587359562,10.715499175931756,6.22435039937617,4.572659872639011,0.0,1.5390702604812287,0.6285886958597019,0.6941566891205542,0.06112779056004881
2024-05-31,44.379604946954984,6.367086448728567,7.1950379666740965,4.179407483132994,3.061296856707234,0.0,1.036447105654728,0.42584982682192657,0.458544747181064,0.041044916963488984
2024-06-03,66.10005780546638,9.487418230142191,10.716463701696714,6.224910666913105,4.543442448647462,0.0,1.5437094061105756,0.639896802801171,0.6829676454148101,0.06113329280758597
2024-06-04,66.09980989755026,9.56539293728517,10.716423509656453,6.235763755033993,4.454913733690116,0.0,1.5437036164366376,0.6398944028716068,0.6829650839482792,0.06113306352749561
2024-06-05,66.07428533811711,9.609312133470493,10.712285343613209,6.214610571569384,4.460691553679186,0.0,1.5461067496808523,0.6407720204375666,0.6808268325461754,0.06110945688602786
2024-06-06,65.96518370700866,10.042034920185598,10.613230901621371,6.182242671636334,4.283643465203517,0.0,1.5436414095852113,0.5828556395125383,0.7220378950266423,0.06512939022013259
2024-06-07,67.59648394291472,8.69674707136579,10.468148341430837,6.191364572832131,4.209279407806252,0.0,1.4210108840813618,0.5810770242269258,0.8190963473105538,0.016792408031423657
2024-06-11,67.45477117172155,8.954635309637919,10.449086568345768,6.168171003059545,4.181872890400281,0.0,1.4679638421099215,0.5204213046542242,0.7758864966036453,0.027191413467146472
2024-06-12,67.21902216809958,9.643911299540992,10.329508774759466,6.212512843005527,3.866863518547739,0.0,1.4468325970849634,0.5093088292498983,0.7404902594111088,0.031549710300723934
2024-06-13,66.38246002685713,12.127414496613945,10.099556926892122,6.049329646281254,3.31879567794764,0.0,1.0898527420748287,0.2808842736539296,0.6013487642611872,0.05035744541796005
2024-06-14,65.83538363564018,12.992547821314403,10.095701136009225,5.962961955628118,3.1367769046037957,0.0,1.1528765649853907,0.27009201259230714,0.5242685972702844,0.029391371956287844
2024-06-17,63.52865110262316,14.756221789368087,9.73811906677197,5.70391265544157,2.879323710251547,1.6324827911862134,0.9880255324434206,0.26324585244540033,0.44848819165268294,0.061529307815950965
2024-06-18,63.731306613806446,14.884592259844586,9.766306078736427,5.353923785241944,2.76227256558944,1.5624023219037289,0.9949715725244492,0.2640950075421242,0.44364068677825136,0.23648910803260015
2024-06-19,63.61899059847396,15.427262270673689,9.585732855528398,5.175412879100164,2.6150936745141977,1.4852903432558646,1.051095481696263,0.230409873894945,0.43670258765771797,0.37400943520480523
2024-06-20,62.40728909919721,17.057590895972076,9.407755626879446,5.146509309176825,2.4325878329106487,1.414221043234295,1.0914326499749505,0.22650040457727585,0.48207286182849785,0.3340402762487768
2024-06-21,62.32486991688789,17.073507786166104,9.3977947519106,5.177518562027998,2.463012656038249,1.4125125000068923,1.065881511069348,0.22622676578926895,0.6472552306098216,0.21142031949382126
2024-06-24,44.380310718081205,12.887152420689048,6.699425533233833,3.6732546467446405,1.6958982505528453,1.0061511307042352,0.6764377566942448,0.16389606533868392,0.4207723027957543,0.1811172100024531
2024-06-25,61.62724955169936,18.280720321863956,9.303401159943233,5.084578280480296,2.370451463717694,1.3974893135065851,0.9395353316066151,0.2199985911834484,0.5472515337575513,0.2293244522412596
2024-06-26,61.56435933023858,18.481783508413898,9.174502389470437,5.0648110184637405,2.371156393256254,1.3960631844313005,0.9385765416962298,0.2183856571647929,0.5477343871289388,0.24262758973582274
2024-06-27,61.413346501301945,18.75544360721053,9.160466738684752,5.021947639937863,2.327561938007101,1.3930314478096213,0.9580121791748913,0.21479422741760684,0.5268027926699239,0.22859292778576581
2024-06-28,61.413771918087676,18.76838867500813,9.159144772932102,5.017133453021956,2.3216900208344153,1.393041097486682,0.9580188154271911,0.21479571532007474,0.5295772844498102,0.22443824743196666
2024-07-02,60.973979538473685,18.897564661949477,9.061722658712585,4.934797988656649,2.808508476689892,1.3834554543493185,0.9510826283629701,0.21366165838478932,0.5788189124331964,0.19640802198743434
2024-07-03,60.96653874357083,18.98897622491894,8.935788780982604,4.956833101243647,2.802654664125026,1.3843018306930506,0.9516644857947004,0.20415526451862007,0.555424435425388,0.253662468727195
2024-07-04,60.966072801036745,18.887912350045877,8.905324458356297,4.982105357364419,2.8131966366577617,1.384916727302111,0.9600069208648149,0.27311301626726564,0.5935480379629572,0.23380369414175367
2024-07-05,60.94561406864282,18.86989053030068,8.873426935209695,5.068604784502718,2.7926459792920975,1.3071261801760705,0.9626924041085949,0.37652122664592186,0.5496301981596745,0.25384769296172965
2024-07-08,60.93967874072826,19.0578237794664,8.735652640238149,5.015274633211251,2.771240928094285,1.3075900697068858,0.9664796167398721,0.3794112993829867,0.5508589259404173,0.2759893664914929
2024-07-09,60.75515351288154,19.24372942043899,8.716160017745418,5.004777846596614,2.8138783794787545,1.3050326463975048,0.9687159327804404,0.37866923554863674,0.5391211940420786,0.2747618140900149
2024-07-10,60.669312538883716,19.38993103620334,8.66950776759587,5.017786261704377,2.796876792963,1.3044808835854345,0.9683063633887138,0.39569597205486395,0.5244563130778594,0.26364607054282696
2024-07-11,60.67976655318241,19.50269696987966,8.629241611972855,4.990781020038899,2.759103929929156,1.2786680480179264,0.9688025527881924,0.4024330831276645,0.5216298444946719,0.2668763865685613
2024-07-12,60.58475253997311,19.59250077825178,8.616706445887683,5.0419114798470845,2.7647115222091743,1.2768106059540179,0.9673952331824821,0.40184849345431783,0.47725861743534054,0.27610428380501084
2024-07-15,60.5147290260201,19.679105251845233,8.60680063383475,5.052662084448515,2.7488558673895094,1.2751903119504784,0.9661675924595206,0.40476831590948803,0.4989465051936413,0.25277441094876346
2024-07-16,60.51592247297767,19.61364037818912,8.606970373668279,5.1012082570454895,2.756455732824567,1.2752154607369408,0.9661866468251648,0.4047762985861506,0.5099318413799481,0.24969253776667374
2024-07-17,60.51389100592522,19.606760461840125,8.60741320474933,5.101127713763733,2.7504235190257478,1.2752810709361788,0.9772124182617464,0.4044541225403724,0.5236781535911272,0.2397583293664306
2024-07-18,60.506860734831015,19.616115131485003,8.606852293075352,5.100795293091339,2.751616202810777,1.2751979658239605,0.9771487371254609,0.4044277658367352,0.5167844365264262,0.24420143939393757
2024-07-19,58.92326892168024,21.204674754855244,8.567447553806385,5.084270515197846,2.7864743732573043,1.2693597288415461,0.9965737085767814,0.4025761747877347,0.5198809916873223,0.2454732773095943
2024-07-22,58.99689628629501,21.214444405358666,8.563817884140834,5.06238879705706,2.769553533610808,1.2711520791475217,0.9880660324734636,0.40314461690360187,0.4795881062464191,0.25094825876661675
2024-07-23,59.17825371407527,21.38389857560777,8.404755771533921,5.011012546938971,2.7677394561881963,1.1074832124919924,1.0675986882296296,0.39890025576054333,0.4152632256712835,0.2650945535024297
2024-07-24,59.10139932844118,21.506654972400696,8.410944550474134,5.016422794902706,2.711282962135792,1.1048578466187065,1.0673525506730699,0.399193982975135,0.4355259481026557,0.24636506327592456
2024-07-25,59.162266355435136,21.51709318094469,8.367940820914658,5.021589081067498,2.6748091235160336,1.1059957115954882,1.0684517899000947,0.39960510269841837,0.44527435570385154,0.23697447822413448
2024-07-26,58.88510782614508,21.769402496335164,8.30782698980531,5.016919785249788,2.6621069842637324,1.1008144336676735,1.1594376875316323,0.4028754562033333,0.44833076164089064,0.24717757915739413
2024-07-29,58.850406048687084,21.8223573085161,8.302931076831678,4.998545167042792,2.6817808580712126,1.1001657090765176,1.1638937756876144,0.40195278830900255,0.4374452099232151,0.2405220578547852
2024-07-30,58.864968708604415,21.911203090353958,8.305179064324454,4.988931567523518,2.7136941670114996,1.0661918970012154,1.0716753654525235,0.4226246222134423,0.42831029356389233,0.22722122395107872
2024-07-31,42.50751966393673,15.96589354960506,5.89239867360448,3.5930734188057896,1.8624978962845675,0.7553544716620786,0.8122969588735759,0.31396601992231454,0.31955876247060894,0.15399229150239688
2024-08-01,58.76228608963174,22.24743160968801,8.1458740233694,4.9692536753242615,2.596007316431236,1.0442304925345682,1.0517601781575643,0.45252041560455747,0.5129598330665959,0.2176763661920634
2024-08-02,58.57313082157274,22.465415025240905,8.12067599861047,4.956669259741965,2.671125698592993,1.040869124012767,0.9583092000497747,0.47528588292678686,0.49493309788971546,0.2435858913618865
2024-08-05,58.68226912567047,22.479276406952067,8.11882284868169,4.94640518282976,2.632276678207691,1.0072328168414113,0.9422941554230643,0.4932467295394811,0.46200439774868596,0.2361716581056719
2024-08-06,58.5499680855517,22.292917771722735,8.100859716498078,4.9673084708968105,2.65191801699552,1.0049619784553816,0.9541512099484758,0.6803732409009295,0.4998381472415933,0.2977033617887846
2024-08-07,58.518564652631476,21.98558640933715,8.1005787025894,5.043275959505218,2.6932048134137196,1.004335221332462,0.9999048318253964,0.8009326310711566,0.5520094926207176,0.3016072856733046
2024-08-08,58.37856537603997,22.247026800929852,8.08148134107583,5.030026299521125,2.6667957517191248,1.0019674703967827,0.9502881166471013,0.8534437276861854,0.5177285258047848,0.2726765901792398
2024-08-09,57.83636620891457,23.024790190175555,8.003521186054618,4.986968040233545,2.6578661538535076,0.9839610740552583,0.8930095197947586,0.8758836789851149,0.5274348003088055,0.21019914762426609
2024-08-12,57.878284200758564,23.028667972394345,8.008647684734433,4.991593744169509,2.669568443044689,0.957706078130336,0.8936567452036328,0.874832983358227,0.5065796581873856,0.19046249001888063
2024-08-13,57.9874679422843,23.14049121754117,8.023173478440368,4.929804848136901,2.5652072909213026,0.9162929817526956,0.8946775188584191,0.8748048026599935,0.48896541258107823,0.17911450682377703
2024-08-14,58.037844555251496,23.08507749572853,8.030143610426375,4.93746796632253,2.5738584801579716,0.8893701395824686,0.8954547699558949,0.8752267543144602,0.4910803763886094,0.1844758518716612
2024-08-15,58.121031868656914,22.905862755380998,8.044101602155985,4.94159970850364,2.6236192224437005,0.8905411622324425,0.9169426105996529,0.9312129319222373,0.5164360236701441,0.10865211443428888
2024-08-16,58.1134344345717,22.928251248665035,8.043050097567505,4.930462243382826,2.625856504595632,0.8904247529471511,0.9137768274258107,0.9307527702642102,0.5207681826672097,0.10322293791291566
2024-08-19,58.12936961585605,22.935215420904147,8.045255568000133,4.918611598755069,2.617097733438542,0.8906689147317083,0.9136888638771875,0.9310079903225218,0.5090624783458024,0.11002181576883512
2024-08-20,58.361632476613664,22.928807368969036,8.07716476337841,4.910750636885637,2.532593081036736,0.7990002337874684,0.9163002681094585,0.930634672303705,0.4657151362682489,0.07740136264763871
2024-08-21,58.36679210254524,22.91813466895094,8.077878848077521,4.846239025539396,2.5640997566740786,0.7650678558573124,0.9163812762379809,0.9555391492515488,0.47697730435726443,0.11289001250872344
2024-08-22,58.26863586881361,23.246148425055388,8.065208014528126,4.7503077033236965,2.5371178702649644,0.6833495128975703,0.9148668342071296,0.9709334042767583,0.45242626096087274,0.1110061056718855
2024-08-23,58.255821416474404,23.175613013938094,8.062025251449564,4.726037034817791,2.567717152524427,0.6830798435232049,0.9145058014381705,1.0547051398137528,0.4685357645030626,0.09195958151753032
2024-08-26,58.24491756574295,23.139374504258413,7.9931277116648,4.715927571060103,2.618958251545945,0.68299177377293,0.9313524187812681,1.0881589156351665,0.48645775243265693,0.09873353510577378
2024-08-27,58.71334711780205,22.523623916823446,8.057411728022108,4.753170959301917,2.6430991624920828,0.6884846741669839,0.9388427375004325,1.1194836046181842,0.4821615844048214,0.08037451486797874
2024-08-28,58.27539850668417,23.014016573209425,7.995487075801917,4.777863583514933,2.624249562160934,0.683309395100918,0.9317855387739792,1.1134446822822788,0.4781977696713454,0.10624731280009309
2024-08-29,58.22656032842064,23.01576724891392,7.988168046509779,4.7770841374202195,2.644342681222607,0.6827128816281068,0.933685326936005,1.1497793853851679,0.5015209506743978,0.08037901288915118
2024-08-30,58.73794965849392,22.166045435544294,8.060036783628348,4.831356776770271,2.702250775867614,0.688708978275392,0.9586500532179079,1.2320671754625985,0.5202951707463003,0.10263919199335202
2024-09-02,58.26027426857956,22.736914770098924,7.994490041943826,4.787994491467207,2.6833293617701934,0.6831081813179237,1.0187236762624974,1.2356215526515506,0.5245476757437559,0.07499598016456092
2024-09-03,58.253223819744235,23.128410542044058,7.958731680829377,4.6191769548154715,2.5638265124808766,0.6831846877194865,0.9781114108333631,1.262910845779555,0.4944010401566627,0.05802250559691335
2024-09-04,58.26231959983661,24.084522550806014,7.9185627761515,3.9413589917058034,2.419965120504813,0.6381459313541467,0.9758880599165805,1.2474938303593115,0.43575523371057745,0.07598790565464537
2024-09-05,58.45325550119442,24.170708270368486,7.944883602014323,3.6602094243494485,2.375561528286348,0.6198330339409228,0.9791318530660182,1.2530026951396076,0.44946409150743566,0.09395000013299165
2024-09-09,42.05456403108795,17.594215017737667,5.705782625258697,2.480414130883544,1.6793224326990022,0.3716681415958927,0.7048455851505221,0.8853252811381425,0.2946254545929182,0.08871566538411248
2024-09-10,58.58982179506257,24.50914229656248,7.912912919741112,3.480909485025469,2.3417648812668994,0.46091265609086624,0.9765330458423694,1.2566229652514154,0.3938102015227412,0.07756975363408174
2024-09-11,58.540649872120895,24.727457276757224,7.828037221925202,3.510101926221377,2.299486446395089,0.439344376704063,0.9500907555318813,1.264450881245731,0.39416296626929453,0.04621827682924508
2024-09-12,58.59286863740144,24.693240706266202,7.835934490647073,3.526980331874056,2.277525616354209,0.43089609983936505,0.9510492489311699,1.2643585908588149,0.40208419792550265,0.025062079902164976
2024-09-13,58.35772769405858,24.88126971180829,7.804487847549496,3.533943826820165,2.416735643601422,0.4291668567120826,0.8688925805337483,1.259965769583387,0.40830457895524525,0.03950549037758008
2024-09-16,58.42629814081752,24.923514256341075,7.798017243723759,3.5111770133470785,2.371506908921892,0.41910230094494955,0.8644624352281912,1.2648637026631155,0.37298058719165056,0.048077410820767864
2024-09-17,58.40176962320156,24.99340124753628,7.7837781073484,3.516395617606663,2.3448632571251227,0.3849378818852716,0.8677297691745051,1.267042302167202,0.3582581748369789,0.08182401911801321
2024-09-19,58.404159204070005,25.01692781599421,7.784096590287695,3.5049465604060526,2.3401856386893063,0.3740426345524185,0.866060430048444,1.2670941447751283,0.3531583033160141,0.08932867786072504
2024-09-20,58.350153523631384,25.010123303446573,7.7817597969963845,3.4865101900535924,2.339142246393204,0.3568870308872091,0.9441996901218426,1.2660320292646001,0.36498260584764003,0.10020958335757034
2024-09-23,63.35641316034185,22.058654607624064,6.859366691742267,3.062728488589771,2.0767878202596037,0.3085749925718157,0.8049390507301795,1.1198718299064934,0.32592670223201275,0.026736656001950364
2024-09-24,63.34383808934977,22.030094423171185,6.862170773769469,3.0781080305489685,2.0908625575669757,0.30870113681072286,0.7827242066749001,1.1203296290900233,0.3134353558027082,0.06973579721527527
2024-09-25,64.11556405156409,21.01686622388767,6.9453044300291396,3.122304431976276,2.1497520077418173,0.3124546682126936,0.8327053815950752,1.126345836874689,0.3196803725652267,0.059022595553322836
2024-09-26,63.46137099953304,21.831080106958144,6.872883441228122,3.090153223890049,2.124604360010199,0.3092372384988137,0.8235285757490316,1.116855302385842,0.3166896451714969,0.053597106575256896
2024-09-27,63.47194521419636,21.848813074399228,6.873125158965992,3.0834403386128333,2.1846393574946625,0.30928876497689434,0.7543995679329312,1.1179448702985668,0.3206574610605144,0.03574619206202284
2024-09-30,51.52121678193245,17.746474264225565,5.580087225886451,2.48966205024056,1.7357465042595943,0.25110240925940114,0.5880246292783444,0.9051813977252039,0.24517326278954668,0.044669333750784364
2024-10-02,63.52793063725899,21.840655756160746,6.880232234291805,3.0540700908969796,2.1663984718757474,0.30960858143582365,0.7244298161541229,1.1154832411738824,0.3339521967726715,0.047238973979228646
2024-10-03,63.545171842186,21.7466782497532,6.888130514247259,3.0838478231196973,2.1709065826210185,0.3096926078624072,0.724626423265204,1.1154844277510245,0.3406769461855448,0.0747845830086436
2024-10-04,63.585611818189236,21.623943914129818,6.891206025675502,3.131080921334596,2.217732057720667,0.30983088386527224,0.7415426607018881,1.1051218116260084,0.3498796178799897,0.04405028887702421
2024-10-07,63.60894227896009,21.5885053764378,6.893472855041091,3.1363358601075237,2.2296276009216647,0.3099328012572782,0.7417865876245275,1.1075978284930983,0.3451661552463602,0.03863265591056398
2024-10-08,63.61412567538262,21.59056640027135,6.894034593709514,3.1516818957983666,2.239467184574488,0.30995805721211256,0.741847034690723,1.1031609468348833,0.34006352576801147,0.015094685757942157
2024-10-09,63.5879736983331,21.61720471838977,6.8914619987205645,3.1631770629499583,2.219832181878148,0.30984239249736106,0.7430786881411882,1.105162861246965,0.32424840441727243,0.03801799342566938
2024-10-10,63.60095677338787,21.56529352951269,6.8948318372128155,3.1964174484730976,2.2191065873130573,0.30999390154159034,0.743442044300815,1.1020811426997008,0.33285859291625,0.03501814264210911
2024-10-14,63.58675374091456,21.58582692430028,6.893292119487642,3.1957036412739273,2.221025241689945,0.3099246753274971,0.7432760227182331,1.1021368084168177,0.3327842606790628,0.02927656519203681
2024-10-15,63.611732810803645,21.586819169389887,6.8970802277033245,3.1651519417139777,2.209262244464518,0.310094989915723,0.7436844792233941,1.0909667125256999,0.32994771200623785,0.05525971225358922
2024-10-16,63.598158085914214,21.595951256575482,6.896299425618273,3.1641010273383388,2.2236208252344016,0.3099920301562179,0.7434375562558565,1.0942265901081936,0.34885422478388395,0.02535897801513582
2024-10-17,63.57880145751326,21.616143596052336,6.894364085730054,3.1632130712693467,2.2205827397560545,0.30990503568223043,0.7432289219915614,1.0939195123211243,0.3493598393973732,0.030481740286664876
2024-10-18,63.575923779967844,21.600681506754658,6.894052035860214,3.1630698992211506,2.2262153671903695,0.3098910088880483,0.7431952822699737,1.0908525605566861,0.34964577073907105,0.0464727885519804
2024-10-21,63.60413625750709,21.55381588060901,6.89711134316795,3.1554172096442477,2.25497603331572,0.3100285262469486,0.7435250829077258,1.0877141038285836,0.3507065631620181,0.042568999610698356
2024-10-22,63.63640976473476,21.507970718940097,6.90061102079713,3.1558101824557196,2.248569460364834,0.31018583846705494,0.7439023565183606,1.0879639921056345,0.32521188078812213,0.08336478482828209
