date,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,REALINK FINANCIAL TRADE LTD,THE HONGKONG AND SHANGHAI BANKING,ARISTO SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CHINA MERCHANTS SECURITIES (HK) CO LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-07-09,0.0,2.8002610655093396,2.3953236878837973,0.0,2.903162799117713,1.5339980658285257,1.4449118427509062,1.3167610726552936,1.3177138664850006,13.712132400230576
2024-07-11,0.0,2.8002610655093396,2.490603070854513,0.0,2.7916859210419753,1.5339980658285257,1.4449118427509062,1.3167610726552936,1.3177138664850006,13.695934905125554
2024-07-12,0.0,2.8002610655093396,2.573496134039036,0.0,2.669728310839459,1.5339980658285257,1.4449118427509062,1.3167610726552936,1.3224778356335363,13.661634327256097
2024-07-15,0.0,2.8002610655093396,2.590646422973765,0.0,2.550629082126064,1.5339980658285257,1.4449118427509062,1.3167610726552936,1.3224778356335363,13.55968538747743
2024-07-18,0.0,2.8002610655093396,2.590646422973765,0.0,2.507753359789242,1.5339980658285257,1.4449118427509062,1.3167610726552936,1.3224778356335363,13.516809665140608
2024-07-19,0.0,2.8002610655093396,2.590646422973765,0.0,2.488697483195099,1.5339980658285257,1.4449118427509062,1.3167610726552936,1.3224778356335363,13.497753788546465
2024-07-23,0.0,2.8002610655093396,2.590646422973765,1.9360770619649466,2.4486801423473983,1.5339980658285257,1.4449118427509062,1.3167610726552936,1.3291473924414865,15.400483066471663
2024-07-24,0.0,2.8002610655093396,2.590646422973765,1.9837167534503046,2.370551048311411,1.5339980658285257,1.4449118427509062,1.3167610726552936,1.3291473924414865,15.369993663921033
2024-07-25,0.0,2.8002610655093396,2.590646422973765,2.172369931732322,2.1818978700293936,1.5339980658285257,1.4449118427509062,1.3167610726552936,1.3291473924414865,15.369993663921033
2024-07-26,0.0,2.8002610655093396,2.590646422973765,2.3629286976737536,1.9837167534503046,1.5339980658285257,1.4449118427509062,1.3167610726552936,1.3291473924414865,15.362371313283374
2024-08-02,0.0,2.8002610655093396,2.590646422973765,2.363881491503461,1.9837167534503046,1.5339980658285257,1.4401478736023705,1.3167610726552936,1.3291473924414865,15.358560137964547
2024-08-28,0.0,2.8002610655093396,2.590646422973765,2.363881491503461,1.9837167534503046,1.5339980658285257,1.4401478736023705,1.3158082788255863,1.3291473924414865,15.357607344134838
2024-09-27,0.0,2.8240809112520187,2.590646422973765,2.363881491503461,1.9837167534503046,1.5339980658285257,1.4401478736023705,1.3158082788255863,1.3291473924414865,15.38142718987752
2024-10-04,0.0,2.8240809112520187,2.590646422973765,2.363881491503461,1.9837167534503046,1.5339980658285257,1.4401478736023705,1.326289010952365,1.3291473924414865,15.391907922004297
2024-10-18,0.0,2.8231281174223115,2.590646422973765,2.363881491503461,1.984669547280012,1.5339980658285257,1.4401478736023705,1.326289010952365,1.3291473924414865,15.391907922004297
2024-10-24,0.0,2.8231281174223115,2.590646422973765,2.363881491503461,1.984669547280012,1.5339980658285257,1.4401478736023705,1.326289010952365,1.3482032690356298,15.41096379859844
2024-11-04,0.0,2.8231281174223115,2.590646422973765,2.363881491503461,1.984669547280012,1.5339980658285257,1.4401478736023705,1.326289010952365,1.4139460432854236,15.476706572848235
2024-11-05,0.0,2.8231281174223115,2.590646422973765,2.363881491503461,1.984669547280012,1.5339980658285257,1.4401478736023705,1.326289010952365,1.3482032690356298,15.41096379859844
2024-11-08,0.0,2.8231281174223115,2.590646422973765,2.363881491503461,1.984669547280012,1.5339980658285257,1.4401478736023705,1.326289010952365,1.410134867966595,15.472895397529404
2024-11-11,0.0,2.8231281174223115,2.590646422973765,2.363881491503461,1.984669547280012,1.5339980658285257,1.4401478736023705,1.326289010952365,1.4377658890281027,15.500526418590912
2024-11-12,0.0,2.8231281174223115,2.590646422973765,2.363881491503461,1.984669547280012,1.5339980658285257,1.4401478736023705,1.326289010952365,1.3482032690356298,15.41096379859844
2024-11-18,0.0,2.8231281174223115,2.6602003725423873,2.363881491503461,1.984669547280012,1.5339980658285257,1.4401478736023705,1.326289010952365,1.3482032690356298,15.480517748167063
2024-11-20,0.0,2.8231281174223115,2.6602003725423873,2.363881491503461,1.984669547280012,1.5339980658285257,1.4401478736023705,1.326289010952365,1.4463410334954672,15.578655512626899
2024-12-02,0.0,2.8231281174223115,2.6602003725423873,2.363881491503461,1.984669547280012,1.5339980658285257,1.4401478736023705,1.326289010952365,1.3482032690356298,15.480517748167063
2024-12-12,0.0,2.8231281174223115,2.6602003725423873,2.363881491503461,1.984669547280012,1.5339980658285257,1.4401478736023705,1.326289010952365,1.3443920937168012,15.476706572848235
2024-12-13,0.0,2.8231281174223115,2.6602003725423873,2.363881491503461,1.985622341109719,1.5339980658285257,1.4401478736023705,1.326289010952365,1.3443920937168012,15.477659366677942
2024-12-20,71.82731564630387,2.8231281174223115,2.6602003725423873,2.363881491503461,1.985622341109719,1.5339980658285257,1.4401478736023705,1.326289010952365,1.3129498973364648,87.27353281660149
2025-01-03,71.82731564630387,2.8231281174223115,2.6602003725423873,2.363881491503461,1.985622341109719,1.5339980658285257,1.4401478736023705,1.326289010952365,1.3062803405285146,87.26686325979352
2025-01-16,71.82731564630387,2.8231281174223115,2.606843918078787,2.363881491503461,1.985622341109719,1.5339980658285257,1.4391950797726634,1.326289010952365,1.3062803405285146,87.21255401150022
2025-01-21,71.82731564630387,2.8231281174223115,2.606843918078787,2.363881491503461,1.985622341109719,1.5339980658285257,1.4391950797726634,1.326289010952365,1.2872244639343715,87.19349813490608
2025-01-22,71.82731564630387,2.8231281174223115,2.606843918078787,2.363881491503461,1.985622341109719,1.5339980658285257,1.4391950797726634,1.326289010952365,1.2672157935105213,87.17348946448223
2025-01-23,71.82731564630387,2.8231281174223115,2.606843918078787,2.363881491503461,1.985622341109719,1.5339980658285257,1.4391950797726634,1.326289010952365,1.2491127107460853,87.15538638171779
2025-01-24,71.82731564630387,2.8231281174223115,2.606843918078787,2.363881491503461,1.985622341109719,1.5339980658285257,1.4210919970082274,1.326289010952365,1.2491127107460853,87.13728329895336
2025-02-04,71.82731564630387,2.8231281174223115,2.606843918078787,2.363881491503461,1.985622341109719,1.5339980658285257,1.4210919970082274,1.3424865060573867,1.2491127107460853,87.15348079405838
2025-02-10,71.82731564630387,2.8231281174223115,2.606843918078787,2.363881491503461,1.985622341109719,1.5339980658285257,1.4210919970082274,1.3424865060573867,1.248159916916378,87.15252800022867
2025-03-03,71.82731564630387,2.8231281174223115,2.606843918078787,2.363881491503461,1.9751416089829401,1.5339980658285257,1.4210919970082274,1.3424865060573867,1.248159916916378,87.14204726810189
2025-03-19,71.82731564630387,2.8231281174223115,2.605891124249079,2.363881491503461,1.9751416089829401,1.5339980658285257,1.4210919970082274,1.3424865060573867,1.248159916916378,87.14109447427218
2025-03-20,71.82731564630387,2.8479007569946977,2.519186885745728,2.363881491503461,1.9751416089829401,1.5339980658285257,1.4210919970082274,1.3424865060573867,1.248159916916378,87.07916287534123
2025-03-25,71.82731564630387,2.8479007569946977,2.512517328937778,2.363881491503461,1.9751416089829401,1.5339980658285257,1.4210919970082274,1.3424865060573867,1.248159916916378,87.07249331853328
2025-03-26,71.82731564630387,2.8479007569946977,2.512517328937778,2.363881491503461,1.9751416089829401,1.5339980658285257,1.4210919970082274,1.3424865060573867,1.2472071230866708,87.07154052470356
2025-03-27,71.82731564630387,2.8479007569946977,2.512517328937778,2.363881491503461,1.9751416089829401,1.5339980658285257,1.4206156000933738,1.3424865060573867,1.2472071230866708,87.07106412778872
2025-04-03,71.82731564630387,2.8479007569946977,2.512517328937778,2.363881491503461,1.9751416089829401,1.5339980658285257,1.4206156000933738,1.3424865060573867,1.2614990305322782,87.08535603523431
2025-04-11,71.82731564630387,2.8479007569946977,2.507753359789242,2.363881491503461,1.9751416089829401,1.5339980658285257,1.4206156000933738,1.3424865060573867,1.2614990305322782,87.08059206608579
