date,GET NICE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD,SHANGHAI COMMERCIAL BANK LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HAITONG INTERNATIONAL SECURITIES CO LTD,HANG SENG BANK LTD,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-06-14,32.822717590615085,9.544935077288322,7.31594594346333,1.8240266761680188,1.6128846966983623,1.252142062911409,0.9150580273147132,0.0,0.6890064418165216,0.45611994403974887,56.432836460315514
2024-06-18,32.822717590615085,9.556827465502929,7.31594594346333,1.8240266761680188,1.6128846966983623,1.252142062911409,0.9564435383015459,0.0,0.6890064418165216,0.4672987889614796,56.497293204438684
2024-06-20,32.822717590615085,9.556827465502929,7.327801108502825,1.8240266761680188,1.6128846966983623,1.252142062911409,0.9576327771230067,0.0,0.6890064418165216,0.4672987889614796,56.51033760829964
2024-06-21,32.822717590615085,9.556827465502929,7.315908720288218,1.8461465182471881,1.6128846966983623,1.2497635852684879,0.9742821206234566,0.0,0.6890064418165216,0.4672987889614796,56.534835928021735
2024-06-26,32.822717590615085,9.556827465502929,7.3157421079293306,1.8461465182471881,1.6128846966983623,1.2497635852684879,0.9742821206234566,0.0,0.6890064418165216,0.4672987889614796,56.534669315662846
2024-06-27,32.822717590615085,9.556827465502929,7.3157421079293306,1.8461465182471881,1.6128846966983623,1.2497635852684879,0.9742821206234566,0.0,0.6890064418165216,0.46872587554723244,56.53609640224859
2024-06-28,32.822717590615085,9.557014057074015,7.3157421079293306,1.8461465182471881,1.6128846966983623,1.2496891389182643,0.9730928818019959,0.0,0.6890064418165216,0.46872587554723244,56.535019308647996
2024-07-04,32.822717590615085,9.557014057074015,7.3157421079293306,1.8461465182471881,1.6128846966983623,1.2496891389182643,0.9730928818019959,0.0,0.6890064418165216,0.4649203113185581,56.531213744419325
2024-07-10,32.822717590615085,9.557014057074015,7.3157421079293306,1.8461465182471881,1.6128846966983623,1.2496891389182643,0.9730928818019959,0.0,0.694889844114052,0.4649203113185581,56.53709714671685
2024-07-12,32.822717590615085,9.557014057074015,7.316217803457915,1.8461465182471881,1.6128846966983623,1.2496891389182643,0.9730928818019959,0.0,0.694889844114052,0.46682309343289524,56.53947562435978
2024-07-16,32.822717590615085,9.554635579431094,7.316217803457915,1.8461465182471881,1.6128846966983623,1.2496891389182643,0.9792769236735918,0.0,0.694889844114052,0.4665852456686031,56.54304334082416
2024-07-18,32.822717590615085,9.547975842030915,7.316217803457915,1.8461837414223,1.6128846966983623,1.2496891389182643,0.9792769236735918,0.0,0.694889844114052,0.4649203113185581,56.534755892249045
2024-07-19,32.822717590615085,9.538461931459228,7.316217803457915,1.8461837414223,1.6128846966983623,1.2496891389182643,0.9792769236735918,0.0,0.694889844114052,0.4706286576615696,56.53095032802037
2024-07-24,32.822717590615085,9.538417216079543,7.316217803457915,1.8457080458937156,1.6128846966983623,1.2496891389182643,0.9856988133094794,0.0,0.694889844114052,0.4706286576615696,56.53685180674799
2024-08-02,32.822717590615085,9.538417216079543,7.316217803457915,1.8457080458937156,1.6128846966983623,1.2496891389182643,0.9856988133094794,0.0,0.694889844114052,0.47086650542586167,56.537089654512286
2024-08-05,32.822717590615085,9.538417216079543,7.280572629338391,1.8457080458937156,1.6128846966983623,1.2496891389182643,1.014716240553121,0.0,0.694889844114052,0.47086650542586167,56.5304619076364
2024-08-06,32.822717590615085,9.538417216079543,7.280572629338391,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.014716240553121,0.0,0.694889844114052,0.4851373712833902,56.5387554213295
2024-08-08,32.822717590615085,9.538417216079543,7.280572629338391,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.023040912303346,0.0,0.694889844114052,0.4851373712833902,56.54708009307973
2024-08-13,32.822717590615085,9.538417216079543,7.280572629338391,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.023040912303346,0.0,0.694889844114052,0.4853752190476824,56.547317940844025
2024-08-14,32.822717590615085,9.538342769729319,7.280572629338391,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.023040912303346,0.0,0.694889844114052,0.4858509145762666,56.547719190022384
2024-08-15,32.822717590615085,9.538342769729319,7.280572629338391,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.023040912303346,0.0,0.694889844114052,0.48632661010485095,56.54819488555096
2024-08-16,32.822717590615085,9.538342769729319,7.280572629338391,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.023040912303346,0.0,0.694889844114052,0.4872780011620195,56.549146276608134
2024-08-20,32.822717590615085,9.538342769729319,7.280628523563,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.023040912303346,0.0,0.694889844114052,0.4872780011620195,56.549202170832736
2024-08-21,32.822717590615085,9.538342769729319,7.280628523563,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.023040912303346,0.0,0.694889844114052,0.4922728042121545,56.554196973882874
2024-08-23,32.822717590615085,9.538342769729319,7.280628523563,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.023040912303346,0.0,0.694889844114052,0.4936998907979074,56.555624060468624
2024-08-26,32.822717590615085,9.538342769729319,7.279439284741539,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.026370781003436,0.0,0.694889844114052,0.4939377385621995,56.55800253811155
2024-08-29,32.822717590615085,9.538342769729319,7.279439284741539,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.026370781003436,0.0,0.694889844114052,0.4941755863264917,56.558240385875834
2024-08-30,32.822717590615085,9.538342769729319,7.279439284741539,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.026370781003436,0.0,0.694889844114052,0.49465128185507595,56.55871608140443
2024-09-02,32.822717590615085,9.538342769729319,7.279439284741539,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.026370781003436,0.0,0.694889844114052,0.4970297594979973,56.56109455904734
2024-09-09,32.822717590615085,9.538342769729319,7.263503484533966,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.026370781003436,0.0,0.694889844114052,0.49774330279087375,56.54587230213265
2024-09-10,32.822717590615085,9.538166167764333,7.263503484533966,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.026370781003436,0.0,0.694889844114052,0.49774330279087375,56.54569570016766
2024-09-13,32.822717590615085,9.538166167764333,7.263503484533966,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.026370781003436,0.0,0.694889844114052,0.49798115055516595,56.54593354793196
2024-09-20,32.822717590615085,9.538166167764333,7.263503484533966,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.026370781003436,0.0,0.694889844114052,0.4982189983194581,56.54617139569624
2024-09-27,32.822717590615085,9.538166167764333,7.263503484533966,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.026370781003436,0.0,0.694889844114052,0.4986946938480423,56.546647091224834
2024-09-30,32.822717590615085,9.538166167764333,7.263503484533966,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.04016595133238,0.0,0.694889844114052,0.4989325416123345,56.560680109318064
2024-10-02,32.822717590615085,9.538166167764333,7.263503484533966,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.04016595133238,0.0,0.694889844114052,0.49964608490521095,56.561393652610946
2024-10-03,32.822717590615085,9.538166167764333,7.26406670803981,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.04016595133238,0.0,0.694889844114052,0.49964608490521095,56.561956876116795
2024-10-04,32.822717590615085,9.538166167764333,7.263828860275518,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0425444289753016,0.0,0.694889844114052,0.5022624103124245,56.56671383140262
2024-10-07,32.822717590615085,9.540544645407254,7.263436530388318,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0437336677967624,0.0,0.694889844114052,0.5051165834839303,56.57274339115131
2024-10-08,32.822717590615085,9.540059198120334,7.275328918602924,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0437336677967624,0.0,0.694889844114052,0.5041651924267617,56.58319894102184
2024-10-09,32.822717590615085,9.532426425516434,7.275328918602924,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0437336677967624,0.0,0.694889844114052,0.5310419897917737,56.60244296578295
2024-10-10,32.822717590615085,9.532426425516434,7.27530929616237,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0437336677967624,0.0,0.694889844114052,0.529852750970313,56.601234104520934
2024-10-15,32.822717590615085,9.532426425516434,7.27530929616237,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0758431159762014,0.0,0.694889844114052,0.529852750970313,56.633343552700374
2024-10-17,32.822717590615085,9.532426425516434,7.27530929616237,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0758431159762014,0.0,0.694889844114052,0.531517685320358,56.63500848705042
2024-10-18,32.822717590615085,9.525290992587669,7.27530929616237,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0758431159762014,0.0,0.694889844114052,0.5341340107275716,56.63048937952887
2024-10-21,32.822717590615085,9.525290992587669,7.27530929616237,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0758431159762014,0.0,0.694889844114052,0.5343718584918637,56.630727227293164
2024-10-22,32.822717590615085,9.525290992587669,7.27530929616237,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0758431159762014,0.0,0.694889844114052,0.5319933808489423,56.628348749650236
2024-10-23,32.822717590615085,9.525290992587669,7.27530929616237,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0943952415909886,0.0,0.694889844114052,0.5262850345059309,56.64119252892201
2024-10-24,32.822717590615085,9.525290992587669,7.27530929616237,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0943952415909886,0.0,0.694889844114052,0.527700109779587,56.642607604195675
2024-10-25,32.822717590615085,9.525290992587669,7.27530929616237,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0587180769471671,0.0,0.694889844114052,0.527700109779587,56.60693043955185
2024-10-28,32.822717590615085,9.519344798480365,7.27530929616237,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0844056354907186,0.0,0.694889844114052,0.516045569329272,56.61501726353778
2024-10-29,32.822717590615085,9.519344798480365,7.27530929616237,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0844056354907186,0.0,0.694889844114052,0.5184240469721935,56.6173957411807
2024-11-01,32.822717590615085,9.519344798480365,7.27530929616237,1.8397306937292899,1.6128846966983623,1.2496891389182643,1.0962980237053257,0.0,0.694889844114052,0.5312678262439691,56.64213190866708
2024-11-04,32.822717590615085,9.519344798480365,7.27530929616237,1.8396187863561904,1.6128846966983623,1.2496891389182643,1.0962980237053257,0.0,0.694889844114052,0.5350733904726435,56.64582556552266
2024-11-05,32.822717590615085,10.359647749173586,7.27530929616237,1.8396187863561904,1.6128846966983623,1.2496891389182643,1.0962980237053257,9.639527370995072,0.694889844114052,0.5365004770583962,67.1270829737967
2024-11-06,32.822717590615085,10.632475784160174,7.27530929616237,1.8396187863561904,1.6128846966983623,1.2496891389182643,1.0962980237053257,9.366699336008482,0.694889844114052,0.5365004770583962,67.1270829737967
2024-11-07,32.822717590615085,10.632475784160174,7.275311674640013,1.8317698101345494,1.6128846966983623,1.2496891389182643,1.0962980237053257,9.366699336008482,0.694889844114052,0.5365004770583962,67.1192363760527
2024-11-08,32.822717590615085,10.631355283342595,7.275311674640013,1.8317698101345494,1.6128846966983623,1.2496891389182643,1.0962980237053257,9.366699336008482,0.694889844114052,0.5372140203512726,67.11882941852801
2024-11-11,32.822717590615085,10.631355283342595,7.275311674640013,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0962980237053257,9.366699336008482,0.694889844114052,0.5386411069370256,67.12001865734946
2024-11-13,32.822717590615085,10.631355283342595,7.284825585211699,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0962980237053257,9.366699336008482,0.694889844114052,0.5417331278728235,67.13262458885694
2024-11-14,32.822717590615085,10.631206152794384,7.284825585211699,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0962980237053257,9.366699336008482,0.694889844114052,0.5429223666942842,67.1336646971302
2024-11-15,32.82234393177738,10.631206152794384,7.284825585211699,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0962980237053257,9.366699336008482,0.7042793603050129,0.5436359099871606,67.14339409777634
2024-11-18,32.82234393177738,10.631206152794384,7.286966215090329,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0962980237053257,9.366699336008482,0.7042793603050129,0.5436359099871606,67.14553472765496
2024-11-19,32.82234393177738,19.158844341287015,7.286966215090329,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0962980237053257,0.8390611475158521,0.7042793603050129,0.5441116055157448,67.14601042318354
2024-11-20,32.82234393177738,19.158844341287015,7.286966215090329,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0962980237053257,0.8390611475158521,0.7042793603050129,0.547679321980127,67.14957813964793
2024-11-21,32.82234393177738,19.158844341287015,7.286966215090329,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0962980237053257,0.8390611475158521,0.7042793603050129,0.549344256330172,67.15124307399797
2024-11-22,32.82234393177738,19.158844341287015,7.287441910618912,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0962980237053257,0.8390611475158521,0.7042793603050129,0.5662314475949141,67.16860596079131
2024-11-25,32.82234393177738,19.194521505930837,7.287441910618912,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0972494147624943,0.8390611475158521,0.7042793603050129,0.5724154894665098,67.21141855836389
2024-11-26,32.82234393177738,19.194484282755724,7.287441910618912,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0972494147624943,0.8390611475158521,0.7042793603050129,0.5738425760522626,67.21280842177453
2024-12-05,32.82234393177738,19.194484282755724,7.28720406285462,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0972494147624943,0.8390611475158521,0.7042793603050129,0.5740804238165548,67.21280842177453
2024-12-09,32.82234393177738,19.194458833044944,7.28720406285462,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0972494147624943,0.8390611475158521,0.7042793603050129,0.5788373791023976,67.21753992734959
2024-12-10,32.82234393177738,19.194172464336738,7.28720406285462,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0972494147624943,0.8390611475158521,0.7042793603050129,0.5793130746309819,67.21772925416997
2024-12-11,32.82234393177738,19.194172464336738,7.28720406285462,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0972494147624943,0.8390611475158521,0.7042793603050129,0.5797887701595662,67.21820494969856
2024-12-17,32.82234393177738,19.19415593391712,7.28720406285462,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0972494147624943,0.8390611475158521,0.7042793603050129,0.5797887701595662,67.21818841927893
2024-12-23,32.82234393177738,19.19415593391712,7.28720406285462,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0972494147624943,0.8390611475158521,0.7042793603050129,0.5805023134524426,67.2189019625718
2024-12-27,32.82234393177738,19.19415593391712,7.28720406285462,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0972494147624943,0.8390611475158521,0.7042793603050129,0.5814537045096112,67.21985335362898
2024-12-30,32.82234393177738,19.19415593391712,7.28720406285462,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.0972494147624943,0.8390611475158521,0.7042793603050129,0.5790752268666898,67.21747487598606
2025-01-03,32.82234393177738,19.19415593391712,7.28720406285462,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.1029577611055057,0.8390611475158521,0.7042793603050129,0.5797887701595662,67.22389676562194
2025-01-06,32.82234393177738,19.229833098560942,7.28720406285462,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.1029577611055057,0.8390611475158521,0.7042793603050129,0.5797887701595662,67.25957393026577
2025-01-09,32.82234393177738,19.22964650698985,7.28720406285462,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.103144352676593,0.8390611475158521,0.7042793603050129,0.5809780089810269,67.26076316908723
2025-01-10,32.82234393177738,19.22964650698985,7.28720406285462,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.103144352676593,0.8390611475158521,0.7042793603050129,0.5812158567453191,67.26100101685152
2025-01-13,32.82234393177738,19.22964650698985,7.28720406285462,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.103144352676593,0.8390611475158521,0.7042793603050129,0.5814537045096112,67.26123886461582
2025-01-14,32.82234393177738,19.22703018158264,7.28720406285462,1.8315319623702575,1.6128846966983623,1.2496891389182643,1.1045714392623458,0.8390611475158521,0.7042793603050129,0.5833564866239483,67.2619524079087
2025-01-22,32.82234393177738,19.22703018158264,7.28720406285462,1.8201152696842346,1.6128846966983623,1.2496891389182643,1.1162259797126608,0.8390611475158521,0.7042793603050129,0.5833564866239483,67.26219025567298
2025-01-27,32.82234393177738,19.226694102691695,7.28720406285462,1.8201152696842346,1.6128846966983623,1.2496891389182643,1.1162259797126608,0.8390611475158521,0.7042793603050129,0.5847835732097012,67.26328126336779
2025-02-04,32.82234393177738,19.226694102691695,7.28720406285462,1.8201152696842346,1.6128846966983623,1.2496891389182643,1.1138475020697394,0.8390611475158521,0.7042793603050129,0.5816915522739033,67.25781076478907
2025-02-05,32.82234393177738,19.224315625048774,7.28720406285462,1.8201152696842346,1.6128846966983623,1.2496891389182643,1.1138475020697394,0.8390611475158521,0.7042793603050129,0.5816915522739033,67.25543228714615
2025-02-06,32.82197027293968,19.223126386227314,7.28720406285462,1.8200033623111351,1.6128846966983623,1.2496891389182643,1.1138475020697394,0.8390611475158521,0.7042793603050129,0.5816915522739033,67.25375748211388
2025-02-07,32.82197027293968,19.223126386227314,7.28720406285462,1.8200033623111351,1.6128846966983623,1.2496891389182643,1.1138475020697394,0.8390611475158521,0.7042793603050129,0.5845457254454091,67.2566116552854
2025-02-17,32.82197027293968,19.223126386227314,7.28720406285462,1.8200033623111351,1.6128846966983623,1.2496891389182643,1.1138475020697394,0.8390611475158521,0.7042793603050129,0.5857349642668698,67.25780089410685
2025-02-18,32.82197027293968,19.223112472133103,7.28720406285462,1.8200033623111351,1.6128846966983623,1.2496891389182643,1.1138475020697394,0.8390611475158521,0.7042793603050129,0.5871620508526226,67.25921406659839
2025-02-19,32.82197027293968,19.223112472133103,7.28720406285462,1.8200033623111351,1.6128846966983623,1.2496891389182643,1.1138475020697394,0.8390611475158521,0.7042793603050129,0.5873998986169148,67.25945191436269
2025-02-20,32.82197027293968,19.223112472133103,7.286728367326037,1.8200033623111351,1.6128846966983623,1.2496891389182643,1.1138475020697394,0.8390611475158521,0.7042793603050129,0.5997679823601062,67.27134430257729
2025-02-21,32.82197027293968,19.222537831934574,7.286728367326037,1.8200778086613585,1.6128846966983623,1.2496891389182643,1.1138475020697394,0.8390611475158521,0.7042793603050129,0.5997679823601062,67.270844108729
2025-02-24,32.82197027293968,19.222537831934574,7.286728367326037,1.8200778086613585,1.6128846966983623,1.2496891389182643,1.1138475020697394,0.8390611475158521,0.7042793603050129,0.6002436778886905,67.27131980425757
2025-02-26,32.82197027293968,19.222537831934574,7.286653920975813,1.8200778086613585,1.6128846966983623,1.2496891389182643,1.1138475020697394,0.8390611475158521,0.7042793603050129,0.6009572211815669,67.27195890120022
2025-02-27,32.82197027293968,19.222537831934574,7.286653920975813,1.8200778086613585,1.6128846966983623,1.2496891389182643,1.1138475020697394,0.8390611475158521,0.7042793603050129,0.6011950689458591,67.27219674896452
2025-02-28,32.82197027293968,19.210645443719965,7.286416073211521,1.8200778086613585,1.6128846966983623,1.2496891389182643,1.1138475020697394,0.8390611475158521,0.7042793603050129,0.6142766959819269,67.27314814002169
2025-03-05,32.82197027293968,19.210645443719965,7.286416073211521,1.8200778086613585,1.6128846966983623,1.2496891389182643,1.1269291291058072,0.8390611475158521,0.7042793603050129,0.6168930213891404,67.28884609246496
2025-03-06,32.82197027293968,19.210645443719965,7.286416073211521,1.8200778086613585,1.6128846966983623,1.2496891389182643,1.1288319112201444,0.8390611475158521,0.7042793603050129,0.6264069319608262,67.30026278515099
2025-03-07,32.82197027293968,19.210645443719965,7.286416073211521,1.8200778086613585,1.6128846966983623,1.2496891389182643,1.1385836695561222,0.8390611475158521,0.7042793603050129,0.6275961707822869,67.31120378230843
2025-03-10,32.82197027293968,19.21055589403671,7.286416073211521,1.8200778086613585,1.6128846966983623,1.2496891389182643,1.1388634974508118,0.8390611475158521,0.7042793603050129,0.6275961707822869,67.31139406051986
2025-03-11,32.82197027293968,19.21055589403671,7.286416073211521,1.8200778086613585,1.6128846966983623,1.2496891389182643,1.1388634974508118,0.8390611475158521,0.7042793603050129,0.6290232573680398,67.31282114710562
2025-03-12,32.82197027293968,19.202524488579854,7.286416073211521,1.8200778086613585,1.6128846966983623,1.2496891389182643,1.1766812919732625,0.8390611475158521,0.7042793603050129,0.6290232573680398,67.3426075361712
2025-03-13,32.82197027293968,19.202524488579854,7.286416073211521,1.8200778086613585,1.6128846966983623,1.2496891389182643,1.1238790883004068,0.8390611475158521,0.7042793603050129,0.6290232573680398,67.28980533249836
2025-03-17,32.82197027293968,19.202524488579854,7.216013134981046,1.8203156564256509,1.6128846966983623,1.2496891389182643,1.1581291663584754,0.8390611475158521,0.7042793603050129,0.6449590575756132,67.26982612029782
2025-03-18,32.82197027293968,19.202524488579854,7.216013134981046,1.8203156564256509,1.6128846966983623,1.2496891389182643,1.1581291663584754,0.8390611475158521,0.7042793603050129,0.6463861441613661,67.27125320688356
2025-03-19,32.82197027293968,19.202524488579854,7.216013134981046,1.8203156564256509,1.6128846966983623,1.2496891389182643,1.1581291663584754,0.8390611475158521,0.7042793603050129,0.6480510785114111,67.27291814123362
2025-03-24,32.82197027293968,19.202524488579854,7.216013134981046,1.8203156564256509,1.6128846966983623,1.2496917552436715,1.1581291663584754,0.8390611475158521,0.7042793603050129,0.6480510785114111,67.27292075755902
