date,CHINA INTERNATIONAL CAPITAL CORPORATION,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,15.38168903313393,0.0,1.9272066439985907,1.521452698843097,0.008687930516185898,1.4348121160963223,1.2239221908473352,21.49777061343546
2024-03-04,0.0,15.378695219239837,0.0,1.9417843652475963,1.5021787989366935,0.008687930516185898,1.7240382148329192,0.9400575627446012,21.495442091517837
2024-03-05,0.0,15.388831138175387,0.02894020097621383,1.9435845670662655,1.4395630835047233,0.008296582294736083,1.7417848783051144,0.9417403600968353,21.492740810419278
2024-03-06,45.12168876087298,15.394838333374643,0.02894020097621383,1.9822302039344346,1.3987258965964349,0.008296582294736083,1.7061962580688004,0.9836492541095637,66.6245654902278
2024-03-07,45.12168876087298,15.400747691518536,0.02894020097621383,1.9951055604201333,1.3984128180192752,0.008296582294736083,1.4346273997357981,1.2519033930068864,66.63972240684456
2024-03-08,45.12168876087298,15.369792047201855,0.02894020097621383,2.0236152783527523,1.3556775922369553,0.015301715458687776,2.47965805698688,0.23193252344223297,66.62660617552855
2024-03-11,45.12168876087298,15.21306686821674,0.02894020097621383,2.079695478486511,1.3108290860588063,0.03193401487030492,2.126305247335295,0.5811763724427054,66.49363602925955
2024-03-12,45.12168876087298,15.21436770970484,0.02894020097621383,2.0950950310005614,1.2753533697843806,0.032344930502827225,2.752563760844355,0.6030789583525873,67.12343272203873
2024-03-13,45.12168876087298,15.21436770970484,0.02894020097621383,2.107168123632288,1.2500527072676502,0.03236449791389971,2.6650649514479405,0.5812155072648505,67.00086245908065
2024-03-14,45.12168876087298,15.202333751895258,0.02894020097621383,2.0947428176012566,1.2720464773131297,0.03209055415888484,2.6845932276982865,0.5865769778987129,67.02301276841472
2024-03-15,45.12168876087298,15.23135417925687,0.02894020097621383,2.0976387944399852,1.3017889421433158,0.02939025143088112,2.68179508791492,0.5827417653285047,67.07533798236366
2024-03-18,45.12168876087298,15.15827107294578,0.02894020097621383,2.2170823807827937,1.3001452796132265,0.01416680561648331,2.1510447165024664,0.5865574104876403,66.57789662779757
2024-03-19,45.12168876087298,15.134870210370078,0.025887684848905274,2.2402306280815507,1.3257785881181894,0.01444074937149818,2.125423344118258,0.5811763724427054,66.56949633822416
2024-03-20,45.12168876087298,15.102631726583486,0.025887684848905274,2.2684321592897776,1.3517054077892396,0.01444074937149818,2.462785665441403,0.2367893505445359,66.58436150474182
2024-03-21,45.12168876087298,15.08415382895951,0.025887684848905274,2.2707215463852592,1.357419091822407,0.015223445814397812,2.4536821231140373,0.23671577707890332,66.5654922588964
2024-03-22,45.12168876087298,15.179943154753229,0.025887684848905274,2.268627833400503,1.3739535541786616,0.020465163892496634,2.0857091309314195,0.6017168708678312,66.67799215374602
2024-03-25,45.12168876087298,14.981770089960254,0.025887684848905274,2.2884691882280084,1.3929730777411227,0.0226590620219443,2.106788515857482,0.5742170270206634,66.51445340655135
2024-03-26,45.12168876087298,14.943082578832389,0.025887684848905274,2.3710240955428468,1.3948319817930093,0.02502671876171568,2.0906045058335354,0.5861549088418793,66.55830123532725
