date,UBS SECURITIES HONG KONG LTD,UOB KAY HIAN (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,HANG SENG BANK LTD,SINOPAC SECURITIES (ASIA) LTD,CITIBANK N.A.,TOTAL_CCASS_PCT
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44155075073666383,0.44155075073666383
2024-04-05,0.0,0.0,0.0,1.8148875046744235,0.0,0.0,0.5357458179077272,0.4418957250624584,2.792529047644609
2024-04-09,11.645777312701023,0.0,0.0,1.8148875046744235,0.0,0.0,0.5357458179077272,0.44258567371404767,14.438996308997224
2024-04-24,11.645777312701023,0.0,0.0,1.8148875046744235,0.0,0.5973211477546271,0.5357458179077272,0.44293064803984233,15.036662431077644
2024-04-30,11.645777312701023,0.0,0.0,1.8148875046744235,0.0,0.5973211477546271,0.5378156638624951,0.44293064803984233,15.038732277032413
2024-05-03,11.645777312701023,0.0,1.3815514550707448,1.8148875046744235,0.0,0.5973211477546271,0.5378156638624951,0.44293064803984233,16.420283732103158
2024-05-06,11.645777312701023,0.0,1.3815514550707448,1.8149083756211344,0.0,0.5973211477546271,0.5378156638624951,0.44293064803984233,16.420304603049868
2024-05-09,11.645777312701023,0.0,1.3815514550707448,1.8149083756211344,0.0,0.5973211477546271,0.5388505868398791,0.44293064803984233,16.42133952602725
2024-05-20,11.645777312701023,0.0,1.3815514550707448,1.8059390431504736,0.0,0.5973211477546271,0.5388505868398791,0.44293064803984233,16.41237019355659
2024-05-21,11.645777312701023,5.171607918208809,1.3815514550707448,1.7942099160734557,0.0,0.5973211477546271,0.5388505868398791,0.44293064803984233,21.572248984688382
2024-05-22,11.645777312701023,5.171607918208809,1.3815514550707448,1.7907601728155094,0.0,0.5973211477546271,0.5388505868398791,0.44293064803984233,21.568799241430437
2024-05-23,11.645777312701023,5.171607918208809,1.3815514550707448,1.787310429557563,0.0,0.5973211477546271,0.5388505868398791,0.44293064803984233,21.56534949817249
2024-05-27,11.645777312701023,5.171607918208809,1.3815514550707448,1.7852405836027954,0.0,0.5973211477546271,0.5388505868398791,0.44293064803984233,21.56327965221772
2024-05-31,11.645777312701023,5.171607918208809,1.3815514550707448,1.7851883199924374,0.6816016528023526,0.5973211477546271,0.5388505868398791,0.443275622365637,22.24517401573551
2024-06-27,11.645777312701023,5.171607918208809,1.3815514550707448,1.7853999617413123,0.6816016528023526,0.5973211477546271,0.5388505868398791,0.443275622365637,22.245385657484384
2024-07-12,11.645777312701023,5.171607918208809,1.3815514550707448,1.7853999617413123,0.6816016528023526,0.5973211477546271,0.5388505868398791,0.4436205966914316,22.24573063181018
2024-07-16,11.645777312701023,5.171329006466404,1.3815514550707448,1.7853999617413123,0.6816016528023526,0.5973211477546271,0.5388505868398791,0.4381010074787174,22.23993213085506
2024-07-19,11.645777312701023,5.171329006466404,1.3815514550707448,1.7853999617413123,0.6816016528023526,0.5973211477546271,0.5388505868398791,0.4343062898949763,22.23613741327132
2024-07-22,11.645777312701023,5.171329006466404,1.3815514550707448,1.7851883199924374,0.6816016528023526,0.5973211477546271,0.5388505868398791,0.4343062898949763,22.235925771522442
2024-07-26,11.645777312701023,5.171329006466404,1.3818964293965392,1.7851883199924374,0.6816016528023526,0.5973211477546271,0.5388505868398791,0.4343062898949763,22.236270745848238
2024-07-29,11.645777312701023,5.171329006466404,1.3818964293965392,1.8196857525719015,0.6816016528023526,0.5973211477546271,0.5388505868398791,0.4343062898949763,22.2707681784277
2024-08-01,11.645777312701023,5.171329006466404,1.3818964293965392,1.8196857525719015,0.6816016528023526,0.5973211477546271,0.5388505868398791,0.434651264220771,22.2711131527535
2024-08-06,11.645777312701023,5.171329006466404,1.3818964293965392,1.8541831851513653,0.6816016528023526,0.5973211477546271,0.5388505868398791,0.434651264220771,22.305610585332964
2024-08-12,11.645777312701023,5.171329006466404,1.3818964293965392,1.8542000888933292,0.6816016528023526,0.5973211477546271,0.5388505868398791,0.43499623854656566,22.30597246340072
2024-08-19,11.645777312701023,5.171329006466404,1.3818964293965392,1.8542000888933292,0.6816016528023526,0.5973211477546271,0.5388505868398791,0.43534121287236033,22.306317437726516
2024-08-26,11.645777312701023,5.171329006466404,1.3818964293965392,1.8541569671026048,0.6816016528023526,0.5973211477546271,0.5388505868398791,0.43534121287236033,22.30627431593579
2024-09-03,11.645777312701023,5.171329006466404,1.3818964293965392,1.8541360961558944,0.6816016528023526,0.5973211477546271,0.539885509817263,0.43534121287236033,22.307288367966464
2024-09-11,11.642327569443077,5.171329006466404,1.3818964293965392,1.8541360961558944,0.6816016528023526,0.5973211477546271,0.539885509817263,0.4360311615239495,22.30452857336011
2024-09-26,11.642327569443077,5.171329006466404,1.3818964293965392,1.8517212758753319,0.6816016528023526,0.5973211477546271,0.539885509817263,0.4360311615239495,22.302113753079546
2024-09-30,11.642327569443077,5.171329006466404,1.3818964293965392,1.851260562663233,0.6816016528023526,0.5973211477546271,0.5402304841430576,0.4360311615239495,22.30199801419324
2024-10-02,11.642327569443077,5.171329006466404,1.3818964293965392,1.851260562663233,0.6816016528023526,0.5973211477546271,0.5402304841430576,0.43637613584974416,22.302342988519037
2024-10-03,11.642327569443077,5.171329006466404,1.3818964293965392,1.917495633215804,0.6816016528023526,0.5973211477546271,0.5402304841430576,0.43637613584974416,22.368578059071606
2024-10-04,11.642327569443077,5.171329006466404,1.3818964293965392,1.917495633215804,0.6816016528023526,0.5973211477546271,0.5412654071204415,0.43637613584974416,22.369612982048988
2024-10-07,11.628183622085498,5.171329006466404,1.3818964293965392,1.917495633215804,0.6816016528023526,0.5973211477546271,0.5412654071204415,0.43672111017553883,22.355814009017205
2024-10-09,11.628183622085498,5.171329006466404,1.3818964293965392,1.917495633215804,0.6816016528023526,0.5973211477546271,0.5429902787494147,0.43672111017553883,22.357538880646178
2024-10-10,11.614729623379507,5.171329006466404,1.3818964293965392,1.930949631921795,0.6816016528023526,0.5973211477546271,0.5429902787494147,0.43672111017553883,22.357538880646178
2024-10-14,11.614729623379507,5.171329006466404,1.3818964293965392,1.930949631921795,0.6816016528023526,0.5973211477546271,0.5429902787494147,0.43706608450133344,22.357883854971973
2024-10-15,11.614729623379507,5.171329006466404,1.3818964293965392,1.9318375958363905,0.6816016528023526,0.5973211477546271,0.5464400220073612,0.43706608450133344,22.362221562144512
2024-10-24,11.613694700402121,5.171329006466404,1.3818964293965392,1.9318375958363905,0.6816016528023526,0.5973211477546271,0.5464400220073612,0.43706608450133344,22.36118663916713
2024-11-18,11.613694700402121,5.171329006466404,1.3818964293965392,1.9546059013388364,0.6816016528023526,0.5973211477546271,0.5464400220073612,0.43706608450133344,22.383954944669576
2024-11-27,11.613694700402121,5.171329006466404,1.3818964293965392,1.9597430865114074,0.6816016528023526,0.5973211477546271,0.5464400220073612,0.43706608450133344,22.389092129842147
2024-11-29,11.613694700402121,5.171329006466404,1.3818964293965392,2.0024564276339967,0.6816016528023526,0.5973211477546271,0.5464400220073612,0.43706608450133344,22.431805470964736
2024-12-02,11.613004751750534,5.171329006466404,1.3818964293965392,2.0024564276339967,0.6816016528023526,0.5973211477546271,0.5464400220073612,0.4374110588271281,22.43146049663894
2024-12-03,11.579197267822657,5.171329006466404,1.3818964293965392,2.0024564276339967,0.6816016528023526,0.5973211477546271,0.5464400220073612,0.4374110588271281,22.397653012711068
2024-12-09,11.579197267822657,5.171329006466404,1.3818964293965392,1.9962468897696932,0.6816016528023526,0.5973211477546271,0.5464400220073612,0.4377560331529228,22.39178844917256
2024-12-10,11.579197267822657,5.171329006466404,1.3818964293965392,1.9962468897696932,0.6816016528023526,0.5973211477546271,0.5467849963331558,0.4377560331529228,22.392133423498354
2024-12-19,11.579197267822657,5.171329006466404,1.3818964293965392,1.9962468897696932,0.6816016528023526,0.6009868449405209,0.5467849963331558,0.4377560331529228,22.395799120684245
2025-01-07,11.579197267822657,5.171329006466404,1.3818964293965392,1.9962468897696932,0.6816016528023526,0.6009868449405209,0.5467849963331558,0.43154649528861927,22.389589582819944
2025-01-10,11.578852293496864,5.171329006466404,1.3818964293965392,1.9962468897696932,0.6816016528023526,0.6009868449405209,0.5467849963331558,0.4318914696144139,22.389589582819944
2025-01-13,11.578507319171068,5.171329006466404,1.382241403722334,1.9962468897696932,0.6816016528023526,0.6009868449405209,0.5467849963331558,0.4318914696144139,22.389589582819944
2025-01-14,11.573677678609943,5.171329006466404,1.382241403722334,1.9962468897696932,0.6816016528023526,0.6009868449405209,0.5467849963331558,0.43223644394020855,22.385104916584613
2025-01-22,11.573677678609943,5.171329006466404,1.382241403722334,1.9959019154438984,0.6816016528023526,0.6009868449405209,0.5467849963331558,0.43223644394020855,22.38475994225882
2025-01-24,11.569537986700409,5.171329006466404,1.382241403722334,1.9959019154438984,0.6816016528023526,0.6009868449405209,0.5467849963331558,0.4325814182660031,22.38096522467508
2025-02-05,11.569537986700409,5.171329006466404,1.382241403722334,1.9959019154438984,0.6816016528023526,0.6009868449405209,0.5467849963331558,0.43292639259179777,22.381310199000872
2025-02-12,11.569537986700409,5.171329006466404,2.781322039209682,1.9959019154438984,0.6816016528023526,0.6009868449405209,0.5488548422879236,0.43292639259179777,23.782460680442988
2025-02-18,11.569537986700409,5.171329006466404,2.781322039209682,1.9955569411181036,0.6816016528023526,0.6009868449405209,0.5516146368942807,0.4332713669175924,23.785220475049346
2025-02-19,11.569537986700409,6.863513455634747,2.781322039209682,1.9914172492085682,0.6816016528023526,0.6009868449405209,0.5516146368942807,0.4332713669175924,25.47326523230815
2025-02-28,11.569537986700409,6.863513455634747,2.781322039209682,1.9824010002295993,0.6816016528023526,0.6009868449405209,0.5619638666681199,0.4181394130909364,25.459466259276365
2025-03-19,11.569537986700409,6.863513455634747,2.781322039209682,1.982056025903805,0.672632320331692,0.6009868449405209,0.5550643801522271,0.4181394130909364,25.443252465964015
