date,CITIBANK N.A.,THE BANK OF EAST ASIA LTD,CMB INTERNATIONAL SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,CHINA GALAXY INTERNATIONAL SECURITIES,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,SINO-RICH SECURITIES & FUTURES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD
2024-04-18,0.0,0.0,57.64273507271069,14.379197931245532,0.0,18.505295019837295,4.083432515069684,5.389339461136791,0.0
2024-04-19,0.0,0.0,57.671976394843895,14.386492289471148,0.0,18.51468248717663,4.0347754337532065,5.392073394755129,0.0
2024-04-23,0.0,0.0,57.675544439459536,14.387382351673978,0.0,18.51582795187696,4.028838265925647,5.392406991063874,0.0
2024-04-24,0.0,0.0,57.658421850542766,14.383111057211298,0.0,18.51033101355492,4.057329973567238,5.3908061051237866,0.0
2024-04-25,0.0,0.0,57.68625122276777,14.390053199200587,0.0,18.519265196545913,4.011022353782765,5.39340802770296,0.0
2024-04-26,0.0,0.0,57.68482342198888,14.38969702890471,0.0,18.518806823524407,4.013398190904147,5.393274534677852,0.0
2024-04-29,0.0,0.0,57.683395691887654,14.38934087623964,0.0,18.51834847319286,4.015773910419061,5.393141048260791,0.0
2024-04-30,0.0,0.0,57.68054044369717,14.388628623796693,0.0,18.51743184059288,4.020524996664412,5.392874095248848,0.0
2024-05-02,0.0,0.0,57.68982103396421,14.390943702083664,0.0,18.52041122837927,4.005082246393699,5.3937417891791535,0.0
2024-05-06,0.0,0.0,57.68696514966298,14.39023129096049,0.0,18.51949439156592,4.00983439111692,5.393474776693684,0.0
2024-05-07,0.0,0.0,51.86198164468115,20.23127490813638,0.0,18.523620872233785,3.9884460338370253,5.394676541111656,0.0
2024-05-08,0.0,0.0,51.85684624473746,20.22927159694909,0.0,18.521786653822385,3.997953147009243,5.394142357481821,0.0
2024-05-09,0.0,0.0,51.851070135321955,20.227018346036207,0.0,18.51972359225905,4.008646399046182,5.3935415273366045,0.0
2024-05-10,0.0,0.0,51.86005575051288,20.230523619945558,0.0,18.522932997758456,3.9920114219307026,5.394476209852403,0.0
2024-05-13,0.0,0.0,51.54169370413671,20.050970567362565,0.0,19.02434020638063,4.021635290653018,5.361360231467071,0.0
2024-05-14,0.0,0.0,51.549303829538594,20.05393109095969,0.0,19.027149148117964,4.007464095668664,5.3621518357150855,0.0
2024-05-16,0.0,0.0,51.5543784950785,20.055905259095567,0.0,19.029022236810373,3.998014307255361,5.362679701760191,0.0
2024-05-20,0.0,0.0,51.555647317581396,20.0563988618632,0.0,19.029490566607514,3.995651569437053,5.3628116845108345,0.0
2024-05-22,0.0,0.0,51.556916202540684,20.056892488927883,0.0,19.02995891945767,3.9932887153155803,5.362943673758181,0.0
2024-05-24,0.0,0.0,51.564530824138856,20.05985476165456,0.0,19.03276952076732,3.9791091477393135,5.363735745699947,0.0
2024-05-27,0.0,0.0,51.56580014642203,20.060348558848855,0.0,19.033238035036273,3.976745479255186,5.363867780437666,0.0
2024-05-28,0.0,0.0,51.56833897847285,20.061336226173463,0.0,19.034175132775804,3.9720177931626695,5.364131869415219,0.0
2024-05-29,0.0,0.0,51.57595697483368,20.064299811764773,0.0,19.036986979730063,3.957831941272126,5.364924292399355,0.0
2024-05-30,0.0,0.0,51.5664348309983,20.060595466562667,0.0,19.033472300820634,3.9755636013742013,5.363933800244201,0.0
2024-05-31,0.0,0.0,51.55501289852319,20.056152057442365,0.0,19.02925639882742,3.9968329528835658,5.362745692323455,0.0
2024-06-03,0.0,0.0,51.523311840855825,20.043819576133323,0.0,19.017555353273348,4.055865077282431,5.359448152455074,0.0
2024-06-04,0.0,0.0,51.555647317581396,20.0563988618632,0.0,19.029490566607514,3.995651569437053,5.3628116845108345,0.0
2024-06-05,0.0,0.0,51.56770424702314,20.061089300224747,0.0,19.033940849690183,3.973199758329017,5.364065844732917,0.0
2024-06-06,24.570251401168534,0.0,38.89930484778566,15.132774275347765,0.0,14.35796063404472,2.9934082439317238,4.046300597721604,0.0
2024-06-07,23.646596534684768,0.0,38.18825140705201,14.856157218605059,0.0,14.09550665573572,2.9231951529322595,3.972336911904829,2.3179561190853555
2024-06-11,23.645734406886756,0.0,38.18685910718985,14.854704108809333,0.0,14.094992749724039,2.918531219905353,3.9721920850554424,2.326986322429221
2024-06-12,23.64594993294267,0.0,38.18720717263749,14.854839506413537,0.0,14.09512122271385,2.8893904730989974,3.9722282907777386,2.355263401415713
2024-06-13,24.006548823608597,0.0,38.006859639900334,14.784684241010737,0.0,14.028553894952603,2.875744687467651,3.9534685640328147,2.3441401490272584
2024-06-14,24.005895497175374,0.0,38.00582530188578,14.784281883091968,0.0,14.02817211474976,2.8783878763645228,3.9533609723279515,2.3440763544046415
2024-06-17,24.009380315793464,0.0,38.011342421945876,14.786428045094855,0.0,14.030208515989987,2.864289206219632,3.9539348624343225,2.3444166325218654
2024-06-18,24.013519852216035,0.0,38.017896082821615,14.788977421907054,0.0,14.032627510499813,2.8430045260214634,3.954616573380637,2.349358033153389
2024-06-21,0.02864497044089694,0.0,50.00438148693702,19.451725240021577,0.0,18.45690928741793,3.7429428042772,5.201449215892869,3.1139469950125047
2024-06-25,24.02594703044943,0.0,38.03757063172521,14.796630829630816,0.0,14.039889501421134,2.76094826524972,3.9566631173818743,2.382350624141817
2024-06-26,24.013955675929243,0.0,38.018586073324514,14.789245828500267,0.0,14.032882190024734,2.777719372973727,3.9546883461024183,2.4129225131450966
2024-06-27,24.0074199808385,0.0,38.00823884483331,14.78522075230451,0.0,14.029062967549436,2.7361390267802057,3.953612028749382,2.480306398944656
2024-06-28,24.00088784232032,0.0,37.9978972470621,14.781197866461177,0.0,14.025245823405774,2.7353945553150427,3.97974512888674,2.4796315365488484
2024-07-02,23.88542325929748,0.0,37.815095202812685,15.18395164487484,0.0,13.95777252110831,2.729455774950306,3.960599186667309,2.4677024102890663
2024-07-03,23.889088839970007,0.0,37.820898503034776,15.186281852678901,0.0,13.959914553117938,2.710014452176672,3.961207000716601,2.4725947983050984
2024-07-04,23.89728656046959,0.0,37.83387702879806,15.191493139509054,0.0,13.964705002786031,2.6766286619411406,3.962566318690191,2.473443287805933
2024-07-11,23.896207591607386,0.0,37.83216881915898,15.19080723954186,0.0,13.964074492630424,2.681022838115606,3.9623874077639876,2.47333161118176
2024-07-15,23.896207591607386,0.0,37.83216881915898,15.189904234207367,0.0,13.964074492630424,2.681925843450101,3.9623874077639876,2.47333161118176
2024-07-16,23.895991809526613,0.0,37.83182719574126,15.17893110363584,0.0,13.963948397431489,2.6819016257353545,3.9623516275174193,2.485048240412019
2024-07-18,23.897326391073996,0.0,37.832510448746504,15.179205239226468,0.0,13.964200590106673,2.6792410211359607,3.9624231886567567,2.485093121053645
2024-07-19,23.89938798744849,0.0,37.831485578493194,15.178794039553647,0.0,13.963822304509806,2.6791684413787245,3.9623158479170346,2.485025800699107
2024-07-22,23.89377827435733,0.0,37.822605695040984,15.175231242059567,0.0,13.96054468765931,2.7020117854477697,3.961385805060078,2.4844425103749623
2024-07-23,23.89248409914277,0.0,37.8205570831271,15.174409295529257,0.0,13.95978853303575,2.7072818035808464,3.9611712417848466,2.48430794379943
2024-07-25,23.89356256875206,0.0,37.82226424431015,15.175094244787617,0.0,13.960418656200108,2.702890161450021,3.961350042900031,2.4844200816000193
2024-07-30,0.03321102897470128,0.0,49.693000806482395,19.84655508282819,0.0,18.34197685945645,3.5867911292677386,5.2046426836067585,3.293822409383767
2024-07-31,0.3290355841568751,0.0,49.587132540338644,19.721422377747952,0.0,18.30290026403567,3.5791496636344977,5.193554472231539,3.286805097854828
2024-08-01,0.24168377014023448,0.0,36.422823912804255,17.13129328236831,23.903220359732906,13.443877055570452,2.6280936587551396,3.8147783574652836,2.414229603163421
2024-08-05,0.24167326501328656,0.0,36.42124074324022,17.13054864647237,23.90218137244717,13.443292698436919,2.632326066403711,3.814612542727703,2.4141246652586217
2024-08-06,0.24109897701010244,0.0,36.33469297545642,17.32747126321346,23.845382636304915,13.411347411813757,2.6260708718942096,3.805547881727804,2.408387982579333
2024-08-07,18.703873730031827,0.0,29.607256173934044,14.11996402848973,19.43036515419159,10.935278064955835,2.139848906597277,3.1009435277902417,1.9624704140094578
2024-08-08,18.34126058026491,0.0,29.739574864728645,14.183067990009862,19.517201991207482,10.984149249388784,2.148702325054921,3.1148020490059443,1.9712409503394503
2024-08-09,18.704005334339023,0.0,29.60746561534232,14.12006391296175,19.43050260438344,10.935355420993975,2.1391573516446143,3.1009654638310433,1.9624842965038303
2024-08-15,18.70281579224095,0.0,29.605582632198495,14.11916590153844,19.429266858326837,10.934659951472977,2.1453811304557298,3.1007682478391767,1.9623594859273916
2024-08-16,18.675629801405265,0.0,29.562548625604794,14.241883482969367,19.401024914620496,10.918765576608022,2.144379513203553,3.0962610411112834,1.9595070444772182
2024-08-21,18.66877980684908,0.0,29.551705441235338,14.236659732800536,19.393908853932704,10.914760705792132,2.180271768230805,3.0951253701057175,1.9587883210536865
2024-08-22,18.668911490125257,0.0,29.55191388899836,14.236760153396569,19.394045652024605,10.914837694832832,2.1725281181391445,3.102200864797389,1.9588021376858458
2024-08-23,18.66877980684908,0.0,29.553116163828825,14.236659732800536,19.393908853932704,10.914760705792132,2.171807432669896,3.1021789830731414,1.9587883210536865
2024-08-28,39.079658437319175,0.0,22.136275744962745,10.663735891181593,14.526688548965138,8.175522044251194,1.6272849874818196,2.3236361606964424,1.4671981851418874
2024-08-30,29.296677032777513,0.0,25.691061690408578,12.376187385220497,16.859477898116655,9.488400108945523,1.8886049072994837,2.696780643604912,1.7028103336268399
2024-09-02,39.048505839436864,0.0,22.12338093519923,10.655235226400348,14.515108506942681,8.169532793051026,1.7004242408024142,2.321783859375665,1.4660285987917738
2024-09-03,39.04829969639009,0.0,22.123264142480714,10.655178975780602,14.515031879460333,8.169489664835377,1.700943179327921,2.3217716023228423,1.466020859402122
2024-09-04,29.171822587443685,0.0,25.716133934117714,12.337321577152665,16.875931283491084,9.535100654265646,1.9598053678191316,2.69941246716835,1.704472128541725
2024-09-05,29.122309545714398,0.0,25.701897720914573,11.957928630268249,16.84728793467887,9.82467411328027,2.1494921285635016,2.6948307814772745,1.7015791451028632
2024-09-09,0.024183934298054658,0.0,36.18766636279553,16.855770349774488,23.747759768750456,13.85221208115002,3.135274339354943,3.7986051086730135,2.398528055203492
2024-09-10,0.024182681085832092,0.0,36.18579111680648,16.85489688323415,23.746529159105474,13.851494259091968,3.1402938724316245,3.7984082648389124,2.3984037634055615
2024-09-11,0.02418121916905351,0.0,36.18360357544198,16.853877953345137,23.745093609040225,13.85065689404572,3.1461493368879268,3.798178639482048,2.3982587725879143
2024-09-12,13.995338647728248,25.023268779470403,22.07155558084638,10.280659393818123,14.484216649997657,8.448731283239223,1.863799181949144,2.3695219673282217,1.4629085156226038
2024-09-13,13.72258467348132,25.102627222384257,22.14155300200742,10.313263332528578,14.53015169111082,8.475525470886902,1.8697100084797267,2.377036635992598,1.467547963128378
2024-09-19,13.722512154774938,25.102494564426863,22.14143599221523,10.313208830805088,14.530074904716042,8.476009143362088,1.8697001277645156,2.3770240742466906,1.4675402076885415
2024-09-20,13.721641990079112,25.10090277829465,22.140031971165875,10.312554855051665,14.529153531277474,8.481812814349327,1.8695815673271399,2.376873343651067,1.4674471488036933
2024-09-23,13.718017491401582,25.0942725084632,22.134183799594428,10.309830848590842,14.525315732725538,8.48485528217148,1.8902193013890516,2.376245505211837,1.467059530452039
2024-09-24,18.31125597312491,0.0007051778114489997,29.548954415053224,13.761897579332954,19.388863925790247,11.325860829682384,2.532293520913358,3.1718897958976005,1.958278782393872
2024-09-25,18.31383887568843,0.0007052772806268431,29.553122456296265,13.763838770073155,19.39159883083505,11.327458404147727,2.518545169118457,3.17233720825954,1.9585550083007435
2024-09-26,18.25270859872549,0.0007056405813841904,29.568345790529865,13.770928766003166,19.401587785158313,11.33329337761148,2.5388948118203167,3.1739713350660876,1.9595638945038967
2024-09-27,18.32356417935892,0.0007083798226777253,29.697295382106294,12.76465021474127,19.476903224524055,11.72722796442974,2.8561874450365883,3.1862924424044077,1.967170767576043
2024-09-30,18.32577105245518,0.0007084651392873814,29.683160468370694,15.511489992127569,16.733946589967946,11.728640380902599,2.8621991627210206,3.1866761965146413,1.967407691801058
2024-10-02,18.33902346244313,0.0007089774708264544,29.704626054246397,15.398636177615177,16.746047860920854,11.75555544377344,2.8975909232677193,3.1889806637773925,1.968830436485064
2024-10-03,18.330446186014914,0.0007086458776115208,29.690733014118837,15.391434138783428,16.738215629184122,11.749348650799016,2.9437149755982572,3.187489157496621,1.9679096021271931
2024-10-04,18.3820305326449,0.0007106401026411611,29.774286739323152,15.08653405902053,16.785319224384228,11.782412901790451,3.0187991560196523,3.1964591816799426,1.9734475650345042
2024-10-07,38.926326697509836,0.0005305709531593897,22.229777965261512,10.989981438267018,12.532085913624783,9.194794618252223,2.2665991118969124,2.3865081473109346,1.4733955369236251
2024-10-08,31.119037834444153,20.147587045027304,17.771003109277718,8.660523064333171,10.018441843404242,7.350533325410479,1.847176724302518,1.9078302883840932,1.1778667654163244
2024-10-09,31.34796761455658,20.29469797586717,17.900761020412254,7.899171039069075,10.091593149407013,7.417021891350793,1.916206404533889,1.9461137508699808,1.1864671539332463
2024-10-10,31.330565924387894,20.283432108472333,17.89082406051453,7.846533898428104,10.085991166546314,7.423152855175323,2.023176382180205,1.930515074680605,1.1858085296146958
2024-10-14,31.331903829998648,20.284298269578034,17.891588050349547,7.8310688999527756,10.086421867485592,7.423469845231565,2.0360736436990394,1.9207758492781624,1.1943997444266385
2024-10-15,22.818139119188626,22.802777571383647,20.11299071276343,8.80336701317486,11.338742473549647,8.342760603209962,2.279269655563663,2.15925756333727,1.3426952878288891
2024-10-16,22.86621790004271,22.850823984809054,20.155369631909647,8.611211863751803,11.362633681842274,8.360339151428319,2.2840721727936963,2.1638072100307597,1.3455244033917375
2024-10-17,23.106650094188776,23.110539038727385,20.367297978154262,7.470905517693819,11.482108750231186,8.603317555528854,2.3022551668541444,2.1865590668306467,1.3703668317909277
2024-10-18,23.105302265602898,23.109190983296394,20.36610993807402,7.37714050941288,11.48143899003935,8.62468975445674,2.379409138706292,2.186431523166681,1.3702868972447473
2024-10-21,22.67435110584651,22.678167292681906,19.986249133976024,9.08657936674978,11.267291631500107,8.46382537754896,2.353156207374684,2.1456510482001474,1.3447288361218799
2024-10-22,22.36317267370005,22.366936487921528,19.711961696114326,10.289562366359307,11.112661488919176,8.359431385906685,2.353795318757944,2.11620454602703,1.3262740362939525
2024-10-23,21.913864428505935,21.917552622296103,19.315920085729115,11.94214098045155,10.88939216547052,8.203004013557026,2.444811458657501,2.0736869585218627,1.2996272868103893
2024-10-24,21.578705993283684,21.58233777852649,19.02049553512408,13.268500398011884,10.722845929382968,8.077544353154579,2.4233087032619087,2.0419712527673406,1.2842900564870625
2024-10-25,21.663579311511004,21.667225381283416,19.095306905689874,12.832114684645363,10.765021003048195,8.107036138959414,2.530372422054343,2.0500027295389835,1.2893414232694052
2024-10-28,21.3306140528812,21.334204083226922,20.753894525500797,11.972975579868656,10.599564595734625,7.995895087502099,2.7248330324005354,2.0184945618803702,1.2695244810047948
2024-10-29,21.02547765229215,21.029016326922793,20.45700815092122,13.166744799128063,10.44793684697243,7.888148086031302,2.744684510392207,1.9896198110788312,1.251363816261008
2024-10-30,20.873409719365345,20.87692280033551,20.309051705183194,13.941003127423723,10.372371564416499,7.815726888377851,2.593971161346666,1.9752297754760968,1.2423132580751175
2024-11-01,20.8757015327964,20.87921499948822,20.311281554455338,13.942533791490561,10.37351040760421,7.816585022630809,2.5832763851620646,1.975446647476873,1.2424496588955254
2024-11-04,20.876526708835264,20.880040314407616,20.31208442006592,13.943084912840314,10.373920452373907,7.816893997093597,2.5794256908040625,1.9755247330557932,1.2424987705235302
2024-11-05,20.871301695397094,20.87481442157813,20.307000676226135,13.9395952132818,10.371324049508328,7.814937571259492,2.6038082816928187,1.975030295287403,1.2421877957688001
2024-11-07,20.871026767139032,20.874539447048505,20.30673318125127,13.939411593271606,10.37118743272724,7.814834628606242,2.605091237864975,1.975004279102757,1.2421714329883726
2024-11-08,20.870293660526567,20.87380621705118,20.30601989576998,13.938921963560194,10.370823138906392,7.814560128122607,2.608512289087336,1.9749349059610903,1.2421278010146564
2024-11-12,20.869743864364235,20.873256328355883,20.30548496454225,13.938554763849098,10.370549935335099,7.814354265414653,2.6110779197899165,1.9748828793030175,1.2420950790458507
2024-11-13,20.875151451676558,20.878664825787457,20.310746345974547,13.942166401461087,10.373237062432421,7.816379053224903,2.585843345622443,1.9753945938535573,1.242416919967033
2024-11-14,20.880653567751327,20.884167867891062,20.31609970037868,13.94584117326105,10.375971162566772,7.816242798287493,2.5623640893840802,1.9759152535658484,1.2427443869136916
2024-11-15,20.882121288586575,20.88563583574978,20.317527738190062,13.94682143959173,10.37670049936707,7.8167922093665645,2.5555151060464967,1.9760541425128313,1.242831740588884
2024-11-18,20.87395970869503,20.87747288223067,20.309586824355577,13.94137045614808,10.372644863976113,7.879609093747815,2.5277283588927393,1.975281820413402,1.2423459915405768
2024-11-19,20.873409719365345,20.87692280033551,20.309051705183194,13.941003127423723,10.372371564416499,7.879401480962119,2.530296568762399,1.9752297754760968,1.2423132580751175
2024-11-20,20.876801782011793,20.880315433880096,20.31235205604106,13.94326862963914,10.374057141167578,7.880681934122348,2.5144571182550544,1.9755507629539273,1.2425151419290041
2024-11-21,20.881112208348522,20.884626585679364,20.316545940630164,13.946147491686542,10.376199069303265,7.862101386254046,2.5145369802155755,1.9759586542644407,1.2427716836180753
2024-11-22,20.88202954998943,20.885544081712652,20.31743847994535,13.946760168908746,10.37665491281321,7.862446781313211,2.5102542833113755,1.9760454613816183,1.2428262806244104
2024-11-25,20.880180554056636,20.885452328481698,20.317349222484882,13.946698898764105,10.376609326659887,7.86241224044166,2.512439828076541,1.9760367803266798,1.2428208207079094
2024-11-26,20.877979274112953,20.883250492764503,20.31520727868145,13.94522857677685,10.375515379127439,7.868172373875135,2.516128369671548,1.9758284578880279,1.2426897971020967
2024-11-27,20.8790798560646,20.884351352588254,20.31627819412692,13.945963699016492,10.376062324059959,7.868147852931327,2.5114288021444025,1.9759326136164985,1.2427553054515506
2024-12-03,20.75163795779642,20.774341679183475,20.192271529242596,13.860840211811402,10.312728830043792,7.981667897630422,2.927470228850281,1.9638718999803972,1.2351697654612146
2024-12-04,20.757438217414848,20.780148284685474,20.197915441178303,13.87082868362903,10.315611325618859,7.997000803700546,2.8811214189291956,1.9644208189091288,1.235515005934621
2024-12-05,20.747742728618764,20.770442188356782,20.188481297098814,13.864349827101272,10.31079305792201,8.057871678923895,2.8618780392775913,1.963503267338408,1.2349379153624627
2024-12-09,20.74565983415467,20.768357015062662,20.18645454765998,13.86295796592963,10.309757943208005,8.055753285344917,2.8615907314001556,1.9633061485414736,1.246162528698512
2024-12-10,20.766560889306714,20.76699734497904,20.185132973771257,13.86205038093371,10.309082980357811,8.032966649173815,2.867950222859067,1.9631776141257167,1.2460809444928682
2024-12-11,20.76819248048089,20.768628970444748,20.18671888320446,13.863139497190275,10.309892946384165,8.033597784851844,2.8603187331776225,1.9633318574443681,1.2461788468216253
2024-12-12,20.770828243203653,20.769082245242682,20.18715945782957,13.86344205985646,10.310117959534944,8.032900118938253,2.856889163639128,1.9633747071121157,1.2462060446431948
2024-12-13,20.769015110301954,20.76726926475312,20.18539727470542,13.862231888425875,10.309217965857563,8.032198908792411,2.8653690070217994,1.9632033196624605,1.2460972604793963
2024-12-16,20.76557102972559,20.763825473686524,20.18204997420461,13.859933144680037,10.307508410678121,8.064468900479751,2.847874677734353,1.9628777659284586,1.2458906228825588
2024-12-17,20.767474196200553,20.765728480181117,20.18389966092172,13.861203408814282,10.308453094762154,8.096630898138335,2.781362047964403,1.9892434041458888,1.2460048088715472
2024-12-18,20.770556253087157,20.7688102779897,20.186895110746807,13.863260520671947,10.309982950465875,8.090412107827476,2.7743544298544074,1.989538623548834,1.246189725807793
2024-12-19,20.783529042969437,20.764311321462856,20.199503359917237,13.871919179767382,10.316422317850964,8.080178360721542,2.7463871098495707,1.9907812415226371,1.2469680659383786
2024-12-20,20.78588947326813,20.766669569163398,20.201797461157252,13.873494643600557,10.317593976223458,8.089832364083762,2.7266054868580367,1.9910073388495566,1.24710968679585
2024-12-23,20.78870453329889,20.76948202621756,20.204533416847553,13.875373549014173,10.318991301387408,8.103597360263972,2.7007622449270516,1.9912769835615498,1.2472785844818395
2024-12-27,20.797608772805066,20.77837803231955,20.21318744357471,13.881316663416527,10.323411142453624,8.080844564471848,2.6853106714324753,1.992129889386267,1.247812820139928
2024-12-30,20.797517874698478,20.778287218262907,20.21309909974217,13.881255993682066,10.323366022914323,8.08080924630241,2.68573599537716,1.9921211825759308,1.2478073664445553
2025-01-02,20.798154178130858,20.77892293333023,20.21371752278734,13.881680692960494,10.323681867972068,8.08018233248093,2.683632797178175,1.9921821318465995,1.2478455433133044
2025-01-03,20.801427210903636,20.782192939656817,20.216898581997942,13.877745275842223,10.325306519313731,8.063968220227789,2.691923689497627,1.9924956441588477,1.2480419184013845
2025-01-06,20.801609076263336,20.78237463685269,20.217075336866507,13.877866607956163,10.325396792714931,8.070595918166939,2.685390029536318,1.9925130644028222,1.2471785372402922
2025-01-07,20.815166994942796,20.795920019051707,20.230252272475134,13.886911821056035,10.332126603352924,8.01155371466591,2.6862654306177096,1.9938117298087477,1.2479914140290385
2025-01-09,20.81798999128265,20.79874040507657,20.23299594146099,13.888795192986333,10.33352786790157,8.012202767686254,2.673505029667506,1.9940821347119115,1.2481606692262142
2025-01-10,20.830566175270175,20.81130496035556,20.245218729524836,13.897185438335915,10.339770370072113,8.017042953323482,2.614709924658795,1.9952867632001987,1.2489146852589221
2025-01-13,20.837608267520768,20.818778048213787,20.252488542665482,13.902175749513452,10.34348325653246,8.019921776466362,2.58017795713333,1.9960032465400064,1.2493631554143567
2025-01-14,20.838520811513593,20.819689767572452,20.253375462436793,13.902784569240001,10.343936229992245,8.020272993906774,2.575911638645825,1.9960906577605697,1.2494178689317477
2025-01-15,20.8418979193589,20.823063823643274,20.256657741144906,13.90503766595762,10.34561257681694,8.021572765953659,2.560123010647545,1.9964141458565459,1.2496203506206067
2025-01-16,20.797080814324946,20.778287218262907,20.21309909974217,13.875137148452566,10.323366022914323,8.211927358363134,2.5620479096665436,1.9921211825759308,1.2469332456974838
2025-01-20,20.798171621123853,20.779377039337785,20.21415927670267,13.875864899336088,10.32390748341765,8.212358073917622,2.5569372895001377,1.9922256693233549,1.2469986473408363
2025-01-22,20.797171710521305,20.77837803231955,20.21318744357471,13.87519779144386,10.323411142453624,8.220704495275623,2.5528807994526512,1.992129889386267,1.2469386955724044
2025-01-24,20.793899947937465,20.77510922631336,20.21000755203472,13.873014977664694,10.321787087472321,8.235143000144618,2.5524791861949967,1.9918164921549044,1.2467425300829182
2025-01-27,20.791533264998048,20.774927656135528,20.209830920729186,13.872893730369713,10.321696877178038,8.2350710266901,2.555515806000727,1.9917990840888018,1.2467316338098622
2025-02-03,20.791533264998048,20.774927656135528,19.536866772090143,14.545857879008755,10.321696877178038,8.2350710266901,2.555515806000727,1.9917990840888018,1.2467316338098622
2025-02-04,20.79335056103151,20.776743500746107,19.53857440327052,14.547129268159805,10.322599051084811,8.23579081785323,2.546998614298149,1.9919731784438854,1.24684060511198
2025-02-06,20.798167932273586,20.781557024490187,19.54310106991644,14.55049952453025,10.324990574839784,8.202728540934316,2.559391186100209,1.99243467570363,1.2471294712115963
2025-02-07,20.803351370541616,20.78673632289285,19.547971713248657,14.554125883173953,10.327563827995395,8.186846109880856,2.5530332426615203,1.992931241659738,1.2474402879454218
2025-02-10,20.800350117732545,20.78373746709941,19.545151571245047,14.552026192099547,10.326073893542166,8.207523762801042,2.5452329470026456,1.9926437259426413,1.2472603225349619
2025-02-12,20.80116855534142,20.784555251045347,19.545920620180596,14.55259877503462,10.326480196665848,8.20784670669791,2.5413983650812266,1.9927221310924188,1.2473093988606123
2025-02-13,20.8125246361371,20.795465189714037,19.5561803920455,14.560237522084437,10.33190062853212,8.167975463022028,2.533983926379618,1.9937681229826167,1.2479641191025461
2025-02-14,20.812433598035586,20.795374226233918,19.55609484944234,14.560173832724077,10.33185543475411,8.167939734680926,2.53441026202224,1.993759401846284,1.2479586602605197
2025-02-17,20.813890303238956,20.79682973741663,19.557463620902467,14.561192929356107,10.332578582650362,8.164136921592027,2.531962948195609,1.9938989491837575,1.2480460074640762
