date,UOB KAY HIAN (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,NANYANG COMMERCIAL BANK LTD,BOCI SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD
2024-05-24,0.0,34.229354899426916,21.40073074596639,14.636229048510677,10.816161858916287,4.507398141547784,6.046302966250503,4.735415136475117,3.62840720290633
2024-05-27,0.0,34.2261031331361,21.462414336570582,14.563047720313364,10.817187141930319,4.507825405748551,6.058807101483646,4.735864014808036,3.6287511460094053
2024-05-28,0.0,34.22661358010341,21.462734426306376,14.563264913124204,10.817348469100692,4.507892635307187,6.064863049069247,4.728477661905204,3.62880526508368
2024-05-29,0.0,34.2261031331361,21.42363860107765,14.563047720313364,10.817187141930319,4.507825405748551,6.105039709186756,4.728407142597857,3.6287511460094053
2024-05-30,0.0,34.238868876627805,21.50622578204844,14.478963642872253,10.821221765323418,4.487127786042577,6.107316783226737,4.73017075654105,3.630104607317723
2024-05-31,0.0,5.505449457978528,3.458100193133594,2.3281494148352495,1.740001683970142,0.721509093263643,0.9803486134855898,0.760589262501059,0.5837037874929669
2024-06-03,0.0,34.240401405807766,21.507188399087003,14.479611720189242,10.821706122390761,4.487328629542726,6.09714616392081,4.736350468536444,3.630267090525246
2024-06-06,0.0,34.2240614975113,21.53420706158869,14.47270188508327,10.816541881365795,4.485187225374187,6.104675534903969,4.734090228319088,3.628534685853705
2024-06-07,0.0,34.22048922120407,21.53195934070709,14.471191237667872,10.815412860595078,4.484719065624653,6.114476243185499,4.7335960883012485,3.62815594271449
2024-06-11,0.0,34.218958473921944,21.523540859796498,14.470543913881443,10.814929066697967,4.48451845564867,6.126131236039735,4.733384345584772,3.627993648428967
2024-06-13,0.0,34.21844825526,21.52321993500195,14.470328152155115,10.814767811683684,4.4844515896449115,6.12753093380521,4.733313768888841,3.627939553560291
2024-06-14,0.0,34.16335399812607,21.525145627335682,14.471622819034577,10.815735413907186,4.498273384200072,6.163867349787528,4.733737260637075,3.628264146971808
2024-06-19,0.0,34.160807012267064,21.523540859796498,14.470543913881443,10.820893319175392,4.4994290868422295,6.163407814023634,4.733384345584772,3.627993648428967
2024-06-20,0.0,34.160807012267064,21.51608554419972,14.470543913881443,10.820893319175392,4.4994290868422295,6.170863129620413,4.733384345584772,3.627993648428967
2024-06-21,0.0,34.160807012267064,21.51608554419972,14.500365176268563,10.820893319175392,4.494955897484162,6.145515056591362,4.733384345584772,3.627993648428967
2024-06-24,0.0,34.160807012267064,21.51608554419972,14.500365176268563,10.820893319175392,4.496446960603518,6.144023993472007,4.733384345584772,3.627993648428967
2024-06-25,0.0,34.15215010031864,21.495726160640835,14.53693904656546,10.818151126327496,4.495307486778889,6.142466996451961,4.732184827918722,3.627074254997992
2024-06-26,0.0,34.15673262472351,21.506064876588542,14.538889608323863,10.819602702330949,4.486965354002808,6.131364108445683,4.732819790941506,3.627560934643138
2024-06-27,0.0,34.13789605828468,21.507347476098268,14.539756692692416,10.82024797226764,4.4872329519848755,6.146639518610951,4.7331020514284114,3.6277772786327502
2024-06-28,0.0,34.16030619768299,21.528925939186625,14.549301451213688,11.025780768075883,4.194771952155694,6.174545784619702,4.7362091402946325,3.630158766770782
2024-07-03,0.0,34.15164424775281,21.523466899169343,14.54561221845447,11.022984986316741,4.193708293521963,6.168505395368559,4.764839683617925,3.629238275798178
2024-07-04,0.0,34.11468891011056,21.518973297470243,14.542575431300916,11.05050890700217,4.192832744299266,6.188095239586501,4.7638448953805765,3.6284805748497675
2024-07-05,0.0,34.10723259390835,21.526429613672452,14.542575431300916,11.05050890700217,4.192832744299266,6.188095239586501,4.7638448953805765,3.6284805748497675
2024-07-08,0.0,34.106249944636026,21.52675063419152,14.542792302616661,11.050673701636903,4.192895271405159,6.188187521752263,4.763915937907764,3.628534685853705
2024-07-10,0.0,34.10726721808294,21.527392703954508,14.543226064653748,11.051003305652161,4.193020331211857,6.191354754259992,4.758092709481378,3.6286429127034197
2024-07-12,0.0,34.09709721356225,21.52097372937886,14.538889608323863,11.077525855603406,4.19177006875456,6.189508634327914,4.756673955406011,3.627560934643138
2024-07-15,0.0,34.10523273186911,21.52610860272776,14.542358566453323,11.080168937324663,4.192770219058233,6.1671255861434595,4.757808890963768,3.6284264654596816
2024-07-16,0.0,34.04983753937396,21.534458000077038,14.547999155391519,11.084466636219627,4.194396481621486,6.199354036226328,4.759654316798772,3.6298338342912655
2024-07-17,0.0,34.05770745875291,21.53188826496181,14.546263123572853,11.083143912278837,4.193895958788454,6.198614259178838,4.7590863410069435,3.6294006814593542
2024-07-22,0.0,34.06024774252325,21.533494277532405,14.547348094902082,11.083970577744763,4.194208771559294,6.191617835883997,4.759441309990349,3.629671389863857
2024-07-23,0.0,34.061081535703366,21.543456905310563,14.55407853132642,11.089098657365604,4.196149252759251,6.163141133661358,4.761643300136131,3.6313506837373075
2024-07-24,0.0,34.05955657748158,21.542492377167232,14.553426926599963,11.08860218422361,4.195961385785734,6.162865201943396,4.765907243279764,3.631188103518721
2024-07-26,0.0,34.05142577257006,21.53734968535243,14.549952686562072,11.085955078090672,4.194959712632224,6.161393983299107,4.788641826666637,3.630321254826796
2024-07-29,0.0,34.05650707064732,21.54056357995633,14.552123892170446,11.087609371294109,4.19558570230045,6.147390988783978,4.789356408096179,3.6308629867511857
2024-07-31,0.0,5.474982735083884,3.452102806737011,2.3394245012608255,1.787261088775218,0.6912822658248633,0.9887449544408063,0.7699451852797289,0.5837037874929669
2024-08-01,0.0,34.03010086804726,21.456762953304484,14.540840693603998,11.11628956770185,4.296708569246645,6.1456066914662,4.785642911718711,3.6280477449108437
2024-08-06,0.0,33.98942279791346,21.459322767852576,14.542575431300916,11.15042354411176,4.2972211711301815,6.1463398688541355,4.786213843987201,3.6284805748497675
2024-08-07,0.0,33.98688862803006,21.457722812189907,14.541491171738635,11.149592195262425,4.296900780621083,6.1458816124876945,4.793312755633789,3.628210044036404
2024-08-08,0.0,33.978275276276975,21.452284747045887,14.537805898283704,11.14676653621101,4.295811810157306,6.169667212399329,4.792097978686163,3.6272905409396246
2024-08-09,0.0,33.9686537539985,21.441739114416738,14.53368927311091,11.148081197119888,4.2945953785197535,6.181333335082013,4.805644535366516,3.6262634123856774
2024-08-12,0.0,33.93678976335786,21.42162588357136,14.520056076390011,11.137623839654424,4.290566871887211,6.269339092925054,4.801136643661236,3.622861828552843
2024-08-13,0.0,33.925171768701354,21.426199911580458,14.515085248710552,11.133810961207242,4.289098029862419,6.273146610778165,4.815865899030311,3.6216215701294954
2024-08-15,46.37528302153503,18.192277345424202,11.489739061825132,7.783673383803952,5.970474616864694,2.3000166794426393,3.363957115673958,2.582494458417412,1.9420843170129813
2024-08-16,46.1055372453039,18.086460417650958,11.422908017786309,7.738398985847852,5.935746843683309,2.2866384368936354,3.926048874502306,2.5674731598525082,1.9307880184792192
2024-08-19,46.10577871542642,18.08655514249474,11.422967843376972,7.73791578097851,5.9357779311752505,2.2866504127840925,3.926069436533667,2.567486606568359,1.9307981306619901
2024-08-20,46.103217797511945,18.085550535602373,11.422333361457316,7.737485983072558,5.93544823193876,2.2865234021539846,3.9314058055691534,2.567343997059765,1.9306908856341474
2024-08-21,46.10468114434083,18.086124583017916,11.422695913923315,7.737731576029357,5.931669043791256,2.28659597792916,3.932324107652245,2.567425486267595,1.930752167048331
2024-08-26,46.05351921664156,18.105686386350754,11.418739253489466,7.729145088635381,5.9250867268719745,2.277717475345312,4.016735686642927,2.5447605363549637,1.9286096296676585
2024-08-28,46.09626816844341,18.09075802641803,11.413471204858363,7.736319629397603,5.93058665936828,2.279831755344496,4.020464201709524,2.501900502427317,1.9303998520329768
2024-08-29,46.083471703257615,18.08573597659778,11.410302790304968,7.734172003380634,5.928940310352767,2.279198867068592,4.047108414727014,2.501205967187271,1.9298639671233582
2024-08-30,46.07689343009808,18.083154293683098,11.408674004846464,7.7330679742304715,5.928093972447515,2.2788735184744358,4.0608053934477155,2.50084892776571,1.929588485006511
2024-09-02,46.08383721795236,18.085879425040794,11.41039329202255,7.734233347576598,5.909158388801575,2.2792169447143804,4.066176304200039,2.501225805699904,1.929879273991803
2024-09-03,46.08127125402431,18.086740163487615,11.36731057205024,7.734601433188723,5.93323548524747,2.2793254166115364,4.078267755262117,2.5092767998261567,1.929971120301834
2024-09-04,46.07944375332083,18.086022875759372,11.366859764867588,7.734294692745683,5.933000183752347,2.2792350226469393,4.082071839402717,2.509177286401459,1.9298945811030648
2024-09-05,46.079078270574094,18.085879425040794,11.366769607721793,7.734233347576598,5.932953125692897,2.2792169447143804,4.082832620023964,2.509157384663678,1.929879273991803
2024-09-09,46.074692929791645,18.084158193896293,11.37520482245498,7.733497281444351,5.932388487200138,2.2790000318898436,4.082444057295096,2.508918588432904,1.9296956075947507
2024-09-10,46.0728659508097,18.08344111094195,11.378719021416984,7.733190628570687,5.932153252879741,2.2789096637312443,4.0822821779853635,2.50881910341766,1.9296190902466699
2024-09-11,46.07250057239982,18.086469879873796,11.378628783091742,7.730750166890305,5.932106208254277,2.2788915909595158,4.082249803663948,2.5087992073613643,1.9296037875052339
2024-09-12,46.05074328406286,18.093500867583035,11.38305214484521,7.73375544153857,5.934412272738787,2.2797774940060003,4.0846301024724045,2.5097744853735504,1.9303539073795797
2024-09-13,46.08584313075099,18.056478432088603,11.399667876396132,7.739650104924284,5.9389354779272985,2.2815151389345316,4.054397183241481,2.5116874338598536,1.9318252218768268
2024-09-16,46.08584313075099,18.056478432088603,11.431426182727561,7.739650104924284,5.9389354779272985,2.2815151389345316,4.022638876910053,2.5116874338598536,1.9318252218768268
2024-09-19,46.04818601151896,18.05759051410709,11.430018560017242,7.733325973542149,5.934082725189996,2.3312159733446935,4.0296649616104725,2.505668568976476,1.9302467116929234
2024-09-20,46.0302930531533,18.050573870385836,11.425577194049822,7.730321032595332,5.931776916767626,2.3303101320083606,4.02809915340757,2.543551972521322,1.9294966751108285
2024-09-23,46.031518094635175,18.05105426493247,11.422426869416952,7.730526765891928,5.9319347839525225,2.3295791286824112,4.029792399988755,2.5436196661307027,1.9295480263690836
2024-09-24,46.038454898954,18.053774501769478,11.399560813888252,7.731691731847345,5.942346402939794,2.3299301888957133,4.030399676969426,2.544002981576637,1.9298388031593512
2024-09-25,46.04247189923022,18.079146064512045,11.376759147471667,7.732366346316722,5.991250729902356,2.3285470617124484,4.045029130456113,2.474422432721772,1.9300071876766505
2024-09-26,46.04247189923022,18.04741764581558,11.376759147471667,7.732366346316722,6.015840254392115,2.3285470617124484,4.052168024662818,2.474422432721772,1.9300071876766505
2024-09-27,46.01181437488935,18.171742072750877,11.361257073649183,7.727217725930013,5.952383415358117,2.326996591347183,4.047091828955487,2.4727748307831354,1.928722086336658
2024-09-30,13.92490422041982,5.502330817052305,3.438343362970514,2.3385464838923657,1.8122102161850044,0.7042366204414832,1.2272010375689575,0.748354594252029,0.5837037874929669
2024-10-02,45.94843919926031,18.14433813516083,11.345608447917046,7.716574507722737,6.061340188823621,2.335665319340072,4.052599763259032,2.4693689112096298,1.9260655273067255
2024-10-03,45.97646298805922,18.096790879466287,11.352528093948129,7.602469827057533,6.059492465581149,2.4432276526722236,4.070912894949024,2.470874970480419,1.9272402277860177
2024-10-04,45.96918079610476,17.91969601557983,11.406958267398727,7.504648040766623,6.25651966095605,2.4792702707657726,4.0766036874120175,2.46018828797076,1.926934973045462
2024-10-07,45.96846726540424,17.910706576363314,11.379823723862218,7.565510589940098,6.25642254765581,2.4792317876903205,4.053574280246424,2.459358165554202,1.9269050632833702
2024-10-08,46.20926075611808,17.573845635595553,11.42828870507047,7.555783288615311,6.289195139700977,2.5025676690198506,4.019081971203974,2.4849781958597985,1.936998638815991
2024-10-09,46.18315713285432,17.70076724195923,11.410693983545729,7.471951608257108,6.305533225861723,2.501153967901174,4.032724274054438,2.4581141377786158,1.9359044277876665
2024-10-10,46.12963781590056,17.576942142373078,11.405417830837175,7.688990991739166,6.248953910470512,2.5370533543905562,4.024077393836889,2.455265554056419,1.9336610063956445
2024-10-14,46.099962493862314,17.564046445663056,11.390138685347331,7.723754688019023,6.281467182923728,2.535421261036166,4.019900292047527,2.452891874113597,1.9324170769872546
2024-10-15,46.07837115828969,17.571696743852637,11.376865721256099,7.701879132003631,6.2920202926490045,2.5342337734916307,4.061678126579595,2.45174303995599,1.9315120119217228
2024-10-16,46.03780494116065,17.55622707234476,11.366849820227158,7.695098594989916,6.374518396552739,2.5320026990216142,4.058102329244549,2.44958458821381,1.9298115582447952
2024-10-17,46.033058614794435,17.582173781069898,11.318095042476658,7.666548568557737,6.43413287801787,2.5317416589658372,4.055304809104353,2.449332045158549,1.9296126018546622
2024-10-18,46.02466366512982,17.57896735793991,11.31206646752891,7.6651504366223175,6.459125320209191,2.53127995069725,4.05060073355483,2.4488853657535787,1.9292607025641908
2024-10-21,46.01419852063854,17.54494941919122,11.396520054932116,7.658262060228468,6.56185093553612,2.497317541848387,3.9542742533172905,2.445100264263074,1.9275269500447845
2024-10-22,45.98038904654474,17.547798277988626,11.38153930644815,7.697383792234429,6.5614351026870095,2.497159283655879,3.9619450750876313,2.444945315145936,1.9274048002076043
2024-10-23,45.94544958682258,17.613618000831355,11.353102256982393,7.7216132055298665,6.5564492162636085,2.495261748684551,3.947061397660757,2.4415043784176924,1.925940208807193
2024-10-24,45.94581326584724,17.61375742058832,11.353192121924248,7.721674325592562,6.556501113526071,2.4952814998104444,3.946301095185968,2.441523704029674,1.9259554534954697
2024-10-25,45.94581326584724,17.61375742058832,11.353192121924248,7.738296775881838,6.556501113526071,2.4952814998104444,3.9336363711560436,2.4375659777703222,1.9259554534954697
2024-10-28,45.94581326584724,17.61217433008458,11.353192121924248,7.738296775881838,6.556501113526071,2.4952814998104444,3.935219461659784,2.4375659777703222,1.9259554534954697
2024-10-29,45.9403586849293,17.610083453393194,11.351844297156239,7.737378103146917,6.555722740844858,2.5068570349710266,3.9347522814869293,2.4372765955628153,1.9257268085087185
2024-10-30,45.93159915688844,17.606725708172487,11.351338386857115,7.747772309426206,6.55447274979515,2.5063790481829207,3.9340020354303,2.4423509784164037,1.925359626830973
2024-10-31,13.92490422041982,5.361752079916393,3.4490177511746087,2.3536598976117555,1.987094003509373,0.7605688713873106,1.1926560919246378,0.7404380442085391,0.5837037874929669
2024-11-04,45.8753323470371,17.668141996024143,11.362723441497062,7.7501361523007715,6.546443434930044,2.5056796941222945,3.9291828314716866,2.4393590665166376,1.9230010361002585
2024-11-05,45.87206947628275,17.66688535414597,11.36191527082864,7.760648773259181,6.545977820890078,2.5055014783236196,3.9249519953494536,2.4391855677548784,1.922864263165431
2024-11-06,45.87206947628275,17.66688535414597,11.36191527082864,7.760648773259181,6.545977820890078,2.504711203514959,3.9257422701581146,2.4391855677548784,1.922864263165431
2024-11-07,45.87025697085521,17.666187297006676,11.36541755471277,7.760342133114461,6.545719175041649,2.504612236917144,3.9255871555262036,2.4390891902177234,1.9227882866081663
2024-11-08,45.84272451250525,17.655583616145098,11.353067366267442,7.755684184572835,6.541790273124402,2.568659755485384,3.923230921399865,2.4376251887933544,1.9216341817063678
2024-11-11,45.7855916290856,17.645411585284208,11.338918262321505,7.730242728623077,6.533637368928487,2.6056865197616155,4.006685394473068,2.434587224597004,1.9192392869254369
2024-11-12,45.79173200029937,17.632000221268083,11.340438940875957,7.731279442537595,6.534513604385841,2.607613753651075,4.008011627555737,2.4349137305736535,1.9194966788526886
2024-11-13,45.79028705890535,17.631443849934957,11.344025426851184,7.719202496672149,6.534307410193477,2.619364459514342,4.007096290333756,2.4348368977593773,1.9194361098354054
2024-11-14,45.77358293481028,17.637629215323543,11.345612246163707,7.716386560701852,6.531923719483812,2.632603331075345,4.009577407224752,2.433948678438124,1.9187359067785865
2024-11-15,45.763839077239616,17.63387467971721,11.386559660055166,7.67532345574619,6.530533263891211,2.658060464615987,4.000839783048109,2.4326421516863297,1.9183274640001833
2024-11-18,45.75157493382617,17.61023224431904,11.383508202758916,7.641738605782145,6.528783161667937,2.7385326293991543,3.995826612656437,2.4319902336474706,1.9178133759427383
2024-11-19,45.74832964312938,17.60898309993541,11.382700737806712,7.64119655530103,6.528320056315027,2.7454316648021964,3.995543177191083,2.4318177255908338,1.917677339928325
2024-11-20,45.74331693453042,17.614934225833796,11.383742035948389,7.6403592986847135,6.52760473913649,2.74513084400674,3.995893436610789,2.4315512679142524,1.91746721733441
2024-11-21,45.73754992940887,17.612713455179115,11.3823068514663,7.462893611773816,6.526781783293216,2.9338945165458234,3.9953896616452114,2.431244714529953,1.9172254761576917
2024-11-22,45.73358595682328,17.611187000145957,11.37580514873671,7.304669010767882,6.526216121509824,3.1117031659548418,4.026558951729387,2.3932153298783088,1.9170593144538048
2024-11-25,45.75738010416188,17.612466711612846,11.381723722103331,7.276937505826021,6.52961156371515,3.1117455165989156,4.017617693527888,2.394460465526011,1.9180567169279517
2024-11-27,45.76892557506628,17.61139119212401,11.384595550861365,7.255118681741958,6.531259110846439,3.1164731594340713,4.0186314160810594,2.395064634155717,1.9185406796891031
2024-11-28,45.78697704191553,17.61833720276943,11.349645243078351,7.257980132665817,6.533835068351274,3.1319008696026005,4.006017822741635,2.396009258249511,1.9192973606258565
2024-11-29,45.78769939676863,17.587062305247418,11.340358444341854,7.258094637651978,6.533938148916446,3.17139134469775,4.006081023385199,2.3960470587121665,1.9193276402785564
2024-12-03,45.78697704191553,17.604138643410476,11.32440335977355,7.257980132665817,6.533835068351274,3.1713413122663523,4.006017822741635,2.396009258249511,1.9192973606258565
2024-12-04,45.79075910180929,17.6031666560512,11.323778099024356,7.257579393664281,6.533474311984677,3.1711662111875714,4.005007870891741,2.39587696602216,1.9191913893647223
2024-12-05,45.800151750126275,17.590998894121448,11.32610084421116,7.259068075927131,6.534814465057137,3.1718166841118167,4.001095819731737,2.3963684108069603,1.9195850559063323
2024-12-06,45.80070568272446,17.592847067029602,11.335689291293258,7.260156345394352,6.535005110055062,3.1888621512098925,3.970133843793083,2.3967276710517207,1.9198728374485667
2024-12-10,45.790589044118995,17.566083828990894,11.33318542000581,7.258552693728494,6.533561632623922,3.2307568212203166,3.9716235183768505,2.396198272490665,1.9194487684440524
2024-12-11,45.789577626059305,17.56569583104648,11.314633688902545,7.258392367525341,6.533417319952535,3.2527733629363813,3.9699580862331425,2.3961453454971937,1.9194063718470753
2024-12-12,45.78488234172436,17.563105863756462,11.313473481163811,7.257648088635974,6.5327473803377485,3.273736686748164,3.959296958945758,2.3958996436521836,1.919209555035535
2024-12-13,45.78632694203461,17.56366001322419,11.3138304428172,7.257877081267258,6.532953500969925,3.274628777034314,3.955477894044361,2.3959752388528597,1.9192701097552773
2024-12-16,45.78271561217011,17.563063440554686,11.312938080915973,7.257304626781236,6.53243822377568,3.2885677333459005,3.9480672925413822,2.395786259794862,1.9191187301201698
2024-12-17,45.78271561217011,17.563063440554686,11.312938080915973,7.257304626781236,6.53243822377568,3.2917226750987747,3.9449123507885084,2.395786259794862,1.9191187301201698
2024-12-18,45.780642966160876,17.5622683367068,11.306699968724113,7.256976078697722,6.532142491383357,3.30182675082566,3.9447337592233014,2.3956777992816756,1.919031848996496
2024-12-19,45.77955977636633,17.561852805849238,11.306432447317189,7.233143943404562,6.5319879380694505,3.327775103491716,3.9446404251180254,2.3956211165097647,1.9189864438737287
2024-12-20,45.81641700797679,17.575202578948083,11.315535282762406,7.160035760752467,6.537246856973132,3.330454303080704,3.9470269483940834,2.3975498367240577,1.920531424388279
2024-12-27,45.82545970056202,17.57788188893608,11.299610754864144,7.16144892237688,6.538537100024462,3.335058987163701,3.943069134087171,2.3980230362352173,1.920910475750327
2024-12-30,45.82726866743304,17.578575778450933,11.300056808687597,7.145941561857184,6.538795209753773,3.3470331839554204,3.943224787330593,2.398117698552995,1.9209863039784674
2025-01-02,45.82453503817657,17.585101018667107,11.317677969582823,7.117002322750711,6.541222437647871,3.348275616551329,3.945478324777802,2.3990078897861715,1.9216993820596167
2025-01-03,45.82127798635906,17.591748528803375,11.316873547594248,7.116496470474605,6.540757509844207,3.348037632528724,3.9444081537013944,2.3988373764792468,1.9215627942151394
2025-01-06,45.82308740242822,17.59244320153778,11.31337157905216,7.116777490638943,6.5410157949087635,3.3481698416978842,3.944563912680853,2.3989321031016164,1.9216386739537794
2025-01-07,45.82308740242822,17.591653430432004,11.31337157905216,7.116777490638943,6.5410157949087635,3.3481698416978842,3.945353683786627,2.3989321031016164,1.9216386739537794
2025-01-08,45.824173120664526,17.592070241695033,11.311270265167588,7.116946113390993,6.5411707757390625,3.348249172211419,3.9454471637917066,2.3989889426661164,1.9216842046735576
2025-01-09,45.80391485992974,17.584293020164328,11.30626970221864,7.113799805663391,6.538279010671383,3.3909776326592866,3.943702933794388,2.397928381390468,1.920834653508375
2025-01-13,45.77247770995921,17.57222418154014,11.29850973459747,7.108917306164499,6.5337915152589,3.4659623483041218,3.9323183176826983,2.3962825824587632,1.919516304034196
