date,FUTU SECURITIES INTERNATIONAL,CCB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,ELSTONE SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,KINGSTON SECURITIES LTD,USMART SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-15,9.469162931005975,0.0,6.632379838802171,0.0,4.954247530001886,5.38277621512821,3.708086838542775,3.1719134831468314,3.8004675457713617,2.74373730380134,39.86277168620055
2024-03-18,9.520392989760929,0.0,6.639754232388443,5.637723896703889,4.954247530001886,5.38277621512821,3.708086838542775,3.154503077097126,3.763204881491067,2.74373730380134,45.50442696491566
2024-03-19,9.519953456368368,0.0,6.644051892226798,5.637723896703889,4.954247530001886,5.38277621512821,3.7081112570645844,3.1504251839550497,3.763204881491067,2.74373730380134,45.504231616741194
2024-03-20,9.528719705697744,0.0,6.637214706120323,5.637723896703889,4.959717278887068,5.38277621512821,3.7081112570645844,3.0093960112480755,3.8022256793415985,2.748572171119491,45.41445692131098
2024-03-21,9.545446393136801,0.0,6.685905238607156,5.637723896703889,4.963209127505731,5.38277621512821,3.7081112570645844,3.011227400383739,3.790724555569633,2.748572171119491,45.47369625521924
2024-03-22,9.56087889891999,0.0,6.775985165559978,5.637723896703889,4.963550986811056,5.38277621512821,3.7081112570645844,3.0119843745598134,3.790089674002603,2.748572171119491,45.579672639869614
2024-03-25,9.561000991529035,0.0,6.785776992805324,5.637723896703889,4.9626475015041285,5.38277621512821,3.7081112570645844,3.0137669266518587,3.790089674002603,2.7492070526865207,45.59110050807615
2024-03-26,9.528817379784979,0.0,6.799011831625718,5.637723896703889,4.9626475015041285,5.38277621512821,3.7081112570645844,3.0105253678817347,3.787037358776498,2.7492070526865207,45.56585786115626
2024-03-27,9.603611312085466,0.0,6.772029365026946,5.637723896703889,4.9648695869887325,5.38277621512821,3.7077938162810695,3.0110137383179114,3.776219953615181,2.747448919116284,45.603486803263685
2024-03-28,9.763381700280727,0.0,6.731079503953516,5.637723896703889,4.965040516641395,5.38277621512821,3.7077938162810695,3.5584769972721744,3.7895036294791913,2.748059382161505,46.283835657901676
2024-04-02,9.787458362784246,0.0,6.748123632176088,5.637723896703889,4.96491882083333,5.38277621512821,3.7077938162810695,3.5385514834761587,3.7743153089140904,2.748059382161505,46.289720918458585
2024-04-03,9.771220045781364,0.0,6.803098271250427,5.637723896703889,4.96491882083333,5.38277621512821,3.7077938162810695,3.5110562279194006,3.7688943970725273,2.748059382161505,46.29554107313172
2024-04-24,9.771220045781364,0.0,6.677831254371062,5.637723896703889,4.96491882083333,5.38277621512821,3.7077938162810695,3.5110562279194006,3.7688943970725273,2.748059382161505,46.17027405625236
2024-04-29,9.80213389439136,0.0,6.677831254371062,5.637723896703889,4.96491882083333,5.38277621512821,3.7077938162810695,3.5110562279194006,3.7688943970725273,2.748059382161505,46.20118790486236
2024-05-10,9.80213389439136,0.0,6.677831254371062,5.637723896703889,4.96491882083333,5.38277621512821,3.7077938162810695,3.5110562279194006,3.7689066063334318,2.748059382161505,46.20120011412326
2024-05-17,9.802207149956786,0.0,6.677831254371062,5.637723896703889,4.96491882083333,5.38277621512821,3.7077938162810695,3.5110562279194006,3.7689066063334318,2.748059382161505,46.201273369688685
2024-05-23,9.802207149956786,15.061515901693486,6.677342883934885,5.637723896703889,4.96491882083333,5.38277621512821,3.7077938162810695,3.5110562279194006,3.7689066063334318,2.748059382161505,61.262300900946
2024-05-24,9.802207149956786,15.061515901693486,6.677049861673179,5.637723896703889,4.96491882083333,5.38277621512821,3.7077938162810695,3.5110562279194006,3.7689066063334318,2.748059382161505,61.26200787868429
2024-06-12,9.802207149956786,15.061515901693486,6.676903350542326,5.637723896703889,4.96491882083333,5.38277621512821,3.7077938162810695,3.5110562279194006,3.7689066063334318,2.748059382161505,61.261861367553436
2024-06-24,9.80235366108764,15.061515901693486,6.676903350542326,5.637723896703889,4.96491882083333,5.38277621512821,3.7077938162810695,3.5110562279194006,3.7689066063334318,2.748059382161505,61.26200787868429
2024-06-27,9.802426916653067,15.061515901693486,6.676903350542326,5.637723896703889,4.96491882083333,5.38277621512821,5.497085420345857,3.5110562279194006,3.7689066063334318,2.748059382161505,63.051372738314505
2024-07-03,9.802426916653067,15.061515901693486,6.676903350542326,5.637723896703889,4.96491882083333,5.38277621512821,5.497085420345857,3.5109829723539745,3.7689066063334318,2.748059382161505,63.05129948274908
2024-07-10,9.802451335174874,15.061515901693486,6.676903350542326,5.637723896703889,4.96491882083333,5.38277621512821,5.497085420345857,3.5109829723539745,3.7689066063334318,2.748059382161505,63.051323901270884
2024-07-18,9.802451335174874,15.061515901693486,6.676903350542326,5.637723896703889,4.96491882083333,5.38277621512821,5.497085420345857,3.511666690964622,3.7689066063334318,2.748059382161505,63.052007619881536
2024-07-22,9.802451335174874,15.061515901693486,6.737986325579561,5.637723896703889,4.96491882083333,5.38277621512821,5.497085420345857,3.511666690964622,3.7689066063334318,2.748059382161505,63.113090594918766
2024-07-24,9.802451335174874,15.061515901693486,6.737986325579561,5.637723896703889,4.964925535926827,5.38277621512821,5.497085420345857,3.511666690964622,3.7688998912399345,2.748059382161505,63.113090594918766
2024-08-01,9.802451335174874,15.061515901693486,6.737986325579561,5.637723896703889,4.964925535926827,5.38277621512821,5.497085420345857,3.5142062172327417,3.7688998912399345,2.748059382161505,63.11563012118688
2024-08-05,9.802451335174874,15.061515901693486,6.737986325579561,5.637723896703889,4.964925535926827,5.38277621512821,5.497085420345857,3.5132294763603884,3.7688998912399345,2.748059382161505,63.114653380314536
2024-08-07,9.802451335174874,15.061515901693486,6.737986325579561,5.637723896703889,4.964925535926827,5.38277621512821,5.497085420345857,3.5134248245348587,3.7688998912399345,2.748059382161505,63.114848728489
2024-08-12,9.802451335174874,15.061515901693486,6.741015443209948,5.637723896703889,4.964925535926827,5.38277621512821,5.497085420345857,3.5134248245348587,3.7688998912399345,2.748059382161505,63.117877846119384
2024-08-15,9.802451335174874,15.061515901693486,6.741015443209948,5.637723896703889,4.964925535926827,5.38277621512821,5.497085420345857,3.5130829652295352,3.7688998912399345,2.748059382161505,63.11753598681407
2024-08-16,9.802451335174874,15.061515901693486,6.741015443209948,5.637723896703889,4.964925535926827,5.38277621512821,5.497085420345857,3.511544598355578,3.7688998912399345,2.748059382161505,63.11599761994011
2024-08-26,9.802451335174874,15.061515901693486,6.741015443209948,5.637723896703889,4.962788915268554,5.38277621512821,5.497085420345857,3.511544598355578,3.7688998912399345,2.748059382161505,63.11386099928183
2024-08-28,9.802451335174874,15.061515901693486,6.741380500110989,5.637723896703889,4.962788915268554,5.38277621512821,5.497085420345857,3.511544598355578,3.7688998912399345,2.748059382161505,63.11422605618288
2024-08-30,9.802451335174874,15.061515901693486,6.746264204472759,5.637723896703889,4.962788915268554,5.38277621512821,5.497085420345857,3.511544598355578,3.7688998912399345,2.748059382161505,63.119109760544646
2024-09-09,9.802451335174874,15.061515901693486,6.746264204472759,5.637723896703889,4.962788915268554,5.38277621512821,5.497085420345857,3.5110562279194006,3.7688998912399345,2.748059382161505,63.118621390108466
2024-09-19,9.802451335174874,15.061515901693486,6.7463252507772795,5.637723896703889,4.962788915268554,5.38277621512821,5.497085420345857,3.5110562279194006,3.7688998912399345,2.748059382161505,63.11868243641299
2024-09-24,9.802451335174874,15.061515901693486,6.7463252507772795,5.637723896703889,4.962788915268554,5.38277621512821,5.497085420345857,3.5110562279194006,3.7688266356745075,2.748059382161505,63.118609180847564
2024-09-27,9.802451335174874,15.061515901693486,6.7463252507772795,5.637723896703889,4.962788915268554,5.38277621512821,5.497085420345857,3.510689950092268,3.7688266356745075,2.748059382161505,63.11824290302043
2024-10-22,9.802451335174874,15.061515901693486,6.746251995211853,5.637723896703889,4.962788915268554,5.38277621512821,5.497085420345857,3.510689950092268,3.7688266356745075,2.748059382161505,63.118169647455005
2024-10-24,9.80517033757829,15.058796899290073,6.746251995211853,5.637723896703889,4.962788915268554,5.38277621512821,5.497085420345857,3.510689950092268,3.7688266356745075,2.748059382161505,63.118169647455005
2024-11-12,9.80517033757829,15.058796899290073,6.746251995211853,5.637723896703889,4.962788915268554,5.38277621512821,5.497085420345857,3.510689950092268,3.7657987389702114,2.748059382161505,63.115141750750716
2024-11-18,9.80517033757829,15.058796899290073,6.750427562441167,5.637723896703889,4.962788915268554,5.38277621512821,5.497085420345857,3.510689950092268,3.7657987389702114,2.748059382161505,63.11931731798002
2024-12-02,9.80517033757829,15.058796899290073,6.750427562441167,5.637723896703889,4.962788915268554,5.38277621512821,5.497085420345857,3.510299253743327,3.7657987389702114,2.748059382161505,63.118926621631076
2024-12-05,9.80517033757829,15.058796899290073,6.750427562441167,5.637723896703889,4.962788915268554,5.38277621512821,5.497675127647541,3.510299253743327,3.7657987389702114,2.748059382161505,63.11951632893277
2024-12-11,9.80517033757829,15.058796899290073,6.7510380254863875,5.637723896703889,4.962788915268554,5.38277621512821,5.497675127647541,3.510299253743327,3.7657987389702114,2.748059382161505,63.12012679197798
2024-12-23,9.80517033757829,15.058796899290073,6.7510380254863875,5.637723896703889,4.962788915268554,5.382898307737254,5.497675127647541,3.510299253743327,3.7657987389702114,2.748059382161505,63.12024888458703
2024-12-27,9.80517033757829,15.058796899290073,6.751477558878946,5.637723896703889,4.962788915268554,5.382898307737254,5.497675127647541,3.510299253743327,3.7657987389702114,2.748059382161505,63.120688417979586
2025-01-21,9.80517033757829,15.058796899290073,6.751477558878946,5.637723896703889,4.962788915268554,5.382898307737254,5.497675127647541,3.509981812959812,3.7657987389702114,2.748059382161505,63.120370977196075
2025-02-05,9.80517033757829,15.058796899290073,6.751331047748094,5.637723896703889,4.962788915268554,5.382898307737254,5.497675127647541,3.5108730890058344,3.7657987389702114,2.748059382161505,63.12111574211124
2025-02-13,9.80517033757829,15.058796899290073,6.751331047748094,5.637723896703889,4.962788915268554,5.382898307737254,5.497675127647541,3.5105556482223195,3.7657987389702114,2.748059382161505,63.12079830132773
2025-02-17,9.80517033757829,15.058796899290073,6.751331047748094,5.637723896703889,4.962788915268554,5.382898307737254,5.497675127647541,3.518491667810194,3.7657987389702114,2.748059382161505,63.128734320915605
2025-02-25,9.80517033757829,15.058796899290073,6.751331047748094,5.637723896703889,4.962788915268554,5.382898307737254,5.497675127647541,3.518418412244767,3.7657987389702114,2.748059382161505,63.12866106535018
2025-03-03,9.481673760654736,15.180889508334289,7.320453535546799,5.637723896703889,4.962788915268554,5.382898307737254,3.8173878049374284,3.7049270818207107,3.469333465689047,2.4313755728226187,61.38945184951532
2025-03-04,9.427098364411972,15.180889508334289,7.374516142831579,5.637723896703889,4.886798475399434,5.382898307737254,3.8525016392985445,3.677480663307571,3.416955736409079,2.4385301997126096,61.275392934146225
2025-03-05,10.42889264014157,15.180889508334289,7.381524258590716,5.637723896703889,4.886798475399434,5.382898307737254,3.851988850340559,3.681973671320398,3.416955736409079,2.414380281643664,62.26402562662084
2025-03-06,10.458561144139313,15.180889508334289,7.380669610327406,5.637723896703889,4.886798475399434,5.382898307737254,3.888396866357544,3.674672533299554,3.416955736409079,2.420143052790551,62.32770913149831
2025-03-07,10.491916844930193,15.327400639187347,7.408579980754915,5.637723896703889,4.886798475399434,5.382898307737254,3.8890073294027654,3.694988743444512,3.416955736409079,2.419996541659698,62.55626649562909
2025-03-10,10.451406517249323,15.327400639187347,7.404404413525602,5.637723896703889,4.886798475399434,5.382898307737254,3.870913204742412,3.7085898600920375,3.416955736409079,2.419801193485227,62.506892244531606
2025-03-11,10.450283265246116,15.29077285647408,7.395271886369096,5.637723896703889,4.886798475399434,5.382898307737254,3.871523667787633,3.7223130693486075,3.416955736409079,2.4180918969586083,62.4726330584338
2025-03-12,10.406036903728493,15.29077285647408,7.33881626394705,5.637723896703889,4.886798475399434,5.382898307737254,3.872060875267428,3.735503954829744,3.416955736409079,2.419801193485227,62.38736846398167
2025-03-13,10.376173051556277,15.305961177039181,7.336984874811386,5.637723896703889,4.886798475399434,5.382898307737254,3.872060875267428,3.7443190412027363,3.416955736409079,2.419801193485227,62.37967662961189
2025-03-14,10.38161838191965,15.305961177039181,7.318695401976563,5.637723896703889,4.886798475399434,5.382898307737254,3.872060875267428,3.7502283234804765,3.416955736409079,2.419801193485227,62.372741769418184
2025-03-17,10.407868292864157,15.305961177039181,7.318695401976563,5.515631287659673,4.886798475399434,5.382898307737254,3.8784585279813446,3.7433667188521915,3.416955736409079,2.41994770461608,62.276581630534956
2025-03-18,10.39341252795332,15.305961177039181,7.296108269303383,5.515631287659673,4.886798475399434,5.382898307737254,3.8784585279813446,3.7572364392396147,3.416955736409079,2.419801193485227,62.253261942207516
2025-03-19,10.376771305340595,15.305961177039181,7.297817565830002,5.515631287659673,4.886798475399434,5.382898307737254,3.8785073650249626,3.7657829218727095,3.416955736409079,2.420020960181507,62.24714510249439
2025-03-20,15.37480318621822,15.305961177039181,7.308244274642378,5.515631287659673,4.886798475399434,5.382898307737254,3.8785073650249626,3.7601178248130576,3.416955736409079,2.420020960181507,67.24993859512475
2025-03-21,15.379247357187428,15.305961177039181,7.308244274642378,5.515631287659673,4.886798475399434,5.382898307737254,3.8785073650249626,3.7654898996110036,3.416955736409079,2.420020960181507,67.2597548408919
2025-03-24,15.374168304651189,15.305961177039181,7.306657070724803,5.515631287659673,4.886798475399434,5.382898307737254,3.8785073650249626,3.7743782415494227,3.416955736409079,2.420020960181507,67.2619769263765
2025-03-25,15.388233373213083,15.305961177039181,7.307389626379068,5.515631287659673,4.886798475399434,5.382898307737254,3.8785073650249626,3.672894864911871,3.416955736409079,2.420020960181507,67.17529117395512
2025-03-26,15.411162365191586,15.305961177039181,7.3067791633338475,5.515631287659673,4.886798475399434,5.382898307737254,3.8785073650249626,3.644032172133818,3.416955736409079,2.420020960181507,67.16874701011034
2025-03-27,15.413970495199603,15.305961177039181,7.3067791633338475,5.515631287659673,4.886798475399434,5.382898307737254,3.8785073650249626,3.646815883620026,3.416955736409079,2.420020960181507,67.17433885160456
2025-03-28,15.410747250320837,15.305961177039181,7.289905964763937,5.515631287659673,4.886798475399434,5.382898307737254,3.878482946503153,3.628453155219776,3.416955736409079,2.420482470243694,67.13631677129602
2025-03-31,15.41211468754213,15.305961177039181,7.28309319717927,5.515631287659673,4.886798475399434,5.382898307737254,3.878580620590389,3.627671762521893,3.4206917702458317,2.420018518329326,67.13345980424438
2025-04-01,15.301230180008174,15.305961177039181,7.316253549795679,5.515631287659673,4.886798475399434,5.382898307737254,3.878580620590389,3.641468227343889,3.4206917702458317,2.4261231487815365,67.07563674460104
2025-04-02,15.187073590551833,15.305961177039181,7.349096461628572,5.515631287659673,4.886798475399434,5.382898307737254,3.878434109459536,3.6422740385635812,3.4321440569741792,2.4227289742501075,67.00304047926335
2025-04-03,15.193788684049265,15.305961177039181,7.391853293315857,5.515631287659673,4.886798475399434,5.382898307737254,3.878434109459536,3.636071734024135,3.4422044879594225,2.422655718684681,67.05629727532843
2025-04-07,15.186438708984804,15.305961177039181,7.396468393937729,5.515631287659673,4.887140334704758,5.382898307737254,3.878434109459536,3.635534526544341,3.445110292054675,2.42268013720649,67.05629727532843
2025-04-08,15.197744484582298,15.305961177039181,7.392756778622784,5.515631287659673,4.887140334704758,5.382898307737254,3.878434109459536,3.6187101650180478,3.4522893374664743,2.4249022226910943,67.0564682049811
2025-04-09,15.224336254832128,15.241935812856394,7.395442816021756,5.515631287659673,4.887140334704758,5.382898307737254,3.878434109459536,3.617367146318561,3.4522893374664743,2.425121989387374,67.02059739644392
2025-04-10,15.214666520195827,15.241935812856394,7.395442816021756,5.439250151441612,4.886798475399434,5.382898307737254,3.878434109459536,3.61211716412966,3.4522893374664743,2.42541501164908,66.92924770635703
2025-04-11,15.210906067837266,15.180889508334289,7.441007777717059,5.439250151441612,4.886798475399434,5.382898307737254,3.878434109459536,3.6259136289516563,3.4522893374664743,2.4249022226910943,66.92328958703567
2025-04-14,15.168832954760628,15.180889508334289,7.471530929978113,5.26832049877971,4.886798475399434,5.382898307737254,3.9334002020512417,3.611579956649865,3.4522893374664743,2.4251952449528007,66.78173541610981
2025-04-15,15.128151697427095,15.180889508334289,7.474143711811658,5.26832049877971,4.886798475399434,5.382898307737254,3.9456094629556633,3.613524281448895,3.4522893374664743,2.4249022226910943,66.75752750405157
2025-04-16,15.141703977031003,15.180889508334289,7.449897096396349,5.26832049877971,4.886798475399434,5.382898307737254,3.9456094629556633,3.6071754657785955,3.4522893374664743,2.428735930615083,66.74431806049385
2025-04-17,15.124098222806829,15.180889508334289,7.452583133795322,5.26832049877971,4.886798475399434,5.382898307737254,3.9456094629556633,3.605978958209962,3.4674288209879576,2.424291759645873,66.73889714865228
2025-04-22,15.104172709010811,15.180889508334289,7.431290182778011,5.26832049877971,4.886798475399434,5.382898307737254,3.9523245564530955,3.617919615374486,3.4674288209879576,2.423412692860755,66.7154553677158
2025-04-23,15.110594780246537,15.180889508334289,7.445062229078199,5.26832049877971,4.886798475399434,5.382898307737254,3.9523245564530955,3.624683545915536,3.4674288209879576,2.423412692860755,66.74241341579277
2025-04-24,15.587000140737068,15.180889508334289,7.445062229078199,5.26832049877971,4.8869205680084775,4.864004719299339,3.9523245564530955,3.6247568014809626,3.5094775155427853,2.423412692860755,66.74216923057467
2025-04-25,15.592665237796718,15.180889508334289,7.58692158879426,5.26832049877971,4.886932820001796,4.864004719299339,3.9635814950069723,3.619628911901105,3.503617070308663,2.4356219537651764,66.90218380398802
2025-04-28,15.587024559258875,15.186994138786497,7.58692158879426,5.26832049877971,4.886932820001796,4.864004719299339,3.9635814950069723,3.60707779169136,3.503617070308663,2.4356219537651764,66.89009663569266
2025-04-29,15.650915621571713,15.186994138786497,7.607914191993322,5.26832049877971,4.886932820001796,4.864004719299339,3.9764012189566147,3.61867658955056,3.503617070308663,2.4356219537651764,66.9993988230134
2025-04-30,15.605228567267368,15.190412731839736,7.61279789635509,5.26832049877971,4.886932820001796,4.864004719299339,3.978257026614087,3.6300556207134815,3.503617070308663,2.4356219537651764,66.97524890494444
2025-05-02,15.60579019326897,15.190412731839736,7.63348038432718,5.26832049877971,4.886932820001796,4.864004719299339,3.978257026614087,3.6283463241868623,3.5037147443958987,2.4356219537651764,66.99488139647876
