date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,IFAST SECURITIES (HK) LTD,DEUTSCHE BANK AG,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK LTD,PHILLIP SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL
2024-03-01,58.913800723323696,32.94738475601021,4.810894318316425,0.0,0.0,0.0,0.0,0.0,1.8861617702823366,1.4417584320673345
2024-03-04,57.501337158965114,32.15450079517336,4.707422733815273,0.4656019565609102,0.0,1.9212238286594296,0.0,0.0,1.840940875614185,1.4089726512117282
2024-03-05,57.88037815816841,32.33240630639587,4.728894803551219,0.4686711413758297,0.0,1.939264999388248,0.0,0.0,1.2291371145963967,1.4212474765240266
2024-03-06,57.865858815401005,32.3242956943958,4.749807322647246,0.4685535748159113,0.0,1.9393757970487515,0.0,0.0,1.2288287844913963,1.4232800111998938
2024-03-07,55.93592911876731,31.23987194045134,4.596011521941502,0.45292647660959506,3.369819173506463,1.8596832043431057,0.0,0.0,1.1878451507595655,1.3579134136211186
2024-03-08,56.012640705128334,31.16214888060923,4.590610456423524,0.4529632195597891,3.3700925448027967,1.8598051986782136,0.0,0.0,1.1914058586822887,1.3603331361158228
2024-03-11,55.583869877803025,30.924178905186288,4.567502213244147,0.44949583412761457,3.344294843598082,1.7968660428501027,0.0,0.7998676665929252,1.1822857731216618,1.351638843476154
2024-03-12,55.5810037099685,30.92430313260956,4.562683158674963,0.4494726559915048,3.3441223959018176,1.7973463294813898,0.0,0.7998264216241437,1.1822248088623977,1.3590173868857227
2024-03-13,55.54027240696766,30.903358509593204,4.562774627922444,0.4491432699473572,3.3416717301439602,1.7960291841789124,0.0,0.8049655035640334,1.181358441692129,1.4204263259903036
2024-03-14,55.55872283093058,30.88472418889035,4.549205321068421,0.4490471442833981,3.3566345585079524,1.792782802106841,0.0,0.8076552206295406,1.181105607302348,1.4201223262805742
2024-03-15,55.53227659569355,30.87142122703207,4.557863325603218,0.4459681674272632,3.355002218112361,1.8239497320929907,0.0,0.8072624557278618,1.1805312324752246,1.4257250458354582
2024-03-18,55.51849209364289,30.885428946083305,4.5594978953330125,0.4458482802610869,3.35410031134452,1.8234594097323389,0.0,0.807045443808074,1.1802138767660482,1.4259137430287232
2024-03-19,55.51512311957955,30.892705672716204,4.542063246904259,0.4458212252883068,3.338231552166488,1.82334875853802,0.0,0.8069964706629903,1.1801422590078907,1.4555676951362935
2024-03-20,55.52719108127111,30.869102174862036,4.542478550879888,0.4459181385826622,3.3389572220060804,1.823745120857545,0.0,0.8157527461435231,1.1803988001226717,1.456456165274481
2024-03-21,55.51206982949013,30.866799436516505,4.547522742589866,0.4367002801001888,3.3384606769843854,1.8269057362855379,0.0,0.8213511489507154,1.1802232599438542,1.469966889138815
2024-03-22,55.452758291054096,30.93323670485697,4.548377573485951,0.4362336903021908,3.334893718674807,1.8243824293639952,0.0,0.8204735812363405,1.1789622574724945,1.470681753553162
2024-03-25,55.55339093187468,30.821294534339174,4.547391280601272,0.43619388924068786,3.3442845517549333,1.8219307432652463,0.0,0.820398722920272,1.184567774418231,1.4705475715855016
2024-03-26,55.518117605810744,30.893177288889955,4.552440105636839,0.4368342023319014,3.321195372399303,1.8032892502663946,0.0,0.8194564527088314,1.1832072372841729,1.4722824846718559
2024-03-27,56.732577700590426,30.05190623566453,4.428510886654478,0.4245699018153677,3.227951441626963,1.7509972678330592,0.0,0.7964498746007421,1.1499882057753599,1.4370484854390826
2024-03-28,56.770841438628764,30.007635430591044,4.451339179871572,0.4239444489334128,3.223196202210924,1.7462025404434973,0.0,0.7952765887242074,1.1482941067955665,1.433270063801009
2024-04-02,56.79042999641564,29.981497879368916,4.452962568105197,0.4238881077153118,3.222767847032155,1.7459704742413633,0.0,0.7951708983398925,1.1481415012150997,1.439170727566421
2024-04-03,56.81537437618363,29.912917439324442,4.455961371530541,0.42375201157653963,3.2217331252455392,1.7957840798887958,0.0,0.7932549086729997,1.1480496529966462,1.4331730345808766
2024-04-05,56.25344366809838,29.722731314334215,4.423904642929196,0.4195568175571292,3.189837593967984,2.6472637578599763,0.0,0.7854015931539728,1.1421646490030415,1.4156959630961001
2024-04-08,55.13490760138558,29.16557103499201,4.337014673666318,0.4112144050420526,3.1264112832720397,2.58495660063045,1.957230156460769,0.7697847712936139,1.1194539975170277,1.3934554757401498
2024-04-09,54.94512200899651,29.4420530139011,4.326368464744418,0.4108695911694997,3.1156495382494964,2.5765939879848347,1.950492971239182,0.7591049905906848,1.1156006086330366,1.3581448244912324
2024-04-10,54.94953447012277,29.436386738409453,4.326715901094918,0.41090258674822827,3.1158997457650663,2.577336283694213,1.9506496088823058,0.7564890619872919,1.1194378445726032,1.3566477587231407
2024-04-11,54.97307957041932,29.445786170649967,4.326427408357178,0.4110786527096671,3.1172348648472474,2.540948120374327,1.951485434720094,0.7568132068778627,1.1199175078960577,1.357229063148269
2024-04-12,54.91675412946321,29.53896327782645,4.326330084246299,0.410713483972515,3.1144657677134036,2.5392260809430387,1.9524275521481707,0.7561409157695944,1.122133454001936,1.3228452539153839
2024-04-15,54.90153976199734,29.55518384969974,4.3343388434990855,0.410559691554394,3.113299550288694,2.5382752630751493,1.9516964620667185,0.7505084654733742,1.1217132690699092,1.3228848432755913
2024-04-16,54.91741300678018,29.538050054306726,4.331612627373144,0.41116766648002484,3.1098061324415136,2.5332897533010033,1.9601930922442772,0.7518036474819948,1.1204546002234679,1.3262094193676695
2024-04-17,54.927685353595244,29.564952406523627,4.337767168018073,0.412313437522062,3.1103878242105,2.489405842708543,1.9605597479581132,0.7530131347616141,1.117457596782897,1.3264574879193232
2024-04-18,54.69354443862222,29.715955428137754,4.358325178964674,0.4144470501107526,3.122436028018874,2.497439146431144,1.9762015651559317,0.755929959360583,1.1217861106641758,1.3439350945338968
2024-04-19,54.69533508520604,29.716932285370163,4.362937429442756,0.4142736886655738,3.1211299262571384,2.4963944782170606,1.975374928413775,0.7556137570612212,1.121316872286742,1.3406915490795268
2024-04-22,54.693868533059465,29.716135481935922,4.360675396551179,0.41426258069875294,3.121046239050799,2.4963275421122715,1.975321962464539,0.7555934967049098,1.1207505440514494,1.3460182233707052
2024-04-23,54.95661645413716,29.537409151417382,4.369270773447568,0.415641395472538,3.1314342027833932,2.504636217468528,1.9818965439781149,0.7634888545961571,0.9761950201264593,1.3634113865727007
2024-04-24,54.91584116654972,29.570763954127234,4.410223633034227,0.4169459523526747,3.1291108222986033,2.5027778923266517,1.980426067686753,0.7306635064439521,0.9835354468308424,1.3597115583493413
2024-04-25,54.9254578501584,29.56878669029177,4.404735781506273,0.416986306879446,3.129413676387332,2.501944726273896,1.980617745184319,0.729658824545981,0.9836306392827556,1.358767759489826
2024-04-26,54.980093320751045,29.58602515212947,4.349799027669754,0.4147505201606702,3.1328332606555493,2.5025255103867146,1.9827820129939375,0.7250732649661554,0.9847054757242296,1.341412454562479
2024-04-29,54.979797371373266,29.58209790288086,4.34762247495402,0.41474828762247384,3.1328163970964282,2.5041268934901098,1.9827713399836244,0.7250693620084001,0.9847001752062559,1.346249795384565
2024-04-30,54.978855942391746,29.58130174491562,4.353426436480116,0.4147371252920048,3.132732082023969,2.5024446883047307,1.9827179766555478,0.7250498478498772,0.9884415642926245,1.3402925917937598
2024-05-02,54.93042238295479,29.561734674585406,4.357760402864011,0.41604625035829196,3.130432032430846,2.5218534545796634,1.9957848894045795,0.7551763872049669,0.9877158512222912,1.3430736743951583
2024-05-03,54.93130876815351,29.57942397292337,4.367512626683018,0.417128731090097,3.1304825466722948,2.4842422965521176,1.9958170944033589,0.7594916419074363,1.0011788794841137,1.3334134421306905
2024-05-06,54.78675108739882,29.706997244274834,4.389235546789752,0.41592512124981557,3.1214496527065463,2.4872644049672243,2.0109751671517517,0.7605181456250657,0.9982900141017655,1.3225936157344231
2024-05-07,56.2400187233843,27.706975071769396,4.577236520311222,0.426957907566008,3.2042489001085315,2.553241320738543,2.076430365422565,0.7801410122772834,1.0688152091490886,1.3659349692730698
2024-05-08,56.00120347690355,27.608501375758525,4.855030428744678,0.42570144661191267,3.190704982976602,2.5386115049694684,2.067653581322381,0.7768434640683582,1.1684613833964814,1.367288355248049
2024-05-09,56.00512912086993,27.57343271973619,4.865740250095082,0.4257271202649782,3.190897411387216,2.539861134557019,2.0677782795613204,0.7790833714057104,1.1844315128422929,1.3679190792802585
2024-05-10,56.058474898700126,27.48555992923648,4.885645307751461,0.42722184030486027,3.193874258926508,2.542230618245704,2.070804899666525,0.7798101927722625,1.1526099522768234,1.4037681021192454
2024-05-13,55.981364662731835,27.553520669124616,4.895913589835924,0.42663418291717276,3.1894809821168213,2.5387336982311477,2.0679564408965336,0.77818951797352,1.160888874372427,1.4073173817999995
2024-05-14,56.02471135538072,27.537477626248975,4.847302044556117,0.4300825796928766,3.1906699984863507,2.537487220187972,2.067082685445496,0.789444123336829,1.1673521216283405,1.4083902450363288
2024-05-16,55.963963275232096,27.640692746188588,4.804807189382668,0.4296162374237308,3.1872103273500487,2.534735800800012,2.0785320957830087,0.7885881222309399,1.1660863516041717,1.405767854004738
2024-05-17,54.622267100213286,26.963088018625708,7.045146830255532,0.42569718804159146,3.1105557242963746,2.5037034051980376,2.028541967623177,0.7696220348774535,1.1540749642860635,1.3773027665827762
2024-05-20,54.63051147642635,26.958189275844035,7.043866844737674,0.4256198459721053,3.1099905882707506,2.5032485241037365,2.0281734154263975,0.769482207407196,1.1538652881392921,1.3770525336724613
2024-05-21,54.46576435464267,26.86607786878506,7.306607070524131,0.4372103414961364,3.097460970794296,2.4990176737823293,2.020002253376246,0.7669143056554262,1.1571997100733955,1.383745450870304
2024-05-22,54.43505523323895,26.87858942649654,7.3258914554182795,0.44175101912571807,3.0957145470339302,2.4981405766103446,2.01886332702187,0.7686095395986305,1.1565472527581249,1.3808376226976087
2024-05-23,54.48728475300434,26.948902298010214,7.334040831595949,0.45112462574621204,3.0979885803456684,2.496143084062536,2.020346332766664,0.7691741406528335,1.03975842502519,1.3552369287903905
2024-05-24,54.47901025434084,26.948758849647376,7.352632209019645,0.45644520051996956,3.097972089826499,2.496129797152559,2.020335578511422,0.7691700463572666,1.0243162597278053,1.3552297148966095
2024-05-27,54.37435374037973,27.03680602788308,7.300969039418775,0.4609261358295924,3.092322893980666,2.5696831320108924,2.0272780072136136,0.7677674539178801,1.0224484045659474,1.347445164799823
2024-05-28,54.49828717143138,27.138902896117333,7.257965610081114,0.46197670753380965,3.0993711099098236,2.576605190658453,2.0318987061616722,0.7711150115377019,0.8117636364207632,1.3521139601479455
2024-05-29,54.495385085140036,27.102844597234476,7.214871843835373,0.46195210682910054,3.099206065412525,2.622902823967811,2.031790505598194,0.7710739489205045,0.8442034968523089,1.3557695262096716
2024-05-30,54.46870038608802,27.11884686364098,7.210806696095418,0.46332264985640187,3.0976884803724976,2.621618469845147,2.0334568452342143,0.7834703510495389,0.8437901165960363,1.3582991412217549
2024-05-31,54.46376986694208,27.126665951687833,7.199540568440107,0.4649136556610489,3.097650230048431,2.621586098043823,2.033431736065298,0.7887830998164561,0.8437796974575051,1.3598790958374127
2024-06-03,54.84167166596241,26.90870912069492,7.131847066682467,0.4610877077501005,3.072158510710458,2.6000120880463737,2.0166978677266845,0.782291909428333,0.8368359195506202,1.348688143447632
2024-06-04,55.02594217300118,26.653408045831217,7.141166550673153,0.4626147195794808,3.082332762395625,2.6107411458534973,2.0233766870674375,0.7848826724863086,0.8607917368908042,1.3547435062213073
2024-06-05,55.00118235265998,26.637709305139257,7.145893848288193,0.46770027987375323,3.080945816485845,2.610625144551678,2.0224662357189294,0.8004106657262194,0.8752268293420175,1.3578395222141222
2024-06-06,54.970918277484174,26.62358114404528,7.18905005808514,0.4700883348095571,3.079250544278697,2.609188663511617,2.021353385638619,0.8004993253425546,0.8747452409574394,1.3613250258469223
2024-06-07,54.916271356062005,26.64895514477092,7.2257734356876355,0.4696210171605386,3.0761894427398255,2.6076519630977777,2.019343946045963,0.7997035441349409,0.8738756514372914,1.3626144988631048
2024-06-11,54.986499485020445,26.55125450544258,7.2412122532476735,0.4702804210430931,3.0805087793706267,2.6113134172618477,2.0221793456332438,0.7971213439402344,0.875102677009766,1.3645277720304942
2024-06-12,54.99155333289608,26.558440915652277,7.243605288328767,0.470332699641409,3.080851223312325,2.612662414986107,2.0224041406640443,0.7813292793142597,0.8751999575668327,1.363620747637895
2024-06-13,54.92530681889916,26.585356543508396,7.280585377056786,0.46974349625986894,3.0769917256414603,2.613090284118419,2.0198705992806185,0.7803504788740199,0.8894356511681096,1.3592690251931605
2024-06-14,55.16319335122966,26.448461899600883,7.248355527354193,0.45470138085103895,3.061147526377151,2.59963482929474,2.0094697808460316,0.7773841999974964,0.8848557247508715,1.3527957796979435
2024-06-17,55.162518240385225,26.461795780076997,7.251195681975413,0.45467986938631244,3.0574660194434875,2.5970337011030677,2.0070530802893205,0.7748732609414337,0.8837915478505777,1.3495928185481647
2024-06-18,55.161594654639124,26.46110072924953,7.265714292768637,0.45466792667380446,3.057385711428702,2.5969654868957663,2.0070003626311608,0.7748529079651779,0.8685339378481813,1.3521839898999106
