date,UPBEST SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,CHIEF SECURITIES LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,EMPEROR SECURITIES LTD,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,FIRST SHANGHAI SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-09-30,55.0661203,15.553117499999999,16.3087074,15.2431387,15.2046296,12.934711300000002,10.5501333,7.527,8.352022100000001,6.591289
2024-10-02,33.71900164991161,9.523743306894444,9.98641866782334,9.320460532586921,9.310351406192947,7.920397320343456,6.460232902035182,4.609057693481353,5.11424893265993,4.036087588070814
2024-10-03,33.68379106752344,9.513743956245193,9.975990493795027,9.29237686005218,9.300629205676625,7.912126559385273,6.453486896764754,4.604244751291275,5.108908451786068,4.154701757480166
2024-10-04,33.672750793024996,9.523589440323757,9.972720740897422,9.31990600483668,9.287307666157272,7.909044065775412,6.45137168750373,4.602735653760941,5.107233944555511,4.153340003164276
2024-10-07,33.60625063276295,9.48525209763001,9.916408317272172,9.50289555426905,9.11663805643773,8.085787641900962,6.438630903308046,4.605851513484272,5.097147691789995,4.14513759114481
2024-10-08,33.67805945828286,9.505519899008217,9.937597400291894,9.523201055654711,9.133318524666405,7.919587178421983,6.452388776156616,4.611534325350763,5.084798585697307,4.153994796469237
2024-10-09,33.77150003874122,9.54170583077731,9.966150765639771,9.549623404470987,9.15865913508706,7.941560262229232,6.470291082948784,4.636594937175761,4.798394388668456,4.165520154261419
2024-10-10,33.766529956833004,9.570961584007774,9.964684067815924,9.545274647427066,9.144311439917825,7.940391519208132,6.469338863574005,4.635912579075393,4.797688218876997,4.164907123263883
2024-10-14,33.76729376327756,9.571178081295113,9.964909471193726,9.545490563670164,9.142256263962954,7.940571132636648,6.469485201463102,4.636017444452701,4.797796743655387,4.165001334392649
2024-10-16,33.81050145876191,9.583425096139187,9.977660293838232,9.557704709476909,9.154936839507462,7.950731667913062,6.47776337585531,4.635809581702892,4.6811362218609585,4.170330754944083
2024-10-18,33.742464157851046,9.582523129054136,9.957582121480266,9.59803215280926,9.272057351641884,7.922477055880709,6.464728090455299,4.626480883284725,4.671716312069915,4.1619387454727645
2024-10-21,33.76257332672932,9.588233932360636,9.963516445054365,9.544156169423367,9.277583129672232,7.927198537640477,6.468580811712256,4.629238082194647,4.674500469499298,4.164419095713406
2024-10-22,33.769778733780534,9.59028019606561,9.965642799315145,9.546193026315038,9.258221692500511,7.928890313077343,6.469961297652739,4.630226026578992,4.675498073512414,4.165307841201674
2024-10-23,33.773571317329576,9.591357251950074,9.991295114995086,9.547265130900412,9.264658738746698,7.897397086002565,6.4706879197894684,4.6307460335116755,4.6672457722206255,4.165775634553824
2024-10-24,33.722938821504904,9.573793606173673,9.976316414536083,9.532952109119702,9.40387142166357,7.885557505247965,6.460987225835513,4.623803734546491,4.660248753757451,4.1595304076146515
2024-10-25,33.71880888708048,9.572621136004459,9.975094648757974,9.531784640670695,9.414966423558745,7.884591787652321,6.460195970550766,4.62323747291917,4.659678028831714,4.159021003973682
2024-10-28,33.717817853334054,9.572339785894517,9.974801469498477,9.531504490791317,9.417628819656292,7.884360050624941,6.460006098119721,4.623101590766016,4.659541075649605,4.158898765665063
2024-11-04,33.719882572715825,9.572925950621155,9.975412279071413,9.52596462884266,9.418205510616508,7.884842851471667,6.46040167828019,4.623384687599265,4.659826403864227,4.159153436917089
2024-11-08,33.719882572715825,9.57341583271038,9.975412279071413,9.52596462884266,9.418205510616508,7.884842851471667,6.459911796190965,4.623384687599265,4.659826403864227,4.159153436917089
2024-11-11,33.73293745059633,9.577122244627024,9.979274326598718,9.529652669708618,9.421851831819716,7.887895521074265,6.42369712593526,4.625174661878121,4.661630486797066,4.160763680964888
2024-11-12,33.7331027670035,9.577169179627655,9.979323232442756,9.529699372073134,9.42189800588019,7.887934177611355,6.42372860681448,4.62470725451156,4.661653332243147,4.160784071792217
2024-11-18,33.68226180485095,9.713450260891321,9.964282861022637,9.51533665280455,9.407697759812377,7.87604585041668,6.41404706209465,4.617737111026174,4.654627505349311,4.15451313173135
2024-11-21,33.68745441243843,9.714947729672293,9.965818999275102,9.516803579508789,9.393731646767327,7.877260056745196,6.4150358801744485,4.618449001958518,4.655345083469249,4.155153609990651
2024-12-05,33.699741714865056,9.718491200168815,9.932979557115248,9.520274778082735,9.397157955571943,7.880133241386143,6.417375727079245,4.620133554282782,4.657043093423952,4.15666917802408
2024-12-09,33.697432007700655,9.71782511587232,9.932298772252235,9.519622279109655,9.403367677745953,7.879593154154672,6.416935894073434,4.61981690035525,4.656723909796706,4.156384288939121
2024-12-11,33.69635975127796,9.717515893484313,9.931982725286156,9.519319363560243,9.406250473706779,7.879342424533323,6.416731706385632,4.619669897214419,4.656575732270304,4.156252032280868
2024-12-13,33.69652470936294,9.717563464878504,9.932031346587166,9.519365964697696,9.405806978577244,7.879380997282628,6.41676311903026,4.619692512473311,4.656598528199034,4.156272378911216
2024-12-17,33.69990670606409,9.718538781112594,9.933028188176607,9.520321388575006,9.396714371414197,7.88017182187863,6.417407146029716,4.620156174081512,4.657065893928788,4.156689528738856
2025-01-02,33.70353692122534,9.708813498127245,9.934098192014906,9.521346934887234,9.39772660255402,7.881020688300444,6.418098440783752,4.6206538656964105,4.657567561525751,4.1571372948849
2025-01-03,33.70355523929393,9.708764424341584,9.934103591255123,9.521352109794739,9.397731710273154,7.881024971681081,6.418101929057629,4.620656377048695,4.657570092940842,4.157139554313229
2025-01-06,33.703316858417345,9.708668580410581,9.93403332862837,9.521284766505698,9.398399703469238,7.880969230213224,6.418056534654785,4.620623695745203,4.657537150551424,4.1571101514041295
2025-01-07,33.70364691244984,9.708763656667575,9.934130611865292,9.521378007727176,9.398491741286588,7.880067115513277,6.418119386196933,4.620668945163526,4.657582761460418,4.157150861669376
2025-01-09,33.70570989662069,9.709357925465673,9.93473867526735,9.521960806738974,9.399067018488562,7.880549450667296,6.418512236226922,4.6148308217490674,4.657867849882341,4.1574053188931215
2025-01-20,33.70777313335555,9.709952267018044,9.935346813112512,9.52254367710084,9.399642366119734,7.88103184487194,6.418905134352183,4.608991983593355,4.6581529732066524,4.1576598072691855
2025-01-21,33.70686527807336,9.70969074777082,9.935079223288376,9.522287205350452,9.399389204484313,7.880819584146165,6.418732253251166,4.611561160446399,4.658027514643571,4.157547828545385
2025-01-22,33.67437976692992,9.700332883597337,9.925504137496313,9.513109954230584,9.390330398207764,7.873224322756292,6.412546101070609,4.703493239188031,4.653538268803441,4.153540927719712
2025-01-27,33.67446213820433,9.700112000578534,9.925528416382239,9.513133224354517,9.390353367999262,7.873243581537764,6.4125617868708575,4.703504744455091,4.653549651875093,4.153551087742314
2025-02-11,33.673473709507206,9.70276252548608,9.92523707759023,9.512853990380716,9.39007773791772,7.873012482378305,6.412373562332446,4.703366684965161,4.653413058690605,4.153429170751532
2025-02-18,33.66523905969912,9.700389772016756,9.92280991927858,9.510527677925932,9.412235861115905,7.871087183512902,6.4108054541182495,4.702216504324345,4.6522750939150885,4.152413474093121
2025-02-19,33.673885547745854,9.67719746677048,9.92535846667505,9.512970335877641,9.414653274065858,7.873108772046001,6.412451987880588,4.703424208767664,4.653469971542969,4.15347996862789
2025-02-21,33.67396791660246,9.677221137923286,9.925382744848326,9.512993605318535,9.414431695495026,7.873128030262178,6.4124676732204176,4.703435713697013,4.653481354280498,4.153490128352268
2025-02-24,33.73825591314426,9.695696215187418,9.945556967527828,9.304461230479797,9.466960579133023,7.888158858492346,6.424709910328365,4.7124151859007535,4.662365457097019,4.16141968270919
2025-02-25,33.73065071231241,9.69351063342199,9.943315062720497,9.302363840013848,9.450125402574615,7.88638072768242,6.423261666848316,4.748595852175703,4.661314477291068,4.160481624959137
2025-02-26,33.74032313642124,9.69629029358181,9.946166355485483,9.294737576935256,9.45283527086488,7.888642184768807,6.4251035676030215,4.731575820206677,4.66265113133055,4.1616746628022785
2025-02-27,33.796814869330696,9.722344876690245,9.962819313163315,9.310299841426225,9.428154759510846,7.9018502108306325,6.435861177516509,4.602754507676086,4.670457850943048,4.168642592912388
2025-02-28,55.0661203,15.840895499999998,16.2327074,15.164338699999998,15.3615631,12.8747113,10.4861333,7.4994000000000005,7.609711,6.792089
2025-03-03,33.76283090843578,9.71256869543252,9.952801325869224,9.297749697582178,9.418674397414676,7.8939046050213095,6.429389678488348,4.701868293859639,4.665761530961965,4.1644508669343585
2025-03-05,33.77373699082082,9.721839359109259,9.932300874260461,9.300753060199265,9.421716821173948,7.881734562497754,6.4314665023692985,4.703387093130812,4.667268667012958,4.165796069425419
2025-03-06,33.77166567120015,9.727376055433542,9.931691733208496,9.30018265153214,9.421138993884139,7.881251181240634,6.431072065035943,4.70309863769657,4.666982426696477,4.165540584071911
2025-03-07,33.76338293274593,9.732348058992631,9.929255915981269,9.297901716347331,9.435996385475455,7.8793182489754106,6.429494799395169,4.70194516968822,4.665837816442807,4.16451895595578
2025-03-10,33.76412821283149,9.766163842070043,9.929475090603471,9.298106954696832,9.400396355147452,7.879492174052481,6.429636721620313,4.702048958639266,4.6659408083738585,4.164610881964793
2025-03-11,33.76412821283149,9.968505358950692,9.929475090603471,9.298106954696832,9.210317960501992,7.86722905181729,6.429636721620313,4.702048958639266,4.6659408083738585,4.164610881964793
2025-03-12,33.76354854769938,9.970051026527418,9.92930462061669,9.297947324086433,9.210159837059749,7.867093986628018,6.4295263371259725,4.701968233503596,4.665860703145669,4.164539383607074
2025-03-13,33.760981698486844,9.976895487893831,9.928549752457306,9.29724045440615,9.209459641359297,7.866495896531651,6.429037537064208,4.701610769789717,4.665505984480515,4.164222777530484
2025-03-19,33.73928490388275,9.955097990706513,9.92216908181747,9.291265500291201,9.20354110036313,7.8609502591422755,6.424905859016768,4.778731046344355,4.662507655641222,4.161546602794315
2025-03-20,33.76907919830627,9.963889081608265,9.930931094047006,9.299470377800354,9.221480447057184,7.867892062062426,6.430579528075028,4.782951020779831,4.568505632736458,4.165221557527176
2025-03-21,33.76916203352335,9.963668223919225,9.930955454522698,9.299493189309159,9.22150306725746,7.867911361923789,6.4305953022229705,4.78296275331135,4.5685168392355635,4.165231774774435
2025-03-24,33.76924486914682,9.963447365146658,9.930979815117903,9.299516000929877,9.221525687568711,7.8679306618798375,6.430611076448301,4.7829744859004295,4.568528045789646,4.16524199207182
2025-03-26,33.76675997720986,9.96271421016739,9.930249049246049,9.306190147841978,9.220847126501791,7.867351704383513,6.4301378833498015,4.7826225332648065,4.568191873081352,4.164935494953461
2025-03-27,33.76932770517668,9.963226505290557,9.931004175832621,9.299538812662508,9.221548307990938,7.867949961930572,6.430626850751018,4.782986218547068,4.56853925239871,4.165252209419332
2025-03-28,33.770404610547864,9.963298924993094,9.931320876000052,9.296891678934184,9.221842383579004,7.86820087120683,6.430831923728962,4.783138748191544,4.568684943319842,4.165385039498623
2025-03-31,55.0661203,16.2457843,15.9940408,15.1595387,15.0371631,12.8299113,10.4861333,7.7993999999999994,7.449711000000001,6.792089
2025-04-02,33.80988327027304,9.974700738396388,9.82013349627583,9.307760036222975,9.238762876122939,7.877399044235137,6.438349767479861,4.788730387061017,4.574025878980783,4.170254504952032
2025-04-07,33.80249474192373,9.972275409809113,9.817987486656358,9.32782469890926,9.236743914363235,7.8756775835104165,6.436942784515752,4.787683898082066,4.573026309724447,4.169343172505618
2025-04-08,33.80257774115812,9.972054354165987,9.81801159391385,9.327847602612504,9.236766594425134,7.875696921586339,6.436958589897188,4.787695653844504,4.573037538412903,4.169353409983469
2025-04-09,33.8026607408001,9.971833297437293,9.818035701289727,9.327870506428225,9.236789274598413,7.875716259757228,6.436974395356241,4.787707409664674,4.573048767156503,4.169363647511594
2025-04-10,33.810132378063344,9.974037441123476,9.820205850023289,9.307828614854754,9.238830946390642,7.877457084112222,6.438397204587849,4.788765669940747,4.574059579939476,4.170285230964199
2025-04-11,33.81021541480918,9.973816339860452,9.82022996817604,9.30785147462325,9.238853636702784,7.877476430927975,6.438413017112518,4.788777431016195,4.574070813702732,4.1702954730688715
2025-04-14,33.78722981692306,9.917458811118495,9.813553765305741,9.30152360807302,9.26325145959612,7.872120993129745,6.434035914783519,4.872404130061547,4.570961169143048,4.16746033186571
2025-04-15,33.76493795553219,9.977137999680732,9.80683379095927,9.295386725111067,9.25713982751841,7.866927189702183,6.429790919334842,4.8691894552244515,4.567945377870495,4.164710759066363
2025-04-16,33.7627021067408,9.983099139235199,9.806184401420696,9.294771202606562,9.256526837649382,7.8664062570213,6.429365151034163,4.868867026929963,4.567642897375323,4.1644349799866145
2025-04-17,33.76278491067491,9.982878370367116,9.806208451351429,9.294793998282683,9.256549539530171,7.8664255495940125,6.4293809192249505,4.868878967957172,4.56765409964226,4.1644451933752995
2025-04-22,33.76286771501517,9.982657600416148,9.80623250140013,9.29481679407062,9.256572241522314,7.866444842261357,6.429396687493082,4.868890909042951,4.567665301964144,4.164455406814082
2025-04-23,33.7629505197616,9.982436829382285,9.806256551566797,9.294839589970373,9.256594943625812,7.866464135023332,6.429412455838558,4.868902850187302,4.567676504340977,4.164465620302963
2025-04-24,33.7630333249142,9.982216057265521,9.806280601851432,9.294862385981938,9.256617645840667,7.866483427879942,6.429428224261378,4.868914791390226,4.567687706772759,4.164475833841941
2025-04-25,33.75434100099116,10.010295045384423,9.80498192266084,9.29246941512824,9.248104737369175,7.864458194500218,6.427772962063005,4.867661284807654,4.566511751379639,4.163403685715644
2025-04-29,33.75020337201979,10.009067976937418,9.802554215155654,9.291330338211688,9.260454969913996,7.86349416412354,6.426985041492182,4.867064603736195,4.5659519854129424,4.162893332996596
2025-05-02,33.749541445517586,10.008871673902343,9.817806821025453,9.291148111819634,9.246789742307914,7.863339941195465,6.426858992126455,4.866969148339568,4.565862435593239,4.162811688172339
