date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,MORGAN STANLEY HONG KONG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD
2024-04-15,27.765549276097413,25.772111995964273,13.052483467052161,10.298262047134306,3.98246401894831,6.366275874693575,5.60731667666492,3.1416202469888277,2.2527785959110456,1.761137800545162
2024-04-16,27.582866145088552,25.95025298268662,12.969465147337697,10.375149480602998,3.9816989147817012,6.367791431586626,5.605940526594147,3.134905560949081,2.2802458683280067,1.7516839420445647
2024-04-17,27.803956873151435,25.782823655180703,12.924763616285956,10.514757012420036,3.986427600762953,6.354945108885015,5.592300874045562,3.119443089079515,2.183324554577862,1.737257615610958
2024-04-18,28.09086912333217,25.623903011828308,12.988351613925294,10.34087009862123,4.024010323307475,6.3615349048321415,5.59921929382966,3.0698733761013135,2.168640029798049,1.732728224424359
2024-04-19,28.21258644555686,25.4961913833946,12.962181851823583,10.462186879805097,3.976099728055004,6.352087210392235,5.590903735747921,3.0629854714621825,2.1599150048834934,1.724862288879026
2024-04-22,28.38771286658483,25.649086831591333,12.95208430161605,10.292528325873258,3.9881770498137357,6.352181488723238,5.588099964546702,2.9397803884543072,2.145183741927921,1.705165040868628
2024-04-23,28.49691615529083,25.926721397482165,12.809902876151687,10.062850894249744,3.97640662865678,6.38477868083753,5.601475655512535,2.8955937454960874,2.1494700402500673,1.6958839260725687
2024-04-24,28.575474581973797,26.102599464564292,12.489508006065545,10.242789090822098,3.9807099914706283,6.397121961793693,5.515792613522681,2.87673351614884,2.134638705737597,1.6846320679008315
2024-04-25,28.33639069333463,26.544801802302842,12.445209957378998,10.301699352956344,4.039860189215359,6.345906269053706,5.4391205132456255,2.8021231368829764,2.122917970675964,1.6219701149535586
2024-04-26,28.28463549560068,26.591110006908036,12.430356156888775,10.29735982908331,4.0028054170930005,6.44567294034692,5.349478013970118,2.8483241098873546,2.126694695218611,1.6235633350031915
2024-04-29,27.972905304674565,26.886468095639053,12.421931188206045,10.379935233740282,4.011884038995731,6.441304232646503,5.254493794992891,2.8801749833649213,2.1304585863894716,1.620444541350536
2024-04-30,28.498296984419476,26.547279250632688,12.403896265493923,10.518533484001779,4.030458792595424,6.279120203039787,5.160802895549891,2.829923607895505,2.1266292284853447,1.605059287886183
2024-05-02,28.56589339908464,26.27133701371233,12.464652573093915,10.600581837852117,4.058732105358874,6.318395341932496,5.1949827286786086,2.839747758001103,2.131003990724758,1.5546732515611568
2024-05-03,29.00228416256656,25.87262543124249,12.435350772549908,10.631415618226479,4.059729717175051,6.369397534868323,5.197489904792197,2.838020551786722,2.0376219515376306,1.55606435525464
2024-05-06,28.92324967603679,25.802119616780654,12.398419572263439,10.860105162536831,4.046642841998158,6.354915930499122,5.183326160186208,2.860960976911598,2.033560316780407,1.5366997460067933
2024-05-07,28.68123717113643,25.586222866929294,12.358580007166005,11.54686610993958,4.0165851586228705,6.333426872997644,5.139955177955898,2.8254681937971378,2.0500252744035667,1.4616331670515692
2024-05-08,29.13747129858763,25.64292789569322,12.362717417641928,10.920493031058937,4.0716262412536635,6.339564627971016,5.171498410688214,2.8277180753167652,2.0664315557934287,1.4595514459952044
2024-05-09,28.339659061400717,25.836848395747474,12.297718141247211,11.507430096652408,4.099654135484218,6.3040657007533625,5.1425401688434595,3.017623677266834,2.067646477700242,1.386814144904072
2024-05-10,28.284783550904862,25.99946909295715,12.2655047718046,11.467191435067141,4.077935291392374,6.304197783467583,5.1383414170669495,3.013153772870158,2.0637410376441583,1.3856818468250245
2024-05-13,27.80633262446076,26.40751906675105,12.308581732276478,11.738527036479715,4.071900672533222,5.966549136638565,5.143099648844482,3.0920301144615387,2.080121085843912,1.3853388817102767
2024-05-14,28.183160838433956,26.828725060216314,12.279089832579231,11.22561311795682,4.182143855685797,5.621547741155943,5.151305811779525,3.061013832190668,2.087861480048308,1.3795384299534341
2024-05-16,28.397499972187102,27.23202404396946,12.323948931618984,10.952555474004564,4.182565975402862,5.2551164129852825,5.155344426888419,3.0213041704155885,2.0948942998068936,1.3847462927208396
2024-05-17,28.33768998056464,27.262066614656437,12.317191712120287,11.126846695283445,4.174188142822517,5.195928933194191,5.135964557829362,3.039004028188589,2.0305686898585438,1.380550645481987
2024-05-20,28.41711369611367,27.105045976852587,12.38201608900141,11.089313477830125,4.236542427315226,5.251923165203133,5.1229694602290365,3.0458497575819985,1.9573030187395515,1.3919229311332557
2024-05-21,28.36676113601162,27.36108856886654,12.316171652964538,10.997680634721528,4.235198033633157,5.235069826985024,5.1182989600678255,3.014431011656418,1.953000617846932,1.4022995572464192
2024-05-22,28.342424674222038,27.418999102356402,12.32570798937647,10.921663848304288,4.240975844981593,5.223773788817413,5.12008125464524,3.0050904533169964,1.9792889695880815,1.4219940743914798
2024-05-23,28.31227265798646,27.460657191519655,12.42984011378484,10.809784583225914,4.250933072004327,5.2377592302578195,5.122468256683193,3.005126426790111,1.9485014541205294,1.4226570136271515
2024-05-24,28.31271023261272,27.784753024954302,12.455808658386191,10.364981862329891,4.271046718747465,5.261372493085161,5.14556175601226,3.013400652349858,1.9591843726130516,1.431180228909098
2024-05-27,28.412292547972,27.74966422356227,12.498615745278956,10.314560525212327,4.269072589728527,5.245967758561742,5.131524815058941,2.982985826493895,1.9604665266591892,1.4348494414721535
2024-05-28,28.41596698228081,27.665949796164025,12.446132100765665,10.403251129179441,4.283977436996622,5.24876425190044,5.13583894076437,2.991732478022503,1.9738249863531918,1.434561897572933
2024-05-29,28.496718081291267,27.718213138551505,12.490075431610824,10.047488023695392,4.334672877421973,5.274208643317879,5.163908488625349,3.0436719608890246,1.9863545595300007,1.4446887950667806
2024-05-30,28.43988327710217,27.769857389035714,12.473222448736463,10.103231603158552,4.351958210955189,5.27698277959099,5.160829760808911,3.0376297309790394,1.9906661590177315,1.395738640615246
2024-05-31,28.456606744148992,28.296628114586063,12.589118644719802,9.149003115227691,4.436157707411713,5.333742664174283,5.217088074871907,3.0771397540300596,2.0193422175666735,1.4251729632628152
2024-06-03,28.337944261342447,28.581592616632882,12.565611163274545,9.02386065870124,4.42291270117807,5.332198992873426,5.216859712849726,3.0763559756995305,2.021000495526382,1.4216634219217499
2024-06-04,28.238553443496734,28.579477768307555,12.519079162433206,9.20270753694769,4.429771787675523,5.323628901663461,5.208474998845529,3.058403425896848,2.016046291186539,1.4238566835469137
2024-06-05,27.9188436363846,28.285246520771402,12.53543330117049,9.348993317963913,4.810734532933716,5.329766278716386,5.214479620040792,3.096195081252009,2.022960619038119,1.4373470917285773
2024-06-06,27.46889002483708,28.43977028362238,12.582495477990912,9.417922036613517,4.859038568761556,5.348053641642016,5.2063028824920945,3.1589108715776706,2.0170173811370327,1.5015988313257411
2024-06-07,27.121722223776874,28.22146665454196,12.23522728406759,10.538076037641455,4.8387251428089115,5.301855924815015,5.1625975476272234,3.1989286952362272,1.8340264880316273,1.5473740014531157
2024-06-11,27.378666050096744,28.14316233447408,11.957725763088144,10.978139177528965,4.804644672412148,5.296782930870792,4.726982132512105,3.313670314946994,1.8303715901333135,1.5698550339367148
2024-06-12,27.25940052179962,28.73669297567161,11.518917408857282,11.120759583230091,4.836972591424622,5.300448101624811,4.359034087814014,3.428216942993529,1.8475369247735698,1.5920208618108511
2024-06-13,27.763752737048343,28.80948474169136,11.515384685745689,10.36815151897466,4.868490342418484,5.334985862644808,4.3617301540277955,3.4419144400602244,1.9136571035279695,1.6224484138606696
2024-06-14,27.677069597927833,28.78077297720202,11.690415602945833,10.3303222772929,4.859338309618743,5.329136536692261,4.35477113821912,3.4243863722501287,1.9337143447455265,1.6200728431056313
2024-06-17,27.65336580228512,28.908145575051275,11.701126050408979,10.222675320023992,4.872870872674088,5.33516892087557,4.355348622943202,3.397253408940368,1.9355684807073579,1.6184769460900454
2024-06-18,27.96024778246839,29.576535109182196,12.043232441426698,8.582730860416339,4.950447361462193,5.404658050916412,4.421786504371278,3.45469724277064,1.9668244788824847,1.6388401681033677
2024-06-19,28.511936645874343,30.315571751355453,12.29545738557065,6.580927640014303,5.057517256711275,5.519370483146414,4.5133801107082805,3.5158828180602777,2.0061306801693077,1.6838252283896995
2024-06-20,28.51548321693489,30.182429569712216,12.316635716045107,6.578652838361927,5.079585579520095,5.52728950798717,4.522066510114294,3.5154004523956695,2.0527816465248727,1.709674962403759
2024-06-21,27.680391426118867,29.54661383807104,12.103168476906722,8.848100149828426,4.956805062808969,5.393687376242641,4.412761990282507,3.4041093363338106,2.0061833355478944,1.6481790078591227
2024-06-24,27.607048540318186,29.296206264316382,12.28035642168524,8.973966617403036,4.980377610871254,5.399363300782258,4.4174056602472245,3.3822086174190287,2.0174726804218808,1.6455942865355095
2024-06-25,27.36508433513784,28.898399550618116,12.267902229836455,9.876468219427473,4.932375753967479,5.330565385057315,4.360906502918259,3.354677004265108,1.9856899733513838,1.6279310454205713
2024-06-26,27.473756234128594,28.841538178586884,12.24690444707278,9.813913995529493,4.935153469462521,5.328154979878954,4.358934563572679,3.3910423500466655,1.978505352899616,1.6320964288218127
2024-06-27,27.382116202451286,28.90246280944151,12.164042783003861,9.921364308487881,4.925588596059054,5.313927515601479,4.347295152552302,3.4467053739732814,1.9687589223668707,1.627738336062472
2024-06-28,27.472246485528423,28.860911838692854,12.164603422331027,9.882093888420883,4.928183620301812,5.316727134460895,4.3495855054900865,3.4325723497376797,1.9697961541681173,1.6232796008682202
2024-07-02,27.476032441263538,28.999133778962698,12.165246345433014,9.833991468495046,4.9269368295374605,5.315382045316789,4.286300100258157,3.3709008302292127,1.9848174856042535,1.6412586748998326
2024-07-03,27.6356463248879,28.9020617665094,12.179861132228915,9.787971660642548,4.944635237727621,5.317725172584796,4.288189587515733,3.326337379725803,1.9761212934359385,1.6414504447413472
2024-07-04,27.55141231643719,28.808920308847153,12.221552102395616,9.999379583154914,4.955632574926232,5.326887734159663,4.198498601893144,3.3069832568241377,1.9856323353287286,1.645101186033222
2024-07-05,27.629952188313933,28.729323507475396,12.228766409029404,10.01398596701506,4.97150431186894,5.328591595103376,4.1163607294132785,3.3629475185596864,1.9782712148531012,1.6402965583678233
2024-07-08,27.701900899027027,28.6121531510664,12.202160055926292,10.190566220949837,4.96776163465276,5.316068953909526,4.022491111677126,3.374791347563661,1.9722701958272033,1.639836429400166
2024-07-09,27.733286110635486,28.660783131421656,12.16486568707673,10.24831474836653,4.954219029711431,5.301576829089875,3.928378389772111,3.3820298403402282,1.9567123266460258,1.6698339069399284
2024-07-10,27.948975948982635,28.49680836322881,12.169142818083577,10.227236917303596,4.975253876036564,5.295186002045411,3.848294391071388,3.390561547740975,1.9598630866076394,1.6886770488994067
2024-07-11,28.07786368558322,28.64376961313407,11.861543481171118,9.370065600290095,5.93873536342713,5.294472014166886,3.764573468270399,3.4330844837389143,1.9300960636944648,1.6857962265237023
2024-07-12,27.941511432813655,28.474945984959987,11.893424820470273,9.375044994209157,6.172790503470575,5.31883859461399,3.698314097467672,3.485985941363613,1.961580935723362,1.6775626949077176
2024-07-15,27.868606932403083,28.451506912932185,11.897071529767683,9.36626562769321,6.3020376849402915,5.320755607021249,3.6159253162109573,3.562544984096258,1.9488497906772893,1.6664356142577927
2024-07-16,27.901568726195336,28.338314841057553,11.862571288648914,9.543064378583892,6.346887266324612,5.303424269854181,3.520698117687278,3.5705007041529115,1.9498367968422976,1.663133610653023
2024-07-17,27.66111521054233,28.058626305512135,11.757082447279778,10.323552381762523,6.357722964575574,5.249011810123985,3.4852049346330447,3.5366090502908105,1.9247078189087348,1.6463670763710854
2024-07-18,27.67312187582125,28.002286041925963,11.801098253850377,10.279459346692073,6.424493106393222,5.241499405513299,3.4802168967761613,3.5286035652557066,1.9220582523304681,1.6471632554414788
2024-07-19,27.9091486368153,27.89524354487144,11.776293752077294,10.13935481632187,6.5068544954310985,5.234222569671481,3.4742012001713487,3.496383994241044,1.918735896383772,1.6495610940153524
2024-07-22,28.191138130050085,27.75731591867336,11.801874347125391,9.979386456335591,6.521540619838697,5.2329600068328315,3.4733631774715223,3.4466687574595136,1.9445967582558943,1.6511558279571137
2024-07-23,28.439148447075237,27.749671983229625,11.810315472276455,9.723046460700674,6.5194882440917885,5.236702808105661,3.475847451783702,3.4271993359419626,1.9538588728481288,1.6647209239467702
2024-07-24,28.53395600352932,27.51506189488119,11.813720232422229,9.843153659856242,6.544253478715521,5.190446349516418,3.476849493338341,3.425877781669872,1.9878059469296019,1.6688751591412667
2024-07-25,28.680190335485584,27.103986785600004,11.814710455778235,9.917349695356467,6.616413856341201,5.212559394179188,3.491662039881488,3.472312355637107,2.0014406281925834,1.6893744535481432
2024-07-26,28.87148129025926,26.616458857177072,11.83510188694176,9.988185759881874,6.759060470262568,5.22225494332081,3.4981566576562826,3.5023251033368403,1.999354067839481,1.7076209633240473
2024-07-29,28.9218710424744,25.926529498690144,11.906282318017878,10.362414283176435,6.8889600017376695,5.223362642547779,3.4999551188253992,3.5583209827126843,1.9970313505133426,1.7152727613042706
2024-07-30,29.020173091544,26.085143044053392,11.865366090402615,10.23767530522305,6.910115210386768,5.211192393746027,3.4918003481334114,3.5386470094190865,1.9454752882926294,1.6944122187990198
2024-07-31,29.185927044459035,25.900127906738348,11.824373678974071,10.241794882978313,6.893946759556625,5.215705726089463,3.494824541879735,3.56956150553885,1.954755614749358,1.7189823390362
2024-08-01,29.084806961648308,25.469912074128853,11.831598769381571,10.459137343525644,6.99638789993649,5.223273054686016,3.4998950897757584,3.713134720986608,1.975128696865211,1.7467253890655434
2024-08-02,28.921417169553475,25.187319312618207,12.022628748697677,10.675665231302897,6.98588819213099,5.21535556711359,3.5473320732669165,3.712886015768028,1.991649376292862,1.7398583132553607
2024-08-05,28.94150573179784,25.211698864195224,12.092246722284601,10.55909029225903,6.99664713181491,5.218502274648269,3.5494723715494247,3.6959164728902856,1.9940120742011875,1.74090806435922
2024-08-06,28.992596720611708,25.131596546986934,12.114960272917642,10.525981921296614,6.981040115549597,5.2146495602985805,3.5479065684819373,3.750878908184304,1.988848484255296,1.7515409014173886
2024-08-07,28.959163554932626,25.256107327929513,12.087991714827027,10.42302460864538,6.973550076290562,5.209526937401489,3.5918361670053667,3.7512318652523544,1.9820478787156548,1.7655198690000273
2024-08-08,28.983371850094773,25.171916103015512,12.080451863707406,10.382334691393021,7.013050493644557,5.21555175378123,3.595990124482188,3.7557463292424167,2.011028652442971,1.7905581381959184
2024-08-09,29.012183798972195,25.005535635029997,12.174163111000826,10.433031149786133,7.034589618715841,5.216426686104525,3.5965933680396662,3.7266236861327067,2.0110494936256296,1.7898034525924755
2024-08-12,29.071674747726906,24.9395393226501,12.480412238724803,10.256457158794632,7.063065989529882,5.1872073324001,3.5764473677073547,3.6571736883634487,1.9994700323789714,1.7685521217238074
2024-08-13,29.139346854933372,24.942796966484178,12.44386716571304,10.236550388827956,7.0572903376557345,5.184351772056461,3.6269071526973207,3.606192080201698,1.9997324672320855,1.762964814198157
2024-08-14,29.248384336197773,24.840938496449297,12.42124933539247,10.247103934253248,7.055783058261911,5.184014751532224,3.626671377386596,3.610466219829801,2.0037964871269835,1.7615920035696957
2024-08-15,29.267615630552378,24.754028398067586,12.460483025628246,10.237414248716172,7.081416114699679,5.184895500267435,3.6272875381002043,3.5756331136819113,2.0519568434475324,1.7592695868388513
2024-08-16,29.456063331302346,24.843974247276694,12.438441512887046,10.060640201346198,7.043786541005765,5.183751199401678,3.626486999638054,3.5009281831437478,2.0886191424958707,1.7573086415025998
2024-08-19,29.65586432238429,24.905026984840955,12.461282932510857,9.82013178416928,7.051789597421952,5.196292628816863,3.635260825576362,3.4203795902170127,2.09241110689525,1.7615602271671744
2024-08-20,29.675367854938774,25.064543265286876,12.461478413733287,9.718689445527321,7.019496702212733,5.196505625862147,3.6354098356244853,3.378583670225435,2.093547905860364,1.7563772807285778
2024-08-21,30.072138736514354,25.106975847291977,12.538642736734326,9.593391106516565,6.910918475573386,5.184909093574658,3.6272970478065982,3.096183639702154,2.1286211071837386,1.740922209102239
2024-08-22,30.164230215001147,25.34126119941189,12.36758703453578,9.602961883493506,6.798686079441025,5.183452323820715,3.626277910048839,3.0507566048169217,2.117434298454896,1.7473524509752814
2024-08-23,30.215045811132207,25.36966132924307,12.372873450555955,9.61388066813789,6.74286174386714,5.186236170602877,3.6282254541681747,2.966800446881488,2.146998138018277,1.7574167873929167
2024-08-26,30.19922657352354,25.415201670806137,12.36747097482618,9.684125490283837,6.646986687438157,5.21821497314359,3.6271947450023845,2.916041630808108,2.149324452674806,1.7762128014932603
2024-08-27,30.22648001542108,25.423494395156236,12.41124392447961,9.613843857963875,6.6211755509023025,5.2302979458286245,3.6355936506152666,2.9035590017018675,2.1455772988525093,1.7887343590786264
2024-08-28,30.2776578360761,25.377925702187003,12.39973406577129,9.62955325773662,6.579522361026453,5.231694678967203,3.6365645234379658,2.901811112481798,2.152773864000572,1.8127625983149962
2024-08-29,30.34112848967504,25.330615920598344,12.360488024840526,9.762463975634066,6.522016415914164,5.215135992916445,3.6250545378707604,2.8101461764543636,2.151305169240889,1.8816452968554058
2024-08-30,30.306864966072343,25.43444103895257,12.379019133749805,9.71056110774262,6.465614048874357,5.226448997502859,3.6261562467582658,2.8169869330232205,2.1731361307681207,1.8607713965558401
2024-09-02,29.873917556201064,25.0957391348897,12.941187003326396,10.021854160492193,6.430630717169773,5.21869782155732,3.6202701620067756,2.7285884328140457,2.2381545341631184,1.8309604773796193
2024-09-03,29.931537648712332,25.423679062344018,12.96545300005988,9.849972004604627,6.335189448340703,5.221859899333738,3.618835317071024,2.580217864890929,2.2563062656502546,1.8169494889925017
2024-09-04,29.685528409154788,25.59312678618952,12.982259704057848,10.116900500474243,6.268222149592334,5.244321396304962,3.6162903520924465,2.41010165770179,2.265486630934483,1.8177624134975878
2024-09-05,29.607181461690583,25.565586769759264,12.958801516895898,10.284940555678105,6.237258293797276,5.2426599237563964,3.6126611307259764,2.3911183408877767,2.2817686300181177,1.8180233767906067
2024-09-09,29.725384279856275,25.387928529805848,13.102492564738508,10.37674351666376,6.091640727196236,5.240252786238086,3.6078718328732418,2.3397227278389088,2.3055567847371266,1.822406250052013
2024-09-10,30.31371565326661,25.19320802101236,13.049009895151494,10.1268394744434,6.089772262376133,5.25156356007307,3.61493934588899,2.313566409198169,2.1829323671970364,1.8644530113927364
2024-09-11,30.494710917944616,25.400623693512447,13.04365919913961,9.869693100052453,5.993009454594941,5.249141233125394,3.613775567385054,2.2362068087434577,2.2102417466282276,1.8889382788737978
2024-09-12,30.659667679484016,25.409898829690107,13.040886581819725,9.77965740712887,5.929738962112118,5.250128999025323,3.6144555956252793,2.209551079210171,2.216721132921803,1.8892937329825894
2024-09-13,30.640861663289044,25.37560278714965,13.108383589413872,9.731590444507233,5.856268437734469,5.2529627384508535,3.6164064858462726,2.290551159531903,2.2314108741412197,1.8959618199354873
2024-09-16,30.757311122015036,25.31497577415639,13.20608392789276,9.51661134858104,5.8070156894968825,5.260840033169901,3.6218296158266856,2.3512864649962437,2.252670332004889,1.9113756918601752
2024-09-17,30.520294151384604,25.40195391738676,13.129463339772837,9.712659038332866,5.768104719204762,5.262039922191592,3.622655680403268,2.382522692874601,2.255803613796551,1.944502924652162
2024-09-19,30.576399046716407,25.448649862015905,13.142576890590393,9.590445842060737,5.724872508942387,5.272762757209629,3.6293151417034784,2.3855357000994464,2.269817820010826,1.9596244306507935
2024-09-20,30.566652759111328,25.440538054594203,13.131986393997149,9.630522963013007,5.717770316130706,5.2763289997651155,3.628158290331724,2.3813123214549505,2.2663658991234525,1.9603640024783635
2024-09-23,30.569754034212636,25.295566469237702,13.014403508452304,9.641928443005824,5.8386871529969,5.377951159227975,3.629460928736053,2.405260574724519,2.2590964073118487,1.9678913220942345
2024-09-24,30.401212688200445,25.30866309249821,12.999881424746452,9.757222754602696,5.813239664023424,5.437382966209011,3.627020097503624,2.4024880094800616,2.3012180499461876,1.9516712527898834
2024-09-25,30.43560794791682,25.344968398360034,12.975619524100932,9.680893925608226,5.806951605550442,5.4367995522253105,3.626630929726185,2.4361091350106565,2.3065305580421436,1.9498884234592482
2024-09-26,30.40979826600366,25.504262722681553,12.97268440979575,9.63304576534146,5.8688876178534235,5.40063225228171,3.621159326087733,2.395042780142088,2.2598991953200387,1.9345876644925815
2024-09-27,30.163691762691407,25.933850776525947,13.0565507945294,9.387004721052293,5.856699635504219,5.41136903770641,3.627232902475018,2.362183233938944,2.2832032642032685,1.9182138713730903
2024-09-30,30.03069753525033,25.93292934248897,12.902884127443299,9.632317945112312,5.844333190611643,5.428896048844957,3.6172413180336394,2.3993042182862325,2.305685317487862,1.9057109564407573
2024-10-02,30.044712853084665,26.142528899372756,12.829189615002065,9.899387774568421,5.84226066669261,5.501343490126304,3.623613065872106,1.9026557340050427,2.3154063704299928,1.8989015308460349
2024-10-03,30.048258504554493,26.440808615873856,12.74038773263086,9.817803505067404,5.854168027922803,5.420015574459529,3.6127864132981884,1.861965372736913,2.324162532671323,1.8796437207846306
2024-10-04,30.072612236201678,26.46223855523184,12.764204346665306,9.788948900156718,5.867279077138803,5.445324229270771,3.6157145307727747,1.7892233782141456,2.360138992609475,1.8343157537384875
2024-10-07,30.09440059589592,26.481411108897195,12.642947826967605,9.71521635538133,5.8692276625135085,5.465490993059431,3.6218924687461858,1.7789030352260544,2.483562476185152,1.8469474771276202
2024-10-08,30.061946730206962,26.452853498764924,12.598055612368277,9.807248020634734,5.8521304576054725,5.452069978016508,3.6179866121950317,1.7856616413925435,2.523014589075211,1.8490328597403354
2024-10-09,30.106011064790835,26.491627680547914,12.612752621155662,9.573176503346732,5.933262159475486,5.4741953829501036,3.6228710201695526,1.8424064297815326,2.509438084685123,1.8342590530970568
2024-10-10,29.820341948277473,26.94488904154441,12.581877627437517,9.432121071683687,5.875814217707352,5.478663999070094,3.62631386809146,1.8117757406351,2.527961202172301,1.9002412833806048
2024-10-14,29.674548409985263,27.15665729123165,12.596147182682383,9.417286132063028,5.855039773559242,5.476850262887497,3.6425317412446465,1.8327222034757031,2.424003610489588,1.9242133923810003
