date,CHINA SECURITIES DEPOSITORY AND CLEARING,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,ICBC INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIC SECURITIES BROKERAGE (HK) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,MIB SECURITIES (HONG KONG) LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,ABCI SECURITIES CO LTD
2024-03-27,44.288220124213204,29.078224412324253,0.0,11.423889306147425,0.0,6.1874413124515675,0.0,4.3074976361980735,2.477321469206832,2.237405739458645
2024-03-28,44.28216234894843,29.086546562997047,0.0,11.396977852503204,0.0,6.2133222244287465,0.0,4.3075162601202255,2.4754286688798555,2.2380460821224855
2024-04-02,44.37489795697486,29.043706273718843,0.0,11.382070602530225,0.0,6.225647485688871,0.0,4.26168945237793,2.477238465775731,2.2347497629335296
2024-04-03,41.049326128812794,26.798793400994093,0.0,10.545131565355566,7.484935597853854,5.856729932219029,0.0,3.9145534104424797,2.2924168411716996,2.058113123150492
2024-04-05,39.58755693164244,25.836925254869282,0.0,10.125948684726366,7.21918353482012,5.7361096900437625,3.4400639509016004,3.858840868058598,2.2126432681072123,1.9827278168306202
2024-04-08,39.58430659306415,25.832965208690666,0.0,9.802929422057291,7.218267583235133,5.8504357084374785,3.4396274843658645,4.049595808289628,2.2409371816278103,1.9809350102319818
2024-04-09,39.61238455340298,25.85128906061564,0.0,9.79115887715252,7.2233876484418,5.85458554244809,3.4420672826697536,4.062493456155893,2.1802934510597054,1.98234012805362
2024-04-10,39.67033896946034,25.846045229331942,0.0,9.775846656160551,7.222159401120522,5.934780246020178,3.442021727841497,4.022829146122349,2.1078307535303074,1.9781478704123154
2024-04-11,39.84135883206522,25.853802997808188,0.0,9.812361550701052,7.22432715406049,5.691298206620811,3.4424378462542906,4.0592401582636475,2.096431636760835,1.9787416174654633
2024-04-12,40.00280705622733,25.940069109648167,0.0,9.775361350062457,7.248648731381099,5.447731465714626,3.4527116619581695,4.047724515477705,2.099542817389895,1.9854032921405425
2024-04-15,40.01632764715,25.900185049686286,0.0,9.693340337541406,7.237503597595102,5.584695533073891,3.4474029575605623,4.044120320174169,2.09407391476905,1.9823506424495356
2024-04-16,35.694144110061536,23.80620954937039,10.063278927565483,8.585568700867327,6.451280322711922,5.096896020118558,3.0729052586529098,3.6267019921717507,1.8360108579779926,1.7670042605021288
2024-04-17,35.61167759233949,23.727948897125515,10.031067481375437,8.728484654148431,6.430630485768349,5.176009576296698,3.0629319210603008,3.6493785966855707,1.8205225204920163,1.7613482747081906
2024-04-18,35.678904663556935,23.727545559938925,10.031361357710876,8.69612907197187,6.4308188814824865,5.1267980101424016,3.0630216546016538,3.6650927974029814,1.818928126939042,1.7613998762528282
2024-04-19,35.85082490571952,23.700401154244528,10.021422274478885,8.551435658070341,6.423075472692124,5.209853103732398,3.0599868095710665,3.6075917577725263,1.8157541842890887,1.7596546794295238
2024-04-22,35.95693303397501,23.787790232573116,10.058664759145797,8.482223562363187,6.44694546671636,4.946961275645844,3.07135859979356,3.6657278110329496,1.8206433083808524,1.7627519503733222
2024-04-23,36.056877190498255,23.808053838943145,10.067233223105443,8.5156639201649,6.45243729104932,5.095591568130634,3.0732859249582023,3.34661410048248,1.819989393730449,1.7642535489371711
2024-04-24,36.06208493761495,23.78939938610058,10.059345189556543,8.328619639488515,6.447381578054895,5.275489024250434,3.0695009589407363,3.3878462747073916,1.8174618174481856,1.7628711938377741
2024-04-25,36.22010370564255,23.846056031235086,10.083302446376706,8.258582872660599,6.462391556693505,5.0704618733404105,3.074740932574549,3.396190785963756,1.8211001616040903,1.7670696339087522
2024-04-26,36.139145585437596,23.786902537436504,10.05852227348409,8.22785661710321,6.446509936467764,5.164567244433848,3.0665650460531158,3.5316116728229665,1.8155921065883067,1.762726980172596
2024-04-29,36.096866955793125,23.726287558975542,10.03423518986895,8.243906859351407,6.43094433730758,5.305860390666157,3.0591605864655387,3.5345530522514665,1.8097143304119205,1.7584707389083127
2024-04-30,36.37510283846554,23.6430948372123,9.998472821110935,8.116250724087216,6.411445738018432,5.521255364983721,3.054553214986104,3.3189505380615074,1.8086704360117456,1.7522034870625007
2024-05-02,36.45694372759895,23.61480169282413,9.986363362306124,8.112395401534082,6.4036806383444205,5.409040027408125,3.050853751379434,3.398903008621145,1.8169370506054248,1.7500813393781636
2024-05-03,36.545881509419836,23.659059942685538,10.00507954593726,8.118971531449393,6.415682250782718,5.219571462660972,3.0565715824828046,3.4049992426782216,1.82082163539467,1.75336129650859
2024-05-06,36.52034064337428,23.64389385843961,9.998087283446832,8.046033052938702,6.4111985148817,5.215923654206587,3.054435432467468,3.5523617590687095,1.8055898784758366,1.7521359227002704
2024-05-07,36.50350229870137,23.63299242578087,9.993477489650205,8.106582365266464,6.408242519169223,5.213518760968192,3.0530271313485033,3.5354715538305097,1.8018573856345101,1.7513280696501494
2024-05-08,36.622205039468284,23.634244516801004,10.046137536689512,8.324702938142957,6.418581906133719,4.9972979143292156,3.057953041819228,3.3361223993429037,1.8086009551430433,1.7541537521301325
2024-05-09,36.62763792539264,23.621401529308823,10.040678406458516,8.389829549093294,6.415094010970435,4.932754656952806,3.0562913321487604,3.3561101271530327,1.8070019278587783,1.7532005346629118
2024-05-10,36.772169211982195,23.652224942189182,10.053780422261312,8.497505962158712,6.423465025328796,4.589816981834558,3.060279466785759,3.384195876085154,1.8110738367619128,1.7554882746124205
2024-05-13,36.826921398216484,23.644021077848077,10.050293230214852,8.503790204011837,6.421237022010021,4.566156788821985,3.059217997192402,3.3646135457894175,1.8088693590793299,1.7548793768155948
2024-05-14,36.84804506766571,23.644518430273507,10.050708569848705,8.500406538698542,6.421502386827995,4.5618220082989565,3.059344422805439,3.347700435560811,1.81100024084732,1.7549518991730158
2024-05-16,36.91944145171905,23.63554167985503,10.047737398577294,8.507674447402174,6.419604074556928,4.421657307833248,3.058440025250259,3.4298018489790936,1.805668662182529,1.7544331036443923
2024-05-17,36.982530914929754,23.640919410617244,10.049201137816146,8.514887211571482,6.421064709679262,4.347414192093929,3.0591359038229173,3.424551529754704,1.805462704659409,1.7548322850551474
2024-05-20,37.11107872941209,23.70661886093375,10.076441201445578,8.62670673300018,6.4389092111787765,3.8843423649467046,3.067637415284201,3.5218216581160275,1.8067347625918273,1.7597090630908614
2024-05-21,37.12965037138863,23.672146978636103,10.061789010970294,8.639072923383797,6.429546369444364,3.8936540429771513,3.063176752355765,3.553823112040843,1.799990175178988,1.7571502636240621
2024-05-22,37.09147771915704,23.689228309085745,10.06904938930294,8.673771649069062,6.434185796796553,3.8341772310785407,3.0653870771894134,3.583839706477184,1.800464935021373,1.7584181868221447
2024-05-23,37.00553308282436,23.67317110171425,10.062224312015985,8.681427657375496,6.429824529546398,3.9597038666307802,3.0633092739224552,3.5683353625208074,1.7992445306059344,1.7572262828435425
2024-05-24,37.002545651894266,23.71905776945845,10.081697406871836,8.69554511059463,6.443156142041678,3.7659794305093377,3.064487150966232,3.674006425535401,1.7962999346641135,1.7572249774640585
2024-05-27,37.003341977963075,23.728238897028163,10.085775240721484,8.660609250710506,6.445762262732892,3.8504615726657003,3.0609114791387433,3.6133765040812635,1.793587077072992,1.7579357378851825
2024-05-28,36.963377599404154,23.705917067085476,10.076287264781064,8.627927590640436,6.439698550642663,3.955629028329305,3.058031992557229,3.626598480209205,1.7902504286674763,1.7562819976829898
2024-05-29,36.875329583698544,23.687401244209184,10.068796510511437,8.628133391380501,6.434911251695567,4.045808523203422,3.055758638731265,3.660376973275818,1.788507513024139,1.7549763702701238
2024-05-30,36.84108904624262,23.671492440527366,10.063345249280845,8.625040723317696,6.430672391006621,4.1290692889871226,3.054104246512694,3.6473449275396774,1.783815463101682,1.7540262234836759
2024-05-31,36.95788339453979,23.699601953369033,10.075295308332908,8.607727308756525,6.438308710035077,4.0731579613934015,3.0577309457059467,3.5468085450830515,1.7873767716460627,1.756109101138201
2024-06-03,37.00744705391392,23.65954486990601,10.058379194647053,8.581544321747591,6.427498985977312,4.16489976646592,3.052597108660442,3.511238246754616,1.7836898044362455,1.7531606474908872
2024-06-04,36.96198174110245,23.627635020922984,10.046357240719649,8.533464679224421,6.419816724731982,4.335126461759199,3.048948590237237,3.497814974887626,1.7777893277487526,1.7510652386657066
2024-06-05,36.899432596673755,23.6671817988717,10.06553671771835,8.549013579528042,6.432072781754206,4.243722222278286,3.0506503052379883,3.5579655608133316,1.7800162439266083,1.754408193197733
2024-06-06,36.91421457411121,23.098590275235477,10.075211133864725,8.497088356207087,6.4382549209207065,4.205677885587784,3.644921475529234,3.59261770571699,1.7787035713603534,1.75472010146643
2024-06-07,37.107184141050986,23.054582113713597,10.05464381459089,8.340763165025354,6.425988554917293,4.459387320315673,3.6379770563625957,3.394222446500428,1.7738744340467794,1.7513769534764068
2024-06-11,37.2824835267345,23.023363926204592,10.041028831053476,8.327688137585701,6.417287129983687,4.370335816301661,3.635790579806812,3.384968835181143,1.7680478015234968,1.7490054156249335
2024-06-12,37.38865288251853,23.034296454548155,10.045796762996257,8.331642498333865,6.420334346440075,4.234949616451906,3.637517016642558,3.3877445242204383,1.7692299758150658,1.7498359220331476
2024-06-13,37.46916328505898,22.995267122294223,10.0285364835094,8.260520669912252,6.409303189048277,4.310377848901305,3.6312671828238288,3.3677686374002045,1.7809661559427166,1.7468294251088132
2024-06-14,37.6342906103522,23.036926714178307,10.046704775918258,8.296561361080325,6.420914663431118,3.928928806752446,3.637845802156842,3.465970586411635,1.7818625946583229,1.7499940850605382
2024-06-17,37.72902627548274,23.054781774165427,10.054491600900278,8.34484277000011,6.42589127415312,3.641381656330346,3.6406653603308676,3.5757654724049237,1.7818033762310164,1.7513504400011752
2024-06-18,37.96071275377117,23.166709191814427,10.103304610352545,8.379010953284276,6.457087987418701,3.5238440311541814,3.658340230398934,3.1978165429474634,1.7933207219835225,1.7598529768747806
2024-06-19,37.937084660577064,23.143549883504964,10.093204533363696,8.383440444180316,6.450632962225273,3.5972939603452767,3.6546830588690793,3.183466287436891,1.7985505233934516,1.758093686103989
2024-06-20,37.88055877396156,23.111918390710983,10.079409626010577,8.40415943028083,6.4418165468055,3.6777015906807433,3.6496880135358096,3.2029644690576293,1.7960923508915367,1.7556908080648348
2024-06-21,37.92658779409062,23.14117795356299,10.092170103720724,8.41548746502167,6.449971851481901,3.546877536227164,3.6543084986905687,3.2172079415718686,1.7982973525633377,1.7579135030691542
2024-06-24,37.89930349660378,23.123397005331697,10.084415599843878,8.424017179279527,6.445015897389389,3.603860706771934,3.6515006437764073,3.214323209461275,1.7976034835335386,1.7565627780085764
2024-06-25,37.76999487015941,23.04454411811399,10.050026825315308,8.453629964056125,6.423037806905713,3.5030680065309143,3.6390486944208393,3.57583745512171,1.790239520226896,1.750572739149096
2024-06-26,37.77641555616119,23.068113536131136,10.060335684467082,8.294246610835714,6.429626266143564,3.557786408189636,3.6427814646003904,3.6262502103704097,1.792075866276786,1.752368396824095
2024-06-27,37.66688139485041,23.02770627370293,10.04271349687548,8.297118036875126,6.418363810917461,3.658968853810291,3.636400586234322,3.7149819918077482,1.7875666943071842,1.749298860619045
2024-06-28,37.6935470078782,23.04430170944657,10.049951004795213,8.367657368369331,6.4229893495159365,3.6228730573158674,3.6390212403085807,3.620930320311374,1.7881694097736354,1.7505595322852883
2024-07-02,37.81965204083497,23.14029353788406,10.091814420090717,8.385372211024432,6.44974453175007,3.819905840736357,3.654179707984643,3.086256461360466,1.794929700330258,1.7578515480040309
2024-07-03,37.80794073602166,23.134685925282085,10.08936885968215,8.409018553330778,6.448181558114642,3.8278582429284564,3.6532941866256836,3.0797963097713312,1.7924300623243572,1.7574255659188491
2024-07-04,37.8423363040476,23.02496499699222,10.041517986723747,8.344615530197737,6.417599752568505,3.8801861872358323,3.6376116027520835,3.2671200711575423,1.7949569486902537,1.7490906196344809
2024-07-05,37.84568049396282,22.996073343685584,10.028917921690741,8.333597452961968,6.409546968682137,3.8930355332335047,3.6330471392098085,3.31920084783639,1.794004432483998,1.7468958662530545
2024-07-08,37.89033444328317,23.022873377964455,10.04060580161982,8.343035617234909,6.4170167691087325,3.7404571022624573,3.6372811571837644,3.3640537015190803,1.7954102999516899,1.748931729871921
2024-07-09,37.94883125205455,23.01436246108299,10.036894068509264,8.319408544701718,6.4146445762268,3.7459208004289515,3.635936555356916,3.3424761737082775,1.7932403695466634,1.7482851983838688
2024-07-10,38.08069702518335,23.01229579988118,10.035992767871754,8.338651285434539,6.414068549100631,3.569988972359351,3.6356100527642896,3.37148800407744,1.7930793387858277,1.7481282045416409
2024-07-11,38.04730423134363,22.99294311552241,10.027552784223339,8.33780237242962,6.408674500407457,3.597767025441117,3.632552608413037,3.4178578803583033,1.7908874032753832,1.7466580785857013
2024-07-12,38.015508985242555,22.962376089014185,10.014222064870538,8.350269725257336,6.400154750571506,3.513061701309213,3.627723460125407,3.5831574890947877,1.7891896789738664,1.7443360555406007
2024-07-15,38.01568137249612,22.944236686799808,10.006311210993978,8.341420888974184,6.395098872172649,3.559908482051792,3.6248576968128194,3.5828595626110133,1.7866671305694775,1.742958096518162
2024-07-16,38.04346035181024,22.96234437835579,10.014234391811138,8.346249723119707,6.400162628799784,3.422350551707741,3.6277279256476738,3.6530992949882997,1.786032551040064,1.7443382027195635
2024-07-17,38.08686670199554,22.988254726238143,10.025534296236916,8.363531996236926,6.407384471547344,3.3291712321549585,3.6318213967248103,3.6329440364793584,1.7881846559009855,1.7463064864850286
2024-07-18,38.11785189792976,22.958478198274726,10.012548290736492,8.35160599736879,6.399085030586668,3.360510714905712,3.6271171234919986,3.6439142814973904,1.7848439574837511,1.7440445077247113
2024-07-19,38.1151161049231,22.95933982955369,10.01292406149599,8.405607497340263,6.399325188134199,3.318700078073264,3.6272532491332137,3.627932023544421,1.7896920061177448,1.7441099616841065
2024-07-22,37.955952398187385,22.877854345524515,9.977386978559128,8.67836932185973,6.376613206244196,3.3610281149820778,3.614379687049274,3.6381086909140006,1.7823873529625403,1.737919903717152
2024-07-23,37.989624024509645,22.87981139126319,9.97824047654782,8.687413570904893,6.377158682385183,3.2999896754593556,3.614688872790981,3.652464910977831,1.7825398241480415,1.7380685710130601
2024-07-24,37.985085603828466,22.910696434936302,9.991709922935684,8.723133512068195,6.385767093575629,3.2381282899572454,3.619568275937788,3.6213679403796015,1.7841281680326209,1.7404147583484642
2024-07-25,37.9948947513065,22.90313371672126,9.988411704269646,8.649448276078264,6.3836591804769265,3.3500932086406747,3.6183734726716037,3.5947382323877806,1.7774072022106533,1.7398402552366936
2024-07-26,38.052998438905256,22.908908650092467,9.992293259864594,8.681541848118245,6.38526879455366,3.256685252990705,3.619285831040343,3.585565115946644,1.7771738595042945,1.7402789489837942
2024-07-29,38.07525120179036,22.901879412977,9.989227282356731,8.683645584896475,6.383309575583937,3.329607007782202,3.618175310295614,3.504847509692665,1.7743121427750235,1.7397449718499942
2024-07-30,38.04257541858456,22.8658183586992,9.973498351960815,8.67106077256171,6.373258484626454,3.4750345094597326,3.612478170165829,3.4791124699118705,1.7701578759975567,1.7370055880322686
2024-07-31,38.08228716629088,22.889687447470607,9.983909451786326,8.677797102686725,6.379911378922484,3.3750234040601783,3.616249150971143,3.4843103885156825,1.7720057020765876,1.7388188072193875
2024-08-01,38.117115646341,22.91111300546381,9.99325474457152,8.70643521705535,6.385883201890986,3.385884336030763,3.6196340882307636,3.366568995057991,1.7736643621618888,1.7404464031959272
2024-08-02,38.085881348714715,22.892093357493557,9.984958849593676,8.689264849389287,6.380581964432546,3.4756907124039436,3.6166292509658584,3.365749164514162,1.7701489299290445,1.7390015725632126
2024-08-05,38.084695092602736,22.89170779923241,9.984790678718626,8.620746391624467,6.38047449998843,3.5164919997617603,3.616568338175427,3.396114797098751,1.7694381192298179,1.7389722835675765
2024-08-06,38.0519148201915,22.879642385388845,9.97976555435855,8.620342215146227,6.377263348260725,3.5704678204842395,3.6147481993021326,3.4012529225741903,1.7665056370233312,1.7380970972702539
2024-08-07,38.11537484815318,22.87565284069422,9.978025373281838,8.57303902608336,6.376151338871386,3.8535605636465804,3.614117892269443,3.112808626329394,1.7634754670208326,1.737794023649768
2024-08-08,38.09664629077217,22.8616368834652,9.97191181762352,8.552577153341371,6.3722446584774435,3.9617867840804046,3.611903515169413,3.0721686410635645,1.7623949821536984,1.7367292738532076
2024-08-09,38.00319479988657,22.81859281163115,9.953136622706875,8.576479924720212,6.360246945530562,4.040268415390413,3.605102994491164,3.1511202468189405,1.7583978926668544,1.7334593461572556
2024-08-12,36.8079931857528,22.171363216273683,9.670824534401039,11.402923479487406,6.1798440569338995,3.816772464217382,3.502847374628525,3.0549477434655268,1.7081926696693162,1.68429127517042
2024-08-13,36.74966219729549,22.19277826061729,9.680165463699035,11.418162833597965,6.185813091549627,3.7879761829241314,3.506230731399366,3.0824602050454435,1.7108329226788597,1.685918111192792
2024-08-14,36.71967957552166,22.219220088894343,9.691699002667377,11.424694351010006,6.193183246182811,3.8481462185994504,3.5104082683355102,2.9921711187635274,1.71287131326795,1.68792681675736
2024-08-15,36.69448438347057,22.194066154994957,9.680595172613744,11.43011588174145,6.186172067510562,3.9305478330387023,3.5064342054661433,2.9812964054984774,1.7102719470395853,1.6860159486258124
2024-08-16,36.64798517844366,22.1698112939999,9.670015701118011,11.437855749261285,6.179411488239458,4.020434256259453,3.5026021868694626,2.9793078949692178,1.7084028705013115,1.6841733803382448
2024-08-19,36.63748819955779,22.173637007280206,9.67168439856419,11.439169861235838,6.180477832750989,3.9138027921204506,3.503206610223556,3.0873716105987032,1.7086976794856152,1.6844640081826616
2024-08-20,36.6309387559673,22.18964919741741,9.678668586565733,11.506543498963014,6.184940924943049,3.7739094841395,3.505736371593529,3.1356515166487444,1.708281258017868,1.6856804057438484
2024-08-21,36.58830379464157,22.16713817759515,9.668849742722514,11.552770705826982,6.178666408094126,3.821057008692197,3.5021798619682327,3.1305157527922858,1.7065482358813253,1.6839703117856204
2024-08-22,36.563252181368746,22.15196057941768,9.662229586568042,11.555337004750236,6.174435942471392,3.8649007180323944,3.499781957544832,3.1399049333168874,1.7053797808833382,1.682817315646457
2024-08-23,36.54338667335079,22.13946394552563,9.656979914072524,11.56769851709683,6.171081254378739,3.908379304364324,3.4978804596640134,3.1241631688508202,1.7090637535976332,1.6819030090986995
2024-08-26,36.55004534647281,22.13751302985368,9.656128947061559,11.583341511542143,6.170537462570514,3.9368811524400122,3.4975722286325768,3.0773123685939203,1.7089131519719813,1.6817548008608116
2024-08-27,36.57280708271033,22.15129928450162,9.662142353011811,11.699487860433274,6.1743801977801525,3.870665027777561,3.4997503604456885,2.9770178240877634,1.7096478865934277,1.6828021226583771
2024-08-28,36.57020430667172,22.149722843544506,9.661454727570835,11.67923502787521,6.1739407858204505,3.858462506449993,3.4995012938001153,3.015269929419553,1.7095262161254319,1.6826823627221856
2024-08-29,36.59217138066567,22.164825021909166,9.668042124333697,11.682648313513184,6.178150317272331,3.807417908215624,3.5018873323568798,3.0112593027741754,1.709768645620751,1.6838296533385242
2024-08-30,36.57237483395044,22.153232949751597,9.662985795586824,11.679507281673985,6.174919181262579,3.8948608076348132,3.500055866031103,2.970898874847859,1.7082153888541003,1.6829490204066937
2024-09-02,36.534778795342575,22.132932514674543,9.654130978944991,11.743321238289147,6.169260704857368,3.935671492452901,3.4968485392704625,2.944998869408215,1.706650041002718,1.6814068257570796
2024-09-03,36.37141803891016,22.11158220805575,9.645191247721185,11.716990733858138,6.163547965650566,4.075108178158224,3.493610455372531,3.0352634090295414,1.7074379212415483,1.6798498420023609
2024-09-04,36.35259422741718,22.138514470890257,9.658577160439535,11.745965971947838,6.172101939644919,3.966337620010749,3.4984590025320896,3.076646617806078,1.7086217966092037,1.6821811927021504
2024-09-05,36.28564933217178,22.140595396086027,9.659485025174309,11.725921948259082,6.172682090695882,4.015792463710549,3.4972066767334056,3.118265312054779,1.7066741785047923,1.6777275766093922
2024-09-09,36.27861622467115,22.12947348860696,9.654632766378937,11.707260275834681,6.169581361113761,4.145736238414006,3.495449921397879,3.0366270769765094,1.7057378445720417,1.6768848020340783
2024-09-10,36.246707109912684,22.106638814554714,9.644670469154475,11.666631041939619,6.163215173527221,4.233946294531369,3.4918430818740123,3.067215784678875,1.703977749930864,1.6751544798961693
2024-09-11,36.28253247962263,22.116447340237897,9.648949726566517,11.668516923012175,6.165949739140186,4.238720502647321,3.4933923826445867,3.00485938436763,1.704733790216498,1.675897731544563
2024-09-12,36.32701323527791,22.143721770683594,9.660848997916146,11.635728653260914,6.173553707567153,4.244343122013947,3.4977005016699527,2.9322894296976454,1.706836100884862,1.677964481027874
2024-09-13,36.38969710259594,22.161437114602123,9.668750459950635,11.62295259599548,6.1786029636158455,4.217413811584906,3.5005612179204517,2.87453251216833,1.7067153588103745,1.6793368627559109
2024-09-16,36.38743218152154,22.162547863412176,9.669235065394432,11.598936389809754,6.1789126400982015,4.250533449452836,3.5007366688258794,2.8654438082952147,1.706800900738188,1.6794210324517813
2024-09-17,36.40607067818911,22.171843180595037,9.674240475147847,11.605097509984391,6.1821112374417435,4.281106292436175,3.502548872309172,2.790326548346254,1.7063647981832015,1.6802904073670744
2024-09-19,36.49223981907958,22.224321480044555,9.697138331878396,11.616024395009376,6.196743610677751,4.291239197317367,3.5108390179258646,2.576783104385495,1.7104035748478112,1.684267468833806
2024-09-20,36.50759645804384,22.214220935713797,9.701219074882593,11.590504477599442,6.199351320011436,4.293045033609938,3.5123164467580557,2.586308332165582,1.7104616801174188,1.684976241097892
2024-09-23,36.448048944388496,22.172375994904893,9.684921492551977,11.49207954230958,6.188936707398895,4.364372795360959,3.506415923739209,2.753048795436867,1.7076542420075767,1.6821455619015502
2024-09-24,36.50350114499091,22.206270111422874,9.699726484926789,11.283864949970074,6.198397513129917,4.369456702581615,3.5117760560907,2.8082090717440216,1.7340809676097346,1.684716997533365
2024-09-25,36.41998919367261,22.19138183061035,9.692628257095222,11.126008368166248,6.1942417732285255,4.339487366083108,3.5094215720728337,3.110666380532071,1.7325877861183046,1.6835874724207254
2024-09-26,36.51382761500666,22.178988681648402,9.687215246461639,11.065018603702367,6.19078249513634,4.4104072687252165,3.5074616768015545,3.032361349788876,1.7312898179378164,1.6826472447911238
2024-09-27,36.68700942525718,22.215157629005297,9.703012918001736,10.970389037028804,6.200878270438748,4.41879094343149,3.5131815587387107,2.8703682734156466,1.7358206802927816,1.6853912643896112
2024-09-30,36.890903973887916,22.199673735276654,9.696885501003264,10.895600548727668,6.196962438599625,4.46355591559721,3.5122858187029844,2.721773553273586,1.738031568931015,1.6843269460000792
2024-10-02,37.00966291202155,22.223380040317252,9.707703253240767,10.667475140233394,6.203875710317533,4.472243447078651,3.5175283879287007,2.7779801947248464,1.7339449491896635,1.6862059649476469
2024-10-03,37.119842532724576,22.189515462081445,9.694456250972278,10.504932034008249,6.196203478230212,4.632047030806038,3.5140509054631517,2.737568202287619,1.7274791126289064,1.6839049907975208
2024-10-04,37.11600166330053,22.18854181847761,9.693453144869006,10.525531655038597,6.195562343816353,4.631567743002064,3.5136872991071857,2.704655682237977,1.747267896600701,1.6837307535499773
2024-10-07,37.170449409884625,22.22102534108928,9.707673067724501,10.478467504356873,6.218556070001305,4.638362074704214,3.518841743203105,2.610791639778915,1.7496324274650243,1.6862007217921593
2024-10-08,37.159310327018446,22.2137042903399,9.704763913370549,10.450989718835153,6.216692519453184,4.636972070000646,3.5177872316114294,2.6622624293278605,1.7504981957843286,1.6870193042585044
2024-10-09,37.18006986120046,22.222074127965545,9.710185606518644,10.432383012355789,6.221490191516698,4.639562575027275,3.5197524894065015,2.6445286125833145,1.7453033327167287,1.6846501907090412
2024-10-10,37.42605567912107,22.27033094036067,9.731765049922206,10.386255176704104,6.235648423045891,4.363315304736828,3.5282384055412197,2.6038086437470414,1.766188301605661,1.6883940752153066
2024-10-14,37.57083400206467,22.289146570999925,9.739406582587277,10.27211098745399,6.240544750779675,4.365147101329951,3.5310088329906897,2.5225486070792376,1.7795327363176985,1.6897198283968808
2024-10-15,37.699518378762264,22.357899239219357,9.769448566801152,10.228592081505608,6.2631260139338325,4.200360442267654,3.541900514195315,2.4526706813254524,1.791552176657395,1.6949319053319718
2024-10-16,38.02039981377764,22.433524626022468,9.802493635964959,9.70699971309774,6.28431097958434,4.445707976290681,3.553880959832814,2.2324345579020712,1.8195827407463325,1.7006649967809582
2024-10-17,38.0296861959533,22.423388480026183,9.798064572397012,9.784931174605845,6.281471537515516,4.569074579921689,3.552275208758795,2.0320922336801392,1.8291194323236968,1.699896584817813
