date,CHINA MERCHANTS SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,KGI ASIA LTD,CHINA GALAXY INTERNATIONAL SECURITIES,CHINA MERCHANTS BANK CO LTD
2024-09-12,75.60590689264417,7.909527737078216,4.004780089349379,3.668620594407478,1.515950537420764,1.8170605253589247,1.4340141211578947,1.376776207262858,1.3125046988980977,1.3548585964222135
2024-09-13,75.5535839501061,7.888844107840525,4.0020085879270075,3.6237476388682612,1.641650207017199,1.8158030316343727,1.4330217140624193,1.375823411570814,1.311596382196879,1.3539209687764202
2024-09-16,75.54879609121392,7.8883441888368715,4.001754979144969,3.6235180006241348,1.6516854349119876,1.8156879635166614,1.4291286804840064,1.3757362251262963,1.311513265843251,1.3538351702979001
2024-09-17,75.56296991411925,7.887288842386027,4.002505754396455,3.6125354778257313,1.651995310092811,1.816028607457766,1.4248332785023936,1.37599432906214,1.3117593208134137,1.3540891653440108
2024-09-19,75.56258676789777,7.886995321683796,4.002485459469483,3.6125171602646313,1.6519869335591506,1.8167799824869355,1.4248260538063882,1.375987352006731,1.3117526694651696,1.3540822993599468
2024-09-20,75.54343440961648,7.8849962561855795,4.001470975466032,3.611601518994127,1.6769145659109517,1.816319495060139,1.4244649123971505,1.3756385894261551,1.3114201880325367,1.353739088910848
2024-09-23,75.50108568274709,7.885183406201665,4.001308705747739,3.6165241240426713,1.7151180003782156,1.8157389322756814,1.4244071467600963,1.3755828038193756,1.3113670066435479,1.3536841913839273
2024-09-24,75.48864933549649,7.90035632505078,4.000649620331,3.615928419365845,1.714835490493284,1.8154398483661724,1.4241725220292978,1.3753562213104549,1.311151001597791,1.3534612159588795
2024-09-25,75.42458761983326,7.962296779055735,3.9999400788140953,3.6152871106837097,1.7195986838748574,1.8151178681714275,1.4239199356677028,1.3751122928407897,1.3109184603460309,1.3532211707123865
2024-09-26,75.3543584022645,7.945541223970928,3.9994131537353232,3.614810857187896,1.8085454278130484,1.8148787568080516,1.423732358076668,1.3749311448388324,1.310745768805815,1.3530429064989424
2024-09-27,75.30033452808327,7.990960716418122,3.9985622602691997,3.6011245472593614,1.8380476044071732,1.8144926330402353,1.423429452496667,1.3746386219404616,1.31046690164017,1.347942734445337
2024-09-30,75.26266244499399,8.0472006675346,3.999575269741874,3.601783525070502,1.8385132616892896,1.804818585679275,1.4113762409909099,1.3749868776020944,1.3107988998181597,1.3482842268793007
2024-10-02,75.19852122361841,8.090859153548536,3.9961128995560173,3.598665517019132,1.8748903062925166,1.8032561822637894,1.4071169451437964,1.3737965728197414,1.3096641615711464,1.3471170381669082
2024-10-03,75.19883712545517,8.090838673684894,3.9961027844562826,3.598656407952013,1.8748855605050685,1.8032516177991238,1.4071133834005234,1.3737930954181519,1.3096608465037431,1.346860504825024
2024-10-04,75.17490453229911,8.103025006413112,3.99133768764029,3.594569295763164,1.8740743840161722,1.8024714340125843,1.406504590353166,1.3731987185222567,1.3343956124343583,1.3455187385457814
2024-10-07,75.17845214581169,8.100993840536084,3.991458875017083,3.5946784362212623,1.8741312857810155,1.8005019886077638,1.4065472954849016,1.3732404124012358,1.3344361281502737,1.3455595919886896
2024-10-08,75.27830992711249,7.949510801893095,4.009253105926858,3.5992956836794954,1.8765385464217652,1.8154820067042488,1.408353959708194,1.3750042950172194,1.340457060769213,1.3477946127674227
2024-10-09,75.27220753968773,7.948866379950075,4.004368228613126,3.5990039091067216,1.8890527310627736,1.8153348358315458,1.4082397924068604,1.3748928311848483,1.3403483974860044,1.3476853546703151
2024-10-10,75.2693473861492,7.943498013634696,3.9958566290815734,3.598867156059319,1.914312599305995,1.8152658576983938,1.400080155665507,1.3748405887340853,1.3402974676363664,1.3476341460348578
2024-10-16,75.25600287640516,7.959818719611568,3.995148203280443,3.59822911255955,1.913973210643522,1.8149440290421437,1.3998319353217874,1.3745968431155835,1.3400598461710833,1.3473952238491649
2024-10-17,75.24266309752117,7.98043849299871,3.994440028628541,3.597591295257264,1.9136339423002142,1.814622314479732,1.3995838029764833,1.3743531839091292,1.33551745556323,1.347156386365529
2024-10-23,75.2422820304713,7.979131949070424,3.996192376466132,3.5975730752282926,1.9136242506862962,1.8146131243109698,1.3995767147734761,1.3743462234867876,1.3355106918247355,1.3471495636815793
2024-10-24,75.24437794701232,7.967705520046213,4.004407130784964,3.597673287671515,1.9136775557776895,1.8146636713911504,1.399615700778522,1.3743845066821554,1.3363075905569497,1.3471870892985267
2024-10-28,75.24895126115679,7.968189793042389,4.004650516567014,3.5918140044088545,1.9137938681039073,1.8147739657049886,1.399700768692642,1.3744680410574248,1.3363888106370674,1.347268970628918
2024-11-04,75.25257219580456,7.968573217582109,4.000031277612267,3.591986840356186,1.9138859587232389,1.8148612915456837,1.399768121458693,1.3745341796396737,1.336453116869463,1.3473338004081221
2024-11-05,75.24895126115679,7.968189793042389,4.004650516567014,3.5918140044088545,1.9137938681039073,1.8147739657049886,1.399700768692642,1.3744680410574248,1.3363888106370674,1.347268970628918
2024-11-11,75.24888857950367,7.968209972361412,4.004660658283319,3.591823100622994,1.9137987147576654,1.8147785615923555,1.3997043134134732,1.3744715218767587,1.3363921950213313,1.3472723825670208
2024-11-12,75.22755116550034,7.965950523773463,3.9939043920739374,3.5908046109419978,1.9512325415307044,1.814263966862466,1.3993074162501884,1.3740817796699076,1.3360132505070101,1.3468903528899754
2024-11-14,75.19823197185495,7.962845873384639,3.9923478073591854,3.5894051303780294,1.9702121511663937,1.824439228999169,1.3987620500316837,1.3735462448936375,1.343844126229101,1.3463654157032172
2024-11-15,75.18871766709077,7.961838390356873,3.991842683598057,3.5889509881271144,1.9828682184984892,1.824208395502247,1.3985850744820252,1.3733724597229102,1.3434210530893924,1.3461950695321296
2024-11-18,75.17121763532413,7.977947369770871,3.996226318314851,3.5881156665755594,1.982406709672572,1.8237838144499197,1.3982595564523104,1.373052809881574,1.3431083743812766,1.3458817451769358
2024-11-21,75.17083729032102,7.977907003623927,3.998988942275567,3.5858206395866667,1.982396679257875,1.8237745866220036,1.3982524816562374,1.3730458626244766,1.3431015786345148,1.3458749353977058
2024-11-22,75.17102746234147,7.977927186646339,3.9987460727413793,3.5858297112264217,1.9824016944525358,1.8237792005242892,1.3982560190453246,1.3730493362442375,1.3431049764992997,1.345878340278707
2024-11-25,75.16141071108335,7.987884977871566,3.9986651440986307,3.5857571393935577,1.9823615736057514,1.8237422899596554,1.3982277204337656,1.3730215477782564,1.3430777940623957,1.345851101713066
2024-11-26,75.16122056724022,8.004308513852699,3.990812627365887,3.5857480681209912,1.9823565586140883,1.8237376762441249,1.3982241831878595,1.3730180742990956,1.3347260341051468,1.345847696969883
2024-11-28,75.15190469729728,8.015710935084384,3.990317985433218,3.5853036319822666,1.982110855101809,1.8235116327755159,1.3980508800596858,1.3728478953462668,1.3345606012655875,1.3456808856539764
2024-11-29,74.89792256266664,8.097642662610136,4.0311045917082335,3.6219504275879983,2.0023707881035384,1.842150460877796,1.4123409068208599,1.386880312508854,1.3482016689681302,1.359435618147814
2024-12-04,74.89390358275398,8.097208147711893,4.034976622534233,3.621756075788708,2.002263342026268,1.842051612132129,1.41226512141133,1.3868058933003293,1.3494069307351606,1.3593626716059748
2024-12-05,74.84941365638616,8.111557020921396,4.042126910251168,3.628174105037706,2.0058115060727717,1.8453158687185567,1.4147677634078877,1.3892634195941027,1.351798183201928,1.3617715664083292
2024-12-06,74.83159956532106,8.13265864622501,4.041932626738739,3.6273106029640103,2.005334124793706,1.8448766852524026,1.414431049991681,1.3889327761880812,1.3514764564874375,1.361447466037881
2024-12-12,74.83179106958886,8.132423545170866,4.042198884232155,3.627319885746487,2.0053392567171913,1.844881406543419,1.4144346697136188,1.388936330656459,1.351224001463345,1.3614509501676022
2024-12-13,74.82776968578983,8.1319865170599,4.047355558170881,3.627124957291429,2.0052314918396807,1.844782264506414,1.4143586594433277,1.3888616906407902,1.3511513880696164,1.3613777871881263
2024-12-16,74.82796117045575,8.129704222006644,4.0473659153755674,3.627134239123743,2.0052366232378755,1.8447869853141712,1.4143622787947598,1.3888652447453418,1.3532020499849269,1.361381270961221
2025-01-06,74.82796117045575,8.129704222006644,4.0537634288493996,3.627134239123743,2.0052366232378755,1.8383894718403393,1.4143622787947598,1.3888652447453418,1.3532020499849269,1.361381270961221
2025-01-08,74.8296845765509,8.129891461931251,4.062557612135233,3.627217777752324,2.0052828070034714,1.827427836244486,1.414394853791244,1.3888972325048732,1.3532332163647727,1.3614126257214403
2025-02-04,74.8201111026859,8.128851349255694,4.062037861325846,3.626753722948478,2.0050262574449187,1.8271940408900158,1.4142139005740257,1.388719541372914,1.3658537726188076,1.3612384508833988
2025-02-05,74.79867540779048,8.126522462345413,4.060874101970698,3.625714670946013,2.0331014678057646,1.8266705563161758,1.4138087333369982,1.3883216781788414,1.365462460385905,1.3608484609237073
2025-02-11,74.79886674358033,8.126543250074414,4.060884489728897,3.625212343481211,2.03310666850047,1.8269310299987869,1.4138123498744464,1.3883252295201374,1.365465953253084,1.3608519419882277
2025-02-12,74.79905808034904,8.126564037909766,4.06089487754024,3.624965815141153,2.033111869221783,1.8269357033193219,1.4138159664303966,1.3883287808796019,1.3654694461381325,1.3608554230705572
2025-02-17,74.80097150187635,8.12677192211275,4.060998758576689,3.625058544753055,2.033163877898333,1.8244243554568333,1.41385213300756,1.3883642954735618,1.3655043759714773,1.360890234873391
2025-02-20,74.8042245431488,8.127125349667816,4.061175368536476,3.617029976359132,2.0332522987553845,1.8091545365875787,1.4139136204354565,1.3884246744534559,1.384750213030057,1.360949419025848
2025-02-24,74.80556411297309,8.126503415763224,4.061248094749575,3.6160714531830624,2.033288709578987,1.8091869343410412,1.4139389403426095,1.38844953791282,1.3847750106883563,1.3609737904672372
2025-02-25,74.80671235386612,8.123302392602408,4.061310433576833,3.61612695869477,2.033319919894307,1.8110054998656016,1.413960643841952,1.388470850158189,1.3847962665309366,1.3609946809688875
2025-02-26,74.80441590732921,8.12612286041075,4.061185757836021,3.6160159493752855,2.0332575002217737,1.8109499048905304,1.4139172375095297,1.3884282263217032,1.3847537554982965,1.3609529006068921
2025-02-28,74.80288502129994,8.125700743040513,4.068777088395169,3.6159419469486727,2.033215889235801,1.8055407330430655,1.4138883014351125,1.3883998118845533,1.384725416259863,1.3609250484572994
2025-03-04,74.80288502129994,8.125700743040513,4.07389338403995,3.6108256513038923,2.033215889235801,1.8055407330430655,1.4138883014351125,1.3883998118845533,1.384725416259863,1.3609250484572994
2025-03-05,74.8030763786269,8.125465714400697,4.073903805688099,3.610834888353299,2.033221090515906,1.8055453518949758,1.4138919183796446,1.3884033636255946,1.384728958601233,1.3609285299136546
2025-03-11,74.80211960178246,8.12536178475205,4.07385169798055,3.610788703578855,2.0344741452045794,1.8055222578717365,1.4138738338420356,1.388385605102104,1.3847112470756178,1.3609111228099984
2025-03-13,74.80460727248874,8.128957676105777,4.073987180792865,3.6109087864499325,2.0345418050751904,1.802000814151847,1.410851006537115,1.388431778208123,1.3847572979846605,1.3609563822057489
2025-03-14,74.8042245431488,8.129427723936663,4.073966336696739,3.610890311642205,2.0345313955714106,1.8019915944178315,1.4108437880769935,1.3884246744534559,1.384750213030057,1.360949419025848
