date,CHINA INTERNATIONAL CAPITAL CORPORATION,TIGER BROKERS (HK) GLOBAL LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,HANG SENG SECURITIES LTD,OCBC BANK (HONG KONG) LTD
2024-03-19,35.504294374231115,0.0,38.89170058891821,10.28790259160354,5.476197733425221,5.315772083923283,3.389172568498428,0.0,1.1349600594002018,0.0
2024-03-20,35.503995233978245,0.0,38.891372908186796,10.28649190929908,5.477114504392519,5.315727296062168,3.390347651249275,0.0,1.1349504968319222,0.0
2024-03-21,35.50395250006789,0.0,38.89132609710449,10.286419346267135,5.477288457436144,5.315720897857904,3.390343570502542,0.0,1.1349491307638935,0.0
2024-03-22,35.52255146677717,0.0,38.911699560576146,10.257004629175,5.46335824174035,5.329765469646082,3.3921196231040285,0.0,1.1235010089812199,0.0
2024-03-25,35.55010087312767,0.0,38.94187741038475,10.199396474628319,5.468680013591937,5.325040724450274,3.390532167058027,0.0,1.124372336759028,0.0
2024-03-26,35.53971840973604,0.0,38.95255754976261,10.190078151847255,5.473856717036366,5.327646417038638,3.3914620491930796,0.0,1.1246807053860113,0.0
2024-03-27,35.43292961024712,0.0,38.835513942106374,10.459936613464404,5.457409018136575,5.31163804695484,3.381271474339049,0.0,1.1213012947516372,0.0
2024-03-28,35.41950938252994,0.0,38.85045625460601,10.438470885915674,5.457104061643582,5.328951869141261,3.3837748206761664,0.0,1.1217327254873655,0.0
2024-04-02,35.42633888197412,0.0,38.85794730047374,10.424809671238993,5.45298509090988,5.32853625968808,3.393446798745497,0.0,1.1159359969696954,0.0
2024-04-03,35.40662854379548,0.0,38.863438934729736,10.426403244175455,5.453755738918924,5.32838723966111,3.4053527297734467,0.0,1.1160335689458547,0.0
2024-04-05,35.36375615210689,0.0,38.89274608340285,10.430353894416932,5.457748080248792,5.3324054079267365,3.406115205450767,0.0,1.116875176447039,0.0
2024-04-08,35.32632118180315,0.0,38.917807950182855,10.434846804467783,5.461264966277173,5.3338541723313755,3.408310051896767,0.0,1.1175948730408973,0.0
2024-04-09,34.551172394296884,0.0,38.063852864122964,10.202404706602826,5.341313204739937,5.214695479065685,3.333582014923322,0.0,1.0928953122640692,2.2000840239843087
2024-04-10,34.517359721542185,0.0,38.09153942997982,10.202811284583804,5.335177807836446,5.21937266371904,3.3366551541935268,0.0,1.0953996355070532,2.20168430263813
2024-04-11,34.49264543829483,0.0,38.12135756425924,10.193572881922453,5.346551019298102,5.221983640314624,3.3257583030371642,0.0,1.094723367300413,2.20340778557317
2024-04-12,34.491750178817746,0.0,38.120368121257556,10.192954373940962,5.349361690378425,5.221848103295536,3.3256719827041934,0.0,1.094694953664494,2.2033505959410946
2024-04-15,34.46211826733413,0.0,38.137645778222875,10.197574223586065,5.351786232449367,5.2242148511707605,3.3271202930826074,0.0,1.0951911126688072,2.2043492414853856
2024-04-16,34.374065443976484,0.0,38.20329941439215,10.208981077548186,5.347047638586684,5.2352773935195485,3.326108546878196,0.0,1.0970764749500845,2.208144010148666
2024-04-17,34.324078132067676,0.0,38.24056752070711,10.207168363651407,5.341645388549658,5.2404169514028975,3.3376583692356125,0.0,1.098153492961097,2.210311781424545
2024-04-18,34.322392373708524,0.0,38.23868941181489,10.206726231304364,5.341797250335666,5.244005777408432,3.338086169688814,0.0,1.0980995593514815,2.210203226387829
2024-04-19,34.28281629233138,0.0,38.26055931137526,10.214399166478756,5.344437947953321,5.247597049215501,3.3399953253209205,0.0,1.0987275967512902,2.2114673105735743
2024-04-22,34.24718590824062,0.0,38.28254495574052,10.220268661110328,5.3507079875243875,5.245280859545827,3.341914585016173,0.0,1.099358957991984,2.212738084830165
2024-04-23,34.2410977223628,0.0,38.295612309581664,10.218246030421327,5.3523566156703914,5.25299731944403,3.328773563834685,0.0,1.0974230584181903,2.2134933802669154
2024-04-24,34.238318026022206,0.0,38.29250346726998,10.217535023127306,5.352159132972009,5.258555692094851,3.3302810004144687,0.0,1.0973339694852273,2.21331368861395
2024-04-25,34.22997139948462,0.0,38.29370609822587,10.217855919459462,5.357067818905891,5.258128270360294,3.332518859829853,0.0,1.0973684328313436,2.2133832009026753
2024-04-26,34.218556748714995,0.0,38.294659180182165,10.218999112424203,5.361349272285546,5.262999850221164,3.332601802013255,0.0,1.097395744944986,2.213438289213683
2024-04-29,34.21634206162458,0.0,38.29284382685749,10.219581291669794,5.365361556486116,5.262750358399579,3.332443820459413,0.0,1.0973437230428011,2.2133333614602226
2024-04-30,33.947392187051676,0.0,38.00382990699556,10.142449353864185,5.329983045211443,5.223559211018066,4.067096432621609,0.0,1.08906155908897,2.196628304148492
2024-05-02,33.942015062672986,0.0,38.00590853503701,10.141651419800812,5.331627247451806,5.225609276874818,4.067318883377567,0.0,1.0891211255563793,2.1967484492286276
2024-05-03,33.93784549971372,0.0,38.005059175676685,10.143777203527774,5.334860308869778,5.225433683746767,4.0672279865802485,0.0,1.0890967857824292,2.196699356102597
2024-05-06,33.93756607456551,0.0,38.00474626337667,10.144811080529552,5.334581143541033,5.2253906604622875,4.067194499310616,0.0,1.0890290084997898,2.1966812697145506
2024-05-07,33.93596944769775,0.0,38.002958291933666,10.143157657608475,5.34021092330978,5.2251448267126115,4.067003154062117,0.0,1.0889777740367492,2.196577924638849
2024-05-08,33.89434662934083,0.0,38.013129622685945,10.146284193486357,5.355993079798221,5.235131508284656,4.068091670222696,0.0,1.0898574667687395,2.1971658294125516
2024-05-09,33.889921025793626,0.0,38.00816622736995,10.145959252145989,5.367703828816752,5.234095060890479,4.067560497247951,0.0,1.089715163477762,2.1968789442574908
2024-05-10,33.88990109325718,0.0,38.00814387266579,10.14607091580504,5.367641856243985,5.234091982429763,4.067558104890713,0.0,1.08971452255602,2.1968776521515103
2024-05-13,33.88932305989944,0.0,38.00749559768371,10.146133120367242,5.368491337022194,5.234002708644189,4.068018058490536,0.0,1.08969593615346,2.1968401817392387
2024-05-14,34.147067550286266,0.0,38.30287580600846,10.225103660219153,5.402270871649219,5.276753949606273,3.3338503003239177,0.0,1.0981646502207782,2.2139132116859384
2024-05-16,34.0945110388411,0.0,38.30176340447131,10.22545866902959,5.404425503262904,5.328106234844269,3.3337534778237616,0.0,1.0981327570529875,2.213848914674083
2024-05-17,34.09416751005882,0.0,38.301377484341046,10.22571125531488,5.405023011678133,5.328052550019618,3.3337198876581384,0.0,1.0981216925092436,2.2138266084201255
2024-05-20,34.09589768711351,0.0,38.30591821367288,10.228168343054314,5.394875501374418,5.328684204703717,3.33411510894448,0.0,1.0982518777325074,2.2140890634041677
2024-05-21,34.09420826900109,0.0,38.30541868074599,10.22821278803435,5.397176170688376,5.328614715357386,3.334071630015984,0.0,1.098237555846999,2.2140601903098305
2024-05-22,34.09382429229223,0.0,38.304987276430026,10.228216145337987,5.3983008840322535,5.3281397791412495,3.334271180458135,0.0,1.0982251872464757,2.214035255061639
2024-05-24,34.08162104053523,0.0,38.324591922492864,10.22366562682088,5.401182366498791,5.319005699353768,3.335977673816262,0.0,1.0987872633003817,2.2151684071818285
2024-05-27,33.9635021558955,0.0,38.40394190554338,10.227480459665795,5.408977965446664,5.332395670343362,3.342884721187036,0.0,1.1010622712351128,2.2197548506831555
2024-05-28,33.904370544342456,0.0,38.443900334515725,10.221524255706665,5.418651193153389,5.338538805267394,3.3487425103334147,0.0,1.102207901510971,2.2220644551699866
2024-05-29,33.891809504453605,0.03942715050159244,38.42965746972184,10.210541736937287,5.4196170574277875,5.3409615770980725,3.3449447381803497,0.0,1.1017995506938225,2.2212412149856426
2024-05-30,33.891829659178626,0.03942717394806486,38.42968032300676,10.210547808925298,5.419382409020627,5.340964753252237,3.345125130848562,0.0,1.1018002059101504,2.2212425359096812
2024-05-31,33.890600264818104,0.03942574376427749,38.42828632236587,10.209047583011419,5.423943080151831,5.340771014760883,3.3450037895691898,0.0,1.1017602391401888,2.2211619624182393
2024-06-03,33.89066072475049,0.03942581409875913,38.42835487740988,10.20864953520097,5.425796195594076,5.340780542554783,3.3450097569672694,0.0,1.1001566285114779,2.2211659249122944
2024-06-04,33.88987476245507,0.03942489977007137,38.427463680916134,10.20811546319058,5.428048941471967,5.340894541501121,3.3449321824529177,0.0,1.1001311146498245,2.2211144135923164
2024-06-05,33.88636860554199,0.039420820974093364,38.42348807704089,10.207118816784275,5.437060148415487,5.341055485683521,3.3445861246059208,0.0,1.1000172979910157,2.2208846229627985
2024-06-06,33.80913548854493,0.039330973846658346,38.335914050309576,10.180710855721724,5.419329066106571,5.328882261458306,3.336963212440993,0.0,1.0975101611046916,2.45222393046654
2024-06-07,33.789386698927885,0.03933146382916633,38.33639163643255,10.182320773173446,5.431498568597718,5.332508056790331,3.3387844883398348,0.0,1.0975238338091453,2.4522544800999224
2024-06-11,33.72228180511075,0.03938050041793818,38.384187616766205,10.193411873138116,5.43951764751495,5.377289527153679,3.3473425355247457,0.0,1.100674097151342,2.395914397222281
2024-06-13,33.72188120645103,0.039380032603340775,38.383731637713474,10.193290782069669,5.440640964220237,5.377225648469849,3.3473027712839665,0.0,1.1006610218627053,2.395885935325727
2024-06-14,33.72017876832374,0.03937804451529351,38.381793847594125,10.192776177123292,5.4454147624887606,5.376954180994266,3.3471337837999484,0.0,1.1006054553515319,2.3957649798090412
2024-06-17,33.724124681541554,0.039382652508252625,38.38628525995309,10.194147131158303,5.446051981355108,5.377583388648239,3.3356453266982298,0.0,1.1007342474805328,2.396045330656691
2024-06-18,33.71965805687433,0.039377436434334764,38.38120115086963,10.192796957374185,5.465880587712178,5.3768711493583945,3.327898217629933,0.0,1.100588459656882,2.3957279840901378
2024-06-19,33.721540705073494,0.0393796349696718,38.38334406403638,10.193841214366413,5.460780712805922,5.377171352781852,3.3274306646093272,0.0,1.1006499081116112,2.3958617432453266
2024-06-20,33.72150064653998,0.03937958818976808,38.38329846764776,10.193947897007437,5.460774225828676,5.37716496512594,3.327426711883858,0.0,1.1006486006262381,2.39585889715034
2024-06-21,33.71657417259884,0.039373835109053706,38.37852236121655,10.192933732022217,5.463955399821777,5.3763793991644615,3.3362644174304963,0.0,1.1004878036111179,2.3955088790254893
2024-06-24,33.7089670006956,0.03936495153948844,38.36938836337438,10.179649803612037,5.482137908816055,5.373266406819987,3.3448927751562914,0.0,1.107364388404956,2.3949684015812145
2024-06-25,33.70822648576381,0.03936408677450162,38.36818923273204,10.179485550848899,5.48451113036079,5.373148367486221,3.3448192949145152,0.0,1.1073400619441502,2.394915789175071
2024-06-26,33.70818645885652,0.039364040031530656,38.368143672341795,10.176801695773555,5.487651366064194,5.3731419871294355,3.3444590874451308,0.0,1.1073387470307707,2.394912945327077
2024-06-27,33.69236326698184,0.03934556188649187,38.35013301786936,10.17208387796473,5.497122351851309,5.370619743557061,3.3777245036100414,0.0,1.1068189435258886,2.3937887327532765
2024-06-28,33.69064381526592,0.03934355393016765,38.34817586213347,10.172098832542446,5.49790996320454,5.3703456600426325,3.381053286161737,0.0,1.1067624582708597,2.3936665684482237
2024-07-02,33.69050386761749,0.03934339050088195,38.34801656755119,10.17211592009982,5.499192637626433,5.3703233521505505,3.3810392415961537,0.0,1.1058083974667192,2.393656625390762
2024-07-03,33.68974417209845,0.03934250333702164,38.34715184862432,10.172895328674493,5.500789498614351,5.366048446599925,3.3846420894977984,0.0,1.1057834623191845,2.393602650234452
2024-07-05,33.689764163646856,0.039342526682926426,38.34717460388593,10.172960705447858,5.502572967618972,5.366051630821708,3.38274521280076,0.0,1.10578411849287,2.3936040706021164
2024-07-08,33.68846476234899,0.039341009256743664,38.34569556805156,10.172627676122707,5.506158359307201,5.365844664265943,3.3826147416137693,0.0,1.1057414688230256,2.3935117502100587
2024-07-09,33.6827685704729,0.03933435730810467,38.339211911372075,10.164618893129921,5.531924881732228,5.353071816139578,3.390408019737945,0.0,1.1055545052550444,2.393107044852214
2024-07-10,33.680790344048475,0.039332047157593975,38.336960206856276,10.164021913768009,5.533379716277794,5.352757424283802,3.394302277781142,0.0,1.1054895748105247,2.3929664950163922
2024-07-11,33.58036688948032,0.03921477377978855,38.22265380423664,10.13460383364496,5.516230636039459,5.336797514004949,3.3850689565476295,0.0,1.1021934205054291,2.6828701717608276
2024-07-12,33.57470719120039,0.03920816444795963,38.21621168617694,10.133073140936407,5.531977695967482,5.335898040100755,3.3844984306503436,0.0,1.1020076547504953,2.682417995769232
2024-07-15,33.57385343744218,0.03920716744394827,38.21523990601618,10.124536432409775,5.546739297973924,5.3316819723839535,3.38441236800091,0.0,1.101979632371284,2.6823497859578422
2024-07-16,33.559818359707045,0.03920714425841177,38.21521730706559,10.126600203914208,5.552531342346844,5.331678819442412,3.3841738227392613,0.0,1.1084248008017858,2.6823481997244336
2024-07-17,33.546545088234915,0.03920946294780859,38.2174773344367,10.128145316980042,5.5601930092811775,5.33199413205647,3.3854384712629,0.0,1.108490352447574,2.682506832352413
2024-07-18,33.54791405207831,0.039211063003401596,38.21903690918632,10.12909090213009,5.5700008927663145,5.358234144425113,3.377178477651947,0.0,1.1084764457291425,2.650857113029361
2024-07-19,33.54793389295537,0.03921108619357311,38.21905951265466,10.129156034577688,5.569945045061424,5.358237313387117,3.3771213330700016,0.0,1.1084771013032824,2.6508586807968832
2024-07-22,33.563482340581416,0.03914637659189803,38.15598704112835,10.112558094236457,5.565712751147083,5.349394676370686,3.460232660319144,0.0,1.1070020602251869,2.646483999399779
2024-07-23,33.56235279100985,0.03914505915491521,38.15470293483754,10.113280526746937,5.568182346431679,5.349214647182905,3.4601162092227007,0.0,1.1066105511124045,2.64639493430107
2024-07-26,33.562115000787756,0.03914478181106008,38.15325176962065,10.113208873867368,5.568142895701719,5.349176747845307,3.4619810351030447,0.0,1.1066027107452419,2.6463761845178504
2024-07-29,33.56209518508801,0.03914475869924954,38.15322924322798,10.113498112181524,5.568021524429472,5.349173589591416,3.4619789910847603,0.0,1.1064839736496772,2.646374622047908
2024-07-30,33.56209518508801,0.03914475869924954,38.15322924322798,10.113616195918175,5.564242844856694,5.349173589591416,3.4619789910847603,0.0,1.110144569485806,2.646374622047908
2024-07-31,33.561918059483034,0.03914475869924954,38.15322924322798,10.113793321523149,5.564242844856694,5.349173589591416,3.4619789910847603,0.0,1.110144569485806,2.646374622047908
2024-08-01,33.55989819552413,0.039142609420153664,38.151134404971785,10.11323801436867,5.563937334969081,5.348879888279711,3.461788907933831,0.0,1.1157513241252046,2.646229320407432
2024-08-02,33.557322663809984,0.03913960544703823,38.14820652193655,10.1125209148454,5.565399425419573,5.348469392106357,3.4495393138563877,0.0,1.1333759252526967,2.6460262373260144
2024-08-06,33.557283043332816,0.03913955923566852,38.14816148109224,10.112568009214943,5.565451888486882,5.348463077272734,3.449535241052517,0.0,1.13337458709782,2.6460231132143806
2024-08-07,33.5572434229492,0.03913951302440793,38.14811644035429,10.112851239298468,5.565386283517714,5.348456762454023,3.449413100345671,0.0,1.1333732489461033,2.6460199891101244
2024-08-08,33.55336107915218,0.03913498485015675,38.14370296391454,10.111563197249323,5.564860460601024,5.34783798254789,3.460583343605037,0.0,1.1332421254045388,2.6457138626753025
2024-08-09,33.55332146802919,0.03913493864969728,38.14365793370412,10.110783908394794,5.5657392969061386,5.347831669205164,3.460579258244046,0.0,1.1332407875655932,2.645710739301254
2024-08-12,33.55336107915218,0.03913498485015675,38.14370296391454,10.109792383455199,5.5666312743951485,5.34783798254789,3.460583343605037,0.0,1.1332421254045388,2.6457138626753025
2024-08-13,33.553757195526096,0.039135446860751016,38.1441532718664,10.108731178796532,5.566696991620619,5.347901116795005,3.4606241977454744,0.0,1.1332555039677303,2.6457450968213907
2024-08-14,33.55286594683676,0.039134407352253715,38.14314009392596,10.1071640949301,5.570562915414735,5.347759066835197,3.460473251030507,0.0,1.1332254026447486,2.645674821029737
2024-08-15,33.55476733461375,0.0391366250371429,38.14530160526945,10.107913940714155,5.57093761999365,5.348062115872501,3.4547663905336736,0.0,1.1332896207336765,2.6458247472320044
2024-08-16,33.53117369976014,0.039109106585552375,38.11848019093864,10.100629717177137,5.642879170977861,5.341883177846419,3.4493878079890807,0.0,1.132492761639756,2.6439643670854123
2024-08-19,33.53782017188615,0.03911672107430871,38.125901806111244,10.104661281035602,5.650880782496159,5.308467480775115,3.450059399006449,0.0,1.1386132143379473,2.644479143277021
2024-08-20,33.51014509724216,0.0391070765558597,38.11650158152046,10.097569069123502,5.651905902152852,5.260383507861984,3.4505654169551083,0.0,1.2299952213079293,2.6438271272801566
2024-08-21,33.49708488314574,0.039091834998682844,38.101646090151604,10.088268105570092,5.594278812267491,5.261871053304357,3.4492205966635714,0.0,1.3257418994475378,2.642796724450924
2024-08-22,33.36048077637751,0.03910760711145941,38.11772652823848,10.093930966937336,5.610397568012543,5.2412844784825205,3.4699595830253736,0.0,1.4232494964153346,2.6438629953994472
2024-08-23,33.35792283806299,0.03910460850819316,38.11409604904219,10.093274970304778,5.60253574177929,5.2176439631836935,3.469693521435112,0.0,1.4620680323380053,2.643660275345752
2024-08-26,33.36040206473365,0.039107514839886226,38.116928763894116,10.0940841081173,5.569507245037751,5.218031748782165,3.4764398221996595,0.0,1.4816419749997316,2.643856757395747
2024-08-27,31.578186677285448,0.03701827099392599,36.08060507590437,9.55371036773005,5.272190358736675,4.939268427619925,3.2926160765954893,5.304507923493832,1.4392830320629855,2.5026137895773006
2024-08-28,31.577975100445677,0.03701802296800637,36.08036333243516,9.550407977883106,5.281702669445385,4.939235334053933,3.292594015756114,5.289899676914364,1.448206848270226,2.5025970218280262
2024-08-29,31.57942093202651,0.037019717878034535,36.082462004136,9.551906150484964,5.239843642261384,4.939461482260347,3.299612682178843,5.259208360748987,1.5083534220984398,2.502711605926492
2024-08-30,31.587957562527517,0.03702972514363503,36.09176909413202,9.555940392471374,5.178370994512411,4.940796730225748,3.3016775292096296,5.185062595371323,1.6180072310247242,2.5033881453816127
2024-09-02,31.588610346082195,0.03703049038448861,36.09296177499052,9.556249577402793,5.170491040053023,4.9408988346700164,3.301745760300217,5.179361043338032,1.6292112534219274,2.5034398793567845
2024-09-03,31.58656387172068,0.03702809135685377,36.09017669086601,9.556021419043722,5.171105507009496,4.9386240117748805,3.296505418308135,5.144566474231421,1.6761308221791498,2.5032776935096526
2024-09-04,31.589633682708556,0.03703169001488346,36.093684195557245,9.557955527647385,5.1397708729251095,4.939103983015752,3.296825796573901,5.120769650261214,1.721703621134406,2.5035209801615483
2024-09-05,31.577358017523316,0.0370172995780575,36.079658265819134,9.553571329866607,5.1306827738360505,4.925180555926587,3.2986154737128763,5.090974880492282,1.8043932860690843,2.502548117176008
2024-09-09,31.575030950341663,0.037014571618899116,36.07699940535877,9.550913275282996,5.127848200104205,4.923701020505324,3.28497344503171,5.080048040112675,1.8411073976734773,2.5023636939702807
2024-09-10,31.574466864494262,0.03701391035601609,36.07635489214156,9.55291993769113,5.112738881199048,4.920263383765683,3.284914759197567,5.079566489955547,1.8594418917914166,2.5023189894077724
2024-09-11,31.581537021783433,0.037022198513951665,36.08443311257841,9.553607177408935,5.102659801685131,4.921365129558467,3.2858178388483523,5.071490237599908,1.859188173136022,2.5028793088873926
2024-09-12,31.60613972945126,0.037051039615847076,36.112543674727924,9.561049646228515,5.064777828386671,4.925198980568494,3.2885452145311267,5.044816650648534,1.855048129263205,2.5048291065784274
2024-09-13,31.605450897208158,0.037050232116071835,36.11175662877177,9.560897152985282,5.066902753452917,4.925091639529995,3.290038258825962,5.043030221540904,1.8550076998727487,2.5047745156961865
2024-09-16,31.619321636524887,0.03706649241601116,36.12760505833843,9.56526088226653,5.0278669393503215,4.927253123081206,3.2914821636504388,5.042448103584137,1.8558218103348691,2.5058737904531707
2024-09-17,31.620700540591685,0.03706810886868911,36.129180566570746,9.565678018892108,5.0332858012955315,4.927467998322606,3.2916257036730054,5.033107449459497,1.8559027418700536,2.5059830704560833
2024-09-19,31.62984324089958,0.037078826613855184,36.13962683324551,9.568443806046515,5.035635921506395,4.928892709426889,3.292018174657574,5.013702369455583,1.8816059755871588,2.473152142560941
2024-09-20,31.63308070553303,0.0370826218078085,36.143325895641986,9.56947911325708,5.0319005444754294,4.929397204997965,3.292355128348174,5.008174937620747,1.881798566892581,2.4734052814251997
2024-09-23,31.644780020794165,0.03709633660489948,36.15669329947392,9.57307428300624,5.0198854082412305,4.933458404250779,3.2935727871957816,4.984624864704214,1.8824945394061963,2.4743200563225716
2024-09-24,31.668967134480198,0.037124690516988884,36.18432901224458,9.569192287048958,4.953280546142162,5.005151148800497,3.2920025342146206,4.929807998603978,1.8839333899656894,2.4762112579823263
2024-09-25,31.685130179636907,0.036191237051254384,36.202796584657236,9.567913567826231,4.924099225974017,5.0077056521946455,3.293682689597982,4.901623123199105,1.903382685867932,2.4774750539946924
2024-09-26,31.707316886294677,0.036216579044659046,36.2281466723312,9.569119100036623,4.891330622192867,5.009530286256251,3.2959890071432665,4.8784255226103745,1.9047154811908302,2.479209842899245
2024-09-27,31.727380919118225,0.03623949648776262,36.251183631882775,9.569003518675595,4.8572326336434,5.01213927765244,3.2980746718452822,4.8620464280607605,1.9059207636835485,2.4807786589502143
2024-09-30,31.743603660393315,0.03625802634930269,36.26960721530384,9.57389631044872,4.830698571569589,5.014702068414884,3.29341868440307,4.8488730475946165,1.906895292892842,2.4820471226298197
2024-10-02,31.74672189350184,0.036261588042531406,36.27317004614252,9.574836772053906,4.797998798921902,5.015194671907116,3.2937422030335264,4.813480700776407,1.9663023868945215,2.4822909387257335
2024-10-03,31.735249815520838,0.03624848446077785,36.260062279086014,9.565877788043858,4.797723898929933,5.026849297329862,3.2924958555805914,4.735316465597994,2.068782183833228,2.481393931616901
2024-10-04,31.743692744266994,0.03625812810225657,36.26970900075776,9.553941918766894,4.7117226056680375,5.084257659597849,3.293540181177114,4.631113378115128,2.1937102954086645,2.4820540881393036
2024-10-07,31.749747694050427,0.045915192462717865,36.31663178167346,9.540450143704811,4.407258450466374,5.078302712670695,3.285437149780277,4.409832960829553,2.681158747793378,2.4852651665683103
2024-10-08,31.764278769449874,0.04593620671234546,36.333253007131965,9.533009224001553,4.417315785624902,5.004328967397067,3.2893022828465535,4.368838750049239,2.7573343957297793,2.486402611056721
2024-10-09,31.79633337258204,0.0440689677506746,36.369918344761615,9.531260358857375,4.4128246046716235,5.011067501948143,3.309168617967642,4.276329560100412,2.7601169320624726,2.4889117392979974
2024-10-10,31.73531004367622,0.051749298797001304,36.38816608071957,9.529454118551753,4.389530002281962,5.005698222843487,3.369954881181001,4.278475106096479,2.76150175466537,2.4901604911871504
2024-10-14,31.736632500557377,0.064309207740932,36.38968242893107,9.53216004931739,4.3674693678406005,5.005906817624842,3.3733051412478545,4.278653396424733,2.7616168304907753,2.4902642598244262
2024-10-15,31.746429261218385,0.06444171965793269,36.40091553657978,9.52670932966375,4.346229159163879,5.0074520877785895,3.3743464446408584,4.279974171187948,2.7624693122128128,2.491032977896066
2024-10-16,31.496185523604442,0.0639337527098145,36.113982443050084,9.4469757402239,4.311969664328517,4.967980450951099,3.347747892111904,4.246236936531527,2.7406939295376835,3.2642936669510307
2024-10-17,31.49762895413662,0.06393668271321536,36.11563750140176,9.444446581670062,4.310546503918623,4.968208127241003,3.3479013151833388,4.246431536224765,2.74081953209023,3.2644432654203865
2024-10-18,31.498551448974776,0.07328227808608805,36.14921543536232,9.437787779203031,4.317071495467813,4.917445975367589,3.351013972664834,4.250379587749146,2.7377736980039744,3.267478329120426
2024-10-21,31.530988919984633,21.74359469058296,14.516205253140638,9.430427416846733,4.251183413952033,4.9225100022491715,3.3382253740500674,4.254756664100794,2.741265059535363,3.2708432055576124
2024-10-22,31.532330894731626,21.744520108908965,14.51682307013716,9.43088478124242,4.247052295499327,4.922719506750651,3.338367450600953,4.254937748684355,2.741381729155021,3.2709824142895174
2024-10-23,31.531359717375608,21.743850390402656,14.516375960473935,9.428802349521266,4.246921488771686,4.922567889867937,3.338376628709249,4.254806699089367,2.746057205844747,3.2708816699435532
2024-10-24,31.550441061915045,21.77572374308124,14.52516061085529,9.418594909486956,4.193290608989116,4.913163549702251,3.340396862382196,4.257381514552504,2.752986080297597,3.2728610587378006
2024-10-25,31.56298017319174,21.784378082417078,14.530933354407557,9.417125023721814,4.121973418468814,4.915116191326164,3.3417244383702314,4.259073528317179,2.792533995849737,3.2741617939296837
2024-10-28,31.567881800617116,21.787761124970963,14.533189960756369,9.41096279567966,4.020016794658607,4.83195198516821,3.342243397228529,4.259734948484049,2.9715869319058714,3.2746702605306246
2024-10-29,31.591101146524185,21.80378682999915,14.543879660083148,9.41519186552528,3.9264168983282577,4.835506064762735,3.344701740998188,4.2628681412609986,2.9994687507618014,3.277078901756257
2024-10-30,31.591349287256126,21.8039580936597,14.543993898866006,9.414592553937304,3.7622831136418964,4.835544046535154,3.344728012850324,4.262901625096077,3.1635447257106555,3.277104642446761
2024-10-31,31.614035172758793,21.819615610922412,14.554438004223492,9.422813003782512,3.540121030247493,4.842385217770386,3.347129876602553,4.265962833317882,3.314041304812269,3.2794579455622066
2024-11-01,31.649523703187928,21.8564850471315,14.578543521360338,9.440106525203948,3.394814511035267,4.850405328187312,3.3526734981821895,4.273028254885782,3.319530124060542,3.2848894867651977
2024-11-04,31.649416907755935,21.8562425807856,14.578494328776346,9.440355864156153,3.395028010133928,4.850388961396545,3.3526621852089553,4.273013836346575,3.31951892292346,3.2848784025165036
2024-11-06,31.667386475747872,21.868876966816845,14.586771550622943,9.44352125919569,3.34248576105534,4.853142863450512,3.354565723946073,4.275102299530467,3.3214036439330075,3.2867434557012523
