date,CHINA INTERNATIONAL CAPITAL CORPORATION,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,CMB INTERNATIONAL SECURITIES LTD,CITIBANK N.A.,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIC SECURITIES BROKERAGE (HK) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-03-01,0.0,0.0,33.874945816044985,0.08787507842339848,0.0,66.0371791055316,0.0,0.0,0.0,0.0
2024-03-04,0.0,32.29983361101102,20.64446970549784,0.049033947896279045,0.0,40.06422703401046,0.0,0.0,6.942435701584407,0.0
2024-03-05,52.88821662757254,15.237005548330714,9.710205236325566,0.008115125401799334,0.0,18.883984453341395,0.0,0.0,3.2724730090279923,0.0
2024-03-06,48.03064310655491,13.84893135568869,8.831319485615847,0.011267557043969034,9.14405023640898,17.16015607064914,0.0,0.0,2.9736321880384664,0.0
2024-03-07,48.00051416218445,13.837885898949986,8.893578479722079,0.008784360579112449,9.138078481022047,17.14939174699655,0.0,0.0,2.97176687054578,0.0
2024-03-08,41.930402766998974,12.090789040718487,7.883593222986257,0.0003604998352876252,7.982483477803299,14.981515679945486,12.534844497829548,0.0,2.596010813882659,0.0
2024-03-11,41.924724275314006,12.091623290420747,7.891433864144139,0.00036045101402233746,7.981402437244115,14.97948678428499,12.535309652601123,0.0,2.5956592449768547,0.0
2024-03-12,41.919155234001366,12.090017108130816,7.89414410089113,0.000360403133764972,7.988065157550281,14.979299010344322,12.533644533544793,0.0,2.5953144524035303,0.0
2024-03-13,41.92027755738536,12.090598238160212,7.891420665119549,0.0003604127830258513,7.988279026180724,14.979700058921312,12.53398010334023,0.0,2.5953839381095873,0.0
2024-03-14,41.91292792846546,12.088923904262375,7.900315042607812,0.00036036287223335393,7.987172790898116,14.983031078631045,12.532244368900262,0.0,2.5950245233627007,0.0
2024-03-15,41.89845479634985,12.083977486827033,7.935360523999944,0.00041170106718989204,7.984414706155619,14.977857224190158,12.52539513704669,0.0,2.59412842436351,0.0
2024-03-18,41.919099844101574,12.078449924782738,7.916100998143107,0.010915454113320518,7.968474582690605,14.97998563958738,12.531566901183824,0.0,2.595406655397456,0.0
2024-03-19,41.93408293027047,12.075198243862701,7.914809927678275,0.005253652227001804,7.951492781757399,14.986782094282033,12.53604604189558,0.0,2.5963343280265385,0.0
2024-03-20,41.96967164577969,12.029356273619452,7.922770647534663,0.0008243035770767069,7.953434740601917,14.987866302864406,12.53910766644263,0.0,2.596968419580165,0.0
2024-03-21,41.961576082763905,12.012390802597412,7.959557931849277,0.00020601995882217278,7.951275929504627,14.983025552047735,12.535704160201202,0.0,2.596263521077021,0.0
2024-03-22,41.99695172595961,11.920171038039785,7.9817327483873965,0.0026805173672756386,7.957979240640461,14.995656969058288,12.546272366617082,0.0,2.598555393930095,0.0
2024-03-25,42.10610330121482,11.682968075158309,8.0052072048717,0.0008266290232208927,7.979695366642546,15.030096968595863,12.574481793627507,0.0,2.620620660866035,0.0
2024-03-26,42.104368581631284,11.681483426223522,7.9958213633935555,0.009091763744878063,7.978681322424519,15.027153818038919,12.572883852857636,0.0,2.6305158716856862,0.0
2024-03-27,42.12184192495493,11.679166679513983,7.987056577841275,0.01027785318743678,7.9770989391752565,15.024173536520602,12.570390317898699,0.0,2.6299941709078176,0.0
2024-03-28,42.11573405024412,11.667187367248891,8.03948783122662,0.014188495378737403,7.968916834939212,15.009433982171853,12.557496878234348,0.0,2.627554560556217,0.0
2024-04-02,42.15551418118285,11.64866270559091,8.015031792127974,0.014446839592859992,7.969121799736094,15.009820032829824,12.557819863760525,0.0,2.6295827851789624,0.0
2024-04-03,41.122085662954355,11.09825812340265,7.767447526932511,0.01374030614531295,7.713545555043188,14.535312764168316,12.160827975059457,0.0,2.5318637574597935,3.0569183288344157
2024-04-05,41.12282535195641,11.098457754801286,7.770035561701152,0.013740553300902862,7.713684303472941,14.535574220045847,12.161046719575058,0.0,2.5276622195857237,3.0569733155606857
2024-04-08,41.12886396873409,11.09671676720651,7.771914079700124,0.013838313475078728,7.712474276910777,14.533294060499438,12.159139046279721,0.0,2.527265711470335,3.0564937757239323
2024-04-09,41.131921948147784,11.095217604132532,7.776570115048099,0.01378872764620559,7.712682343620679,14.534185730494393,12.15946707486896,0.0,2.519590222395241,3.0565762336461133
2024-04-10,41.13146987155407,11.095095657772056,7.776384726372276,0.01503754132182716,7.712597574346666,14.534025986799806,12.159333431455371,0.0,2.519512571237167,3.056542639140759
2024-04-11,41.20910362377023,10.910871392770026,7.792207330746597,0.016865431785756807,7.726056803344776,14.559389268383624,12.1805526447672,0.0,2.5430769026505406,3.061876601781247
2024-04-12,41.218068314109544,10.903313932833486,7.794061639744535,0.01765392791069049,7.720705318329801,14.548054369356912,12.172115734890435,0.0,2.566270982462243,3.0597557803623516
2024-04-15,41.21507299246478,10.900669932098008,7.790521650614379,0.015499689928702976,7.71883308474414,14.544476537746862,12.169164055873063,0.0,2.5871482440993767,3.0586138124306825
2024-04-16,41.20487498991582,10.890324783668746,7.8180861228717005,0.013846296046576062,7.716923184463539,14.541277635526109,12.168902257801527,0.0,2.587507828718279,3.0582569009877014
2024-04-17,41.263249769076324,10.874750869148693,7.796273795566168,0.05076370145371019,7.705887452800801,14.520482606965746,12.151499889430468,0.0,2.58370768401863,3.0533842315394617
2024-04-18,41.282490319181,10.872617024418277,7.79131549238815,0.04955737701457288,7.704587587276443,14.494427342824126,12.149450116984106,0.0,2.602685567660614,3.0528691722527137
2024-04-19,41.26115903825847,10.869835209075111,7.835099114270365,0.04804986384350082,7.705828514845918,14.491317521827924,12.146843417583538,0.0,2.589653149887369,3.052214170407799
2024-04-22,41.24278243283979,10.869732088601134,7.866421481109944,0.05047227964399945,7.702396547025768,14.484863480538182,12.143677862450678,0.0,2.5887990311077864,3.0508547966827204
2024-04-23,41.24461318539803,10.869167196004897,7.869713353255241,0.0456365473151917,7.702738453690433,14.485506458516594,12.144216916025675,0.0,2.587417666743388,3.0509902230505452
2024-04-24,41.21134090139926,10.832581320895907,7.96060892027704,0.042572620378333904,7.6998491279175685,14.479394355720993,12.13808966811806,0.0,2.5861122100314144,3.0494508752614196
2024-04-25,41.21612311906895,10.800421942628024,7.987682481242341,0.03963601949146878,7.7007426284382525,14.479628721278793,12.13949818785116,0.0,2.5864621624885746,3.04980473751243
2024-04-26,41.2385336743359,10.755163655172163,8.000954834586127,0.04135361794971695,7.706775472541656,14.487501769376152,12.146098830378014,0.0,2.572155129482817,3.051463016177456
2024-04-29,41.23470776348779,10.71770421464904,8.023007297672777,0.05097644939912034,7.706060475347111,14.48840224923657,12.144971974325268,0.0,2.5730138378215486,3.061155738060777
2024-04-30,23.007012704142713,5.963328562869599,4.4864767038025155,0.038906590119574036,4.299616533530801,8.083813979076604,6.776318777556052,0.0,1.4360650620601858,1.7072284102934259
2024-05-02,41.24164017790359,10.688326400069093,8.076438677024349,0.003741562103974359,7.707356024839901,14.500616000807298,12.147013797424325,0.0,2.575192477428752,3.059674882398712
2024-05-03,41.19256692202389,10.675608405001636,8.164541526657084,0.028302379996962078,7.692405010485932,14.498260390227236,12.132560116298068,0.0,2.5604684833167135,3.055286765992474
2024-05-06,41.22050535791168,10.67683139384426,8.194748148226537,0.02655633104028134,7.691807111791432,14.494094220746467,12.129125889744213,0.0,2.5121392327410605,3.0541923139540677
2024-05-07,41.22186089808712,10.678677279423782,8.185600538311045,0.0336823079531961,7.692060057587977,14.493873297800292,12.129524757183944,0.0,2.5166563497159493,3.048064513936693
2024-05-08,41.222210066814306,10.680760785744345,8.170921283101917,0.04987614770945211,7.692125212987594,14.492800236073125,12.124644867876938,0.0,2.518571067202474,3.048090332489847
2024-05-09,41.29350255718679,10.710463130249309,8.02303667256639,0.022909834935587625,7.705428496867861,14.521009556465794,12.145614052355691,0.0,2.523625630017965,3.054410069354609
2024-05-10,41.292183519824086,10.711069313283312,8.021682353096898,0.03748308594463336,7.705182362550023,14.507469056389914,12.145226085297049,0.0,2.5236448397050553,3.0560593839090333
2024-05-13,41.29185377365017,10.703297560879783,8.018224380405545,0.05040960650181307,7.7051208314275,14.506953920369073,12.145129097405114,0.0,2.524373344206636,3.054637485154371
2024-05-14,41.29467739578903,10.703330679643432,8.01872276921439,0.044573125621702764,7.705647723484262,14.508794472349429,12.145959606386059,0.0,2.52469570780666,3.053598519705035
2024-05-16,41.282746617418134,10.695747339623479,8.049788776442265,0.0465562273779399,7.703421422638949,14.503305232666468,12.142450419214626,0.0,2.523068086721088,3.0529158778970573
2024-05-17,41.28888629506018,10.691149581623348,8.04694350191909,0.040424600842999654,7.704567095544731,14.506959409448683,12.144256276078982,0.0,2.523692858554082,3.0531203809279006
2024-05-20,41.294244552736984,10.691888149520715,8.04229766593602,0.0328929248546507,7.705566954332182,14.509590748325321,12.14583229471885,0.0,2.523920543551241,3.0537661660240385
2024-05-21,41.30496524137523,10.689920942424155,8.037046409877076,0.011433134069283674,7.7075674506481535,14.520547079359469,12.148985559482362,0.0,2.524426017227906,3.055108165536364
2024-05-22,41.313875893752105,10.692077250168133,8.045571677055685,0.007740253627437403,7.709230191527433,14.524228881477022,12.127037377075533,0.0,2.524970607510435,3.055267867806216
2024-05-23,41.369590443132935,10.695623731588546,7.998286648585165,0.0024477305132227503,7.711787285065033,14.526848496610912,12.101087613586435,0.0,2.5382465885280485,3.0560814623897015
2024-05-24,41.39140418357591,10.70126341903668,7.994107415148314,0.003448621654896971,7.719552149396929,14.536957368878806,12.054489561612016,0.0,2.540084778915563,3.0586925017808886
2024-05-27,41.394921346150795,10.702172740282089,7.999335269177495,0.0025991820893801138,7.720208104913545,14.534993628205076,12.045517016705183,0.0,2.5403006182014645,3.0599520942749736
