date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,CMB WING LUNG BANK LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,SDICS INTERNATIONAL SECURITIES (HONG,INTERACTIVE BROKERS HONG KONG LTD,EVERBRIGHT SECURITIES INVESTMENT,TOTAL_CCASS_PCT
2024-03-01,12.30546330116137,9.144744961383369,13.51870272977744,8.753354969752651,3.089932239534536,0.6880294732093922,0.214905514201892,0.0,0.0,0.0,47.715133189020655
2024-03-04,12.317786333140994,9.145911178920873,13.505015028909348,8.741152641288158,3.089932239534536,0.7373216011278909,0.19472995080307431,0.0,0.3418339098095638,0.0,48.07368288353444
2024-03-05,12.316153628588488,9.151703392690475,13.50112763711767,8.746322872371092,3.0899711134524526,0.762978386952977,0.1530571107962678,0.0,0.34805373667625134,0.0,48.06936787864567
2024-03-06,12.316016598027831,9.151703392690475,13.496968127900569,8.765526587821991,3.0899711134524526,0.7518993203466898,0.1760131311740844,0.0,0.3456046798474931,0.0,48.09370295126159
2024-03-07,12.475749526747952,9.150887040414222,13.490009696593464,8.763310774500734,3.0899711134524526,0.7423363365391578,0.14557485344523227,0.0,0.30089967424317643,0.0,48.15873901593639
2024-03-08,12.565960146296081,9.150537175152971,13.49016519226513,8.68394597805139,3.0899711134524526,0.7453296282187512,0.09441677746672726,0.0,0.3107347754761261,0.0,48.131060786379635
2024-03-11,12.637099416083819,9.150770418660473,13.491098166295135,8.647349099876568,3.0899711134524526,0.7387599360908125,0.09433902963089368,0.0,0.31310608446905075,0.0,48.1624932645592
2024-03-12,12.651210648287616,9.154074701683399,13.489893074839712,8.649837030623244,3.0899711134524526,0.744591023778332,0.09433902963089368,0.0,0.31291171487946673,0.0,48.18682833717512
2024-03-13,12.649655691570945,9.148437983585465,13.489970822675545,8.660294114542861,3.0899711134524526,0.7746405623280163,0.1292089340022607,0.0,0.31291171487946673,0.001282839291254305,48.25637377632827
2024-03-14,12.671463959522269,9.115628396863688,13.492575375175972,8.652130591780335,3.0899711134524526,0.7938054038609971,0.09900389978090932,0.0,0.31291171487946673,0.001282839291254305,48.22877329460734
2024-03-15,12.596252841202334,9.152908484145897,13.493624970959726,8.600417784993157,3.0899711134524526,0.8938668685788329,0.09722619551457419,0.0,0.3122119843569644,0.001282839291254305,48.23776308249519
2024-03-18,12.595864102023166,9.150848166496306,13.493780466631392,8.70040150187516,3.0899711134524526,0.9265598335468593,0.0943106516708144,0.0,0.31963690267907263,0.001282839291254305,48.37265557766648
2024-03-19,12.644378751583329,9.13817526925543,13.496618262639318,8.700323754039326,3.090670843974955,0.936006195600641,0.1078387751058598,0.0,0.3425336403320661,0.001282839291254305,48.457828331822185
2024-03-20,12.679209782036779,9.131061342276658,13.508591429357692,8.658709224909394,3.090670843974955,0.9756187179578574,0.10659480973252229,0.0,0.3621260949621319,0.001282839291254305,48.513865084499244
2024-03-21,12.686945691702222,9.131061342276658,13.513645038686874,8.615967352159876,3.090670843974955,0.9927232418412482,0.10562296178460236,0.0,0.37767566212885073,0.001282839291254305,48.51559497384655
2024-03-22,12.697636019129341,9.127912554925397,13.514033777866045,8.765933792112168,3.090670843974955,1.022228545540097,0.11118193204670435,0.0,0.3747758622218472,0.001282839291254305,48.70565616710781
2024-03-25,12.51174463667342,9.130750350933322,13.516910447791888,8.683148090886148,3.090670843974955,1.1116385567487306,0.11262026700962584,0.0,0.3961407731393293,0.001282839291254305,48.55490680644867
2024-03-26,12.538528766118093,9.13634819511334,13.51761017831439,8.68190412551281,3.090670843974955,1.0874589798044827,0.11157067122587233,0.0,0.36955101328424017,0.001282839291254305,48.53492561263944
2024-03-27,12.558820951270661,9.151781140526309,13.719326938384649,8.610006425586514,3.092808909460379,1.2610698972208985,0.0943106516708144,0.0,0.2730270750968329,0.0024490568287582185,48.76360104604582
2024-03-28,12.587587650529091,9.14583343108504,13.724613791221335,8.56761811112045,3.093197648639547,1.327855288201956,0.10838300995669496,0.0,0.2646691827447215,0.0024490568287582185,48.822207170327594
2024-04-02,12.472140666578145,9.172695308365546,13.719482434056317,8.566257523993361,3.093197648639547,1.3860884172413181,0.11425297156213132,0.0,0.2193810683716529,0.0024490568287582185,48.74594509563678
2024-04-03,12.581337502006429,9.18186955299391,13.714856437824219,8.55401223984957,3.093392018229131,1.480590911697052,0.11911221130173097,0.0,0.185249768440705,0.0024490568287582185,48.9128696991715
2024-04-05,12.523220994720816,9.198935202959383,13.703816245135847,8.550723700763399,3.093392018229131,1.53268196170556,0.16614965198105547,0.0,0.14501526339681997,0.0024490568287582185,48.91638409572077
2024-04-08,12.604000996151921,9.215650987663606,12.739198845948444,9.489129388947454,3.093392018229131,1.6295168912363018,0.24098194397088993,0.0,0.15747824148094514,0.0024490568287582185,49.17179837045745
2024-04-09,12.948452869963592,9.216117474678608,12.614296947681774,9.30856004022393,3.0949469749458025,1.6295168912363018,0.12634276003425524,0.0,0.15456269763718533,0.0024490568287582185,49.09524571323021
2024-04-10,13.107805806136074,9.220160362141955,12.376038704769725,9.43166751843956,3.0949469749458025,1.6751159969527047,0.13909340511096469,0.0,0.15456269763718533,0.0024490568287582185,49.20184052296273
2024-04-11,13.315539471221497,9.224747484456138,12.262915603631845,9.423095819538908,3.0949469749458025,1.6763210884081254,0.13069663884093652,0.0,0.18702241909771095,0.0024490568287582185,49.317734556969725
2024-04-12,13.377854361642122,9.227079919531144,12.101783213866721,9.42597248946475,3.0949469749458025,1.7157392411757577,0.10029723503000117,0.0,0.18410687525395117,0.0024490568287582185,49.23022936773901
2024-04-15,13.494553863228347,9.144744961383369,11.82021942639536,9.195916643233144,3.0951413445353864,1.8456558748536935,0.10698354891169026,0.0,0.18274628812686328,0.0024490568287582185,48.888411007496615
2024-04-16,13.582855967776354,9.386890596087099,11.205583910212882,8.954530216146331,3.0940528748337166,2.5233448858972176,0.1389379094392975,0.0,0.12906140748376643,0.0024490568287582185,49.01770682470542
2024-04-17,13.470393723243056,9.387084965676683,11.152443264420619,9.013970380337009,3.0944416140128843,2.56979921780779,0.1332234435055283,0.0,0.1282839291254305,0.0024490568287582185,48.95208959495776
2024-04-18,13.357115126433511,9.377483107951234,10.049318095695666,9.119513067481114,3.096385309908724,2.7107560441740968,0.18970724623863455,0.0,0.13703056065670985,0.0024490568287582185,48.03975761536845
2024-04-19,13.527110769483667,9.374567564107474,9.867154916337556,9.853298502665703,3.096385309908724,2.6210739155400455,0.1897849940744681,0.0,0.13703056065670985,0.0024490568287582185,48.668855589603105
2024-04-22,13.583905563560105,9.382186852019165,9.633017308724687,9.825443008043242,3.096385309908724,2.5191853766801207,0.20323536967367994,0.0,0.1376136694254618,0.0024490568287582185,48.38342151486395
2024-04-23,13.653839741892423,9.38638523515418,9.451670481642829,9.607928276470776,3.096385309908724,2.8284662676261583,0.18313755411069582,0.0,0.14740989674049468,0.0024490568287582185,48.35767182037504
2024-04-24,13.474708728131823,9.381294306863797,9.33804201957203,9.798557223303217,3.0965019316624747,2.793829606762292,0.3891693190697206,0.0,0.1658750077509733,0.0024490568287582185,48.440427199945084
2024-04-25,13.52913221321534,9.38514282473756,8.740855838924864,9.806254259050744,3.0965019316624747,3.113645329463782,0.39196824115972995,0.0,0.21816042734906543,0.0024490568287582185,48.28411012239231
2024-04-26,13.744843583735648,9.401430996344697,8.546486249340877,10.025860601776722,3.0949469749458025,2.909984873497682,0.3654562291404743,0.0,0.21816042734906543,0.0024101829108414212,48.30958011904181
2024-04-29,13.984890026871868,9.430119947767293,8.471537335597294,9.696034845211658,3.0949469749458025,2.873793255917144,0.3336962382024511,0.0,0.2850235661659565,0.0024101829108414212,48.17245237359031
2024-04-30,14.332255306461814,9.417097185265167,8.296332587546289,9.870890505479771,3.094286118341217,2.658081885396837,0.3790621004113533,0.0,0.2856066749347084,0.0024101829108414212,48.336022546748
2024-05-02,14.516867542648681,9.396882747948432,8.300530970681303,9.772772736657775,3.094286118341217,2.5544828941485727,0.34065466950955775,0.0,0.28010601554948167,0.0024101829108414212,48.25899387839586
2024-05-03,14.709235125459951,9.397815721978436,8.300725340270887,9.78775455025332,3.094286118341217,2.4952390432433735,0.33280213809036474,0.0,0.28010601554948167,0.0024101829108414212,48.40037423609787
2024-05-06,14.514904409793882,9.38366561585672,7.3295382489555445,10.80900891541042,3.094286118341217,2.4952390432433735,0.4516397051620135,0.0,0.28010601554948167,0.0024101829108414212,48.3607982552235
2024-05-07,14.92337210230463,9.365900235368745,6.088682789051381,10.622608478999378,3.094869227109969,2.4952390432433735,0.33987719115122184,0.0,0.28010601554948167,0.0024101829108414212,47.21306526568902
2024-05-08,15.235112351667674,9.348445846224102,6.0389630480357965,11.811190958959184,3.0952579662891373,2.504180044364237,0.316086353386142,0.0,0.29032985596159927,0.0024101829108414212,48.64197660779872
