date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,HANG SENG SECURITIES LTD
2024-04-02,45.64397166474762,20.18445865010866,5.198739689708449,8.680083896305915,5.435200316219824,5.100185465495686,3.4064400953432115,1.0348295200252406,3.178072719381861,2.138017982663535
2024-04-03,45.63316358435849,20.1633937870719,5.239823698996147,8.656927957884754,5.44683152143141,5.100603635307794,3.405544971874165,1.0393320401888952,3.1811225743718,2.1332562285146377
2024-04-05,45.65885782489155,20.04116174509029,5.284135810827615,8.883861425245776,5.448942595169985,5.102580518628494,3.409267712574061,1.0730473783682017,2.934593193028502,2.163551796175528
2024-04-08,45.82357590785987,19.978971245743985,5.3116452567408174,8.71552550021301,5.462064124022354,5.10346782031993,3.4071755523234057,1.0815635506214742,2.94247196952737,2.1735390726277823
2024-04-09,45.81312990989107,19.973020432789834,5.33568499708679,8.702040268097713,5.478372511276982,5.101947732921901,3.40616071206139,1.0812414027836998,2.9412752700764315,2.1671267630141897
2024-04-10,45.80199360518304,19.949330784350554,5.368516323602394,8.566382857124735,5.4759514502168285,5.100885843755035,3.4053585939318833,1.0835780097468324,3.0733216653051256,2.174680866783573
2024-04-11,45.789390895393204,19.886545027820326,5.383644073077253,8.568329099505153,5.484434261249847,5.105227475577991,3.407727482976581,1.0882777293994637,3.11996294510469,2.166461009895487
2024-04-12,45.72520168604248,19.886571088537682,5.414808395022316,8.575235598887287,5.467763267110898,5.0968566489135645,3.4021399756194546,1.0960913237824288,3.173063127647355,2.162268888436528
2024-04-15,45.707990138359385,19.845850695715484,5.429603567803901,8.640646322565448,5.461097385475282,5.0927288714583785,3.399065019605711,1.0974413543228054,3.1704933676277207,2.155083277065888
2024-04-16,45.69760080818551,19.904822772730927,5.47454359373001,8.566163032321368,5.465758683672133,5.092604193076266,3.398981804901368,1.0827098362908363,3.171374747702755,2.1454405273888244
2024-04-17,45.65116585935783,19.885746213429346,5.516364208490585,8.574693385215916,5.472122420633747,5.089603465786422,3.4129527532902575,1.0791965669089532,3.167589203219798,2.1505659236671457
2024-04-18,45.70612367821414,19.829484693388487,5.5598753661630855,8.54118789064335,5.470966974801852,5.086153237381312,3.4103198604701292,1.0650560040113022,3.1801279271139524,2.1507043678123914
2024-04-19,45.72445126106543,19.827755012435684,5.590257607695962,8.506468147986794,5.467825622351883,5.086200921078389,3.405881652606577,1.0673008398195378,3.1763270477189054,2.147531887240838
2024-04-22,45.73774417795515,19.80838801472837,5.628825136225115,8.507337296726627,5.466149218621635,5.0867206038708455,3.4062296487072943,1.0741151284553088,3.136739463308159,2.147751311401497
2024-04-23,45.739535478573686,19.799622122801622,5.6543281354030155,8.505354810668136,5.444125959249147,5.085535232663747,3.40479744130573,1.0751417151221834,3.135689278477088,2.155869825735649
2024-04-24,45.59965443222339,19.740883970489428,5.6882466905224005,8.513602467209095,5.4376360654911196,5.089320611605679,3.407791798733781,1.0765809089894631,3.2888085239165594,2.1574745308190915
2024-04-25,45.58814913229875,19.75004850464391,5.717044848421714,8.516044758390626,5.415200055477891,5.091353717767942,3.4091531597158173,1.0744542840459368,3.2786171910147917,2.1599343482226243
2024-04-26,45.543182342114335,19.75155031759625,5.748822876016599,8.637453932266506,5.338878593980782,5.088365011192296,3.4071519319420975,1.0741429623149639,3.2581736051127748,2.152278427463391
2024-04-29,45.54659812210583,19.70345285165139,5.780329027744011,8.637914471019036,5.342508826868304,5.089069644464369,3.407198735319232,1.070206108534566,3.2763999017889427,2.1463223105043228
2024-04-30,22.710121493353004,9.814498280756393,2.9017799033510814,4.335496932139977,2.657987421987753,2.5375113832593397,1.6977820438128182,0.5326703117149549,1.634474639210443,1.0651016863881717
2024-05-02,45.504954102964,19.651831420579985,5.842042261614051,8.711624820684163,5.326436897637012,5.087449715685334,3.401962455144853,1.0784882416741601,3.2623454935453453,2.1328645904710926
2024-05-03,45.471651194862126,19.644656944534635,5.881568202281629,8.709290428457793,5.33313502457237,5.087790360735545,3.4181543421456726,1.0815506151893108,3.244386966254292,2.127815920966629
2024-05-06,45.45612061449306,19.646915488399973,5.89150586808826,8.716678950133884,5.321293104060568,5.0883753033863535,3.422699017079057,1.081674960934512,3.2552988787677353,2.1194378146565955
2024-05-07,45.45407084498366,19.649149448097155,5.911020192386411,8.710705629688047,5.312316250852535,5.088953878957598,3.4227687992273963,1.081797953180781,3.2457054314063316,2.1235115712200834
2024-05-08,45.42383151330892,19.64674233949673,5.933036889827573,8.72697225053621,5.307220174536133,5.088661324303653,3.4165038346143484,1.086845822293688,3.253183931284414,2.1170019197983283
2024-05-09,45.4084523924599,19.628802881584832,5.955810955873255,8.72556383837261,5.3077660518881045,5.087653893467561,3.41263429515931,1.1013191664199848,3.256371666231205,2.1156248585432325
2024-05-10,45.39070640848071,19.635237143981666,5.980800086347097,8.725443639749248,5.302947316115056,5.086094787313709,3.4103116263970628,1.0984279271415596,3.255692972226839,2.1143380922470563
2024-05-13,45.43484413392305,19.589720456505095,6.014324647074538,8.708809869962115,5.2823374310509745,5.088334496280823,3.409795198194095,1.1094096117511019,3.245984943436465,2.116439211821746
2024-05-14,45.42299677975726,19.56647780349524,6.005207725020292,8.712073225139076,5.291768447999547,5.088188213631254,3.409377742020444,1.1211965992746376,3.2478082011972798,2.1349052624649687
2024-05-16,45.42168750482455,19.56478340647993,6.036335694850241,8.71146335526562,5.276520929706931,5.088578319388986,3.409000227796059,1.1196852915725028,3.2522101054277783,2.1197351646874014
2024-05-17,45.431687397560836,19.562094880814428,6.062454017453374,8.672885881658337,5.266938465412989,5.090123075207139,3.4074787031921976,1.1372809356935278,3.2518734905942868,2.1171831524128883
2024-05-20,45.417389324339986,19.560189225921974,6.058416593856731,8.692330658947254,5.2704433328956135,5.088879066739257,3.406645927186929,1.1360445703637894,3.2529955795726253,2.1166657201758396
2024-05-21,45.37958609534917,19.56323221347973,6.1015043436994665,8.686446133181239,5.27371653114244,5.0861817398584686,3.40484025691805,1.1367196304787588,3.2547836865968445,2.112989369295839
2024-05-22,45.3694986220648,19.56062301917984,6.118050196407868,8.685004095086928,5.258155528816856,5.085337382141743,3.404275018927709,1.1505779349136067,3.255520360555624,2.1129578419050237
2024-05-23,45.34851356951796,19.544395221972344,6.1378527598088475,8.682758796958286,5.266371191400263,5.084022690935772,3.4033949258102285,1.1477271389669808,3.2607429111380113,2.124220793491307
2024-05-24,45.17477343738747,19.4592440225158,6.130063905102668,8.711242714804476,5.250134540000379,5.066505905322113,3.3819874760802295,1.165083252633241,3.5501061586295966,2.1108585875240253
2024-05-27,45.15150096613893,19.475740739230847,6.156303913208698,8.6601592929415,5.250568731306488,5.070303817656278,3.386432492456173,1.1653199997764851,3.5546771987445798,2.1289928485400225
2024-05-28,45.14723138732257,19.472657483834492,6.172212489924527,8.646318348230974,5.235159290107776,5.069252572950793,3.384457409062939,1.1701702373494927,3.5533037135145626,2.149237067701876
2024-05-29,45.1923894151533,19.422209223759218,6.1955666606942055,8.647059567835322,5.240256706591331,5.069873746982844,3.3845538528687595,1.1448512692508814,3.553102567866545,2.1501369889975894
2024-05-30,45.176926628330975,19.41468233517261,6.2164693613358475,8.649835209883824,5.2425658610720784,5.070567955943376,3.384698970862834,1.1389598936760248,3.554862380220923,2.1504314035015053
2024-05-31,22.605933713114204,9.717171259088378,3.1190533199716555,4.327808416010926,2.624217653422092,2.537352091898181,1.7042432200041404,0.5648471666690281,1.7787218074102613,1.0752963335023336
2024-06-03,45.09667724563577,19.46123014714606,6.2049384776946415,8.635213871968027,5.234146983768471,5.061810589278518,3.398555208188402,1.2158005722003646,3.5480872387309397,2.143539665388803
2024-06-04,45.05813883102261,19.489892014180988,6.223618867096283,8.635313830555353,5.232551352170778,5.061496660127149,3.3980266791365032,1.2109588657005819,3.547549435830756,2.142453464179001
2024-06-05,45.05374938701024,19.470205603578663,6.227486695796509,8.648594200717191,5.233029930376237,5.0625744563780595,3.3949364008879592,1.2153484036153996,3.5505296004619034,2.143545321177841
2024-06-06,45.06785552743293,19.372712661010087,6.230655645696225,8.73899578490281,5.231872475579579,5.064838373102945,3.3964545718035906,1.2060350272571705,3.5530712406925566,2.1375086925221014
2024-06-07,45.056799979538155,19.37214660631991,6.240453954101278,8.737387498998725,5.23129030005391,5.064274784262419,3.396076632024863,1.2125773135273317,3.551722089488174,2.1372708416852353
2024-06-11,45.21345412976622,19.41175802882275,6.269588295739833,8.745031174067819,5.2470931879170255,5.076796296636936,3.454206432892441,1.228961423807648,3.1965323285354086,2.1565787018139138
2024-06-12,45.19767639302527,19.420567850213562,6.250755165440072,8.806135325468217,5.251888929632253,5.081436390286419,3.3929244279235395,1.2300846707856383,3.2020059401605403,2.1665249070644874
2024-06-13,45.248218591750714,19.392213325162302,6.316835102983336,8.728234807682119,5.253547330708408,5.082114887860785,3.3930584193876125,1.2194012870490252,3.2024334872351545,2.163942760180537
2024-06-14,45.24895059995666,19.393757697394616,6.325002818196046,8.684631708817923,5.252111120895368,5.08226877512851,3.4359148823769607,1.2108236550701672,3.200935169360385,2.1656035728033625
2024-06-17,45.262357522350605,19.358106457566585,6.3318047169003275,8.691747034265342,5.258306255380145,5.083631230990548,3.436197696983565,1.2111482529731388,3.2005167042484586,2.1661841283412855
2024-06-18,45.268757539769425,19.360618791937377,6.332208893118422,8.692940179026383,5.260876051938431,5.083955732919619,3.4354595482107264,1.1990973500269324,3.1997635113205045,2.166322401732181
2024-06-19,45.27819249250925,19.347273427933708,6.337940324367038,8.695868222236127,5.258304489598802,5.085481447076443,3.435852023881062,1.1921142396499116,3.202000809549009,2.166972523198654
2024-06-20,45.24198432138065,19.35736658727078,6.352910024136092,8.722195922931979,5.262480262696149,5.08519748940202,3.4295945883844854,1.1709777381584916,3.1960756730635898,2.181217392575762
2024-06-21,45.27002968488152,19.371873772314423,6.361051649358451,8.690579842489496,5.2608081935012105,5.084815603714173,3.4216810813772542,1.1625901455663894,3.1955164382242205,2.18105358857286
2024-06-24,45.2880446838626,19.32653097783304,6.375638947356673,8.689183625520872,5.2622282312399,5.083720359431316,3.420305770604097,1.1776588691255923,3.1929132472232356,2.1837752878026735
2024-06-25,45.28483410309365,19.328924233954336,6.387064375577088,8.690357913341304,5.263227524376617,5.084685754059017,3.418082399907068,1.1638372941992077,3.1947964164236717,2.184189985068041
2024-06-26,45.26965006695888,19.313065137014746,6.399439462230007,8.690690811314267,5.263748362251645,5.0848805310288,3.4182133349863477,1.1670740926261092,3.194918798178447,2.1983194034107494
2024-06-27,45.27283590213121,19.276393090748346,6.41530658907122,8.692911386926786,5.279256375822202,5.08505908969388,3.4132256430039103,1.1645612128321474,3.1963079208449723,2.2041427889253185
2024-06-28,45.25624574608776,19.25325178319207,6.413872896518347,8.789629463009707,5.275168269318786,5.08265808723086,3.408423206317908,1.1193398562374197,3.1983086289767524,2.2031020631103946
2024-07-02,45.27846156724343,19.251894243608465,6.428525786393771,8.74729594717076,5.279067685879578,5.08364772280188,3.4103634312490883,1.1138132056361705,3.2002079428617525,2.2067224671551005
2024-07-03,45.257398004696995,19.228137204412008,6.509702030699166,8.734737104892549,5.278228207562925,5.08099630111029,3.40539590547264,1.107809664998182,3.1939379111279074,2.2036576650273365
2024-07-04,45.221967043466115,19.224460742603515,6.525219192231645,8.7392253779999,5.282374805946822,5.0831448234071965,3.4068358925537363,1.1146603596058344,3.1940120317836924,2.2080997304015377
2024-07-05,45.22704574535578,19.22199999628263,6.525666138760069,8.732641820922215,5.284195301971915,5.082747286971157,3.405293104229353,1.1152113609118082,3.194081326014707,2.211117918580365
2024-07-08,45.233220737562455,19.20738382775169,6.5325968501216805,8.690689915435001,5.293767061037473,5.07846091396464,3.4052907258507505,1.1231978027432623,3.1926629735383045,2.2427291919947425
2024-07-09,45.230611404151176,19.13271995972509,6.546855343766804,8.76890953131825,5.294502333201187,5.076414725261904,3.4004130915353086,1.1150966867782912,3.19073922112893,2.2437377031330548
2024-07-10,45.2628020192852,19.13308004586914,6.564709644234592,8.689448474559157,5.319338709200208,5.079132932540885,3.3990452626696923,1.1121863060269073,3.1927665889769883,2.2474900166372294
2024-07-11,45.27497614087091,19.158553235476123,6.593017882379999,8.690229393475887,5.350229431333409,5.0803072138220795,3.399512177923604,1.0110222780975573,3.1925479442352196,2.2496043023852117
2024-07-12,22.617765238255632,9.568233836404922,3.2930325393144817,4.340400637047569,2.6828368743285225,2.537352091898181,1.696607110732911,0.5092544816246145,1.593876288928947,1.1249952381838724
2024-07-15,45.26069292005416,19.155254106945353,6.59664461798124,8.694079658624302,5.365672793342841,5.078925081679735,3.3950799927591597,1.0069210501566075,3.1932736283673546,2.2534561500892414
2024-07-16,45.26962714146012,19.105162632682962,6.627340402947604,8.7001514701446,5.369948319676611,5.078746953530985,3.3940044108896568,1.0075234084473548,3.1976253451224004,2.249869915097708
2024-07-17,45.25967014075868,19.100960474862216,6.653296637179825,8.691225021499239,5.369085972318094,5.076036057203273,3.391664071682427,1.01112700159814,3.1975595640149788,2.249375058883126
2024-07-18,45.05586073926993,19.102090541765502,6.710769539112888,8.820716283942916,5.374585299751863,5.079727291184653,3.3922164608967997,1.009629293933649,3.2017987810699275,2.2526057690718684
2024-07-19,45.011458705605676,19.08734218426651,6.7625338924375775,8.820829301370418,5.358704048626105,5.079792376342409,3.391921144013393,1.0070902117629354,3.2292885159027693,2.251039619672206
2024-07-22,45.1342397654316,19.03592111582512,6.774193939466875,8.750794338073307,5.340795618483898,5.06703900387639,3.4306582633199842,1.0013797880682618,3.2211810350861616,2.243797132368398
2024-07-23,45.16002763380031,18.928913194765116,6.827348158584458,8.797973466910037,5.353220454658601,5.075802839351004,3.391010351863058,1.0002429860514601,3.216189202393222,2.2492717116227303
2024-07-24,45.12297781798789,18.917215398442927,6.861183868716478,8.837844395289558,5.340363207955661,5.072068191657142,3.3874005217175083,1.0014181358057057,3.211911708192731,2.2476167542344028
2024-07-25,45.159683756762256,18.889603389968762,6.85890484736535,8.83654968240452,5.336714628656348,5.071325151641069,3.386899980192565,1.0012714315975586,3.211759645066729,2.247287486344838
2024-07-26,45.15179064863256,18.899097041937978,6.863774009540263,8.819677418184483,5.339369589905919,5.072334616448605,3.3875741543451605,1.0027448739374658,3.2152657624781082,2.2483718845894547
2024-07-29,45.156132426354574,18.893559436108365,6.861239927552972,8.813462235760937,5.338884914317639,5.071874180675657,3.3869481458737387,1.0160310623182207,3.2121073548357804,2.2497603162021167
2024-07-30,45.15512567691202,18.89982666355078,6.861086957200971,8.81326574089488,5.341313868124,5.071761103974227,3.387191132288789,1.0150529162500541,3.2104432516958687,2.244932689108411
2024-07-31,22.610969231623155,9.451951142759013,3.4320938976060957,4.4078059712071145,2.67136789632509,2.536555635092387,1.6938892815288198,0.5076615680130266,1.605171081828952,1.1227651591276495
2024-08-01,45.217341328798945,18.9128511298647,6.867965925050616,8.734386526922144,5.340895840918088,5.071666591874129,3.3864953277382996,1.013123048778674,3.209427949195303,2.245846330859107
2024-08-02,45.20726399030946,18.89717297079173,6.869619509697832,8.77606059708644,5.33333712466626,5.07053629762307,3.38701428234969,1.0135341016914237,3.2096679448144725,2.2357931809696296
2024-08-05,45.224894372238566,18.909700420863345,6.872379012361198,8.736886781296988,5.335621971659892,5.072102909872032,3.3880607472107402,1.0151213246522337,3.2116151742711763,2.233617285573828
2024-08-06,45.23272778939014,18.911545880482443,6.872441341901137,8.737225306825453,5.338642321884897,5.072854258029671,3.388562632374669,1.016227397834379,3.195824912244742,2.233948159032471
2024-08-07,45.23248918322234,18.898847432248782,6.87706072436861,8.73571320541618,5.337035470279152,5.071327404661577,3.387542725630837,1.0270680030164272,3.197092311566381,2.2358235395897137
2024-08-08,45.22733285385897,18.907368528127197,6.873326634110691,8.741238560426588,5.33614803445502,5.0713920082518085,3.386311980482083,1.0258071878032575,3.198406938316504,2.232667274167879
2024-08-09,45.22674873052336,18.90333129791579,6.8737983480537235,8.747484590494278,5.336266997097962,5.071505068495415,3.3882983651402756,1.0207343471821027,3.1991152064480604,2.232717048649027
2024-08-12,46.37717507132477,18.50428511700814,6.733710336168984,8.563571239013637,5.222324450141098,4.964697374173149,3.31600427705374,1.000796192608378,3.131740706283479,2.1856952362246207
2024-08-13,46.392053446679085,18.50281960097249,6.739213828926408,8.549631823413147,5.217946016930723,4.956905698443359,3.3157975208210733,1.0041630977789975,3.1327924593729866,2.188676506661736
2024-08-14,46.34227175469394,18.518690301176544,6.743968020757424,8.55779969249428,5.219695328429556,4.958567496420721,3.3337495567364215,1.0020048657861496,3.133842725101083,2.189410258403879
2024-08-15,45.95412132340457,18.55059191424921,6.625093048164627,9.046589980203143,5.248503771143047,4.966942188260417,3.322823564810645,1.0143183198290298,3.0544788901364557,2.2165369997988544
2024-08-16,46.37403337482277,18.532707019762846,6.56262143749722,8.75084338359617,5.246075694100324,4.961986370649893,3.320444407295776,1.0114338256148618,3.0249049102018013,2.2149495764583405
2024-08-19,46.3971987468608,18.55133392350028,6.569218260285224,8.68826418662684,5.259280615487585,4.962962123779594,3.319536678394672,1.0094477678178118,3.028933240460601,2.2138244567865892
2024-08-20,46.47389504539824,18.546855401343006,6.570526333480446,8.597367666569449,5.2780617341734875,4.9641862296855255,3.326911908674859,1.0103211722806518,3.0190650805392303,2.2128094278551043
2024-08-21,46.50509100896647,18.559123146336646,6.584406343994139,8.50582686696125,5.301547859109798,4.966884492509912,3.324034497749272,1.0161808335933802,3.0282032649746484,2.2087016858044866
2024-08-22,46.56106147730068,18.535244479899667,6.5875867764076075,8.42796509627895,5.343477238184786,4.964337657905765,3.3248278357943284,1.0215920010482806,3.0275871818597384,2.206320255320194
2024-08-23,46.627992020700624,18.548194021592547,6.657601392866279,8.238219844417351,5.353236973864886,4.967889646898761,3.34532861533166,1.01451180399247,3.031003207339856,2.2160224729955633
2024-08-26,46.57281786791985,18.559631175652257,6.658083922832689,8.240035808464663,5.3603245042942165,4.970115717907029,3.379023977021361,1.012778297233885,3.035799820099628,2.2113889085744196
2024-08-27,46.1246369704708,18.535467047684882,6.712286624831726,8.717754848968195,5.357694140152781,4.961889807446516,3.33473494237652,1.0154710335491175,3.0323356887471062,2.2077288957723513
2024-08-28,46.14781200079363,18.524270026973863,6.683905003278551,8.735191951076672,5.381959820441739,4.967004113575966,3.3437951352093336,0.9724706795950931,3.0451452659550955,2.198446003100054
2024-08-29,46.15232902276822,18.53747916453627,6.719143266413867,8.65876349674601,5.372912536603407,4.96903759857926,3.3514144423340197,0.9669309641512094,3.0742060542822855,2.1977834535854495
2024-08-30,46.16459613407526,18.545749147336625,6.73495812406399,8.638903154883181,5.3794336815465265,4.972176466645629,3.3632256621445054,0.9681671912411866,3.046127296992688,2.1866631410704125
2024-09-02,23.551902346239892,9.382340817932626,3.466819414338709,4.4013032996162105,2.7486242064870976,2.5327326424245764,1.7075883385884747,0.5133960570147428,1.5516903612964619,1.1168713787647746
2024-09-03,44.949700647249394,18.554494105114212,7.0601390292890125,9.35830114555424,5.468806063956131,5.041594358365862,3.3924240005968236,1.0184654766711414,2.9300051610706324,2.226070012132549
2024-09-04,44.639552135486724,18.259145310228135,7.280345278413311,9.685788649218505,5.496673109518881,5.010059285260405,3.355134454015744,1.1041036311668213,2.9258574497473564,2.2433406969441165
2024-09-05,44.4396506288425,18.22401150979068,7.280040369717865,9.749603322001686,5.625770624769718,5.004650949604426,3.3511997326307728,1.1271481163857515,2.954487661771978,2.243437084484625
2024-09-09,22.43455683673863,9.206483155213336,3.687278658182459,4.873560769698087,2.8758980040529614,2.5327326424245764,1.7429519765138906,0.5734489001716022,1.5012477252496725,1.146021697856831
2024-09-10,22.478202669696135,9.18115582878909,3.687597240904776,4.777514769156512,2.8760572954141206,2.5290689411179246,1.696598190416686,0.5482808651085153,1.573718604339748,1.1492075250800067
2024-09-11,44.41581590802759,18.105330156863435,7.397216415150024,9.615629851852336,5.696671856655211,5.008551959725766,3.356146692868551,1.077925429639286,3.0539830906938805,2.2727286385239203
2024-09-12,44.43983562979425,18.048756169272323,7.458363173259064,9.613744517813243,5.687966258649283,4.99647097684559,3.3471073327485197,1.078157685121433,3.062036902105606,2.2675613543906845
2024-09-13,44.45030407827917,18.09407105985283,7.455162862470926,9.544264211357229,5.677044119701731,4.999600877425073,3.349204035246925,1.0671819218740048,3.093555236888337,2.269611596903774
2024-09-16,44.53087867641617,18.13359257289537,7.487902710675706,9.39798180893828,5.692227551643398,4.999384413205064,3.3490590271038916,1.043834435332543,3.0994040588618774,2.2657347449276966
2024-09-17,44.564229366172505,18.1081751213917,7.549630624074139,9.331085434463441,5.682555752511828,5.000017328585596,3.3504277796364916,1.045856115653635,3.1016859715481884,2.2663365059624763
2024-09-19,22.53809701794864,9.159332912310337,3.8486408070363005,4.717704526742698,2.8747829645248504,2.5290689411179246,1.6967574817778448,0.529006610408303,1.5693479679722737,1.1457031151345136
2024-09-20,44.528236791116996,18.095979640305377,7.626685401811731,9.312212743474904,5.671175629980365,4.996649920420317,3.356983214562295,1.0451517532100443,3.1002264701600306,2.2666984349579473
2024-09-23,44.450853251687676,18.058926988607762,7.665563596045715,9.397391452411174,5.6684681150385705,4.996759997527521,3.3573718863994344,1.0376215728316582,3.0999800518275453,2.267063087622945
2024-09-24,22.564877639106417,9.134642751330727,3.889737978215266,4.621535075396225,2.8637918606048944,2.5290689411179246,1.7022901486249729,0.5262986572686038,1.5699851334169088,1.1447473669675607
2024-09-25,22.4293206907603,9.129545427773646,3.880976953351533,4.771109663524318,2.8728714681909446,2.5290689411179246,1.6944848719281924,0.5253429091016512,1.5707815902227025,1.1466588633014663
2024-09-26,44.33055969474942,18.04431668803079,7.72335823144782,9.429496651170103,5.685257064662456,5.002394182971423,3.350360986999185,1.0523396467295176,3.1173386463924633,2.2645782068468288
2024-09-27,44.30716981688698,18.016727731624993,7.753537181904037,9.496401657570422,5.652624998458113,4.996665173672848,3.3471533962785895,1.044210810999969,3.1181744562781644,2.267334776325882
2024-09-30,22.426429552555266,9.120784402909912,3.9341802679785647,4.798811466623677,2.8582166629643373,2.5290689411179246,1.6959184941786216,0.5446171638018633,1.5814541114203409,1.144588075606402
2024-10-02,44.46425696073346,18.089900827330375,7.768843340311964,9.33550690916551,5.571477700388876,4.995579594832883,3.361843675898683,1.2041369975074285,2.9623782277720907,2.246075766058735
2024-10-03,45.114882665013276,18.244586097732217,7.727840310736924,8.690907565598643,5.4393725344106,4.988406683032874,3.369569901394953,1.2451379785135277,2.963780125417065,2.2155161381499218
2024-10-04,44.962753222537124,18.255914897485038,7.717233931845557,8.870942612617897,5.425458838410515,4.99276172945676,3.3571999825119727,1.2459111349308696,2.960905139883462,2.2109185103208024
2024-10-07,44.99084351130485,18.267064750903618,7.726036767285178,8.816543585743887,5.443243035052212,4.994552761826062,3.3457235540275474,1.2466720788005723,2.96334267708761,2.205977277968462
2024-10-08,44.98695422985431,18.278521662404263,7.7337154330301905,8.78264764004615,5.452008157820197,5.000203494274722,3.347192406434432,1.2474539784583396,2.971811533009808,2.199491464667587
2024-10-09,44.68991852353237,18.30509480435992,7.73077316020648,8.988639122442624,5.417377810150714,5.007472742834022,3.355225194016754,1.2492675152566086,3.063944744447017,2.192286382753491
2024-10-10,44.469373083151694,18.11565204399931,7.681743551236843,9.115012827868863,5.425920132169436,5.009514490070336,3.6616076998836453,1.2470171426427918,3.065387011147341,2.20877201782974
2024-10-14,44.43323044485029,18.162890843358383,7.653907412745643,9.157633337863617,5.390046233101018,5.006366136341867,3.3520174264784646,1.282164281203646,3.372010269587474,2.1897336144695996
