date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,HANG SENG SECURITIES LTD,CMB WING LUNG BANK LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,CHIEF SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.4233159672073403,0.0,0.0,0.0,1.4233159672073403
2024-03-04,0.0,3.4440586794175445,0.0,0.0,0.0,0.0,1.423616181501204,0.7076050906365117,0.0,0.0,5.57527995155526
2024-03-05,13.030250231706141,3.4440586794175445,0.0,0.0,0.0,0.0,1.4239163957950676,0.7136093765137836,0.9076979174966029,0.0,19.51953260092914
2024-03-06,13.030250231706141,3.4440586794175445,0.0,0.0,0.0,0.0,1.4242166100889313,0.7136093765137836,0.9076979174966029,0.0,19.519832815223005
2024-03-08,13.030250231706141,3.4440586794175445,0.0,2.1168109860322626,0.0,0.0,1.4242166100889313,0.7136093765137836,0.9076979174966029,0.0,21.636643801255268
2024-03-11,13.030250231706141,3.4440586794175445,0.0,2.1168109860322626,1.9573971959906895,0.0,1.4242166100889313,0.7136093765137836,0.9079981317904664,0.0,23.59434121153982
2024-03-12,13.027848517355235,3.4440586794175445,0.0,2.1168109860322626,1.9573971959906895,0.0,1.4242166100889313,0.7136093765137836,0.9076979174966029,0.0,23.59163928289505
2024-03-15,13.027848517355235,3.4440586794175445,0.0,2.1159103431506723,1.9573971959906895,0.0,1.4242166100889313,0.7136093765137836,0.9076979174966029,0.0,23.59073864001346
2024-03-18,13.027848517355235,3.4428578222420896,0.0,2.1159103431506723,1.9573971959906895,2.160841465120327,1.4242166100889313,0.7136093765137836,0.9076979174966029,0.0,25.75037924795833
2024-03-20,13.02184423147796,3.4428578222420896,0.0,2.111407128742718,1.9573971959906895,2.160841465120327,1.424516824382795,0.7136093765137836,0.9076979174966029,0.0,25.74017196196697
2024-03-22,13.02184423147796,3.4428578222420896,0.0,2.111407128742718,1.9573971959906895,2.160841465120327,1.4248170386766585,0.7136093765137836,0.9073977032027392,0.0,25.74017196196697
2024-03-25,13.02184423147796,3.4428578222420896,0.0,2.1087052000979454,1.9573971959906895,2.155737822124646,1.4248170386766585,0.7181125909217376,0.9073977032027392,0.0,25.73686960473447
2024-03-26,13.02184423147796,3.4428578222420896,0.0,2.108404985804082,1.9573971959906895,2.155737822124646,1.4248170386766585,0.7181125909217376,0.9073977032027392,0.0,25.736569390440607
2024-04-02,13.02184423147796,3.4428578222420896,0.0,2.108404985804082,1.9573971959906895,2.155737822124646,1.4248170386766585,0.7172119480401469,0.9073977032027392,0.8316686475756454,26.56733739513466
2024-04-03,13.022744874359551,3.4398556793034536,0.0,2.108404985804082,1.9573971959906895,2.155737822124646,1.4248170386766585,0.7178123766278741,0.9067972746150119,0.8316686475756454,26.565235895077617
2024-04-05,13.022744874359551,3.436853536364818,0.0,2.109005414391809,1.9573971959906895,2.148832893365783,1.4251172529705223,0.7238166625051462,0.9070974889088756,0.8316686475756454,26.562533966432845
2024-04-08,13.022744874359551,3.436853536364818,0.0,2.109605842979536,1.9573971959906895,2.148832893365783,1.4251172529705223,0.7238166625051462,0.9070974889088756,0.8316686475756454,26.563134395020572
2024-04-09,13.022744874359551,3.436853536364818,0.0,2.109605842979536,1.9573971959906895,2.148832893365783,1.4251172529705223,0.7229160196235553,0.9073977032027392,0.8316686475756454,26.562533966432845
2024-04-10,13.010736302605007,3.436853536364818,0.0,2.1111069144488543,1.9573971959906895,2.161742108001918,1.4251172529705223,0.7229160196235553,0.9049959888518304,0.8316686475756454,26.562533966432845
2024-04-11,13.010736302605007,3.436853536364818,0.0,2.1216144147340805,1.9573971959906895,2.161742108001918,1.4251172529705223,0.7295207340885546,0.9049959888518304,0.8316686475756454,26.57964618118307
2024-04-12,13.010736302605007,3.436853536364818,0.0,2.1267180577297617,1.9573971959906895,2.161742108001918,1.4251172529705223,0.7409288772553715,0.905296203145694,0.8316686475756454,26.596458181639427
2024-04-15,13.010736302605007,3.435652679189363,0.0,2.1267180577297617,1.9573971959906895,2.161742108001918,1.4251172529705223,0.7403284486676444,0.905296203145694,0.8316686475756454,26.594656895876245
2024-04-16,13.011636945486599,3.435652679189363,0.0,2.126417843435898,1.9573971959906895,2.169247465348508,1.4251172529705223,0.7313220198517362,0.9058966317334213,0.8316686475756454,26.594356681582383
2024-04-17,13.017341017070008,3.435652679189363,0.0,2.1126079859181726,1.9573971959906895,2.169247465348508,1.4251172529705223,0.7463327345449163,0.9058966317334213,0.8316686475756454,26.601261610341247
2024-04-19,13.017341017070008,3.4353524648955,0.0,2.1126079859181726,1.9573971959906895,2.169247465348508,1.4251172529705223,0.74663294883878,0.9058966317334213,0.8316686475756454,26.601261610341247
2024-04-22,13.017341017070008,3.4383546078341354,0.0,2.109605842979536,1.9573971959906895,2.169247465348508,1.4251172529705223,0.74663294883878,0.9058966317334213,0.8316686475756454,26.601261610341247
2024-04-23,13.02094358859637,3.4383546078341354,0.0,2.103001128514537,1.9573971959906895,2.169247465348508,1.4251172529705223,0.7475335917203707,0.9049959888518304,0.8316686475756454,26.598259467402613
2024-04-24,13.029950017412279,3.4383546078341354,0.0,2.103001128514537,1.9573971959906895,2.14523032183942,1.4251172529705223,0.7508359489528704,0.9049959888518304,0.8316686475756454,26.58655110994193
2024-04-25,13.047962875044094,3.4383546078341354,0.0,2.103001128514537,1.9573971959906895,2.1356234644357848,1.4251172529705223,0.7448316630755983,0.9049959888518304,0.8316686475756454,26.58895282429284
2024-04-29,13.047962875044094,3.436853536364818,0.0,2.103001128514537,1.9573971959906895,2.1347228215541936,1.4251172529705223,0.7448316630755983,0.9049959888518304,0.8316686475756454,26.58655110994193
2024-04-30,13.045561160693186,3.441356750772772,0.0,2.1027009142206734,1.9558961245213717,2.129919392852376,1.4251172529705223,0.762544306413551,0.9049959888518304,0.8316686475756454,26.59976053887193
2024-05-02,13.04586137498705,3.441356750772772,0.0,2.0966966283434014,1.9528939815827355,2.1290187499707853,1.4251172529705223,0.7718509495233226,0.905296203145694,0.8316686475756454,26.59976053887193
2024-05-03,13.057269518153866,3.4398556793034536,0.0,2.0966966283434014,1.9528939815827355,2.12691724991374,1.4251172529705223,0.7619438778258237,0.905296203145694,0.8322690761633728,26.598259467402613
2024-05-06,13.056669089566139,3.440756322185045,0.0,2.103001128514537,1.9528939815827355,2.12691724991374,1.4251172529705223,0.7673477351153686,0.9058966317334213,0.8322690761633728,26.61086846774488
2024-05-07,13.061172303974095,3.440756322185045,0.0,2.101500057045219,1.9528939815827355,2.12691724991374,1.4251172529705223,0.7673477351153686,0.9058966317334213,0.8322690761633728,26.613870610683517
