date,EMPEROR SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,TIGER BROKERS (HK) GLOBAL LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,TOTAL_CCASS_PCT
2024-04-15,16.510134845979568,3.6458482311847096,3.588682400889001,2.6380336198939665,1.4746415840119595,1.1333998242558074,1.1127320824028726,1.2895204218435723,0.8038813460591167,0.0,32.196874356520574
2024-04-16,16.510134845979568,3.6458482311847096,3.588682400889001,2.6380336198939665,1.4746415840119595,1.1333998242558074,1.1127320824028726,1.2708482665840037,0.8038813460591167,0.0,32.17820220126101
2024-04-22,16.510134845979568,3.6458482311847096,3.588682400889001,2.6380336198939665,1.4783760150638732,1.1333998242558074,1.1127320824028726,1.2708482665840037,0.8038813460591167,0.0,32.18193663231292
2024-04-25,16.510134845979568,3.6458482311847096,3.588682089686414,2.6380336198939665,1.4783760150638732,1.1333998242558074,1.1127320824028726,1.2708482665840037,0.8038813460591167,0.0,32.181936321110335
2024-04-26,16.510134845979568,3.6458482311847096,3.588682089686414,2.6380336198939665,1.4783760150638732,1.1333998242558074,1.1127320824028726,1.2708482665840037,0.8026365357084788,0.0,32.180691510759694
2024-04-29,16.510134845979568,3.6421138001327957,3.588682089686414,2.6380336198939665,1.4758863943625975,1.1333998242558074,1.1127320824028726,1.2708482665840037,0.8026365357084788,0.0,32.17446745900651
2024-04-30,16.510134845979568,3.6414913949574768,3.5911717103876897,2.6380336198939665,1.4758863943625975,1.1333998242558074,1.1127320824028726,1.2708482665840037,0.8045037512344356,0.0,32.17820189005842
2024-05-03,16.510134845979568,3.6402465846068393,3.5911717103876897,2.6380336198939665,1.4765087995379165,1.1333998242558074,1.1127320824028726,1.2708482665840037,0.8045037512344356,0.0,32.177579484883104
2024-05-07,16.510134845979568,3.6427362053081147,3.5942837362642845,2.6380336198939665,1.4752639891872785,1.1333998242558074,1.1127320824028726,1.2770723183371933,0.7989021046565651,0.0,32.18255872628565
2024-05-08,16.510134845979568,3.6427362053081147,3.592416520738327,2.6380336198939665,1.4771312047132354,1.1333998242558074,1.1127320824028726,1.2646242148308144,0.7989021046565651,0.0,32.170110622779276
2024-05-09,16.510134845979568,3.638379369080882,3.592416520738327,2.6380336198939665,1.4771312047132354,1.1333998242558074,1.1127320824028726,1.2708482665840037,0.7989021046565651,0.0,32.171977838305224
2024-05-10,16.510134845979568,3.638379369080882,3.591794115563008,2.6380336198939665,1.4771312047132354,1.1333998242558074,1.1127320824028726,1.2708482665840037,0.7989021046565651,0.0,32.17135543312991
2024-05-13,16.510134845979568,3.638379369080882,3.5893044948617323,2.6380336198939665,1.4771312047132354,1.1333998242558074,1.1127320824028726,1.2733378872852796,0.7920556477280566,0.0,32.164508976201404
2024-05-14,16.510134845979568,3.6402465846068393,3.583080443108543,2.644257671647156,1.4771312047132354,1.1333998242558074,1.1108648668769157,1.2733378872852796,0.7920556477280566,0.0,32.164508976201404
2024-05-16,16.510134845979568,3.63340012767833,3.586192468985138,2.644257671647156,1.4777536098885542,1.1333998242558074,1.1108648668769157,1.2714706717593227,0.8032589408837977,0.0,32.17073302795459
2024-05-17,16.510134845979568,3.63340012767833,3.586192468985138,2.6517265337509834,1.4777536098885542,1.1333998242558074,1.1108648668769157,1.2714706717593227,0.8038813460591167,0.0,32.17882429523374
2024-05-20,16.510134845979568,3.63340012767833,3.586192468985138,2.6517265337509834,1.471529558135365,1.1333998242558074,1.1270474014352085,1.2615121889542196,0.8032589408837977,0.0,32.17820189005842
2024-05-21,16.510134845979568,3.63340012767833,3.586192468985138,2.6517265337509834,1.471529558135365,1.1327774190804885,1.1270474014352085,1.2615121889542196,0.8032589408837977,0.0,32.177579484883104
2024-05-22,16.510134845979568,3.5431513772570824,3.596150951790241,2.6548385596275783,1.471529558135365,1.2728185835272523,1.1208233496820188,1.2646242148308144,0.7939228632540134,0.0,32.227994304083936
2024-05-23,16.500798768349785,3.352695393609484,3.6814204608089374,2.509195748602944,1.5760936275889486,1.2790426352804416,0.9938526939169532,1.1756202747602045,1.0702707610956272,0.564893318866023,32.70388368287935
2024-05-24,16.50391079422638,3.551865049711548,3.591794115563008,2.604423740426743,1.5157203255830103,1.3524864459680777,1.044889918293107,1.2048733180001951,0.9227607345450362,0.5530676205349628,32.84579206285207
2024-05-27,16.50391079422638,3.7186696366970264,3.5911717103876897,2.607535766303338,1.589786541445965,1.3531088511433969,0.9894958576897206,1.2079853438767898,0.7229686732676532,0.5624036981647471,32.847036873202704
2024-05-28,16.50391079422638,3.521989601296238,3.611711081173215,2.581394748939942,1.4783760150638732,1.3811170840327494,1.0006991508454617,1.1874459730912645,0.8231759064940041,0.5841878793009103,32.67400823446403
2024-05-29,16.50391079422638,3.4560146527124296,3.649677796867671,2.577037912712709,1.493936144446847,1.3811170840327494,1.0100352284752458,1.1874459730912645,0.7783627338710398,0.5841878793009103,32.621726199737246
2024-05-30,16.50391079422638,3.4597488970427905,3.649677796867671,2.4749634639604015,1.493936144446847,1.3792498685067927,1.0399106768905555,1.1961596455457297,0.7808523545723155,0.5841878793009103,32.562597521360395
2024-05-31,16.50391079422638,3.454769655640239,3.6751964090557476,2.4749634639604015,1.493936144446847,1.3780050581561547,1.0592052373254428,1.195537240370411,0.7901884322020998,0.5841878793009103,32.60990031468463
2024-06-03,16.50391079422638,3.541906380184892,3.6571466589714983,2.4749634639604015,1.493936144446847,1.3780050581561547,1.060450047676081,1.1961596455457297,0.7870764063255051,0.5841878793009103,32.6777424787944
2024-06-04,16.50391079422638,3.560578535444461,3.6571466589714983,2.4749634639604015,1.494558549622166,1.3780050581561547,1.0592052373254428,1.1961596455457297,0.7820971649229534,0.5841878793009103,32.6908129874761
2024-06-05,16.50391079422638,3.5636905613210557,3.6565242537961793,2.4749634639604015,1.4964257651481228,1.3780050581561547,1.0641844787279946,1.1961596455457297,0.7652922251893418,0.5841878793009103,32.68334412537227
2024-06-06,16.50391079422638,3.546885621587444,3.625403995030232,2.4749634639604015,1.4653055063821754,1.3780050581561547,1.0828566339875632,1.1880683782665835,0.7740058976438071,0.5841878793009103,32.62359322854165
2024-06-07,16.50391079422638,3.538794354308297,3.625403995030232,2.4749634639604015,1.4653055063821754,1.3780050581561547,1.0828566339875632,1.1880683782665835,0.7827195700982723,0.5841878793009103,32.62421563371697
2024-06-11,16.50391079422638,3.5381719491329786,3.625403995030232,2.4753375294707682,1.4653055063821754,1.3780050581561547,1.083479039162882,1.1880683782665835,0.7764955183450829,0.5841878793009103,32.61836564747414
2024-06-12,16.50391079422638,3.528835871503194,3.625403995030232,2.4753375294707682,1.46841753225877,1.3780050581561547,1.0641844787279946,1.2254126887857204,0.676288285118732,0.5841878793009103,32.52998411257886
2024-06-13,16.50391079422638,3.53132549220447,3.6316280467834208,2.4753375294707682,1.46841753225877,1.3780050581561547,1.0654292890786323,1.2254126887857204,0.6831347420472405,0.5848102844762293,32.54741145748778
2024-06-14,16.50391079422638,3.5232342249253237,3.6316280467834208,2.4753375294707682,1.46841753225877,1.3780050581561547,1.0735205563577788,1.2254126887857204,0.6831347420472405,0.5848102844762293,32.54741145748778
2024-06-17,16.50391079422638,3.5232342249253237,3.6316280467834208,2.4753375294707682,1.46841753225877,1.3780050581561547,1.0685413149552272,1.2254126887857204,0.6831347420472405,0.5848102844762293,32.54243221608523
2024-06-18,16.50391079422638,3.520744604224048,3.662748305549369,2.4753375294707682,1.46841753225877,1.3780050581561547,1.0392882717152365,1.2254126887857204,0.6781555006446888,0.5848102844762293,32.536830569507366
2024-06-19,16.50391079422638,3.520744604224048,3.659636279672774,2.4753375294707682,1.467795127083451,1.3780050581561547,1.0392882717152365,1.2254126887857204,0.6787779058200077,0.5848102844762293,32.53371854363077
2024-06-20,16.50391079422638,3.520744604224048,3.659636279672774,2.4753375294707682,1.467795127083451,1.3780050581561547,1.0392882717152365,1.232259145714229,0.6800227161706457,0.5848102844762293,32.54180981090992
2024-06-21,16.50391079422638,3.520744604224048,3.6565242537961793,2.4753375294707682,1.4646831012068564,1.3780050581561547,1.045512323468426,1.232259145714229,0.6737986644174563,0.5848102844762293,32.535585759156724
2024-06-24,16.50391079422638,3.5238566301006427,3.662748305549369,2.4753375294707682,1.4646831012068564,1.3780050581561547,1.045512323468426,1.2254126887857204,0.6731762592421372,0.5841878793009103,32.536830569507366
2024-06-25,16.50391079422638,3.521989414574686,3.662748305549369,2.4753375294707682,1.4646831012068564,1.3780050581561547,1.045512323468426,1.2254126887857204,0.6787779058200077,0.5841878793009103,32.540565000559276
2024-06-26,16.50391079422638,3.520122199048729,3.662748305549369,2.4753375294707682,1.4597038598043048,1.3780050581561547,1.045512323468426,1.2254126887857204,0.6850019575731973,0.5841878793009103,32.539942595383955
2024-06-27,16.50391079422638,3.520122199048729,3.662748305549369,2.4753375294707682,1.4597038598043048,1.3780050581561547,1.045512323468426,1.2191886370325309,0.6831347420472405,0.5841878793009103,32.53185132810481
2024-06-28,16.50391079422638,3.520122199048729,3.6615034951987306,2.469113477717579,1.4597038598043048,1.3780050581561547,1.045512323468426,1.2191886370325309,0.6856243627485162,0.5841878793009103,32.52687208670226
2024-07-02,16.50391079422638,3.5194997938734103,3.6615034951987306,2.469113477717579,1.4597038598043048,1.3780050581561547,1.045512323468426,1.2191886370325309,0.6850019575731973,0.5841878793009103,32.52562727635162
2024-07-03,16.50391079422638,3.5226118197500043,3.6615034951987306,2.469113477717579,1.4597038598043048,1.3780050581561547,1.045512323468426,1.2191886370325309,0.6856243627485162,0.5841878793009103,32.52936170740354
2024-07-04,16.50391079422638,3.520122199048729,3.6615034951987306,2.4610222104384327,1.4597038598043048,1.3780050581561547,1.0392882717152365,1.2191886370325309,0.6862467679238352,0.5866775000021862,32.51566879354652
2024-07-05,16.50391079422638,3.518254983522772,3.6615034951987306,2.4610222104384327,1.4590814546289859,1.3780050581561547,1.0392882717152365,1.2198110422078499,0.6868691730991541,0.5866775000021862,32.51442398319588
2024-07-08,16.50391079422638,3.520744604224048,3.6272712105561884,2.4610222104384327,1.483977661641744,1.3780050581561547,1.0517363752216156,1.2291471198376342,0.688736388625111,0.5897895258787809,32.53434094880609
2024-07-09,16.50391079422638,3.508296500717669,3.6272712105561884,2.4610222104384327,1.483977661641744,1.3773826529808357,1.0504915648709776,1.2291471198376342,0.6949604403783005,0.5897895258787809,32.52624968152694
2024-07-10,16.50391079422638,3.508296500717669,3.6272712105561884,2.4610222104384327,1.482732851291106,1.3773826529808357,1.0504915648709776,1.2291471198376342,0.7092757594106363,0.5904119310541,32.539942595383955
2024-07-12,16.50391079422638,3.511408526594264,3.626026400205551,2.4597774000877948,1.482732851291106,1.3773826529808357,1.0504915648709776,1.2291471198376342,0.7092757594106363,0.6731918193715202,32.6233448888767
2024-07-15,16.50391079422638,3.511408526594264,3.626026400205551,2.4597774000877948,1.482732851291106,1.3773826529808357,1.0660516942539513,1.2291471198376342,0.7092757594106363,0.6731918193715202,32.63890501825967
2024-07-16,16.50391079422638,3.5101637162436257,3.626026400205551,2.4597774000877948,1.495180954797485,1.3773826529808357,1.069163720130546,1.2291471198376342,0.7080309490599984,0.6731918193715202,32.65197552694137
2024-07-17,16.50391079422638,3.5101637162436257,3.626026400205551,2.4597774000877948,1.5014050065506745,1.3773826529808357,1.069163720130546,1.2291471198376342,0.7080309490599984,0.6731918193715202,32.65819957869456
2024-07-18,16.50391079422638,3.511408526594264,3.626026400205551,2.4597774000877948,1.5014050065506745,1.3773826529808357,1.069163720130546,1.2291471198376342,0.7067861387093606,0.6731918193715202,32.65819957869456
2024-07-19,16.50391079422638,3.5095413110683067,3.626026400205551,2.4597774000877948,1.5045170324272692,1.3773826529808357,1.069163720130546,1.2291471198376342,0.7055413283587226,0.6731918193715202,32.65819957869456
2024-07-22,16.50391079422638,3.5095413110683067,3.626026400205551,2.4597774000877948,1.5045170324272692,1.3773826529808357,1.0722757460071408,1.2291471198376342,0.7055413283587226,0.6557644744625896,32.64388425966223
2024-07-23,16.50391079422638,3.5157653628214964,3.626026400205551,2.4597774000877948,1.5045170324272692,1.3773826529808357,1.0722757460071408,1.2291471198376342,0.7061637335340416,0.6557644744625896,32.65073071659073
2024-07-24,16.50391079422638,3.5157653628214964,3.622914374328956,2.4597774000877948,1.5107410841804585,1.3773826529808357,1.0722757460071408,1.2359935767661427,0.7217238629170153,0.6557644744625896,32.67624932877881
2024-07-25,16.50391079422638,3.5157653628214964,3.622914374328956,2.4597774000877948,1.5175875411089672,1.3773826529808357,1.0722757460071408,1.2291471198376342,0.7217238629170153,0.6557644744625896,32.67624932877881
2024-07-29,16.50391079422638,3.5157653628214964,3.622914374328956,2.4597774000877948,1.5231891876868378,1.3773826529808357,1.0722757460071408,1.2291471198376342,0.7161222163391447,0.6557644744625896,32.67624932877881
2024-07-30,16.50391079422638,3.5157653628214964,3.622914374328956,2.4597774000877948,1.5231891876868378,1.3773826529808357,1.0722757460071408,1.2291471198376342,0.713632595637869,0.6557644744625896,32.67375970807753
2024-07-31,16.50391079422638,3.5157653628214964,3.622914374328956,2.4597774000877948,1.5231891876868378,1.3773826529808357,1.0722757460071408,1.229769525012953,0.7111429749365932,0.6557644744625896,32.67189249255157
2024-08-02,16.50391079422638,3.5157653628214964,3.622914374328956,2.4597774000877948,1.5045170324272692,1.3773826529808357,1.0722757460071408,1.2478192750972026,0.7074085438846794,0.6594989055145033,32.67127008737626
2024-08-05,16.50391079422638,3.5406615698342545,3.622914374328956,2.4597774000877948,1.5026498169013125,1.3773826529808357,1.0722757460071408,1.257777757902306,0.7080309490599984,0.6601213106898223,32.7055023720188
2024-08-07,16.50391079422638,3.543773595710849,3.622914374328956,2.4597774000877948,1.5020274117259935,1.3773826529808357,1.0778773925850114,1.2484416802725216,0.7410184233519027,0.6657229572676928,32.74284668253794
2024-08-08,16.50391079422638,3.543773595710849,3.622914374328956,2.4597774000877948,1.5020274117259935,1.3773826529808357,1.0778773925850114,1.24346243886997,0.7410184233519027,0.6657229572676928,32.73786744113538
2024-08-09,16.50391079422638,3.543773595710849,3.622914374328956,2.4479517017567347,1.5020274117259935,1.3773826529808357,1.0778773925850114,1.24346243886997,0.7491096906310492,0.6657229572676928,32.73413301008347
2024-08-12,16.50391079422638,3.543773595710849,3.622914374328956,2.4479517017567347,1.5032722220766312,1.3773826529808357,1.0778773925850114,1.24346243886997,0.7478648802804112,0.6657229572676928,32.73413301008347
2024-08-13,16.50391079422638,3.5531096733406335,3.622914374328956,2.4479517017567347,1.5051394376025882,1.3773826529808357,1.0778773925850114,1.24346243886997,0.7615577941374281,0.6663453624430118,32.75965162227155
2024-08-14,16.50391079422638,3.55497688886659,3.622914374328956,2.4479517017567347,1.5051394376025882,1.3773826529808357,1.0890806857407525,1.24346243886997,0.7646698200140228,0.6663453624430118,32.775834156829845
2024-08-15,16.50391079422638,3.55497688886659,3.622914374328956,2.4479517017567347,1.5051394376025882,1.3773826529808357,1.0890806857407525,1.24346243886997,0.7640474148387039,0.6663453624430118,32.775211751654524
2024-08-20,16.50391079422638,3.55497688886659,3.622914374328956,2.4479517017567347,1.505092757214439,1.3773826529808357,1.0890806857407525,1.24346243886997,0.7640474148387039,0.6663454558037881,32.775165164627154
2024-08-21,16.50391079422638,3.5076740955423498,3.632872857134059,2.4479517017567347,1.508204783091034,1.3773826529808357,1.0890806857407525,1.24346243886997,0.7702714665918934,0.6663454558037881,32.7471569317378
2024-08-22,16.50391079422638,3.5076740955423498,3.632872857134059,2.4479517017567347,1.508204783091034,1.3773826529808357,1.0890806857407525,1.24346243886997,0.7696490614165744,0.6663454558037881,32.74653452656248
2024-08-26,16.50391079422638,3.5076740955423498,3.632872857134059,2.4479517017567347,1.5100719986169908,1.3773826529808357,1.0890806857407525,1.24346243886997,0.7696490614165744,0.6663454558037881,32.74840174208843
2024-08-28,16.50391079422638,3.5076740955423498,3.632872857134059,2.4479517017567347,1.5162960503701803,1.3773826529808357,1.1202009445067,1.2484416802725216,0.7696490614165744,0.6663454558037881,32.79072529401012
2024-08-29,16.50391079422638,3.5095413110683067,3.6297608312574643,2.4417276500035454,1.5225201021233699,1.3773826529808357,1.1202009445067,1.2471968699218838,0.7696490614165744,0.6663454558037881,32.78823567330885
2024-08-30,16.50391079422638,3.49584839721129,3.6297608312574643,2.4417276500035454,1.5287441538765594,1.3773826529808357,1.1202009445067,1.245329654395927,0.7727610872931692,0.6663454558037881,32.782011621555654
2024-09-02,16.50391079422638,3.49584839721129,3.6297608312574643,2.4417276500035454,1.5287441538765594,1.3773826529808357,1.1202009445067,1.254043326850392,0.7727610872931692,0.6663454558037881,32.79072529401012
2024-09-03,16.50391079422638,3.4989604230878846,3.6297608312574643,2.4417276500035454,1.5287441538765594,1.3773826529808357,1.119578539331381,1.254043326850392,0.7746283028191261,0.6663454558037881,32.795082130237354
2024-09-05,16.50391079422638,3.4989604230878846,3.6297608312574643,2.4417276500035454,1.5299889642271973,1.3773826529808357,1.119578539331381,1.254043326850392,0.7926780529033756,0.6663454558037881,32.81437669067224
2024-09-10,16.50391079422638,3.511408526594264,3.6297608312574643,2.4417276500035454,1.532478584928473,1.3773826529808357,1.1202009445067,1.2509313009737975,0.7845867856242292,0.6663454558037881,32.81873352689947
2024-09-12,16.50391079422638,3.511408526594264,3.6297608312574643,2.4417276500035454,1.532478584928473,1.3773826529808357,1.123312970383295,1.2509313009737975,0.7827195700982723,0.6663454558037881,32.81997833725011
2024-09-13,16.50391079422638,3.5163877679968154,3.6297608312574643,2.4417276500035454,1.532478584928473,1.3773826529808357,1.1307818324871222,1.2509313009737975,0.7708938717672124,0.6663454558037881,32.820600742425434
2024-09-16,16.50391079422638,3.5163877679968154,3.6297608312574643,2.4417276500035454,1.5138064296689044,1.3773826529808357,1.1388730997662684,1.2509313009737975,0.7758731131697639,0.6663454558037881,32.81499909584756
2024-09-19,16.50391079422638,3.5163877679968154,3.6297608312574643,2.4417276500035454,1.5138064296689044,1.3773826529808357,1.1388730997662684,1.2478192750972026,0.7852091907995481,0.6663454558037881,32.821223147600755
2024-09-20,16.50391079422638,3.5194997938734103,3.6297606756561707,2.4417276500035454,1.5138064296689044,1.3773826529808357,1.1388730997662684,1.2459520595712459,0.7851469502820164,0.6663454558037881,32.82240556183256
2024-09-24,16.50391079422638,3.5194997938734103,3.6297606756561707,2.4417276500035454,1.5138064296689044,1.3773826529808357,1.1388730997662684,1.2459520595712459,0.7857693554573353,0.6663454558037881,32.82302796700788
2024-09-25,16.50391079422638,3.5194997938734103,3.6297606756561707,2.4417276500035454,1.5138064296689044,1.3773826529808357,1.1388730997662684,1.242840033694651,0.7919934072105247,0.6663454558037881,32.82613999288448
2024-09-26,16.50391079422638,3.517632578347453,3.6297606756561707,2.4417276500035454,1.5138064296689044,1.3773826529808357,1.1388730997662684,1.2484416802725216,0.7988398641390332,0.6663454558037881,32.8367208808649
2024-09-27,16.50391079422638,3.517632578347453,3.6297606756561707,2.443594865529502,1.5138064296689044,1.3773826529808357,1.1388730997662684,1.2484416802725216,0.7969726486130764,0.6663454558037881,32.8367208808649
2024-09-30,16.50391079422638,3.5157653628214964,3.617934946204852,2.452930943159286,1.5138064296689044,1.3773826529808357,1.1388730997662684,1.2484416802725216,0.8187568297492396,0.6632334299271933,32.85103616877698
2024-10-02,16.50391079422638,3.5101637162436257,3.617934946204852,2.4884049261265897,1.5075823779157151,1.3773826529808357,1.2060928587007151,1.2117197749287034,0.7863917606326543,0.604104938271893,32.81368874623196
2024-10-03,16.50391079422638,3.5002052334385225,3.655279256723989,2.4884049261265897,1.5075823779157151,1.3773826529808357,1.1867982982658276,1.2216782577338068,0.7689644157237236,0.604104938271893,32.81431115140728
2024-10-04,16.50391079422638,3.5194997938734103,3.641586342866972,2.4884049261265897,1.4845533864289138,1.3773826529808357,1.2123169104539044,1.2359935767661427,0.7646075794964909,0.604104938271893,32.83236090149153
2024-10-07,16.50391079422638,3.533192707730427,3.638474316990377,2.4884049261265897,1.4814413605523191,1.376760247805517,1.2123169104539044,1.2266574991363584,0.7602507432692582,0.604104938271893,32.82551444456303
2024-10-08,16.50391079422638,3.5425287853602114,3.609221273750386,2.5133011331393473,1.4615243949421126,1.376760247805517,1.193644755194336,1.2266574991363584,0.7814125192301026,0.604104938271893,32.81306634105665
2024-10-09,16.50391079422638,3.5269686559772375,3.616067730678895,2.4915169520031846,1.457789963890199,1.376760247805517,1.2123169104539044,1.2266574991363584,0.7484250449381983,0.604104938271893,32.76451873738176
2024-10-10,16.50391079422638,3.530703087029151,3.628515834185274,2.4915169520031846,1.457789963890199,1.376760247805517,1.2023584276488013,1.2347487664155048,0.7478026397628793,0.604104938271893,32.778211651238784
2024-10-14,16.50391079422638,3.530703087029151,3.628515834185274,2.4915169520031846,1.457789963890199,1.376760247805517,1.2017360224734823,1.2372383871167805,0.752159475990112,0.604104938271893,32.78443570299197
2024-10-15,16.494574716596595,3.4024876209134476,3.6166901358542134,2.4298988396466084,1.4397402138059494,1.3916979720131717,1.1419851256428633,1.229769525012953,1.0832790292597931,0.5953912658174277,32.82551444456303
2024-10-16,16.494574716596595,3.4914915609840573,3.635984696289101,2.384463261848325,1.4801965502016812,1.376760247805517,1.2228977984343268,1.244084844045289,0.8050639158922226,0.5879224037136004,32.723439995810715
2024-10-17,16.494574716596595,3.528835871503194,3.6434535583929284,2.3832184514976875,1.4801797452619476,1.376760247805517,1.2253874191356025,1.2223006629091255,0.8119103728207311,0.5904120244148762,32.7570330703382
2024-10-18,16.494574716596595,3.582362716580624,3.6166901358542134,2.3807288307964116,1.4540387278985518,1.3773826529808357,1.2278770398368783,1.23163674053891,0.7870141658079732,0.5904120244148762,32.74271775130587
2024-10-21,16.494574716596595,3.622196647801037,3.614822920328257,2.3807288307964116,1.4540387278985518,1.3773826529808357,1.2129393156292234,1.241595223344013,0.7826573295807404,0.5953912658174277,32.776327630773096
2024-10-22,16.494574716596595,3.6751010877031476,3.568142532179336,2.3788616152704547,1.4527939175479139,1.3773826529808357,1.2465491950964467,1.2179438266818932,0.7876365709832921,0.5953912658174277,32.79437738085734
2024-10-23,16.494574716596595,3.6751010877031476,3.5675201270040167,2.3788616152704547,1.4459474606194054,1.3773826529808357,1.2521508416743174,1.2179438266818932,0.7870141658079732,0.5953912658174277,32.79188776015607
2024-10-24,16.494574716596595,3.6751010877031476,3.5675201270040167,2.3788616152704547,1.4303873312364317,1.3773826529808357,1.2546404623755931,1.2279023094869963,0.7889155513780549,0.5953912658174277,32.790677119849555
2024-10-25,16.494574716596595,3.696885268839311,3.598640385769964,2.3788616152704547,1.4303873312364317,1.3773826529808357,1.255885272726231,1.2235454732597637,0.7870483358520981,0.5636486018761613,32.806859654407845
2024-10-28,16.494574716596595,3.692528432612078,3.598640385769964,2.3788616152704547,1.4602627796517413,1.3773826529808357,1.2509060313236795,1.2135869904546606,0.7839363099755035,0.5636486018761613,32.81432851651168
2024-10-30,16.494574716596595,3.696885268839311,3.598640385769964,2.3788616152704547,1.4602627796517413,1.3773826529808357,1.2533956520249552,1.2266574991363584,0.7839363099755035,0.5549349294216961,32.82553180966741
2024-10-31,16.494574716596595,3.7276943250175982,3.598640385769964,2.3788616152704547,1.447814676145362,1.3773826529808357,1.2297442553628353,1.2254126887857204,0.7820690944495466,0.5549349294216961,32.81712933980061
2024-11-01,16.494574716596595,3.72707191984228,3.595528359893369,2.3788616152704547,1.4353665726389833,1.3773826529808357,1.244059574395171,1.2254126887857204,0.7820690944495466,0.5549349294216961,32.81526212427465
