date,SORRENTO SECURITIES LTD,GRANSING SECURITIES CO LTD,YUEN META (INTERNATIONAL) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,LUK FOOK SECURITIES (HK) LTD,PHILLIP SECURITIES (HONG KONG) LTD,VALUABLE CAPITAL LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-08-22,44.31818181818182,31.543340380549683,1.0253699788583508,14.244186046511627,0.0,0.0,3.2610993657505283,3.2029598308668077,2.404862579281184
2024-08-23,44.291754756871036,31.58033826638478,1.0253699788583508,14.244186046511627,0.0,0.0,3.2505285412262155,3.2029598308668077,2.404862579281184
2024-08-26,44.25657825213991,31.62316390151115,1.0250449117615978,14.239670294832504,0.0,0.0,3.2494980450174364,3.201944415090352,2.4041001796470467
2024-08-27,44.182605938920005,31.62316390151115,1.099017224981507,14.239670294832504,0.0,0.0,3.2494980450174364,3.201944415090352,2.4041001796470467
2024-08-28,44.14266842800528,31.6776750330251,1.0990752972258917,14.22457067371202,0.0,0.0,3.249669749009247,3.2021136063408187,2.404227212681638
2024-08-29,44.079260237780716,31.74108322324967,1.0990752972258917,14.22457067371202,0.0,0.0,3.249669749009247,3.2021136063408187,2.404227212681638
2024-08-30,44.0164843873831,31.806414117398425,1.0989591588735668,14.223067575421355,0.0,0.0,3.2493263591694403,3.2017752417181806,2.4039731600359273
2024-09-02,43.968933269931846,31.790563744914675,1.1623606488085803,14.223067575421355,0.0,0.0,3.2493263591694403,3.2017752417181806,2.4039731600359273
2024-09-03,43.968933269931846,31.732445712474245,1.2204786812490094,14.223067575421355,0.0,0.0,3.2493263591694403,3.2017752417181806,2.4039731600359273
2024-09-04,43.916098694986,31.785280287420086,1.2204786812490094,14.223067575421355,0.0,0.0,3.2493263591694403,3.2017752417181806,2.4039731600359273
2024-09-05,43.873831035029326,31.806414117398425,1.2416125112273473,14.223067575421355,0.0,0.0,3.2493263591694403,3.2017752417181806,2.4039731600359273
2024-09-09,43.873831035029326,31.737729169968826,1.2416125112273473,14.223067575421355,0.0,0.0,3.3180113065990384,3.2017752417181806,2.4039731600359273
2024-09-10,43.873831035029326,31.663760765044646,1.3155809161515295,14.223067575421355,0.0,0.0,3.3180113065990384,3.2017752417181806,2.4039731600359273
2024-09-11,43.80514608759973,31.732445712474245,1.3155809161515295,14.223067575421355,0.0,0.0,3.3180113065990384,3.2017752417181806,2.4039731600359273
2024-09-12,43.73415046491969,31.804733727810653,1.315511411665258,14.22231614539307,0.0,0.0,3.317836010143702,3.201606086221471,2.403846153846154
2024-09-13,43.63905325443787,31.899830938292478,1.315511411665258,14.22231614539307,0.0,0.0,3.317836010143702,3.201606086221471,2.403846153846154
2024-09-16,43.570371935756555,31.899830938292478,1.3841927303465764,14.22231614539307,0.0,0.0,3.317836010143702,3.201606086221471,2.403846153846154
2024-09-17,43.44266624412402,31.891406538847516,1.5264353245655733,14.218560185918767,0.0,0.0,3.316959805630381,3.2007605767707177,2.403211324143031
2024-09-19,43.36872128030423,31.912533671367456,1.5792531558654201,14.218560185918767,0.0,0.0,3.316959805630381,3.2007605767707177,2.403211324143031
2024-09-20,43.30533988274441,31.975915068927268,1.5792531558654201,14.218560185918767,0.0,0.0,3.316959805630381,3.2007605767707177,2.403211324143031
2024-09-23,43.25252205144457,32.02873290022712,1.5792531558654201,14.218560185918767,0.0,0.0,3.316959805630381,3.2007605767707177,2.403211324143031
2024-09-24,43.22096586706118,32.05114657085491,1.5798372609109161,14.223819084856812,0.0,0.0,3.3181866215787807,3.201944415090352,2.4041001796470467
2024-09-25,43.300221916939655,31.971890520976437,1.5798372609109161,14.223819084856812,0.0,0.0,3.3181866215787807,3.201944415090352,2.4041001796470467
2024-09-26,43.397422353686885,31.882526938516797,1.5793365729980986,14.219311219099936,0.0,0.0,3.3171350095077115,3.2009296429326013,2.403338263257976
2024-09-27,43.45024297485738,31.82970631734629,1.5793365729980986,14.219311219099936,0.0,0.0,3.3171350095077115,3.2009296429326013,2.403338263257976
2024-09-30,43.51890978237904,31.761039509824634,1.5793365729980986,14.219311219099936,0.0,0.0,3.3171350095077115,3.2009296429326013,2.403338263257976
2024-10-02,43.57240942220344,31.704869546846943,1.5791697475441007,14.22309073624168,0.0,0.0,3.3167846202598503,3.2005915284673074,2.4030843984366745
2024-10-03,43.58432780652656,31.698172985531738,1.5788362023444926,14.22008659837364,0.0,0.0,3.3160840637870947,3.199915513781814,2.4025768296546626
2024-10-04,43.64174059991551,31.648711449091678,1.5790029573299538,14.211026615969583,0.0,0.0,3.316434305027461,3.200253485424588,2.4028305872412337
2024-10-07,43.72788253314319,31.574499551048437,1.5792531558654201,14.197433053398829,0.0,0.0,3.316959805630381,3.2007605767707177,2.403211324143031
2024-10-08,43.739433643279796,31.582840236686387,1.5796703296703296,14.22231614539307,0.0,0.0,3.317836010143702,3.1804733727810652,2.377430262045647
2024-10-09,43.73250224499498,31.577835296603457,1.5794199989435316,14.235909355026147,0.0,0.0,3.317310231894776,3.179969362421425,2.377053510115683
2024-10-10,43.7770734284205,31.537242472266243,1.5795034337031166,14.231378763866879,0.0,0.0,3.3174854727945062,3.1801373481246697,2.3771790808240887
2024-10-14,43.82693222040256,31.49136245971789,1.5795868772782502,14.232130593269588,0.0,0.0,3.3176607322098364,3.1750224523218344,2.377304664800042
2024-10-15,44.76293103448276,30.064655172413797,1.6109913793103448,14.515086206896552,0.0,0.0,3.383620689655172,3.238146551724138,2.4245689655172415
2024-10-16,44.82219827586207,30.005387931034484,1.6109913793103448,14.515086206896552,0.0,0.0,3.383620689655172,3.238146551724138,2.4245689655172415
2024-10-17,44.90301724137931,29.92456896551724,1.6109913793103448,14.515086206896552,0.0,0.0,3.383620689655172,3.238146551724138,2.4245689655172415
2024-10-18,44.99084347732414,29.844877733491327,1.6104707529893354,14.510395346332006,0.0,0.0,3.3825272002585374,3.237100075406657,2.4237854141979964
2024-10-21,45.05009156522676,29.785629645588713,1.6104707529893354,14.510395346332006,0.0,0.0,3.3825272002585374,3.237100075406657,2.4237854141979964
2024-10-22,45.12011203274803,29.71560917806744,1.6104707529893354,14.510395346332006,0.0,0.0,3.3825272002585374,3.237100075406657,2.4237854141979964
2024-10-23,41.85429800860602,27.604323026118283,1.4960472330631442,13.479435604923445,0.0,7.1650155108576,3.142199539677774,3.0071049734814372,2.2515761032722907
2024-10-24,41.799259481637144,27.604323026118283,1.5510857600320223,13.479435604923445,0.0,7.1650155108576,3.142199539677774,3.0071049734814372,2.2515761032722907
2024-10-25,41.74922445711998,27.604323026118283,1.6011207845491842,13.479435604923445,0.0,7.1650155108576,3.142199539677774,3.0071049734814372,2.2515761032722907
2024-10-28,41.71085542771385,27.648824412206103,1.6008004002001,13.476738369184593,0.0,7.1635817908954476,3.1415707853926964,3.006503251625813,2.2511255627813904
2024-10-29,35.24881516587678,23.387779282329046,16.799255247122545,11.399796885578876,0.0,6.059580230196344,2.6574136763710223,2.543161814488829,1.9041976980365607
2024-10-30,34.54975713040229,24.81421513679578,16.48191970772616,11.238427367459627,0.0,5.945115622534977,2.607215510441317,2.49512184996056,1.8682276746792876
2024-10-31,34.50107919641375,24.809065249875477,16.478499086833803,11.298356300846754,0.0,5.94388178648514,2.6066744147434835,2.4946040179312634,1.8678399468703304
2024-11-01,34.44010957084752,24.807005893583465,16.543537810243215,11.297418444425999,0.0,5.94338839545115,2.6064580393458954,2.4943969452975843,1.8676849008051797
2024-11-04,34.39030464015937,24.807005893583465,16.59334274093135,11.297418444425999,0.0,5.94338839545115,2.6064580393458954,2.4943969452975843,1.8676849008051797
2024-11-05,34.357101353033954,24.840209180708893,16.59334274093135,11.297418444425999,0.0,5.94338839545115,2.6064580393458954,2.4943969452975843,1.8676849008051797
2024-11-06,34.31559724412717,24.88171328961567,16.59334274093135,11.297418444425999,0.0,5.94338839545115,2.6064580393458954,2.4943969452975843,1.8676849008051797
2024-11-07,34.31559724412717,24.827757948036854,16.64729808251017,11.297418444425999,0.0,5.94338839545115,2.6064580393458954,2.4943969452975843,1.8676849008051797
2024-11-13,34.30278388582334,24.818487325229224,16.67842177322325,11.293200016595446,0.0,5.941169149068581,2.6054847944239308,2.493465543708252,1.866987511927976
2024-11-18,34.30278388582334,24.76870099157781,16.72820810687466,11.293200016595446,0.0,5.941169149068581,2.6054847944239308,2.493465543708252,1.866987511927976
2024-11-20,34.30278388582334,24.710616935651164,16.78629216280131,11.293200016595446,0.0,5.941169149068581,2.6054847944239308,2.493465543708252,1.866987511927976
2024-11-21,34.30136076999668,24.66810487885828,16.831231330899435,11.292731496846995,0.0,5.940922668436774,2.6053767009624957,2.4933620975771653,1.8669100564221706
2024-11-22,34.26271678698863,24.71164218737034,16.832627997676543,11.28537050867148,0.0,5.941415650153514,2.605592896855033,2.4935689984233673,1.8670649738610903
2024-11-25,34.21041709898319,24.752023241336378,16.837518157294046,11.288649097323097,0.0,5.943141730649512,2.6063498651172443,2.4942934218717574,1.867607387424777
2024-11-26,34.16061423531853,24.801826105001037,16.837518157294046,11.288649097323097,0.0,5.943141730649512,2.6063498651172443,2.4942934218717574,1.867607387424777
2024-11-27,34.114961610292596,24.801826105001037,16.883170782319983,11.288649097323097,0.0,5.943141730649512,2.6063498651172443,2.4942934218717574,1.867607387424777
2024-11-28,34.05270803071176,24.801826105001037,16.94542436190081,11.288649097323097,0.0,5.943141730649512,2.6063498651172443,2.4942934218717574,1.867607387424777
2024-11-29,34.01668257459435,24.79976760592605,16.985516869319834,11.287712163339835,0.0,5.942648462464207,2.6061335435946384,2.4940864007967796,1.867452379964311
2024-12-02,33.95443416192887,24.862016018591525,16.985516869319834,11.287712163339835,0.0,5.942648462464207,2.6061335435946384,2.4940864007967796,1.867452379964311
2024-12-03,33.900556155059355,24.86511164605296,17.03328629534324,11.28911762264464,0.0,5.94338839545115,2.6064580393458954,2.4943969452975843,1.8676849008051797
2024-12-04,33.900556155059355,24.81530671536482,17.083091226031378,11.28911762264464,0.0,5.94338839545115,2.6064580393458954,2.4943969452975843,1.8676849008051797
2024-12-05,33.900556155059355,24.761351373786006,17.14949780028223,11.276666389972608,0.0,5.94338839545115,2.6064580393458954,2.4943969452975843,1.8676849008051797
2024-12-06,33.95036108574749,24.711546443097866,17.14949780028223,11.276666389972608,0.0,5.94338839545115,2.6064580393458954,2.4943969452975843,1.8676849008051797
2024-12-09,33.95036108574749,24.665891923300407,17.195152320079686,11.276666389972608,0.0,5.94338839545115,2.6064580393458954,2.4943969452975843,1.8676849008051797
2024-12-10,33.95036108574749,24.603635759940236,17.25740848343986,11.276666389972608,0.0,5.94338839545115,2.6064580393458954,2.4943969452975843,1.8676849008051797
2024-12-11,33.94895206474372,24.602614650342396,17.314795600747043,11.222245279103548,0.0,5.943141730649512,2.6063498651172443,2.4942934218717574,1.867607387424777
2024-12-12,33.609872014007586,24.755075665985743,17.392754408638012,11.272772751907283,0.0,5.96990036269646,2.6180847959311295,2.5055238254054277,1.876016175428357
2024-12-13,33.609872014007586,24.692541793471463,17.392754408638012,11.272772751907283,0.0,6.032434235210739,2.6180847959311295,2.5055238254054277,1.876016175428357
2024-12-16,33.609872014007586,24.638345770625754,17.44695043148372,11.272772751907283,0.0,6.032434235210739,2.6180847959311295,2.5055238254054277,1.876016175428357
2024-12-17,33.609872014007586,24.538291574602912,17.547004627506567,11.272772751907283,0.0,6.032434235210739,2.6180847959311295,2.5055238254054277,1.876016175428357
2024-12-18,33.61267458828435,24.498644986449865,17.590160516989787,11.25703564727955,0.0,6.032937252449448,2.6266416510318953,2.5057327496351887,1.876172607879925
2024-12-19,33.61127324272492,24.497623613774703,17.664470941382472,11.189860752105394,0.0,6.032685733344452,2.6223630451096476,2.5056282831651795,1.8760943883932295
2024-12-20,33.62388956082913,24.506819034908453,17.78788005171623,11.035575760103432,0.0,6.0349501605705465,2.627518038119865,2.5065687950952995,1.8767985986570461
2024-12-23,33.62388956082913,24.444259081619883,17.8504400050048,11.035575760103432,0.0,6.0349501605705465,2.627518038119865,2.5065687950952995,1.8767985986570461
2024-12-27,33.62388956082913,24.410893773199316,17.89214664053051,11.035575760103432,0.0,6.0349501605705465,2.6191767110147226,2.5065687950952995,1.8767985986570461
2024-12-30,33.62388956082913,24.348333819910746,17.954706593819076,11.035575760103432,0.0,6.0349501605705465,2.6191767110147226,2.5065687950952995,1.8767985986570461
2025-01-02,33.62388956082913,24.298285857279893,18.00475455644993,11.035575760103432,0.0,6.0349501605705465,2.6191767110147226,2.5065687950952995,1.8767985986570461
2025-01-03,33.62108511614329,24.225363860044205,18.08248884440552,11.034655323407982,0.0,6.034446807623337,2.618958255139914,2.5063597314316692,1.8766420618040784
2025-01-06,33.60146709456925,24.211228274913516,18.130288000666862,11.028216563164255,0.0,6.030925686658609,2.617430083774434,2.504897261701329,1.8755470345517444
2025-01-07,33.58746823313752,24.20114152397617,18.164396117152023,11.023622047244094,0.0,6.028413115027289,2.61633962421364,2.503853684956047,1.8747656542932134
2025-01-08,33.57627753946108,24.19307817250427,18.191662154845694,11.019949189954605,0.0,6.0264045645745705,2.615467910541002,2.5030194494190163,1.8741410186997625
2025-01-09,33.56369691923397,24.229808492922565,18.184845961698585,11.007493755203997,0.0,6.024146544546212,2.614487926727727,2.502081598667777,1.8734388009991676
2025-01-10,33.56369691923397,24.175686927560367,18.238967527060783,11.007493755203997,0.0,6.024146544546212,2.614487926727727,2.502081598667777,1.8734388009991676
2025-01-13,33.54693741677763,24.16361517976032,18.27979360852197,11.001997336884155,0.0,6.021138482023968,2.6131824234354193,2.5008322237017313,1.872503328894807
2025-01-14,33.54693741677763,24.12200399467377,18.321404793608522,11.001997336884155,0.0,6.021138482023968,2.6131824234354193,2.5008322237017313,1.872503328894807
2025-01-15,33.54693741677763,24.05958721704394,18.38382157123835,11.001997336884155,0.0,6.021138482023968,2.6131824234354193,2.5008322237017313,1.872503328894807
2025-01-16,33.55391850834478,24.022974154076664,18.40845715237025,11.004286843967204,0.0,6.022391476255879,2.6137262246639197,2.501352644941108,1.8728929953801974
2025-01-17,33.55112572308461,23.979358275417205,18.456864621915187,11.003370926796787,0.0,6.021890215989013,2.613508677015273,2.5011444504556994,1.8727371093262306
2025-01-20,33.54833340268819,23.944072240023303,18.496941450626274,11.00245516208231,0.0,6.0213890391577545,2.6132911655777953,2.50093629062461,1.872581249219758
2025-01-21,33.54833340268819,23.902459323373975,18.5385543672756,11.00245516208231,0.0,6.0213890391577545,2.6132911655777953,2.50093629062461,1.872581249219758
2025-01-22,33.54833340268819,23.84836253172985,18.59265115891973,11.00245516208231,0.0,6.0213890391577545,2.6132911655777953,2.50093629062461,1.872581249219758
2025-01-23,33.46510756938954,23.84836253172985,18.675876992218384,11.00245516208231,0.0,6.0213890391577545,2.6132911655777953,2.50093629062461,1.872581249219758
2025-01-24,33.2570429861429,23.84836253172985,18.883941575465023,11.00245516208231,0.0,6.0213890391577545,2.6132911655777953,2.50093629062461,1.872581249219758
2025-01-27,33.2570429861429,23.84836253172985,18.917231908784487,10.969164828762848,0.0,6.0213890391577545,2.6132911655777953,2.50093629062461,1.872581249219758
2025-02-03,33.2570429861429,23.79010444842079,18.975489992093546,10.969164828762848,0.0,6.0213890391577545,2.6132911655777953,2.50093629062461,1.872581249219758
2025-02-05,33.255659121171774,23.747503328894805,19.020472703062584,10.968708388814912,0.0,6.021138482023968,2.6131824234354193,2.5008322237017313,1.872503328894807
2025-02-06,33.2570429861429,23.706878615122136,19.062877117057134,10.965003537097916,0.0,6.0213890391577545,2.6132911655777953,2.50093629062461,1.872581249219758
2025-02-07,33.723204994797086,23.71279916753382,18.60978147762747,10.94276795005203,0.0,6.022892819979188,2.6139438085327784,2.50156087408949,1.8730489073881373
2025-02-13,33.723204994797086,23.67117585848075,18.65140478668054,10.94276795005203,0.0,6.022892819979188,2.6139438085327784,2.50156087408949,1.8730489073881373
2025-02-14,33.723204994797086,23.637877211238294,18.684703433922998,10.94276795005203,0.0,6.022892819979188,2.6139438085327784,2.50156087408949,1.8730489073881373
2025-02-17,33.75650364203954,23.604578563995837,18.684703433922998,10.94276795005203,0.0,6.022892819979188,2.6139438085327784,2.50156087408949,1.8730489073881373
2025-02-18,33.7939646201873,23.567117585848074,18.684703433922998,10.94276795005203,0.0,6.022892819979188,2.6139438085327784,2.50156087408949,1.8730489073881373
2025-02-19,33.835587929240376,23.525494276795005,18.684703433922998,10.94276795005203,0.0,6.022892819979188,2.6139438085327784,2.50156087408949,1.8730489073881373
2025-02-21,31.814801769010998,22.04219012954483,17.57269774177136,10.289225470627372,6.046730069273218,5.663183437047474,2.457829439160894,2.352158428241556,1.7611835153222966
2025-02-24,31.822274417694263,22.04736739087884,17.576825210413,10.221178312781367,6.095126247798004,5.6645136034449015,2.458406733215894,2.352710902329223,1.7615971814445095
2025-02-25,31.812311665949206,22.040464916056823,17.684811959456816,10.206238015105859,6.022776190662545,5.662740187062185,2.4576370680546313,2.3519743278675693,1.7610456697843695
2025-02-26,31.849704188379107,22.06637150805156,17.588057830192376,10.218234533557967,6.029855424519061,5.669396230850605,2.46052580025859,2.354738862986326,1.7631156212044037
2025-02-27,31.82352020043846,22.048230504228,17.655809583463828,10.209834011901034,6.024898214844973,5.66473535859693,2.458502975258378,2.352803006576887,1.7616661446915125
2025-02-28,31.829750577548065,22.05254708485062,17.639688319824582,10.211832883041623,6.026077763420651,5.665844394847096,2.458984298523826,2.3532636360076746,1.762011041935863
2025-03-03,31.849704188379107,22.06637150805156,17.588057830192376,10.218234533557967,6.029855424519061,5.669396230850605,2.46052580025859,2.354738862986326,1.7631156212044037
2025-03-04,31.826012058570196,22.049956933677866,17.649361835408346,10.21063346644742,6.025369978858351,5.665178920992874,2.458695481951296,2.352987236708167,1.7618040873854828
2025-03-05,31.84845635480332,22.06550697382855,17.591286632189313,10.2178341952672,6.029619181946404,5.669174110640966,2.460429399780599,2.3546466071148724,1.7630465444287728
2025-03-06,31.828504306969457,22.051683633516053,17.662490211433045,10.19185591229444,6.025841816758026,5.665622552858261,2.4588880187940485,2.3531714956930303,1.7619420516836335
2025-03-07,31.81729226192806,22.043915613135542,17.691494774746566,10.188265685545423,6.023719127950213,5.663626756428823,2.4580218403851424,2.3523425574386474,1.761321382441583
2025-03-10,31.816046966731896,22.043052837573384,17.589041095890412,10.187866927592955,6.129158512720156,5.663405088062622,2.4579256360078277,2.3522504892367904,1.761252446183953
2025-03-11,31.85594482326201,22.07069519554824,17.591504036366487,10.200642683595893,6.03103691511874,5.67050709303237,2.4610079159808764,2.3552002508033545,1.7634610862920292
2025-03-12,31.833489974937347,22.05513784461153,17.653508771929825,10.189536340852131,6.026785714285714,5.6665100250626566,2.4592731829573933,2.3535401002506267,1.762218045112782
2025-03-13,31.844713440670663,22.06291377756885,17.585301837270343,10.19312884396913,6.068084772985467,5.668507854428644,2.460140243663572,2.354369882869119,1.7628393465742156
2025-03-14,31.857193243719873,22.071560136379667,17.59219343966767,10.197123486303248,6.031273268801192,5.670729317709762,2.461104361798017,2.3552925500646626,1.7635301955559042
2025-03-17,31.829750577548065,22.05254708485062,17.667097380476918,10.180508242296096,6.026077763420651,5.665844394847096,2.462899878617017,2.3532636360076746,1.762011041935863
2025-03-18,31.818537654610928,22.044778456239236,17.660873649600752,10.216063879755753,6.0239549084077035,5.6638484421481134,2.4620322530139345,2.3485204321277595,1.7613903240958197
2025-03-19,31.818537654610928,22.044778456239236,17.598246438077343,10.216063879755753,6.070925317050258,5.6638484421481134,2.4776890558947864,2.3485204321277595,1.7613903240958197
2025-03-20,31.828504306969457,22.051683633516053,17.603758809710257,10.219263899765075,6.041503523884104,5.665622552858261,2.4784651527016446,2.3492560689115116,1.7619420516836335
2025-03-21,31.84845635480332,22.06550697382855,17.587368750979472,10.225669957686883,6.029619181946404,5.669174110640966,2.460429399780599,2.350728725905031,1.7630465444287728
2025-03-24,31.833489974937347,22.05513784461153,17.626096491228072,10.220864661654137,6.026785714285714,5.6665100250626566,2.4592731829573933,2.3496240601503757,1.762218045112782
2025-03-25,31.84845635480332,22.06550697382855,17.587368750979472,10.225669957686883,6.029619181946404,5.669174110640966,2.460429399780599,2.350728725905031,1.7630465444287728
2025-03-26,31.84596098096059,22.06377810859516,17.593825903000862,10.224868761263025,6.0291467523309565,5.66872992243203,2.4602366214839773,2.3505445428190863,1.7629084071143146
2025-03-27,31.82476608072662,22.04909368515836,17.64867086873116,10.218063657362094,6.0251340876169595,5.664957131112242,2.4585992248365502,2.348980151117723,1.7617351133382924
2025-03-28,31.84221865329625,22.061185318657213,17.60350973402797,10.223667202005563,6.028438246699832,5.668063770613812,2.4599475106741355,2.350268322300129,1.7627012417250971
2025-03-31,31.822274417694263,22.04736739087884,17.655118418477198,10.217263652378156,6.024662360540224,5.6645136034449015,2.458406733215894,2.3487962419260127,1.7615971814445095
2025-04-01,31.83526464140307,22.048230504228,17.655809583463828,10.194174757281553,6.024898214844973,5.66473535859693,2.458502975258378,2.352803006576887,1.7655809583463826
2025-04-03,31.250480362769963,23.487818000153716,17.33148874029667,9.999231419568058,5.914226423795251,5.560679425101837,2.4133425562985167,2.3095841979863194,1.7331488740296674
2025-04-07,31.25168133430691,23.488720648706813,17.332154798047732,9.999615695015564,5.914453710464625,5.560893124783829,2.4134353022558703,2.3096729564582454,1.7293724299604165
2025-04-08,31.26850463336794,23.50136501711078,17.295343561348865,9.974237705233206,5.917637559118699,5.563886645903026,2.437805206290614,2.3147614103895107,1.7264582612373593
2025-04-09,31.26489811610919,23.49865436370627,17.31257208765859,9.965397923875432,5.916955017301038,5.56324490580546,2.437524029219531,2.314494425221069,1.7262591311034217
2025-04-10,31.26129243070772,23.495944335524545,17.28751009110829,9.964248644908315,5.950870718486911,5.5626033137277515,2.437242917003037,2.3142275016337983,1.726060046899627
2025-04-11,31.2588891024409,23.494137997309245,17.29771285796656,9.963482606188737,5.9158177974245625,5.562175667883913,2.467807034403229,2.3140495867768593,1.7259273496059966
2025-04-14,31.25768757687577,23.493234932349324,17.2739852398524,9.978474784747847,5.957872078720787,5.561961869618696,2.4369618696186963,2.313960639606396,1.725861008610086
2025-04-15,31.25168133430691,23.488720648706813,17.251450751316245,9.976557395949426,5.956727258752546,5.560893124783829,2.4749240997655737,2.313516006302602,1.72552938011606
