date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,DEUTSCHE BANK AG,CITIBANK N.A.,CMB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL
2024-03-01,28.289109507905906,9.815181380547722,6.212564225207454,14.989563074213553,25.855749893710893,4.818658161855794,3.798218582581303,4.118371879747242,1.723962697818242,0.3786205964118877
2024-03-04,28.230528442400594,9.832026517886684,6.2003990940527345,15.126862143216044,25.949295573697572,4.610651542112162,3.8195520932058913,4.142767536607671,1.6964647123403884,0.3914523444802592
2024-03-05,27.58857384073019,9.755663475617247,6.1869230785948,15.353624394523985,25.95594600030951,5.156851886930671,3.820754912489379,4.098720042123242,1.6781744369356235,0.40476793174535003
2024-03-06,27.592474934269877,9.59207937025732,6.000019190233093,15.388789265889066,25.889013280691316,5.379565362096493,3.8167156577135835,4.236346782373762,1.7130283969120677,0.3919677595634198
2024-03-07,27.654974330220966,9.625678504608388,6.168082466200265,15.24358883206679,25.830507818255395,5.340826076705769,3.807469876278022,4.225087047464835,1.7183851620898705,0.3853998861097046
2024-03-08,27.724960920456564,9.726865574679492,6.169193921594605,15.243946059715121,25.75498521211918,5.199210571379116,3.805668408980112,4.251620784161786,1.7384945368589282,0.3850540100550905
2024-03-11,27.739660293620936,9.785646921096337,6.138436653306599,15.234332138891105,25.677809053128126,5.267351775886577,3.8055020216877353,4.265519301430266,1.7040590703834406,0.3816827705688819
2024-03-12,27.760302929568244,9.89660469108118,6.134430040183807,15.224339029634748,25.58869364592466,5.241529687392305,3.8024307142994034,4.28534226468346,1.6838417073778331,0.3824852898543643
2024-03-13,27.72717997756916,10.013269037355418,6.12946378171952,15.21465838065778,25.41175126341781,5.347546119472815,3.80417278904306,4.284887001340876,1.6807582484414214,0.3863134009821407
2024-03-14,27.88519278712336,9.907923828623074,6.203295771651829,14.80150255939144,25.393330754963884,5.6512011493363214,3.8008594177522546,4.298917601521544,1.6623757727025383,0.3954003569337607
2024-03-15,27.98768085374833,9.783342603075113,6.185160036554293,14.767383606860712,25.336812018427224,5.701179308359693,3.792840149332219,4.390520479949436,1.6622826946345575,0.39279824905842115
2024-03-18,28.23423733740198,9.746588411260884,6.148835387449693,14.757957425263063,25.220524181277987,5.642240564889466,3.7924490933920967,4.413318571332642,1.6552945259238763,0.3885545018083134
2024-03-19,28.240290627782006,9.827535268549251,6.107593743983641,14.743939341958573,25.16359383391166,5.643271754902422,3.786737580377081,4.417475900294209,1.6703415463484659,0.3992204018926919
2024-03-20,28.185812054657383,9.798678385263994,5.909865013820288,14.73517651158414,25.397481860580722,5.700850962750768,3.7876389093193694,4.41654066123127,1.6654022360016747,0.4025534047903965
2024-03-21,28.09944261005454,10.105683596089282,5.719064326539161,14.809216416152868,25.35224930019942,5.587751848842666,3.7890888950692627,4.39016658520419,1.7273859213780083,0.41995050047060994
2024-03-22,28.039170305756905,10.150197545628311,5.8513687036893085,14.651704151429264,25.25806785347316,5.623094549723312,3.7759477318033494,4.501793270500727,1.7333081500045602,0.41534773799109925
2024-03-25,28.179996437451354,10.20545111124086,5.797305187146776,14.619835203006126,25.30550674703126,5.600880886430542,3.7771067035367976,4.429207719368531,1.66987854456988,0.4148314602178728
2024-03-26,28.181679445943637,10.279157845681958,5.895195548363001,14.649891037371857,25.23485188323542,5.442028521880964,3.784744827880384,4.415787136760469,1.6978545398902347,0.41880921299207685
2024-03-27,27.99131006803883,10.39450029846214,5.922660296512678,14.675430921990742,25.26775508550056,5.45197849643121,3.791774981533945,4.420872468277119,1.6612206012804867,0.42249678197228924
2024-03-28,27.945478187133737,10.444374441444257,6.035480540723653,14.581047431843915,25.264139665206535,5.435908589445558,3.7937135695158464,4.4027741855722144,1.6730281570724592,0.4240552320418239
2024-04-02,28.028138937979662,10.454275024168291,6.096076046140805,14.483509831065462,25.28034599906456,5.392938369979257,3.7998629346996236,4.396117761667007,1.6343033102390243,0.43443178499630775
2024-04-03,28.083420636797413,10.48255682944091,6.214959731983093,14.263411499281448,25.111716758208026,5.491771389840665,3.788191879221446,4.436988203559065,1.6963434236575532,0.43063964801038107
2024-04-05,28.094378813312304,10.774262965011475,6.251291986945806,14.265267957614391,24.85503627642696,5.408240010287068,3.7952252708810477,4.486354632872164,1.639902989842484,0.43003909680629476
2024-04-08,28.085373411197633,10.87072280696578,6.289223903694559,14.229177093624518,24.79758866190603,5.359886496895391,3.789690904509483,4.501771437163039,1.6329860300678223,0.4435792539757436
2024-04-09,28.11882226090757,10.862973807170006,6.284740743226693,14.244863782836706,24.732845801037463,5.418956563698465,3.787112273081387,4.476543566347891,1.6317710308286604,0.4413701708651551
2024-04-10,28.167259191106336,10.826285453912693,6.392416670278895,14.29554009281951,24.699425056903106,5.2968940559410855,3.781994863168071,4.486168942567859,1.6158433101445424,0.43817236315789876
2024-04-11,28.294799486508886,10.795159685375014,6.324769380285693,14.241103613751118,24.586728486138547,5.441044945581836,3.7854117913182495,4.486514907371456,1.6052926131762297,0.4391750904929682
2024-04-12,28.213256149345835,10.759359383445547,6.41495843600442,14.243634648772318,24.614330850291356,5.409440901722355,3.79096941845827,4.493535301456075,1.6297188673886032,0.4307960431152198
2024-04-15,28.345276493479837,10.7537850426358,6.442847944490286,14.21414373637072,24.488213850677834,5.449814479527861,3.780103972742176,4.4636514960905185,1.6272642415863272,0.4348987423986422
2024-04-16,28.482721087461453,10.714047547632543,6.51894492421291,14.196342932596496,24.380326201671227,5.34965245950626,3.78348691565086,4.484493244467508,1.6347363254737912,0.45524836132695484
2024-04-17,28.422564377604125,10.715827838167389,6.492401304979044,14.23324743944745,24.475520397880963,5.27832214524724,3.7836596372733706,4.491379798428614,1.6502519741982566,0.4568250867735487
2024-04-18,28.43401253805982,10.738175440740967,6.424177903177999,14.336296592245043,24.42077139832089,5.281972349096945,3.7850606409469636,4.468094902147746,1.651128899055832,0.4603093362077909
2024-04-19,28.349401137109957,10.939294871871553,6.4813607015589465,14.206378679835478,24.39419082242407,5.29579990788775,3.781746070949912,4.4606799856174,1.628905716557106,0.4622421061878297
2024-04-22,28.39983152354971,11.042446894572238,6.48755798895026,14.179620039436175,24.308952680590945,5.307330168452844,3.7919867666696203,4.396142011925896,1.6172899560508252,0.46884196980148346
2024-04-23,28.4305875402592,10.968148990034614,6.295226179312022,14.231944838922356,24.35137652591597,5.410279830096868,3.8012239344848506,4.401227634631589,1.6271541819233768,0.48283034441915335
2024-04-24,28.293129516454513,10.990972196723007,6.234109721780897,14.271443592295558,24.308288908991873,5.622545549396525,3.8085208802175514,4.249979971340649,1.7184206638589958,0.5025889989404322
2024-04-25,28.24228152699278,11.000007963193202,6.247680306612293,14.25818632846942,24.22348532088828,5.919062941232172,3.8046249919921533,4.113255477309749,1.686355789442222,0.5050593538677284
2024-04-26,28.155898245684714,11.02116167370192,6.436981586925611,14.377196355691787,24.301404190728803,5.85204087926285,3.8057184311064587,3.964478615059948,1.5627849283745943,0.5223350934633157
2024-04-29,28.19702044857256,11.067199238534526,6.415725311232986,14.400988951562518,24.40804274597202,5.825754647357689,3.816226738519242,3.776256505761689,1.5667182071186527,0.5260672053681222
2024-04-30,15.589093509513274,6.103122538575843,3.617898242922198,7.980877676692098,13.512686818095535,3.076952953181531,2.112752463357961,2.0291812280965376,0.856906399983239,0.2947539840076882
2024-05-02,28.16429523844016,10.990840596230326,6.84159988279171,14.356541710309676,24.39826311663489,5.6047736925205625,3.819587487923842,3.6972510085709205,1.5818798480178906,0.5449674185600156
2024-05-03,28.277666107569427,10.889495604311165,6.9995676668218945,14.33426782888242,24.171314825741092,5.644309111013368,3.8142067968016184,3.7778035580164335,1.546003713995883,0.5453647868467031
2024-05-06,28.27306601311122,10.911691475338596,7.013834764842398,14.328442685141152,24.22351200704396,5.620864269125111,3.820885336475563,3.6971476317565943,1.5468831323269638,0.563672684838439
2024-05-07,28.285610412771256,10.914019453123048,7.015331146182842,14.424010401273202,24.17583035722307,5.607510598283931,3.818473598180537,3.6278048290416773,1.5582223585106418,0.5731868454097894
2024-05-08,28.36600045264141,10.981502915493646,7.178038631152337,14.303363785287052,24.083476040969305,5.550188390416643,3.8043940728991603,3.607353539029396,1.568180401443817,0.5575017706672336
2024-05-09,28.338827357939277,11.140570938229718,7.335765007766885,14.252396443138252,23.997832078712502,5.386533402386295,3.8036319935085072,3.6280119847906653,1.5495747281941628,0.5668560653337333
2024-05-10,28.270743996774016,11.160648544412641,7.597731841400088,14.240706925472512,23.941034267470133,5.230406428558323,3.7971631983787315,3.617695552423572,1.5686859766281032,0.5751832684818777
2024-05-13,28.315414068623827,11.051240707051168,7.51972939706016,14.376217711748987,23.825165139494523,5.306241561893786,3.8041550098417414,3.623340916473571,1.5846365706051972,0.5938589172070402
2024-05-14,28.310010660348635,11.04334709606377,7.46736884367157,14.418278961147092,23.238442391601602,5.749876650053585,3.811459400588789,3.7706625617654503,1.5970335244191498,0.5935199103403616
2024-05-16,28.299785776798377,10.956846620619391,7.413836229015159,14.251987942286243,23.14974888645278,5.9464528361002795,3.8009101079243033,3.9781399153072265,1.613141296459959,0.5891503890362861
2024-05-17,28.308950943590318,10.805936213157997,7.414087075314573,14.245499477727208,23.178634078849203,6.060552887244499,3.8034093425833255,3.9759806371931794,1.5948745262670487,0.6120748180726507
