date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,HANG SENG SECURITIES LTD,BNP PARIBAS,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,28.334277557345455,7.1421396272952675,4.032102364193821,9.364918818539127,5.613316542036303,10.297889711471765,0.0,2.462575448115561,1.068092716127017,1.3844825211187006,69.69979530624302
2024-03-04,28.212746049104904,7.188698145734035,4.085608443931423,9.407581388044743,5.639626183056968,10.317660902262341,0.0,2.4661756649514777,1.086278583578691,1.3839853483175502,69.78836070898214
2024-03-05,28.31095533768148,7.238976888236583,4.087725714308736,9.39861847679283,5.65600740753186,10.331256006790351,0.0,2.4658413591024284,1.1126650463690784,1.3839296306760418,69.98597586748939
2024-03-06,28.277354554668605,7.200703154492848,4.095389033002331,9.399779975319657,5.582792317891603,10.436288047005803,0.0,2.4658885047990893,1.089775879215811,1.383526749268213,69.93149821566395
2024-03-07,28.23408202056855,7.226234692220891,4.111165697494009,9.372341179863062,5.499517457365718,10.519778789819684,0.0,2.461932552252004,1.0809501362253475,1.3831967293915872,69.88919925520085
2024-03-08,28.19478736819349,7.243507161088444,4.102456601529029,9.371161015926331,5.488851133519699,10.527493540182363,0.0,2.461066785822415,1.0838481393393635,1.3830510063291812,69.85622275193032
2024-03-11,28.219402605734086,7.252872010834252,4.16203590419103,9.366390728618741,6.642570781120188,10.529885112794792,2.6197804613489293,2.461302677172671,1.0856334182927359,1.383377183831529,73.72325088393895
2024-03-12,28.256606667910173,7.3503778834736675,4.128228153712801,9.363739854674675,6.618354203304587,10.522354659246334,2.6197804613489293,2.457895329095821,1.0803313125259086,1.3849587076558783,73.78262723294877
2024-03-13,28.366415649405397,7.430967022956697,4.203481257528311,9.431846099473647,6.437007948935896,10.512712935681954,2.6197804613489293,2.457153855866519,1.0329657454797563,1.3847272651449978,73.8770582418221
2024-03-14,28.44535715608243,7.414761761222648,4.236718973674186,9.497575772563675,6.343807442745408,10.488685090662033,2.6197804613489293,2.4583067824484974,1.029222201440018,1.3858782780402887,73.92009392022811
2024-03-15,28.451728063364502,7.423252272594018,4.284301839522221,9.565614663306008,6.188409380484973,10.485245186338652,2.655885493046267,2.4483590404530653,1.032697473607839,1.381175691953104,73.91666910467065
2024-03-18,28.540180822176374,7.5271228142826425,4.331383246596681,9.580902726941384,5.963803859243865,10.362728761635129,2.6681648040401975,2.420407364106387,1.000840492050207,1.3721213351935597,73.76765622626642
2024-03-19,28.338797438857178,7.4618988859386155,4.457442267522856,9.581332524256032,5.995921762230708,10.413206548983007,2.668469108082281,2.4302479567912263,1.0169099934647492,1.3802199329605338,73.74444641908718
2024-03-20,28.276164496564537,7.467612087179422,4.4929472630808736,9.59334181898727,5.973773247543023,10.491014092363049,2.668469108082281,2.4312937340626113,1.0532170423292924,1.3811842767558686,73.82901716694823
2024-03-21,28.197836876146713,7.728297787906769,4.364647317186989,9.578229587370576,6.023131333167152,10.541356052958847,2.668173375985045,2.437574826649559,1.0354466870461798,1.3829897426393567,73.95768358705719
2024-03-22,28.101755641454062,7.846162029558809,4.196954360136891,9.57260309349489,6.0988933104885295,10.559992532550245,2.650566601268442,2.438539170444894,1.0410954036888849,1.3803270822711264,73.88688922535678
2024-03-25,28.070924683120914,7.9045884056388305,4.2011555624550185,9.589926994031526,6.244133003067728,10.55167453156893,2.650566601268442,2.437377671918069,1.0145345746823837,1.3802874370262073,74.04516946477806
2024-03-26,28.11910330127883,7.912517454622696,4.1901448071501,9.654694466312428,5.982672501389512,10.766951721692267,2.650566601268442,2.4372533787177812,1.019444711127173,1.3802989277182753,74.1136478712775
2024-03-27,28.09845445048519,7.959980313242866,4.1851559352489,9.640507897589947,5.967944273615108,10.793837626706203,2.650566601268442,2.4365847670196823,1.021489962166864,1.3805132263394606,74.13503505368266
2024-03-28,28.169295679294056,7.900819750086663,4.167789174988025,9.642453729070311,5.936751401341544,10.802143841263353,2.650566601268442,2.43860346003125,1.0209856039329455,1.380727524960646,74.11013676623723
2024-04-02,28.14662098648684,7.907807170929038,4.151722084432971,9.644513511699504,5.848351413565137,10.86708140235989,2.650566601268442,2.439340647288128,1.0980189785430505,1.3813953437538466,74.13541814032685
2024-04-03,28.09301204341107,8.046059783400668,4.030883377918876,9.703923518450768,5.906830691402785,10.86934439579961,2.650566601268442,2.437754837491355,1.1028875389123438,1.3827325671500443,74.22399535520596
2024-04-05,28.086727590621745,8.101635987818923,3.9949883588703003,9.71565113907432,6.0011354848172,10.868162538903773,2.650566601268442,2.4358518657352275,1.0276850888619233,1.3672891370143092,74.24969379298616
2024-04-08,28.099994483953488,8.231111462370363,3.99176530760767,9.726065692042251,5.880391892603132,10.865774656513597,2.650566601268442,2.4342489120487603,1.0564389406653405,1.3664925418936662,74.3028504909667
2024-04-09,28.072162298374998,8.231111462370363,3.99176530760767,9.72816581852987,5.9230814273042505,10.868275521422834,2.650566601268442,2.4342146242693703,1.02779160813457,1.3667732730874191,74.29390794236978
2024-04-10,28.079984635217457,8.137852988402845,4.012758000539004,9.728301898154324,5.963519767847733,10.869209799121615,2.650566601268442,2.4324393744914694,1.0300931431813094,1.3646088570134451,74.26933506523764
2024-04-11,28.08847039344541,8.141736079418727,4.028688960037936,9.728147429565187,5.953143837920296,10.861940789891003,2.650566601268442,2.430090661603276,1.0305990529372455,1.364064538515634,74.27744834460316
2024-04-12,28.116649813508772,8.168553408873883,4.005424701722035,9.726737771092042,6.024099395043565,10.862862273962099,2.650566601268442,2.4277571789180903,1.0156768099061508,1.363400212789959,74.36172816708503
2024-04-15,28.12188941479675,8.197059411463982,4.02127851371734,9.89953532129878,5.725932063994025,10.860593854481293,2.650566601268442,2.4267285455364,1.024248501881199,1.363089389783819,74.29092161822204
2024-04-16,28.125338630395223,8.196086495723799,4.034865046300503,9.901748794613116,5.686006030020322,10.86798287093977,2.650566601268442,2.426754261370942,1.022863489892477,1.361546439711283,74.27375866023588
2024-04-17,28.111306459543332,8.344702589515963,3.91764370051202,9.901598785578287,5.617033716630704,10.874887572514368,2.650566601268442,2.4282705312651403,1.0293077515925817,1.362052184457281,74.23736989287812
2024-04-18,27.9887064669495,8.351920167077491,3.852526921478585,9.898937196703162,5.5789983558152585,10.916431342493429,2.650566601268442,2.4307778251330108,1.026826525008992,1.360985138047743,74.05667653997561
2024-04-19,27.965634005899553,8.505958015985648,3.792906254896723,9.898999964769306,5.572738506650629,10.915797018574718,2.650566601268442,2.4307649672157394,1.043798787224099,1.327567411060072,74.10473153354494
2024-04-22,27.978593427855596,8.576110812616943,3.8155790490181523,9.899179975611103,5.495970838757946,10.915384643737971,2.6503094429230196,2.429993492179472,1.0257674526511484,1.3290598509475942,74.11594898629895
2024-04-23,27.97622162429097,8.738527737613454,3.7468834830109197,9.900611490400623,5.428959790635391,10.922456498237095,2.6503094429230196,2.4309278341678406,1.030833896367244,1.3299341893220311,74.15566598696859
2024-04-24,27.66002041280086,8.887705293793124,3.694684624862549,9.900266469620513,5.399559080586911,10.920961765354324,2.6503094429230196,2.428403396410275,1.028224382057068,1.3298516843528747,73.89998655276152
2024-04-25,27.630148590806552,9.01197706421861,3.670463898225642,9.874951737807523,5.3803187246249005,10.920190343892711,2.631442592313846,2.4269933114828746,1.0244829917184726,1.3187295323386905,73.88969878742982
2024-04-26,27.61081240693011,9.116700514419554,3.5953608034449616,9.875964448801659,5.382056011402058,10.933721158834366,2.603798070180913,2.4252274908443057,1.0243544832643063,1.31891382915291,73.88690921727515
2024-04-29,27.591677683044452,9.156277183780096,3.5916062916017912,9.873457570673114,5.4099514857923445,10.907131500234357,2.599512097757202,2.423778045689152,1.0348355459523106,1.3174560842121577,73.90568348873698
2024-04-30,27.56354261208075,9.098292262859717,3.675435626237146,9.873666640407942,5.49890230460166,10.88734283553421,2.599512097757202,2.4135988611828396,1.032907376964304,1.3183907562204031,73.96159137384618
2024-05-02,27.55370189081674,9.107961416647608,3.7828849548995693,9.885590215690705,5.411918631413572,10.889012701822155,2.599512097757202,2.4102643746371926,1.030592866136052,1.313587844090724,73.98502699391152
2024-05-03,27.588009668553752,9.180081474621387,3.768244073100174,9.916200630740846,5.403719853327167,10.888378377903447,2.599512097757202,2.409900066981177,1.0298083188838916,1.3137249952082828,74.09757955707732
2024-05-06,27.63061899770992,9.180081474621387,3.768244073100174,9.935311781778172,5.407581698777744,10.88697640203587,2.599512097757202,2.410358666030514,1.0312777795302643,1.3138411793487448,74.16380415069
2024-05-07,27.60817279437859,9.180081474621387,3.768244073100174,9.936550427808623,5.392783148910797,10.879944192781668,2.599512097757202,2.407045609346986,1.0305210053794096,1.31411869606318,74.11697352014801
2024-05-08,27.676542465757652,9.102621095007665,3.767622607098736,9.948097909011205,5.397841065684756,10.874123111471972,2.599512097757202,2.4072439298629758,1.0308538947145731,1.313665113744565,74.1181232901113
2024-05-09,27.6989667677699,9.129266985565874,3.727677344109754,9.944422158340279,5.314842579661655,10.856203460768437,2.599512097757202,2.405418105610475,1.0261333289730707,1.314878043940475,74.01732087249712
2024-05-10,27.72345928720507,9.145163657285416,3.7138850848502534,9.949331981909083,5.316037870938056,10.847018624007411,2.599512097757202,2.405696693818016,1.0261769023117162,1.3138794102227644,74.04016161030499
2024-05-13,27.794425629977944,9.169683705521464,3.7018243584499317,9.949799152903266,5.354627997309095,10.80779558380259,2.599512097757202,2.401513584732475,1.0259070939186852,1.3116422054791186,74.11673140985177
2024-05-14,27.90367872942176,9.244118188604045,3.793064139405882,9.945868924762669,5.5410556770104895,10.39474787081462,2.599512097757202,2.38399681543677,1.0690903769289877,1.306110913765892,74.18124373390832
2024-05-16,27.894655793126056,9.24851131033835,3.8285177032948154,9.943657362992035,5.699495316032177,10.265014442869873,2.599512097757202,2.3819438346458126,1.019891251593096,1.3104556232986833,74.19165473594809
2024-05-17,27.848126177142323,9.222641180788832,4.045589348638483,10.068595602129408,5.574848199428697,10.069040038182871,2.599512097757202,2.373791915095915,1.0383573423507908,1.3084887776955252,74.14899067921004
2024-05-20,27.983942385729975,9.264446555809704,4.097715345255652,10.037355149132981,5.5576587927067145,10.086175323788073,2.599512097757202,2.3714228202658605,1.012033004730685,1.3094966348258918,74.31975811000274
2024-05-21,28.000288883113306,9.241165153604108,4.068300716511726,9.995734070926328,5.517932403614481,10.100439682910045,2.599512097757202,2.374337281513984,1.0119676050774715,1.309470276095486,74.21914817112413
2024-05-22,27.98182364097815,9.269298276593345,4.057392916693383,9.976915437506923,5.2190170567987355,10.099666420623276,2.599512097757202,2.3744144290176106,1.2219656815330477,1.3064131991149637,74.10641915661664
2024-05-23,27.981103149726845,9.315929656563316,4.167760992576353,9.657033499331904,4.723247832326587,9.698456122014434,2.5984406046512745,2.376167391738908,2.4093012051983016,1.3072804570629568,74.23472091119088
2024-05-24,27.970235713053803,9.33753524355124,4.228321782923383,9.655685803162088,4.766215552353839,9.698490409793823,2.5984406046512745,2.378344665730153,2.3386212339588908,1.2996471401763283,74.27153814935483
2024-05-27,27.98646054239495,9.364892605531784,4.288376828524415,9.618487848496704,6.127521060411296,9.696583152065273,2.5984406046512745,2.36606077946066,1.0911648621579837,1.300481612578266,74.43846989627261
2024-05-28,28.0316750184554,9.406715124442352,4.293751437943748,9.59124293114568,5.69189031227938,10.069861348363496,2.5984406046512745,2.36375064032428,1.0937154700631684,1.297434286185008,74.43847717385378
2024-05-29,28.002440627709806,9.461699864666134,4.410989927621927,9.596908986689828,5.706379987114653,9.980040224279794,2.6627301910069328,2.360017558343228,1.0922133310200512,1.296782818376604,74.57020351682895
2024-05-30,27.98264372108469,9.49459041704569,4.566600728409585,9.548426066632814,5.480552286549145,10.09926311919015,2.688446025549196,2.3592717991415024,1.0914083396794299,1.296649953231469,74.60785245651367
2024-05-31,27.95237776749525,9.502450890470774,4.7293391013378745,9.466542563477823,5.492548937661732,10.070217084074663,2.6948749841847617,2.358478894243116,1.089762526268725,1.2955913180428122,74.65218406725754
2024-06-03,27.95318216951467,9.521549183590828,4.792957933009222,9.459414991337193,5.2355071835469404,10.276295917336963,2.6948749841847617,2.3531857182998337,1.1456130329220973,1.2944598213229528,74.72704093506546
2024-06-04,27.827640240446485,9.548435088604764,4.841620863908032,9.25944437596413,5.390505893897838,10.206846018040173,2.705589915244038,2.353871473887627,1.3634101648179269,1.2970442626944503,74.79440829750547
2024-06-05,27.84156552771807,9.54223757248008,4.856548905859816,9.258910772397378,5.650652672166655,10.200327053983708,2.705589915244038,2.354188635846982,1.1078252984494037,1.297151412005043,74.81499776615117
2024-06-06,28.05045831617516,9.540261739192749,4.983979437961578,9.243023036930339,5.607476038842568,10.101869354731422,2.705589915244038,2.353460020534951,1.1072586928949892,1.2968260188356486,74.99020257134345
2024-06-07,28.209165384875178,9.551160967066245,4.931111968115108,9.242329930899839,5.652219769407826,10.043854432004077,2.705589915244038,2.3499755249544743,1.1350172497532138,1.2959002487921272,75.11632539111213
2024-06-11,28.33887468922414,9.560405809584188,4.973920260683129,9.241678463091434,5.592993397288042,9.963055279872284,2.727019777362591,2.3424458171652165,1.1042853273848607,1.2950987719488933,75.13977759360479
2024-06-12,28.504039134699884,9.573280870745016,4.984648049659677,9.24255400153815,5.612607835066181,9.707531970782696,2.727019777362591,2.3260476866721005,1.1841517276240523,1.286340449447641,75.148221503598
2024-06-13,28.547968125480246,9.860608176058147,5.045958885180856,9.24213826221305,5.492565462228411,9.51219988549596,2.727019777362591,2.3155487943388136,1.1818816709017788,1.2856736357149738,75.21156267497481
2024-06-14,28.939273115363633,9.775908789020779,4.955169131329395,9.235388314244755,5.3758801244372085,9.331480512454865,2.8243113513808202,2.295681584908028,1.1840975186448373,1.286954762161104,75.20414520394543
2024-06-17,29.009040354487638,9.9304823844819,4.992199933070254,9.233832506254949,5.27492798494835,9.106502850943137,2.824551365836548,2.290199611879481,1.1811144818379349,1.2834986654339067,75.1263501391741
2024-06-18,29.273207004153278,9.98278410596844,5.256035823529029,8.979250030258966,5.247821161628821,8.782025240263042,2.824551365836548,2.2767838110078173,1.1777757093198642,1.280952294212463,75.08118654617827
2024-06-19,29.270877528852306,10.001230931280089,5.232591554371332,8.982114131331109,5.225973344337425,8.791949402981185,2.824551365836548,2.2812626521905948,1.1784682774608253,1.2804272690195169,75.06944645766094
2024-06-20,29.23465503365174,10.089204801249172,5.1823856733999865,8.981249978570139,5.299952657148608,8.794102906969368,2.824551365836548,2.2803925997885814,1.1773135079107049,1.280759629037086,75.14456815356193
2024-06-21,29.247397529685504,10.040824744530328,5.203622666759472,9.025549847402239,5.267722296674326,8.785392347344805,2.824551365836548,2.275532307060094,1.1995062731206783,1.2812539795253954,75.15135335793939
2024-06-24,29.29913565865624,10.058517238695405,5.2002496064620125,9.030877311124911,5.234543992678187,8.774300250712242,2.824551365836548,2.2747994057756395,1.176773023215227,1.2810160459092792,75.15476389906568
2024-06-25,29.39443541485299,10.067384915640062,5.180062676346335,9.028070007759323,5.217107626082165,8.775293177657671,2.824551365836548,2.2686061756233773,1.1865381892143676,1.2858177536807074,75.22786730269354
2024-06-26,29.38875626780607,10.160154788751278,5.012866892097387,9.050262772969297,5.164926556862339,8.802977345035524,2.8248170961268184,2.272939293743749,1.1862927294306755,1.292888536686724,75.15688227950986
2024-06-27,29.29923978849926,10.180980328758087,4.974858888643921,9.053691208030472,5.201347796890167,8.806810075875426,2.8248170961268184,2.2720992431487015,1.1906051998788956,1.2930246163111767,75.09747424216293
2024-06-28,29.270264189054586,10.187169272937924,5.005439301887097,9.057408131895487,5.242952678407031,8.824283985446895,2.8248170961268184,2.2291709433528166,1.1737039069381665,1.292368862530349,75.10757836857717
2024-07-02,29.254087285457082,10.178760195042605,5.100935053459791,9.015602756874614,5.255867084794707,8.804019907827591,2.8248170961268184,2.2251991327077643,1.1823219259891424,1.2839340688004865,75.1255445070806
2024-07-03,29.18356823748127,10.178541610448995,5.209944476084445,9.009298091439335,5.1485853226531475,8.82744274712317,2.8248170961268184,2.221680349347898,1.2458929819258828,1.2800595497294522,75.12983046236042
2024-07-04,29.155088715771793,10.173737035362015,5.296092521801028,8.987700547078664,5.231890947889091,8.75690558234193,2.8251342580861727,2.218525873644047,1.1787534189202025,1.2786264512731225,75.10245535216806
2024-07-05,29.15078662594879,10.239093828851177,5.329167370994801,8.987203695725446,5.26034753536013,8.721936333336876,2.8251342580861727,2.212362645298751,1.1781077371745705,1.273967599248549,75.17810763002527
2024-07-08,29.14278084305763,10.31087529500348,5.46508412849551,8.592491351336246,5.34584810565162,8.634555099775723,2.8251342580861727,2.2083895488619714,1.1782385171941212,1.2708162373036638,74.97421338476614
2024-07-09,29.12918723861997,10.371774677171985,5.528957975526069,8.56459396540226,5.299002956378058,8.601321339582395,2.8251342580861727,2.2068165969824696,1.1857642733168043,1.2693850525340211,74.98193833360021
2024-07-10,29.06006246890527,10.41781030697506,5.657991461314298,8.56185251814595,5.2922290133931496,8.586813322928135,2.8251342580861727,2.2018705848055076,1.1865743221048857,1.2694622000376479,75.05980045669608
2024-07-11,29.07091305099176,10.44016165316471,5.702106975471551,8.532865320859896,5.30360871163326,8.557870153293804,2.826861504972928,2.1998505202827645,1.1804676643096104,1.2741639096434723,75.08886946462376
2024-07-12,29.053857904498937,10.40361516630773,5.798909948633478,8.536285985453066,5.296300674337758,8.56298167901084,2.805753090786154,2.1994476388749358,1.1792937471776872,1.2720911383748483,75.10853697345543
2024-07-15,29.095144983303566,10.34732749046714,5.793835357283805,8.537238328525614,5.353801837550673,8.5587999371505,2.805753090786154,2.1997155121514176,1.1754657073346018,1.2708491492859055,75.13793139383938
2024-07-16,29.080239414848187,10.306567892717652,5.829966104815684,8.539702762669249,5.368939662851694,8.56089149169327,2.805753090786154,2.1991669076811826,1.1501672622168215,1.2706734244165334,75.11206801469643
2024-07-17,29.049233280250135,10.315889882739224,5.811857871325507,8.513983713647667,5.4845709064420225,8.523007781440093,2.805753090786154,2.1973196278507285,1.155328200909929,1.2708020035892447,75.1277463589807
2024-07-18,29.037304467509074,10.322074540946637,5.828496016274352,8.50726795916737,5.4189296293902505,8.512798595126815,2.801218531961868,2.198605419577842,1.1481061230773555,1.2709905863758881,75.04579186940745
2024-07-19,29.08267582301814,10.375010586351886,5.69656092715527,8.510272910151274,5.599904262090985,8.559914825727217,2.7850818457865976,2.2021542047446743,1.1406245296145265,1.2740545209122882,75.22625443555286
2024-07-22,30.31355175405993,10.400983579239572,5.658294308125758,8.506612689701425,5.699216065641896,8.554990779158928,2.6986037801933898,2.2003498103542922,1.1428962835818797,1.2735310965300424,76.44903014658712
2024-07-23,30.175878450764976,10.330367897586518,5.724694020142699,8.520926819678168,5.765441672887041,8.611793928902918,2.6981537530889,2.20532582433822,1.1484922634768973,1.277455890057607,76.45853052092394
2024-07-24,30.204682238433104,10.313031139132608,5.684911624105818,8.526875749402278,5.766055265557137,8.606532919182676,2.6981537530889,2.205355826145186,1.1535541812061139,1.2755893276372188,76.43474202389103
2024-07-25,30.183666572689578,10.332609461164118,5.693149263104189,8.53180213182554,5.7527916895680455,8.604417898940884,2.6981537530889,2.2051286696067294,1.1565990517371731,1.2749484676105636,76.43326695933573
2024-07-26,30.14262442220806,10.394486045045227,5.715243450948417,8.531455953832877,5.72333699769689,8.599634753716023,2.6981537530889,2.2047257881989006,1.1556611738215548,1.2748284603826996,76.44015079893954
2024-07-29,30.128365705568783,10.394340321982822,5.730865820432842,8.531327374660165,5.530958864608189,8.69230405434133,2.6984494851861363,2.204601494998613,1.245823461310184,1.2749847505101164,76.43202133359918
2024-07-30,30.11007935563662,10.376647827817743,5.740654981448597,8.5353647606833,5.608195360023398,8.720171847778719,2.6984494851861363,2.2072930856807034,1.2053315911141163,1.268538647984856,76.47072694335418
2024-07-31,30.08439607091193,10.37312047251303,5.745733858770694,8.527943599431646,5.62990915710009,8.72710842413023,2.6984494851861363,2.2071087888664835,1.1920702224008233,1.26884107905699,76.45468115836806
2024-08-01,30.163888862934947,10.396183290125016,5.684217296573176,8.52228219416758,5.667548740507,8.670812442075082,2.6984494851861363,2.207983127240921,1.2108666137663378,1.2682407771873803,76.49047282976358
2024-08-02,30.092510903942443,10.395266092026342,5.653062563025225,8.518237459844723,5.67760721488597,8.673534034564138,2.6984494851861363,2.2063115979956733,1.193404439187366,1.2685965128985481,76.37698030355656
2024-08-05,30.094381745906297,10.343628696265478,5.656281328315431,8.518764634452841,5.797803816298422,8.679778696385485,2.6984494851861363,2.2046272108331553,1.2698585881972548,1.2681764876010246,76.53175068944152
2024-08-06,30.075443139546802,10.271050039242363,5.651039584041233,8.514271992438859,5.861208450068935,8.68481899995577,2.6984494851861363,2.205111525717035,1.2582377890074066,1.267769320220772,76.48740032542531
2024-08-07,30.10317089526421,10.28968973331308,5.646192149230016,8.502359286382163,5.8271837500955765,8.702172748004365,2.6984494851861363,2.2029985413121453,1.2578552595396317,1.267152294486765,76.49722414281409
2024-08-08,30.08591054498368,10.2822278553234,5.642836232822251,8.495857466215394,5.830715770681274,8.719942389673069,2.6984494851861363,2.2064894658512575,1.272122318824231,1.2677094709018475,76.50226100046254
2024-08-09,29.959037144294292,10.340632801541304,5.7242177393141285,8.494363569097247,5.768028762989497,8.71564356361806,2.701153933785498,2.1998462085945065,1.3074113570897357,1.2709882355200135,76.48132331584428
2024-08-12,35.98374941839354,10.359533939929868,5.749980719553053,8.490767638233754,5.777534567653389,8.717769431656055,2.701153933785498,2.200206230278098,1.285295739383389,1.2716225337228881,82.53761415258953
2024-08-13,35.95231797389397,10.363965635415985,5.807271312940791,8.490746208371636,5.774389461085256,8.720015285492051,2.6960664845185534,2.200673401272282,1.2653937128556199,1.271630694214383,82.54247017006054
2024-08-14,35.96942450919615,10.406371046576176,5.8093585815111375,8.490148315218528,5.759947656275983,8.7224282879666,2.6960664845185534,2.1988947227164424,1.2668500862851968,1.2717164136628574,82.59120610392763
2024-08-15,36.000863218418985,10.375250600807615,5.8729024086650705,8.487760417827452,5.733549327770941,8.735720537111206,2.6960664845185534,2.1988647209094765,1.268731973199986,1.2716392061556165,82.64134889538491
2024-08-16,36.126740235526185,10.374290542984703,5.944473862168613,8.493414836956466,5.590942148029944,8.72716195163983,2.6960664845185534,2.1971717618021107,1.2872369763013156,1.2706700749290842,82.7081688748568
2024-08-19,36.165174298926345,10.417077405690605,5.988846534671288,8.495399242188643,5.582448645049822,8.70782799861203,2.6960664845185534,2.1915640897743214,1.2885636626343095,1.2697356643651565,82.80270402643107
2024-08-20,36.17763706454092,10.445694843563722,6.014009478770893,8.507579032902896,5.566748225864575,8.686093832451395,2.6960664845185534,2.188606768801961,1.283141050323831,1.2693284969849041,82.83490527872365
2024-08-21,36.1075485382091,10.559097387922678,6.009783509961114,8.512756487590737,5.556046253442921,8.687482487516677,2.6960664845185534,2.1898239849702947,1.2837792509045973,1.2697828100618174,82.87216719509848
2024-08-22,36.118563363044835,10.549381088438126,6.024107229801155,8.513266518309159,5.553830193544228,8.685829195084093,2.6960664845185534,2.189095369658264,1.2838686027147006,1.2696617099109855,82.8836697550241
2024-08-23,36.24275093554206,10.55116405296639,6.02219568610018,8.5075885906214,5.523015896928878,8.66815808792141,2.6960664845185534,2.1885381932431813,1.2841840459991134,1.2653500216527327,82.9490119954939
2024-08-26,36.251258590803126,10.559285970709322,6.048871578465354,8.515003957238338,5.543406513598019,8.651519942972566,2.6960664845185534,2.1825610832503854,1.2836440134737257,1.270008873677306,83.00162700870669
2024-08-27,36.3175637692693,10.558861659439374,6.070858616998989,8.515728286577946,5.460791628535799,8.646831089141026,2.6960664845185534,2.172144348722489,1.2785576356998873,1.2695117008761556,82.98691521977952
2024-08-28,36.35151782998816,10.56407768787903,6.0923784845384406,8.51461179076157,5.430051479243379,8.647306917799506,2.6960664845185534,2.171651461893762,1.3012204627924449,1.2682043935674756,83.03708699298232
