date,UBS SECURITIES HONG KONG LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,UOB KAY HIAN (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,CITIBANK N.A.
2024-04-12,67.96271715012553,9.66834263559138,5.450610710430496,4.153122300508939,4.1336425402865595,2.8675454417261395,2.114691169703634,1.9202594626558371,1.7290685889714834
2024-04-15,67.95655741730167,9.667258478892645,5.449077319065914,4.15149862956332,4.144285327366144,2.8672855446160472,2.1130027985498425,1.922122608073331,1.7289118765710847
2024-04-16,67.98420583838536,9.670983684350471,5.452284192907658,4.1533956455644425,4.13490793761649,2.8120947572793003,2.0784259763598087,1.9873724550107446,1.726329512525731
2024-04-17,68.01781443826044,9.675556558058336,5.452482816018256,4.159610184360828,4.122013105110507,2.8134849414602106,2.054007295521602,1.9883965430545505,1.7166341181552598
2024-04-18,67.99618287161616,9.67227146320557,5.459276665659788,4.148511436269463,4.138319565798679,2.8135885619003886,2.059677183414379,1.9898441509274172,1.7223281012081542
2024-04-19,67.99750102721954,9.672250965854397,5.454328063974041,4.148858099967272,4.164815966510415,2.7920525612171025,2.0701171811953234,1.9919627393950046,1.7081133946669067
2024-04-22,68.00259309538785,9.659162956594127,5.453904449510945,4.149168791800745,4.165127853366397,2.772458432083745,2.0951510332439067,1.9941920793821595,1.708241308630118
2024-04-23,68.01389172280209,9.660559774505217,5.4629745573856106,4.149858175986309,4.163718568725023,2.7518018459067575,2.0925240056442056,1.9980602902571505,1.706611058787643
2024-04-24,68.04172727934285,9.663302683329778,5.456177217919758,4.144066575078702,4.163179864110712,2.7559722837321665,2.0799062810506856,1.9986706403630219,1.696997175072322
2024-04-25,68.06308803159384,9.666128162152235,5.454725766416716,4.137560781449732,4.140025637572253,2.7586486524486165,2.0809547814381277,2.0013798993205327,1.6974882876079493
2024-04-26,68.07136396850733,9.667095281686766,5.4553890182266,4.1376474648852035,4.1455259696651465,2.7589424413115973,2.0655090972392003,2.0008737107728716,1.697653047705288
2024-04-29,68.05783725633206,9.664966133119629,5.466744859610065,4.131954211754527,4.1655186324397695,2.7532941749577184,2.0603525049909126,2.000476109767004,1.6988561170283139
2024-04-30,68.05911516319453,9.664939441773388,5.464715864436321,4.131981836155705,4.166034000810794,2.7533458729496387,2.0604952759034165,2.0005136722616697,1.698858872514522
2024-05-02,68.04367582126059,9.675026072972141,5.445411276728787,4.126882067266732,4.126357602243891,2.748558850295865,2.124337250174304,2.0107780854668613,1.6989729735908226
2024-05-03,68.02859735691221,9.68415974994608,5.446659858797874,4.1238868018503805,4.140258136652805,2.747949770228784,2.110903429890751,2.0205281686034517,1.6970567271176655
2024-05-06,68.03563442741726,9.683176369918314,5.437169099158795,4.127301688820214,4.133684916316228,2.7456491844925766,2.1071142154634668,2.0321425011247043,1.698127597288429
2024-05-07,68.06022270518254,9.686467764794415,5.4370111467676585,4.12878498241375,4.131807080186856,2.7466414701582056,2.087686787540619,2.0224702506105317,1.6989078123454255
2024-05-08,68.06364565633251,9.685941108333008,5.43891362218014,4.126900947895564,4.1251360342327015,2.7465511495875554,2.101125553104768,2.02261187030076,1.6891740580329908
2024-05-09,68.09419244534303,9.690079913758034,5.450724493421201,4.101197253255057,4.127424646706469,2.7477837946753114,2.0968213883953837,2.0206878210599246,1.6710882433855903
2024-05-10,68.08073188874206,9.687067602800612,5.4501712886214335,4.100010433612587,4.136638225403521,2.7469886308293896,2.099628422563516,2.0201030669383244,1.678660440488551
2024-05-13,68.06427499170013,9.695319659110634,5.455442253730673,4.098696307585152,4.135505524437581,2.7462364459618662,2.1063370956460212,2.0195499190509487,1.6786378027769857
2024-05-14,68.08542612461127,9.698124334976221,5.469394443598106,4.125949282600167,4.084540616992269,2.745008171049457,2.116825474328974,2.003524104345733,1.6712074474978071
2024-05-16,68.11720585613081,9.705441802447414,5.47458814753862,4.136580581627784,4.074159516630483,2.7437902630773165,2.0685589521439547,2.0086245664342153,1.6710503139694077
2024-05-17,68.14233571910012,9.729329841617442,5.50258644862862,4.1379801363265845,4.079433817656467,2.744718586478599,1.9777788953750053,2.00803331284449,1.6778032419726667
2024-05-20,68.05038470993881,9.715993066926385,5.485961134407075,4.102811092244602,4.1904184427092765,2.7410148736365425,2.023503433053959,2.016496176561962,1.6734170705213887
2024-05-21,68.10169261548015,9.728746989485414,5.45899763774614,4.105383594731358,4.176391125002291,2.742733516640115,2.0276243154848212,1.9903218372569988,1.6681083681727178
2024-05-22,68.12070172117706,9.715698600589333,5.454503190027124,4.100232270160552,4.116021216194446,2.7434990910232755,2.0820209678665194,1.9965832366770409,1.6707397062846507
2024-05-23,68.17325742063012,9.722444093143459,5.472507674497824,4.063799034381854,4.114716093622775,2.74561572385345,2.054742587195009,1.9984987432692576,1.6544186294062588
2024-05-24,68.15668411394952,9.72070556915664,5.48499104701734,4.062661087925054,4.12463345335096,2.7449482490526247,2.0545764315720225,1.9959293719294595,1.654870676046369
2024-05-27,68.16876529817633,9.72138667585265,5.479198974117035,4.067549007647904,4.131595413352019,2.745434807721388,2.034643487723822,1.9934282273601864,1.65799810804867
2024-05-28,68.17565061688201,9.721268637535314,5.469922301858201,4.067941077798566,4.118275927195793,2.74233445407298,2.0401639301557437,1.9934467547898813,1.670996299711506
2024-05-29,68.19032983163669,9.723153332630963,5.481313431453199,4.0729356649365025,4.113055470672043,2.742924918791926,2.0319405975317597,1.9938759730335036,1.650470779313422
2024-05-30,68.19055724576052,9.723852757421549,5.480906500253926,4.073061804079637,4.11265231382208,2.7429340664213435,2.0313220632567095,1.9938826225915647,1.6508306263926762
2024-05-31,68.18553458952563,9.722928113959757,5.494925570477082,4.072749292595348,4.106951272794586,2.742732032364913,2.028942332989296,1.9937357608061435,1.651501034487245
2024-06-03,68.20831728704168,9.725968325444919,5.4947267048279524,4.07411011224354,4.109762109651729,2.743648455982285,1.9999728089929942,1.9929424852935547,1.6505517105213412
2024-06-04,68.21278861059706,9.726397396053942,5.495086905781777,4.076036885037929,4.116495172017682,2.743828312933121,1.9849039093030176,1.993073130514452,1.6513896777610222
2024-06-05,68.22704273332039,9.728221329561029,5.496235189625991,4.076888636317529,4.092725805661345,2.7444016785189724,1.9875084445673263,1.993489614132518,1.653486568294909
2024-06-06,68.23640646604619,9.729347889712258,5.499125342579055,4.108734724549652,4.089491403828528,2.744778330397471,1.9671028866266125,1.9937632080505685,1.6312497482096688
2024-06-07,68.23661141538042,9.729168534293112,5.497214601366107,4.1072453057784095,4.089503686693115,2.741657908904499,1.9723232373347013,1.9939777740550784,1.6322975361945553
2024-06-11,68.23056308149175,9.728097604302677,5.501336499669824,4.106630978092298,4.081049105239386,2.7414148947498154,1.9839945784082003,1.9938010325215538,1.6331122255245003
2024-06-12,68.23352307328048,9.72831106229888,5.50157515973843,4.107851974065065,4.081080152337898,2.7415338233532367,1.9784284486342771,1.9940960962514849,1.6336002100402505
2024-06-13,68.22897788379785,9.727454483104033,5.499748806798376,4.107578340743088,4.1104021668561685,2.7413512035772243,1.955697709956002,1.9939632649950028,1.6348261401722604
2024-06-14,68.22870752529612,9.727207384358445,5.499101353330633,4.107562064393062,4.106903035208524,2.7413403409257953,1.9549808784360962,1.9939553638811718,1.6402420541701597
2024-06-17,68.24690316278975,9.729592884715792,5.500359277226169,4.1086074272751,4.081025124442825,2.742071417871254,1.9595075401914606,1.994695732913802,1.637237432573841
2024-06-18,68.2477004401268,9.729497936650775,5.500381811475566,4.112827656946023,4.075127369545855,2.74210345143317,1.9601354052717863,1.9947190354466415,1.6375068931033794
2024-06-19,68.2486970629941,9.729431402110086,5.500462133687989,4.112887716670611,4.075186878732208,2.7402659626682446,1.9605812584600577,1.9949567790194314,1.637530805657275
2024-06-20,68.24922101354638,9.729297479468578,5.500454293265102,4.11282750048254,4.0771165720667,2.740286999903039,1.9602625240065428,1.9949720944576903,1.635561522803434
2024-06-21,68.2652481045503,9.548854084421677,5.480829372242444,4.2963128021489645,4.078074008904274,2.7409305065756726,1.9576554771704588,1.995440577450365,1.6366550665358526
2024-06-24,68.30224423440507,9.553820276611983,5.48996282589102,4.298641174940954,4.023224993627245,2.7376140436659586,1.9615975629944986,1.9957286423931895,1.6371662454700855
2024-06-25,68.30240679910725,9.553634236639365,5.489286922344807,4.298601299128806,4.023213691337031,2.7376205594022527,1.962332957602243,1.995733392383999,1.6371701420542475
2024-06-26,68.29840850238577,9.55286621794602,5.488965589628532,4.289652450676205,4.026485458605433,2.7374603041518117,1.9710906664673469,1.9956165658378544,1.6394542443010294
2024-06-27,68.36065758909703,9.561364011506278,5.442418727378744,4.283222974459033,3.9964714632057996,2.737865733626716,1.9768782500280306,1.9974270685200826,1.6436941821782842
2024-06-28,68.36074615267138,9.561167441441327,5.442275329078142,4.283228523521165,3.996476640771523,2.7378692806255893,1.9771106639951643,1.9974296562552933,1.6436963116404202
2024-07-02,68.35543845724736,9.560216148115302,5.441852777519154,4.290158749419368,3.997608036875048,2.7376567057625256,1.9765810626423193,1.9972745709345068,1.6432134914844205
2024-07-03,68.35489573613603,9.55993130368916,5.441809570885509,4.290542565394878,3.997597191025145,2.737634969612143,1.9769414598601625,1.9974676524468442,1.643179550950127
2024-07-04,68.35539561053051,9.55979227398862,5.443311951937392,4.29324838386617,3.9911283667579065,2.737654989738104,1.9790244308586276,1.9974822597829023,1.6429617325397785
2024-07-05,68.36913502040629,9.561504806007648,5.421944586293191,4.298290980878949,3.9918678872863045,2.7340256017687987,1.9794013157776207,1.9978837529970317,1.6459460485841677
2024-07-08,68.37427050326951,9.55574405653223,5.4139835514171475,4.298613842937491,3.9921468328162804,2.7342309655140222,1.9818489799062926,1.9980338221440692,1.6511274454629656
2024-07-09,68.37542802246828,9.555696825267443,5.41407520562942,4.2986866148737,3.992214416522393,2.734277253756854,1.9820915329690183,1.9980676471851546,1.6494624813277257
2024-07-10,68.37837201331506,9.555899246907579,5.414308315509827,4.298871700282498,3.9924072074833,2.734394981534806,1.9823231821473934,1.9981536765239782,1.6452696762955619
2024-07-11,68.38890385778788,9.557162032315057,5.415041902975651,4.284482714517979,3.9961368739751175,2.7348161413522285,1.9792211012787195,1.9986704814290122,1.6455648943683583
2024-07-12,68.39343320528013,9.552631286999192,5.4115162572165145,4.284766472700138,3.9964015352214277,2.734997266241397,1.9815890941302168,1.9990119089787521,1.6456529732322354
2024-07-15,68.39810901331602,9.542621726693575,5.41186531558906,4.285059406459507,3.996674754528272,2.7351842479675113,1.9815782181622277,2.0033300010085666,1.6455773162752727
2024-07-16,68.40008534212781,9.54268837854126,5.413037804805071,4.285091227036336,3.996790236426568,2.7310817319929517,1.9857124839122453,1.9929047460282314,1.652608049129533
2024-07-17,68.39182899276408,9.541327459858758,5.4205165434496605,4.2980453083152526,3.9963077970208207,2.7265710290974376,1.9803928278422644,1.9926641890501289,1.6523458526016117
2024-07-18,68.42150050878317,9.545257783009001,5.4222742467562535,4.300600169132691,3.9980415788565002,2.7277539408159654,1.9805827560833391,1.9935286982799134,1.6104603182831752
2024-07-19,68.42867050361477,9.546048880568083,5.424934102887225,4.305234130931472,3.997519298382388,2.728039786369076,1.9838231934743922,1.9937376032345995,1.5919925005379858
2024-07-22,68.4278031548904,9.54571872014886,5.4248151417256665,4.306685528328609,4.006274353830996,2.7175471022706255,1.9872492229135497,1.993921494275611,1.5899852816156863
2024-07-23,68.4333368163245,9.546281490141908,5.425253838994216,4.306991968202502,4.007393215975559,2.717766866531669,1.9878784900179964,1.9940827399384378,1.581014573873219
2024-07-24,68.4343216900292,9.546209695554813,5.362518735752577,4.27567664772877,4.111226097709717,2.7178059798826593,1.9837862128926596,1.9941114382271214,1.5743435022224983
2024-07-25,68.4084924508817,9.542397556345737,5.360076548407157,4.270445391153876,4.151327727775478,2.716780195468096,1.9834138558958718,1.9933587986165762,1.5737074754555076
2024-07-26,68.40756267577635,9.542058760455738,5.359020925700329,4.270387349327908,4.151271304939114,2.714464077659208,1.9882171139068654,1.9933317058489886,1.5736860863855051
2024-07-29,68.40822066785212,9.541941440437375,5.3590724725347005,4.274986854060159,4.149533865627001,2.7082171196586913,1.9909754775082549,1.99335087911603,1.5737012232056768
2024-07-30,68.40119225056117,9.54075199874594,5.368975907681142,4.274547632118258,4.148083037236753,2.70793887122823,1.9924519295223704,1.993146077680633,1.5729122952255172
2024-07-31,68.40436444241818,9.540985372727413,5.36980199042244,4.274695687962365,4.148254500790594,2.6997008366426134,1.9957434161464653,1.993447602819395,1.5730061500705315
2024-08-01,68.41532206601218,9.542304609234156,5.3689891816994235,4.275380446993596,4.148939917736393,2.685494621630877,1.9963977105343815,1.993766931105888,1.5734045150531106
2024-08-02,68.42292007707863,9.543155203256054,5.365402502653425,4.2760644057706845,4.149400687202311,2.6774269775991977,1.9978324784622334,1.9939883531901375,1.5738093147873284
2024-08-05,68.42868767905905,9.543750463636037,5.365854770783245,4.276885012459956,4.150817194938062,2.6776526670775347,1.9982937133371428,1.9841165221511297,1.5739419765578369
2024-08-06,68.43130417243668,9.543906213207515,5.366059943846609,4.277240985803197,4.15095499158318,2.6723165587786384,1.999687910397648,1.9841923883984116,1.5743368355481184
2024-08-07,68.44611374567504,9.545762441339045,5.354617943473383,4.278543238241716,4.151832399460567,2.665363037728492,1.9978611179449466,1.9852912956181987,1.574614780518614
2024-08-08,68.42134310060415,9.542098688033441,5.352680107512954,4.284892049376833,4.150329851527122,2.664498831316541,2.0270245361131938,1.9848237896380385,1.572309045877724
2024-08-09,68.42054176110346,9.541777792629407,5.353872257300479,4.284841865426918,4.1502812435475045,2.6644676251450994,2.0271262798852288,1.9848005437087357,1.5722906312531548
2024-08-12,68.42754553079185,9.542495162855213,5.341598709509267,4.28419283817449,4.151856468360666,2.664740369515552,2.031705255407239,1.9850037149425157,1.5708619504432073
2024-08-13,68.42745106910843,9.542272828759849,5.341541136982267,4.2801501160213435,4.156243118621543,2.6605534702315357,2.036847812185682,1.9852101357541105,1.5697303123352442
2024-08-14,68.43362025090991,9.542923947109468,5.34202271181604,4.280535999519718,4.156450487180377,2.6566097386566057,2.0347932224724934,1.9860166550967557,1.5670269872386369
2024-08-15,68.43144444961457,9.54241136296789,5.34130901533918,4.28039990273369,4.157113193929822,2.656525273522519,2.0379288781814444,1.9859535110223252,1.5669144126885515
2024-08-16,68.42754266831275,9.541658118409291,5.340954269206554,4.2801558455690465,4.1619797023463345,2.6563738054258947,2.0380636744057385,1.9879318903214562,1.5653400260029222
2024-08-19,68.41418322523178,9.539586133451767,5.360020553983535,4.279320209856191,4.162463685713714,2.655855188604779,2.0375193889529526,1.9874183043895048,1.5636333098157766
2024-08-20,68.4472192802378,9.54398341721248,5.374869195082814,4.285717505632564,4.163239262593698,2.6533716699830334,2.050073219466647,1.9883779951630924,1.4931484546278708
2024-08-21,68.43851058294807,9.542559919389062,5.382314649617504,4.2903937271559665,4.16965483279477,2.653034075396811,2.0432436659276387,1.9881250092530802,1.4921635375170925
2024-08-22,68.45694150272134,9.54492053939591,5.375435943782469,4.287845411215685,4.163453955727999,2.653748554098683,2.0373280628396455,1.9886604237767544,1.4916656064415148
2024-08-23,68.46552880237314,9.545908585293972,5.367061087305991,4.288383282359187,4.1639134398685425,2.654081442678487,2.035197864416609,1.989119160536741,1.490806335167331
2024-08-26,68.46481239538419,9.54559942394262,5.364912175285045,4.28833840973776,4.167239200988576,2.6540536710023157,2.036557785156237,1.9890983468675356,1.4893885916357255
2024-08-27,68.4582422098022,9.544474130936084,5.364388964427314,4.287926881856436,4.171610311837788,2.653798976297796,2.0422633434310726,1.9889074642108466,1.4883877172004705
2024-08-28,68.47899144441479,9.547157678528775,5.298991066096586,4.28922652376954,4.175993545790586,2.654603324989735,2.078047860880838,1.9899707896112724,1.48701776591787
2024-08-29,68.4710513706518,9.545841400391444,5.298242704778117,4.289943099028881,4.175530272751553,2.6542955262653765,2.0874846820033848,1.9912679028422728,1.4863430412871768
2024-08-30,68.46782713719286,9.545182611796585,5.304794960517619,4.289741089890713,4.17426630049246,2.654170538138652,2.087951452454703,1.9911741360244788,1.4848917734919338
2024-09-02,68.47583812610006,9.546090124512277,5.305415641140337,4.290243005457818,4.175236115642787,2.654481085904339,2.0778977506779976,1.991616419699306,1.4831817308650739
2024-09-03,68.46786439326755,9.54476923657868,5.3136380271433,4.289743424109881,4.1747289979227755,2.654171982378669,2.081443838584298,1.9913845040678932,1.482255595946949
2024-09-04,68.4939966176659,9.548202837396177,5.299817202291746,4.290543238632863,4.155406864541192,2.655185003866194,2.0825104399072347,1.9921445585428625,1.4821932371558286
2024-09-05,68.50172686186083,9.54907106113151,5.294133698378992,4.291027470077974,4.153991351814863,2.655484668500705,2.081175061844741,1.9923693923191002,1.481020434071279
2024-09-09,68.4971946332541,9.548229898853394,5.293783426564034,4.299118534808408,4.153716514386678,2.6553089756513315,2.081100178878885,1.9922375726706223,1.47931026493255
2024-09-10,68.49920824559746,9.548301207836925,5.285513581673753,4.2992449160156045,4.153817683172576,2.655387033781412,2.0960692396476013,1.9922961384876419,1.4701619537870172
2024-09-11,68.49960122933443,9.548146605392128,5.285543904956783,4.299269581020886,4.155947892504602,2.6554022678833284,2.0940502636288976,1.9923075684005076,1.4697306868784428
2024-09-12,68.49908776973447,9.547865654348369,5.285504285554476,4.29919547853659,4.155916740332851,2.6553823635078033,2.1066978698096306,1.9818236341458733,1.468526204029942
2024-09-13,68.5067330898585,9.548721907345938,5.2768804627337325,4.299675320338568,4.1540980937158665,2.655678736041829,2.1082941245109446,1.9820448294435882,1.4678734360110273
2024-09-16,68.50370631441103,9.54809063006256,5.285881599605909,4.299401593745872,4.15391455668893,2.6555614024188094,2.1036780624533256,1.981957258421661,1.4678085821919098
2024-09-17,68.50496863374335,9.548057174960617,5.278210337529468,4.303668778557065,4.155226549059887,2.6556103365083175,2.1044706597116445,1.9819937799925036,1.4677937499371505
2024-09-19,68.50460427770551,9.547796995027165,5.274672772901588,4.303645888718042,4.155162569363976,2.655596212165521,2.1091708962427758,1.9819832384009213,1.4673671494744986
2024-09-20,68.50474198661854,9.547606790852843,5.271688994885639,4.303654539967161,4.155179298021423,2.6556015504821446,2.1122742160091206,1.982196619900622,1.4670560032625135
2024-09-23,68.53902864420485,9.552175870728497,5.274377758363345,4.306114394269735,4.118291578086118,2.656930680384785,2.1429340560136514,1.9831887102991022,1.426958307649922
2024-09-24,68.51940943025869,9.55069180175698,5.2673897474964155,4.3055398077844655,4.117742053743171,2.6565761527709166,2.1729590212956373,1.9829240834623902,1.4267679014313344
2024-09-25,68.49529045585261,9.54712053800741,5.26339135524558,4.305490051648732,4.032218338388964,2.6556410324485253,2.3057078318365316,1.982226090067294,1.4129143065043475
2024-09-26,68.50287297397324,9.547967993137837,5.264292343390294,4.301761449466728,4.0368112971769445,2.655935015379562,2.2947589149938303,1.982445525084608,1.4131544873969535
2024-09-27,68.48147523880863,9.544776206911575,5.262606103739807,4.300417761033274,4.0391303729855395,2.6551054006261032,2.3199187876220946,1.9839198649289773,1.4126502633439972
2024-09-30,68.46844239155396,9.542750403035159,5.248208193859187,4.29956164165179,4.067247606663652,2.6546001021784464,2.3379182235502824,1.9688900184756892,1.412381419031835
2024-10-02,68.4464760793022,9.522739515960893,5.248566734689248,4.293946995873959,4.066382163907898,2.649144917307431,2.3774908639061323,1.9682583515146113,1.4269943775376257
2024-10-03,68.50757471906341,9.496937905228297,5.249547831316116,4.290513825739869,4.072176689889898,2.649188521704272,2.4117857862381737,1.928033891584526,1.394240829235437
2024-10-04,68.66752256215443,9.505538438923795,5.228581292497031,4.316610615641947,4.185382241584684,2.654643360778562,2.3053837459914313,1.9100449960530328,1.2262927463750855
2024-10-07,68.4977995781939,9.492030965114836,5.451960340904294,4.358879061121745,4.086609169468177,2.650929607472431,2.288076319603963,1.9475660699634891,1.2261488881571587
2024-10-08,68.42624998967038,9.4752868988347,5.53422066248052,4.458566045060161,4.083233783356343,2.646483341965376,2.182741788579336,1.947408004060749,1.2458094859924294
2024-10-09,68.46032600301969,9.48215430867881,5.547145879870534,4.527637603108505,4.076205184159073,2.648459957397047,2.131005243360559,1.881813508841242,1.2452523115645393
2024-10-10,68.4234845463854,9.568963584717839,5.552426740661426,4.544943525514276,4.063340438505967,2.647231586705167,2.0604858154668455,1.8882707942686563,1.250852967774434
2024-10-14,68.45000530567307,9.57183444110467,5.520688174710311,4.544559729899341,4.066780035754277,2.648257646575622,2.0388457120570065,1.8900502432957915,1.268978710929916
2024-10-15,68.48602328233609,9.576661459888173,5.532749429734089,4.547726652145666,4.0727979634070754,2.6496511436496704,2.021597550447102,1.8455567351354598,1.2672357832566692
2024-10-16,68.50350210673206,9.57889591466185,5.5287770088632495,4.550199881652306,4.066813272704877,2.650327380709887,2.0080652181354757,1.8458180775075932,1.2676011390327138
2024-10-17,68.48906406015153,9.57666740019774,5.528630553422924,4.553433497350319,4.0685765315943385,2.649768788097838,2.0066525297966455,1.8454290461944103,1.2817775931942512
2024-10-18,68.47948035227702,9.575117730211833,5.519422533621505,4.552796333197714,4.0822811291584085,2.649398004669146,2.0138964598834503,1.8451708144150079,1.2824366425659122
2024-10-21,68.47322855791305,9.574033992255838,5.517715633884347,4.554476519773272,4.0823276059692315,2.649156129417928,2.017736598800927,1.848984440412816,1.2823405215725894
2024-10-22,68.4697701814232,9.573340864080233,5.518065668375606,4.553617769200135,4.082058548131895,2.6490223285227628,2.019332226753742,1.8488910537790397,1.285901359733375
2024-10-23,68.47756085624869,9.574417480580543,5.522999057277381,4.564709602168951,4.054457612763066,2.6493782354293116,2.0198550531005197,1.8491394597997861,1.28748264263175
2024-10-24,68.46888703453054,9.575300463096523,5.516041592918695,4.56832288918051,4.0280197235590585,2.6490426476222884,2.0300988707492196,1.8698626524602282,1.294424125882943
2024-10-25,68.47142408656379,9.575445685169242,5.517914256999506,4.570307143765251,4.008594025439947,2.649140805476555,2.0334016560031487,1.8699319385118904,1.3038404020706689
2024-10-28,68.43606294686248,9.57029110222073,5.592452568276994,4.580515292475634,3.967331312253021,2.6477726925833207,2.033440796490024,1.8689662374856337,1.3031670513521625
2024-10-29,68.44173743010109,9.57087514681388,5.584436076804637,4.580895093068071,3.9670527456394904,2.6479922367989976,2.0346778068614486,1.8691212057455164,1.3032122581668815
2024-10-30,68.43465522429398,9.569675303565747,5.59303297049521,4.580421071761073,3.9729053782028187,2.6477182281793925,2.029628519804942,1.8689277930480233,1.3030355106488123
2024-10-31,68.42900484746274,9.568675721507367,5.612041842808888,4.577898095187959,3.9709855153112477,2.6474996166340703,2.0221929537634633,1.8687734831261495,1.3029279241981238
2024-11-01,68.42051526953315,9.567279166951206,5.632547889637606,4.568953098327238,3.9700740066363225,2.647171157169198,2.022151498471176,1.8685416355616102,1.3027662777124887
2024-11-04,68.43928286406219,9.569693966704506,5.606231572159819,4.5696533153732855,3.971162989069637,2.6478972703054557,2.0244239352600677,1.8690541723590706,1.3025999147059635
2024-11-05,68.46292971934712,9.572790891476279,5.57340747544682,4.57123220290876,3.9725350887262314,2.6488121607154644,2.025710162383345,1.869699960153505,1.3028823388424875
2024-11-06,68.45701073598165,9.571753735117255,5.582304537520336,4.5702083821891275,3.9721916419995833,2.6485831568562705,2.025639797905226,1.869538314676049,1.3027696977544947
