date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,GUOYUAN SECURITIES BROKERAGE (HONG KONG),BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CHINA MERCHANTS BANK CO LTD,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-04-15,36.87201516012637,19.482147063785007,11.232252786366493,8.565461952791175,8.245676441142367,3.721215076441395,7.456373003956385,2.1685095863795496,1.6112908489800934,0.6450580800311758
2024-04-16,36.845701524274475,19.636751285405552,11.112983623868704,8.563815739039159,8.24446414352971,3.7090609582036658,7.463014762786892,2.1681907672974092,1.6110539534308372,0.6449632421635941
2024-04-17,36.797313217401765,19.83389215832218,11.00757045869958,8.532319737836337,8.237962108250573,3.7061357898988656,7.464087739039979,2.166480813488958,1.6097833881813028,0.6444545888804591
2024-04-18,36.76165601583589,20.056447022077027,11.026642944829604,8.522506896445806,8.229979387510868,3.7025444833784635,7.283788208569546,2.164381457957244,1.608223481608487,0.6438301017870672
2024-04-19,36.7520038313548,20.094812470663854,11.02760897034004,8.514477425661887,8.22781851425506,3.701572338859522,7.266430991991848,2.1638131753665286,1.6078012245228808,0.6436610569835837
2024-04-22,36.752429556147625,20.087708889497325,11.03507306481303,8.514576054954448,8.227913822972061,3.7016152168240635,7.265356792619338,2.1638382403648895,1.6078198488364381,0.6436685129707835
2024-04-23,36.73313993817364,20.116143841624044,11.057453524500648,8.510107155311786,8.223595378823342,3.699672413469795,7.246878542744783,2.162702543663523,1.6069759799812473,0.64333068170719
2024-04-24,36.735896583331595,20.05779567507828,11.112468812454956,8.51056697249193,8.224039715230477,3.6998723137654745,7.246112279064033,2.1628193985711013,1.607062807931846,0.6433654420803044
2024-04-25,36.750670694528026,20.038976142560912,11.111954535511625,8.513721343656998,8.22708788744062,3.701243640796764,7.2414623732307355,2.163621029669024,1.6076584524521442,0.6436039001531519
2024-04-26,36.74868435768283,20.047930726668405,11.1580677204499,8.476585081290404,8.22664322160213,3.7010435922948512,7.226400537750447,2.1635040881251273,1.607571560127236,0.64356911400867
2024-04-29,36.72385181596529,20.008242080228143,11.241695314401593,8.475308995885749,8.225404763043203,3.6869762135568758,7.224540645845935,2.1631783890419127,1.607329552457267,0.6434722295740307
2024-04-30,36.71952732296403,20.127823820874386,11.244908933399076,8.351207609020692,8.225214264052399,3.6868908238079166,7.227461304273179,2.1662162677677066,1.6072923269751835,0.6434573268654253
2024-05-02,36.70266844168034,20.132857957339645,11.254793084959383,8.351231554144709,8.221437856213837,3.685198077216768,7.2530794886877565,2.150946362963637,1.606554377646742,0.6412327991471867
2024-05-03,36.69365603170388,20.213005697963577,11.310439952679964,8.233158828694059,8.214497051872943,3.6820869135421463,7.248883675139073,2.1583823264084008,1.60519807236374,0.6406914496322133
2024-05-07,36.69309023268649,20.212694022867684,11.310265550984859,8.233031877234895,8.21437038816965,3.6828011141028476,7.249542877361609,2.1583490451622263,1.6051733209600838,0.6406815704696588
2024-05-08,36.742327776118984,20.400781262955313,11.334320642982783,7.423188130692599,7.9752614269156625,3.6877429731465794,8.026263959081431,2.1612452799622863,1.6073272630403572,0.6415412851040043
2024-05-09,36.72822787886692,20.296508250316407,11.521076134992784,7.42575831367208,7.900548020388423,3.6871025141704283,8.028729404466564,2.1635715012601975,1.6070481147426798,0.6414298671235191
2024-05-10,36.710093043649145,20.455058569505738,11.543547121246085,7.2778220427880305,7.896647066142758,3.685281979927773,8.021679175805293,2.162503221767197,1.6062546228038905,0.6411131563640888
2024-05-13,36.720008312181946,20.35370235659372,11.83180975228105,7.198372947798893,7.898779923067867,3.6862773617811135,7.899987254530877,2.1630873063708886,1.606688466594431,0.6412863187992182
2024-05-14,36.3964251540289,21.002732948307706,11.99334989437097,6.9349172362823595,7.82917448803276,3.6920384366993826,7.771521764267507,2.144025801373243,1.6001790854344715,0.6356351912026988
2024-05-16,36.41584606731857,21.267573390880827,12.161354535410746,6.789148356404572,7.8321998827913255,3.6934651354850447,7.461558269022839,2.142176109801604,1.6007974358653172,0.635880817019158
2024-05-17,36.32631925718868,21.13055963095452,12.155119230246592,6.7549012021057635,7.812944752194888,3.6843849083966864,7.767681883605832,2.1369096608636204,1.5968619433922822,0.6343175310511407
2024-05-20,36.40160340767329,21.06682586627444,12.238271057027788,6.725151883989031,7.825847756337743,3.6904696351219797,7.676527400498423,2.1404387468973196,1.5994991457435943,0.6353651004363896
2024-05-21,36.3555122384578,21.085968015052604,12.516765314687941,7.474379472170423,7.663216615606873,3.6915238986426493,6.844780423033916,2.135819528060627,1.5974738836978304,0.634560610589339
2024-05-22,36.365779195890326,21.091869415726087,12.801916418112963,7.452520339236029,7.548190823196619,3.6912871272651278,6.681244589806262,2.1353007573789236,1.5973714230061533,0.6345199103815073
2024-05-23,36.307990138826156,21.32980004720725,13.002265027435664,7.41697868178266,7.469072257129953,3.687473040506876,6.39628136921199,2.129280556145656,1.6147902336952724,0.6460686480585243
2024-05-24,36.403597663595825,21.32788010566414,13.005679910496786,7.386857616555396,7.461041050101937,3.6859548054271927,6.333794822987534,2.128403872194528,1.61412537970117,0.652664773275485
2024-05-27,36.261719008369866,21.55399015876222,13.041533526877227,7.35230637846761,7.455385047933677,3.6831605883425245,6.260043137160354,2.126790389996102,1.612901757342557,0.6521700067478644
2024-05-28,36.23314748026474,21.71857263293356,13.014509599878979,7.3297651378342765,7.479961982715437,3.678735971612214,6.158808701614755,2.1251146379064823,1.6097277097808553,0.6516561454586958
2024-05-29,36.23066512722435,21.80310348931526,13.013617968604269,7.322411916065176,7.479449526369216,3.6807676245334155,6.083786376188207,2.1249690451233696,1.6096174264421867,0.6516115001345528
2024-05-30,36.246668483176,21.94448476400287,12.875811248628654,7.317269069301273,7.48275325520424,3.685439705654662,6.059438085860007,2.125907659854729,1.6103284065064747,0.6518993218110865
2024-05-31,36.357214293969996,22.189015279001858,12.819594246078772,7.331946549479028,7.5055743049774595,3.6966796330036558,5.6999850572193,2.130863520811625,1.6152396181237432,0.6538874973345586
2024-06-03,36.29662636415813,22.292743651849467,12.857406383782715,7.317627728075411,7.49755610232066,3.6927304713205813,5.650019170828593,2.1285871199861055,1.6135140581504286,0.6531889495279106
2024-06-04,36.25630296407481,22.319808931611973,12.859891483996858,7.319026070935513,7.4968489967342125,3.688628066686581,5.66832404158144,2.126984609362698,1.6117215396873052,0.652463295328604
2024-06-05,36.24704746665417,22.900111358711655,12.360527803921613,7.295058834326913,7.3806308691679865,3.6876864348938763,5.734697605349724,2.130632792338412,1.6113100999283165,0.6522967347073251
2024-06-06,36.22732648708051,23.57850349536746,11.909465623376828,7.207257460701058,7.478403563857655,3.6983535196542174,5.490682413935434,2.139852841326599,1.6159710117803907,0.6541835829198459
2024-06-07,36.20380855878778,23.510117161499974,12.055627291041652,7.181575910197263,7.473548760155216,3.6959526355341206,5.4516042199052634,2.1384636991911097,1.6355428613634864,0.6537589023241392
2024-06-11,36.14514693042055,24.070212621558145,12.196552626454665,7.126890580281698,7.039836866959077,3.690321284609278,5.305748317031734,2.140421408956861,1.6323762276642155,0.6524931360637723
2024-06-12,36.21977166753721,24.28033353068911,12.54108925529675,7.248923847221503,6.291534233996386,3.6985252488673073,5.284693566587104,2.145179786177142,1.636005168126193,0.653943695501294
2024-06-13,36.167420170163844,24.222241676683893,12.630348713265318,7.228757538279113,6.28330198211951,3.693685858300672,5.32813364885064,2.159157866480264,1.6338645127446945,0.6530880331120515
2024-06-14,36.159961570859714,24.35324947714153,12.652537081036433,7.183055596528849,6.278033151331103,3.6905885368877747,5.235237399053441,2.1623023536823114,1.6324944440016462,0.6525403894771932
2024-06-17,36.149797508662864,24.401151423712264,12.628156010634125,7.172348000643325,6.2763346414511325,3.689590055207014,5.236488391111056,2.1617173469098585,1.6320527757473862,0.6523638459209726
2024-06-18,36.22350605806142,24.553617205629287,12.690178418331543,7.167117050504876,6.289131933658658,3.697113038725233,4.920318462457951,2.1661250354954507,1.639198797352718,0.6536939997828682
2024-06-19,36.159718239304084,24.572127121191723,12.814577551726897,7.144967153099392,6.278057080570662,3.6829794394221405,4.8945019027971135,2.1642163865873485,1.6363122486120971,0.6525428766885418
2024-06-20,36.1434621135363,24.617847408275306,12.800815848325229,7.134516279014498,6.275234688957883,3.6889434399431487,4.888110652941808,2.163243431722595,1.635576620708894,0.6522495165743365
2024-06-21,36.106727132888054,24.726614289176432,12.806657057292082,7.127364065698381,6.262255734624285,3.668006704229328,4.860511513716631,2.158769234484651,1.632193787186088,0.6509004807040724
2024-06-24,36.0653169138517,24.66901399847204,12.851592075365877,7.2240043500465605,6.255073655210717,3.66379992690249,4.834429878898304,2.1562933771043924,1.630321850635639,0.650153973512279
2024-06-25,36.14603119923018,24.723081486155294,12.987686770432688,7.222282894008345,6.269072528457169,3.671999521919943,4.795769690299101,1.898496373744421,1.6339705157347233,0.6516090200181333
2024-06-26,36.0632625908256,24.696469153760663,12.979212560210673,7.195871754393232,6.254717358831274,3.905486379007718,4.738079979641618,1.8865542977763203,1.6302289855784506,0.6501169399744485
2024-06-27,36.04815147688062,24.710307049769117,12.957682875238788,7.190202557000819,6.251109177175923,3.9613002943167634,4.70650302344985,1.8854659943057486,1.6395356472223899,0.6497419046399842
2024-06-28,36.080193640514786,24.806343929968286,12.91753969614257,7.193174985588796,6.2566656080869105,3.9648213800599805,4.602806404168085,1.8871419307252608,1.6409929832393575,0.6503194415059675
2024-07-02,36.06361772065551,24.806717662939974,12.97387347079552,7.167468892286824,6.2537911781783775,3.9637592364586847,4.59423714376907,1.8862749422129912,1.6402390801852098,0.6500206725178423
2024-07-03,36.12921585923279,24.82331182394251,13.02980430371335,7.175180945339801,6.265166549987085,3.9447232240480883,4.448465665428566,1.8897059935848362,1.643222603117249,0.6512030316057246
2024-07-04,36.119461196342584,24.844749879471554,13.065834719805169,7.137878311218227,6.263474994103774,3.9436581733867158,4.428631235177461,1.9025053363791622,1.6427789432656368,0.6510272108497153
2024-07-05,36.183443257419746,24.9866631575905,12.996028605868423,7.0411907071647,6.274570121947725,3.9860720009721446,4.3290491998867875,1.9058754368347073,1.6449270710078485,0.6521804413074193
2024-07-08,36.158373837294036,25.07137427276826,13.013672188341916,7.0157554128714095,6.270222834339513,3.983310281670508,4.286078180195941,1.9045549657094645,1.6449294436998991,0.6517285831090551
2024-07-09,36.09369426444929,25.143187461983214,12.86081296711462,6.975845614764157,6.259006750994854,3.957184913008318,4.516570103820624,1.9011481255070886,1.6419870178525142,0.6505627805053238
2024-07-10,36.10051648979258,25.356220135182323,12.895930161716427,6.962341284985538,6.260189792945828,4.0225453641322,4.204725590788926,1.9045480573402676,1.6422973769242257,0.6506857461916858
2024-07-11,36.05154567254529,25.518200742260788,12.870710716424986,6.93623951441963,6.250710633618533,4.0164544388297685,4.1649629897096965,1.9016641967738737,1.6398106154978862,0.6497004799195513
2024-07-12,36.01409733660704,25.573201162503427,12.873642800545648,6.924485290564386,6.244217743860444,4.033133075698727,4.150400857283974,1.8996888540152197,1.63810727164234,0.649025607278798
2024-07-15,36.00577088388437,25.646123990589654,12.847925451051609,6.908860755358077,6.242774081859191,4.0447081471658395,4.117982949574421,1.8992496462993385,1.6377285415404994,0.6488755526770041
2024-07-16,36.06531330192707,25.41004076344923,12.992782203940429,6.91881376582866,6.25211050483661,4.050757237776356,4.1180682998680425,1.9020900819462239,1.6401778575313577,0.6498459828960157
2024-07-17,35.97845355145218,25.311354980262895,13.023970712365692,6.894198441515314,6.237052913243124,4.041001388438184,4.331950383322017,1.8975090855601537,1.6362276509090852,0.6482808929313477
2024-07-18,35.97123432489189,25.41076775443801,13.030443624741473,6.8390549193365135,6.2358014225979,4.040190544678268,4.29132891917138,1.8971283424587502,1.6358993350158173,0.6481508126700022
2024-07-19,35.992355315101264,25.402201492056303,13.039609883825868,6.8370095207248145,6.2394628566094426,4.042562796466111,4.263164610330354,1.8982422666790062,1.6368598751386922,0.6485313830681418
2024-07-22,35.92730045921627,25.29276204747263,13.297748392107442,6.810661054425525,6.228185257425311,4.035256013183167,4.224452407390986,1.894811263733728,1.633901311233973,0.6549217938109793
2024-07-23,35.98540554390826,25.241633648861832,13.557862195655732,6.808041201393744,6.238258077460062,4.04178221719524,3.93661657099122,1.8978757346944553,1.636543813533175,0.6559809963062854
2024-07-24,36.061891182312515,25.321472537736728,13.391971358296582,6.810745484836818,6.251517262520596,4.050372874671532,3.9203131532298956,1.9019095988398225,1.640022226419252,0.6497843211362554
2024-07-25,36.038227899293034,25.325339044213912,13.421872125574113,6.80020760792696,6.247415108766754,4.07312803636711,3.904844573995568,1.900661593711991,1.6389460679364425,0.6493579422141146
2024-07-26,36.02237857426699,25.224726234112232,13.444404122172116,6.788876047762309,6.244667545459586,4.203274313004203,3.8845498330024397,1.8998256979113584,1.638225272535418,0.6490723597733478
2024-07-29,36.00818068209483,25.245102667807384,13.493299504524355,6.772177954200291,6.242206266666498,4.201617630746451,3.851942280235162,1.8990768989293805,1.6375795809766218,0.6488165338190179
2024-07-30,36.005724490689985,25.26422321519497,13.494652833674541,6.76792645244623,6.2417804730526845,4.204362675996013,3.836142344866659,1.8989473590229498,1.6374678783352952,0.6487722767206725
2024-07-31,35.99399397745279,25.32077256227008,13.482679686537027,6.759281341324276,6.239746927290211,4.202992912361968,3.813677936676505,1.9013593484347988,1.6369343982041773,0.6485609094481721
2024-08-01,36.00054029796389,25.233304723387363,13.589329647948226,6.752174842718772,6.240881766155824,4.203757321522215,3.7923952701626034,1.9017051535629943,1.6372321116847377,0.6486788648933743
2024-08-02,36.02552000471953,25.37176671735244,14.044655879161974,6.569552903970746,6.245212128842741,4.168757772556275,3.3840128006715027,1.903024690344346,1.6383681384694,0.649128963911042
2024-08-05,35.89537032111873,25.802621387831508,13.801237706095613,6.527754677680786,6.227762622416881,4.157110007189887,3.409330060317834,1.8977075224279234,1.6337904372207728,0.6473152577000607
2024-08-06,35.90147885427666,25.52376375743081,14.062253977396773,6.546261321681773,6.228822438603157,4.165758997916153,3.392136301323043,1.8980304668416763,1.6340684692613832,0.6474254152685693
2024-08-07,35.86817865714798,26.05510440358392,13.801361826353025,6.526587918858416,6.2230449324473005,4.151693980006703,3.198380622480103,1.896269960290996,1.6325527990471,0.6468248997844561
2024-08-08,35.985784813293,26.085192686696914,13.732139095271997,6.491129017902805,6.243449324903872,4.165306736181088,3.1076593700805026,1.902487533342999,1.6379056847131097,0.6489457376137108
2024-08-09,35.98446381010781,26.087978056179615,13.758067578792707,6.475615043938197,6.2442067363704785,4.165812041969561,3.094009555763075,1.9027183297822496,1.6381043839388525,0.649024463157444
2024-08-12,35.961696383383874,26.17755385176895,13.728146487795541,6.461288605328126,6.240256016969193,4.170753590456381,3.0731088103034305,1.9015144769090144,1.6370679527244174,0.6486138243610745
2024-08-13,35.96278638153385,26.1734219217143,13.75129506949441,6.450118205874935,6.2404451589785515,4.170880005897109,3.06373008869487,1.901572111766945,1.6371175722145783,0.6486334838304462
2024-08-14,35.94235990537511,26.288057248954505,13.716978316563463,6.430172249480994,6.236900653196728,4.160937800844974,3.03964901232879,1.900492039244392,1.636187707028296,0.6482650669827453
2024-08-15,35.96237762448446,26.04620285029955,14.014832563685916,6.409884631540814,6.240374229381411,4.163255191365465,2.9757973350135374,1.9015504982857934,1.63709896455328,0.6486261113897744
2024-08-16,35.94712400739811,26.018492000424274,14.07932810720017,6.399970363694307,6.237727344351604,4.161489326461176,2.9673396519682163,1.903773623948486,1.636404581078458,0.6483509934751955
2024-08-19,35.98309967973676,26.026334897938558,14.050581593338931,6.384009183287357,6.243970025547243,4.165654120741208,2.953629445281321,1.9056789095031261,1.6380422852522396,0.6489998593732548
2024-08-20,35.98255405654698,26.043378068255734,14.066290023995345,6.3687490623383125,6.243875346242998,4.16559095560232,2.936905008453095,1.90565001308746,1.638017447095865,0.6489900183818841
2024-08-21,35.97832603780414,26.008478695069602,14.088895666432613,6.3808880281718325,6.243141678978845,4.165101490718653,2.9430035695108536,1.9054260955756575,1.637824976921109,0.6489137608166949
2024-08-22,35.96210512494702,26.009255339523946,14.111337586328373,6.375737984678779,6.240326943879081,4.163223644921964,2.9477385897756747,1.9045670297419794,1.6370865596807425,0.6486211965224327
2024-08-23,35.94372094852162,26.05995503535935,14.128358859686438,6.360361082774527,6.237136828309099,4.161095364674723,2.9212392037816004,1.9035933966310388,1.6362496651765903,0.6482896150850086
2024-08-26,35.88624224554315,26.102488314331566,14.435375930715278,6.336624530177993,6.227950183612986,4.154966510087406,2.6743882863354753,1.9007896043362567,1.6338396420005896,0.647334752859294
2024-08-27,35.867662113335214,26.238252256971357,14.391999571861625,6.317849004194496,6.224725657149496,4.152815272670327,2.6268973400112006,1.899805468914487,1.632993720147105,0.6469995947446989
2024-08-28,35.87010220065163,26.11304738533551,14.539243778892061,6.32508183788308,6.225149127017038,4.153097789881575,2.59419474362558,1.8999347132241304,1.6331048131771368,0.647043610312256
2024-08-29,35.87376295418919,26.04238336091506,14.626530099165509,6.319301611149177,6.225784439862289,4.15352163777978,2.572158404624348,1.9061763663545335,1.6332714810664166,0.6471096448937064
2024-08-30,35.89180646610627,26.12279706086691,14.586993174350923,6.274451855689933,6.228915837476675,4.155610744441515,2.547736248197189,1.9101605181892227,1.634092971509727,0.6474351231716391
2024-09-02,35.944956949770976,26.45197062674226,14.2487963592108,6.2572319635806855,6.238139945206703,4.1617645924290185,2.4992436761874153,1.9129891848241791,1.636512822733177,0.6483938793147881
2024-09-03,35.95871195142093,26.520061551730723,14.203857927867137,6.249396657801627,6.240527084669934,4.163357168514604,2.4827715930070466,1.9137212254670535,1.6189528403129518,0.6486419992079975
2024-09-04,35.9615338767306,26.52287670191663,14.206895236463083,6.24738406767777,6.240030598312629,4.1607528412985415,2.4795432714336516,1.913568972866073,1.6188240390134092,0.6485903942876098
2024-09-05,35.94764275424027,26.57473884088475,14.189288933979647,6.241562516630987,6.237620216439551,4.159145637123976,2.4706327133152977,1.9128298047013645,1.6181987241118454,0.6483398585723097
2024-09-09,35.94492026305806,26.56212331945058,14.217372246647717,6.237681741942419,6.237147810887027,4.158830644638933,2.4628721100427815,1.912684936724569,1.6180761699909094,0.6482907566169991
2024-09-10,35.939884741342794,26.570139498419483,14.225224693756672,6.236429284023906,6.236274049225765,4.158248034304346,2.44586774224643,1.921882525278974,1.6178494937976864,0.6481999376039408
2024-09-11,35.93729948111882,26.58526497122557,14.233666287644631,6.231058954658416,6.2358254559327895,4.1579489194540376,2.431305223386133,1.9217442786907193,1.6177331171878337,0.6481533107010464
2024-09-12,35.9367552632006,26.603413212236305,14.1077593607812,6.238536364175991,6.2357310234629875,4.1722723160206545,2.5183437575844287,1.9213365881898283,1.617708618982293,0.6481434953657116
2024-09-13,35.93811583890251,26.673704741719067,14.10072142805926,6.214163373380539,6.235967110000351,4.176594910489944,2.47489977805886,1.9198949192405914,1.617769865887408,0.6481680342614656
2024-09-16,35.947915026041024,26.679841698899004,14.079192942855048,6.2158577791217295,6.237667460930667,4.1777337357782,2.4748171928111335,1.920418413841261,1.6182109805450027,0.6483447691769353
2024-09-17,35.94900415448965,26.681028746330714,14.08151309348261,6.21604610346641,6.237856446052053,4.165362631749627,2.4733773032213158,1.9291871007339663,1.6182600081343221,0.6483644123393306
2024-09-20,35.95063797090983,26.68224135023723,14.082153072471018,6.210647590242065,6.238139945206703,4.1655519398549234,2.4742471831764483,1.9296535134981574,1.6183335550888374,0.6483938793147881
2024-09-23,35.93634711057864,26.697757110900472,14.13788586677791,6.186220891556001,6.235660200987545,4.163896077140527,2.4433554857203172,1.9311579555119585,1.6195831667673317,0.6481361340592967
2024-09-24,35.941245554025365,26.802113373863445,14.067872185232385,6.137841475105383,6.236510176883915,4.1644636531768215,2.4429312651953405,1.9314211895018425,1.6273766462417012,0.6482244807738001
2024-09-25,35.963445435227044,26.837493480577074,14.05892658985415,6.081598756513691,6.237076956225713,4.164842123170671,2.442774610658016,1.938034112194961,1.6275245436135095,0.6482833919651764
2024-09-26,36.00175357914341,26.85091774790167,13.990505928219637,6.080116310686707,6.243720670106989,4.169278499316297,2.445376646147326,1.9400984997636799,1.6292581774099837,0.6489739413043025
2024-09-27,35.93670829931384,27.029538997150443,13.918577823935854,6.061631821797399,6.232899378703939,4.1620525230170085,2.4513556942133583,1.9367360221120005,1.6226502662790656,0.6478491734770896
2024-09-30,36.23611142586458,26.903750015882892,13.446609122433664,6.036223943063094,6.239884906381762,4.1667171471878115,2.7598892363792435,1.9389066207796644,1.624468853048691,0.6474387289785946
2024-10-02,36.05095677946531,27.340511269943548,13.243470280523473,6.0222008113445264,6.229689447995353,4.159909074295531,2.7118843102152814,1.9353603852463253,1.6596367735901654,0.6463808673804905
2024-10-03,35.88402297654738,27.102934670641783,13.433065977106812,5.96209115160435,6.4741666530310855,4.228199633757705,2.6996158447375644,1.903700716490788,1.6656909776150821,0.6465113984674481
2024-10-04,36.07198127014165,27.18374944607918,13.473120318954582,6.017322351952045,6.5237366806049675,4.174979616822326,2.3962470975207344,1.8995408184480134,1.610126612888816,0.64919578658769
2024-10-07,36.052701842349485,27.152418985820535,13.457591958470305,6.051198509640777,6.557407056822775,4.223827183676728,2.39461896750907,1.9090658935670295,1.60940452112074,0.5917650810225591
2024-10-08,35.87735073642152,27.043316197205712,13.403517188503173,5.698317351648278,6.557403875969538,4.167336862598881,3.076237623982233,1.8189710688492666,1.777947305864667,0.579601788956729
2024-10-09,36.03637237891999,27.184855652650047,13.473668589687302,5.769379709384003,6.567888971108148,4.0968342461141525,2.693807933126844,1.7513109474227888,1.8440029288698798,0.5818786427168394
2024-10-10,36.35044530533386,27.36338846117282,12.911385955035183,5.771754907941438,6.5112836088549635,4.231134547957078,2.6396042916028333,1.8594961438098818,1.7593225498274978,0.6021842284644456
2024-10-14,35.98885954621267,27.91824417309556,12.666283404116369,5.909527339444782,6.485248181039631,4.140619467491966,2.6650895038794244,1.8475085487957301,1.7799815422894383,0.5986382936344274
2024-10-15,36.02144817729273,27.802818624579757,12.673590112614935,5.917265160322771,6.492489473365448,4.189298296864868,2.637682183308868,1.917173843904579,1.7527252950910523,0.5955088326549882
2024-10-16,35.91827719813111,27.47676844841404,12.854880238111747,5.944226540652322,6.650447425273037,4.206520270835114,2.676745716473797,1.9261711353614996,1.7526216317604635,0.5933413949868757
2024-10-17,35.80316175446146,27.476818579407702,12.823084828405365,5.879204681337338,6.647482679860298,4.200416321714683,2.9104155294003533,1.9214638096277894,1.7449214916121953,0.5930303241728132
