date,CHINA SECURITIES DEPOSITORY AND CLEARING,UOB KAY HIAN (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,BOCI SECURITIES LTD,MIB SECURITIES (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.
2024-04-23,41.230251005337735,14.601495585856055,8.644418305427337,7.008063933959821,11.006271948635415,2.8839498413965594,0.0,8.964538224066109,2.7122313614417415,2.9487797938792233
2024-04-24,41.933119097614934,14.872010016889444,8.804569016411524,5.559243889200054,11.211260782969559,3.0487501594873914,0.0,9.13278217374286,2.762911991073031,2.6753528726112035
2024-04-25,41.80908606706732,14.829549987816529,8.779431711098603,5.542078263175941,11.179252301382448,3.1282412888172977,0.0,9.110373633672099,2.7573957989662374,2.864590948003528
2024-04-26,41.80980732530432,14.829805815821537,8.779583167110525,5.542173870852966,11.17944515725576,3.1282952548330405,0.0,9.11311848361672,2.753993121071302,2.8637778041338264
2024-04-29,41.86875913481912,14.868891022148423,8.802722500410797,5.711369985038355,11.208909529616273,3.0329761565005318,0.0,9.138001712373194,2.833249011926074,2.535120947167233
2024-04-30,41.71651883214331,14.870884455535037,8.80390265842657,5.712135693496002,11.210412278842869,3.1609630363236128,0.0,9.143335337136234,2.850927876069836,2.530919832026537
2024-05-02,41.877525636238914,14.938481709487798,8.837881721643845,5.73982582118452,10.896378365706049,3.174465350919084,0.0,9.178624456233882,2.8193849907527198,2.537431947833184
2024-05-03,41.31538471422697,14.737955729166666,8.718818530701753,5.662777549342105,10.750111362390351,3.125428316885965,1.0399533991228072,9.054773163377194,2.7676188151041665,2.8271784196820176
2024-05-06,41.32042871187247,14.739755015667603,8.71988296954081,5.663468890759434,10.751423792052467,3.1253815162983765,1.0510037760742963,9.056306986487094,2.7546772559527253,2.8176710852947284
2024-05-07,41.32264138010804,14.740544315022428,8.720349910680243,5.663772163937095,10.751999520200831,3.1255488773984603,1.1669401236339647,9.057220334916956,2.7379032776280785,2.7130800964739046
2024-05-08,41.236331104825574,14.75057855489843,8.723750749978572,5.6694094454444155,10.756192680209137,3.1627667780920543,1.1802519928002055,9.06160966829519,2.7406852661352534,2.7184237593211624
2024-05-09,41.21703637786665,14.760858144546537,8.7298302795081,5.699735180281117,10.76368860631922,3.1692594697172756,1.2235314299192674,9.067924649676748,2.7565331131863062,2.611602748978782
2024-05-10,41.19230092973789,14.76044668587896,8.729586935638808,5.6995763002607385,10.76403183751887,3.1691711266639224,1.223497324001647,9.06767188143269,2.785188949499108,2.6085280293673665
2024-05-13,41.161488472613215,14.759085870616259,8.728996528812571,5.697121208547825,10.763039465192717,3.168878950110525,1.2233845256651321,9.06747911177052,2.8250255675788094,2.6055002990924314
2024-05-14,41.13426065920774,14.763010763757084,8.731746756825732,5.717937665000311,10.765901687158339,3.1714373336593127,1.2387220746021226,9.070748273059296,2.8086200129962875,2.5976147737337736
2024-05-16,41.06152274809619,14.770866815867342,8.736393306139615,5.720980432968056,10.771630700434942,3.173124995976732,1.357397127708196,9.076218943049831,2.733726147382515,2.5981387823765822
2024-05-17,40.91489396812089,14.752503701627301,8.725532238178848,5.713868120700589,10.758239429118955,3.169180172864763,1.4054289676526315,9.065578327162347,2.721112359095459,2.7736627154782134
2024-05-20,40.813950011045556,14.790223870606281,8.723901851120006,5.743476554741546,10.761515491490952,3.1787201535423875,1.4523758457141676,9.068338946149655,2.70093244673023,2.766564828859212
2024-05-21,40.6359729385699,14.787464322076364,8.712676607260821,5.736086292216044,10.74873888850054,3.2255851029608436,1.6556119475106996,9.058169186070723,2.6966007073121934,2.7430940075218695
2024-05-22,40.51811621235595,14.786957787195107,8.712378160244173,5.735889806346281,10.74837069750728,3.2710757073441634,1.7482560525016324,9.060642069835827,2.6900856476334907,2.7282278590360978
2024-05-23,40.39575891154909,14.774779746814323,8.705202939040797,5.6868858615161475,10.715988235194711,3.329988798428507,1.9643661036788707,9.019809550823721,2.695143236900135,2.7120766160537033
2024-05-24,40.31615524891538,14.805638293400431,8.705612633288984,5.662766237026482,10.688468598345025,3.377850435671042,2.100513833302974,8.979588606054824,2.6768726666974003,2.6865334472974576
2024-05-27,40.23884960032506,14.828792429322041,8.71168018815432,5.649165671807696,10.669909270359607,3.443376378925886,2.170912616701798,8.950621794434944,2.671003499328838,2.6656885506398105
2024-05-28,40.237732900798626,14.831748058627332,8.711531069504924,5.629598279988802,10.659242412393375,3.472630461944367,2.185211023280211,8.936988874209792,2.6713857068627034,2.663931212389866
2024-05-29,40.22475371137537,14.828067763878225,8.70936942261576,5.6140832738929305,10.644618474965135,3.502999721595375,2.233226495692215,8.91851407868551,2.6720063026614436,2.652360754638036
2024-05-30,40.09217153977662,14.849229048598342,8.713376772168472,5.618164485397684,10.614632801738523,3.5185221051509723,2.3964728747327158,8.874251623873604,2.6728077264956314,2.6503710220674317
2024-05-31,40.11995955014259,14.865740249417941,8.7203004589536,5.622628703142574,10.60678962615152,3.5491612158988115,2.452778603854516,8.857315087704718,2.677073341657046,2.5282531630766867
2024-06-03,40.053315604986786,14.885090198706525,8.714700939567408,5.619018274972948,10.581785215530726,3.5832692724867483,2.5475223033950947,8.825728562590186,2.675354327026136,2.514215300737448
2024-06-04,39.96454271366246,14.880249011957927,8.711866593645185,5.617190760564248,10.562937646122759,3.6077804896340773,2.674434988431073,8.802102830409817,2.674270230055116,2.5046247355173374
2024-06-05,39.908610342373365,14.87511283657448,8.708859542170023,5.615251889992569,10.539399145802372,3.7604070497207327,2.6735118609255344,8.770616190260785,2.6720637710544675,2.4761673711256695
2024-06-06,39.76954203025797,14.981099829064112,8.703702619011777,5.61192683665227,10.50237519266682,3.8701965512601806,2.671928749478772,8.721385789357955,2.6704815170894634,2.4973608851606777
2024-06-07,39.60622736471864,14.98611731255806,8.706617670958924,5.6138063882601905,10.470180876961582,4.0653157776785545,2.6728236342703076,8.673839816197667,2.507572180565606,2.6974989778304685
2024-06-11,39.49866038427201,14.946707565363052,8.683721440122099,5.599043478965623,10.396151734675465,4.25574865985107,2.6657947753920204,8.604108041149514,2.364264998641402,2.985798921567749
2024-06-12,39.08374541735618,15.02503376325841,8.565113539723296,5.597076659567769,10.246453877120501,4.499103427290537,2.6648583410002114,8.516016525660929,2.3048029109233306,3.4977955380988393
2024-06-13,38.932612604719665,15.097682388568408,8.534473126679314,5.593344031395679,10.214905260445036,4.6288416101842325,2.739997114267425,8.477312440379494,2.3032658634966676,3.4775655598640793
2024-06-14,38.79899809515103,15.144939426212003,8.540095638155107,5.5970289268236435,10.194557944727995,4.680075173991443,2.7418022245524933,8.444520591403755,2.2983871380394656,3.5595948409430638
2024-06-17,38.64630779383098,15.170224868045318,8.542208267465464,5.598413507027745,10.166797407208621,4.768881402348416,2.7424804853107116,8.40438476139652,2.2989557077885765,3.6613457995776497
2024-06-18,38.54986744435146,15.166651062195898,8.531201288386892,5.591199725951984,10.132185912033892,4.915444498674358,2.738946688851993,8.363950895243681,2.295993410852482,3.7145590734573575
2024-06-19,38.47384542508812,15.172517578028359,8.474432643952296,5.589437861641016,10.1032304361797,5.11573875156503,2.746174369169809,8.325545621710626,2.295269911595243,3.703807401069803
2024-06-20,38.4329109486297,15.1668663914449,8.471276239630232,5.5862918311033285,10.082440531223641,5.2168456868131585,2.7451515235101436,8.298181431827446,2.29484068160465,3.7051947342128035
2024-06-21,38.34931914730094,15.225703907359078,8.461611935476093,5.591015997544018,10.070091449228325,5.268759864212036,2.74747301925259,8.275376805124708,2.2969943778411466,3.7136534966610686
2024-06-24,38.282166293722405,15.213054654271227,8.448672110274664,5.5824659990025705,10.035975183027976,5.458291383839022,2.7432714769358464,8.236135568060952,2.2928436559007688,3.70712367496457
2024-06-25,38.159208186909495,15.307432528564213,8.44781936608625,5.5819025476843604,10.034962228636957,5.467833699073035,2.7478859610100055,8.235304275681631,2.307711676858649,3.7099395294954007
2024-06-26,38.113651066739855,15.425673670549205,8.440603273117336,5.551636123070681,10.026390404685312,5.520959439674664,2.7455387279900587,8.228269712239237,2.242844419769562,3.704433162164084
2024-06-27,38.08533065548263,15.46043200654256,8.43953000898599,5.549795160483436,10.026430206285127,5.520608859760048,2.7452587293214834,8.227430567432933,2.2383663898235104,3.706817415882285
2024-06-28,38.011976222533036,15.96675211940955,8.42092760246879,5.55223893540872,10.029782412855399,5.514290877633806,2.746467565729339,8.231053401778851,2.2123571017453045,3.3141537604372036
2024-07-02,38.01488854744505,15.97092257511816,8.423127117143338,5.550287336068527,10.032402154366196,5.518739677193758,2.7471849327462725,8.233203322025034,2.3128635206987447,3.196380817194924
2024-07-03,37.567611859610636,16.318738975661926,8.396467412623162,5.533698101654321,10.003476235018924,5.971353101640435,2.8070189719251677,8.208595129400246,2.2340899078298513,2.958950304635327
2024-07-04,37.58003906825761,16.400050543903593,8.400729269053006,5.535528625807828,10.005725100071565,5.973328400234772,2.807947522043565,8.210038206704166,2.2348289354136233,2.851784328510267
2024-07-05,37.570319653298625,16.40916456632088,8.404704387323104,5.534096958862675,10.00313729557151,5.971783504091829,2.8176089898580283,8.20791482497976,2.2344629300407255,2.8468068896528624
2024-07-08,37.51734971744345,16.44212862491207,8.385445376680426,5.523754164593733,9.989033994194607,5.960611926029326,2.940865092344159,8.196342585887942,2.2082378474815116,2.836230670432775
2024-07-09,37.504884558712384,16.455923551569228,8.383294181736927,5.521918894432817,9.985715132514732,5.958631509652586,2.975440909658736,8.193619346850088,2.1848603344755344,2.835711580396974
2024-07-10,37.51647609244762,16.461009539574174,8.385885183908067,5.523625539044611,9.989013080554097,5.9604731278570595,2.9763605211730053,8.196151726730475,2.1529353530049313,2.8380698357059577
2024-07-11,37.522671766639526,16.463727999904133,8.387270074436758,5.514163220544022,9.990450995415076,5.961457472693681,2.976852053480608,8.19750528364774,2.1532909004175025,2.8326102328209544
2024-07-12,37.52187733507768,16.463379429172544,8.387092498807114,5.514046474451772,9.990239477172528,5.961331256468985,2.97678902744555,8.19839032779846,2.152821870024372,2.8340323035809902
2024-07-15,37.520368007783205,16.462717185444443,8.386755125825568,5.513824670495307,9.990261040981897,5.961091460365595,2.9766692853311327,8.198695681104805,2.155910950673012,2.8337065919950333
2024-07-16,37.51997083657134,16.462542919634103,8.386666347973064,5.5137663039988505,9.990155289245036,5.9610283593342075,2.976637775849479,8.199667442236768,2.1558881293146297,2.8336765958425176
2024-07-17,37.51671434977509,16.46111407914049,8.385938440471596,5.513287745333525,9.988864826881727,5.962627894081791,2.9763794232602274,8.198955765010908,2.1588763816269663,2.8372410944176774
2024-07-18,37.52028857286815,16.46268233198722,8.386737370104704,5.513812997097161,9.98981646755593,5.963195954549871,2.9766629833814346,8.185552213643273,2.162469441304705,2.8387816675075492
2024-07-19,37.47276880912519,16.48377453714734,8.391978570055066,5.517258794328121,9.973392212339641,6.070302341926373,2.978523216412739,8.145333121235364,2.151745758850922,2.8149226385792354
2024-07-22,37.17160478418921,16.448551987349255,8.367057096240863,5.75433189099778,9.941662302796011,6.293482627732429,2.9696779616586695,8.117342241297063,2.131415600073173,2.804873507665539
2024-07-23,37.007301678630505,16.451118138746352,8.363100339407097,5.751610684273413,9.912260492145252,6.537299619628192,2.9682736096345685,8.06938058779882,2.133996610890216,2.8056582388455773
2024-07-24,36.93780695816523,16.488608387055233,8.38215890464942,5.743558370975005,9.922365262677973,6.77564263200636,2.9750379714083617,8.065763827986013,2.0326386210584744,2.6764190640179293
2024-07-25,36.830155299252276,16.480204371876226,8.37788663442419,5.747610063708441,9.903772736998292,6.924249071054711,2.973521635785432,8.037543185061686,2.04746421522155,2.67759278661719
2024-07-26,36.77952181782658,16.482818810977573,8.379215712262631,5.748521871362689,9.896883020171057,6.9930344464367185,2.973993358772469,8.02380023851596,2.045885333180643,2.676325390493683
2024-07-29,36.74708263922261,16.49607806141012,8.38595619280976,5.753146146614601,9.884098566125118,7.08333653517075,2.9763857240093206,7.993208759947739,2.0022290715787108,2.678478303111269
2024-07-30,36.753306936125874,16.49887220124978,8.387376623423918,5.754120626414697,9.877727106896453,7.084536325371607,2.9768898703827,7.978894824765886,2.0095552236466854,2.678720261722398
2024-07-31,36.73961626521244,16.522780460531102,8.384252311008225,5.751977206448996,9.873412690173517,7.081897323238451,2.975780973715748,7.975922672532384,2.016637663384609,2.6777224337545333
2024-08-01,36.73510680102369,16.54635878633597,8.383223217909565,5.7512712019268,9.868603229181016,7.0810280827396666,2.975415722820429,7.96859501610248,2.0130041750415484,2.6773937669188412
2024-08-02,36.734562630208224,16.546113678962183,8.38309903410252,5.751186006204983,9.868457041886778,7.080923188834036,2.9753716468794225,7.968476974337377,2.014455692896444,2.677354105688037
2024-08-07,36.72578038869924,16.56479583452773,8.38109486160012,5.749811053004152,9.866097760412945,7.079230331396835,2.974660315900886,7.966571926768094,2.0139740909625314,2.6779834367274624
2024-08-08,36.72546958984584,16.564655651814174,8.38102393500181,5.749762394142076,9.866014266697112,7.079170422073011,2.974635142276101,7.966504508148417,2.0148033162146537,2.677960773786804
2024-08-09,36.703416308731924,16.59699677560072,8.386351781777837,5.746309718714576,9.860089822747796,7.074919450278373,2.9728489033052563,7.961720701014687,2.024588336016756,2.6727582018120803
2024-08-12,36.69850068502981,16.604438605892703,8.391861030121714,5.745738725105631,9.858475797611051,7.074005017526544,2.9725535002018315,7.960083891971487,2.0176217453578325,2.6767210011813893
2024-08-13,36.6881068825327,16.628269376822562,8.393711460879267,5.744111408665067,9.854204150796313,7.072001507583539,2.971711609295759,7.955293114013689,2.0172616708953672,2.675328818515733
2024-08-14,36.68415257895738,16.62647715502004,8.397033503240138,5.749832394298301,9.85314204871429,7.0712392758081135,2.9713913134058925,7.954435679638452,2.017466920183125,2.6748291307342646
2024-08-15,36.682165622715445,16.62605551191685,8.400413186209942,5.749686580055695,9.85289217561424,7.071059951033305,2.971315959700925,7.954233957234311,2.0174157577507654,2.674761297768527
2024-08-16,36.68110158703679,16.625669024525063,8.402331173529884,5.749552923496669,9.852663136405528,7.070895577979476,2.9712468888287265,7.954049054018177,2.0173688611339586,2.675121773045723
2024-08-19,36.67637367222086,16.635992743231718,8.401882073986725,5.75979939780208,9.847378522145647,7.069984193355825,2.9708639177188174,7.946262269683828,2.0177427346371313,2.6737204752173636
2024-08-20,36.67575370821889,16.635711534496906,8.401740051646096,5.760124627113754,9.847212065661912,7.069864684929677,2.9708136993220857,7.946127948973676,2.0179199228788596,2.6747317567581415
2024-08-21,36.66637925328058,16.638847572187576,8.412387684556844,5.759747354548526,9.84593325517464,7.0694016279373075,2.97061911906945,7.944551091173266,2.0201118520498147,2.67202119002199
2024-08-22,36.66556935212094,16.639094358648947,8.414622889274343,5.759686508763096,9.845829243053045,7.069326947006342,2.9705877375448124,7.944467165191574,2.0198792322978694,2.670936566099032
2024-08-23,36.66330163459175,16.63902404900342,8.41817906656795,5.759662170808876,9.84578763881972,7.069297075075752,2.9705751851206044,7.944433595295386,2.01987069715829,2.669868887558257
2024-08-26,36.66022451525471,16.64300497642306,8.421323758491173,5.759211955753044,9.845018023918698,7.068744489892288,2.970342984405847,7.943812603384995,2.0197128100857977,2.6686038823903893
2024-08-27,36.65906281550312,16.64247758808863,8.425070750968695,5.759029456186093,9.844494796899305,7.068520493481286,2.970248859321979,7.943349622310464,2.0198600640978013,2.6678855531426215
2024-08-28,36.658907927765625,16.642407272169407,8.427147697915812,5.759005123784387,9.844241948689653,7.068490628365744,2.9702363097615083,7.942682297883817,2.0194290212917143,2.667451772372328
2024-08-29,36.65774631145203,16.64209116938068,8.429838132954254,5.758822637325296,9.843718765052056,7.068266648043073,2.9701421914380854,7.9422193692520695,2.0202100220075705,2.666944753094889
2024-09-02,36.65766887298192,16.64205601342569,8.430454066816354,5.758810471972553,9.843697970469794,7.068251716526257,2.970135917095268,7.942202591534424,2.020205754370055,2.6665166248076777
2024-09-03,36.65139744326031,16.63920887426163,8.429011776517303,5.757825249063801,9.842013901026192,7.0670424731330534,2.9696277833475313,7.94084383177367,2.0378130773916894,2.665215590224822
2024-09-04,36.65681707140377,16.641669307723667,8.434271775190187,5.743889694672687,9.843469235863257,7.063862627772817,2.97006690107381,7.941595556695419,2.039170619591233,2.6651872100131557
2024-09-05,36.64095945325768,16.6373464585482,8.439472444484682,5.7423976587253645,9.840912290878766,7.107433014353713,2.969295394861484,7.939110268585862,2.0219571158139877,2.6611159004902527
2024-09-09,36.604914188701535,16.638049207949237,8.437716958060268,5.740950642544861,9.841327963848927,7.1370895211314735,2.9808254191545513,7.939023218104106,2.0211977363720743,2.6589051441329623
2024-09-11,36.58007576036434,16.654347281555086,8.431920619698333,5.740599048394815,9.840725249497906,7.136652422978185,3.0002829224347987,7.937903456694653,2.0210739517683667,2.6564192866135197
2024-09-12,36.56355150202747,16.646824040249758,8.428111681862648,5.700010011905154,9.836279914630092,7.219763597873845,2.9989276094928905,7.934317680431343,2.020160975307746,2.6520529862190547
2024-09-13,36.56293406221643,16.646542929376565,8.4279693583883,5.699913757220909,9.836113811760914,7.219641679480021,2.998876967330943,7.93376152661012,2.0224487904343107,2.6517971171814922
2024-09-16,36.55868972795025,16.644610549101824,8.42699101460765,5.699252094258281,9.834972006378823,7.231256139602318,2.998528848762263,7.932840551946279,2.022214018556096,2.650645048836214
2024-09-20,36.55838108753256,16.645103204388676,8.426919871192883,5.699203979307772,9.834888976327948,7.231195090972512,2.9985035342008484,7.932773580311362,2.0221969463638483,2.6508337294015925
2024-09-23,36.53919509203894,16.655761573327112,8.426973228641343,5.69924006544449,9.834951248734672,7.2375726627781205,3.00379900794008,7.932823808931537,2.021576571938021,2.6481067402256917
2024-09-24,36.51894126904299,16.661988747206884,8.425319461876004,5.698121607659923,9.833021170749067,7.2361523121009945,3.0281096570721733,7.931055999327781,2.0211798439483206,2.6461099310158636
2024-09-26,36.438449117761685,16.756398326672382,8.42334646071876,5.696787248698592,9.830718520714624,7.234457784439419,3.027400548784387,7.9287768050738645,2.0192297529297276,2.644435434206559
2024-09-27,36.36296038187969,16.778987760817838,8.427168878400112,5.7310320473664005,9.835179587639654,7.225921090909221,3.0287743483117096,7.932163728322866,2.033232049852739,2.6445801264997684
2024-09-30,36.33960565043244,16.79937430839294,8.435073605191274,5.736407784250224,9.844405035557466,7.232699041234215,3.0316153538832067,7.939392875399701,1.9943655896995724,2.647060755958957
2024-10-02,36.346823644391165,16.802711102507736,8.395333377101508,5.737547184526875,9.846360391285799,7.238361731124463,3.032217511802035,7.940547237289573,2.0135678104522166,2.646530009518627
2024-10-03,36.37603201769548,16.90312967166247,8.124414309094567,5.7379284046192645,9.854272944327883,7.248407974935914,3.0409984321094248,7.9465053271081265,2.132554076427734,2.6357568420191377
2024-10-04,36.35389084105151,16.89410923401839,8.175898415207183,5.717950927321452,9.848274896001662,7.24674354188035,3.0391474527770272,7.941245798109181,2.1599990244294407,2.622739869203801
2024-10-07,36.34805252468536,16.887803799638576,8.179868180082451,5.7144969050366745,9.846693295155825,7.248115476494438,3.038659375602832,7.939970459920115,2.1782475476613614,2.6180924357223696
2024-10-08,36.47615668250395,16.956441166978575,8.198094288729543,5.7346369335259455,9.881396732183633,7.27344849528178,3.0493687499206117,7.967953891169471,2.1704444026599403,2.2920586570465513
2024-10-09,36.404748032695416,16.95732009537987,8.175060885441612,6.070713398348492,9.862052117425849,7.2602676146720695,3.0433990610881088,7.95235518558057,2.1308513024213585,2.1432323069466475
2024-10-10,36.38877092979359,16.957123909972093,8.172518313480131,6.074114693393251,9.858984864771978,7.261606337492064,3.0456261455082325,7.949458728020846,2.156847059487627,2.1349490180801864
2024-10-14,36.292527266621995,17.03424861820085,8.171062970039795,6.069334715408982,9.84779620002882,7.310848525285228,3.0421697562001566,7.9400144565935635,2.172362808129582,2.1196346834910313
2024-10-15,36.24287473125156,17.037102419623977,8.170303234177682,6.068770395777697,9.846880563475366,7.330666376516371,3.0799236922754942,7.939276203351545,2.1755418726878517,2.1086605108624523
2024-10-16,36.20492575351508,17.029637345248474,8.17783450849254,6.067616432412671,9.845008200757881,7.362865245145627,3.1089165988701715,7.937766567414442,2.1677335613473123,2.0976957867958026
2024-10-17,36.183378550926356,17.027550794349693,8.176832521920668,6.061803012801653,9.843801944259678,7.402523007124959,3.108535679852808,7.93679399509069,2.166200463772821,2.09258002990067
2024-10-18,36.15535686198175,17.024601715373727,8.175416339101915,6.054416755634805,9.842097051424059,7.464182364059546,3.107997298418495,7.935419385636271,2.1552646464451892,2.0852475819242424
2024-10-21,36.247175411688204,17.078312316786718,8.201208809064854,5.729213997393589,9.873147701573464,7.542819571223845,3.117802661673323,7.960454693644796,2.166301835376163,2.0835630015750466
2024-10-22,36.21077541546655,17.075635017389697,8.19992313803413,5.730434311205291,9.871599927302926,7.645653499470311,3.131083886122522,7.959206764683432,2.0998662806860784,2.075821759639062
2024-10-23,36.047448956396586,17.020323770884787,8.173362019250128,6.033891019714068,9.83962392779129,7.703873563767649,3.1209417067847394,7.933425372255179,2.0666694384908526,2.060440224664726
2024-10-24,36.00322362260101,17.020180011778816,8.173292984416687,6.024337945214253,9.839540819176086,7.7620881043693215,3.1209153463114845,7.933358364003507,2.0660185087172676,2.0570442934115682
2024-10-25,35.96344454163696,17.01874255427374,8.172602700216784,6.017917228449086,9.838709810233336,7.81569557353705,3.1206517660682582,7.932688343738567,2.0679554226507926,2.051592059195428
2024-10-28,36.07961685427866,17.073718007987434,8.199002567306458,5.714327957687919,9.870491684484623,7.840942527527515,3.130732372562829,7.958313218166017,2.074635515921924,2.0582192940766184
2024-10-29,36.051163593532735,17.073284027881787,8.198794164895295,5.714182710785655,9.870240796129666,7.874210285948277,3.131500062877827,7.958110933601545,2.076912767960738,2.0516006563864755
