date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,ICBC (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,TOTAL_CCASS_PCT
2024-04-15,31.705106594172744,6.656882705720597,4.253162627831555,4.759079124290668,3.4431242829543933,3.529133295967065,2.445895692284614,2.4153091869124066,3.368195717320563,1.9456453032154424,64.52153453067005
2024-04-16,31.671736686602735,6.6553299034573365,4.253162627831555,4.786688038448353,3.445624289077027,3.5326380843333958,2.444231440354163,2.4177779587334065,3.3565932785068537,1.9556322345391282,64.51941454188396
2024-04-17,31.659004528338798,6.637342495069132,4.253162627831555,4.80817416186646,3.446262226025533,3.542726132764893,2.417745383565289,2.417186399990355,3.351789821513279,1.9555298554393308,64.48892363240462
2024-04-18,31.6866462542881,6.56211168235485,4.253162627831555,4.856755095457291,3.4464294399635684,3.5366068125032757,2.4300734677704736,2.4223819421188244,3.346647204173688,1.9415632323903937,64.48237775885201
2024-04-19,31.662313629072926,6.578664757977405,4.253162627831555,4.871508886006981,3.4464294399635684,3.509953068529371,2.4436477690610197,2.428833876143035,3.370569839742674,1.9375892196290754,64.50267311395761
2024-04-22,31.58689690916433,6.798361945445672,4.253162627831555,4.87449617878489,3.4465595828870397,3.5033302134656683,2.462317362991712,2.4283211918990575,3.4041782637978835,1.935461027895075,64.69308530416288
2024-04-23,31.540618164452454,6.737172765428948,4.253209952530999,4.887687544382434,3.4520335519972383,3.5039758012405846,2.4650464206596543,2.430466578273856,3.423526336169606,1.9717802107344413,64.66551732587021
2024-04-24,31.13470798623509,6.638913832839672,4.253209952530999,4.886369157130421,3.4533753649754764,3.5029234576739463,2.4639106278729965,2.4284631659973894,3.456432777183062,2.3092984685541906,64.52760479099324
2024-04-25,31.094346406443705,6.608621213851014,4.253170515281464,4.857167845710942,3.4547159159617293,3.495885801619616,2.5000114860989275,2.422437154268176,3.556554646565953,2.3071353354171005,64.55004632121863
2024-04-26,31.15765044840409,6.632530046382662,4.253138965481833,4.804401121328781,3.4550314139580234,3.49422967376257,2.575060571967343,2.415070276054713,3.727004568675216,2.3149396516024248,64.82905673761765
2024-04-29,31.328470055290513,6.6894503807605314,4.253588550126553,4.7307175896628255,3.457857723883323,3.4836576514047577,2.6461579665576775,2.403286425893135,3.7865877061418063,2.2902460966794944,65.07002014640061
2024-04-30,31.351892705409874,6.774021669404092,4.253612212476274,4.6866073415539775,3.4584413951764668,3.475565522172314,2.6744108121257977,2.4004863811760266,3.823507123919122,2.2224218360517107,65.12096699946565
2024-05-02,31.35920366160349,6.765493048693775,4.254464057066268,4.63353387424492,3.4592049003274985,3.472026738896883,2.7137967143636406,2.3962625728761426,3.8598860936287864,2.218153936906845,65.13202559860825
2024-05-03,31.368837392920323,6.797650734087527,4.254464057066268,4.621929148070738,3.4594147064950334,3.4358617557032054,2.710129050156724,2.395292416537539,3.867054681351579,2.2176813209083965,65.12831526329734
2024-05-06,31.495404225478076,6.786815507526306,4.254464057066268,4.563207241259532,3.4608562168401003,3.439348324060249,2.710129050156724,2.3917194017295103,3.867054681351579,2.277739361733908,65.24673806720224
2024-05-07,31.63124094128843,6.694452049370278,4.254645468414138,4.5146545447393684,3.461092840337321,3.4568045915716947,2.710129050156724,2.39421972335014,3.867054681351579,2.272949471154174,65.25724336173384
2024-05-08,31.666156236918784,6.708286478758768,4.254645468414138,4.507874019552018,3.462908925678488,3.496519558219671,2.7055148919609255,2.3940777492518075,3.865474509637141,2.2633582531923397,65.32481609158408
2024-05-09,31.699622055879672,6.7178889757739695,4.254645468414138,4.504952586980836,3.4632559734744115,3.49629066442336,2.695213882381929,2.393099705463296,3.8579142311519496,2.2611216878966123,65.34400523184017
2024-05-10,31.675528972518187,6.776275744838614,4.254645468414138,4.523361342943092,3.463539921671076,3.485107522446726,2.6296376238522385,2.395836650581146,3.8087675307792646,2.30454486024403,65.31724563828851
2024-05-13,31.616015165736282,6.819396748980081,4.254976741310246,4.54697904969866,3.4632139333664056,3.5087288574292517,2.6460277447597074,2.3956929412438344,3.7984665212002686,2.308593803779468,65.3580915075042
2024-05-14,31.763095599138563,6.9138497503655625,4.254976741310246,4.403749348215647,3.463277032965664,3.5430707354513453,2.635497999133398,2.3744835884429754,3.8514862749754575,2.2747960020519833,65.47828307205084
2024-05-16,31.72611489587547,6.8747724840425946,4.254976741310246,4.391904370317287,3.4635474147484877,3.5457866999524414,2.662031380621716,2.3786323870942407,3.8811351991771783,2.264441515562615,65.44334308870228
2024-05-17,31.700413324854377,6.8577629616939015,4.254976741310246,4.381145494271169,3.4647321885990707,3.5531553922793826,2.6715120954103484,2.3786797117936844,3.8766709025296193,2.2614839584708566,65.40053277121267
2024-05-20,31.658441206666417,6.890767207086208,4.254976741310246,4.357822147146144,3.4653253248321034,3.5779952593980946,2.6883518009625362,2.37712225593498,3.889519558428689,2.259003513223994,65.41932501498941
2024-05-21,31.639949553605636,6.83363903840328,4.254976741310246,4.3447819839633235,3.4663033686206144,3.6365053881792897,2.68920364555253,2.3636268291435076,3.898227303126401,2.2620702326224698,65.38928408452729
2024-05-22,31.636327242235684,6.961842280193305,4.254976741310246,4.337106706458484,3.4646004681856177,3.6730662424838174,2.668309790747965,2.363547954644434,3.8775779592689643,2.2576794470080475,65.49503483253656
2024-05-23,31.59050620624193,7.051244079783622,4.254976741310246,4.341079614976814,3.4605788941013587,3.6721294500583217,2.6101721862258946,2.3660561637149704,3.805234426467767,2.2512764151732623,65.4032541780542
2024-05-24,31.59119060027039,7.136917718426234,4.25556041260339,4.338546797062567,3.4599478981087706,3.6723753807464328,2.5933511739299875,2.3654251677223828,3.7497304414697603,2.247572310947774,65.4106179012877
2024-05-27,31.626153772721686,7.173804008913938,4.25556041260339,4.341392510114639,3.461367639092093,3.671951903560907,2.5710454655920074,2.367223506301258,3.6873328252527307,2.2147527107577982,65.37058475491045
2024-05-28,31.605449374463895,7.200296770035234,4.25556041260339,4.347776690944145,3.4534328644853014,3.6695148392885346,2.551360362485744,2.3685249355359703,3.6856343417896826,2.205764724964878,65.34331531659677
2024-05-29,31.63655992200795,7.1817255326048866,4.25556041260339,4.350279063301751,3.453917784905605,3.6681024336336256,2.5548699621965176,2.368832546082357,3.70727111550102,2.1790408615612975,65.35615963439841
2024-05-30,31.64327845183903,7.162939362164562,4.25556041260339,4.355337206052834,3.449953000460678,3.7099784826817173,2.538874213784416,2.369077057029485,3.7125951441884806,2.1717738384636616,65.36936716926826
2024-05-31,31.629470997529218,7.212759808508333,4.25556041260339,4.363512074634805,3.4501186369087327,3.6064592520002345,2.5293619491961543,2.3703390490146603,3.6952585292921296,2.1706695954766326,65.2835103051643
2024-06-03,31.385117720525084,7.2267154680019,4.25556041260339,4.3596327901468745,3.449086406339358,3.605986162754792,2.441448432528855,2.3726027471380693,3.662730685874227,2.149299023199668,64.90817984911222
2024-06-04,31.47813102567898,7.072452249466994,4.25556041260339,4.3852512274459405,3.4492757051371346,3.610297048501653,2.438782474460171,2.373367829779082,3.655734517806409,2.1718382789294046,64.89069076980915
2024-06-05,31.51133395593445,7.020764133859664,4.255883798049591,4.384750295502325,3.4493821857108835,3.6104984150977875,2.446031750795515,2.375638153360413,3.6835929908791623,2.1654397429410666,64.90331542213086
2024-06-06,31.533330633985063,6.9817210990692935,4.255883798049591,4.378646829015021,3.4496795425723903,3.6146801832896656,2.4672253286965593,2.3750465946173622,3.68110055670844,2.165562471661625,64.90287703766501
2024-06-07,31.542203305260337,6.992736001739404,4.255883798049591,4.371739237009662,3.4510128371047286,3.6081895218864095,2.4691893037234887,2.3724121863483076,3.6911255055406795,2.1598289265749755,64.91432062323759
2024-06-11,31.514386320174093,7.032692324354546,4.255883798049591,4.376927759307715,3.451076331076483,3.6127638484601756,2.4961801573064335,2.3729327580421926,3.6917722764330816,2.2098753483585916,65.01449092156291
2024-06-12,31.52363427631596,6.954150675667156,4.255883798049591,4.379951413229696,3.451275962433638,3.612115815575788,2.490398656524347,2.3734533297360776,3.672387290795793,2.160882137761104,64.87413335608915
2024-06-13,31.521655157385208,6.9624424362567545,4.258250033021795,4.393392416616808,3.452269781121964,3.6198122314463803,2.4845461686930954,2.376482110500499,3.6261928629234284,2.162169054087987,64.85721225205393
2024-06-14,31.7263504151297,6.990601263421981,4.258250033021795,4.400736657849037,3.4522145689726123,3.620166851194215,2.4745922069100224,2.3785217261720404,3.616396650138502,2.1246468773887512,65.04247725019864
2024-06-17,31.73493913820831,6.971678087976767,4.258250033021795,4.406459712627309,3.452193824979356,3.6256077718893014,2.475451938949923,2.3795234323102736,3.5550953894585944,2.103224721189392,64.96242405061102
2024-06-18,31.8095305942331,6.907215064127,4.258250033021795,4.441862610410939,3.452347078131056,3.596751851901265,2.4760356102430667,2.3824056642554168,3.441926258187967,2.081353216968812,64.84767798148042
2024-06-19,31.822410168935804,6.906202157809897,4.258250033021795,4.446214195399322,3.452517447049054,3.6014215377444114,2.4776367625742584,2.383719713409981,3.427011090413172,2.083300628350936,64.85868373470863
2024-06-20,31.841068404938632,6.9769477721343645,4.2582932562472875,4.450253831743869,3.4522456455252475,3.5619602314854544,2.478496494614159,2.3840983110055336,3.4053521529675947,2.083492451132683,64.89220855179482
2024-06-21,31.83683686693784,6.885215862092418,4.2582932562472875,4.447802806685161,3.4522456455252475,3.566094201730894,2.488371581898159,2.383404215413687,3.383001328416144,2.0834774649778587,64.7847432299247
2024-06-24,31.904242540599043,6.842388744334499,4.2582932562472875,4.446552093753353,3.4523221537893485,3.5652695688430804,2.496748053699762,2.3836171765611853,3.3707521187100333,2.085466285471997,64.80565199200959
2024-06-25,31.865923652584666,6.906712239195405,4.2582932562472875,4.460516271692819,3.4523277538787824,3.5672665134106234,2.4871658274308226,2.38506057989423,3.348399085672609,2.0860760642243337,64.81774124423157
2024-06-26,31.855467023618996,6.908439354101617,4.2582932562472875,4.474764949950443,3.4524066283778563,3.570151584837732,2.4576667647773416,2.385581151588115,3.344250287021344,2.0878467178540343,64.79486771837477
2024-06-27,31.84244019022652,6.849830474447582,4.2582932562472875,4.490728202068926,3.4524059185073646,3.574762272555572,2.437246156967218,2.3869062431725494,3.3292325823977538,2.083799351808578,64.70564464839936
2024-06-28,31.884510112793336,6.812657396281247,4.2582932562472875,4.490891708905505,3.4542064655722142,3.5737578846843707,2.4482649244877828,2.3877265379629136,3.3178961083949208,2.080687358447634,64.70889175377721
2024-07-02,31.91997287632176,6.761081992333091,4.2582932562472875,4.5186410985460395,3.4542064655722142,3.5735373515849607,2.426165551839379,2.389864036887805,3.2941391092739893,2.079829125023215,64.67573086362974
2024-07-03,31.926963523174646,6.718107615885402,4.2582932562472875,4.536322789375837,3.453930404825457,3.5823980339363763,2.4436599157338765,2.3906685567783543,3.2786651945477576,2.0821683849167365,64.67117767542173
2024-07-04,31.994974006494743,6.656647501964359,4.2582932562472875,4.552738938868,3.4549321109636897,3.620378550349728,2.41320789138259,2.39219872206038,3.2819463737092143,2.0996463429154266,64.72496369495542
2024-07-05,32.00063538141474,6.63547056658262,4.2582932562472875,4.561531237028719,3.455137184661281,3.6048875987316964,2.400580084080926,2.3924905577069517,3.2686560206153334,2.101032088989649,64.6787139760592
2024-07-08,32.00467501775928,6.580066594449438,4.258609306365075,4.573872808773245,3.4555473320564625,3.600130835441573,2.4056753767210726,2.396055685065073,3.2253933578735303,2.1014868004768075,64.60151311498156
2024-07-09,31.932076089330085,6.608075481191925,4.258609306365075,4.610736935526711,3.455747752158609,3.6039621642340673,2.3928030584722806,2.3985717815855168,3.164245192596324,2.071404855275173,64.49623261673577
2024-07-10,31.93209975167981,6.632947844604255,4.258609306365075,4.652841720622115,3.4562269147404803,3.607717379134956,2.4029926183840864,2.40189239799651,3.092587710188068,2.0482351556743423,64.48615079938969
2024-07-11,31.86345038491722,6.6770495742672,4.258609306365075,4.669605391157196,3.456293169319702,3.6034184823119544,2.403418540679083,2.4026483311956306,3.0527718630557756,2.05043599082199,64.43770103409082
2024-07-12,31.820225266436974,6.7160475717186,4.258609306365075,4.668970135941658,3.456214294820628,3.567296406845772,2.398701845634489,2.402072547352394,3.0346134547535786,2.0555562078038436,64.37830703767301
2024-07-15,31.905817348847542,6.731076003274064,4.258609306365075,4.667264238275697,3.4563270853543036,3.56701395726459,2.415155066141217,2.399548563382043,2.999885012811526,2.054459300145229,64.45515588186129
2024-07-16,31.94859682640802,6.686730393659983,4.258609306365075,4.656730706673432,3.4562482108552297,3.5488728224776898,2.448645178447816,2.3979079738013143,2.9877146776044876,2.0584471948183842,64.44850329111144
2024-07-17,31.991672083340028,6.647062041840958,4.258609306365075,4.6704841319513735,3.4564769469025434,3.5149298127974107,2.449844070833733,2.3995801131816723,2.9813810553288875,2.0561235520756793,64.42616311461737
2024-07-18,32.03387908978623,6.665934895355763,4.258609306365075,4.689076113374978,3.4564769469025434,3.503633801412602,2.4418540840775895,2.4038523504239873,2.875205173769612,2.054384369371109,64.38290613083949
2024-07-19,32.028468772396785,6.670902253558412,4.258609306365075,4.697838675849546,3.4567924448988365,3.470169086694704,2.4716134325780135,2.4044833464165754,2.8378107737588754,2.0796686154176007,64.37635670793442
2024-07-22,34.38941670805376,6.656107053896708,4.258727618113685,4.7216452870303955,3.3147925546053782,3.4320649739413045,2.48122823401507,2.406494646142949,2.7952343191590114,2.089421368353537,66.5451327633118
2024-07-23,34.4348122949995,6.586619882204959,4.258727618113685,4.743826531408837,3.3145559311081576,3.4136708097613773,2.482592762849041,2.408994967763578,2.749662999829327,2.064359548394433,66.4578233464329
2024-07-24,34.45041288217125,6.58306989875066,4.258727618113685,4.75964930804447,3.314677792209226,3.4153505210936457,2.488319051481776,2.4093735653591306,2.73850225821043,2.0580954934270155,66.47617838886129
2024-07-25,34.44763886603884,6.524211933428551,4.258727618113685,4.809944578872663,3.314650659381545,3.4040451236434475,2.49201503163386,2.4118107873805013,2.7287218203253185,2.057373003015502,66.44913942183392
2024-07-26,34.43993235423236,6.516497455297671,4.258727618113685,4.838679978626114,3.3159994133157014,3.372878023083561,2.4937502706134764,2.4144925203489995,2.67018905456289,2.065393671951785,66.38654036014626
2024-07-29,34.41402507851769,6.50483901558962,4.258727618113685,4.860645895622087,3.316905523561057,3.334802462898826,2.48344926103448,2.416795655721945,2.624457620000087,2.0582231912410154,66.2728713223005
2024-07-30,34.45213439698803,6.5276979496641,4.258727618113685,4.877231940785254,3.3175469309875227,3.330087266469714,2.4696225613468994,2.419579925539239,2.626642443624422,2.0632963201469225,66.3425673536658
2024-07-31,34.46081272149758,6.528875545935269,4.258727618113685,4.886439197685599,3.3183143798635073,3.3262111369617458,2.4612618644451105,2.419027804045725,2.593010357219491,2.091955369385271,66.34463599515298
2024-08-01,34.41084943343599,6.492682641168917,4.258727618113685,4.915404358854851,3.3192725472782523,3.325540940343119,2.461837648288347,2.4204948697284916,2.567565443818386,2.082282910689391,66.25465841171943
2024-08-02,34.28014989262479,6.522537822185716,4.258727618113685,4.91864192041832,3.3192725472782523,3.3308657577755696,2.524093290407044,2.420068947433495,2.608958780932148,2.046651592356444,66.22996816952546
2024-08-05,34.2143439515538,6.715460508821996,4.258782830263037,4.924440458092206,3.3193167169977333,3.336184422997092,2.511023785910569,2.4202266964316417,2.602404310059142,2.058200475385282,66.3603841565125
2024-08-06,34.33135324556082,6.564550008619207,4.258688180864148,4.957751525285908,3.3193167169977333,3.28994298592328,2.4751437762820427,2.4222143338082933,2.586755609442964,2.0722532293872074,66.2779696121716
2024-08-07,34.39471171092556,6.581665617169155,4.258688180864148,4.9681373249514085,3.322302116787665,3.2914882951091275,2.4853816862617806,2.4294313504735165,2.572735588358154,2.0660059746880926,66.37054784558862
2024-08-08,34.36906819153579,6.576655745611506,4.258688180864148,4.967334855797835,3.3227177853977814,3.2879771967828715,2.4866515656968633,2.4284533066850056,2.6012408323233096,2.0565535758446276,66.35534123653973
2024-08-09,34.35482124851714,6.597850979877029,4.258688180864148,4.998720754218152,3.32318787741226,3.288339546231615,2.5067645629606004,2.427920746067261,2.609467442576673,2.053395835274221,66.41915717399911
2024-08-12,41.639699560880814,6.6252743023383935,4.258688180864148,4.999746359329604,3.324478264217102,3.289157474787007,2.539442267926743,2.427368624573747,2.6161905471286984,2.018311984839343,73.73835756688561
2024-08-13,41.571497097029976,6.590875476927968,4.258688180864148,5.002973351710198,3.324478264217102,3.294853317863099,2.555177730491902,2.4279766680871044,2.6252926643217775,2.027892160371307,73.67970491188458
2024-08-14,41.486520866708176,6.588587169960849,4.258688180864148,5.03272252540024,3.324970598840318,3.3004295871985967,2.566882706154406,2.4276138453913663,2.6562351303083034,2.072023231347909,73.71467384217432
2024-08-15,41.43236279616236,6.6145012288824425,4.258688180864148,5.035041908919995,3.324970598840318,3.2996952656122223,2.5764975075914633,2.4276769449906253,2.6668910751331305,2.0457501357065335,73.68207564270324
2024-08-16,41.21200353614887,6.611785895377338,4.258688180864148,5.0404301414497015,3.3253176466362415,3.301773056541315,2.5770811788846073,2.4282606162837688,2.6636651081210254,2.076434839830087,73.4954402001371
2024-08-19,41.40403289020864,6.751461038685107,4.258688180864148,5.045468407827018,3.3253176466362415,3.303640962428373,2.5942363824330887,2.4294485451143144,2.671213397682357,2.078302587968147,73.86181003984743
2024-08-20,41.383118133661824,6.759397548530878,4.258688180864148,5.0496314827626145,3.3264733157966666,3.3039701057130064,2.625407584466928,2.4295431945132027,2.6754805080822326,2.079423000227486,73.89113305461899
2024-08-21,41.36767789834669,6.789947219512017,4.258688180864148,5.046222842410655,3.3267462215634604,3.3090809366294707,2.6340601170152884,2.4256783440586025,2.709633166181049,2.0867207843797604,73.95445571096116
2024-08-22,41.37062953985102,6.813502221040822,4.258997526649514,5.053605022276939,3.327065268912213,3.3028245324884633,2.630124279511522,2.4259780671550817,2.7137583024825918,2.088983299385683,73.98546805975386
2024-08-23,41.411321051672026,6.77128653839972,4.258997526649514,5.0599918059649145,3.327065268912213,3.3078232827417438,2.6218345696588994,2.4282417652784902,2.685962929009098,2.0878907298245175,73.96041546811114
2024-08-26,41.40602518118074,6.713172044105878,4.258997526649514,5.060101047146132,3.327567699471311,3.3097075156501106,2.6399520420960774,2.427318933639331,2.676852924366111,2.0887865863849937,73.90848150069019
2024-08-27,41.41987704183352,6.691274274677108,4.258997526649514,5.045701324222781,3.3277017861197358,3.3021094562798634,2.6436591435525307,2.4273425959890527,2.677105322763146,2.095532170169255,73.8893006422565
2024-08-28,41.35975929301222,6.560126174589674,4.259029076449144,5.041076991216603,3.3286719424583397,3.304302246228605,2.6676369912708684,2.427303158739516,2.7071801692598636,2.1015309701962885,73.7566170134211
2024-08-29,41.34055926807525,6.5508540828510915,4.259029076449144,5.038509547397262,3.327883197467605,3.328488795871491,2.6716043785742647,2.4273347085391457,2.710548110370301,2.1014031146332903,73.75621428022885
2024-08-30,41.33309103613048,6.302776746373199,4.259029076449144,5.042079091727332,3.3279866808103895,3.333174335488951,2.6733948297032324,2.427823730433401,2.666678113985632,2.1014031146332903,73.46743675573505
2024-09-02,41.20517686937956,6.3188085404313785,4.259029076449144,5.026368238005883,3.328325841156405,3.33162847418161,2.6683862990120666,2.426143703603136,2.6880215534349157,2.161833600843427,73.41372219649752
2024-09-03,41.16674321896903,6.177629102677281,4.2589502019500705,4.889039847669049,3.3288107615767086,3.3284223046687718,2.7275658356668977,2.4219554677023343,2.7476901119840025,2.1574309840541437,73.20423783691828
2024-09-04,41.22594010801366,6.121320676663224,4.2589998928844865,4.917007167550523,3.3312587105299536,3.3463593911265694,2.7266114542281086,2.42320720600263,2.7169921569446047,2.158703860720191,73.22640062466394
2024-09-05,41.40933025931541,6.319749749828822,4.2589998928844865,4.916239955298035,3.3312429356301387,3.3552048506996632,2.73291352670408,2.4233886173504993,2.7217167394391057,2.1599641174663877,73.62875064461663
2024-09-09,41.652240054112006,6.317822057071466,4.2589998928844865,4.926397807661213,3.333601835273929,3.3594942037082776,2.7426624147895615,2.425423579426595,2.7213696916431824,2.172217665269948,73.91022920184068
2024-09-10,41.65725110878714,6.470792128194061,4.2589998928844865,4.936592257791961,3.354752032200483,3.3622760284161,2.7452100611096353,2.4262359867670518,2.7367975436619547,2.1631638192703013,74.11207085908318
2024-09-11,41.773230144087265,6.345997605630494,4.2589998928844865,4.9853486082687315,3.3573481074629874,3.3731584219277666,2.759336483893695,2.428255173943333,2.7436280752817184,2.1026269313609145,74.1279294447414
2024-09-12,41.80975463724772,6.450032596661419,4.259220741481892,5.0523981635666155,3.3579991375783393,3.3847616494864665,2.775718717351257,2.4345332685715855,2.4730491062101487,2.1032771727312762,74.10074519088671
2024-09-13,41.91485025366769,6.408692184336536,4.259220741481892,5.1177249420557365,3.3579991375783393,3.3977353214665675,2.7857515536334034,2.4388634785707195,2.236859418734616,2.104770266998737,74.02246729852423
2024-09-16,41.87445333810072,6.433720482633533,4.259220741481892,5.129129011504276,3.363656963145879,3.3976151167299795,2.8183188343008427,2.440953652796167,2.010442281694287,2.110878860328481,73.83838928271605
2024-09-17,41.817484732529415,6.439726854612478,4.259220741481892,5.13403634621313,3.364299001568337,3.3492816124427427,2.8303629703093627,2.440780128898205,2.034041531817072,2.1121125363684894,73.78134645624112
2024-09-19,41.706341966014485,6.462510542414843,4.259220741481892,5.166150492883393,3.3654052164178423,3.3167794821115377,2.8303629703093627,2.442933402722911,2.034041531817072,2.110469896050785,73.69421624222412
2024-09-20,41.67023195834666,6.299964949355729,4.2591970791321705,5.162991963567995,3.365223805069973,3.317127713024947,2.8303629703093627,2.4422919164219463,2.034041531817072,2.152460155373535,73.53389404241939
