date,THE HONGKONG AND SHANGHAI BANKING,EVERBRIGHT SECURITIES INVESTMENT,CHINA INTERNATIONAL CAPITAL CORPORATION,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CHINA CONSTRUCTION BANK (ASIA),BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,HANG SENG BANK LTD
2024-05-07,25.07263169441868,11.678797904732344,9.90197323610304,17.134086724525737,8.138680675877206,6.075916673157225,10.37206691498874,6.098274069649912,5.357538222694847,0.17003388385227444
2024-05-08,25.06430177065128,11.688632066723113,9.910311218284633,17.04369958915648,8.145533872996515,6.029214293762113,10.446162864668414,6.073966738954605,5.428000523478773,0.17017706132407956
2024-05-09,25.094890315996015,11.702896906624199,9.922405790351903,17.064499768730418,8.155474705759826,6.18042661320612,10.45891139161276,5.573762587164997,5.676347174658831,0.17038474589493166
2024-05-10,25.096813827594914,11.703793928195411,9.92316633811228,17.065807754651903,8.15609981907945,6.173235386811383,10.459713062276402,5.574189813458912,5.676782264013371,0.17039780580596844
2024-05-13,25.14692883609988,11.727164852340648,9.942981585133154,17.0998859092194,8.17238646863618,6.18556251909353,10.280912985412188,5.5853207311853135,5.688118045256209,0.17073806762349858
2024-05-14,25.1555485788595,11.731184633244538,9.946389792317662,17.10574732548685,8.175187759781949,6.221960293138464,10.284437027089242,5.557685656978924,5.651062340709536,0.17079659239333359
2024-05-16,25.161942893270545,11.734166594966574,9.948918075228585,17.110095452751583,8.177265819051517,6.198122758096954,10.287051238569688,5.559098370733786,5.652498789978357,0.1708400073524101
2024-05-17,25.228120320706026,11.740204505218726,9.954037371427262,17.22772566766926,8.18147349726401,5.9878000206969455,10.292344523920214,5.561958849726795,5.655407328911911,0.17092791445885194
2024-05-20,25.23244817408144,11.742218523030994,9.955744974438874,17.23068106306669,8.182877019097619,5.971672342065385,10.294110163112613,5.562912997006724,5.656377507164854,0.17095723693480894
2024-05-21,25.22592603403079,11.756823434809698,9.968127879488526,17.252112496685427,8.193054839986024,5.892626516519985,10.306913925065912,5.569832119947123,5.66341288078843,0.17116987267808578
2024-05-22,25.228615681809814,11.758076975076055,9.969190704812595,17.24151268225383,8.193928402832599,5.89503184160992,10.30801287255786,5.570425988595225,5.664016727238148,0.17118812321395366
2024-05-23,25.234893757667216,11.761002942165083,9.971671512173216,17.245803188157154,8.195967440754135,5.871614063317682,10.310577994939887,5.571812174716396,5.665426203172923,0.17123072293630776
2024-05-24,25.307166478996766,11.794686447883702,10.000230373696862,17.06999686324919,8.219440686829987,5.8307938596011475,10.340107484436887,5.587769841606969,5.678086836069353,0.17172112762913805
2024-05-27,25.309455764992013,11.802681318158102,10.007008895949667,17.0815675320507,8.225012124638843,5.781827362104251,10.34711638783815,5.591557436572232,5.681935651199941,0.17183752649610537
2024-05-29,25.30885382577542,11.802400612922389,10.006770897505481,17.081161278140147,8.224816507735788,5.79239228065944,10.346870300557955,5.591424451582979,5.6734764054662685,0.1718334396541345
2024-05-30,25.307950970633712,11.801979580103152,10.006413921064789,17.08055193350556,8.22452309982705,5.795752994803302,10.346501191584638,5.591224985959197,5.673274012762937,0.171827309755658
2024-05-31,25.485774095957105,11.792374164387688,9.998269883458176,17.126057810641633,8.217829310628458,5.61459588048504,10.338080363157408,5.586674390020243,5.668656638619009,0.1716874626452414
2024-06-03,25.423345998317643,11.790973221637142,9.997082081619803,17.124023222338984,8.216853026443657,5.685209305001969,10.33685219158335,5.586010688981142,5.667983198028292,0.17166706604801682
2024-06-04,25.338776067147755,11.75751981306901,9.968718310022744,17.075438857467745,8.193540129681795,5.669079200548287,10.307524422520247,5.86632122058617,5.651901967572015,0.17118001138422892
2024-06-06,25.3268338892075,11.759400446500228,9.970312821894149,17.07817010025352,8.194850699064869,5.66998597851152,10.309173126951988,5.867259547714774,5.6528059980103365,0.17120739189111164
2024-06-07,25.32668385060932,11.759330782681761,9.970253756802723,17.069182783364152,8.194802151981703,5.679430942749121,10.309112054419547,5.867224789505298,5.652772510244301,0.17120637764206698
2024-06-11,25.3251835623945,11.758634189890874,9.969663144375989,17.068171648471107,8.194316712783902,5.685018252916006,10.30850136889073,5.866877230059406,5.652437654404973,0.171196235812517
2024-06-12,25.32173357395649,11.757032339625821,9.968305001304916,17.065846492773808,8.19320042085864,5.711489312393541,10.307097066708742,5.8548244169874675,5.6492984612267545,0.17117291416382177
2024-06-14,20.255636649679126,11.731184633244538,9.946389792317662,17.02832741682413,8.175187759781949,5.905779750126583,10.284437027089242,5.841952649855026,5.63687854064919,5.194225780432556
2024-06-17,20.25432690701996,11.725294514574252,9.941395802533231,17.061126297684346,8.171083074060736,5.9028145130549365,10.279273306933053,5.839019459776649,5.63404831637326,5.1916178079895765
2024-06-18,20.24189185264995,11.71809582189676,9.93529232657544,17.094336283655284,8.166066473768154,5.90509382903946,10.272962392576696,5.835434619619621,5.642395963007014,5.188430437211618
2024-06-19,20.22994946039559,11.71118233289099,9.929430663101027,17.0842508988151,8.161248625233302,5.960608317843712,10.266901509167205,5.831991806580728,5.6390670396862514,5.185369346286092
2024-06-20,20.168530510588234,11.674264838902202,9.898129835703983,17.030394022023604,8.135521688490387,6.254700582454656,10.234536862799805,5.813607452521324,5.621290847870391,5.169023358645414
2024-06-21,20.166158469532753,11.672891816932362,9.896965706749201,17.057793810509388,8.134564861643595,6.236323310759078,10.233333168677932,5.812923708331304,5.62062972222869,5.168415424635694
2024-06-25,20.167665721274936,11.67138186574183,9.895685481130228,17.055587293351863,8.133512612030566,6.247276187582214,10.232009432122888,5.809231880782332,5.619902663615135,5.167746862368007
2024-06-26,20.15996086026541,11.666922927543059,9.891904930506282,17.049071371710397,8.130405282453559,6.194342606215431,10.22810039219669,5.8957634199589135,5.6177556343303054,5.165772574819948
2024-06-27,20.16007935199942,11.666991500787713,9.891963070944948,17.04917157895009,8.130453069541382,6.1937912561864445,10.228160508650266,5.895798072765821,5.617788653124885,5.165802937049028
2024-06-28,20.167547140345985,11.671313240878503,9.895627296926206,17.055487010680928,8.133464788970898,6.070846811691211,10.231949270416507,5.986178342840505,5.619869619965578,5.167716477283685
2024-07-02,20.167665721274936,11.67138186574183,9.895685481130228,17.055587293351863,8.133512612030566,6.070294528056356,10.232009432122888,5.98621354030819,5.619902663615135,5.167746862368007
2024-07-03,20.189627210971487,11.684091365003244,9.906461343728191,17.074159899115376,8.142369564337022,5.968010193942967,10.243151533188234,5.9927322008613615,5.6260224315718395,5.173374257280278
2024-07-04,20.18974605169567,11.684160140214631,9.906519655406159,17.074260401492463,8.142417492170729,5.967456700327251,10.243211826701009,5.992767475442074,5.62605554761569,5.173404708934327
2024-07-05,20.189864893818907,11.684228916235675,9.9065779677706,17.074360905052718,8.14246542056867,5.966903200195518,10.243272120923587,5.992802750438055,5.6260886640494,5.173435160946869
2024-07-10,20.193430808199267,11.686292573428773,9.908327657975127,17.077376562136457,8.143903534923941,5.979731670947912,10.245081277723301,5.993861193454828,5.597645833156714,5.174348888053677
2024-07-19,20.19568987221479,11.6875999333954,9.909436114813328,17.07928702931945,8.14481460345887,5.9804006309066535,10.246227407604371,5.983344610738744,5.598272048701434,5.174927748846961
2024-08-20,20.18618143844812,11.68209723600991,9.90477060362956,17.07124584476335,8.140979902555419,6.024666468767427,10.241403330027428,5.9805275623341405,5.595636298235879,5.17249131522877
2024-08-21,20.170577283470458,11.67749271230329,9.90086661703095,17.064517176562276,8.137771117848432,6.06935477646514,10.237366658916969,5.978170324555467,5.593430766175298,5.1704525666717185
2024-08-22,20.072604354803982,11.664317741421408,9.889696100157295,17.045264369264213,8.12858978927367,6.25054648944582,10.225816490489438,5.971425535935736,5.587120054681852,5.164619074526587
2024-08-27,20.067887413439962,11.661576696868094,9.887372081022168,17.04125883459901,8.126679619535333,6.272577047479125,10.223413485083052,5.970022286829903,5.585807115053997,5.163405420089354
2024-09-03,20.074963657118786,11.665688746965158,9.890858519467184,17.04726784280317,8.129545210920353,6.239527326273505,10.22701841686084,5.972127407892188,5.587776755977064,5.165226115721752
2024-09-10,21.897907828338354,12.725013170548896,10.789016204551029,9.514591711702101,8.86776358630745,6.806119135099125,11.155701722614202,6.5144374730034205,6.0951851499032195,5.634264017932204
2024-09-19,21.86665836067709,12.721751015400818,10.786250357138325,9.46088103220891,8.865490266802997,6.906917415263204,11.152841872544334,6.512767446775975,6.093622602238336,5.6328196309500145
2024-09-20,21.871564436696147,12.724605309666892,10.788670396055103,9.463003706866632,8.867479357613204,6.908467074170282,11.155344161149786,6.514228672888411,6.0725534558425425,5.634083429050999
2024-09-26,21.8726861346231,12.72525789962855,10.789223700289599,9.4583604559758,8.867934132270113,6.908821379561557,11.155916270495519,6.514562759497498,6.072864890840366,5.634372376817901
2024-10-02,21.802800427224973,12.684599260599692,10.754750909616767,9.4281399239742,8.839600079187685,7.206258229812732,11.120271855564527,6.493747994267711,6.053461400285183,5.616369919466534
2024-10-03,21.7962296340222,12.681519824888973,10.752139982512919,9.42585105775375,8.8374540925788,7.230063468930405,11.117572191068914,6.492171509346184,6.051991803585555,5.615006435312302
2024-10-04,21.801801018845147,12.684761377591924,10.754888361958292,9.42826042141014,8.83971305472187,7.2191309462295195,11.120413979488902,6.493830988367211,6.040758151253223,5.616441700133774
2024-10-09,21.773972540666747,12.668570164540792,10.741160497190002,9.416225904666744,8.828429777636916,7.337559253487432,11.106219546767703,6.485542066098919,6.033047544856631,5.609272704088113
2024-10-10,21.74732876416141,12.660490048344574,10.73430969842011,9.410220159862764,8.822798933942092,7.422172427838077,11.099135910392558,6.481405535076956,6.0164434572309515,5.605695064730503
2024-10-14,21.74732876416141,12.660490048344574,10.73430969842011,9.410220159862764,8.822798933942092,7.447684750353632,11.099135910392558,6.481405535076956,5.990931134715395,5.605695064730503
2024-10-21,21.749409556478142,12.661701408631822,10.735336761071718,9.401552496817352,8.82364310254932,7.448397347536212,11.100197879748665,6.482025678313179,5.991504349182806,5.606231419670785
2024-10-22,21.75024198490004,12.662186017655106,10.735747641165513,9.39808496715933,8.823980815225344,7.448682424592376,11.100622724394668,6.482273768836835,5.991733665684353,5.606445990386435
2024-10-23,21.75162950721242,12.662993781800221,10.736432511219029,9.398684503136659,8.82454372713564,7.4491576015154255,11.101330871077455,6.482687295247046,5.985736556908387,5.606803644747716
2024-10-24,21.74885463959466,12.661378356556915,10.735062858481255,9.397485507665142,8.823417975126038,7.550263758517089,11.099914668050552,6.4818602951804225,5.895673559176603,5.606088381651322
2024-10-28,21.75024198490004,12.662186017655106,10.735747641165513,9.39170603213784,8.823980815225344,7.550745384936196,11.100622724394668,6.482273768836835,5.896049640362023,5.606445990386435
2024-10-31,22.646173407477672,13.183764138009636,11.177972314493811,9.778567224378634,9.187456388971652,7.8484907213531425,7.451981542995875,6.749290235287352,6.138918485018794,5.837385542013435
2024-11-07,22.6342973300183,13.176850325186079,11.172110376467593,9.772775339415087,9.182638314775769,7.897480519835708,7.448073584311728,6.745750781085186,6.135699121193698,5.834324307710854
2024-11-08,22.63730275420125,13.178599971929913,11.173593830104808,9.774072986738146,9.183857602604862,7.885250975647939,7.4490625534032056,6.746646494445933,6.136513830758095,5.835099000165844
2024-11-11,22.640759978852586,13.180612640187602,11.1753002888845,9.775565707246441,9.185260183965497,7.873175016357904,7.4502001925896675,6.7476768589212295,6.135458982132667,5.835990150861906
2024-11-12,22.640459308702315,13.18043760115239,11.175151880473285,9.7754358873635,9.185138203362268,7.874398464083939,7.450101253648857,6.747587249516905,6.135377503004941,5.835912648691604
2024-11-18,22.642513929393772,13.180087537028742,11.174855075475755,9.775176257941418,9.184894251874992,7.8741893250188335,7.449903383650504,6.747408037848166,6.1352145512415905,5.835757650526228
2024-11-20,22.696464870942027,13.211492094602537,11.201481710436306,9.798467839634185,9.206779352374655,7.654678618640996,7.467654473624205,6.76348527281365,6.149833095925816,5.8496626710056265
2024-11-21,22.70553209384666,13.216770077072745,11.205956695069737,9.802382321141812,9.210457454717748,7.617786723012054,7.4706377967131585,6.76618728076641,6.152289950234366,5.8519996074253084
2024-11-22,22.699486473824653,13.21325095365058,11.202972974808022,9.799772319377523,9.208005060042742,7.642384594401124,7.468648649872015,6.764385702317238,6.150651829306365,5.850441442399744
2024-11-25,22.71158093502157,13.220291075510973,11.208942005080589,9.80499371353514,9.212911156047522,7.593175745687687,7.472628003387058,6.767989819110454,6.153928943965813,5.853558602653195
2024-11-27,22.708556111629125,13.218530341821205,11.207449151277123,9.803687843440393,9.211684141985527,7.605482873246347,7.4716327675180825,6.767088429903632,6.153109337956067,5.852779001222498
2024-11-28,22.709312241938726,13.218970481273082,11.20782232744715,9.800684562866294,9.211990864858969,7.6057361141873985,7.4718815516314345,6.767313754695066,6.153314218990593,5.852973882111289
2024-11-29,22.71536309764168,13.22249265235742,11.210808631696494,9.803295937770487,9.214445383378347,7.581117827530469,7.473872421130995,6.769116893363028,6.154953758578467,5.854533396552613
2024-12-02,22.727474487643473,13.229542628385547,11.216786016913288,9.80852286458187,9.219358346521776,7.53184187624106,7.477857344608858,6.772726054894404,6.158235460266118,5.857654919943606
2024-12-03,22.732777282915215,13.232629357451517,11.219403127753603,9.80081193013865,9.221509415699085,7.520266588484159,7.47960208516907,6.774306273572912,6.159672305433351,5.859021633382437
2024-12-12,22.730201759991704,13.233070436334,11.21977710042827,9.801138617379468,9.221816793239707,7.5205172590571205,7.479851400285514,6.774532079296025,6.159877623764541,5.859216930223653
2025-01-06,22.73323279748142,13.23483504594988,11.221273240470351,9.80244558415895,9.223046508343813,7.521520108481643,7.480848826980235,6.762100606348801,6.160699033983723,5.859998247801184
2025-01-07,22.722928018635,13.236600126244491,11.2227697795816,9.803752899548943,9.224276551452897,7.522523225398695,7.481846519721066,6.763002442336102,6.161520663299703,5.860779773781503
2025-01-08,22.72277649606259,13.236511861048234,11.222694943145681,9.804354352291798,9.2242150415053,7.522473063198243,7.481796628763787,6.762957344823738,6.161479576629001,5.860740692531633
2025-01-15,22.725807331511408,13.224939073912804,11.224191861520548,9.80566208793444,9.225445396340687,7.523476434332342,7.482794574347033,6.763859409360749,6.1623014141681445,5.861522416571843
2025-01-16,22.725807331511408,13.224939073912804,11.224191861520548,9.778985458435876,9.225445396340687,7.550153063830906,7.482794574347033,6.763859409360749,6.1623014141681445,5.861522416571843
2025-01-23,22.724776610259514,13.2251154746656,11.224341575321334,9.77911589536166,9.225568449876413,7.550253771492146,7.482894383547556,6.76394962904985,6.16238360998034,5.861600600445586
2025-01-27,22.733873678476893,13.230409686341213,11.228834847257822,9.742999125044918,9.229261583013514,7.553276251087689,7.485889898171881,6.766657339327916,6.164850504376844,5.863947086901308
2025-02-03,22.733358161922883,13.230497959113958,11.228909765602014,9.743064129951645,9.22932316028358,7.553326646249578,7.485939843734675,6.766702486199383,6.164891636016791,5.863986210925496
2025-02-11,22.734268254781416,13.231027620487424,11.22935929666179,9.739450840960913,9.229692641159986,7.553629031343323,7.48623953110786,6.76697338007985,6.165138437382945,5.864220966034491
2025-02-14,22.731538194784036,13.229438763576521,11.228010811446941,9.736946987110404,9.228584287269491,7.56606480170052,7.485340540964628,6.766160763499399,6.164398092559105,5.863516757088958
2025-02-17,22.733054813828762,13.230321414746356,11.228759929913323,9.737596623712712,9.229200006565122,7.566569599830481,7.485839953275549,6.7666121930588785,6.158137501669636,5.86390796339918
2025-02-18,22.733054813828762,13.230321414746356,11.228759929913323,9.737596623712712,9.229200006565122,7.579913343062701,7.485839953275549,6.753268449826658,6.158137501669636,5.86390796339918
2025-02-20,22.733054813828762,13.230321414746356,11.228759929913323,9.937752772196015,9.229200006565122,7.607935203850364,7.484505578952326,6.526424814878914,6.158137501669636,5.86390796339918
2025-02-25,22.742598989401152,13.235875992056606,11.233474177827164,9.941925007649175,9.233074765411953,7.502398877373446,7.48764785067529,6.59591157607178,6.16072291511258,5.866369848420852
2025-02-26,22.35342976422169,13.330189120629674,11.313519056994323,10.012766865949521,9.298865663422607,7.461746457786256,7.541001591287125,6.575688854160336,6.204621562451432,5.908171063097035
2025-03-04,22.35042486870554,13.328397188655899,11.31199821911643,10.011420883763472,9.297615648546499,7.474186060391956,7.539987880097927,6.5748049066783665,6.2037874962831046,5.907376847760802
2025-03-06,22.36049445011831,13.33440205797634,11.317094636194746,10.015931349145617,9.301804521834931,7.477553420317837,7.543384885848642,6.57776706662252,6.206582501014705,5.864985110926356
2025-03-07,22.32902792846859,13.323650898039602,11.307969975492007,10.007855780448809,9.29430473386696,7.565589585326057,7.537302863046307,6.572463594786858,6.2015783050381,5.860256335486707
2025-03-10,22.315590055651608,13.323650898039602,11.307969975492007,10.007855780448809,9.29430473386696,7.579027458143043,7.537302863046307,6.572463594786858,6.2015783050381,5.860256335486707
2025-03-18,22.331507934821467,13.334760728800152,11.317399045169266,9.922057213991236,9.302054723222012,7.598796253732456,7.543587788990423,6.577943996425772,6.206749446637691,5.865142868209527
2025-03-20,22.352551419178205,13.347326375043853,11.328063685929804,9.931406992625922,9.310820259504872,7.511724512260559,7.55069628216046,6.584142541637869,6.212598206840885,5.870669724817573
2025-03-24,22.354056042888796,13.341493498748108,11.328826215132727,9.932075508275899,9.311447001421925,7.5122301511291,7.551204544346936,6.584585741914934,6.213016397247479,5.8710648988940966
2025-03-26,22.35556086917536,13.342391618985456,11.329588846999254,9.9260123320858,9.312073827720777,7.5127358580746515,7.551712874963615,6.58502900186255,6.213434643957404,5.871460126175133
2025-04-01,22.333862056765565,13.341493498748108,11.328826215132727,9.925344179568157,9.311447001421925,7.539155465960075,7.551204544346936,6.584585741914934,6.213016397247479,5.8710648988940966
2025-04-02,22.33229363618103,13.341762922123415,11.329054993912063,9.925544615878394,9.311635040450717,7.539307714635443,7.551357036346139,6.584718713633262,6.213141865348089,5.871183461491445
2025-04-08,22.32628209304041,13.33817150492799,11.326005369724424,9.922872797182807,9.309128477682588,7.564196848261408,7.54932431595773,6.582946198849929,6.211469373889271,5.8696030204834475
2025-04-09,22.323277534974682,13.336376521302407,11.32448117323509,9.921537427174771,9.307875702279322,7.576636390893906,7.548308366093359,6.582060299262368,6.210633465773017,5.868813119011079
2025-04-10,22.33229363618103,13.341762922123415,11.329054993912063,9.925544615878394,9.311635040450717,7.539307714635443,7.551357036346139,6.584718713633262,6.213141865348089,5.871183461491445
2025-04-11,22.332594298318835,13.341942543752417,11.329207518231744,9.924331933528853,9.311760404022563,7.53940921716859,7.5514587011006356,6.58480736442917,6.213225513563814,5.871262505883379
2025-04-15,22.319131187780233,13.341942543752417,11.329207518231744,9.924331933528853,9.311760404022563,7.552872327707188,7.5514587011006356,6.58480736442917,6.213225513563814,5.871262505883379
2025-04-24,22.31462482387077,13.339248727050704,11.326920084574336,9.922328152518089,9.30988030480789,7.571537946730228,7.549934017157154,6.583477853078203,6.211971026774874,5.870077063437752
2025-04-30,22.323512049845128,13.337722713724556,11.325624282138461,9.921193035743752,9.308815252217547,7.5706717609320195,7.549070302853789,6.582724701597055,6.211260375765775,5.869405525181916
