date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,REALINK FINANCIAL TRADE LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,CMB WING LUNG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-05-08,32.77938623934615,19.51116908642918,16.29318542557065,10.195171787230581,6.847450676791136,6.465661996825498,0.0,5.224848786937171,2.68312600086963
2024-05-20,32.76085627775678,19.500139556739533,16.283974999911674,10.189408526740133,6.900109172234215,6.462007002568551,0.0,5.221895215853645,2.6816092481954783
2024-05-22,32.786340380243196,19.515308377442818,16.29664202192922,10.197334691092182,7.110554807138134,6.467033685855618,0.0,4.9430908107305385,2.683695225568296
2024-05-24,32.729767094855724,19.515308377442818,16.29664202192922,10.197334691092182,7.1671280925256085,6.467033685855618,0.0,4.9430908107305385,2.683695225568296
2024-05-27,32.679109992256805,19.514618373646268,16.349101400492877,10.196974143386992,7.166874683996337,6.46680503060153,0.0,4.9429160376057615,2.6836003380134286
2024-05-28,32.877940166957735,19.631227569722817,16.350760628705775,10.115632636075533,6.84690324347588,6.505447289515525,0.0,4.972452329547678,2.699636135999061
2024-05-29,32.86741881460253,19.624945331195175,16.34552818065773,10.112395507024274,6.8767134003463255,6.503365464960408,0.0,4.970861082566785,2.6987722186467735
2024-05-30,32.82068399802563,19.59916053819303,16.33470521183627,10.099109048361381,6.991964035240351,6.494820833140986,0.0,4.96432997524937,2.695226359952984
2024-05-31,32.82301510357294,19.600552578403278,16.328762842298527,10.099826342648328,6.9924606429938665,6.495282131049153,0.0,4.964682569276499,2.6954177897574128
2024-06-03,32.794604902890384,19.600552578403278,16.35717304298108,10.099826342648328,6.9924606429938665,6.495282131049153,0.0,4.964682569276499,2.6954177897574128
2024-06-04,32.78505695278619,19.603337252130178,16.35949692593474,10.10126123694277,6.993454070161855,6.496204923476909,0.0,4.965387907611109,2.6958007309562455
2024-06-11,32.76595291133304,19.60890897399003,16.36414667334591,10.104132249022095,6.995441771562766,6.498051295169273,0.0,4.966799185700734,2.6965669398761496
2024-06-19,32.74683800717157,19.614483863974783,16.36879906464005,10.107004893581484,6.997430603186336,6.499898716723113,0.0,4.968211266254189,2.6973335844684763
2024-06-28,32.72125535760576,19.59916053819303,16.3560113490691,10.099109048361381,7.070086538427393,6.494820833140986,0.0,4.96432997524937,2.695226359952984
2024-07-02,32.72009345960322,19.598464592232766,16.355430563988936,10.098750439423476,7.073386383731211,6.494590208757221,0.0,4.964153697016181,2.6951306552469823
2024-07-04,32.602826460450544,19.63262416897581,16.38393762294178,10.116352279558495,7.085715098762489,6.5059100982111415,0.0,4.972806078348374,2.6998281927513705
2024-07-08,32.59586968195769,19.628434967228447,16.380441624672372,10.114193656224106,7.080646824733543,6.504521869632169,0.0,4.996639271095242,2.6992521044564333
2024-07-09,32.55666496870647,19.58935485824407,16.407282468145436,10.130766682458884,7.0922491085709,6.515180120329571,0.0,5.004826719006586,2.7036750745380775
2024-07-15,32.493891791349995,19.55800397611486,16.38102418743932,10.114553362804477,7.130688991709907,6.5047531999189125,0.0,5.117736388563868,2.6993481020986634
2024-07-16,32.477721021331654,19.548270824224456,16.372872077605848,10.109519797809604,7.176905932411248,6.501516072501325,0.0,5.115189517949374,2.6980047561664873
2024-07-18,32.452342304263354,19.532995428697266,16.402700869151342,10.101620024223998,7.206816817563463,6.4964356625547435,0.0,5.11119241028774,2.6958964832580925
2024-07-19,32.45118966858344,19.532301659746615,16.405670060984058,10.10126123694277,7.206560847312546,6.496204923476909,0.0,5.111010871997414,2.6958007309562455
2024-07-23,32.355085737455944,19.560090912647745,16.429010951488358,10.115632636075533,7.216813860266265,6.505447289515525,0.0,5.118282476551579,2.699636135999061
2024-07-24,32.34358166606815,19.553136188928672,16.423169504602683,10.112035953905615,7.249803554857085,6.503134233366163,0.0,5.116462636311596,2.6986762619600424
2024-07-25,32.32224825688269,19.553136188928672,16.423169504602683,10.112035953905615,7.271136964042539,6.503134233366163,0.0,5.116462636311596,2.6986762619600424
2024-08-09,32.307807204407,19.557308429561612,16.426673874155817,10.114193656224106,7.272688476434,6.504521869632169,0.0,5.117554385128863,2.6992521044564333
2024-08-21,32.307807204407,19.557308429561612,16.419561220389134,10.114193656224106,7.272688476434,6.511634523398853,0.0,5.117554385128863,2.6992521044564333
2024-09-04,32.432374539911244,19.63271440760561,16.654231031491314,10.15319036517927,6.758083460367215,6.536741054375261,0.0,5.123005687071819,2.709659453998265
2024-09-05,32.41848630941123,19.624307262988484,16.68992145709402,10.148842553768525,6.755189505725674,6.533941883245488,0.0,5.120811907404302,2.708499120362275
2024-09-11,32.40421226925122,19.60646471278847,16.722038047454046,10.148842553768525,6.755189505725674,6.533941883245488,0.0,5.120811907404302,2.708499120362275
2024-09-12,32.392652918535006,19.599470622019126,16.71607290005672,10.145222221033142,6.752779769485142,6.531611071276963,0.0,5.154657563077669,2.707532934516229
2024-09-16,32.37838397026351,19.599470622019126,16.71607290005672,10.145222221033142,6.767048717756636,6.531611071276963,0.0,5.154657563077669,2.707532934516229
2024-09-24,32.27940364045921,19.550627474881402,16.737415751562004,10.136543951755183,6.914520135866757,6.526023901428882,0.0,5.15024824552962,2.7052168985169422
2024-09-26,32.27940364045921,19.550627474881402,16.737415751562004,10.136543951755183,6.960854549148338,6.526023901428882,0.0,5.103913832248039,2.7052168985169422
2024-10-02,32.22882874538207,19.541573001685077,16.729664159829568,10.131849418772422,7.039569075771555,6.523001506952288,0.0,5.101550058959954,2.7039640326470704
2024-10-03,32.22882874538207,19.541573001685077,16.736789229744318,10.09622406919868,7.06806935543055,6.523001506952288,0.0,5.101550058959954,2.7039640326470704
2024-10-04,32.2047353413383,19.491365531186254,16.834633279816597,10.088676404102397,7.062785457212121,6.518125086771873,0.0,5.097736277584556,2.7019426219879032
2024-10-07,32.205308575171586,19.48993250363113,16.834932930823342,10.088855979266938,7.276507276507277,6.518241107282203,0.0,4.884230911628172,2.701990715689346
2024-10-08,32.2076017145868,19.49132026032099,16.83969183007932,10.078893778214495,7.277025391264721,6.518705230629014,0.0,4.884578687287279,2.7021831076173792
2024-10-09,30.258509955041745,18.213444658531365,15.855812459858704,9.470001070434595,6.904303147077713,6.124892956540355,6.044610361806893,4.589488332262899,2.538937058445729
2024-10-10,30.253843786380486,18.201281931193215,15.856873318970708,9.47063467637259,6.918146418487642,6.125302752539107,6.045014786367103,4.589795399499538,2.5391069301896136
2024-10-14,30.261942685816013,18.179384561844977,15.861118175369088,9.4731699482004,6.919998393810818,6.126942485042363,6.04663302592657,4.591024079452825,2.539786644536949
2024-10-16,30.260930086262857,18.178776258641342,15.860587444036216,9.472852964992938,6.923112958166865,6.12673747047053,6.046430698601993,4.590870458484745,2.539701660342508
2024-10-18,30.290323012821375,17.915086882544447,15.87599308690934,9.48205409895366,7.114052598437856,6.132688468804009,6.052303693680417,4.595329644565319,2.5421685132835843
2024-10-21,30.290323012821375,17.915086882544447,15.87599308690934,9.488752830213958,7.114052598437856,6.132688468804009,6.052303693680417,4.58863091330502,2.5421685132835843
2024-10-24,30.289308513132422,17.91448686087871,15.875461359662932,9.488435027832297,7.117163584237074,6.132483069523803,6.052100986690067,4.588477228425783,2.542083369616912
2024-11-05,30.299456569081396,17.853481375262167,15.880780235464394,9.491614009930514,7.153051857113183,6.134537681674115,6.054128667823663,4.590014540630005,2.5429350630205643
2024-11-11,30.315707610102105,17.86305704727234,15.889297853939139,9.496704814390206,7.10325361867026,6.137827926279021,6.0573757852464185,4.592476383944434,2.5442989601560773
2024-11-13,30.314691409340185,17.849050026146067,15.8887652351135,9.496386479130074,7.119775814215417,6.137622182593422,6.057172738364999,4.592322441372468,2.544213673723871
2024-11-14,30.32403373061093,17.846657103403896,15.886635116837153,9.49511335147672,7.1188213055194325,6.136799345765575,6.056360686946146,4.591706774275717,2.5438725851644297
2024-11-18,30.266212608803283,18.00330507737494,15.85634287167067,9.477008302836078,7.105247312115718,6.125097847685442,6.044812567322553,4.582951420714941,2.5390219914763796
2024-12-11,30.272288656758366,18.00691930378688,15.859526087916647,9.478910845372965,7.086598365866552,6.126327482484258,6.046026084570755,4.583871464229073,2.539531709014501
2024-12-13,30.38346307144959,17.995479228526335,15.849450284888853,9.472888746221544,7.0152208222989065,6.122435331567825,6.042184950378514,4.580959259556483,2.5379183051119494
2024-12-27,30.08921167375545,17.995479228526335,16.177139341411873,9.573201722708182,6.881470186983388,6.122435331567825,6.042184950378514,4.580959259556483,2.5379183051119494
2024-12-30,30.077143162735975,17.988261404353175,16.18736296058613,9.569361997967805,6.938873736563453,6.11997967805765,6.039761484571367,4.579121878175303,2.5001336969891437
2025-01-02,30.071112536926385,17.984654663084306,16.20416783628076,9.567443290425205,6.9374824557885875,6.11875258985978,6.0385504805443055,4.5782037400916975,2.499632406998971
2025-01-07,30.071112536926385,17.981312908529496,16.207509590835574,9.55407627220596,6.950849474007834,6.11875258985978,6.0385504805443055,4.5782037400916975,2.499632406998971
2025-01-09,30.056046547359,18.022405258622417,16.199389433321976,9.549289564921141,6.947367014703033,6.1156870211159875,6.035525094023261,4.575910004876517,2.4983800610566678
2025-01-10,30.035982029012597,18.010374039533502,16.188575205110915,9.542914744621052,6.9427291601300425,6.11160437124909,6.031495957862974,4.606233769701663,2.5300907227781595
2025-01-14,30.041998571113798,17.993950603270413,16.191817957226892,9.54482629684777,6.9441198661921515,6.112828593748957,6.032704133754431,4.607156449685178,2.5305975281604094
2025-01-20,29.967180680048394,18.013194569772807,16.209134599316876,9.555034189576691,6.95154638486167,6.1193660724431345,6.039155921848577,4.61208365918707,2.533303922944782
2025-01-23,29.95315016674798,18.010786823233772,16.206967993744446,9.553757009095952,6.950617201440916,6.118548122999192,6.038348693751796,4.63485868192238,2.5329653070635647
2025-01-27,29.94980852386267,18.010786823233772,16.206967993744446,9.553757009095952,6.950617201440916,6.118548122999192,6.038348693751796,4.638200324807689,2.5329653070635647
2025-02-05,29.947467618398367,18.011388699522797,16.207509590835574,9.55407627220596,6.950849474007834,6.11875258985978,6.0385504805443055,4.638355322078304,2.5330499525470853
2025-02-10,29.947467618398367,17.83427570811779,16.397989600459827,9.55407627220596,6.9374824557885875,6.11875258985978,6.0385504805443055,4.638355322078304,2.5330499525470853
2025-02-11,29.931463841498445,17.821405191647408,16.44600606538323,9.548970621634982,6.933775099865065,6.115482759081375,6.035323509371953,4.635876608194947,2.531696303322601
2025-02-12,29.87060603838487,17.785170025398813,16.482564147006475,9.529555287419921,7.053004193137653,6.103048524402195,6.0230522575613135,4.6264507656309375,2.5265487610578177
2025-02-17,29.898645271778605,17.778059133587,16.47597406491767,9.52574516715867,7.050184251034537,6.100608394916937,6.020644112296507,4.624601011548175,2.5255385927618996
2025-02-18,29.898645271778605,17.778059133587,16.48930144535441,9.512417786721931,7.050184251034537,6.100608394916937,6.020644112296507,4.624601011548175,2.5255385927618996
2025-02-19,29.798117719149843,17.769770276480816,16.4816134597068,9.507982709125665,7.180108833931675,6.097764042174814,6.0178370421681535,4.6224448337185375,2.524361083543697
2025-02-27,29.64242758510702,17.728441659412443,16.496441553090964,9.485869211293998,7.429213154624652,6.08358197053566,6.003840863330388,4.611694033371654,2.5184899692332228
2025-02-28,29.599766403206644,17.704911505305702,16.47454657667881,9.473279048623969,7.555396285014633,6.075507508942377,5.995872238481089,4.605573141677782,2.5151472920689906
2025-03-03,29.593130130668204,17.704911505305702,16.48118284921725,9.473279048623969,7.555396285014633,6.075507508942377,5.995872238481089,4.605573141677782,2.5151472920689906
2025-03-05,29.569582313818326,17.690823370267957,16.468068458360683,9.465740980193226,7.549384312399292,6.070673111990823,5.991101208829829,4.601908399477478,2.592717844662383
2025-03-06,29.571543200461548,17.68536509347003,16.469160527066187,9.46636869433742,7.549884944660702,6.071075684529533,5.991498504612161,4.602213571888035,2.5928897789743828
2025-03-10,29.53628698411016,17.67090351510495,16.449525424402392,9.45508256224458,7.540883710763892,6.063837538168065,5.984355232916272,4.596726653728714,2.702398378560973
2025-03-13,29.516736498606672,17.65920689449751,16.448565963051955,9.448824109560025,7.535892293333863,6.059823798460387,5.98039410366899,4.593684015435837,2.756872323384764
2025-03-19,29.51575965369799,17.658622469917,16.451331065249335,9.448511404402907,7.535642895910829,6.059623250949815,5.980196184853258,4.59353198925087,2.7567810857679937
2025-03-20,29.422282630210738,17.54331560681437,16.755519193465382,9.418587772660693,7.531571238173157,6.040432298333355,5.961256779403809,4.578984178092134,2.74805030284636
2025-03-21,29.423253297439246,17.543894376373245,16.75607197292108,9.418898500234235,7.528520622604037,6.040631577558278,5.96145344655806,4.579135242845926,2.748140963465891
2025-03-24,29.356427170149175,17.49417387526168,16.958302063172308,9.397506286948163,7.511421837763821,6.026912088056773,5.947913786520257,4.568735105528565,2.7386077865992546
2025-03-26,29.33338599886769,17.481007491672262,16.997801213940566,9.397506286948163,7.511421837763821,6.026912088056773,5.947913786520257,4.568735105528565,2.7353161907018997
2025-03-27,29.33338599886769,17.481007491672262,17.024133981119405,9.397506286948163,7.511421837763821,6.026912088056773,5.947913786520257,4.568735105528565,2.708983423523061
2025-03-28,29.334351567180395,17.474999506244362,17.064194816224152,9.39781562506172,7.511669091555461,6.027110476177936,5.948109574250973,4.568885494776065,2.6728638485289373
2025-03-31,29.334351567180395,17.474999506244362,17.060903111977197,9.39781562506172,7.406334555652844,6.027110476177936,5.948109574250973,4.568885494776065,2.7814900886785123
2025-04-07,29.27815498495196,17.47746086521301,17.09944878726613,9.400910126640632,7.408773304708029,6.029095075964622,5.9500681607144035,4.570389931970997,2.785698762570219
2025-04-17,29.27486219681653,17.47746086521301,17.102741575401556,9.400910126640632,7.408773304708029,6.029095075964622,5.9500681607144035,4.570389931970997,2.785698762570219
2025-05-02,29.273898269367542,17.476885388404497,17.102178436899084,9.400600584779916,7.408529357532334,6.0288965571740905,5.949872244027079,4.570239443668835,2.788899718146616
