date,FUTU SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT,BANK OF CHINA (HONG KONG) LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,CINDA INTERNATIONAL SECURITIES LTD,REALINK FINANCIAL TRADE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,VALUABLE CAPITAL LTD
2024-07-30,28.63858477276024,23.672419183738953,12.109815458766926,11.56914531291317,5.466335947514663,4.5505776337772765,5.400561537744205,5.126412041234329,3.4661481115502366
2024-07-31,28.648198237128952,24.169023124732536,12.112385078749725,11.571600206390382,5.467495866601065,4.555079787845603,5.369878526278061,4.6359190151798675,3.4704201570938094
2024-08-01,28.647185114350275,24.168168404737116,12.111956733025302,11.571190985131238,5.4673025125702495,4.554918700748483,5.373225051976467,4.6357550692620295,3.470297428198833
2024-08-02,28.646172063225777,24.16731374519267,12.111528417596078,11.570781792814698,5.467109172214601,4.5547576250444175,5.376571340988329,4.63559113493944,3.4701747079839853
2024-08-05,27.105665546549474,25.79914778905048,12.108959161040017,11.568327246538216,5.465949417177986,4.553791410006486,5.294113088276045,4.634607772435221,3.4694385689260776
2024-08-06,26.963868479298004,25.669251406483877,12.699331832354229,11.462954767593882,5.416161697000487,4.512312267928154,5.245890574507668,4.592392497961349,3.4378364768723433
2024-08-07,26.94005240724079,26.05708240346864,12.624146309489687,11.395089130318508,5.349269616229766,4.485597432717066,5.1591109320215445,4.565203553242324,3.4244482152716778
2024-08-08,26.989772082913703,26.27105685147395,12.532544274519283,11.331160728712488,5.3192592975377115,4.4604324628917125,5.147482779527355,4.539591979447048,3.408699542976748
2024-08-09,26.987902863689506,26.2692374080064,12.531676313403711,11.330375971308774,5.31889090384743,4.460123548608099,5.147126282490693,4.539277582846292,3.415389125799094
2024-08-14,27.150655819267595,26.2692374080064,12.531676313403711,11.330375971308774,5.31889090384743,4.460123548608099,4.9843733269126025,4.539277582846292,3.415389125799094
2024-08-15,27.090548069204278,26.22111381653277,12.508719070221531,11.309619434831633,5.309147030092208,4.59021228895367,5.023633060531163,4.5309619116835,3.4160453179492465
2024-08-16,27.138745043456286,26.197570423068058,12.497487751183355,11.299464762449922,5.3043800572486415,4.5860908326813865,5.036389353006117,4.526893655094295,3.4129781218119457
2024-08-19,27.136870764024977,26.195761143850632,12.496624638898778,11.298684389062903,5.304013721575374,4.585774104118441,5.042947811839528,4.526581014857915,3.41274241177145
2024-08-20,27.139386745301135,26.194856597954185,12.4961931274617,11.298294242789114,5.303830572713228,4.582162732329204,5.03932065373284,4.526424710933038,3.4195306167855537
2024-08-21,27.238274741984704,26.190334805335784,12.411177748876048,11.296343915505723,5.302915018094969,4.581371753018367,5.031545903491011,4.5256433531970615,3.4223927604963316
2024-08-22,27.239846297753594,26.188526525370808,12.410320834131278,11.295563973113547,5.302548884746369,4.58450762722946,5.031198506494455,4.525330885629729,3.4221564655307617
2024-08-23,27.241417636525135,26.18671849508959,12.409464037707622,11.294784138414293,5.302182801952747,4.584191117302622,5.030851157465798,4.525018461207308,3.425372154334885
2024-08-26,27.48646239421733,26.104716388028603,12.370604560191172,11.259415212814751,5.285579340856077,4.569836003245106,5.001332788540976,4.510848642702617,3.4112046694033697
2024-08-27,27.51544710169741,26.093043706572733,12.368512667359123,11.254380583623421,5.283215902654396,4.567792608512196,4.999096450722643,4.5088316240719895,3.409679354786086
2024-08-28,27.448414832769824,26.273093514652174,12.338380884862971,11.226963014753595,5.270345097834095,4.556664695474564,4.9869178087968455,4.497847349934741,3.4013728009211928
2024-08-29,27.434294853537406,26.269866517731238,12.33203379039805,11.221187654479522,5.3087874334550476,4.554320661720295,4.984352444774078,4.495533572925809,3.3996230709785595
2024-08-30,27.652996496906397,26.19440711050165,12.296610391534163,11.188955127974392,5.283279278118708,4.541238511598409,4.970035041194881,4.4826202869612715,3.3898577552101323
2024-09-04,27.646522403363814,26.04655260079527,12.254404532786523,11.125798994392346,5.25345777217613,4.695821641581855,5.149400268769653,4.457318106158606,3.370723679975804
2024-09-05,27.666414318172492,26.03327443857479,12.24815741157261,11.120127220236887,5.250779634090582,4.693427778467952,5.163768037164117,4.455045828756335,3.3690053329642393
2024-09-09,27.667932260925237,26.031505039749746,12.247324943287298,11.119371420574259,5.250422755306969,4.693108781116458,5.166815413180583,4.454743033467425,3.3687763523920196
2024-09-10,27.76744042601661,26.000579448364427,12.232775044378993,11.10616153753103,5.244185220117095,4.694321945722925,5.140311382147615,4.449450770781527,3.364774224939783
2024-09-11,27.36687744233756,25.990875146907467,12.224816319480851,11.102016339928648,5.981909929409295,4.556848393803232,4.965347967220469,4.447790084269394,3.3635183766430843
2024-09-12,27.160446729932257,26.007641675006305,12.232702461258116,11.109178171450866,5.9857688168207135,4.6989922338899754,4.988922431378909,4.450659321915457,3.3656881583474005
2024-09-16,27.20493475040134,25.991757056783833,12.22523112606924,11.102393048208091,5.982112904700295,4.696122242885084,4.985875360477431,4.447941004543573,3.3636325059311107
2024-09-17,27.154285656553355,26.004992890476647,12.231456604619511,11.108046741710123,5.985159187849421,4.705303418096036,4.995204087239748,4.450206038311124,3.3653453751440305
2024-09-19,27.117171390040482,26.018242211256894,12.237688426825608,11.113706196228827,5.988208575108808,4.707700729820647,4.997749100868221,4.45247338010922,3.3670599897412883
2024-09-24,27.11625035691209,26.017358503193304,12.237272774459292,11.113328719852744,5.988005185957407,4.710937327150292,4.997579352614501,4.452322152113225,3.3669456277471395
2024-09-25,27.15583672032772,26.003227333846702,12.230626174501989,11.1072925832432,5.984752837517778,4.708378610317335,4.994864947916336,4.449903900532864,3.3651168917960756
2024-09-26,27.161368919683817,26.00852472309654,12.233117803205758,11.109555365918977,5.985972054076454,4.709337803340349,4.975510458773774,4.450810436970933,3.365802434933402
2024-09-27,27.182697535199413,25.999696939702627,12.232359840942628,11.105784573480069,5.983940302362045,4.70773936534745,4.973821676765882,4.449299748037852,3.3646600181620308
2024-10-02,27.208004060857228,25.997932102090882,12.146680567504268,11.10503072214216,5.983534117515485,4.707419807949626,4.97348405792403,4.448997733304393,3.4289168307119318
2024-10-03,27.21599533617826,26.012057515188797,12.160071807359083,11.111064399966969,5.922264901643751,4.706581680426106,4.989769501036938,4.451414999824199,3.430779858375901
2024-10-04,26.880066303755996,26.01559126714445,12.474179992409894,11.112573844021128,5.923069444504916,4.707221072070075,5.0040324174971715,4.452019726937841,3.431245931658527
2024-10-07,26.920170607217525,25.995285294861386,12.464443509753062,11.103900137006246,5.918446305913304,4.706940553186938,5.013701065728037,4.448544788073276,3.4285677382602233
2024-10-08,26.915210178075004,25.997049773128733,12.465289557005017,11.10465383485,5.918848031447945,4.707260045518628,5.014041379999225,4.448846741312521,3.4288004586629297
2024-10-09,26.935047855361706,25.98999329687612,12.461906056934488,11.10163965721204,5.917241456434964,4.705982336354859,5.012680400032792,4.447639174236428,3.427869766556608
2024-10-10,26.954874766341163,25.982940650315374,12.458524393157631,11.098627115429025,5.9156357533426185,4.704705320629602,5.011320158697614,4.446432262531322,3.4269395795556474
2024-10-14,26.930089445723816,25.991757056783833,12.462751759741174,11.102393048208091,5.914249866508314,4.709694850523481,5.013020575754224,4.447941004543573,3.4281023922134923
2024-10-15,26.953046271168862,25.981178086699213,12.457679263959132,11.097874235429558,5.911842692869607,4.714561487544953,5.004196671995794,4.446130636944244,3.4334906533886342
2024-10-16,26.9552585098683,25.9767727236685,12.462349334005442,11.095992482234491,5.910840282079934,4.7137620875018165,5.01013055296519,4.445376751979046,3.4295172756972763
2024-10-17,26.882656638116327,26.108561384686535,12.447575076726807,11.082838056588036,5.903832913507615,4.708173868782815,5.004190986050061,4.440106707136458,3.4220643684053518
2024-10-22,26.889943114519475,26.11563804452008,12.45094896061388,11.085842031941603,5.871552197250144,4.712838100987399,5.00893545294904,4.441310186881208,3.4229919103371675
2024-10-23,26.893331208050025,26.11563804452008,12.45094896061388,11.085842031941603,5.871552197250144,4.712838100987399,5.00893545294904,4.437922093350664,3.4229919103371675
2024-10-24,27.00709233523795,26.07499955735783,12.43157406620651,11.068591377436064,5.862415487735957,4.705504463940576,5.001141059461346,4.431016252501198,3.4176654001225755
2024-10-25,27.063840234470625,26.054727704999664,12.421909213346382,11.059986167310456,5.8578577878990625,4.701846197655514,4.997252952274354,4.427571385433426,3.415008356610514
2024-10-28,27.07672654410783,26.05737007192404,12.423168994005563,11.061107827147527,5.858451868552742,4.7023230402084994,4.977476548744237,4.428020412125113,3.415354693184442
2024-10-29,27.074261264586053,26.05825098000435,12.423588977676962,11.061481764319053,5.858649922215673,4.702482009219988,4.977644819728577,4.428170107929027,3.4154701543203143
2024-10-31,27.078838466265353,26.062656413969094,12.425689322051122,11.063351829485834,5.842734291445299,4.703277015530194,4.978486345338646,4.428918738794932,3.416047577119525
2024-11-06,27.18096739852149,26.040644127305978,12.415194695908669,11.054007821413233,5.804015927798248,4.699304669800063,4.967524831771143,4.4251781136131605,3.413162413868012
2024-11-07,27.212934557076345,26.02921242641751,12.409744493081815,11.049155172207803,5.8014679964293405,4.697241700654357,4.965344115435738,4.4232354845320305,3.411664054165066
2024-11-11,27.212015639645564,26.028333480526612,12.40932544490815,11.048782067967178,5.801272094364649,4.700459852876012,4.965176447327474,4.423086122169854,3.411548850214505
2024-11-15,27.26850145681225,26.017790758033627,12.404299073373885,11.044306781705949,5.798922301134785,4.698555941361455,4.936162117840066,4.421294560309642,3.410167009428348
2024-11-18,27.31664648022281,25.999361529970745,12.395512714120349,11.036483748214389,5.761084655368829,4.695227804863824,4.969768770621857,4.418162816859826,3.407751479757372
2024-11-22,27.315412732763512,25.994977465998577,12.390050118433676,11.034622754407899,5.760113209833557,4.711298284812908,4.96893075834251,4.417417817471813,3.4071768579355517
2024-11-27,27.33501739463407,25.98796603809186,12.386708244285884,11.031646469392012,5.758559578230756,4.710027542096773,4.967590526375348,4.416226340902866,3.4062578659904315
2024-12-11,27.362878748756685,25.979207070244847,12.379163042117135,11.027928370153953,5.756618716906062,4.708440077354851,4.965916252766023,4.414737898734349,3.405109822966091
2024-12-12,27.36189947275478,25.97955731559591,12.379329934982408,11.028077046002025,5.756696326239478,4.708503555398787,4.965983202041133,4.414797417156947,3.405155729828533
2024-12-13,27.388261861257497,25.982184456781845,12.380581774924536,11.029192242656736,5.726941442721761,4.708979695290789,4.963114599125368,4.415243856485427,3.4055000707560437
2024-12-17,27.39070936072285,25.981308684018423,12.380164466813595,11.028820485378795,5.7267484066303735,4.708820971294063,4.9629473090888085,4.415095033343946,3.405385282709151
2024-12-30,27.391310218054066,25.97868171992488,12.378912711256476,11.027705363898132,5.726169376427547,4.711715189098285,4.965815832237972,4.414648624109399,3.4050409649932436
2025-01-02,27.39620418668811,25.976930705633432,12.378078348169709,11.026962074846665,5.725783421338623,4.711397610218715,4.965481126474813,4.414351068101136,3.404811458528792
2025-01-03,27.64624624143638,25.9585592966282,12.369324321660189,11.019163584999736,5.721734031889931,4.708065614862357,4.763274251240931,4.411229150046853,3.402403507235425
2025-01-06,27.745214161074855,25.962931084292684,12.371407490408867,11.021019367629403,5.722697652635375,4.708858519543369,4.652923141142227,4.411972063278786,3.402976519994436
2025-01-14,27.94394281104127,25.962931084292684,12.371407490408867,11.021019367629403,5.500391027249208,4.708858519543369,4.6765011165619725,4.411972063278786,3.402976519994436
2025-01-16,27.970630487816184,25.953315094465623,12.366825445023162,11.016937470644088,5.498353826441981,4.707114481650499,4.674769063003879,4.410337984355262,3.4017161465993166
2025-01-17,27.990027293844705,25.946326120077906,12.363495179660989,11.013970716935237,5.496873173433772,4.7058469016734294,4.673510193332281,4.409150323391656,3.400800097650026
2025-01-20,28.10460760724178,25.91230870271502,12.347285787485612,10.999530644110799,5.489666394791348,4.699677212856631,4.647212611696082,4.4033696241869835,3.39634141491575
2025-01-21,28.119106190875875,25.907083169306333,12.344795806560741,10.997312454465092,5.488559336540475,4.698729465569132,4.646275444535938,4.402481630942307,3.3956565012041016
2025-01-22,28.12152205298081,25.906212451968784,12.34438090737402,10.996942843167751,5.488374870240611,4.698571544849791,4.646119286756302,4.402333666887101,3.3955423757748266
2025-01-27,28.103992822157863,25.96370254878041,12.338160764553836,10.991401653570382,5.485609362938158,4.696204007240647,4.626982027358526,4.400115398967825,3.3938314144323516
2025-02-03,28.08983878637768,26.068140277341676,12.331946887044392,10.985866045400273,5.482846641224897,4.693838854361119,4.5575009663499495,4.397899365424548,3.3921221764754614
2025-02-05,28.484352932026546,24.82427732648162,12.503651183266614,11.138828137679374,5.756635914309431,4.759193684741982,4.634574640664367,4.459133671922389,3.4393525089076755
2025-02-06,28.508809963428956,24.904492667398348,12.475620589192173,11.11385719395934,5.743730729881037,4.7485245590327505,4.624184885019709,4.449137218562541,3.4316421935251467
2025-02-07,28.431552210112137,25.104611086805402,12.44519959906945,11.08373907824035,5.728165445591141,4.735656244309294,4.611653525920662,4.437080231752312,3.4223425781992516
2025-02-11,28.410841500200494,25.089313100249782,12.556104404212615,11.076984984706753,5.724674875764267,4.732770479407103,4.5546771387598,4.434376409992364,3.420257106706824
2025-02-13,28.32555503689223,25.176758691437506,12.515429619087593,11.041101722702743,5.7128789572184235,4.71743893897874,4.6816481549256075,4.4200115001577975,3.409177378599358
2025-02-17,28.29690934118861,25.15129738035855,12.603902956278326,11.029935832404412,5.707101510245647,4.7126681826715675,4.676913593916556,4.415541532869422,3.4057296700669095
2025-02-18,28.300280348472352,25.15129738035855,12.600531948994584,11.029935832404412,5.707101510245647,4.7126681826715675,4.676913593916556,4.415541532869422,3.4057296700669095
2025-02-20,28.300280348472352,25.15129738035855,12.583676912575873,11.029935832404412,5.707101510245647,4.7126681826715675,4.693768630335267,4.415541532869422,3.4057296700669095
2025-02-21,28.295955482468287,25.150449556872097,12.583252730209804,11.029564024997764,5.706909129923201,4.719251110940363,4.6936104083865295,4.415392689660247,3.4056148665417023
2025-02-24,28.012744334834654,25.899775296158246,12.457263798249588,10.91913129180151,5.649769104089749,4.671999941479863,4.646615964654959,4.371183881247799,3.3715163874836347
2025-02-25,27.954904838736223,26.052774217164387,12.431542581783123,10.896585944433845,5.6381037065782795,4.662353399207636,4.637021834114012,4.362158450892854,3.3645550270896383
2025-03-03,27.96301445719747,25.970609964617513,12.392336453647873,10.862220704403194,5.6966767095510376,4.707404938521923,4.7053915103870745,4.348401240792268,3.3539440208816504
2025-03-04,27.987849814437286,25.96285284927557,12.38531625065913,10.858976287002584,5.694975179307352,4.705998892105643,4.703986065358068,4.347102424552533,3.352942237301833
2025-03-05,27.973507504399777,25.968023744521208,12.387782973915161,10.861139016544708,5.696109419841306,4.706936163038018,4.70492293540552,4.3479682158193835,3.3536100265149216
2025-03-07,27.97550322156228,25.963714522137177,12.385727302979058,10.859336682111152,5.705120792563776,4.706155078005383,4.704142184454741,4.347246699151616,3.353053517034811
2025-03-12,27.97550322156228,25.963714522137177,12.385727302979058,10.859336682111152,5.7250340016385515,4.706155078005383,4.684228975379965,4.347246699151616,3.353053517034811
2025-03-19,27.970861641430055,25.959406729689967,12.400263901810877,10.857534945749391,5.724084127605264,4.705374252161564,4.683451787424677,4.346525421905988,3.352497192222217
2025-03-20,27.959728130723953,25.949073857701464,12.428498072715453,10.85321321683342,5.728439708831641,4.703501326855071,4.681587588127378,4.344795332645977,3.3511627655656393
2025-03-26,27.957873407244872,25.947352512046052,12.434307175005854,10.852493263145652,5.728059709728044,4.703189317585737,4.681277032517593,4.3445071183301005,3.3509404643960976
2025-03-31,27.946750231745476,25.93702923203358,12.44593741097376,10.84817554607849,5.732411687545834,4.704633587984529,4.682730020825248,4.342778635107087,3.35955364770599
2025-04-09,27.944897229601445,25.935309483927693,12.445112186269071,10.847456260566615,5.732031601451408,4.704321648454775,4.682419533605927,4.342490688277664,3.365961367845404
2025-04-14,27.943970820673496,25.93444969539251,12.4446996149526,10.847096653578522,5.731841577304702,4.707480821540801,4.682264305435837,4.342346729181658,3.3658497819398745
2025-04-15,27.893319211535832,25.933589963861603,12.444287070989752,10.846737070432498,5.748226652966981,4.717269820056677,4.695369157325683,4.342202779630191,3.378998273200785
2025-04-16,27.865606719842837,25.907824496833726,12.524651727687619,10.835960650864758,5.74251569106382,4.712583131473274,4.690704227426838,4.371005965746084,3.3491473890610406
2025-04-17,27.8632177487733,25.908682520868908,12.525066523311079,10.836319519849836,5.742705873627623,4.712739204384571,4.690859575745241,4.3711507261900575,3.349258307249387
2025-04-22,27.85600324885799,25.895818124807096,12.561879931639828,10.830938979714558,5.739854457205143,4.710399195639919,4.68853043085707,4.368980325817816,3.347595305460583
2025-04-24,27.82897512145115,25.898389981911922,12.5631275215015,10.832014660244624,5.737113996009727,4.710867011469468,4.6889960747784825,4.36941423344868,3.371101399184443
2025-04-25,27.823448519942595,25.893246778451555,12.56063258953906,10.829863512805641,5.72935493222071,4.709931472714678,4.688064879408643,4.3884056672781675,3.377051647638952
