date,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,CHINA INDUSTRIAL SECURITIES,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,TIGER BROKERS (HK) GLOBAL LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CLSA LTD,TOTAL_CCASS_PCT
2024-03-01,1.7369499285995251,7.219801744044201,6.045173033383867,1.1638758816145254,1.752934382817,1.5388794888714685,1.4951894327074529,0.6573842768759954,1.0555404848249896,0.0,22.665728653739027
2024-03-04,1.671664148983927,7.213012022964178,5.9797131583559615,1.548151056117553,1.6173140566288644,1.5223984565062865,1.4952474645115554,0.652567637135467,1.0540896897224208,0.0,22.754157690926213
2024-03-05,1.6645262370792884,7.256361780628935,5.971762801193884,1.6856718078264457,1.6581684467172029,1.516537244291908,1.4899665703382048,0.6541344958462413,1.0349972261726148,0.0,22.932126610094727
2024-03-06,1.6482773319305175,7.173608427978409,5.965611429958993,1.7571645531452664,1.6372769972402117,1.5157247990344695,1.474646174055078,0.6581386903293314,1.0027315430914836,0.0,22.83317994676376
2024-03-07,1.7288835078292424,7.1622341943742684,5.96178133088821,1.948981891885839,1.6037926462729228,1.5202512797544845,1.4825965312171552,0.6628972982657572,0.9890360373232336,0.0,23.060454717811112
2024-03-08,1.7435075224631364,7.16414924390966,5.96346425320719,1.872469743702955,1.5992081337488053,1.5237331880006497,1.487587266369992,0.649724078734432,0.97673329485345,0.0,22.98057672499027
2024-03-11,1.7509936832241957,7.172854014525072,5.950523160892277,0.6357761926501392,1.5845260873108087,1.4916996321359295,1.484511580752546,0.6378275588933674,0.9737736728442095,0.0,21.682485583228544
2024-03-12,1.7547077186867721,7.198155881113874,5.955107673416394,0.5911549581574908,1.5569029485578976,1.4827047025000029,1.4860204076592176,0.638407876934395,0.973657609236004,0.0,21.636819776262048
2024-03-13,1.724299053336929,7.189799301323077,5.9512195425415095,0.664105810586197,1.5465152556235047,1.462103412043525,1.4899665703382048,0.6390462267795254,0.9733674502154902,0.0,21.640422622787963
2024-03-14,1.7338162692097807,7.204655443173381,5.951567733366126,0.7062300526119122,1.5015406074438704,1.4521219417378515,1.4761550009617495,0.6389881949754226,0.9753985633590865,0.0,21.640473806839182
2024-03-15,1.7331198875605476,7.1924107325077005,5.951335606149715,0.6958713755795706,1.5085624557403037,1.420378544893645,1.4730793153443036,0.6389301631713198,0.9730192593908736,0.0,21.58670734033798
2024-03-18,1.7194243817922978,7.186839679313836,5.955804055065627,0.6938982942400769,1.4978846037853968,1.3857915896484039,1.439943155201631,0.6355062867292574,1.0267567099900237,0.0,21.54184875576655
2024-03-19,1.699345377572745,7.170358646948655,5.956964691147682,0.689625876758424,1.491733232550505,1.3868361621222534,1.438318264686754,0.63956851301645,1.0268727735982293,0.0,21.499623538401696
2024-03-20,1.6954572466978604,7.020114306126625,5.956906659343579,0.6811126110965501,1.4678241292601706,1.3599094050185756,1.4304259393287795,0.6388140995631143,1.0048206880391828,0.0,21.255385084474437
2024-03-21,1.701840745149163,7.0438493140046505,5.958125327229737,0.664550334205624,1.4645743482304163,1.3596192459980618,1.4339078475749447,0.6389301631713198,1.0049367516473884,0.0,21.270334077211306
2024-03-22,1.7007961726753136,7.036479274883602,5.95818335903384,0.6884176545970047,1.4715961965268496,1.3214343188984499,1.4333855613380198,0.638407876934395,1.0051108470596966,0.0,21.25381126194717
2024-03-25,1.6895380026793794,7.054004879722633,5.957951231817429,0.6812797426923659,1.4591193586447573,1.327005372092314,1.4280466353605665,0.6389881949754226,0.9906609278381109,0.0,21.226594345822978
2024-03-26,1.6926717201009283,7.056442215494949,5.959227931507689,0.6784199353861822,1.4594675494693738,1.3258447360102592,1.4348363564405888,0.6396265448205528,0.9853220018606575,0.0,21.23185899109118
2024-03-27,1.7151880600927965,6.991678722116275,5.959866281352819,0.5156789678368614,1.4554633549862839,1.2963065477219573,1.4420323001493303,0.6427602622421016,0.9883976874781035,0.0,21.007372183976532
2024-03-28,1.7220358129769218,7.070079689459095,5.958125327229737,0.6519053781870464,1.4447274712272744,1.3066942406563502,1.4438893178806183,0.6542505594544468,0.9897324189724668,0.0,21.24144021604396
2024-04-02,1.6610443868649274,7.077739887600659,5.958531549858456,0.6715992833545733,1.448615602102159,1.2480591379181443,1.4207346280436195,0.6634195845026819,1.0153244445817813,0.0,21.165068504827005
2024-04-03,1.6655128357808393,7.089810502854032,5.95905383609538,0.6598329868819153,1.4393885452498212,1.2202937051815734,1.4220113277338802,0.6617946939878048,1.0153824763858839,0.0,21.13308091015113
2024-04-05,1.6690527758311073,7.090971138936088,5.921565290645002,0.6368139173711046,1.43114802906723,1.16922571757115,1.481261799722792,0.6617366621837021,1.0084186598935534,0.0,21.07019399122173
2024-04-08,1.6956893739142713,7.050116748847748,5.921565290645002,0.6672553706902657,1.4324247287574907,1.1689355585506362,1.482422435804847,0.6588931037826672,1.008302596285348,0.0,21.085605207278277
2024-04-09,1.693890387987086,7.082556527341188,5.921565290645002,0.6562989660756658,1.3947040560907005,1.169980131024486,1.4802172272489422,0.6586029447621534,1.0181099711787134,0.0,21.075925502353936
2024-04-10,1.6973142644291486,7.090680979915573,5.921565290645002,0.6590091093590685,1.38541896743426,1.1636264028886876,1.4792887183832981,0.6584288493498451,1.0180519393746106,0.0,21.073384521779495
2024-04-11,1.7028853176230128,7.067990544511396,5.879492232670506,0.6624910176052338,1.3836199815070747,1.1635683710845848,1.47911462297099,0.65726821326779,1.0181099711787134,0.0,21.014540272419303
2024-04-12,1.7119963108671452,7.065263049718568,5.879492232670506,0.6610402225026649,1.383039663466047,1.1646129435584345,1.4781280823012433,0.6576744358965093,1.0180519393746106,0.0,21.019298880355727
2024-04-15,1.6976624552537651,7.071298357345253,5.877170960506396,0.6514750723596244,1.372651970531654,1.1620015123738106,1.4683207074078777,0.6572101814636873,1.0223462928782143,0.0,20.980137510120283
2024-04-16,1.6961536283470933,7.0832529089904215,5.877170960506396,0.6517071995760354,1.3691120304813862,1.201289043751375,1.4669279441094116,0.6572101814636873,1.02246235648642,0.0,21.025286253712224
2024-04-17,1.7053226533953285,7.070369848479609,5.877170960506396,0.6401878864616388,1.361858054968542,1.2072082877698558,1.4693652798817272,0.6573262450718927,1.02246235648642,0.0,21.01127157302141
2024-04-18,1.7189601273594757,7.088185612339156,5.877170960506396,0.6407682045026664,1.3106159719458104,1.2476019053336185,1.471976711066351,0.657732467700612,1.02246235648642,0.0,21.035474317240503
