date,SOUTH CHINA SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,GET NICE SECURITIES LTD,HANG SENG SECURITIES LTD
2024-03-27,0.0,32.773288193690945,19.056350274729745,17.50743829548527,8.37528167498862,7.710270928392424,7.46416669829719,0.0,7.113203934415803
2024-03-28,0.0,32.99372386923012,18.989161475687112,17.45262396875918,8.34575214235128,7.714887382937791,7.4157269309067155,0.0,7.0881242301278045
2024-04-02,0.0,33.03011727784082,18.99021175973647,17.488157804431086,8.346213743057886,7.675214587823052,7.3815685552474735,0.0,7.088516271863209
2024-04-03,0.0,33.0367732298884,18.997620650951998,17.495395664645493,8.34946995686246,7.685125420980202,7.344333272406494,0.0,7.091281804264963
2024-04-05,0.0,33.03583466417683,18.99630224384557,17.494181509757478,8.348943491834483,7.684592084508495,7.349356326204841,0.0,7.090789679672299
2024-04-08,0.0,33.05634495725131,19.0033221685294,17.501068019666107,8.352028774104152,7.641787463151066,7.35221058900334,0.0,7.093238028294614
2024-04-10,0.0,33.0427283167797,18.99469918564521,17.4931267024243,8.348238941961714,7.68257809460324,7.348874436223962,0.0,7.089754322361876
2024-04-11,0.0,33.02484302191392,18.97664606090283,17.4765007166476,8.340304528390568,7.751272799153062,7.347416863141625,0.0,7.083016009850394
2024-04-12,0.0,33.028190133236265,18.975832797412608,17.475274920642153,8.339947096147354,7.7509406104643945,7.347101982110327,0.0,7.0827124599868965
2024-04-15,0.0,33.03353388133806,18.958282445857165,17.512948651070808,8.332233653208966,7.743771927326673,7.343067634084798,0.0,7.076161807113529
2024-04-16,0.0,33.043309138032654,18.96227483716199,17.49592606261058,8.333988323616575,7.745402674616017,7.343233290465063,0.0,7.0758656734971215
2024-04-17,0.0,33.061890221151934,18.982455933048612,17.549100977333794,8.342857988196444,7.663804432704284,7.316494099353722,0.0,7.083396348211206
2024-04-18,0.0,33.055717767860685,18.978328198659096,17.545284925930083,8.341043834013961,7.669047319680591,7.328721889936579,0.0,7.081856063919004
2024-04-19,0.0,33.05894940518192,18.977803790939795,17.544800115953343,8.340813354926036,7.6688354091491675,7.327137545238103,0.0,7.081660378611636
2024-04-23,0.0,30.82376238653134,17.693300530109195,16.357288999924087,7.776269529391451,7.149774078431434,6.8067259945625445,6.790837279775374,6.602041201274572
2024-04-24,0.0,30.79898166863839,17.692389825210686,16.356447061858706,7.775869271297123,7.1777474060967945,6.806375640557335,6.790487743589903,6.601701382751061
2024-04-25,0.0,30.79333787833735,17.695809299729166,16.359608333710245,7.777372142706521,7.190731101218452,6.793517726003683,6.791800166616789,6.5978233516777935
2024-04-26,0.0,30.78710424322677,17.706303935231293,16.36931052497552,7.781984572938992,7.16018571252961,6.797546673824272,6.795828095825601,6.601736241447935
2024-04-29,0.0,30.78551662697613,17.705390864107606,16.36846639935734,7.781583274880147,7.1649732364456415,6.797196140838817,6.795477651463043,6.601395805931279
2024-04-30,0.0,6.6933555591451865,3.849884948098845,3.559182222974535,1.6920383487873232,1.5430004917764744,1.4897654053090106,1.4776181630954508,1.4326135039007637
2024-05-02,0.0,30.75706660258873,17.707167764372095,16.419103237874655,7.78236422896839,7.0968792409983426,6.852094154352931,6.796159640701738,6.589165130143118
2024-05-03,32.08069563332804,20.88971719814116,12.024045503257534,11.191103895967368,5.284611455498789,4.805124954338743,4.635401689288961,4.614929606733628,4.474370063445784
2024-05-06,32.07309422400614,20.891769883691254,12.021196447469592,11.187576898869299,5.283359285183047,4.8039863966828165,4.651870871882037,4.61383611520422,4.473309877011592
2024-05-07,32.068392567680476,20.888488525216957,12.019434237252998,11.192063119853387,5.2825847874239455,4.816409805358208,4.64681306713773,4.6131597641292315,4.47265412594707
2024-05-08,32.072895351110354,20.87565402134432,12.021121908663588,11.210265290051979,5.2833265251084125,4.815335489532282,4.634336057396628,4.613807506584719,4.47325785020772
2024-05-09,32.073186839427635,20.87671905215189,12.021231160309211,11.21036717238377,5.283374541601516,4.815379252779212,4.634378175665162,4.6138494382834825,4.471514367398122
2024-05-10,32.07796010717757,20.880701450782972,12.023020210935805,11.212035546791235,5.2841608358178185,4.816095897950958,4.635067883488636,4.614536090933156,4.456421976121853
2024-05-14,32.07035619065559,20.880127933233204,12.018493057468826,11.20937779105944,5.282908252494254,4.83683499716287,4.633093935127142,4.613442238733521,4.455365604065155
2024-05-16,32.07029268486713,20.880284606574445,12.018469258422963,11.209355594225372,5.282897791267942,4.836825419251781,4.633084760664542,4.613433103185253,4.45535678154058
2024-05-17,32.075626644096374,20.867125346062373,12.02046818077931,11.211219944086887,5.283776447465684,4.837629884301065,4.633855339388656,4.614200413428446,4.456097800391204
2024-05-20,32.07682468475259,20.867904743603695,12.02091715126232,11.211638688744559,5.28397379915183,4.837810572190515,4.634028416197199,4.614372756115699,4.452529187981597
2024-05-21,32.06744809402718,20.865143534996918,12.017403236734335,11.20866335401565,5.282429205501886,4.862942625913317,4.63267381242031,4.613023898016003,4.4502722383744056
2024-05-22,32.057860767447686,20.862556137354066,12.013810348110015,11.24468222614608,5.280849897607548,4.849240298798326,4.631288764360181,4.61164472476531,4.448066835410786
2024-05-23,32.062107442020775,20.860831665758194,12.01540180623323,11.246171798592558,5.28154944681163,4.841132632191069,4.631902266813725,4.6122556249914615,4.448647316587356
2024-05-24,32.06211818688835,20.860838656779425,12.01540583291493,11.2461420548169,5.2815512167997545,4.841134254583769,4.631903819087748,4.61225717068137,4.448648807447754
2024-05-27,32.080374587926855,20.87359247118739,12.022247491542954,11.209613010674888,5.284558570105522,4.824629773735253,4.638918771568515,4.614883423136365,4.451181900122257
2024-05-28,32.03997813670824,20.723152078201203,12.007108761382582,11.208613573629876,5.260416111786898,4.721496055234613,4.879658168366842,4.609072240583887,4.550504874105858
2024-05-29,32.1564538931545,20.777291075204673,12.04254221423052,11.136452969588742,5.2320907802838335,4.6398384968755435,4.998857408350727,4.622673795059243,4.393799367252218
2024-05-30,32.199965292460966,20.78776799774523,12.005268966353777,11.15152187779695,5.2391704039234614,4.651385737949943,4.936246230992522,4.628928807071098,4.399744685706057
2024-05-31,10.278674732370462,6.635743353140517,3.8322480679401005,3.418156996180227,1.672415729652964,1.4912341583512174,1.57599846277523,1.4776181630954508,1.427704751546582
2024-06-03,32.31349758892499,20.86105037556945,12.047597762147157,10.739633579549055,5.257642940838371,4.688054893754947,4.958938283212713,4.645249722726194,4.488334853277121
2024-06-04,32.41317357419226,20.890084438245974,12.084760442347312,10.359942100547736,5.2782808637788525,4.813013660631328,4.998986388799171,4.659578714555415,4.502179816901954
2024-06-05,32.41810566195469,20.89326313747388,12.086599296508053,10.382737294579655,5.279084023160804,4.814443812396509,4.962614161231291,4.66028773032345,4.50286488237166
2024-06-06,32.41810566195469,20.900336068644762,12.086599296508053,10.382737294579655,5.279084023160804,4.805602648432907,4.964382394024011,4.66028773032345,4.50286488237166
2024-06-07,32.418392278276265,20.904057350428744,12.086706157058966,10.378408469808816,5.27913069682088,4.805645135929504,4.964426285330785,4.660328933055672,4.5029046932903665
2024-06-11,32.39933898689614,20.942592039959283,12.079602426181149,10.376726781224633,5.276027988502192,4.800169895955361,4.967693770625443,4.657589913664255,4.500258196991544
2024-06-12,32.41522875910878,20.929811555631254,12.08552668689057,10.381460950759612,5.278615537679006,4.776886967472118,4.970130101887304,4.659874159118088,4.502465281453273
2024-06-13,32.38999013914609,20.98065009625121,12.076116850009083,10.373503518234685,5.2745055876158835,4.773167665175265,4.976860535209301,4.656245963437289,4.4989596449211895
2024-06-14,32.40435783042261,20.99084052481151,12.081473625913452,10.378105041586979,5.276845275513089,4.7752849674383935,4.97906819243269,4.65831140106857,4.455713140812704
2024-06-17,32.4036351183728,20.992602660382826,12.081204173680678,10.377873579460587,5.276727586414431,4.775178464603023,4.978957144634787,4.6582075070861935,4.455613765364678
2024-06-18,32.417672737610125,20.957491662522397,12.086437887228527,10.369107822191742,5.2790135241620515,4.794929217419545,4.98111408487745,4.6602254949778015,4.454007569010358
2024-06-19,32.40850154354069,21.004781016749053,12.083018546538367,10.366174326597102,5.277520053057041,4.772214309807243,4.981472600618157,4.658907083481463,4.447410519610888
2024-06-20,32.408218725535704,21.00548156190355,12.082913102132215,10.366072683846893,5.277473997928863,4.772172664310963,4.981429128995722,4.658866426778931,4.447371708567162
2024-06-21,32.38274569310084,20.990737445675915,12.07341586811374,10.300520012378648,5.273325875273251,4.854087459905658,4.981929459425907,4.655204532967237,4.488033653158811
2024-06-24,32.38358299009996,20.99211924813805,12.073728041607966,10.300786345399867,5.273462223808136,4.8506802689647115,4.982166285824803,4.655324899190124,4.4881496969663806
2024-06-25,32.37529100737857,21.053848212607548,12.07063650154168,10.300797622385737,5.272111926725348,4.80529079026589,4.980890576562805,4.654132879343576,4.487000483188843
2024-06-26,32.27509329785846,20.99837141137192,12.033279304362242,10.268570006511869,5.25579536174772,4.799221142878869,5.256826843007768,4.639728886675027,4.473113745586123
2024-06-27,32.27163148579559,21.011081204492342,12.031988620209377,10.26792644360116,5.2552316274893744,4.798706380566905,5.255382876404939,4.639231231431085,4.468820130009229
2024-06-28,32.284428770414266,21.004411404397196,12.036759893795878,10.269356767858657,5.257315584568013,4.782999888601524,5.25306453986276,4.6410709141414745,4.470592236360237
2024-07-02,32.280080909203924,21.006864776931366,12.035138859649276,10.272375517023937,5.25660756279494,4.782355744644925,5.256758851310801,4.640445884275048,4.469371894165782
2024-07-03,32.283207174173754,21.013301439194894,12.036304440154783,10.273370377223516,5.257116655325715,4.782818906781346,5.243180960030486,4.640895302709072,4.469804744406435
2024-07-04,32.28696821954809,21.00254142284476,12.037706688911994,10.274567241337037,5.257729117841358,4.785137192801776,5.243791799015293,4.64143597444955,4.470122343250138
2024-07-05,32.28639963023678,21.003932606750986,12.037494699006052,10.274386301179632,5.257636526658505,4.785052924194004,5.243699453275444,4.64135423649056,4.470043622208034
2024-07-08,32.28646420675973,21.004792053564938,12.037518775383772,10.274247916152566,5.257647042537938,4.785062494851728,5.243709941279123,4.641363519734335,4.469194049735868
2024-07-09,32.2899947309757,21.00672809208032,12.038835077821366,10.264797242030827,5.258221966136999,4.785585741339942,5.24428334085644,4.64187105274249,4.469682756015918
2024-07-10,32.28743575711294,21.00506331422644,12.037881003206026,10.263983759462377,5.257805253384703,4.785206484888147,5.251792707280893,4.641503185643183,4.469328534795295
2024-07-11,32.287102935505175,21.005786332339177,12.037756915714542,10.263969225802477,5.25775105548522,4.785157158576583,5.251738571359243,4.641455340637333,4.4692824645802505
2024-07-12,32.289414988343886,21.00993235950701,12.038618929568939,10.26374466708542,5.258127558706254,4.785499819738046,5.243308576977923,4.641787711430015,4.469565388642508
2024-07-15,32.28943376919368,21.009944579746488,12.038625931724098,10.263716909644389,5.258130617049178,4.785502603181269,5.243311626701519,4.641790411284374,4.469543551475003
2024-07-16,32.27416521484621,20.993775181455867,12.032933282679174,10.253470096371933,5.255644229283249,4.829009626888049,5.240832246322623,4.639595469444548,4.480574652708349
2024-07-17,32.28752222959112,20.99982201868391,12.037913243158751,10.21896918287378,5.257819334882332,4.831008165110813,5.2430012218212525,4.6415156165555045,4.482428987322538
2024-07-18,32.271594844021585,21.005176193521223,12.040184047530794,10.220896865805988,5.258811157874564,4.83191947542192,5.24575169194126,4.642391181426431,4.483274542456236
2024-07-19,32.27101550892936,21.00659429739109,12.03996790385493,10.220713381715505,5.258716752442733,4.8318327334890085,5.245657520951109,4.642307841878565,4.483194059347699
2024-07-22,31.677486252319763,22.36088897820903,11.876450535939751,10.032733787029654,5.161998313448021,4.777545852239855,5.155230819631685,4.55692640968965,4.400739051492588
2024-07-23,31.67201011472398,22.343193687995434,11.874397434984507,10.033592486266093,5.161105950562642,4.7836348140923866,5.154339626653762,4.556138646549779,4.421587238171415
2024-07-24,31.66297862581923,22.327317147977073,11.820028791313817,10.046285346203348,5.15963422612962,4.782270728118955,5.226319309259061,4.554839432654425,4.420326392524476
2024-07-25,31.719466923226857,22.188811604330738,11.841116298892338,10.064208409007538,5.168839265116147,4.791601876318023,5.234777664566797,4.562965488246238,4.4282124702953185
2024-07-26,31.725502130018988,22.185262239043293,11.843369287118353,10.066123308116483,5.169822731008426,4.781257934205729,5.235773676441554,4.563833675608075,4.4290550184390955
2024-07-29,31.71095720964277,22.216631353326317,11.837939558612833,10.061508378416907,5.167452566474118,4.773873386379174,5.24289290562086,4.561741333707544,4.4270033078194775
2024-07-30,31.69823770847209,22.25215621071204,11.833191272867976,10.035845788618737,5.165379862754258,4.7719585502004565,5.258091417285681,4.559911585275453,4.425227603813313
2024-07-31,10.27166665410819,7.2098668634445335,3.8344906529840275,3.2520691995812556,1.6738173453054184,1.5440884118297526,1.7044207400588953,1.4776181630954508,1.4339744446669835
2024-08-01,31.700542047815265,22.251695062869274,11.83405150012907,10.036575355811255,5.165755365902089,4.765384360012916,5.260203933486831,4.560243073220114,4.42554930075318
2024-08-02,31.713641119483317,22.264574157939798,11.838941482404127,10.02774018592993,5.167889922454955,4.735330195438795,5.262377517402506,4.562127424306279,4.4273779946402945
2024-08-05,31.699648830947886,22.298006479505723,11.833718055533915,10.023315874211477,5.165609811929586,4.733240933403084,5.260920830528916,4.560114580589729,4.425424603349682
2024-08-06,31.704557483237817,22.290211097911474,11.835550492465359,10.0205417414256,5.166409700362654,4.734063423022502,5.261735477757964,4.560820708818395,4.426109874998241
2024-08-07,31.69798536584375,22.30635569886553,11.83309707146111,10.018428614618147,5.165338742312708,4.73308208711887,5.26064475938807,4.559875284832349,4.425192375559464
2024-08-08,31.69016923145223,22.325546632258412,11.830179249526655,10.015925132325892,5.164065065726589,4.7319149969946235,5.259347582108478,4.558750904288177,4.4241012053189435
2024-08-09,31.672784722616676,22.31456557217656,11.832333272408867,10.053649578638755,5.1612321766338605,4.729319175638367,5.258191181422458,4.556250076829798,4.421674243634658
2024-08-12,31.664619633814095,22.34615961750469,11.829282954833161,10.051012731258954,5.159901636252835,4.728099980313958,5.256835645484798,4.555075497871557,4.409012302665953
2024-08-13,31.657233298587368,22.347858616316156,11.826523564371293,10.065083293335363,5.1586979975019815,4.726997066972697,5.255609395153721,4.554012945565562,4.407983822195861
2024-08-14,31.605352671573645,22.367299438339337,11.807141976216542,10.048588395399134,5.150243800505026,4.719250351730291,5.35481373197174,4.546549720816383,4.400759913447902
2024-08-15,31.57499954393973,22.41341983424327,11.795802641037467,10.05617214817501,5.145297612780214,4.714718081207922,5.360873315643624,4.542183308411374,4.396533514561386
2024-08-16,31.56361615422582,22.428470279437246,11.791550029148606,10.074081701482246,5.1348286367442615,4.713018335393677,5.35894061854021,4.540545764674288,4.394948480353646
2024-08-19,31.567282145726427,22.422876709665257,11.792919571915018,10.076974766682547,5.135425027159332,4.7135657341795225,5.359563038692064,4.541073131440506,4.390319874539328
2024-08-20,31.56389731707197,22.422195212618348,11.791655066092108,10.075894254499614,5.134874376846629,4.724258615351424,5.3589883549906,4.540586211014911,4.387650591514391
2024-08-21,31.572056238709933,22.42799110442008,11.79470307973566,10.078498762771487,5.136201685614637,4.725479784443849,5.334524690380617,4.541759902803157,4.388784751120579
2024-08-22,31.55733644331876,22.459470717134895,11.78920405190166,10.073799878463271,5.133807041524039,4.728444001225291,5.332037582434341,4.539642404469199,4.38625787952854
2024-08-23,31.557730625457637,22.461947116485316,11.789351310643765,10.073925710121777,5.133871167818216,4.725058107388104,5.332104184822746,4.539699109063262,4.386312668199179
2024-08-26,31.56262355974438,22.466291148731486,11.791179215252336,10.032419006993413,5.134667159600988,4.755077386369024,5.330346793898446,4.540402976197622,4.386992753212304
2024-08-27,31.5624502016248,22.467029120324444,11.791114452047447,10.032084777505057,5.134638957374966,4.755051269044758,5.330317516899493,4.540378037975341,4.386935667203697
2024-08-28,31.540579924681527,22.465233587521517,11.782944144074246,10.068171894155844,5.131081059452462,4.751326009746811,5.339535596175189,4.537231915780032,4.383895868412375
2024-08-29,31.535262736865842,22.461092067004067,11.78095774664004,10.066474577205753,5.130216049305034,4.767737539991952,5.338635444254038,4.536467018168222,4.383156820565049
2024-08-30,31.538302717460827,22.471003683773763,11.782093423968588,10.067444979375221,5.130710599084691,4.749950116642657,5.340010794521446,4.5369043308939805,4.3835793542788295
2024-09-02,31.537492138905804,22.468704773783404,11.769740991618177,10.067186231937946,5.130578732635792,4.767041773480667,5.338152175043443,4.536787726097908,4.38431545649686
2024-09-03,31.529946093494704,22.476110392870076,11.763482896003442,10.099155884134401,5.129351127728872,4.746110091658729,5.336874903580424,4.5357021988768205,4.383266411652533
2024-09-04,31.529403484491088,22.47744452647029,11.763280454435215,10.098982084506094,5.129262855072255,4.7460284143206115,5.33678305958027,4.535624142515939,4.383190978608241
2024-09-05,31.529132186992666,22.478111576050892,11.763179236263992,10.09889518693515,5.129218719883273,4.745987576705753,5.336737138765613,4.535585115342963,4.383153263059699
2024-09-09,31.528589606002004,22.47686430906787,11.762976805147096,10.10732583530184,5.129130451783858,4.7398827962687005,5.336645299507035,4.535507063011852,4.383077833909744
2024-09-10,31.539860255988756,22.476560199449995,11.76718176312428,10.080812639061048,5.130963982391502,4.745020186927068,5.339413762758945,4.5371283887120635,4.383058821586341
2024-09-11,31.527377127064643,22.504661889695377,11.762524442329884,10.068218656445879,5.128933203422371,4.744862981881846,5.3467650006035505,4.535332643323154,4.381324055233296
2024-09-12,31.529669577612818,22.499026970253272,11.763379730909616,10.068950746948843,5.129306143603419,4.745207995160305,5.347153779990658,4.535662421019612,4.381642634501456
2024-09-13,31.530766106093093,22.500634183403363,11.7637888338616,10.064998405102308,5.129484528925747,4.745373022443536,5.347339741546448,4.5358201607957715,4.381795017828129
2024-09-16,31.53580674176506,22.501649303105978,11.765669440676986,10.055784877545369,5.13030454904858,4.730640101389037,5.361104201850391,4.536545275333973,4.382495509284625
2024-09-17,31.53526393102886,22.502983245095802,11.765466923844508,10.055611792136865,5.130216243573727,4.730558675146888,5.361011923731665,4.536467189953096,4.382420075488583
2024-09-19,31.53500750016595,22.503613416668912,11.765371252254681,10.055530024335123,5.130174526917061,4.730520208329366,5.3609683303462825,4.53643030140196,4.382384439580665
2024-09-20,31.534812353876475,22.50433477256736,11.765298445278367,10.05546779827182,5.130142780150448,4.730490934720791,5.360935155371529,4.536402228868893,4.382115530894313
2024-09-23,31.534533038753317,22.50765691470358,11.765194235817807,10.055378733393457,5.130097340639142,4.730449035068965,5.360887671649528,4.536362048330223,4.379440981643984
2024-09-24,31.526705950458627,22.505414188630343,11.762274033575562,10.052882919135287,5.128824015145589,4.750784717426457,5.359557062406247,4.53523609202558,4.378321021196308
2024-09-25,31.528641408115732,22.50839740958102,11.76299613195714,10.05350007619738,5.129142191763936,4.751076373100002,5.352142083411069,4.535514514942167,4.378589810931559
2024-09-26,31.521403878777488,22.547798619349084,11.760295887804253,10.051151693213008,5.127964776073473,4.7775136734838926,5.2502644849057445,4.534473368926992,4.42913361746607
2024-09-27,31.52088198156595,22.549123914535045,11.760101173582314,10.050985277146593,5.12787987279544,4.7774345725950536,5.250177556721803,4.5343982920358705,4.4290173590219295
2024-09-30,10.27166665410819,7.344322479401128,3.8322480679401005,3.2781414092050083,1.6710151932445623,1.5520505698666494,1.7251646517152177,1.4776181630954508,1.4431701506234487
2024-10-02,31.516475897032727,22.53942384394897,11.758457310954345,10.05740636189827,5.127163082186314,4.762144842055828,5.289008883143592,4.533764460083017,4.416155318696942
2024-10-03,31.499738875027834,22.504141975647357,11.75155398178424,10.114820240616663,5.124436960427439,4.77852831906792,5.283621152217089,4.531356776058276,4.411801719153183
2024-10-04,31.488389070938,22.504631607446115,11.747319729685403,10.102582259041457,5.122590552880941,4.736417248053121,5.3667927208533195,4.5297240637404546,4.401552747361195
2024-10-07,31.531155446245734,22.465530914263123,11.763274508549697,10.100135621985773,5.129547867516466,4.753135928306358,5.31470624099996,4.535876168851771,4.406637303281117
2024-10-08,31.555541501489774,22.30093279861433,11.772372172683996,10.188897889644593,5.133084447278238,4.806760390223537,5.4006286583244565,4.526466503626998,4.315315638114077
2024-10-09,31.54095135754248,22.25300964228839,11.766929052508338,10.180522478923578,5.130711094218336,4.779575260929851,5.5410212925771924,4.524373628819021,4.282906192192808
2024-10-10,31.631693533992237,22.321978723635304,11.800782081868507,10.181323969765803,5.167053407052474,4.761385391129701,5.30316484599409,4.537390088135576,4.295227958426305
2024-10-14,31.647872843764187,22.326456293162973,11.806818069434225,10.10521649476988,5.212881268142006,4.756047501125053,5.26528349950401,4.539710919921369,4.339713110176298
2024-10-15,31.64978913129819,22.309693698430102,11.807532975563758,10.16629097677938,5.234790698247146,4.660459059347892,5.333838686147936,4.539952719000387,4.297652055185211
2024-10-16,31.663438847174408,22.302975772664748,11.812625251839181,10.148208203266154,5.237048324843207,4.658148371614311,5.336139029518107,4.541910680377278,4.299505518702606
2024-10-17,31.65817801013598,22.302319453292256,11.810662600317158,10.155161897236404,5.2361781964300445,4.6625583095625265,5.3352524373199515,4.5411560481325655,4.298533047573112
2024-10-18,31.66830150413005,22.311179691114745,11.81443935499527,10.158409264170869,5.237852595332801,4.66404927916377,5.303252503772488,4.5426081963251965,4.299907610994812
2024-10-21,31.65806604492316,22.33639913421167,11.810620829645734,10.15512598156044,5.236159677682506,4.662541819531634,5.301538448326252,4.5411399874640335,4.2984080766545665
2024-10-22,31.660909744437905,22.340067434415168,11.811681723784826,10.156038170156704,5.236630017996832,4.662960634373035,5.302014661317012,4.532907346940932,4.296790266577586
2024-10-23,31.66065654589092,22.34068849623062,11.811587263433749,10.155956950314046,5.236588139632554,4.662923343756094,5.30197226005883,4.5328710963858105,4.296755904297381
2024-10-24,31.65993227623861,22.33974541612508,11.811317061386987,10.155724622491071,5.236468347364012,4.662816674651995,5.304570587738277,4.532767402358866,4.2966576116451005
2024-10-25,31.65771377063173,22.33918890214814,11.810489407275263,10.155012980665045,5.236101412454374,4.668537711948385,5.304198880702131,4.532449777867156,4.2963071563077735
2024-10-28,31.659881094967673,22.342512421302434,11.811297967277328,10.155708204802968,5.236459882118321,4.660217055869075,5.304562012398883,4.532760074712221,4.296601286551101
2024-10-29,31.65957699245352,22.343161833535103,11.811184516269838,10.155610656224411,5.236409584373657,4.660301895907133,5.304511060513131,4.532716536212168,4.296526924511043
2024-10-30,31.64945907477783,22.33774878505402,11.81691100987969,10.152365078035212,5.234736107779087,4.679542355499057,5.302815819726028,4.531267949177301,4.295153820071778
2024-10-31,10.27166665410819,7.249791002286832,3.835116754695979,3.294897065570742,1.6989062654843488,1.5187210326691492,1.7210011804519154,1.470599348457282,1.3939697409569831
2024-11-01,31.649252258175547,22.338056192264247,11.816833791075451,10.152498821027208,5.234701900864741,4.67951177655463,5.302781167937896,4.53123833914703,4.295125752953246
2024-11-04,31.64897889426769,22.33872698133307,11.816731725603658,10.152411130906454,5.2346566872035645,4.67947135823398,5.30273536625605,4.531199201507703,4.295088654687827
2024-11-05,31.660190688105942,22.312079159724384,11.8209178562334,10.156007668442191,5.2365110879975685,4.681129082115556,5.303749848814323,4.532804399307515,4.296610209259121
2024-11-06,31.65617904354922,22.32105902556754,11.81942003452915,10.15472080655047,5.235847572688728,4.6598017165230345,5.303077813720764,4.53223005026855,4.317663936602544
2024-11-07,32.032261933171604,22.587986861986657,11.95983753830089,10.275361290008131,5.298050679451873,4.710790314462724,4.287329691894313,4.586074014550959,4.262307676172843
2024-11-08,32.044954859148476,22.597759297232123,11.964576677013158,10.235487514539942,5.300150055550766,4.716155129954838,4.289028565315465,4.587891266736039,4.263996634509196
2024-11-11,32.04470570957067,22.59849227916054,11.964483652409415,10.235276754230282,5.300108846875189,4.716118461840788,4.288995218111172,4.587855595873741,4.263963481928207
2024-11-12,32.059589021294485,22.601988770506516,11.970040612158936,10.253087586185043,5.302570506933894,4.718308884865115,4.290987261770167,4.589986446616953,4.213440909668893
2024-11-13,32.05931273050534,22.60265578958735,11.96993745388187,10.252999224676152,5.30252480917436,4.718268222295037,4.290950281874512,4.589946889934655,4.213404598070726
2024-11-14,32.05904457871971,22.604216576552226,11.969837334452329,10.252874969627955,5.302480457584298,4.718228757567283,4.290039470835395,4.589908498517321,4.213369356143488
2024-11-15,32.058059397843344,22.597937323517332,11.969469498947866,10.252559896721678,5.302317511295262,4.726832701597152,4.289907637061149,4.589767449707651,4.213148583308566
2024-11-18,32.05454638428844,22.604669666756653,11.968157850352021,10.251436391975414,5.301736468224052,4.726314721792249,4.291187132233308,4.589264489903861,4.212686894473997
2024-11-19,32.05016783735112,22.603331298783623,11.966523038856865,10.249700902352147,5.301012268240151,4.736165261512026,4.2923503265005305,4.588637611278409,4.212111455125127
2024-11-20,32.04981883703984,22.60308516685385,11.966392733134699,10.25067821025524,5.300954544519604,4.736113688516872,4.292303586289755,4.588587644739612,4.212065588650528
2024-11-21,31.978169726522516,22.80229157368915,11.930041365447854,10.238234822674043,5.289103972760096,4.677526614758401,4.313252875873365,4.568729760989178,4.202649287285396
