date,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,UOB KAY HIAN (HONG KONG) LTD
2024-03-28,25.31712682915036,4.064845686898716,4.935435359482283,3.137866842976956,18.002340851834443,1.0697238005692042,4.055536419431169,0.0,2.6830796953636145,0.0
2024-04-02,25.317738717376177,0.0,4.933477317159675,3.1527357268642566,18.011519175221665,1.0687447794079004,0.0,0.0,2.6790412330732365,0.0
2024-04-03,0.0,4.084670865415117,4.932987806579024,3.153714748025561,18.00760309057645,1.0683776464724115,0.0,0.0,2.6869957800088295,0.0
2024-04-05,25.31009011455349,4.08516037599577,4.934150394208071,3.1671762889934874,18.007419524108705,0.0,0.0,0.0,2.656890879298739,0.0
2024-04-08,25.31743277326327,4.07940862667311,4.9309679635456085,3.1682158870891466,18.001300641850555,1.0683176814262816,0.0,0.0,2.654382137572898,0.0
2024-04-09,25.31009011455349,4.023298476365888,4.93225292881982,0.0,17.99609959193113,1.0680117373133742,4.122966501915966,0.0,2.6571968234116463,0.0
2024-04-10,25.29356913245649,3.9996795908494343,4.931090341190771,0.0,17.99597721428597,1.0714383113779373,4.162739236593931,0.0,2.668272000298895,0.0
2024-04-11,25.17932960069686,3.952503008639109,4.929927753561723,3.166992110637517,18.13361412802431,0.0,4.20759064354616,0.0,2.642021995411438,0.0
2024-04-12,25.15840302337399,3.9433858740744676,4.930720760702379,3.166503211945091,18.10491657023359,1.0700933810575963,4.23849099894981,0.0,2.6490587100083087,0.0
2024-04-15,25.160850576277248,3.9417337758647677,4.93243404773466,0.0,18.103386849669057,1.0693591151866184,4.239714775401439,0.0,2.6486303882502384,0.0
2024-04-16,25.15840302337399,3.943936573477701,4.9341473347669424,0.0,18.10565083610457,0.0,4.253115127546785,0.0,2.6370657007823377,0.0
2024-04-17,25.161584842148226,3.942896363493816,4.934269712412106,3.1677269883967205,18.076647334200945,1.0682577163801519,4.245099391788611,0.0,2.6423279395243453,0.0
2024-04-18,25.142922251260874,3.9351253830259676,4.935003978283083,0.0,17.95940955013482,1.177724519978429,0.0,0.0,2.6258681462499256,0.0
2024-04-19,25.14536980416413,3.9421009088002563,4.932678803024987,0.0,18.0606158626846,1.0682577163801519,4.231331906707776,0.0,2.629417097959652,0.0
2024-04-22,25.142310363035058,3.941366642929279,4.92870152955719,0.0,18.059024953297477,1.070032192235015,4.221480506272157,0.0,2.6206670963304997,0.0
2024-04-23,0.0,3.9401428664776494,4.93157740421852,0.0,17.905257442150205,1.1772961982203587,4.208692042352627,0.0,2.626480034475741,0.0
2024-04-24,24.839486880079285,3.7119697470712905,4.931455638461583,3.172009594089199,17.960318204150155,1.4020427435621543,4.195352879029863,0.0,2.6337615043629374,0.0
2024-04-25,24.73246762938427,3.7103788376841718,4.930966127880931,3.172437915847269,17.96576400935991,0.0,4.179260218690932,0.0,2.666864657379521,0.0
2024-04-26,24.535378431849306,3.6245921084249297,4.93586123368745,3.16999036294401,18.0792796773484,0.0,4.171795182335991,0.0,2.707249280283301,0.0
2024-04-29,24.469049748170978,3.6118036445053985,4.938859485993943,3.168644208847217,18.079402054993565,0.0,4.155335389061571,0.0,2.7442073291225184,2.2115463907861725
2024-04-30,24.42144484420258,3.6280186824894924,4.946018578235976,0.0,18.08619401430011,1.4040007858847616,4.178831896932862,0.0,2.7343559286868993,2.2103226143345425
2024-05-02,24.317423845814055,3.646742462199427,4.956237111607085,3.1629536483471385,18.134426103699965,1.4065707164331842,4.166594132416565,0.0,2.765072717622805,0.0
2024-05-03,24.3027385283945,3.6126602880215395,4.957584489480329,3.1754955213116665,18.181663874732873,1.3697356571273558,4.142485736319459,0.0,2.758403135961423,0.0
2024-05-06,24.20275599229635,3.5960169282793752,4.962679682736689,3.1755016401939242,18.283904890272503,1.2937483178045381,4.122171047222407,0.0,2.7528961419290896,0.0
2024-05-07,24.15992381648931,3.574845595666182,4.9680667466767625,3.1759874794452214,18.400224841999904,1.296808982710064,4.10993328270611,0.0,2.7625027870743826,0.0
2024-05-08,24.155028710682792,3.5764365050533002,4.96586394906383,0.0,18.348761982767748,1.4026044569534522,4.100326637560816,0.0,2.77021257871965,0.0
2024-05-09,24.13300073455346,3.5842074855211488,4.971003810160674,3.1680329325096284,18.148813431553553,1.4028492122437781,4.088088873044519,0.0,2.7618908988485678,0.0
2024-05-10,24.12565807584368,3.6595309261189577,4.97369611835426,3.174151814767777,18.198622356911333,1.295156884500364,4.081969990786371,0.0,2.7733332086713056,0.0
2024-05-13,24.118009473020994,3.6603875696350983,4.994377940386801,0.0,18.174997964400845,1.2939942968713158,4.074015443850778,0.0,2.804049997607211,2.213993943689432
2024-05-14,24.091025202262557,3.6611830243286576,5.013468853032226,0.0,18.155858100697355,0.0,4.099041672286606,3.156486601688502,2.819163636784838,0.0
2024-05-16,24.068079393794502,3.707747718313168,5.029194380435667,0.0,17.39753462034517,0.0,4.119111606093332,0.0,2.8105360128008483,0.0
2024-05-17,23.97409336230934,3.711296670022894,5.047918160145602,3.1745189477032656,17.37524414416696,1.2949733180326195,4.1296972723999295,3.155874713462687,2.811759789252478,2.2103226143345425
2024-05-20,23.619993646030284,4.00647155015598,5.069823758629774,3.2313633638814654,17.358029280821885,1.315716328887743,4.117459507883632,3.227955146463677,2.8118821668976413,0.0
2024-05-21,23.593621263497667,4.039329947882237,5.0711087239039845,3.3415032445281394,17.27383957983202,1.3026219208553051,4.105221743367335,0.0,2.817144405639649,0.0
2024-05-22,23.561191187529477,4.06992435917298,5.061134945823202,0.0,17.22260373113164,0.0,4.1107899262222505,0.0,2.8152475521396227,0.0
2024-05-23,23.55507230527133,4.107188352125104,5.0457765513552495,3.365978773560733,17.21862645766384,1.3018264661617458,4.113604612060998,0.0,2.8500639921884883,0.0
2024-05-24,23.669495403498708,4.121384158964009,5.027909415161456,3.3773488805728245,17.185356259161612,1.3017652773391644,4.101122092254376,0.0,2.997161921674379,2.329640818368439
2024-05-27,0.0,4.1212005924962645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,0.0,0.0,0.0,0.0,17.26405854654237,0.0,0.0,0.0,0.0,0.0
2024-06-11,0.0,0.0,0.0,0.0,17.269198407639212,0.0,0.0,0.0,0.0,0.0
2024-06-20,0.0,0.0,5.0464496284036455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-27,23.422598504382414,3.8668998458476116,7.336429687639444,3.1832579353443533,17.857407782891485,2.2428493686424087,3.849417587347855,3.155874713462687,2.2832982398098998,2.1569047722209063
2024-06-28,23.423393959075973,3.306287853356043,7.6733965335956835,2.6470602830627974,18.4223751957744,3.8240909217931525,3.678456017055185,0.0,2.23759018934153,2.043705450445158
2024-07-02,23.417275076817827,3.207909076297756,7.950966165695624,2.635373217949734,21.60020262311465,1.19529672604738,3.676069652974507,3.1333572267527003,1.9973628718866185,1.957368021782682
2024-07-03,23.40828031989835,3.145496477264641,8.173081591666415,2.6414921002078824,21.550630498500258,1.3899995595016663,3.668115106038914,0.0,1.8936478176110012,1.9363190668146513
2024-07-04,23.405893955817668,2.964805884181515,8.523693545058327,2.662541055175913,21.51887349958047,1.4965904884386136,3.6549595091838945,0.0,1.7387789076572617,1.930200184556503
2024-07-05,0.0,2.953118819068451,8.629366641656551,0.0,21.545633819248255,1.5315904949552233,3.648840626925746,0.0,1.6796705050435468,0.0
2024-07-08,0.0,2.9340890952456093,8.802041498981502,2.671719378563136,21.54869326037733,1.844877266572428,3.6463930740224866,0.0,1.6808942814951766,0.0
2024-07-09,0.0,2.929193989439091,8.948405162596416,2.646203639546657,21.72452301339458,1.9734349828161288,3.6442514652321343,0.0,1.6075288832199757,1.9301702020334381
2024-07-10,23.23578902904114,2.7325943024847783,9.397286365054192,2.647305038353123,21.66130884078565,2.516363405581648,0.0,0.0,1.5787701366066775,1.8468071620366482
2024-07-11,0.0,2.758171230323839,9.306482152343268,2.657095249966161,21.611116261510283,2.804195627004955,3.6424158005546903,0.0,1.5968820280907972,0.0
2024-07-12,23.219941123992534,2.7491152845817792,8.919401660692792,0.0,21.613563814413542,3.4254457426747758,0.0,0.0,1.5803610459937962,0.0
2024-07-15,23.21883972518607,2.7521747257108533,8.92515341001545,0.0,21.59991870697787,3.5385838756279417,3.6298109031029044,0.0,1.555885516961202,0.0
2024-07-16,23.218227836960253,2.7136869563070993,8.982487336774303,2.662541055175913,22.028884171461826,3.612194029193469,3.6248546084738034,0.0,1.5541722299289205,0.0
2024-07-17,0.0,2.7095261163715585,8.986281043774355,2.6444291636917936,22.00067612425176,3.7137062858561527,3.624242720247989,0.0,1.554845306977317,0.0
2024-07-18,0.0,2.6668775070322632,8.985302022613052,2.634638952078756,21.922109676057133,3.9961538908922893,0.0,0.0,1.458534100234059,0.0
2024-07-19,0.0,2.6598407924353924,9.026426418381842,2.64104358613836,21.90926002331502,4.1669722793401185,0.0,0.0,1.4339361935563018,0.0
2024-07-22,23.184206851604948,13.508297794814187,9.068707894785648,2.640798830848034,22.036176655337087,4.164830670549766,3.6199595026672853,0.0,1.411418706846315,0.0
2024-07-23,0.0,0.0,9.066011915262708,2.6407982189598083,22.033361969498337,4.2044810275825695,0.0,0.0,1.4059117128139813,0.0
2024-07-24,0.0,13.497895694975334,9.097524158892172,2.634801714346823,22.075209617150044,4.208580678695528,0.0,0.0,1.4026075163945813,0.0
2024-07-25,0.0,13.466015706522155,9.119552135021507,2.1746005797114716,22.047858213456117,4.275888383535163,3.6169000615382108,0.0,1.3991197535074364,0.0
2024-07-26,0.0,13.433279686441061,9.121999687924767,2.178944986114757,22.076525176835542,4.336281751423089,3.613289921005903,0.0,1.3990585646848552,0.0
2024-07-29,0.0,13.415596116715012,9.14928990279611,2.1657282004371563,22.045196499673825,4.46526778942486,3.612004955731692,0.0,1.3533505142164857,0.0
2024-07-30,24.659282738135683,13.414249962618218,9.14390528640894,0.0,22.03638530922209,4.499839474183399,0.0,0.0,1.3340148462807364,0.0
2024-07-31,0.0,13.413332130279496,9.145679762263802,2.1736215585501677,22.050420189457608,4.541998572942043,3.6095574028284325,0.0,1.3289973628290546,0.0
2024-08-01,0.0,13.425263950682886,9.146108084021872,0.0,22.045227705973343,4.582383195845822,3.608333626376803,0.0,1.316576031845013,0.0
2024-08-02,24.65255196765172,13.407528982345868,9.197017184409669,0.0,22.054003406907977,4.6217912451412015,0.0,0.0,1.3168819759579202,0.0
2024-08-05,0.0,13.41664611691051,9.224995773535053,2.1703173621307674,21.98663451324576,4.641491598459537,3.5971972606669724,0.0,1.2965060980382856,0.0
2024-08-06,0.0,13.414932829878229,9.230192540236898,0.0,0.0,4.640940899056304,3.591078378408824,0.0,1.2933854680866301,0.0
2024-08-07,0.0,13.408813947620079,9.324995442503523,2.1672579210016933,21.88555057834115,4.659603489943657,3.5876518043442607,0.0,1.2608330144732798,0.0
2024-08-08,0.0,13.393700308442453,9.332385216606689,0.0,21.93676562284185,4.639288800846604,0.0,0.0,1.2588749721506722,1.8498666031657225
2024-08-09,24.628015249796544,13.386112894442348,9.366436796373284,0.0,22.03644527426822,4.639411178491767,3.5867951608281197,0.0,1.255693153376435,1.8341410757622807
2024-08-12,24.615777485280248,13.387214293248814,9.46728209486983,0.0,22.01539631930019,4.646080760153149,0.0,0.0,1.2591197274409982,1.835426041036492
2024-08-13,0.0,13.383542963893927,9.545154661816383,0.0,21.98382288684814,4.681447899605247,0.0,0.0,1.260465881537791,1.8378124051171698
2024-08-14,24.604518741925254,13.419644369217002,9.554933859441357,0.0,21.308175907903383,5.328703264872199,3.5845923632151866,0.0,1.2561826639570868,0.0
2024-08-15,24.582246010505596,13.429006259071969,9.567869176535082,2.1597316958241706,21.321570753054694,5.300503172209069,3.5809210338602973,0.0,1.2586302168603463,0.0
2024-08-16,0.0,0.0,9.574977482054374,0.0,21.300644175731826,5.316710255646228,3.578473480957038,0.0,1.2589361609732537,0.0
2024-08-19,24.580104401715243,13.41786989336214,9.57486978972663,0.0,20.055268069730854,6.5776895114054765,3.573578375150519,0.0,0.0,1.8396480697946145
2024-08-20,24.57918656937652,0.0,9.575244877209055,0.0,20.056369468537323,6.58564405834107,3.5723545986988894,0.0,1.2487176276021457,1.841483734472059
2024-08-21,24.492604385423718,13.412709228065617,9.62945817401625,0.0,19.945189377906765,0.0,3.571926276940819,0.0,1.243822521795627,1.846378840278578
2024-08-22,24.48030543208484,13.426476713146451,9.661215172936041,0.0,19.928621280416376,6.597392312276716,3.5658073946826705,0.0,1.2424763676988342,1.848826393181837
2024-08-23,24.43208863989063,13.430759930727154,9.728930395334068,0.0,19.851761388483546,6.499245440856013,3.560055645360011,0.0,1.200072513649865,0.0
2024-08-26,24.303530923646928,0.0,9.7959725406837,0.0,19.82765299238644,6.534612580308112,3.556996204230937,0.0,1.1888137702948716,0.0
2024-08-27,24.270488959452926,13.436878812985304,9.819876566113383,0.0,19.74406906074013,6.534673769130693,0.0,0.0,1.1845305527141676,1.8506620578592818
2024-08-28,24.109195223128133,13.40628440169456,9.845493878575347,0.0,19.747983309720667,6.706614360584667,3.5349682281016017,0.0,1.187589993843242,1.8543333872141707
2024-08-29,23.968399742368135,13.373731948081211,9.874476576279292,2.1689100192113937,21.191924487657268,5.4169375470347,0.0,0.0,1.1872840497303345,0.0
2024-08-30,23.886223153641197,13.376913766855447,9.909394589773642,0.0,21.75675850890696,4.848126252317213,3.5349070392790205,0.0,1.1866721615045195,1.8580047165690599
2024-09-02,23.84020915905992,13.465451545577952,9.95626522787106,2.1687264527436487,21.756085431858562,4.84800387467205,0.0,0.0,1.1804920904237897,0.0
2024-09-03,23.82368817696292,13.538143866804758,9.67314454578653,0.0,21.674890311845836,4.871077567779302,0.0,0.0,1.1825113215689786,1.8598403812465045
2024-09-04,23.761214389107224,13.537531978578944,9.75975426470949,2.1595481293564265,21.673788913039367,4.873152480753041,0.0,0.0,1.1756581734398521,0.0
2024-09-05,23.624885692395676,13.527252256385255,9.677058794767065,0.0,21.693436032082058,5.234533666919293,0.0,0.0,1.176881949891482,0.0
2024-09-09,23.47466713295813,13.44344559742475,9.717871739428917,0.0,21.690070646840077,5.3728815947760316,3.515204238407782,0.0,1.1755357957946893,0.0
2024-09-10,23.43526153121565,0.0,9.717749361783753,0.0,21.635123084161904,5.500399101035846,3.512144797278708,0.0,1.1661127171171406,0.0
2024-09-11,23.392429355408613,13.41058719969849,9.71309901126756,0.0,21.658619592033194,5.717925365313027,3.5090853561496336,0.0,1.1676424376816776,0.0
2024-09-12,23.349230046666083,0.0,9.707959150170716,0.0,21.611198254532543,5.895984839025149,0.0,0.0,1.1497141126653023,0.0
2024-09-13,23.306397870859044,13.386050481843315,9.710712647186883,0.0,21.602754197016296,6.026317031123713,0.0,0.0,1.1478784479878579,0.0
2024-09-16,23.247350657067912,13.385438593617499,9.705511597267456,0.0,21.624476229032723,6.0679866193017045,0.0,0.0,1.1453085174394355,0.0
2024-09-17,23.19827722135756,0.0,9.702452156138381,0.0,21.642220987581357,6.143248871076931,0.0,0.0,1.1388836910683795,0.0
2024-09-19,23.16860064240554,13.375587193181882,9.700188169702868,0.0,21.67948498053348,6.1781264999483785,0.0,0.0,1.1416983769071278,0.0
2024-09-20,23.140025462259985,0.0,9.698842015606074,2.1585691081951226,21.68070875698511,6.240661476626657,0.0,0.0,1.1431669086490837,0.0
2024-09-23,23.0788366396785,13.312379139455208,9.695966140944744,2.1578348423241445,21.695822396162736,6.458493685016744,3.5054752156173254,0.0,1.0973976693581324,0.0
2024-09-24,23.017647817097014,13.271933327728846,9.706735373719086,2.148962463049829,21.688724492743283,6.555783912921305,0.0,0.0,1.0798364772772462,0.0
2024-09-25,22.970471234886688,0.0,9.741429436122788,0.0,21.90536107154013,6.606754202131683,3.4871185688428805,0.0,1.070474587422279,0.0
2024-09-26,22.909098845837462,13.265386123712627,9.817854275527063,0.0,21.97364779754107,6.709918557004067,0.0,0.0,1.057257801744678,0.0
2024-09-27,0.0,13.264529480196485,9.822810570156165,2.1486565189369218,22.006873328202815,6.741002478875462,0.0,0.0,1.0542595494381852,0.0
2024-09-30,22.895270171934044,13.26342808139002,9.90211128422177,2.1302998721624764,22.131025449220648,6.902785725780909,0.0,0.0,0.9859116346146662,0.0
2024-10-02,0.0,13.176896684159958,9.901509798095793,2.121672248178487,22.198394342882864,6.935888878797493,3.4806325536492433,0.0,0.9880532434050182,0.0
2024-10-03,22.83408134935256,13.071172800838992,9.882959182753764,2.118062107646179,22.26300973952891,6.954918602620334,0.0,0.0,0.980588207050077,0.0
2024-10-04,22.723941468705885,13.026749715644833,9.877146244608523,2.0960341315168445,22.310573035097953,6.95969133078169,3.4745136713910947,0.0,0.9879308657598552,0.0
2024-10-07,0.0,13.018853909978919,9.869681208253581,0.0,22.309899958049556,7.009866165298508,3.4977654239720586,0.0,0.9871965998888774,0.0
2024-10-08,0.0,12.956686066236129,9.880817573963412,0.0,22.308798559243087,7.074053240186486,3.467171012681316,0.0,0.9648626796466353,0.0
2024-10-09,0.0,12.956012989187732,9.886691700931234,0.0,22.323361499017484,0.0,3.4653353480038716,0.0,0.9488312081302861,0.0
2024-10-10,0.0,12.94431307442193,9.927015135012434,2.110413504823493,22.30261848816236,7.090451844638324,3.472800384358813,0.0,0.9256406443719032,0.0
2024-10-14,22.72296244754458,12.885571804743702,9.952775629319238,2.1110865818718896,22.314795063856074,7.153353954252091,0.0,0.0,0.9245392455654364,0.0
2024-10-15,22.661773624963097,12.87767844663069,9.950450454061142,2.1101075607105857,22.32501359722718,7.173668643349145,3.4723720626007424,0.0,0.9028784023715906,0.0
2024-10-16,22.644334810527372,12.877433691340364,9.949226677609513,0.0,22.329847514211117,7.173607454526562,0.0,0.0,0.8875811967262193,0.0
2024-10-17,22.63201015788301,12.889120756453428,9.95948620749175,2.11008798028736,22.329052059517558,7.20411926090682,0.0,0.0,0.8772402857099484,0.0
2024-10-18,22.631826591415265,0.0,9.992161038750263,0.0,22.32819541600142,7.256496893036572,0.0,0.0,0.8784640621615779,0.0
2024-10-21,0.0,0.0,10.023673282379729,0.0,22.32941919245305,7.2701420004722435,0.0,0.0,0.0,0.0
2024-10-22,0.0,12.88465397240498,10.026671534686221,0.0,22.336639473517664,7.270264378117407,0.0,0.0,0.8786476286293224,0.0
2024-10-23,0.0,12.871559564372543,10.062711751186717,2.125385185932731,22.33731255056606,7.27001962282708,0.0,0.0,0.8716109140324517,0.0
2024-10-24,0.0,12.86862250088863,10.062161051783484,0.0,22.336738599410246,0.0,0.0,0.0,0.8721004246131034,0.0
2024-10-25,0.0,12.85387599464649,10.064608604686743,0.0,22.308163419264694,7.270203189294825,0.0,0.0,0.8711214034517998,0.0
2024-10-28,0.0,12.852652218194862,10.189984502156205,0.0,22.276467609167483,7.270264378117407,0.0,0.0,0.9033679129522425,1.8378124051171698
2024-10-29,22.60722868473751,12.847818301210925,10.207117372479022,0.0,22.28087320439335,7.269346545778683,0.0,0.0,0.9153609221782136,0.0
2024-10-30,0.0,12.846533335936714,10.209320170091955,2.122325744803657,22.283565512586936,7.277178715069114,0.0,0.0,0.9181144191943805,0.0
2024-10-31,22.582753155704914,12.82413822687189,10.212257233575867,2.118042527222953,22.26558762462427,7.278830813278814,0.0,0.0,0.916156376871773,0.0
2024-11-01,22.570515391188618,12.793237871468241,10.231103390930963,0.0,22.291715251866563,7.282196198520796,3.44177765131,0.0,0.90985392814588,0.0
2024-11-04,0.0,12.784793813951994,10.246951295979569,2.118776793093931,22.33650241055508,7.283236408504681,3.4142426811483313,0.0,0.0,0.0
2024-11-05,22.55827762667232,12.783508848677783,10.25111213591511,2.117308261351975,22.339072341103506,7.285010884359544,3.3937444255835336,0.0,0.9093032287426466,0.0
2024-11-06,0.0,0.0,10.260535214592657,2.114248820222901,22.337359054071225,7.284461408732762,3.382424493405959,0.0,0.9224588255976659,0.0
2024-11-07,22.55748217197876,12.783202904564877,10.280849903689711,2.115350219029368,22.338644019345434,7.284216653442437,3.3323108477117227,0.0,0.9714098836628542,1.8341410757622807
2024-11-08,0.0,12.7808165404842,10.274057944383166,2.1155949743196936,22.341764649297087,7.284522597555345,3.295597554162831,0.0,0.9711039395499468,0.0
2024-11-11,0.0,12.799723886661877,10.2646960545282,2.0933834317226143,22.345374789829396,7.283910709329529,3.2221709670650487,0.0,0.9732455483402987,0.0
2024-11-12,0.0,12.798316543742501,10.289905849431772,2.0903239905935402,22.346843321571352,7.284033086974692,3.1418912318381405,0.0,0.0,0.0
2024-11-13,0.0,0.0,10.301654103367417,2.0931386764322886,22.352656259716593,7.2823809887649915,3.096121992547189,0.0,0.9824238717275215,1.8310816346332064
2024-11-14,0.0,12.799173187258644,10.342038726271197,2.096381684029107,22.324142268393622,7.280851268200454,3.031323029433396,0.0,1.006532267824627,0.0
2024-11-15,0.0,12.793727382048893,10.341916348626032,2.093322242900033,22.293303101812555,7.280300568797221,3.025142958352666,0.0,1.0084903101472344,0.0
2024-11-18,0.0,14.004220352184385,10.340692572174405,2.0951579075774776,22.2911614930222,7.279199169990755,0.0,0.0,1.0113661848085642,1.8292459699557617
2024-11-19,0.0,13.99950881284561,0.0,0.0,22.28571568781245,0.0,0.0,0.0,1.019932619969972,0.0
2024-11-20,0.0,14.004403918652129,10.340631383351823,2.0945460193516627,22.27745519676395,7.275589029458447,0.0,0.0,1.032170384486269,0.0
2024-11-21,0.0,14.010828745023185,10.34473103446478,2.094788938977311,22.23339924450528,7.2701450599133715,0.0,0.0,1.0446529042928923,0.0
2024-11-22,0.0,13.999692379313352,10.370675095239331,2.0951560719128,22.09333802961626,7.2678198846552755,3.0277128889010885,0.0,1.0443469601799846,0.0
2024-11-25,0.0,14.040750079265528,10.381199572723347,2.0872015249772073,22.089727889083953,0.0,0.0,0.0,1.0482630448251997,0.0
2024-11-26,0.0,14.066021062991684,10.416321956885119,2.0930756519450298,22.084955160922597,7.267085618784298,0.0,0.0,1.0485078001155257,0.0
2024-11-27,0.0,14.049194136781775,10.42623454614332,0.0,22.091012854358162,0.0,3.0405625416432005,0.0,1.0534029059220444,0.0
2024-11-28,0.0,14.064797286540054,10.504556239047622,2.0958291489611964,22.089421944971043,7.267024429961716,3.1048108053537598,0.0,1.0743294832449126,1.828022193504132
2024-11-29,22.551363289720612,13.86526053610183,10.49412905179151,2.241152602592224,19.155234335721076,10.200844906276194,3.1637968303223123,0.0,1.07463542735782,0.0
2024-12-02,0.0,13.86519934727925,10.494190240614092,0.0,19.246403845702815,0.0,3.164408718548127,0.0,1.0755532596965423,0.0
2024-12-03,0.0,13.865566480214738,10.493027652985045,0.0,19.296321075276566,0.0,3.172118510193394,0.0,0.0,0.0
2024-12-04,0.0,13.868258788408324,10.492721708872137,0.0,19.29815673995401,0.0,0.0,0.0,1.076654658503009,0.0
2024-12-05,0.0,13.867463333714763,10.492599331226973,0.0,19.298673173616596,0.0,3.17236326548372,0.0,1.0738399726642607,0.0
2024-12-06,0.0,13.841947594698285,10.49247695358181,2.2412137914148054,19.306015832326374,0.0,3.179094035967683,0.0,1.0748801826481458,0.0
2024-12-09,0.0,13.841458084117633,10.491620310065668,2.2413361690599687,19.304302545294092,0.0,3.182153477096757,0.0,0.0,0.0
2024-12-10,22.539125525204316,13.841396895295052,10.470081844516987,0.0,19.344809545843038,0.0,3.1637968303223123,0.0,1.0715759862287457,0.0
2024-12-11,22.533006642946166,13.841262891773598,10.46567624929112,2.2425599455115983,19.350255351052787,0.0,3.1576779480641637,0.0,1.070964098002931,0.0
2024-12-12,22.492927964155292,13.843404500563949,10.463534640500768,2.242131623753528,19.45405423401534,0.0,0.0,0.0,1.067476335115786,0.0
2024-12-13,22.479711178477693,13.83850939475743,10.462066108758812,0.0,19.46341612387031,10.20066133980845,0.0,0.0,1.0700462656642085,0.0
2024-12-16,22.44911676718695,13.841201702951016,10.45992449996846,0.0,19.38536610933827,10.200844906276194,0.0,0.0,1.0742071055997495,0.0
2024-12-17,0.0,13.840100304144551,10.459679744678134,2.2421928125761093,19.387630095773787,10.20066133980845,0.0,0.0,0.0,0.0
2024-12-18,22.436879002670654,13.826210441418551,10.45741575824262,2.2450686872374392,19.422691291112976,0.0,3.1454401835478665,3.1332960379301187,1.0787962672933609,0.0
