date,UBS SECURITIES HONG KONG LTD,SHANGHAI COMMERCIAL BANK LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,CMB WING LUNG BANK LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-05-16,84.13293331630514,3.7222201585539545,3.301621753371254,2.4656813094336822,2.365988529217745,0.0,1.1828606281742666,1.8167992221087288,1.0118950828352278,0.0
2024-05-17,84.12401463648975,3.721825577163671,3.301271758355876,2.465419929956481,2.3657377178730403,0.0,1.1827352366683117,1.8272073286191286,1.011787814873743,0.0
2024-05-20,84.13083463327939,3.7221273083470625,3.3015393949266105,2.4656198033942864,2.3659295099993525,0.0,1.1828311218986105,1.8192483868859946,1.0118698412686917,0.0
2024-05-21,84.12161665862878,3.7217194855158233,3.3011776547087335,2.4782661035551867,2.365670281877542,0.0,1.1827015224795017,1.8170893196468605,1.0117589735875712,0.0
2024-05-23,84.11547246432094,3.72144765327357,3.3009365385989766,2.4780850924299664,2.3728014369448216,0.0,1.182615138643207,1.8169566004921645,1.0116850752963429,0.0
2024-05-24,84.11277529666931,3.7257818053549356,3.300830693871589,2.4733740127396895,2.376109998122248,0.0,1.1825772180181087,1.816898339670181,1.0116526355539412,0.0
2024-05-28,84.10887969319124,3.7256092493013724,3.3006778190260473,2.473170395280911,2.380720421559304,0.0,1.1825224480749301,1.8168141917453702,1.0116057818208222,0.0
2024-05-29,84.10258755746092,3.725330538668676,3.3004308972632663,2.472985378860908,2.380542321267361,0.0,1.182255866622679,1.8268309826934763,1.0090364571627086,0.0
2024-05-30,84.10640767044649,3.7254997508651084,3.3005808096416462,2.4730977069572635,2.3806504504093797,0.0,1.1822205042549236,1.8224608177454944,1.0090822896796958,0.0
2024-05-31,84.10648257809169,3.7255030689049735,3.3005837492361803,2.473099909570961,2.3806525706868262,0.0,1.1821324942284417,1.8224624408828045,1.0090831883981197,0.0
2024-06-04,84.108430223702,3.725589340016021,3.3006601805320037,2.4695945785312987,2.3807076992261114,0.0,1.1821598687552628,1.8237515535982536,1.0091065556390513,0.0
2024-06-07,84.108430223702,3.725589340016021,3.3006601805320037,2.4695945785312987,2.379906114142197,0.0,1.1821598687552628,1.824553138682168,1.0091065556390513,0.0
2024-06-11,82.80416958472982,3.6678170154079712,3.249477187999139,2.4312988334504477,2.343001158707062,1.547445247141283,1.163828239194597,1.7995042876471825,0.9934584457225032,0.0
2024-06-12,82.80133805087672,3.6676915923997075,3.2493660703500065,2.4312156938574967,2.342921038501377,1.5508995669702614,1.1637884414516213,1.7993550717250344,0.9934244738677669,0.0
2024-06-14,82.80170105721525,3.6677076717931945,3.2493803157777674,2.4312263524619104,2.3424929036487447,1.5509063662127187,1.1637935435742546,1.7993629602122456,0.9934288291039182,0.0
2024-06-18,82.80184626064187,3.667714103590066,3.249386013983845,2.431230615929843,2.342497011511169,1.5509090859263945,1.1637955844358343,1.7991907527719144,0.9934305712090712,0.0
2024-06-20,82.79974086079905,3.667620844743241,3.249303391951704,2.4311687971083096,2.3424374489160993,1.5508696510116768,1.1637659926434865,1.8016877015440895,0.9934053112823552,0.0
2024-06-21,82.80409697887855,3.6678137993262445,3.2494743387337146,2.4312967015949822,2.3425606852211316,1.5491098826845986,1.1639149025162938,1.798275136424205,0.993457574620281,0.0
2024-06-24,82.80104764809757,3.667678728986427,3.2537387031785165,2.430242680643481,2.3424744184461246,1.5490528354052884,1.1638720403673402,1.798471955168908,0.9934209897063405,0.0
2024-06-25,82.80322571859477,3.6677752067854374,3.2538242923404446,2.430306607852545,2.342536036922777,1.5490935830331896,1.1639026558658834,1.7958887770921836,0.993447121512766,0.0
2024-06-26,82.80489565024554,3.6678491765354386,3.2538899137473964,2.430355620990503,2.3425832799502935,1.5491248243330527,1.1639261288389053,1.7939082485301299,0.9934671568287476,0.0
2024-06-27,82.81360942970963,3.6682351540622613,3.254232329239695,2.4178957606455813,2.3428297962210705,1.5466570263494168,1.1640486118819615,1.7989201898696932,0.993571702020689,0.0
2024-06-28,82.81586078749292,3.6683348781272054,3.254320798288847,2.4179614931800932,2.3407010813314186,1.5466990735244925,1.1640802575247555,1.7984429174252903,0.9935987131049783,0.0
2024-07-02,82.81600604058565,3.6683413121240402,3.2543265061346167,2.4179657341114997,2.3407051867535924,1.546701786323971,1.1640822992382145,1.7982706789224163,0.9936004558060094,0.0
2024-07-03,82.81600604058565,3.6683413121240402,3.2543265061346167,2.4178780376899813,2.3407051867535924,1.546701786323971,1.1640822992382145,1.798358375343935,0.9936004558060094,0.0
2024-07-04,82.81825752868036,3.6684410419611395,3.254414980304469,2.4179437716450054,2.34076882263889,1.5467438359327903,1.1641139467126982,1.7956886036709159,0.9936274684537344,0.0
2024-07-05,82.81840279018063,3.668447476330387,3.25442068848062,2.417948012668064,2.3404221324606516,1.546746548889291,1.1641159885443357,1.7949901615952737,0.9945062008507434,0.0
2024-07-10,82.81259998967671,3.6681904408389134,3.254192662421498,2.417778595371018,2.340258147135264,1.5466381736809924,1.1640344229427622,1.8018798179909497,0.9944277499418884,0.0
2024-07-11,82.81310833769648,3.6682129581532705,3.2542126383961207,2.417354970223597,2.3402725128911386,1.5466476677731111,1.1640415684084753,1.8017154921866587,0.9944338542711517,0.0
2024-07-12,82.8133988250813,3.6682258253141655,3.254224053348873,2.4173634496918552,2.3402807219736825,1.5466530930209406,1.1638702642498113,1.8015464248264224,0.9944373424929502,0.0
2024-07-15,82.81347144724593,3.668229042118494,3.254226907099574,2.417365569568214,2.340282774253317,1.5466544493388448,1.1637835911535868,1.801548004669816,0.9944382145522235,0.0
2024-07-16,82.81935426560737,3.6684896220070775,3.2544580775295393,2.417537291901676,2.340449020858305,1.5467643189896922,1.1637785628504402,1.7946599838227675,0.9945088564331356,0.0
2024-07-17,82.81942689821747,3.6684928392740894,3.2544609316907045,2.417539412082944,2.3404510734331248,1.5467656755026802,1.1636918834407814,1.7946615577403624,0.9945097286178398,0.0
2024-07-19,82.81942689821747,3.6684928392740894,3.2544609316907045,2.4171009118630926,2.3404510734331248,1.5467656755026802,1.1636918834407814,1.7951000579602134,0.9945097286178398,0.0
2024-07-22,82.81949953095497,3.668496056546744,3.254463785856876,2.4171030316635145,2.3404531260115458,1.5467670320180473,1.1636052038790867,1.7951016322651343,0.994510600804074,0.0
2024-07-23,82.81906373644091,3.668476752995462,3.254446660934941,2.4170903129167565,2.340440810595025,1.546758892961534,1.1635113813528757,1.7957060840928785,0.9945053677096161,0.0
2024-07-25,82.81703008934797,3.6683866724421734,3.254366747015458,2.4170309605349924,2.340383340364912,1.5467209118303276,1.1634828109799262,1.7981175201539294,0.9944809473303131,0.0
2024-07-29,82.81158331235991,3.6681454070395234,3.254152711207977,2.416871995300414,2.3402294161526123,1.546619185846428,1.1634062901074196,1.8045761404775202,0.9944155415081878,0.0
2024-08-06,82.81151069350679,3.6681421903818787,3.2541498575874046,2.4168698759052107,2.34022736396656,1.5466178295903705,1.1634052698971167,1.8046622496759812,0.9944146694886796,0.0
2024-08-08,82.8116559313404,3.66814862370281,3.2541555648335545,2.4146818193229875,2.3402314683422634,1.546620542104864,1.1634073103195117,1.8066823265043843,0.9944164135292253,0.0
2024-08-09,82.8116559313404,3.66814862370281,3.2541555648335545,2.4146818193229875,2.3402314683422634,1.546620542104864,1.1631442348743501,1.806945401949546,0.9944164135292253,0.0
2024-08-12,82.81143807478104,3.6681389737298757,3.254147003971837,2.414675466904754,2.3402253117841068,1.5466164733366916,1.1631411749355265,1.8072037230854683,0.9944137974707008,0.0
2024-08-14,82.81180116968345,3.6681550570463064,3.2541612720997226,2.414686054287045,2.340235572732364,1.5466232546288718,1.1602524398704204,1.8096670220759319,0.9944181575758885,0.0
2024-08-16,82.81485129257463,3.668290162472706,3.254281129313881,2.4147749919638644,2.3403217682502775,1.5466802198310092,1.156611975922843,1.8097336757017617,0.9944547839690232,0.0
2024-08-26,82.8141250524593,3.6682579936113355,3.2542525910811153,2.414753815732291,2.3403012449320038,1.5466666563070313,1.1566018330800838,1.8105947496423282,0.9944460631545107,0.0
2024-09-05,82.81245474853165,3.6681840073713015,3.2541869550452214,2.414705111809136,2.3402540426659795,1.547512387714113,1.1565785052168323,1.8116982357841833,0.9944260058615783,0.0
2024-09-09,82.81238212815018,3.667303864805497,3.2541841013645914,2.4147029942918263,2.340251990436736,1.547511030660512,1.1565774909832545,1.8126612654836913,0.9944251338237173,0.0
2024-09-16,82.8122368877693,3.6672974329097303,3.254178394018345,2.414698759268348,2.3408617330007733,1.5475083165604497,1.1565754625214353,1.8122196241990272,0.9944233897525837,0.0
2024-09-23,82.81230950789606,3.667300648854793,3.2541812476889658,2.4147008767782303,2.3408637857611154,1.5475096736092908,1.1565764767514557,1.8121335208727045,0.9944242617873857,0.0
2024-09-24,82.8122368877693,3.6672974329097303,3.254178394018345,2.4144356819776087,2.3408617330007733,1.5475083165604497,1.1565754625214353,1.8124827014897669,0.9944233897525837,0.0
2024-09-25,82.81572279752677,3.667451804635279,3.254315375853911,2.4145373155672676,2.3409602695584444,1.5475734575896407,1.156624147568979,1.8083495825513556,0.9944652491483406,0.0
2024-09-26,82.80345079241164,3.6778687359809674,3.2538331368105307,2.4140041523493148,2.340613375569816,1.5473441312160239,1.156452753816974,1.8121150370157804,0.9943178848289562,0.0
2024-09-30,82.8035960019751,3.6778751857328618,3.2538388429457803,2.4139207024252154,2.3405297969428362,1.5473468447402028,1.1564547818483897,1.8121182148595891,0.9943196285300292,0.0
2024-10-02,82.80635508045066,3.6779977353170663,3.2817437892949464,2.4284693593898234,2.3452551538631603,1.5473984035079336,1.1574578640168143,1.7655295366417725,0.9897930775178332,0.0
2024-10-03,82.85008923451582,3.679238408721238,3.2834770413906824,2.432822592790136,2.3347376429618136,1.5545324025116631,1.1092898977006302,1.767251593208952,0.9885611861990613,0.0
2024-10-04,82.88964955251224,3.6396534737240582,3.306988479140202,2.465495259331382,2.286962119757882,1.5658076090716122,1.1005154886787307,1.7545781846994117,0.9903498330844831,0.0
2024-10-07,82.90303879991967,3.6365542700701114,3.3075226602733085,2.4746723715480488,2.274338824708053,1.5660605355296624,1.0991130615410825,1.7481896711335512,0.990509805276508,0.0
2024-10-08,82.9067507156726,3.6238115942768165,3.3076707518950825,2.474783172979363,2.2686463504544228,1.5661306546092042,1.0954749878476175,1.7661776177220165,0.9905541545428662,0.0
2024-10-09,82.85575916682805,3.621582779803713,3.3056363789007124,2.4872992277698347,2.291379118573389,1.5739412623712676,1.0808507949803023,1.7848325018644313,0.9987187689082948,0.0
2024-10-10,82.88419321946043,3.622825617675322,3.306770791761403,2.4705990821024453,2.292165463362374,1.5758856982183882,1.0763944418240219,1.7721041810425553,0.9990615045530544,0.0
2024-10-14,82.86673777993823,3.6220626493575714,3.3060743846984,2.4744662802343718,2.311426514686818,1.5759925668644033,1.071341494924694,1.7734859781526002,0.9984123511429006,0.0
2024-10-15,82.86688321155515,3.6220690060990304,3.306080186878578,2.4742951223435417,2.3114305712540775,1.575995332740717,1.0713433751353796,1.773489090631024,0.9984141033625059,0.0
2024-10-16,82.86899202736542,3.6221611813575887,3.3061643207798177,2.471637760353656,2.311489393079445,1.5762109440982874,1.071370638931967,1.7735342227958732,0.9984395112379415,0.0
2024-10-17,82.86608334397914,3.6220340442971164,3.306048275139622,2.471551006412108,2.327817407445161,1.5779106084393428,1.071333034058277,1.756009831601053,1.001212448628187,0.0
2024-10-18,82.86593791516975,3.622027687678373,3.3060424730714537,2.471722167466735,2.3278133221583905,1.5779078392284442,1.0713311538838883,1.756006749828526,1.001210691514438,0.0
2024-10-21,82.86586520095648,3.622024509377368,3.306039572045006,2.471719998549839,2.3278990287393024,1.5779064546266404,1.0713302137991687,1.7560052089463187,1.0012098129598765,0.0
2024-10-22,82.87015555789547,3.6222120386808916,3.3062107413169866,2.4632481024728694,2.331354198019121,1.577988150290956,1.0713856816206362,1.7560961256237086,1.001349404079361,0.0
2024-10-24,82.86811940090924,3.622123039302303,3.3061295062323706,2.463187579359344,2.3312969155981365,1.5779493784125302,1.0713593571926694,1.7585100225191812,1.0013248004742263,0.0
2024-10-25,82.86811940090924,3.622123039302303,3.3061295062323706,2.463187579359344,2.3312969155981365,1.5779493784125302,1.0703940895270851,1.7594752901847657,1.0013248004742263,0.0
2024-10-28,82.86819211907866,3.622126217776229,3.3061324074166536,2.463101989164934,2.331298961350415,1.5779507630896663,1.070395028815913,1.7594768341539442,1.001325679153591,0.0
2024-11-01,82.86971923011781,3.6221929670172943,3.3061933334627898,2.4587597146802715,2.331254169677579,1.5779798418708963,1.070414754262106,1.7621418571347696,1.001344131776477,0.0
2024-11-04,82.87153729283766,3.6222724336072454,3.306265867397984,2.456619776301602,2.3313053146112863,1.5780144608650213,1.0704382378840802,1.7621805164236786,1.0013661000714422,0.0
2024-11-05,82.87161001700571,3.622275612343369,3.30626876882159,2.4551300919768986,2.3313073604553125,1.5780158456563818,1.0704391772503916,1.7635861476670485,1.0013669788232902,0.0
2024-11-11,81.97232001369272,3.5829681070739965,3.2703904450933905,2.4284879892339366,2.3060089331232354,1.5661000215090495,1.0541358309059916,1.744014391780398,0.9905005395985819,1.0850737279886957
2024-11-14,81.97317387594327,3.5830054289554685,3.270424511018878,2.428513285507356,2.3060329535971844,1.5661163347436724,1.0541468112807424,1.7429909112080846,0.9905108571182004,1.085085030627138
2024-11-18,81.96193278092203,3.5825140864517673,3.2699760331699683,2.4281802601124376,2.3195166548059083,1.5659015710386601,1.0540022546665277,1.7426651004300784,0.9903750269906357,1.0849362314119961
2024-11-19,81.96008327587697,3.582433245533892,3.2699022448030357,2.428125467216651,2.319377523890974,1.568122777341046,1.0539784706680133,1.7427125665270264,0.9903526787669328,1.0849117493754523
2024-11-20,81.96015440914294,3.582436354732501,3.2699050827555705,2.4280407844561482,2.319379536881831,1.5715957436707155,1.0539793854173387,1.7392424736757832,0.9903535382953483,1.0849126909718116
2024-11-22,81.96029667604532,3.582442573145909,3.2699107586754192,2.4280449990631574,2.3192967725895324,1.5715984716555493,1.0539812149207528,1.739158702378269,0.9903552573566552,1.0849145741694337
2024-11-25,81.9602255425324,3.5824394639365065,3.269907920713032,2.428042891757824,2.319294759667012,1.5715971076619488,1.053980300168252,1.739243983167964,0.9903543978252558,1.0849136325698057
2024-11-26,81.9691181886738,3.582828156942961,3.2702627041932066,2.4152863893959062,2.3194596024379144,1.5717676252131485,1.0562646471846038,1.7395194899526216,0.9904618508142653,1.0850313451915627
2024-11-28,81.95097923711376,3.582035312664251,3.269539027544112,2.414751910511797,2.3189463290697994,1.5714198086518947,1.079027717074092,1.7391345515701762,0.9902426714460958,1.0839234343540287
2024-12-05,81.95062365164507,3.5820197702056085,3.2695248410074984,2.414741432898255,2.3188494871154415,1.5714129902580896,1.0795437154191867,1.739127005461754,0.990238374781093,1.0839187312080016
2024-12-10,81.94479249020534,3.5817648931268304,3.2692921993712347,2.414569613008387,2.3300518669050962,1.5713011770414675,1.0769504588171888,1.7372677812936732,0.990167914794703,1.0838416054360724
2024-12-11,81.92844122065137,3.5810501875126395,3.2686398445799405,2.413740783413927,2.3517098488966037,1.597014605027804,1.045589961961924,1.7402178757279432,0.9899703366205872,1.0836253356072556
2024-12-12,81.92865445607794,3.5810595079238774,3.26864835187974,2.4133132817772247,2.3518894832548005,1.5970187615830305,1.0455926833223967,1.7402224049987987,0.9899729132196762,1.0836281559625218
2024-12-13,81.92858337747909,3.5810564011147408,3.268645516108219,2.413311188066205,2.3519741995353494,1.5970173760622173,1.0455917762006652,1.740220895239227,0.9899720543518229,1.0836272158424687
2024-12-16,81.92893877170665,3.581071935214332,3.2686596950150246,2.406988389916574,2.356061984752177,1.5970243036903222,1.045596311825063,1.7420503427148177,0.9899763487059917,1.083631916459048
2024-12-17,81.84926551619094,3.577589458038477,3.2650476651347597,2.416781850617654,2.338949756877349,1.6410610945199633,1.0445795030714375,1.7803123742285532,1.0038346620165186,1.0825781193043502
2024-12-18,81.8778647192395,3.5788395145501575,3.2661885154594326,2.417626305780861,2.352425653724226,1.6364323230278286,1.0181532674216272,1.7834488254867036,0.986064489062371,1.082956386247305
2024-12-19,81.89092906661942,3.5794105504802642,3.2667096651196075,2.4180120597328223,2.3504596499447046,1.6366934304761616,1.0058284995280808,1.7826060719591068,0.9862218244920173,1.0831291816478172
2024-12-20,81.8561473695041,3.577890260320693,3.265322189028777,2.4581580515162083,2.433367572206866,1.5883242757496034,1.0008939321152952,1.7483904630701912,0.9888367444512061,1.0826691420370542
2024-12-23,81.85338029968949,3.577769313116879,3.2652118078936443,2.455994706184237,2.432765252107746,1.5882705839463547,1.0008600978404583,1.7543120780345562,0.9888033177582198,1.0826325434284167
2024-12-30,81.87197292669084,3.5785819873166744,3.2653466087723246,2.4541250651688133,2.4333178437875116,1.5886313524624063,0.9859155064506921,1.7502023308295338,0.989027919982312,1.082878458538896
2025-01-02,81.87097921393047,3.5785385526410742,3.2648734974419225,2.4540952784749592,2.435802485040183,1.5886120706106315,0.9859035400013155,1.7493141308915876,0.9890159157563319,1.082865315211531
2025-01-03,81.86991454845509,3.5784920166586556,3.264831040418352,2.4540633649624866,2.4357708094106063,1.5885914120031301,0.9858907191278977,1.7505918011256665,0.9890030544089996,1.0828512334291136
2025-01-07,81.86984357174127,3.5784889143028615,3.264828209989376,2.4540612374245003,2.4357686977312594,1.5885900347817343,0.9858898644148592,1.7506769779597573,0.9890021969977377,1.0828502946566412
2025-01-08,81.876160981234,3.578765045034894,3.2650801373881113,2.454250602752204,2.430147671761103,1.588712616837934,0.985965939679163,1.7489046411089681,0.9890785124222584,1.0829338517813676
2025-01-10,81.87360550716612,3.578653346572753,3.2649782294881726,2.4541740020213414,2.4184542263887137,1.5886630308064813,0.985935166248161,1.7635887976241347,0.9890476418433343,1.0829000518407954
2025-01-13,81.8745992836814,3.578696784035048,3.2650178595822337,2.4542037906262593,2.411547618478447,1.5886823138953465,0.9859471334652848,1.769332373385079,0.989059646839485,1.0829131960114136
2025-01-14,81.8610434128854,3.5781042638682696,3.264477274826542,2.4535373957537487,2.3880033980435376,1.5884192778332282,0.9858705766643368,1.80891461111976,0.9888958895215939,1.0827338994835911
2025-01-15,81.8939827488135,3.5795440253643314,3.2657908387527037,2.4545246528069393,2.3939940490880574,1.5890584277146111,0.9862672723421891,1.764461331521253,0.9892070824654988,1.083169571130921
2025-01-20,81.8963264268174,3.5796464663290353,3.2658843005907685,2.454594897472612,2.3940625614622997,1.5891039040873425,0.9844743243396373,1.7634711571182748,0.9892353920287006,1.083200569753935
2025-01-21,81.88070444015457,3.5789636372963485,3.2558970744994835,2.454126675631365,2.4083459066682025,1.5888007774261284,0.9881015967882644,1.7730192535528253,0.9890466922081478,1.0829939457746658
2025-01-23,81.89007691688384,3.5793733034519444,3.2562697608334896,2.438191709018541,2.412957374369596,1.5889826395438968,0.9886482794935585,1.7732222022427282,0.9891599034606677,1.08311791070174
2025-01-27,81.89142616215534,3.579432278271439,3.2563234121028857,2.438231881390558,2.4135174351055237,1.5890088200946253,0.9886645687567573,1.7710834844946552,0.9891762011535352,1.0831357564746895
2025-02-03,81.89142616215534,3.579432278271439,3.2563234121028857,2.438231881390558,2.4131705656839793,1.5890088200946253,0.9886645687567573,1.7714303539161997,0.9891762011535352,1.0831357564746895
2025-02-04,81.89092906661942,3.5794105504802642,3.2563036456400516,2.44758249842056,2.4057849868443437,1.5889991745281964,0.9886585673868133,1.7700321317546432,0.9891701966778915,1.0831291816478172
2025-02-05,81.89107109329959,3.579416758393683,3.2563092931763746,2.447586743359782,2.4057891592924863,1.5890019303923701,0.9886602820565057,1.7698617676326558,0.9891719122349228,1.0831310601616357
2025-02-06,81.85706976768337,3.5779305778724937,3.254957267478014,2.446570500774066,2.3960354927332768,1.588342173824056,0.9882497884614748,1.8194018828400038,0.9887612062100867,1.0826813421231498
2025-02-07,81.87339255819434,3.5786440386823064,3.255606325473249,2.4470583616010875,2.3965132765766968,1.5886588987769117,0.98844685139465,1.7998240829034209,0.9889583711230273,1.0828972352743187
2025-02-10,81.85962420959822,3.578042231219754,3.2550588420799236,2.4463867977198896,2.3961102637153,1.6365011818494015,0.9882806279074646,1.768488655882639,0.9887920616154424,1.0827151284119652
2025-02-11,81.85962420959822,3.578042231219754,3.2550588420799236,2.4442197057369333,2.3961102637153,1.638668273832358,0.9882806279074646,1.768488655882639,0.9887920616154424,1.0827151284119652
2025-02-12,81.86139822139621,3.5781197723664815,3.2551293837278323,2.444185989816249,2.3961621907540347,1.6365366471038787,0.9883020453218561,1.7686136670469452,0.988813490113313,1.0827385923531965
2025-02-13,81.8612562976228,3.578113568951064,3.2551237402834854,2.4441817523110743,2.3961580365081114,1.6352335287131547,0.9883003318945437,1.7700842527159852,0.9888117757993047,1.0827367152004725
2025-02-14,81.86771432755084,3.578395846130274,3.255380536813187,2.4443745736727283,2.3963470692815134,1.6219252340347237,0.9883782988524178,1.7757721983200068,0.9888897831049596,1.0828221322393405
2025-02-18,82.12651659285672,3.5897079605424866,3.2652366956544374,2.4518408927871294,2.403922461547967,1.628791830632077,0.9915027850411826,1.4642197180920686,0.9920158862105313,1.086245176635397
2025-02-19,82.13823153610164,3.5902200147092556,3.265702465592793,2.4521906358189316,2.404265369251478,1.6251101280332323,0.9938186856619414,1.4519036482764303,0.9921573923925434,1.0864001241617538
2025-02-20,82.14637681956363,3.5905760408759244,3.2660263107960232,2.4524338086686273,2.404503789565431,1.6252712829838836,0.9939172382452288,1.4421310714335578,0.9922557802327586,1.086507857634936
2025-02-21,82.14666264831935,3.590588534304384,3.266037674951969,2.4524423419251278,2.4040772178833314,1.6252769381239702,0.9939206965855537,1.4422230769694713,0.9922592327920315,1.0865116381448143
2025-02-24,82.1480203620729,3.590647879276891,3.2660916557727098,2.4524828757044697,2.3701912146390836,1.6450503196696775,0.9991564682843803,1.4491190505227118,0.9927105781311615,1.0865295959260186
2025-02-25,82.12930216065007,3.5898297162834742,3.2653474459766776,2.462099456549293,2.340342507090832,1.6446754794349583,0.987187952359273,1.4459188698388454,1.049014391909287,1.0862820199072813
2025-02-26,82.10416746747173,3.5887310917230844,3.2639134121756985,2.461085132480688,2.3396262731852655,1.6441721461243608,0.9868858352629486,1.445476363617581,1.0486933535686864,1.1172489243899677
2025-02-27,82.09745796440824,3.6026952495071782,3.256691844834545,2.4608840140874904,2.3362184657707683,1.6440377853678783,0.9846317993271952,1.4401421084319144,1.0600831447833203,1.1171576234814744
2025-02-28,82.09289041955041,3.6024948112406445,3.2565106566898914,2.452054032013341,2.33608848875437,1.6441201796528633,0.9845770187039778,1.4233712923169324,1.0907976313787429,1.1170954696988236
2025-03-03,82.08725305719106,3.602247426009782,3.256287030374567,2.421809694169024,2.3360149930403917,1.644007277047441,0.9736438169623215,1.4213612047593038,1.140356742286135,1.117018758159974
