date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,HANG SENG SECURITIES LTD,CHINA INDUSTRIAL SECURITIES,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-06-05,14.527057026291882,8.71787578786385,6.197956964533178,2.0385167655462735,5.567998075678046,2.679999757053627,1.7181397113662802,0.5210710993105666,0.997894247561522,0.15216679491612567,43.11867623012135
2024-06-06,14.52463548759631,8.745393273040792,6.198177104414594,2.025968792305588,5.572857663560294,2.6791191975279647,1.7182497813069881,0.5212912391919822,0.9980043175022298,0.15084595562763248,43.13454281207437
2024-06-07,14.527167096232589,8.736367537902755,6.198397244296009,2.069776628707279,5.5350749456430055,2.6791191975279647,1.7185799911291113,0.5216214490141053,0.995582778806659,0.15227686485683345,43.13396373411631
2024-06-11,14.402457853410688,8.74352208404876,6.198947593999548,2.136368942835478,5.396357486712021,2.681870946045659,1.718690061069819,0.5197502600220734,0.9827045957438503,0.15370777408603442,42.934377597973935
2024-06-12,14.41071309896377,8.74594362274433,6.195645495778314,2.158603070858447,5.186641613926306,2.6788990576465492,1.718690061069819,0.5191999103185346,0.9851261344394211,0.1570098723072674,42.75647193805276
2024-06-13,14.423701351967289,8.742641524523096,6.197406614829639,2.2094553834654347,5.148831158383959,2.680770246638581,1.7196806905361888,0.5191999103185346,0.9923907505261337,0.16834707620016737,42.80242470738902
2024-06-14,14.462996320799961,8.744622783455837,6.198067034473886,2.217380419196394,5.14437882928233,2.6697632525678046,1.7236432084016686,0.5194200501999501,0.9931612401110882,0.16075225029133147,42.83418538878025
2024-06-17,14.50339198903971,8.751777329601843,6.198067034473886,2.2043921661928776,5.046653232424939,2.671194161797006,1.7241935581052075,0.5198603299627812,0.9950324291031201,0.16009183064708488,42.77465406134846
2024-06-18,14.54799414516852,8.78193649335577,6.19883752405884,2.204172026311462,5.066465821752337,2.6688826930421428,1.7246338378680386,0.5198603299627812,0.996463338332321,0.15976162082496156,42.86900783067718
2024-06-19,14.56516505591893,8.784468101992049,6.204010811272105,2.2435770650848426,5.0254148521205835,2.6680021335164805,1.725294257512285,0.5198603299627812,0.9973438978579833,0.15998176070637712,42.893118265944416
2024-06-20,14.5774928892782,8.786999710628328,6.20621221008626,2.251171890993678,5.315378425948643,2.6710840918562977,1.725734537275116,0.5187596305557035,0.9975640377393988,0.16174287975770138,43.21214030411933
2024-06-21,14.586078344653405,8.762344043909788,6.205992070204845,2.2681226618626744,5.305362061344237,2.673285490670453,1.7276057262671483,0.5187596305557035,0.9971237579765677,0.16251336934265573,43.20718715678748
2024-06-24,14.591581841688795,8.74198110487885,6.205992070204845,2.2826518940360994,5.725356154242743,2.6730653507890376,1.7276057262671483,0.5187596305557035,1.000205716316385,0.16680609703025862,43.63400558600986
2024-06-25,14.628290166914834,8.734936628673553,6.205992070204845,2.2920078389962595,5.7181436562729555,2.6845676595929993,1.7276057262671483,0.5187596305557035,1.0000956463756774,0.16834707620016737,43.67874610005414
2024-06-26,14.629280796381206,8.677370049683391,6.206542419908383,2.2981717556758947,5.59363253934433,2.687044233258924,1.7276057262671483,0.5187596305557035,1.0020769053084173,0.1813353292036838,43.52181938558708
2024-06-27,14.575126385552984,8.627178156720651,6.206982699671214,2.313141267612151,5.409352509016891,2.6811004564607046,1.7276057262671483,0.5187596305557035,1.0028473948933716,0.1810051193815605,43.24309934613238
2024-06-28,14.565991956348498,8.623655918618002,6.208083399078292,2.3412091024926314,5.284973476017115,2.6816508061642432,1.7276057262671483,0.5187596305557035,1.0065897728774356,0.18177560896651485,43.140295397385586
2024-07-02,14.564010697415759,8.574344585180922,6.208743818722539,2.3593706427094125,4.830266350742749,2.6852831142076,1.7281560759706869,0.5187596305557035,1.0124234797349472,0.18452735748420904,42.66588575272453
2024-07-03,14.552233213760028,8.570558179220575,6.209514308307494,2.3396681233227223,4.844905652856882,2.6852831142076,1.7281560759706869,0.5187596305557035,1.0157255779561802,0.1856280568912867,42.65043193304916
2024-07-04,14.611194599038837,8.589270069140897,6.210064658011032,2.3678460281439104,5.5710694673035555,2.681870946045659,1.7281560759706869,0.5193099802592424,1.0167162074225502,0.1914617637487983,43.48695979508517
2024-07-05,14.648178099116649,8.574520697086054,6.210064658011032,2.371918615950098,5.5708985837206075,2.676587588891686,1.7281560759706869,0.5193099802592424,1.0185873964145822,0.1921221833930449,43.510343878813686
2024-07-08,14.683180340261718,8.610513567697495,6.210064658011032,2.372579035594345,5.543719563611341,2.676587588891686,1.7287064256742257,0.5193099802592424,1.0192478160588287,0.1891502949939352,43.553059271053854
2024-07-09,14.684721319431626,8.577932865247996,6.21017472795174,2.391951345158912,5.587584416242319,2.6770278686545175,1.7293668453184723,0.5193099802592424,1.0169363473039656,0.19036106434172065,43.58536677991051
2024-07-10,14.685870559682556,8.581675243232059,6.209404238366786,2.4098927454942776,5.581970849266224,2.678018498120887,1.7311279643697965,0.5193099802592424,1.0174866970075045,0.19432358220720025,43.60908035800653
2024-07-11,14.670130558161345,8.567146011058636,6.210615007714571,2.4280542857110587,5.562378399820241,2.676587588891686,1.7316783140733354,0.5193099802592424,1.0179269767703356,0.1942135122664925,43.578040634726946
2024-07-12,14.655880078112762,8.588169369733818,6.198287174355301,2.4669089747809005,5.702268488864556,2.676587588891686,1.7317883840140431,0.5193099802592424,1.0206787252880296,0.19729547060630992,43.75717423490665
2024-07-15,14.601395457462418,8.57573146643384,6.197351579859285,2.4641572262632065,5.701566903062484,2.675266749603193,1.7320085238954588,0.5193099802592424,1.0221096345172307,0.20004721912400414,43.68894474048036
2024-07-16,14.581252658312897,8.52895174163304,6.197351579859285,2.5423068841657206,5.682557824302252,2.683742135037691,1.7312380343105043,0.5193099802592424,1.0273929916712035,0.2053305762779769,43.69943440582981
2024-07-17,14.585215176178377,8.518825307087925,6.200653678080518,2.5524333187108352,5.415333434420099,2.6787889877058415,1.7323387337175822,0.5193099802592424,1.0249714529756326,0.20489029651514584,43.4327603656512
2024-07-18,14.598423569063309,8.547003211909113,6.200653678080518,2.56454101218869,5.376607141936093,2.6746063299589466,1.7323387337175822,0.5193099802592424,1.025191592857048,0.20643127568505457,43.445106525655596
2024-07-19,14.600090027965622,8.543040694043635,6.200653678080518,2.5767587756072516,5.375199347394441,2.6707538820341745,1.7323387337175822,0.5193099802592424,1.0231002639836007,0.20709169532930116,43.44833707841536
2024-07-22,15.922715586491599,8.570117899457744,6.200983887902641,2.6059273098948097,5.346030813106883,2.6655805948209097,1.7305776146662577,0.5193099802592424,1.0231002639836007,0.20577085604080794,44.790114806624494
2024-07-23,15.874504952461596,8.596754825109024,6.203625566479628,2.823315442792649,5.197216253269983,2.6565548596828727,1.7304675447255502,0.5193099802592424,1.0282735511968657,0.20852260455850213,44.83854558053591
2024-07-24,15.862719268595281,8.623501820701012,6.203625566479628,2.854575305953654,5.172356792056222,2.6593066082005667,1.728596355733518,0.5193099802592424,1.0316857193588065,0.20720176527000891,44.86287918260794
2024-07-25,15.874386682310307,8.620529932301901,6.203625566479628,2.8837438402412126,5.148565174372239,2.6584260486749045,1.728596355733518,0.5193099802592424,1.0325662788844685,0.20456008669302253,44.87430994595044
2024-07-26,15.884458081885066,8.652009935344322,6.2031852867167965,2.903116149805779,5.082126958161031,2.658866328437736,1.7320635588658126,0.5193099802592424,1.0347676776986239,0.206211135803639,44.87611509297805
2024-07-29,15.850287749351866,8.65905441154962,6.2031852867167965,3.018359377726811,5.013498350129739,2.66161807695543,1.7316232791029815,0.5193099802592424,1.0096717312172532,0.20709169532930116,44.87369993833904
2024-07-30,15.849902504559388,8.730599873009668,6.20450612600529,2.976312660376444,5.007037244610193,2.658315978734197,1.730962859458735,0.5193099802592424,0.9693861329182105,0.21765840963724672,44.863991769568614
2024-07-31,15.825907257485095,8.775178198996313,6.204396056064582,2.9888606336171293,4.9902405716581875,2.658315978734197,1.730962859458735,0.5193099802592424,0.9609107474837125,0.21655771023016906,44.87063999398737
2024-08-01,15.827118026832881,8.8019251945883,6.20450612600529,2.992823151482609,4.965271645888394,2.658315978734197,1.7304125097551963,0.5193099802592424,0.9670746641633474,0.2256935153089137,44.89245079301837
2024-08-02,16.071893652307686,8.820857224390036,6.2054967554716605,2.97356091185875,4.718967699286861,2.6429612220054635,1.7294218802888264,0.5193099802592424,0.950344033175767,0.22525323554608265,44.858066594590376
2024-08-05,16.063968616576727,8.853768136661659,6.2054967554716605,2.9800550383605082,4.71377636060332,2.6420806624798012,1.7288715305852873,0.5193099802592424,0.9458311656067485,0.22591365519032924,44.87907190179528
2024-08-06,16.077157306942272,8.849585478914763,6.204836335827413,2.9561698612269227,4.690979665113394,2.6425528625254375,1.7261197820675933,0.5193099802592424,0.9370255703501272,0.2256935153089137,44.82943035853608
2024-08-07,16.073114823264866,8.828121840476749,6.207147804582276,2.920287060556191,4.722473206758523,2.6426629324661453,1.7266701317711322,0.5193099802592424,0.9291005346191681,0.22316190667263508,44.792050221426926
2024-08-08,16.086810330672403,8.834285757156383,6.207147804582276,2.9179755918013277,4.7402631508554744,2.644644191398885,1.7247439078087463,0.5193099802592424,0.9299810941448302,0.22250148702838848,44.82766329570796
2024-08-09,16.099107399483245,8.827681560713918,6.209459273337139,2.9205072004376063,4.771175358108755,2.6432132821696843,1.7256244673344083,0.5193099802592424,0.9332831923660632,0.22514316560537487,44.87450487981543
2024-08-12,18.23495356513533,8.833405197630722,6.209459273337139,2.9110411855367384,4.771990536089636,2.6431032122289766,1.7261748170379472,0.5193099802592424,0.9310817935519078,0.22624386501245253,47.00676342582009
2024-08-13,18.236636589563723,8.835056246741338,6.209459273337139,2.9002543313473774,4.786467485041225,2.6544954510922305,1.7261748170379472,0.5193099802592424,0.9336134021881863,0.23317827127704183,47.03464584788545
2024-08-14,18.27697903898714,8.836046876207709,6.209459273337139,2.8991536319402997,4.787621348229665,2.654055171329399,1.7261748170379472,0.5193099802592424,0.9355946611209263,0.22756525465064928,47.07196005310011
2024-08-15,18.2738917422552,8.83252463810506,6.209239133455724,2.9129123745287706,4.7826122303329655,2.655155870736477,1.7261748170379472,0.5193099802592424,0.9373557801722505,0.22833574423560365,47.07751231111924
2024-08-16,18.253302059146403,8.798182816604236,6.209239133455724,2.925900627532287,4.799810878708436,2.655045800795769,1.7261748170379472,0.5193099802592424,0.9362550807651729,0.2343895909745308,47.05761078527975
2024-08-19,18.199365586800784,8.797192187137865,6.209239133455724,2.920176990615483,4.828369900699324,2.665502445163007,1.7261748170379472,0.5193099802592424,0.9368054304687117,0.2347198007966541,47.03685627243475
2024-08-20,18.29522274641466,8.651239445759368,6.161028499425722,2.869214608067787,5.06983473242758,2.4671564120076117,1.7171490818999102,0.5187596305557035,0.9143511625643274,0.22228189749667648,46.88623821661935
2024-08-21,18.2967218990071,8.545242092857789,6.154644442864671,2.936247201958817,5.082766959831276,2.4715592096359225,1.7200109003583122,0.5187596305557035,0.9166626313191903,0.23053714304975895,46.87315211143854
2024-08-22,18.302280431012843,8.555698737225027,6.150241645236361,2.9148936334615105,5.158466956168368,2.466826257220459,1.72012097029902,0.5187596305557035,0.9384564795793282,0.23152777251612888,46.95727251327475
2024-08-23,18.307178543374338,8.553167128588749,6.15376388333901,2.9275516766429033,5.136552030973452,2.4574703122602988,1.721661949468929,0.5187596305557035,0.9577187192031874,0.2320781222196677,46.965901996626236
2024-08-26,18.243227907823126,8.604569790899275,6.155965282153165,3.026724693220601,5.061776512068365,2.4574703122602988,1.723863348283084,0.5187596305557035,0.9462714453695796,0.2451764451638919,46.98380536779709
2024-08-27,18.2152772974295,8.690644484532749,6.1572861214416585,2.998546788399413,4.860160686219333,2.4582408018452533,1.721661949468929,0.5187596305557035,0.9459412355474563,0.2442958856382298,46.81081488107822
2024-08-28,18.21021408015694,8.680518049987635,6.158276750908028,3.0139565800985,4.861510639007145,2.4615429551014567,1.721661949468929,0.5187596305557035,0.9447304661996709,0.23824203889930262,46.80941314038331
2024-08-29,18.164757946393152,8.68128853957259,6.158276750908028,3.0193500071931805,4.858538750608035,2.5016056617705655,1.720561250061851,0.5187596305557035,0.9442901864368398,0.22965658352409685,46.79708530702404
2024-08-30,18.19408030342285,8.676885741944277,6.156075352093873,3.02727504292414,4.851697903793046,2.5222988106236257,1.7202310402397276,0.5187596305557035,0.94329955697047,0.23549029038160849,46.84609367294932
2024-09-02,18.423147187239604,8.68910350536284,6.151122204762023,3.07262385849574,4.854559722251449,2.522518950505041,1.7208914598839744,0.5187596305557035,0.9461613754288719,0.22855588411701916,47.12744377860227
2024-09-03,18.371310078873105,8.680407980046926,6.142316609505402,3.104874351123115,4.775365170401796,2.5219686008015025,1.720561250061851,0.5187596305557035,0.9463815153102875,0.22239196743738424,47.00433715411707
2024-09-04,18.380401635835682,8.68260937886108,6.139785000869123,3.0991507142063113,4.808386152614125,2.5228491603271648,1.7210015298246821,0.5187596305557035,0.9470419349545339,0.22250203737809202,47.0424871754265
2024-09-05,18.4416005228692,8.632307415957632,6.135051993418689,3.047087632251538,4.824080310005032,2.529673496651046,1.7192404107733577,0.5187596305557035,0.9446203962589631,0.22239196743738424,47.01481377617855
2024-09-09,18.38585009790072,8.635279304356743,6.1353822032408125,3.081099243930238,4.752076902556668,2.521528321038671,1.7197907604768965,0.5187596305557035,0.9497936834722281,0.22701490494711044,46.92657505247579
