date,GF SECURITIES (HONG KONG) BROKERAGE LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),THE HONGKONG AND SHANGHAI BANKING,BOCOM INTERNATIONAL SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,FUTU SECURITIES INTERNATIONAL,CENTRAL WEALTH SECURITIES INVESTMENT LTD,BOCI SECURITIES LTD,CHINA MERCHANTS BANK CO LTD
2024-04-02,69.06222235407795,22.121480252785183,1.8572421103100443,0.0,2.1164311998076877,0.0,1.5011137962020507,1.4427669751502206,0.9388013617860785,0.9599419498807975
2024-04-03,69.06775197461211,22.12386962441368,1.851209153736898,0.0,2.1107427970656256,0.0,1.5046486178967877,1.442882493499035,0.9388765290064587,0.960018809769413
2024-04-05,69.06147023146151,22.121151037241336,1.8510407854305706,0.0,2.098424097336787,0.0,1.5264399524538947,1.442751262686369,0.9387911377632704,0.9599314956262666
2024-04-08,69.06100270403778,22.121001283048155,1.8557376309402893,0.0,2.096261238522066,0.0,1.5245458682478625,1.4427414956516003,0.9387847824018716,0.9599249971503783
2024-04-09,69.05892939783155,22.120337180190504,1.858625191128835,0.0,2.0960217095600147,0.0,1.5247355610444289,1.4426981825692555,0.9387565987926063,0.9598961788828152
2024-04-10,69.05795376739721,22.120024674995893,1.8589521210385915,0.0,2.094667644320294,0.0,1.5270980369588287,1.4426778008421313,0.9387433365031934,0.9598826179438592
2024-04-11,69.06108401270023,22.11926130882312,1.859036383253557,0.0,2.091112819875739,0.0,1.528050266100795,1.4427431942568432,0.9387858876759336,0.9599261273137776
2024-04-12,69.06106368551667,22.11925479832171,1.8590358360716768,0.0,2.0911122043853405,0.0,1.5280792499695934,1.4427427696051576,0.9387856113571741,0.9599258447726784
2024-04-15,69.05903102758712,22.118692065823844,1.8589811195102475,0.0,2.0909917916488556,0.0,1.5309481179256843,1.44270030569895,0.9387579803026371,0.9598975915026586
2024-04-16,69.06431618710224,22.11744133078098,1.8591233892699879,0.0,2.0828805780267525,0.0,1.534626919873104,1.4428107170547808,0.9388298244278466,0.9599710534643133
2024-04-17,69.07076111072567,22.119858532840706,1.859444067214074,0.0,2.073242735002422,0.0,1.5347701277383967,1.4429453568425594,0.9389174338743435,0.9600606357618277
2024-04-18,69.07098477320241,22.11995959843598,1.856506302620478,0.0,2.0732494485031503,0.0,1.5373656290619269,1.442950029336783,0.938920474243312,0.9600637445959589
2024-04-19,69.07588537828065,22.121529015560903,1.8566380222455023,0.0,2.066007119562926,0.0,1.5377691050338693,1.443052407032202,0.9389870909052757,0.9601318613786809
2024-04-22,69.07763431027385,22.12208911044238,1.8566850304542155,0.0,2.063527529291543,0.0,1.5378080398020773,1.4430889436688112,0.9390108651146905,0.9601561709524324
2024-04-23,69.0833901419922,22.12393241361061,1.8568397370636118,0.0,2.055367060852541,0.0,1.5379361762731738,1.4432091877564568,0.939089107350043,0.9602361751013662
2024-04-24,69.14905002941141,22.144959970430886,1.7744939569690212,0.0,2.0551397084129976,0.0,1.5305565596508368,1.4445808771393274,0.939981658872753,0.9612372391127728
2024-04-25,69.14907040842313,22.144966496802525,1.7743765953819095,0.0,2.0544919490573714,0.0,1.5312937891649483,1.4445813028737462,0.9399819358960417,0.9612375224003229
2024-04-26,69.15445088772711,22.146689593486535,1.7755757028809118,0.0,2.0546518087828423,0.0,1.5225709096725635,1.4446937055388451,0.94005507575638,0.9613123161548147
2024-04-29,69.15467509253558,22.1467613950009,1.7754635653479436,0.0,2.0544521554600377,0.0,1.5225758459812873,1.4446983893628278,0.9400581234975669,0.9613154328138436
2024-05-02,69.15975066305512,22.148003660785143,1.7735011005911512,0.0,2.0522154100265038,0.0,1.5181483384315189,1.4448044222311025,0.9421904168317992,0.9613859880476616
2024-05-03,69.1603418421973,22.148192982430746,1.7735162605194223,0.0,2.0510539147503004,0.0,1.5184855509552186,1.444816772452593,0.9421984706971911,0.9613942059972385
2024-05-06,69.1600156731449,22.14770534327618,1.773507896389016,0.0,2.04971783060382,0.0,1.517712018717177,1.444809958511178,0.945141607419024,0.9613896719387189
2024-05-07,69.1627066598377,22.14856710103859,1.7747559808002986,0.0,2.0490901374642294,0.0,1.513408483733039,1.444866175450028,0.9451783824755884,0.9614270792005392
2024-05-08,69.15879256659807,22.147873687713357,1.7746555428515554,0.0,2.048266767499403,0.0,1.5181862575048353,1.444784406803273,0.9460681014293698,0.9613726696001514
2024-05-09,69.15453241658017,22.154290383723072,1.7745462248810986,0.0,2.047285864701314,0.0,1.5182695787185119,1.4446954087440522,0.945066673168749,0.9613134494830324
2024-05-10,69.1460136908902,22.162258881682423,1.7743276293388301,0.0,2.04612010714184,0.0,1.5191434663920358,1.4445174455149972,0.9464237479059815,0.9611950311336914
2024-05-13,69.14780693240989,22.16127169876859,1.7743736449773988,0.0,2.045141700509914,0.0,1.5191828640520437,1.4445549078142816,0.9464482925799168,0.9612199588879661
2024-05-14,69.15159749897288,22.162309709149607,1.7744709131585212,0.0,2.044222284226064,0.0,1.5149926719710647,1.4446340958865413,0.9465001752846708,0.961272651350641
2024-05-16,69.1523108240861,22.162538321830358,1.774459744984322,0.0,2.043241305522317,0.0,1.5150082996985261,1.4446489978384451,0.9465099387951188,0.9612825672448163
2024-05-17,69.15318721508623,22.162819195294944,1.7744822333224857,0.0,2.0421177574242644,0.0,1.51502749991936,1.4446673063716666,0.946404042671899,0.9612947499091479
2024-05-20,69.15461394562547,22.163276446395795,1.7745188434643395,0.0,2.0421598892751094,0.0,1.5129956121123052,1.4446971119532752,0.9464235683597886,0.9613145828139223
2024-05-23,69.15298340124346,22.162753875249276,1.7768348278554285,0.0,2.0421117387303425,0.0,1.5129599383321395,1.4446630485318315,0.9464012533536837,0.9612919167038406
2024-05-24,69.15377828202423,22.163008625604768,1.7757057991081084,0.0,2.042135211837264,0.0,1.5129773290898179,1.4446796542491196,0.9464121317877034,0.9613029662989807
2024-05-27,67.90767385565208,21.762170118665562,1.7480500873790685,0.0,2.004121746719893,1.8002828323833506,1.4857144984301427,1.4186475016094193,0.9293584237201064,0.943980935440383
2024-05-28,67.90975723067095,21.762808828710952,1.7463671399669658,0.0,2.0028807996526585,1.8003380642013023,1.4857600794417642,1.4186910250375924,0.9293869359929267,0.9440098963248831
2024-05-29,67.90696632340376,21.76142242629613,1.7462953690029561,0.0,2.0027984866713284,1.8002640751783447,1.490300757995049,1.418632720675257,0.9293487407046578,0.9439711000725123
2024-06-03,67.90794901106372,21.761737337746883,1.7463206397962585,0.0,2.0028274693437225,1.800290126957523,1.488875215505499,1.4186532498336644,0.9293621893917179,0.9439847603610161
2024-06-04,67.907968665107,21.76171469388524,1.746321145219585,0.0,2.002828049005726,1.8002906480007974,1.4888756464184978,1.4186536604228928,0.9293624583694293,0.9439850335708189
2024-06-05,67.90561026113743,21.76095892228247,1.7462604965092492,0.0,2.00275849196089,1.8002281249612468,1.4888239386395177,1.4186043914123485,0.9328031235732352,0.9439522495236126
2024-06-07,67.90562991382698,21.76096522016225,1.7462320607109072,0.0,2.0027590715829673,1.8002286459686323,1.4888243695228356,1.4186048019732964,0.9328033935375301,0.943952522714597
2024-06-11,67.90606227587512,21.761103774439768,1.7462431791479387,0.0,2.0018167581063646,1.8002401082074106,1.4891522041013283,1.4186138343742687,0.9328093327915543,0.9439585329562598
2024-06-12,67.90590505267512,21.76105339086198,1.7462391360635452,0.0,2.0018121232913573,1.8001780574954565,1.4894381693019714,1.418610549851516,0.9328071730540675,0.9439563474049817
2024-06-13,67.90952137047853,21.76221227218073,1.746332131741489,0.0,2.0019187294666954,1.8002739256817883,1.4841920055361597,1.4186860977229943,0.9328568495466266,0.9440066176449867
2024-06-14,67.90950171553645,21.76064306038076,1.7492259100040608,0.0,2.0019181500546206,1.8002734046314404,1.4828891483036013,1.4186856871149893,0.9328565795513891,0.94400634442269
2024-06-17,67.90930516674139,21.76058007908852,1.7492208472626738,0.0,2.0019123559523186,1.800268194144549,1.4831742839465094,1.418681581048013,0.9328538796076101,0.9440036122084219
2024-06-18,67.9121552356301,21.761493343509816,1.7463998630883166,0.0,2.0009543908730616,1.800343749156618,1.482976035211064,1.4187411213455787,0.9328930303221324,0.9440432308633231
2024-06-21,67.91217489210821,21.761499642151293,1.7464003685658793,0.0,2.0009549700288267,1.8003442702476864,1.4829475204669897,1.4187415319856729,0.93289330033847,0.9440435041069721
2024-06-24,67.91284321913473,21.761713798131005,1.7464175549771124,0.0,2.0000195009065043,1.8003619875234875,1.4829331699647452,1.4187554938903089,0.9329024809869542,0.9440527944851556
2024-06-25,67.9154970003741,21.76256416494053,1.7435912592595408,0.0,1.9990845655011218,1.80043233897161,1.4829911174756896,1.418810933576449,0.9329389353449938,0.9440896845559614
2024-06-26,67.91811166915733,21.76244676399858,1.740763734869935,0.0,1.9991615279653503,1.8005016535528315,1.4830482109337653,1.418865556171014,0.9329748524245802,0.9441260309266102
2024-06-27,67.91811166915733,21.762417817492036,1.740763734869935,0.0,1.9991615279653503,1.8005016535528315,1.4830771574403094,1.418865556171014,0.9329748524245802,0.9441260309266102
2024-06-28,67.91771847302088,21.762291829027465,1.7407536571225093,0.0,1.9991499542839033,1.8008964787121087,1.4832422495432775,1.418857341978347,0.9329694511833153,0.9441205651281868
2024-07-02,67.91834758902449,21.762493411270988,1.7407697815744,0.0,1.9982421808115811,1.8009131602617992,1.4832559886890762,1.4188704847322664,0.9329780931993579,0.9441293104360418
2024-07-03,67.91905535845993,21.762720195758867,1.7407879219398428,0.0,1.9972209155531333,1.8009319273746038,1.4832714455323446,1.4188852706214643,0.9329878156587778,0.9441391491010382
2024-07-04,67.91783643138379,21.762329625413663,1.740756680434485,0.0,1.9971850719060424,1.8008996064791356,1.4850395017465199,1.4188598062261606,0.9329710715491282,0.9441222048610689
2024-07-05,67.91913400041888,21.762745394327062,1.7407899375593412,0.0,1.9963837667651676,1.8009340126335045,1.483996836535731,1.418886913517064,0.9329888959445549,0.9441402422986954
2024-07-08,67.91970416006771,21.762928085691637,1.743699269466225,0.0,1.9955610574029652,1.8009491309049503,1.4811145756938968,1.4188988246239451,0.9329967280912556,0.9441481680574219
2024-07-09,67.92045128030442,21.76316747901916,1.7437184502478122,0.0,1.9947145835667714,1.8009689414379562,1.4808992880009177,1.418914432583945,0.9330069911032188,0.9441585537357979
2024-07-10,67.92438376300227,21.764427530711227,1.7438194086853118,0.0,1.993932649698127,1.80107321458497,1.4760926182720322,1.4189965854017,0.9330610106772991,0.9442132189670591
2024-07-11,67.92513098619484,21.764666957028012,1.74383859211008,0.0,1.9928834531391475,1.8010930278479382,1.4761088564854343,1.419012195512533,0.9330423256053852,0.9442236060766193
2024-07-12,67.92725476292635,21.765347460585108,1.7438931157270632,0.0,1.991874598578955,1.8011493416070472,1.4740995305132492,1.4190565629659158,0.9330714985131421,0.9442531285831616
2024-07-15,67.93378424162638,21.767439645425178,1.7440607467169218,0.0,1.991139564727406,1.8013224763274573,1.4655552718635516,1.419192969179215,0.9331611896171977,0.9443438945166891
2024-07-16,67.93779695361731,21.768725404301293,1.7449455470787962,0.0,1.9912571773364516,1.8014288768228952,1.4575923780784734,1.4192767980532932,0.9332163095716774,0.9457605551398119
2024-07-17,67.93771826843366,21.768700191882978,1.7449435260924386,0.0,1.9902414508745747,1.801426790417855,1.4576485996286215,1.4192751542546935,0.9332152287256683,0.9468307896895092
2024-07-18,67.93773793971248,21.768706494982084,1.744944031338589,0.0,1.9902420271464234,1.801427312018662,1.4576200668176913,1.4192755652039866,0.9332154989369359,0.9468310638431447
2024-07-22,65.86919017698045,21.105899482512452,4.7326260233232835,0.0,1.928941906377118,1.7465779963215844,1.4178990519651837,1.3760618906817614,0.9048012347736828,0.9180022370644852
2024-07-23,65.86891280369326,21.10581060616977,4.732606094369648,0.0,1.9281196624873833,1.7465706415312972,1.419128299559797,1.3760560961242614,0.9047974246814066,0.9179983713831639
2024-07-24,65.87176061390173,21.10672310556203,4.7328107062779745,0.0,1.9273607930714927,1.7466461536582025,1.41570843454372,1.3761155892361276,0.9048365431552498,0.9180380605934771
2024-07-25,65.8714462331512,21.106622371235375,4.732788118380397,0.0,1.9273515945146753,1.7466378175833266,1.4161789397083515,1.3761090215620937,0.9048322247160752,0.9180336791485025
2024-07-26,65.87201951794952,21.10680606396479,4.732829308237871,0.0,1.9264980599154418,1.7466530187207883,1.4161912648340964,1.3761209979559337,0.9048400995478745,0.9180416688736824
2024-07-29,65.87375792640808,21.107363087272454,4.730567818152441,0.0,1.9256504948596802,1.7466991141100614,1.4168743689094894,1.3761573147471955,0.9048639789080973,0.9180658966325117
2024-07-30,65.87336955060144,21.107743994123368,4.7305399278642595,0.0,1.925639141688284,1.7466888159928937,1.4169502404893186,1.3761492012552072,0.9048586440480746,0.9180604839371627
2024-07-31,65.87655066825756,21.108763316765568,4.728466107569147,0.0,1.9246652303471599,1.7467731660522612,1.4155586942592544,1.3762156574354731,0.9049023409445371,0.9181048183690396
2024-08-01,65.87714253799876,21.10895296904934,4.728508590607239,0.0,1.9237840697153383,1.7467888599854022,1.4155714123865628,1.3762280220841494,0.9049104710653301,0.9181130671078661
2024-08-02,65.87773441837541,21.109142624741022,4.728551074408719,0.0,1.9229028932497487,1.7468045542005508,1.415584130742406,1.3762403869550088,0.9049186013322148,0.9181213159949159
2024-08-05,65.87840029651217,21.109355991467783,4.728542715223208,0.0,1.9219677051738142,1.7468222105296898,1.4155984391659078,1.3762542977003112,0.9049277480570908,0.9181305961700251
2024-08-06,65.87889971394866,21.109852948145818,4.7285785618234675,0.0,1.9210276438084828,1.7468354530107828,1.4156091706733578,1.3762647309438356,0.9049346082220933,0.917997169423508
2024-08-07,65.87790088664764,21.109532889712288,4.72850686916644,0.0,1.920998518020636,1.746808968249373,1.4171038644439313,1.3762438646149706,0.904920887996099,0.9179832511486271
2024-08-09,65.87457168104342,21.108466098356573,4.72826790934294,0.0,1.9209014384393837,1.7467206915112214,1.4220858496905173,1.3761743147549241,0.9048751569140345,0.9179368599469773
2024-08-12,65.87466415443323,21.108495729993844,4.728274546789687,0.0,1.920286471871714,1.7467231435223578,1.4225651311009997,1.3761762466005603,0.9048764271594565,0.9179381485281536
2024-08-13,65.87373943221819,21.108199417364734,4.729611933205572,0.0,1.9202595156574767,1.746698623720776,1.4225451617000784,1.3761569283882649,0.9048637248657174,0.9179252628791887
2024-08-14,65.87466415443323,21.108495729993844,4.728274546789687,0.0,1.920286471871714,1.7467231435223578,1.4225651311009997,1.3761762466005603,0.9048764271594565,0.9179381485281536
2024-08-15,65.87743847685765,21.109384717798203,4.728473678857719,0.0,1.9203673450554883,1.746796707057725,1.41841352605513,1.3762342044918057,0.9049145361805107,0.917976807645773
2024-08-16,65.8770685536995,21.109266181764593,4.72900865934137,0.0,1.92035656157074,1.7467868982283374,1.4184055612036839,1.3762264764909145,0.9049094547922416,0.917971652908618
2024-08-20,65.87965810305396,21.11009596195692,4.729194551057408,0.0,1.920432048507295,1.7468555623474915,1.414530435764052,1.3762805743198256,0.9049450257085855,0.9180077372844623
2024-08-21,65.8841163042022,21.11152452210381,4.7295145846031925,0.0,1.9205620077786436,1.7469737753695092,1.4078589704549382,1.3763737098310502,0.9050062650511819,0.9180698606054736
2024-08-27,65.88567034184808,21.11202248892358,4.729626141745088,0.0,1.9199895426319915,1.745330164859838,1.4078921782440519,1.3764061749634653,0.9050276118322353,0.9180353549516734
2024-08-28,65.88620687186895,21.112194411495025,4.729664656742346,0.0,1.9191908428572897,1.74534437769284,1.4079036432016956,1.3764173835195892,0.9050349817881143,0.918042830834147
2024-08-29,65.88679891513652,21.112384122409626,4.729707156777647,0.0,1.918337584638341,1.7453600610875517,1.4079162944061423,1.3764297517933748,0.9050431142925234,0.918022999458266
2024-08-30,65.88737246719855,21.112567908109444,4.729748329415219,0.0,1.9174837726357763,1.7453752546449635,1.4079285504772687,1.3764417337705745,0.9050509927955461,0.9180309909526624
2024-09-02,65.88768699998819,21.112668695174282,4.729770908262739,0.0,1.9169874656940828,1.7453835867081082,1.407963352784434,1.3764483046208316,0.9050553133231812,0.9180353734441439
2024-09-03,65.88868612406363,21.112988848704482,4.729730304453236,0.0,1.9170165349848174,1.74400597523265,1.4079847032088781,1.3764691771495596,0.905069037625768,0.9180492945769907
2024-09-04,65.8906844631218,21.113629184894705,4.727065510240395,0.0,1.9170746762112163,1.7438342098363449,1.408027406000378,1.376510924106145,0.9050964874796752,0.918077138109327
2024-09-05,65.88197037273177,21.110836892256103,4.735144752187035,0.0,1.916821141707074,1.746888795449622,1.4090766565552437,1.3763288795468378,0.9049767878185186,0.9179557217477927
2024-09-09,65.87938064159968,21.11000705381601,4.734958620052397,0.0,1.916745794061015,1.7468201276142146,1.4129521323808611,1.3762747779204416,0.9049412144052166,0.9179196381501555
2024-09-10,65.88030552220292,21.11030341719812,4.735025094134912,0.0,1.9167727032545896,1.7468446512214137,1.4115680688481573,1.3762940994415978,0.904953918874629,0.9179325248236546
2024-09-12,65.86331036343881,21.10485758698695,4.7619304961045525,0.0,1.9162782329246735,1.747516847515493,1.4076389402640257,1.3759390565112302,0.9047204676876077,0.9178080085666602
2024-09-13,65.86277420625711,21.103815597531963,4.7635759634860575,0.0,1.916262633551805,1.7475026219367484,1.4076274814454073,1.375927855744025,0.9047131028531725,0.9178005371937139
2024-09-16,65.86340280521446,21.104774925312153,4.761881038072489,0.0,1.916280922497389,1.7475193002248917,1.4076689867367185,1.3759409876964208,0.9047217374987673,0.9178092967467041
2024-09-17,65.86266327827488,21.104369533963276,4.761827570757398,0.0,1.9162594061270581,1.7474996787424764,1.408944423251341,1.3759255383666815,0.9047115791092942,0.9177989914076016
2024-09-19,65.86266327827488,21.1037800538776,4.761827570757398,0.0,1.9162594061270581,1.7474996787424764,1.4095339033370158,1.3759255383666815,0.9047115791092942,0.9177989914076016
2024-09-20,65.85659978373243,21.102623084016194,4.761389184059226,0.0,1.9160829901142122,1.74733879920561,1.4178245066494057,1.375798866948044,0.9046282889195363,0.9177144963553449
2024-09-23,65.852477984406,21.10068486872501,4.761091180657955,0.0,1.9159630672878902,1.7472294376547668,1.4233489964366564,1.3757127591492553,0.9045716705049176,0.9189200351775488
2024-09-24,65.8486523812799,21.09945905538484,4.76081459204866,0.0,1.9158517622235396,1.747127934923157,1.4290756623994534,1.375632839134199,0.9045191207404077,0.9188666518658376
2024-09-25,65.84937311310296,21.09775352252851,4.7608667004890926,0.0,1.9158727317541733,1.7471470577245525,1.4290913040302264,1.3756478958184004,0.9045290209538717,0.9197186535982076
2024-09-26,65.84948399632225,21.097620659682836,4.76087471727348,0.0,1.9158759578765518,1.7471499997311526,1.4290937104653516,1.3756502122606091,0.904530544082871,0.9197202023049047
2024-09-27,65.8503156323701,21.09788710887575,4.760934844016985,0.0,1.915900154140715,1.7471720650964768,1.4291117589871205,1.3756675858258416,0.904541967713873,0.9184688829731508
2024-09-30,65.84209259901016,21.09525251817023,4.760340324071699,0.0,1.9156609068306525,1.7469538876429769,1.4307573105463676,1.3754957998542516,0.9170567842736608,0.9163898696000058
2024-10-02,65.83618067576518,21.093358387701436,4.762718815225428,0.0,1.9154889007506886,1.7467970296682587,1.4362406823706504,1.3753722948854459,0.9169744422777444,0.9168687713551735
2024-10-03,65.81595884295993,21.086879482603376,4.7695308476791505,0.0,1.9149005510637276,1.7462604943298468,1.4576789840716138,1.374949844064231,0.916692790097012,0.9171481631311134
2024-10-04,65.81123297307312,21.085365353651895,4.767505461131224,0.0,1.9147630529400266,1.7461351052900185,1.4658766904323814,1.3748511167315571,0.9166269675985127,0.9176432791512655
2024-10-07,65.80850113912804,21.084490097039684,4.7673075612794245,0.0,1.914683570844516,1.7460626229653782,1.469574192809398,1.374794046459805,0.9165889182784812,0.9179978511952742
2024-10-08,65.80840885140117,21.084460528828437,4.767272828403338,0.0,1.9146808857538156,1.7460601743432755,1.4697404160689072,1.374792118492821,0.9165876328836418,0.9179965638245928
2024-10-09,65.80768901601496,21.084257946677297,4.768286470221276,0.0,1.914659942304811,1.746041075326571,1.4697243395343351,1.374777080535927,0.916016665919713,0.9185474634651078
2024-10-10,65.81040232389064,21.085127268849142,4.76859526361942,0.0,1.91473888538849,1.7461130661086783,1.4638667659039524,1.3748337637827588,0.9177373264862654,0.9185853359706475
2024-10-14,65.81062382828905,21.085198237089212,4.768835700148607,0.0,1.914745330009248,1.7461189431693045,1.463310726956984,1.3748383911929403,0.9177404154030205,0.9185884277416296
2024-10-15,65.77579213083357,21.0740384394295,4.814108733146695,0.0,1.9137319095892682,1.7451947719153065,1.4662646877266583,1.3741107282092682,0.9186563542208468,0.9181022449288867
2024-10-16,65.77621623580673,21.07417431927552,4.8153171859961095,0.0,1.9137442488282779,1.7452060244712686,1.4641435854192157,1.3741195881131116,0.9186622774749168,0.9184165346148514
2024-10-17,65.77623467527745,21.07418022713466,4.815318535905018,0.0,1.91374478532054,1.7452065137161237,1.4641159622273807,1.3741199733289138,0.9186625350094352,0.918416792080479
2024-10-18,65.77636375186196,21.07422158224139,4.815327985288569,0.0,1.9137485407747974,1.745209938437791,1.463922599450883,1.3741226698455777,0.9186643377551066,0.9184185943439147
2024-10-21,65.77304908305096,21.073909892871818,4.901807839375795,0.0,1.8266858367636136,1.7458997123804578,1.4677201774165438,1.3740036479722901,0.9185847661471261,0.9183390440214
2024-10-22,65.7719797531635,21.072053611868256,4.901728146405829,0.0,1.8266561387370288,1.7476092383405275,1.4690978561952792,1.3739813095952995,0.9185698319125378,0.9183241137817308
2024-10-23,65.73794530151665,21.061149640413465,4.955224313737544,0.0,1.8257109149462503,1.747741521761224,1.463014555897012,1.373270327492881,0.9180945076080873,0.9178489166268945
2024-10-24,65.73890301751952,21.06145647385581,4.955296504883789,0.0,1.8257375131697247,1.7477669840724754,1.4615790007180047,1.3732903342479277,0.9181078830459423,0.9178622884868095
2024-10-25,65.73947397687498,21.06163939804623,4.95197750742899,0.0,1.825893454983559,1.747782163880244,1.46394511974876,1.3733022616292514,0.9181158570500872,0.9178702603579022
2024-10-28,65.74871605548113,21.0653634811465,4.944474554662907,0.0,1.8262163063452261,1.74809120373685,1.4572825587011726,1.3735450865892387,0.9182781967275792,0.9180325566094065
2024-10-29,65.76224209035459,21.069697114685862,4.917464066641352,0.0,1.8265920013690693,1.755065359342802,1.4584231859330017,1.3738276566507712,0.9184671078372958,0.9182214171852572
2024-10-30,65.76543091721682,21.070718789342973,4.904248576396574,0.0,1.8266525442123822,1.7607562709049813,1.461549070594827,1.373894273882732,0.9185116445272328,0.918237912921482
2024-10-31,65.76320054915952,21.070004197231633,4.9040822537675375,0.0,1.826534538960222,1.7635834498596719,1.4620600654274325,1.3738476796483472,0.9184804941340302,0.9182067718116098
2024-11-04,65.76323741351764,21.070016008277538,4.904085002810208,0.0,1.8264795066357709,1.7635844384577228,1.4620608850029004,1.3738484497752945,0.9184810089993892,0.9182072865235307
2024-11-06,65.76207620608989,21.06964396669239,4.903998409446566,0.0,1.8264472557665439,1.7635532981515278,1.4638008082688037,1.3738241911912095,0.9184647910178565,0.9181910733752235
2024-11-07,65.74587887418951,21.06445447092158,4.902230130613485,0.0,1.8259973981265953,1.7631189314200908,1.463972664614399,1.3981440377620857,0.9182385712888397,0.9179649210634139
2024-11-08,65.74390773005346,21.063822932084157,4.902083155588723,0.0,1.8259426524280757,1.7659521171973034,1.4640408523406714,1.3981021196454133,0.9182110413416205,0.9179373993205725
2024-11-11,65.74206564611825,21.063232743104265,4.9019458037192996,0.0,1.82589149119135,1.7659026368402977,1.46680173945027,1.3980629461076164,0.9181853139112504,0.9179116795574005
2024-11-12,65.74212090713435,21.063250448292447,4.901949924163391,0.0,1.825893025986737,1.7659041212106639,1.4667189150880877,1.3980641212818097,0.9181860857131845,0.917912451129325
2024-11-13,65.73806867900137,21.06195214676428,4.901647776634302,0.0,1.825780481167896,1.7671961429221534,1.4674690304787619,1.4013400324891145,0.9181294903457624,0.9184162201963634
2024-11-14,65.71118927227381,21.053340199537878,4.89964355918662,0.0,1.8250339442352677,1.767873856456607,1.4685493575984279,1.4385750388585046,0.9177540796211171,0.9180406922317623
