date,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD
2024-05-09,0.309203304714224,21.226163715684432,25.659695469440493,16.55800951107917,9.843022036207376,4.757207475351554,6.925294455324635,6.052941787039418,5.431888000216496,3.236574244942203
2024-05-10,0.3116327031345481,21.224128062350225,25.6572346269945,16.57633986867866,9.850930647638103,4.750111804485618,6.957335689603472,6.052361291604842,5.421530857907701,3.1983944476023316
2024-05-13,0.3063003693157656,21.23073495879378,25.66373479808354,16.58545877657844,9.853426346630096,4.765581343459992,6.959098306384422,6.096201045329384,5.340259305721426,3.1992047497031577
2024-05-14,0.3104267364445731,21.247489950881718,25.679525619526277,16.56440666879074,9.863673151466509,4.71781311126536,6.973224972853462,6.10241320849313,5.332962041736508,3.2080645385417252
2024-05-16,0.3036698971256445,21.256904125277874,25.690903506192026,16.5293947022721,9.862394019270415,4.701436352152385,6.980254261908003,6.105117018793309,5.3604401739095735,3.2094859430986755
2024-05-17,0.30375366486315575,21.24971419218662,25.69799037545929,16.567450587309843,9.868316419042584,4.700762883040411,6.982179774157679,6.0575419616262165,5.361918858328686,3.210371283985515
2024-05-20,0.3004246528121993,21.248780863380706,25.70818460261218,16.57402278817706,9.880362102468153,4.682176983858677,6.984949559872443,6.0454077322551685,5.364045896981069,3.2116448175823415
2024-05-21,0.2972665081823758,21.21888053722484,25.690776990477836,16.64454738590719,9.904203986073991,4.708061319955897,6.982682154147146,6.0272793251179015,5.360167549569036,3.166134243343783
2024-05-22,0.28142253587049126,21.218443925602344,25.705461129305533,16.646669927355763,9.920951489069509,4.6548269157834055,7.009585431597342,6.024565166325767,5.363231273350796,3.174842205739049
2024-05-23,0.28139133932554966,21.22397467966685,25.704335981369514,16.64457825321132,9.923793162979335,4.690276568542131,7.027283905156283,6.023897324934233,5.305978520000607,3.174490264814178
2024-05-24,0.26892604021812583,21.233686849080254,25.713710772104886,16.621077209256395,9.930123261645598,4.690015749386977,7.030832590030801,6.026094338577128,5.334528130843023,3.15100505885681
2024-05-27,0.28562970876845833,21.225840224508115,25.73108486493032,16.52824394165171,9.943737491056009,4.70378831971354,7.044460614924448,6.044961802481166,5.332460815910419,3.159792216055815
2024-05-28,0.27718817254723394,21.230478315325023,25.748673066819855,16.53954164218984,9.94905383411107,4.698613532540737,7.049275779001227,6.048847005058254,5.308221315303787,3.150107337102978
2024-05-29,0.2711361344351437,21.24458785205701,25.759797145789854,16.54668714312023,9.952117719288811,4.700643452601077,7.050840014991822,6.051460260179676,5.278174419547184,3.144555857989196
2024-05-30,0.2562517195631892,21.23861059249888,25.75254951195589,16.556839788393606,9.940926373185368,4.716843858852246,7.063664359212921,6.05469369801202,5.275948975154283,3.1436711231715977
2024-05-31,0.2544713615224335,21.390997860806714,25.715594916477663,16.523223004560446,9.9278935046929,4.712539725261248,7.061167974742825,6.046005286161741,5.233875332455272,3.1342310333187595
2024-06-03,0.19938002408718694,21.437652093797748,25.73017956447717,16.473413115821216,9.927606021584666,4.701403535688932,7.065172729433956,6.0375980762800046,5.278270480698946,3.1493243581301753
2024-06-04,0.18728844838978453,21.44929563159895,25.728974118891312,16.47264134494901,9.927315001196757,4.712525783550806,7.037718345401554,6.037315217937256,5.278023196460763,3.1689029116238028
2024-06-05,0.18732078058496546,21.45053230322638,25.733415792791487,16.45945484768811,9.941852961883018,4.717778459925347,7.038933288902492,6.038357458693017,5.264383849714851,3.167970256590326
2024-06-06,0.19862904343532764,21.5793500109294,25.792763737565817,16.56563839362596,9.994691152868175,4.738793572955466,6.56870178900263,6.05698004388123,5.324232085285837,3.1802201704501565
2024-06-07,0.19883003158001836,21.578291159875874,25.78677201857203,16.560801636772528,9.992369362872074,4.76141723299214,6.567175864302426,6.061751246666493,5.3131100484570295,3.179481397909393
2024-06-11,0.19706408229648462,21.574345723383313,25.782057091398524,16.53158260799694,9.987330225152945,4.809963631319509,6.565975103078281,6.060642898725488,5.312138584214617,3.1789000524338964
2024-06-12,0.23014958131723673,21.553083496583948,25.77938181857442,16.534808395994368,9.983082119722422,4.803782161779327,6.5504702267468335,6.058778720119628,5.313069726486322,3.1933937526754983
2024-06-13,0.23668890621292685,21.58414789722177,25.79199868223279,16.575034238786625,9.947677631803849,4.7374171115107355,6.553676137203909,6.0617439884719095,5.316658753191807,3.1949566533636746
2024-06-14,0.24860763373054032,21.58884387224717,25.797610142191445,16.579134869386646,9.926601911301786,4.7374588760232985,6.555101993791411,6.063062817388195,5.3079261168876375,3.1956517670518716
2024-06-17,0.4904492409499293,21.61324742667269,25.794867873777022,16.597396344010406,9.57960423576586,4.7369552873664915,6.65131061746531,6.057474163517673,5.282641115869942,3.196053694604674
2024-06-18,0.5075701093334393,21.615953227428122,25.798097179008266,16.610599941591346,9.541829808544753,4.742493088578984,6.652143306831144,6.060704896137087,5.264265081547694,3.2063433609991594
2024-06-19,0.5071836817497116,21.61002268252166,25.791019222639118,16.644601314107483,9.538717573985412,4.741191939934995,6.650318227261888,6.0548401791638575,5.256641508811464,3.2054636698244106
2024-06-20,0.5058969742046883,21.61841188482489,25.80103152484925,16.651062895834258,9.503105168940658,4.7450106469865645,6.652899939729709,6.057190721776559,5.258682183627074,3.206708059226351
2024-06-21,53.558022531676386,10.093632560083348,12.04415501183274,7.77182801238249,4.434519525487618,2.221824067916953,3.1011322711076446,2.826974313847737,2.4548004337178386,1.493111271947249
2024-06-24,53.55355256143736,10.09437826088162,12.045044813988047,7.760858691801592,4.4348471404201435,2.2313384397440323,3.0945507183182728,2.8271831660117113,2.4624850590007528,1.4957611483964695
2024-06-25,53.53358395085074,10.129829079934547,12.04190328756343,7.758834544690931,4.4319593945363085,2.2264864961143656,3.093743613570715,2.8264457946892776,2.4618428063564046,1.4953710316932798
2024-06-26,53.5917856027943,10.125481649796066,12.042222925527975,7.652865263122291,4.427460721240909,2.2459341159104884,3.09959612627242,2.8321758044297676,2.4530217478701717,1.5294560430356092
2024-06-27,53.61692519523146,10.234560072487737,12.063328722161685,7.781541352481787,4.431289763915955,2.3829377096533326,2.7899910308968368,2.8621114039225364,2.2029787518502504,1.6343359973984208
2024-06-28,53.58698217185683,10.297683202845068,12.063328722161685,7.840386908071313,4.433601966493146,2.4114934114816493,2.772880731825619,2.8425732921452673,2.1324565732459058,1.6186130198735174
2024-07-02,53.68702065447094,10.312542055724315,12.080870910457921,7.775027223691586,4.435302290528805,2.383276904907184,2.7732080811539372,2.8360552918650686,2.094340482152995,1.6223561050472421
2024-07-03,53.710285535525884,10.298932920307324,12.08066110879452,7.7659774290477674,4.439972090795419,2.3799937812879053,2.7546357227292253,2.838090011933913,2.1000929227012994,1.631358476876743
2024-07-04,53.6578276302092,10.293018154933263,12.080241527327995,7.756098609928347,4.440049427603995,2.3682181264847886,2.7545400496459505,2.8396122513463773,2.107197860273852,1.7031963622462298
2024-07-05,53.68102859195846,10.312713527035267,12.079444402832225,7.7361383688771825,4.434894335201054,2.3369211869933673,2.755863228572081,2.8324790027313425,2.084832016699216,1.7456853390998044
2024-07-08,53.673884805653415,10.30887532713374,12.081458393884924,7.724228843895424,4.441538737428282,2.3347635737357586,2.7609540653475446,2.830635580977568,2.094442328313995,1.749218343629349
2024-07-09,53.6826282908404,10.315989579254419,12.081654234391404,7.717406908491744,4.454462953406908,2.3202124153557224,2.7598409628954435,2.8323024661413685,2.0898448491053085,1.7456573401172948
2024-07-10,53.64793882758549,10.325850333517437,12.07720742237495,7.716881277938121,4.45282342962947,2.3414653697333367,2.828271049138871,2.8307970273560548,2.047408124932549,1.7313571377937111
2024-07-11,53.6126758144423,10.324141557121786,12.075208822133597,7.7290282295857455,4.446878973592706,2.3439709912192184,2.8261828761060634,2.830328572072956,2.082596571773749,1.7289875919518756
2024-07-12,53.624518589417555,10.326890215517528,12.078423677715117,7.725761254855297,4.444358739595788,2.3435532475994534,2.8197585106379015,2.831082107497601,2.0847716011043445,1.720882056059412
2024-07-15,53.63910439128388,10.327205051319794,12.081500359173253,7.7045723468651435,4.445490830710678,2.3141620820164097,2.82047677478872,2.8318032560563045,2.1130908722698245,1.7225940355159983
2024-07-16,53.715059898574424,10.308540390239628,12.087889948476516,7.698315491399657,4.434770577053439,2.332535192898977,2.8306370716999236,2.822276206528123,2.1273128827114904,1.6426623404178244
2024-07-17,53.711695464968024,10.338334121889845,12.090180401697232,7.684796579762566,4.435525879449678,2.3309628409419383,2.8241675865771745,2.797731185456535,2.1427369533227623,1.6438689859342441
2024-07-18,53.695688436859726,10.351165854581827,12.088793803807702,7.683915226270317,4.435133024526361,2.327683501098544,2.831605397712152,2.7974103194290367,2.1474726026265456,1.6411318330877962
2024-07-19,53.69390061628485,10.368607419442364,12.087113505439802,7.692113614181291,4.441234714697409,2.309522095014707,2.822987863402863,2.795863186547398,2.148911566279308,1.6397454187100018
2024-07-22,43.601499813299505,27.2298478422986,9.813949122594758,6.226686055552465,3.6057112604964607,1.8746172782796733,2.292082328230781,2.2700588568282374,1.7447762669664106,1.3407711754531106
2024-07-23,43.59146795840192,27.225954899045323,9.812749409354305,6.241628742644525,3.606492934903801,1.9002477851083852,2.2777908911907,2.269781351857188,1.7505812261916005,1.3233048013022548
2024-07-24,43.59410424813973,27.20143985018797,9.81476140268762,6.250432873836664,3.61099458339874,1.8863411334523634,2.278257926462526,2.2715635071250277,1.7696569980845605,1.3224474766248033
2024-07-25,43.5888420164629,27.197856737854682,9.814826021650164,6.249345364980337,3.6116767431276733,1.9046942908140105,2.2784610363145616,2.2715784627689968,1.7697627043155153,1.3129566217111603
2024-07-26,43.575928499050875,27.190643121314274,9.812426459750071,6.259195384526789,3.6107937481678913,1.9135377997916636,2.27141577750551,2.2710230995745495,1.7824004846879369,1.3126356256304368
2024-07-29,43.55399248964902,27.199774041977605,9.811107200759478,6.252806703257361,3.6120946541054626,1.9270073655366138,2.2790080227399456,2.270717765551997,1.7817847671762934,1.311706989246225
2024-07-30,43.55292190689183,27.173789932516858,9.81116254715362,6.248705098354346,3.6170040685426343,1.9398049506672288,2.2790208790744746,2.2769358924510796,1.7878120959885946,1.3128426283593349
2024-07-31,43.565084138788464,27.15184209228532,9.813118520647512,6.249950853022542,3.6187595876337393,1.938216861386686,2.279475229352546,2.27738982706194,1.7860996663971347,1.3200632234241128
2024-08-01,43.55284620173236,27.177231967974574,9.811420838582974,6.2522544111767635,3.617099290810776,1.9357190313892263,2.278798809915921,2.2770898581416397,1.776388425392238,1.3211511648835277
2024-08-02,43.55895191189401,27.1836911946467,9.811716045441154,6.250562024260725,3.617772273981803,1.9392562082244225,2.2788673746068224,2.2699184261070484,1.7680736250460496,1.3211909157912691
2024-08-05,43.55866983610285,27.18604182623968,9.811716045441154,6.250562024260725,3.617772273981803,1.9390681576969833,2.2788673746068224,2.2699184261070484,1.766193119771658,1.3211909157912691
2024-08-06,43.541974653434906,27.209679974541977,9.811153322711231,6.248887263072205,3.6170006678400686,1.9384868486687163,2.2787366767284665,2.2634889101014015,1.766091824849412,1.3244998580516192
2024-08-07,43.545241623974576,27.183967907047435,9.809474763003907,6.266618917506437,3.61525380101816,1.9260287106399592,2.2583240084241454,2.2568974069738212,1.804707236932009,1.333485624479547
2024-08-08,43.54539014862405,27.17512953279812,9.809677635307228,6.264868404490553,3.615234563294211,1.9274786292873387,2.2688993551400594,2.256944082457103,1.8028644459581582,1.333513202643171
2024-08-09,43.54731306877645,27.171880869119697,9.80646954745347,6.2582148117198075,3.613958287469233,1.9078653329343105,2.271916349751843,2.25846138704904,1.8267083464277296,1.3372119992984277
2024-08-12,43.54338278529292,27.164686946961346,9.806198173136591,6.265089557178191,3.6147040299195146,1.9087522604611127,2.266215135866488,2.261499977417496,1.8322961391198929,1.3371749946464402
2024-08-13,43.54072323909918,27.161690433904923,9.807525329779775,6.265937465315384,3.6151932387221253,1.9103263796843664,2.2665218421372915,2.2618060455455913,1.8329200598398647,1.337355965971505
2024-08-14,43.56383702626986,27.16350303881733,9.808179823970207,6.266261624240121,3.6303791234084906,1.9104538631702905,2.2290765454244896,2.2619569846323557,1.8326664121969212,1.3336855578699387
2024-08-15,43.552584780791506,27.159827021907518,9.806852490200484,6.2654136156582,3.6297938482124064,1.9103832801655036,2.2287748861332513,2.2616508756554357,1.8512141300924778,1.3335050711832217
2024-08-16,43.543841042942944,27.15490169823346,9.805074057565436,6.264277408495168,3.629323523154529,1.9115402257834062,2.2283707069128913,2.264059582923527,1.864033045908703,1.3345787080799398
2024-08-19,43.55096785630808,27.1443942723894,9.80331533388056,6.265972135811309,3.620210931464137,1.9374079432947624,2.226937614527822,2.262714033830132,1.853740552102307,1.3343393263914944
2024-08-20,43.53603760075969,27.16105963707009,9.803803472341912,6.270042116142542,3.620391193358574,1.93750441303997,2.2245118660601495,2.262638802731513,1.8533631085908826,1.3306477899046754
2024-08-21,43.541682789697646,27.164393607917276,9.805074702475885,6.272358519837032,3.6173840588120663,1.9219700913323108,2.2248003119195037,2.270167237138356,1.8513483498108878,1.330820331059035
2024-08-22,43.54162034223818,27.165644346613448,9.805526160606197,6.272177490276394,3.6175506151610346,1.922058585204135,2.2249027490981703,2.2702717631605913,1.8495542730974621,1.330693674544382
2024-08-23,43.538515711342534,27.173085980395516,9.806244894009563,6.272543260591432,3.617815777317853,1.9221994698120373,2.2250658318230365,2.264141991508607,1.8481862778830602,1.3322008053163634
2024-08-26,43.537129201053936,27.194703816207316,9.807054479848164,6.282459169628953,3.6181144576436695,1.9075092295661085,2.2252495292328875,2.26423493438338,1.8295427423723618,1.3340024400632242
2024-08-27,43.732448400051176,27.190129749563045,9.805404963049673,6.300571295180093,3.4097897913985347,1.9079401105821563,2.2174520310102057,2.263854096939511,1.8386314973240174,1.3337780649015858
2024-08-28,43.73129782349326,27.17832683936926,9.805146988261978,6.309331950338384,3.4097000817128222,1.9192593535709728,2.217393691072276,2.2637945361888603,1.8320057620546615,1.3337429739375286
2024-08-29,43.731544370516126,27.178480064539844,9.805202267430882,6.309367520904228,3.410001193346892,1.9197399881271184,2.2142114555855525,2.2638072989430222,1.8320160904827896,1.335629750123542
2024-08-30,43.72516023308318,27.17775193547483,9.80541417668601,6.311195246172736,3.4099809251495383,1.9245736859276996,2.2096550301626396,2.267614819094156,1.832055683869497,1.3365982643797136
2024-09-02,43.72510127107685,27.17800731327587,9.805506314001732,6.3138855909675256,3.4100129672931385,1.9290081608676606,2.209675793353208,2.2676361269082634,1.824555638429385,1.3366108238263683
2024-09-03,43.73279908136223,27.171113796793765,9.803019214097322,6.312284116882773,3.409899576103797,1.930679545297573,2.2091153241353583,2.2698792141169744,1.8239989103939462,1.3372112208162585
2024-09-04,43.731895264534224,27.1705522569335,9.802816617101083,6.31215366219595,3.410392744290812,1.9302638844141886,2.2090696688000744,2.2717111026041987,1.8239612141809414,1.3371835849450275
2024-09-05,43.72928570580451,27.174126088572415,9.80410601364501,6.304528210080823,3.4107473720699835,1.9342758718227733,2.209360234961567,2.2720099081984384,1.8242011257673436,1.3373594690771469
2024-09-09,43.73881144434264,27.179169995522983,9.80809608071357,6.294217313225723,3.4120414846796896,1.9347811101181174,2.210259398587892,2.2691749459877055,1.826823349128556,1.326624877693121
2024-09-10,43.73914032969423,27.179374363922232,9.808169830754357,6.303099821715648,3.4116911757295774,1.9325398675906107,2.2102760181967795,2.266466261466121,1.8257091901999076,1.3235331407305369
2024-09-11,43.73743054429708,27.166811023078587,9.808418745330478,6.307019530242631,3.414785555923441,1.9332468678081864,2.2133399085286354,2.266523780503668,1.8382566811322731,1.3141673631550308
2024-09-12,43.74203599438163,27.163680317558654,9.808713771559109,6.307209238312221,3.415170258319978,1.931237094857232,2.213406483309224,2.2665919549954414,1.8396279247330751,1.312326961973431
2024-09-13,43.73070042450397,27.175668976928797,9.806256173434958,6.305253059265634,3.414314578746083,1.9214498972452865,2.2128519086985206,2.2660240546298542,1.8398832630525361,1.3275976634943594
2024-09-16,43.724438143946806,27.17084319443373,9.804514804734005,6.300375139137468,3.413708273909917,1.9267460665918712,2.226834263328,2.265621660148765,1.8395565415116115,1.3273619122578244
2024-09-17,43.73245531995369,27.16846923215605,9.803658167782002,6.29982466476284,3.4077731297504243,1.9293022168638434,2.2266397010723513,2.265235812882175,1.8393958163620105,1.3272459384146136
2024-09-19,43.73837247378283,27.155514166886142,9.804984636946442,6.300113288484612,3.3920729631586446,1.9261806709380598,2.2297597959022024,2.2630993275134665,1.8435910448257642,1.3463116315618318
2024-09-20,43.75385824689793,27.149778293207692,9.804643773798844,6.299894269636011,3.3713783498076833,1.929120348364308,2.2353197293535696,2.2630206525141006,1.846721508401068,1.3462648280188
2024-09-23,43.76961792012819,27.142640227184607,9.803796324907358,6.277835342644154,3.348633050768078,1.9448310513188096,2.2349386242862312,2.2524906212693296,1.8591511054411622,1.366065732052077
2024-09-24,43.757085868339715,27.193075517625605,9.786806120592237,6.2615701732261355,3.349240600495578,1.9618172070792708,2.2308040499566806,2.2495655300189568,1.8448321155587595,1.365202817107062
2024-09-25,43.749903286624544,27.201034332756794,9.786291572910438,6.260114346065122,3.3494400523467194,1.9618079483539188,2.2306867639863333,2.2490717173028094,1.8465189389701548,1.365131040683163
2024-09-26,43.77481210891715,27.204911468255112,9.790896861130516,6.248501229373502,3.3506405336431317,1.9546532299270527,2.2311729175213877,2.2456214932693586,1.8409067647507646,1.3578833932120207
2024-09-27,43.74408125539969,27.209070414258697,9.788203022802703,6.2834982743546055,3.3497186483429107,1.9579654728488267,2.2159101049593697,2.244252412232962,1.8516686740933894,1.355631720706845
2024-09-30,43.78167370563482,27.220649602623325,9.792368525145365,6.262874342248567,3.3566868262848852,1.938694826830614,2.213659040365713,2.2423891826384814,1.8526445635451603,1.3383593846830677
2024-10-02,43.77139243461527,27.220872478768634,9.792212139838293,6.2810929912263935,3.3554119750687326,1.9506884270921614,2.2136236879636972,2.2365289744593673,1.8578757222231086,1.3203011687443478
2024-10-03,43.805138315867914,27.224683430107042,9.797133200590276,6.297783974516519,3.3417133448007172,1.928923381082783,2.2108825880891803,2.2200769774837408,1.853639994416371,1.320024793045455
2024-10-04,43.80585445775917,27.224803503024926,9.797041119085776,6.275543564430694,3.348355099778554,1.9410297309926317,2.2235502171946364,2.257651396698028,1.842531963215517,1.2836389478200732
2024-10-07,43.813271595620165,27.222207324981067,9.806737589756768,6.271217588583538,3.3503519453936543,1.9715515312503085,2.211356512587988,2.263649121890237,1.773042003458129,1.3166147864781457
2024-10-08,43.81079212579183,27.225892624821636,9.805150922910174,6.279421415519352,3.3456709754150395,1.9812035445225802,2.2025327880311396,2.255381332816437,1.7796219557972923,1.3143323143745143
2024-10-09,43.848582035463664,27.22394855873127,9.81089118324677,6.24563740538598,3.378595478834607,1.9457503049443128,2.205704645413319,2.2518074114175795,1.7742635717412807,1.3148194048212196
2024-10-10,43.828079442694865,27.205757567130995,9.812137947481927,6.254338274353656,3.3946509149348874,1.930653883770642,2.205984945501645,2.2538820980860343,1.7999990997115558,1.3145158263337868
2024-10-14,43.817315100987706,27.196473096949127,9.809875535512115,6.258542874601801,3.393868200820553,1.9317145089791903,2.221098787960936,2.255432863709148,1.801466295720167,1.3142127347592572
