date,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FULBRIGHT SECURITIES LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-03-01,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,0.0,3.366530579699866,33.58709900810393,4.666639924202441,32.60951205302982,3.503023935637928,0.0,0.0,14.077676898639535,8.18951760068649
2024-03-05,18.66868718695303,2.4406232841570974,24.868227947698827,3.2397028102119063,24.822444837133236,2.746858654350936,0.0,7.482835708350229,9.893332672963654,5.837286898181088
2024-03-06,18.663812519668227,2.398953703246442,24.854274071738715,3.238856876422173,24.886837303806907,2.7386809914747676,0.0,7.469691203641704,9.913130632809022,5.835762697192041
2024-03-07,18.666597732066837,2.399311700605821,24.8355984968999,3.239340213056637,24.860705057172545,2.772666577071087,0.0,7.470805910325147,9.91834074109801,5.836633571704011
2024-03-08,18.662420225128397,2.398774744625913,24.830040393247042,3.2386152621893047,24.85514133477591,2.7608562737715707,0.0,7.469133975033343,9.953420364527094,5.831597426701426
2024-03-11,18.661724155753006,2.3986852753278236,24.829114284494857,3.238494468590431,24.85421428981093,2.757023508022112,0.0,7.468855391904361,9.960508705823981,5.831379920272497
2024-03-12,18.661724155753006,2.3986852753278236,24.829114284494857,3.238494468590431,24.85421428981093,2.753293716457075,0.0,7.468855391904361,9.964238497389017,5.831379920272497
2024-03-13,18.654209913755825,2.3977194320068387,24.825827631762355,3.2446470511425947,24.844206608887944,2.748456798425806,0.0,7.488217756220757,9.967682923512454,5.829031884285429
2024-03-14,18.652123698110792,2.3974512802161936,24.82305120594504,3.2517399277732846,24.841428127635968,2.7481494215066506,0.0,7.487380302524854,9.970296048681874,5.828379987605345
2024-03-15,18.666810492338165,2.396943743739268,24.817796206996963,3.2510515398004243,24.83497657157111,2.743840559209835,0.0,7.4857952364793,9.975639520678115,5.827146129186823
2024-03-18,18.669593817817525,2.397301141410246,24.821496678727407,3.251536289703958,24.816313769000956,2.7442496811293444,0.0,7.486911410269327,9.984582222790364,5.828014989150873
2024-03-19,18.669315447919306,2.397265396847121,24.821126581896618,3.2477602244574992,24.809979615447325,2.744208763447263,0.0,7.486799777912051,9.995616100577843,5.827928091494974
2024-03-20,18.669315447919306,2.397265396847121,24.821126581896618,3.2477602244574992,24.80625203169623,2.744208763447263,0.0,7.486799777912051,9.999343684328945,5.827928091494974
2024-03-21,18.669315447919306,2.397265396847121,24.821126581896618,3.2477602244574992,24.802524447945125,2.744208763447263,0.0,7.486799777912051,10.003071268080044,5.827928091494974
2024-03-22,18.669315447919306,2.397265396847121,24.821126581896618,3.240305056955299,24.798796864194024,2.744208763447263,0.0,7.486799777912051,10.014254019333345,5.827928091494974
2024-03-25,18.67404886543533,2.3978731994230458,24.82741972936943,3.244855132616556,24.80583005595959,2.7113477704480657,0.0,7.48869798083795,10.020521561752322,5.829405704157709
2024-03-26,18.67404886543533,2.3978731994230458,24.82741972936943,3.241126603774016,24.80583005595959,2.7113477704480657,0.0,7.48869798083795,10.024250090594862,5.829405704157709
2024-03-28,18.675497213739543,2.3980591770654485,24.829345329517643,3.2376491656320345,24.799998040133246,2.71155806099479,0.0,7.4892787998718635,10.028756383591968,5.829857829453462
2024-04-02,18.67480086439877,2.3979697611367596,24.828419522935135,3.237528444087845,24.799073327816952,2.711456955699084,0.0,7.488999548706795,10.032111122449196,5.829640452769462
2024-04-03,18.67480086439877,2.3979697611367596,24.822453636552094,3.237528444087845,24.795344648827548,2.711456955699084,0.0,7.488999548706795,10.04180568782164,5.829640452769462
2024-04-05,18.694663507969878,2.3976479189976563,24.819122105143457,3.225909385419944,24.786797305870543,2.7110930390555747,0.0,7.487994416918411,10.047914289712065,5.8288580309124685
2024-04-08,18.693269671030706,2.397469155136236,24.81727164074899,3.225668868030482,24.78494925154884,2.7108909053492494,0.0,7.487436126943618,10.054620938364245,5.828423442847633
2024-04-09,18.693269671030706,2.397469155136236,24.81727164074899,3.2219409674491764,24.78494925154884,2.7108909053492494,0.0,7.487436126943618,10.05834883894555,5.828423442847633
2024-04-15,18.692572830499497,2.397379783201362,24.81634651202311,3.2218208611705643,24.784025327724578,2.7107898497986804,0.0,7.487157013173801,10.061701649292583,5.8282061731158255
2024-04-16,18.691876041919457,2.3972904179293852,24.815421452267845,3.221700763846169,24.7831014727811,2.710688801782051,0.0,7.486877920212601,10.065054209679378,5.82798891958201
2024-04-17,18.69936240886251,2.3982505674455403,24.829089503417727,3.189429061024162,24.7855692324393,2.7117744718877725,0.0,7.489876523201559,10.066325118209702,5.830323113511725
2024-04-18,18.69936240886251,2.3982505674455403,24.873838890905823,3.189429061024162,24.774381885567276,2.7117744718877725,0.0,7.489876523201559,10.032763077593629,5.830323113511725
2024-04-22,18.69936240886251,2.3982505674455403,24.873838890905823,3.189429061024162,24.77065276994327,2.7117744718877725,0.0,7.489876523201559,10.036492193217637,5.830323113511725
2024-04-24,18.887903285967578,2.4224315130637506,24.11259435362967,3.2441875485988674,25.0015753345234,2.7391165986545407,0.0,7.565395027962117,10.137687570888405,5.889108766711669
2024-04-26,27.409551118809393,2.163655257458391,21.593893749772867,2.9055094057570106,22.36555886876547,2.450320538443326,0.0,6.767745056036797,9.075569619564321,5.268196385392425
2024-04-29,27.407704072290446,2.163509455292782,21.592438602765604,2.905313612290332,22.364051721586232,2.450155418773864,0.0,6.767288998223495,9.081696741161217,5.267841377616027
2024-04-30,28.091614977066488,2.174720362718976,20.644255832747515,2.923755219896195,22.47655130990799,2.4628516727756495,0.0,6.8023558431128395,9.128756420604194,5.295138361170155
2024-05-02,27.94802313251762,2.1743521570879496,20.25472981160567,3.461671442865449,22.47274576649182,2.4624346831388,0.0,6.801204124589108,9.13059704948265,5.29424183222093
2024-05-03,27.944238103048757,2.1740576823427684,20.251986692750457,3.461202625147622,22.493402689142165,2.462101193081323,0.0,6.800283030531283,9.119203156341966,5.293524827613655
2024-05-07,27.94480579210993,2.1741018484696126,20.250366606540275,3.4612729397098425,22.49385964411829,2.4621512108313026,0.0,6.800421178734682,9.119388413562412,5.293632365923649
2024-05-08,27.60633438491012,1.9892817371724005,20.398054431466004,3.486516328230765,22.657909474403905,2.480107910778082,0.0,6.850017288868402,9.199539120394011,5.332239323776313
2024-05-09,27.60773609650367,1.98840014039052,20.409468713652856,3.495198275700875,22.647868091273747,2.479008792884421,0.0,6.84698154331017,9.19546212922088,5.3298762170628615
2024-05-10,27.60585391487788,1.9882645794667313,20.408077280220187,3.4949599874924533,22.646324052999994,2.478839784285389,0.0,6.846514744337308,9.201652808243637,5.329512848076415
2024-05-13,27.60491292030125,1.9881968059360895,20.40738163464808,3.494840855571958,22.64555211281005,2.47875528862731,0.0,6.846281368718385,9.204747831224575,5.329331182162308
2024-05-16,27.592685825955154,1.9873161703044915,20.415378395206567,3.4932928793479783,22.662779020002784,2.477657369033706,0.0,6.843248932845215,9.200670755506591,5.326970651797513
2024-05-20,27.583287736828847,1.986639288952365,20.408424902280373,3.4921030612189465,22.6550600607676,2.4768134771079433,0.0,6.874978190909063,9.19753700026698,5.325156281667886
2024-05-23,28.126332945977474,1.9865039680092795,20.40703477206397,2.953752686794901,22.65351689985755,2.476644767701343,0.0,6.87450989828158,9.196910505367851,5.32479355594605
2024-05-28,28.129206998786515,1.9867069563377047,20.395495544884284,2.957460635559802,22.65583172006557,2.4768978404309197,0.0,6.8752123611487415,9.197850279725328,5.3253376630611315
2024-05-30,28.01945362521631,1.9789553055086266,20.31591724600854,3.336097192058754,22.567434135219923,2.467233583134659,0.0,6.848386942619161,9.16196248886663,5.304559481367399
2024-05-31,28.01945362521631,1.9789553055086266,20.31591724600854,3.332704358547588,22.567434135219923,2.4706264166458247,0.0,6.848386942619161,9.16196248886663,5.304559481367399
2024-06-03,28.011850461619836,1.9784183099933266,20.31040446033827,3.3318000191269967,22.527391265068,2.5988486931951904,0.0,6.846528612082343,9.091638105488457,5.303120073087581
2024-06-04,28.011850461619836,1.9784183099933266,20.269701506072057,3.3318000191269967,22.527391265068,2.6395516474614014,0.0,6.846528612082343,9.091638105488457,5.303120073087581
2024-06-05,28.017020163843004,1.9787834352302167,20.221061563062403,3.33241491652514,22.531548787787347,2.6739641760450152,0.0,6.847792167099365,9.093316004697241,5.304098785710266
2024-06-07,28.009418320664253,1.9782465329732541,20.21557499318412,3.3145526424022265,22.49151913112707,2.751245872845616,0.0,6.845934159293019,9.09084872010244,5.3026596274080005
2024-06-11,27.80955191107844,1.981405012686306,20.237660195391587,3.3198446760817375,22.52742921902932,2.8439613968594664,0.0,6.863658483728355,9.105363221090197,5.311125884054595
2024-06-12,27.655745931863702,1.9813377059821033,20.236972738662747,3.319731903679234,22.526663980723576,3.0001230193866015,0.0,6.863425330875527,9.105053919364876,5.31094546946163
2024-06-13,27.655745931863702,1.9813377059821033,20.236972738662747,3.2857627233390807,22.526663980723576,3.0340921997267554,0.0,6.863425330875527,9.105053919364876,5.31094546946163
2024-06-14,27.555363242670598,1.9812031062908873,20.235597965309598,3.2855395091708774,22.525133660068608,3.139183387807989,0.0,6.862959072686713,9.104435378950312,5.310584677044418
2024-06-20,27.559107629471413,1.981472323963527,20.238347698828285,3.306368860823382,22.49422302102025,3.1396099587350035,0.0,6.8638916524222795,9.105672543830396,5.311306310905464
2024-06-24,24.456582011981247,1.7584038295805495,17.887619342962765,2.934147298735993,19.919681740221346,2.798220467592773,11.36021441709287,6.091174336113244,8.080581938157092,4.713374617562118
2024-07-04,24.45437032875822,1.7582448117649245,17.849828492370452,2.915795345517798,19.91788034271243,2.891414897572954,11.359187078292052,6.090623492660094,8.049706837615831,4.712948372735248
2024-07-05,24.494981518560607,1.7611647157661197,17.87947156896978,2.654926782376817,19.9509578175435,2.980760994953738,11.378051195267284,6.100738145515597,8.078172130217727,4.720775130828828
2024-07-08,24.45953154532763,1.7586158980833846,17.853595787513914,2.6480694106271976,19.922084110491777,3.1241856198734577,11.361584491260587,6.091908949061782,8.066481123814205,4.713943063946067
2024-07-09,24.49646083089458,1.7612710768460098,17.886590600926684,2.5101452019981076,19.89177023926743,3.1741969010650952,11.378738343835124,6.101106584135491,8.078659990951941,4.721060230079532
2024-07-10,24.494981518560607,1.7611647157661197,17.885510450848216,2.5160324991728165,19.89056899875915,3.1740052150636515,11.378051195267284,6.100738145515597,8.078172130217727,4.720775130828828
2024-07-12,24.507413297981017,1.762058548294747,17.89458776819903,2.526372364991091,19.83420251621283,3.1756160973859346,11.383825823943223,6.103834413658084,8.079855213929822,4.732233955404216
2024-07-16,24.57570780469748,1.7619733822998978,17.893722864832924,2.528062753652643,19.772827317723678,3.1754626095779073,11.38327560678249,6.085414431399165,8.091547997818733,4.732005231215078
2024-07-18,24.571996416740387,1.761707291620282,17.86987798247192,2.5276809692607856,19.76984125385248,3.17498305579329,11.381556520913835,6.120739874831651,8.09032602390726,4.73129061060811
2024-07-19,24.573480837397867,1.7618137182472342,17.870957520966638,2.5278336691791257,19.771035571166166,3.1751748599249217,11.382244092950204,6.121109635292102,8.090814769179396,4.725535325696345
2024-08-02,24.587098272550968,1.761707291620282,17.86987798247192,2.5186198557744377,19.76984125385248,3.17498305579329,11.381556520913835,6.120739874831651,8.09032602390726,4.725249868283879
2024-08-05,24.5931390148752,1.761707291620282,17.86987798247192,2.5125791134502062,19.76984125385248,3.17498305579329,11.381556520913835,6.120739874831651,8.09032602390726,4.725249868283879
2024-08-06,24.587990251801312,1.7611221749309685,17.863942851310647,2.505705873332313,19.763275086976893,3.2131803312075804,11.377776359077398,6.118706990555842,8.08461961203253,4.723680468774516
2024-08-07,24.568754985989433,1.7595283758265208,17.802526617456834,2.4974049619316134,19.74538950778032,3.3852372923346987,11.367479577837667,6.113169617930172,8.041103480803098,4.719405582109641
2024-08-08,24.56801385856051,1.7594752988699538,17.80198959631808,2.4973296265994214,19.744793879317772,3.385135175145114,11.3671366727569,6.11298521144787,8.04387746184458,4.7192632191397985
2024-08-13,24.56727277584311,1.7594222251154705,17.80145260757731,2.4972542958121395,19.74419828678894,3.388049517630322,11.366793788363275,6.112800816090639,8.04363482202021,4.719120864758582
2024-08-14,24.561345723233572,1.7589977503198426,17.797157863626932,2.496651813081324,19.73943483978174,3.4083422037639832,11.364051457726896,6.111326053614592,8.044709956044983,4.717982338806133
2024-08-19,24.555421529832667,1.7585734802907462,17.79286519145992,2.496049620988021,19.73467369066015,3.4316400990888867,11.361310449990105,6.1098520025635805,8.042769573047618,4.716844362078307
2024-08-21,24.555421529832667,1.7585734802907462,17.79286519145992,2.496049620988021,19.73467369066015,3.4617900828665373,11.352265454856811,6.1098520025635805,8.021664584403263,4.716844362078307
2024-08-23,24.55473912781525,1.7585893867231905,17.793026129294663,2.4960721979489042,19.73485219230218,3.4618213950242076,11.35236813697136,6.109907266645073,8.021737140976663,4.716887026298504
