date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,IFAST SECURITIES (HK) LTD,ABN AMRO CLEARING HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD
2024-06-05,41.11822931599881,28.63645137905933,4.016503456667282,5.640292792052593,2.0533748261844673,4.669079024162484,4.267636444957187,3.848401501509329,5.750031259408515
2024-06-06,41.11513285606165,28.62969195884325,4.020276241508134,5.6417939533836785,2.081215245099002,4.6490935211803786,4.266629101286036,3.847493115111707,5.748674007526168
2024-06-07,41.11241565813936,28.628744000667673,4.008681259046912,5.6414211011090245,2.102792179616111,4.648786274033678,4.27862053026375,3.847238843762639,5.731300153360854
2024-06-11,41.10620626845688,28.60459680796314,4.024123216897126,5.5405087518780185,2.3120348375983566,4.5536876374177195,4.281750171707252,3.8466577782912945,5.730434529790217
2024-06-12,41.06962881011021,28.55835115934816,4.0808964614495835,5.53685013657702,2.4265391469850983,4.558227392909013,4.274206055273035,3.844117679243425,5.651183158104456
2024-06-13,41.12253694604553,28.638641729463828,4.05241514116086,5.546583782856309,2.2234710896225294,4.565462803005193,4.3405154966849375,3.85021956172313,5.660153449437688
2024-06-14,41.09621080703844,28.622702813811024,4.050551793219331,5.567997315753737,2.2560288798297257,4.564427766985962,4.33953145846692,3.8493466784908525,5.653202486404013
2024-06-17,40.98743241097596,28.55512514977354,4.063732909221676,5.553831166700547,2.4601895604115853,4.555906593354788,4.338973027750676,3.842160465215389,5.642648716595833
2024-06-18,41.065010722655536,28.431277935512362,4.126842387290076,5.531621037959064,2.54433539249876,4.536147046266072,4.320154349162408,3.8254965259797684,5.6191146026759515
2024-06-19,41.20340071872567,28.492930348189432,4.145336280291721,5.541917572725907,2.250750130870694,4.546133660092963,4.348482219837927,3.8339185978639945,5.637130471401695
2024-06-20,41.20923584618133,28.445012964355904,4.126899049180476,5.560147254664391,2.3189456758205376,4.537899909467208,4.355783363886274,3.823809373672223,5.622266562771654
2024-06-21,41.19604271656196,28.443678446512155,4.130458689220235,5.561763024644257,2.3441713616776756,4.537687010692652,4.359332265656991,3.8236299769587587,5.603236508075319
2024-06-24,40.882606726182026,28.394123198812444,4.1316926208026,5.552073189876519,2.7100756349842996,4.571931916149963,4.358294089590757,3.8169683585968244,5.582234265004573
2024-06-25,40.844832969676965,28.44264746836096,4.126648057212351,5.546811341577878,2.690413255532437,4.57672555493149,4.362863730598613,3.8209704233447694,5.588087198764537
2024-06-26,40.77340085602435,28.415736683987625,4.156467536555275,5.541563270204114,2.7927864632367614,4.572395322498602,4.347494550315552,3.81735524261049,5.582800074567234
2024-06-27,40.45573568827979,28.439105267641736,4.394460396025701,5.5418320986591,2.868738198196343,4.569527309970482,4.336341925342855,3.8149608252673044,5.579298290616695
2024-06-28,40.35897286896178,28.462518264970715,4.37328304588948,5.553844524445303,2.9526502601381717,4.5747952308158055,4.31884663798008,3.819358853836183,5.5857303129624825
2024-07-02,39.84318343187598,28.111822987975856,4.310141329312016,5.482636777095524,4.178948625448163,4.518427798189852,4.2656328252069216,3.7722993807874707,5.516906844108224
2024-07-03,39.8426775175993,28.095574333484798,4.292127490438032,5.475359134837398,4.22668133775934,4.517006097634332,4.264290665316778,3.771112445781583,5.515170977148447
2024-07-04,39.75530821077921,28.096614387395967,4.3663232282287705,5.475561824008855,4.219434117846306,4.515322388835983,4.265373983265821,3.790686719547487,5.515375140091602
2024-07-05,39.75878701152287,28.101035475710706,4.385522407538877,5.4680929641892195,4.1969579025021915,4.516032888641238,4.266045152924036,3.791283195711111,5.51624300125975
2024-07-08,39.73135811240221,28.08491821871187,4.429260874029711,5.464956757351805,4.209351956950693,4.51344273274665,4.264523452048255,3.7891087176327694,5.513079178126038
2024-07-09,39.732951871232494,27.93057118524799,4.455117328261145,5.46263221795122,4.327770138877972,4.511522923326303,4.251613338721146,3.7874970063423934,5.540323990039327
2024-07-10,39.6363780891456,27.93215225535242,4.454229762092924,5.460410595132791,4.433229533789386,4.509688111486071,4.249884230695642,3.7859566519055026,5.538070770399661
2024-07-11,39.63433785666155,27.94006320520061,4.300874501905492,5.481770965723333,4.599689612366701,4.509771479646871,4.231476337795656,3.7860266408349226,5.515989399864864
2024-07-12,41.30510505341396,29.154631159866668,4.42416687860763,5.7350547774716585,0.4654126853194055,4.718144306169755,4.426990609161845,3.9609590239949406,5.809535505994141
2024-07-15,41.28488600866452,29.147866306112245,4.428941163049037,5.721155565954098,0.4691719204550178,4.747987350302079,4.431764238402913,3.9600399484498707,5.8081874986102155
2024-07-16,41.22853139929398,29.14750208606681,4.429326570254766,5.722620312634459,0.5223917396588615,4.748400520960741,4.432149891273134,3.960384551792954,5.8086929280642945
2024-07-17,41.21498226821821,29.139856347919885,4.427870939305981,5.700441627206324,0.5734484328468572,4.746840031200977,4.430693332482749,3.9590830315209122,5.806783989298104
2024-07-18,41.307930857648614,29.214785861705607,4.4098558193325985,5.641571494629941,0.44038454640721325,4.74721124362975,4.443707691218968,3.9707121204630296,5.823840364964282
2024-07-19,41.29015003299505,29.202895812196637,4.392556782008832,5.639275446159928,0.49737735386487825,4.745279188505901,4.441899158214411,3.969096090692295,5.821470135362069
2024-07-22,41.13731082333055,29.387887078239977,4.378666031600358,5.63387071947398,0.5143262633801985,4.729114208350154,4.437642006538472,3.965292077257365,5.815890791828942
2024-07-23,41.107170073679,29.366635583791588,4.376778671531476,5.542221873629231,0.6374216513043672,4.730213232396296,4.436736666075995,3.966213592609054,5.836608654982991
2024-07-24,41.114774978634614,29.352708492827713,4.391156518549418,5.533786353830236,0.6351836455793722,4.7279699345633475,4.446246804869857,3.964332620669697,5.833840650475749
2024-07-25,41.065263080519536,29.335453413842227,4.631872973132429,5.543526935758273,0.6618287822207263,4.527416451708686,4.443193545360728,3.9616102939967486,5.829834523460645
2024-07-26,40.93798843520426,29.206653469776196,4.714047553159588,5.5245474697549835,0.9056679455372751,4.513490815369202,4.436276471319904,3.9494249903337435,5.811902849544842
2024-07-29,40.65940424844737,29.095107047455,4.719642652881337,5.50360317321473,1.3921311733839068,4.4995208265045905,4.411010705226115,3.937200877026875,5.782379295860076
2024-07-30,40.665075738863585,29.11013442795317,4.7208844354016355,5.502809752778277,1.3736697283857593,4.498872158411046,4.410374797089429,3.936633275123188,5.781545685993908
2024-07-31,40.66362816066605,29.08836171482439,4.781659031963892,5.501963689757198,1.3667319147872998,4.471274010395495,4.409696697138211,3.9360280134493766,5.780656767018084
2024-08-01,40.65457989784557,29.07914038116262,4.767654876735516,5.5059833444287225,1.4008816751250992,4.46985656688502,4.408298774319795,3.9347802488633232,5.778824234634328
2024-08-02,40.34406031400293,28.99474426797624,4.740407834077105,5.42678517207326,1.9609905335521067,4.452094486318526,4.395504610618935,3.923360373485517,5.762052407895379
2024-08-05,39.83384786384691,28.90531524503143,4.75920831371815,5.410047238771123,2.610956682992228,4.44313729609361,4.381947474917234,3.9112594809369075,5.744280403692397
2024-08-06,39.85114455316136,28.91846676978903,4.769489028359924,5.414956055158681,2.5980721404324068,4.444644022421949,4.384375719555574,3.8713881295902275,5.747463581530841
2024-08-07,40.807333475211664,29.64400634333445,4.8967638990911615,5.564226261286928,0.12286532771442833,4.558413499494436,4.5289132675527854,3.9542864091999927,5.923191517114155
2024-08-08,40.79195069082453,29.617857811616126,4.90974134643382,5.525988394265563,0.20223271664184672,4.55092239020483,4.527314847948016,3.9528907964898488,5.921101005575419
2024-08-09,40.838229218696185,29.64575934715859,4.900628328457892,5.53217546094266,0.1258815782888623,4.555209591650287,4.51882286789794,3.9566146216143814,5.926678985293209
2024-08-12,40.563547266030234,29.64227212992797,4.901349785013882,5.532989892070197,0.4046312553795602,4.55588019664286,4.514580877669415,3.957197103158986,5.927551494106897
2024-08-13,40.325606757169346,29.544179803601967,4.900684086335539,5.523589907165983,0.9113477564055666,4.528060415758275,4.4567741910310845,3.9330330883966744,5.876723994135567
2024-08-14,40.334639696463256,29.563026898982713,4.900569082609175,5.530413675153636,0.8734583890659651,4.528855600531911,4.457556857040556,3.933723778833405,5.877756021319378
2024-08-15,40.28230440720461,29.642547641305732,4.933503469829204,5.534550608621397,1.0033504152194828,4.525058902775571,4.455769547581843,3.9304260008597804,5.692489006602375
2024-08-16,40.28090955433631,29.624748892005776,4.932974512477667,5.530058394487856,1.0295598336376033,4.52457373778331,4.455291811613202,3.9300045908535775,5.6918786728047
2024-08-19,40.191674701760974,29.61481168690278,4.924191196001491,5.52021195135549,1.1804826505205865,4.516517591748452,4.447359024229823,3.9230070939099013,5.681744103570501
2024-08-20,40.09762519896968,29.669309223928288,4.909458462130855,5.5177490196154695,1.248785762278751,4.513706908538608,4.444591379228197,3.9205657594200054,5.678208285890145
2024-08-21,40.01008657970871,29.73368519978702,4.9424240572684965,5.49968818890612,1.2989186992579576,4.498226604711791,4.442866799925903,3.9104893639926566,5.663614506441348
2024-08-22,40.004848329701936,29.722782204302796,4.944326630032688,5.502446952000566,1.306411528164432,4.4973106315143365,4.441962099637054,3.9096930716398894,5.670218553006304
2024-08-23,40.00853446712436,29.749018778737153,4.919926332031504,5.503354142562454,1.294019181214862,4.495142627432687,4.442694447650258,3.910337664252124,5.676972358994601
2024-08-26,39.53722938963125,30.09624188618918,4.9429661494391,5.5215072543866395,1.3216401695787678,4.509970098946895,4.46513311466222,3.9232361249091436,5.682075812256804
2024-08-27,39.50268439609108,30.132115253571662,4.9391332749437895,5.520028229173451,1.2873047457867668,4.505586051833195,4.5171732332221595,3.919422429555867,5.676552385822034
2024-08-28,39.416516924799296,30.027026422920272,4.936865459726159,5.5185798154117665,1.5046555224379563,4.486910989676315,4.51598796104541,3.91839400268029,5.675062901302535
2024-08-29,39.46144182723842,30.18459700235753,4.95773692515055,5.534284597684571,1.2662646809729912,4.507476563558344,4.467440425778673,3.9295449738956196,5.691213003363309
2024-08-30,39.420333877561355,30.1570472660574,4.977885260377572,5.529492972254107,1.3389372268515678,4.5027810149122365,4.462786583757081,3.9254514707299766,5.685284327498703
2024-09-02,39.41074155654166,30.14970902079341,4.956233885183177,5.529120794087559,1.3853316111750809,4.501685333655184,4.46267397188807,3.9244962735778812,5.680007553097987
2024-09-03,39.2883011099437,30.050845336461084,4.971026598484826,5.511960441338685,1.6679521097273597,4.490804473923939,4.446100159782998,3.9116274873323227,5.661382283005085
2024-09-04,39.253021694940884,30.026085110549104,4.968869441646803,5.5112962778069114,1.7470335578016387,4.487104300698996,4.4414674740675615,3.9084045237455927,5.656717618742506
2024-09-05,39.160940451558496,29.991198879188396,4.963096290458288,5.506829340554964,1.9057282806444087,4.481890895148539,4.4363070923091374,3.9038634887100696,5.650145281427699
2024-09-09,39.11927677399574,29.959290972345137,4.965553527680495,5.503872145217778,1.9762400101361512,4.477122571023181,4.454799825518921,3.899710133153049,5.644134040929547
2024-09-10,39.054770923965286,29.925426990618238,4.959940797590169,5.498617032479207,2.0938021994158977,4.4720619306671,4.466188062328699,3.8953021612550756,5.633889901680332
2024-09-11,39.021219460164886,29.903579498891393,4.955679774668117,5.464935235423747,2.1837037866451476,4.468220038359703,4.481656552279333,3.8919557560307454,5.6290498975369285
2024-09-12,38.85518516483463,29.882790471701114,4.950967491924313,5.482675951658661,2.3629687682251226,4.462232967312625,4.494930945763963,3.886740834781703,5.621507403797862
2024-09-13,39.775403528611875,30.590513068731852,5.070196265343561,5.61252372028858,0.18382175171432436,4.552124439865676,4.481982448713357,3.978791619670151,5.754643157060628
2024-09-16,39.645907328046206,30.49091998194127,5.053689301384994,5.59425110875268,0.5127261889890949,4.53730415478571,4.463456160868235,3.9658379258825023,5.735907849349306
2024-09-17,39.665414595599415,30.525604148071757,5.066016652512392,5.597003689296121,0.43720471607968253,4.595628936913922,4.465652348051482,3.908744783173897,5.738730130301334
2024-09-19,39.545166015385476,30.409517371695316,5.003566267329754,5.580035966811639,0.8096751311964507,4.581696954594108,4.4521143991845165,3.896895139967408,5.721332753835331
2024-09-20,39.50679383649118,30.380009860202712,4.982048746254642,5.559919354127318,0.9372877385536866,4.577251159749986,4.447794343223268,3.8931138343740783,5.7157811270231305
2024-09-23,38.56293957733863,30.40862236253597,5.0112675033822125,5.56515579763819,1.7622630366044247,4.581562106655234,4.454926552752224,3.8967804470309613,5.7564826160621525
2024-09-24,38.9809326509139,30.748145775422387,5.072527725355598,5.625477873762982,0.642897023224541,4.623289199532317,4.517098335635722,3.939018597284933,5.850612818867621
2024-09-25,38.639539390022826,30.753189291947947,5.082647536035951,5.629349316052861,0.9755749447678366,4.620768879290094,4.514635903830124,3.9368712974131825,5.847423440639177
2024-09-26,38.285264767494276,30.46807557798657,5.027336572277662,5.581806914527421,1.2269097544471648,4.580484034597189,5.135288288633348,3.9008753399271088,5.793958750109258
2024-09-27,38.046580338478954,30.415236555648526,5.019407656926381,5.575181741401923,1.4608761843477271,4.575047354290529,4.78586836144836,3.8962453025819,6.225556504875702
2024-09-30,37.94928591904962,30.281885130659642,5.008399513542442,5.560781267274771,1.2888190098064443,4.564208581886207,5.182475395833802,3.8509592665174943,6.313185915429568
2024-10-02,37.76955599860632,30.127560057733792,4.983834186921243,5.5336140042819295,2.0108670566612674,4.542709355605236,5.031471773561373,3.8328197264013304,6.167567840227507
2024-10-03,37.90435609277796,29.538896834590776,5.307135362488637,5.484445723961015,2.5588149407299516,4.515729053114753,4.630532062658171,3.8647335405652683,6.19535638911347
2024-10-04,37.939774232311606,29.033998518469417,5.3852087391084265,5.47442614224851,3.001697856801459,4.454986397729183,4.667703908051748,3.859746084407234,6.18245812087242
2024-10-07,37.66924932397983,27.90907550613328,5.472455878654256,5.439214270792274,4.415603348862369,4.441985577324259,4.575772789213225,3.838125681418762,6.238517623621749
2024-10-08,37.47808992139301,27.61578875019176,5.888962492278611,5.410639835541468,4.547769172424614,4.422360403026842,4.589494322676958,3.8186484201119892,6.228246682354753
2024-10-09,36.492208670441514,28.922905729895266,7.624319073366694,5.282889186202218,2.6119064469310924,4.277737445996479,4.585571358663419,4.028105628643823,6.174356459859495
2024-10-10,35.48866979616284,28.943067830054385,10.214476229304498,5.160939245859373,0.7685169173355688,4.266887464493503,5.0627368928966385,3.937637593044105,6.157068030849091
2024-10-14,34.91275765691672,28.602615269364218,9.876638096402855,5.067603325505403,2.42168422808488,4.1954042978443455,4.937729989875677,3.932665584295368,6.052901551710532
2024-10-15,33.97706505319829,29.22391609387719,9.79683483862644,5.05621496935407,2.0574182840441666,4.196872276740751,5.669711558719482,3.9582229424791713,6.063743982960437
2024-10-16,33.61035568860159,29.859486502572203,9.364098344716233,5.0271178675183705,1.8543862957353903,4.202293472560239,6.086070041662001,3.9094956363914934,6.086696150242489
2024-10-17,31.71149887534237,29.926396132449977,9.299505831133452,5.052656610701297,3.5707232499018096,4.217003817400868,6.0365008909241125,3.9997278040070507,6.1859867881390596
2024-10-18,32.048348808468894,29.998140316457384,8.893788360603752,5.063951627482418,3.966645723616944,4.239856204230298,5.573419713534643,4.006469624180924,6.209379621424739
2024-10-21,32.08504207319447,30.252371765875928,9.046803994931446,5.118562082301099,3.719223960002756,4.288387858236251,5.144867190097746,4.049676025917927,6.295065049442369
2024-10-22,32.21888530894175,30.42927921545665,9.228490282466725,5.137366116846417,2.1619364636845413,4.308839905457326,6.058232665328477,4.1209271315603635,6.336042910257744
2024-10-23,34.31429590354756,28.86182253406942,9.065212752525719,5.03631955001857,2.123685825186231,4.189226406136594,6.372829521097309,4.10247000997514,5.934137497443455
2024-10-24,33.612273608152,27.992228433353716,9.281671842871868,4.830513065742823,3.4650182126175713,4.018035926676466,6.147816274045807,4.9360141720969315,5.716428464442816
2024-10-25,34.68057629222383,29.147456864777045,9.522667046922075,5.003517240342801,0.2550228354858942,4.219222130864801,6.430483091769731,5.109987532950072,5.63106696466374
2024-10-28,34.23873483249682,29.125124708341914,9.878714952466055,4.99458283822625,0.324626534709786,4.236968207344615,6.431431853351054,5.139523069852065,5.630293003211446
2024-10-29,34.15354155567927,28.52407913596696,9.52730353550925,4.9486489224825885,1.70523853257319,4.209804222768641,6.208866572175309,5.215726819022177,5.506790703822615
2024-10-30,34.54198970892134,28.980245991374765,9.75333288528837,5.007288075650556,0.5621495287632012,4.257345274833351,6.05404230205502,5.274627691161872,5.568978541951515
2024-10-31,34.24180759551332,28.71721246312977,9.478019029351014,4.9607402753001555,1.8057908867083792,4.301451232694594,5.971385753127807,5.225594699054863,5.2979980651200975
2024-11-01,34.16950472068937,28.762054089030958,9.35668193327308,4.950923058990734,2.217077272171045,4.291123157685658,5.920533519055056,5.215253340576287,5.116848908527815
2024-11-04,34.24267683999509,28.92443644397169,9.339421598938639,4.98227289729458,1.9307674998977213,4.316712058959328,5.869997837534555,5.246353031250548,5.147361792157848
2024-11-05,34.036365934899074,28.571158710536153,9.264493099786723,4.954897681983158,2.6376255521314937,4.35838315337331,5.840469553801102,5.217526821448149,5.119079492040842
2024-11-06,33.57751028508629,28.39373196074834,9.20095302326277,4.978696676491862,3.3030820425074348,4.339633446418521,5.864222635688547,5.20227123593563,5.139898693860609
2024-11-07,33.75488156971229,28.25975735481267,9.591529271421702,5.029692504722264,2.9687730121961655,4.369677468404083,5.944303920203941,4.942629504605836,5.138755393921053
2024-11-08,32.94934548109453,27.741032040650538,9.138273086646816,5.029369249730804,4.85810065385785,4.406121966303771,5.86220801523073,4.887223843849755,5.128325662635205
