date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,BNP PARIBAS,CITIBANK N.A.,HANG SENG SECURITIES LTD,ICBC (ASIA) SECURITIES LTD,CHINA CONSTRUCTION BANK (ASIA),BRIGHT SMART SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD
2024-04-30,26.852714175836695,31.07912785798394,6.352078475579952,12.022990913080916,2.609768676013468,5.030780498101435,4.2100985245122935,2.683630053636491,4.53837131394795,4.620439511306864
2024-05-02,26.49525656931388,31.206899583807136,6.38739748227041,12.15264585912487,2.6379122069636236,5.101622664410781,4.238909238233999,2.8038186350745438,4.3135671308839125,4.661970629916844
2024-05-03,26.50015088404105,31.039851645631984,6.299284222044209,12.158697477331707,2.639225800540261,5.253553244471652,4.241020075710923,2.9048082710348786,4.29911624113162,4.664292138061719
2024-05-06,27.149862706990447,29.120804940664513,6.532363368948232,12.715868881076798,2.7995843009778136,5.29391797723842,4.334558870984341,2.93912744370568,4.2735087460409,4.840402763372855
2024-05-07,27.61756268973145,25.755745223805338,6.844029489687989,13.650913636148362,3.008772801436782,5.581087819949093,4.615308896031113,3.1852131817679514,4.763890268941571,4.977475992500356
2024-05-08,27.343834190287975,26.055450447031397,6.924980625984515,13.531355918703165,3.0361214111217625,5.509998116480236,4.647889567643192,3.214165567946804,4.694743293123467,5.0414608616774945
2024-05-09,27.229669372761517,25.95029671434905,6.936301320428064,13.535160954997464,3.036975172727963,5.567787816667932,4.658569940882091,3.2150693958200347,4.8272907838114225,5.042878527554457
2024-05-10,27.279060593088744,26.174002169268203,6.938673873934367,13.466996067152188,3.0216805580036765,5.5490738642351465,4.588477884375953,3.198877874676732,4.7656752010490075,5.017481914215981
2024-05-13,27.366239241827607,26.141881705962376,6.909067545912244,13.445678620346738,3.016897418969767,5.540290013231516,4.581214599176313,3.17519141934781,4.767442834915188,5.056096600310442
2024-05-14,27.076488708800618,26.066196037952622,7.0395075760091315,13.699526872988118,3.0738550601441488,5.568990494767331,4.76257790182828,3.244624785707712,4.33565358791937,5.1325789738826675
2024-05-16,27.423208883346177,25.82432354669728,6.961929190199339,13.621986111988951,3.0753237344240985,5.575203457192154,4.82995629455564,3.2073928518533545,4.377147891941048,5.103528037801955
2024-05-17,26.639640410880094,26.47864272228773,6.802589586606906,13.29220482146194,3.0008717256209088,5.615128075548326,5.633538331533731,3.111333261533335,4.446076820475151,4.979974244051876
2024-05-20,26.5979421640977,26.37058314015398,7.0092308320746115,13.303612956772076,3.0079348206518866,5.551682168980951,5.783775905142361,3.110056064562907,4.307659743155788,4.957522204407738
2024-05-21,26.29761838415115,26.585815344244708,7.1317176293225994,13.337728864375512,3.069944674873967,5.610914267308112,5.516454431158143,3.117174592948951,4.316814512053548,5.015817299563312
2024-05-22,26.72140447315344,25.22838827891928,7.296441366087107,13.645794978695358,3.1408522436798805,5.817824771370117,5.643869877874001,3.20850136892837,4.194245765406364,5.1026768758860825
2024-05-23,26.98109673305505,25.074076698134906,7.123785971964894,13.704067837076881,3.1542649058427665,5.823258287709722,5.658265969557947,3.1930866277608314,4.144218814753419,5.143878154143588
2024-05-24,27.155919185690834,24.998860828095566,7.1161887476962065,13.689453013279351,3.1412059322255734,5.778267702489018,5.652231661998486,3.1509010122633065,4.139799176112098,5.177172740149556
2024-05-27,27.533471161929896,24.239419301098728,7.197787260883992,13.660316683290588,3.134520258772061,5.78531825538794,5.67889935771358,3.1441947040151854,4.372849249891888,5.25322376701614
2024-05-28,27.138587917047648,24.41703645061936,7.439498087055759,13.749438872935515,3.154970392939877,5.774374824115269,5.599098691174166,3.174445518822222,4.450066264115814,5.1024829811743695
2024-05-29,27.250299801613952,24.51087161340135,7.373042109443776,13.721782169607025,3.1308855091216032,5.7302935398429335,5.556355456002845,3.1502119628816128,4.512726952962311,5.063530885122593
2024-05-30,27.3972337506813,24.768938700867707,6.844467937007661,13.747021881967294,3.1366444294066222,5.760195788570804,5.566575762064222,3.1560064320572803,4.559751624229998,5.06316369314711
2024-05-31,27.522118724329687,24.759468748413934,6.789555384672842,13.579110769345684,3.1122785613803576,5.755321278121831,5.5733726853026715,3.1505835282896544,4.5008336118423635,5.257356708300974
2024-06-03,27.88591623181203,25.0155424234375,6.255051882656369,13.500248964393807,3.0942037471283412,5.474360475688603,5.645731760144942,3.1703687624422696,4.72223094946356,5.236344802832577
2024-06-04,27.78890890935772,25.693858697835083,6.202297652374294,13.245268179317392,3.0357631581651288,5.4270104458275075,5.61382664017613,3.1104896359045777,4.7451313364550325,5.137445344587141
2024-06-05,28.92413933764172,25.62750942854745,6.172889643353178,12.797013909758489,2.9330250498388644,5.207247550021614,5.39676609170351,3.0593707442934615,4.44917338329403,5.432864861547681
2024-06-06,28.87259684594633,25.629822441201078,6.22759981985088,12.798168905142823,2.9332897702196177,5.207717530512983,5.397253177204096,3.0506213610284023,4.4495749437485275,5.433355205145261
2024-06-07,28.889243764046512,25.665684143666695,6.225352341409149,12.856705922475417,2.932231175301411,5.214860367151432,5.413349862094912,3.049520422313467,4.321657639905772,5.4313943616352285
2024-06-11,29.441389776343573,25.566813665444105,6.1559269532354755,12.677640870358855,2.9173740778376813,5.228077093617375,5.361901592600754,3.0511985768210614,4.219932534609246,5.379744859131871
2024-06-12,29.723834717544445,25.650851757978888,6.092463016639545,12.387128990541298,3.059418657706438,5.15177969372406,5.301234053439604,3.059418657706438,4.24626210250635,5.327608352212936
2024-06-13,29.745395631878303,25.30006357992048,5.97841043297322,12.222700533398436,3.8232495464431047,5.072590670401519,5.262381477797494,3.0021454988090626,4.356561715225795,5.2365009131525895
2024-06-14,30.118970358203956,25.208668071254632,6.192208534530494,12.076677914144348,3.420854984089937,5.043928105737064,5.341630439127954,2.9855291148629166,4.440017658001261,5.171514820047445
2024-06-17,30.397703997817516,24.98127065612249,6.1825838639628845,11.992016696354895,3.405319893814967,5.084583997412099,5.304183970722256,3.0997380848010634,4.400445619022763,5.152153219969071
2024-06-18,30.094822841087844,25.76221759039897,6.128884784460612,11.82325162319683,3.357396423096236,5.1462646695606775,5.229537560653892,3.0561151031209843,4.321863047737851,5.079646356686105
2024-06-19,30.226340879135282,25.694961142894112,6.104990913019639,11.777157877885251,3.3443073862924706,5.14279125825024,5.21744467974097,3.0524954565098197,4.363077744902623,5.076432661369592
2024-06-20,30.3951367781155,25.667908273902995,6.080670780158278,11.666835117681522,3.3211966431410445,5.09461605905153,5.168570163134537,3.02390114472736,4.519417471739261,5.061747568347972
2024-06-21,30.39654789044537,25.605019177028943,5.994603228126418,11.564208634997893,3.291981973837141,5.147539728499859,5.147539728499859,3.2905159023954793,4.48780757975225,5.0742361564167915
2024-06-24,30.483385178304317,25.508454604133075,6.0335074276930705,11.498650357029765,3.346207515401641,5.118357978928886,5.110259311240708,3.320453752153233,4.543352573068205,5.0373713020471005
2024-06-25,30.601455501859842,25.396872692308005,6.03170793970869,11.385513109905128,3.3434506040163603,5.145876333075905,5.09755824544139,3.3822661344160876,4.590218325278976,5.025081113989616
2024-06-26,30.574869753766237,25.70801079131814,6.004923558838283,11.274742398348925,3.310921863424274,5.175558286435651,5.1037862917085,3.189866432317813,4.673154323345596,4.984166300496582
2024-06-27,30.5513974140737,25.638901422999577,5.928833309060928,11.211622741572103,3.3040711587327736,5.1648494195711985,5.093225929931536,3.3901785096106787,4.751024812764261,4.965895281683248
2024-06-28,30.648052228294148,25.693005093676025,5.963988339566724,11.20990929800911,3.305912788813501,5.151803011615046,5.096064802834048,3.392068134386414,4.570533120041788,4.968663182763198
2024-07-02,31.000784839940575,25.506983818470214,6.0178918366433045,11.06019384525219,3.2303352028603056,5.130134946903496,5.08299741293501,3.33890865610105,4.674472118541471,4.9572973223523835
2024-07-03,30.93276756378672,25.51786601900942,5.947714394942194,10.916963858523493,3.258292874141866,5.397143701277401,5.0171723774805725,3.318933195613115,4.769027839490807,4.924118175734411
2024-07-04,31.13350602175316,25.529087512426667,5.927608787118261,10.908504840105659,3.255768183230524,5.392961720044848,5.0132848173405415,3.3163615174988434,4.610362389980869,4.912554210500623
2024-07-05,31.23427561755519,25.45048544139573,5.912947499982609,10.974275973104977,3.255444742539445,5.163201215671089,5.155471872533857,3.3545349215587614,4.59895916665314,4.900403549005195
2024-07-08,31.288903193959477,25.476084182933313,5.926632009538318,11.164660561049338,2.8782077122039875,5.230291434005096,5.160657376451773,3.357908997571319,4.603584916025196,4.913069616262183
2024-07-09,31.18109534733513,25.64153567662593,5.913656014149766,11.082344971971574,2.8569870613814454,5.23780961253265,5.184049103313106,3.333151571611687,4.661804156608971,4.907566484469741
2024-07-10,31.22944313409175,25.26835796569821,5.875817837563091,10.701843028055142,2.9681187791289134,5.316935421136782,5.264068165528888,3.2777698476894366,5.097913933618363,4.999731887489417
2024-07-11,31.129285901230695,25.105232884704655,5.9243883069073116,10.768888112302404,2.9471957020437642,5.556926247364959,5.264456444872067,3.2546639559465484,5.061977350838526,4.986985093789066
2024-07-12,31.14684292097817,25.26104751278016,5.882128432457674,10.596811527175658,3.0009332079077957,5.5453653542635335,5.290922139627959,3.2478927985834996,5.051446172912125,4.976609933313427
2024-07-15,31.084035188741037,25.2101085103189,5.8702670971529205,10.575443014718239,2.9948818141963374,5.57899430225602,5.317595640169058,3.286154609093238,5.115945243701972,4.96657457965228
2024-07-16,31.044065636024488,24.948984177852264,5.794297965087127,10.578308079851368,3.5434360632648194,5.341154149868774,5.363439911272955,3.2982926878188255,5.125725122961688,4.962296205997693
2024-07-17,31.007614649585175,24.975150370696696,5.755816141522236,10.508054084009826,3.519902948084752,5.327819556639814,5.327819556639814,3.3649386673514616,5.254027042004913,4.958856983465311
2024-07-18,32.05849788111368,24.725737917163514,5.781040601512303,10.099066013944096,3.416069446348179,5.411735796501689,5.2270833939963826,3.330845260576499,5.106349130819835,4.843574558023821
2024-07-19,32.67486014590512,24.478441604970243,5.762884386124363,9.845506095812466,3.3535821186723704,5.721224980923464,5.04078802930878,3.38135505547297,4.999128624107882,4.742228958702337
2024-07-22,31.080390600264007,27.943994484585726,5.565650549855868,9.439131811394514,3.1926475244422616,5.407009679076129,4.798886341087126,3.219087669572218,4.831936522499572,4.5212648172225816
2024-07-23,30.946497950360847,28.100116156068054,5.594401921007307,9.376532797181262,3.171474328458368,5.417114536186653,4.767060791844255,3.3290631149656162,4.799891789033265,4.497846614894373
2024-07-24,30.921139975056423,27.96185346335734,5.572083599566005,9.326046024625732,3.158822040599038,5.604783620690219,4.748043067235821,3.309242137770421,4.91154317285689,4.486442898242112
2024-07-25,30.932829069855668,28.12170284899786,5.525109091722647,9.195545413219147,3.1516467354192566,5.726140056327579,4.708015493650988,3.2813441319385674,4.90904645825592,4.448620700612366
2024-07-26,31.01033183247971,27.98869490232197,5.579021845901612,9.119927040583676,3.2958152176366746,5.720916043138416,4.688958245052569,3.2829157451606013,4.882450332193665,4.430968795531107
2024-07-29,30.961142387259944,27.936930863711325,5.625216878729432,9.069619916218263,3.277634920217491,5.747085887504642,4.675921441954111,3.2840490785740815,4.958144409644072,4.464254216186641
2024-07-30,30.962163100582035,27.84430965737376,5.597571024368262,9.025046098582353,3.3125876415588693,5.725223727318508,4.6593236576839585,3.280674465821308,5.125256023452355,4.46784460325859
2024-07-31,31.188334535324262,27.74099918112386,5.562775958405405,8.9689455019216,3.42519842364757,5.7213499595002,4.649389712099387,3.2475955424214,5.055339154902062,4.440072030654258
2024-08-01,31.206685935988652,27.736879495885187,5.541669750643839,8.945115328094051,3.4793588617056073,5.611256927877951,4.656014767664231,3.238966794896856,5.181081650430714,4.402970486812913
2024-08-02,31.219739274697655,27.76324103397044,5.5406182343264065,8.918118390867846,3.4660488497840993,5.603867300928306,4.6614562085600015,3.2383522100172604,5.186423461355769,4.402135035492213
2024-08-05,31.17185279796652,27.782570472122238,5.544475746399731,8.924327400026963,3.468461996606224,5.607768848527581,4.664701626822604,3.2406068289459613,5.190034374483766,4.405199908098416
2024-08-06,31.843259292348446,27.47298407649869,5.465261587009647,8.746914092451513,3.475057881237869,5.546367067182165,4.623012369833503,3.206785908359542,5.178272964860739,4.442084760217887
2024-08-07,32.16988767435146,27.313242456337555,5.502825298899249,8.68704443253196,3.4500859739166083,5.484276449577117,4.618663481210943,3.178036183858668,5.1318483124566034,4.464089736859841
2024-08-08,32.06921213462393,27.368303280294683,5.507646108702761,8.68489650137753,3.4986842845406985,5.482920424713074,4.617521485074032,3.1772503926747686,5.130579427860035,4.4629859601384885
2024-08-09,32.01867018003124,27.25712258638063,5.483996505489222,8.63790929396004,3.479755630164686,5.4532566147633865,4.647871477746471,3.160060766615987,5.299557161134204,4.561799783714129
2024-08-12,31.99826167126313,27.256589475131527,5.487520800711536,8.624123853467236,3.498754872936886,5.444553635605294,4.640453831474185,3.1857083843056904,5.309513973842817,4.5545195012617
2024-08-13,32.05208956150209,27.182273523044504,5.493590503831073,8.633662928280376,3.5026248178788717,5.450575813085192,4.633296688913456,3.189232071016025,5.296951917564189,4.565702174884214
2024-08-14,32.074466352538884,27.185614611059457,5.494265744236398,8.634724128246242,3.5030553402849525,5.426662921880022,4.633866186973428,3.1896240729962986,5.29145727716727,4.566263364617051
2024-08-15,32.10564760826441,27.138733135473426,5.492240520816758,8.631541310679582,3.532481319317267,5.424662617316776,4.632158112635164,3.1884483560446286,5.289506810316811,4.564580209135181
2024-08-16,32.10525960596362,27.145049145649164,5.472557150491027,8.619891027398983,3.5277134097896194,5.478692304247183,4.625905932141518,3.1841447994448915,5.282367384050195,4.558419240823803
2024-08-19,32.16072250408768,27.07614545691391,5.480963789385979,8.633132426106837,3.5085541745957327,5.499397524103644,4.639156570612571,3.1890361061561916,5.247469816295544,4.565421631741908
2024-08-20,32.26279423159153,27.00841875499601,5.490625753427347,8.619362216274215,3.502957882912866,5.539703972452395,4.631756920488991,3.19621901400631,5.190021661898922,4.558139591951417
2024-08-21,32.129182314757095,27.03641327720718,5.475174823249733,8.595106845436733,3.49310036209564,5.597525098629616,4.618722895590557,3.211694728721911,5.175416648569022,4.667663005742511
2024-08-22,32.2133527337711,27.07136191439353,5.462476448792182,8.57517252575756,3.484998941073001,5.584542961614354,4.60801085903698,3.2042459615820063,5.139000189813427,4.656837464165849
2024-08-23,32.09296127242445,27.197537227287416,5.446188915210445,8.549603827788465,3.584139967663633,5.549636078963046,4.612526477910076,3.19469182177149,5.1297622966730785,4.6429521143078984
2024-08-26,31.9895617472443,27.255700241875253,5.4577911634666,8.510762025161569,3.5678568205125725,5.506251018414139,4.833870531017033,3.1801779809322586,5.106457215096941,4.591571256279337
2024-08-27,31.75317877912489,26.89846386849429,5.423623522273275,9.300220135307669,3.5334816954211012,5.453721322063915,4.845745766292993,3.1963863377659365,5.050410804869342,4.5447677683865955
2024-08-28,31.645284636457454,26.74335740200078,5.451322035648524,8.570342766882138,4.847834270204262,5.283219594020596,4.8449525140620695,3.1879427323010643,4.923000076246464,4.502743972176645
2024-08-29,31.550412936572293,26.821824144824884,5.4420097871897255,8.593559525894996,4.860966883805265,5.2975316512466355,4.858077321086403,3.2206584470647157,4.87613708807929,4.478822214235792
2024-08-30,30.766492342856605,27.339211187215284,5.328143501521527,8.401963633063017,5.749444051840951,5.1984762924137025,4.7623229526873825,3.176846623141707,4.891990161795207,4.38510925346462
2024-09-02,30.89391023033783,27.19243470815818,5.302118330874422,8.23712758617259,6.007194728781432,5.20848268706207,4.746156695738583,3.171907434143418,4.869053478242296,4.371614120489176
2024-09-03,30.429796706925256,27.098574844818586,5.30895355603202,8.282905110951857,6.606775888912783,4.851891329353767,4.752275203026455,3.4865644214559075,4.582341811056335,4.599921127467037
2024-09-04,30.618626370116125,26.747398090790327,5.3101982180944125,8.973414428148505,5.919757395447413,4.894056856632267,4.75338935416619,3.5108264157158424,4.58341612201968,4.6889167488692385
2024-09-05,30.38333456370241,26.6893790860121,5.266367154144707,8.777278590241178,6.434733377084095,4.900162815611465,4.725779797262303,3.4818475997049436,4.580460615304668,4.7606564009321355
2024-09-09,30.72751190777594,26.595388220313033,5.230828322138284,8.616160433599335,6.3957978051282875,4.832893201711006,4.8040573234191735,3.460305395019813,4.613740526693085,4.723316864202045
2024-09-10,30.670908861693658,26.661527984613887,5.2211926309227,8.217639111395613,6.7666656496758195,4.858529857220241,4.7952077856213995,3.4827139379363103,4.605241570824874,4.720372610095495
2024-09-11,31.464952605671048,25.75037057706886,5.340206079240177,8.354099209798475,6.365846517205835,4.9333878049632975,4.795871768588015,3.5009290927207606,4.646896062514791,4.847440282228745
2024-09-12,31.51447293026536,25.725312272639588,5.335009396371163,8.345969635095662,6.359651758978929,4.934311265742427,4.802653308535843,3.4975222544879623,4.642374056284349,4.842723121598716
2024-09-13,31.567519886011436,25.709620527539904,5.32464631379649,8.329757859994938,6.34729834187543,4.970431644852947,4.804750590024516,3.4507364522887123,4.6619220944827635,4.833316289132865
2024-09-16,31.536321021860424,25.654224396598284,5.315535794030972,8.486606503774771,6.336438054901729,4.939113731363543,4.796529616716789,3.4562389390373065,4.6539455020700355,4.82504643964614
2024-09-17,31.56662485132906,25.672101137921526,5.321606005877748,8.496298000800524,6.343674112156844,4.9162046899793355,4.7905873808277155,3.4601858793582783,4.602161417100285,4.830556524648685
2024-09-19,31.54290436105552,25.70310400142437,5.329982406492763,8.468623009887859,6.340054018858093,4.913399199133051,4.816386671391747,3.4582112830135054,4.599535138793541,4.827799909949547
2024-09-20,31.054808424686335,25.20383640395395,6.9468252614488915,8.031284357652288,6.554796884174355,4.768201779941014,4.751313225820797,3.4114879322836535,4.537391540298061,4.740054189740653
2024-09-23,31.120212279632074,24.986954548999716,6.979586701439356,8.45406708942695,6.222421096797075,4.747940708809479,4.827642351403403,3.45563550389371,4.383590342665826,4.821949376932409
2024-09-24,31.067427540132996,25.277485813378636,6.8590270549878625,8.126112669204051,6.628771111874491,4.677127252612156,4.830942643380156,3.4295135274939312,4.278346609880304,4.825245777055415
2024-09-25,31.718677271797596,25.30741187442708,6.887903781282563,8.126575629354434,6.629148765618137,4.72297124456844,4.836915062290236,2.6947712891204736,4.244407210136898,4.831217871404147
2024-09-26,31.411861865957537,25.29284391466068,6.888942927400292,8.464160375984228,6.712407235769574,4.718374557688658,4.91569895493517,2.7103086327682697,3.998720873613143,4.886680661222448
2024-09-27,30.634796537462748,24.864656897614086,8.152951244999123,8.443226853518839,6.776007062758341,4.710855114185372,4.916441060565033,2.660869534571039,3.9472501704894887,4.892945523835928
2024-09-30,29.914830832596024,24.898856645659208,8.175114998859643,8.69461695886945,7.490520963330605,4.653150721116071,5.123968862411653,2.684274857516367,3.5892240122143675,4.775441147426612
2024-10-02,30.1440508754239,25.575391756158112,8.259753397526989,9.708243777210454,7.257561361171138,4.560004812260397,5.381452487660498,2.4772792100648684,3.7126847691311604,2.923577553392482
2024-10-03,33.23299965579928,19.21314148359773,8.565823220507236,10.11639400221343,9.024871530467465,4.297164227925012,5.864952171778249,2.5583448720150566,4.01211187449715,3.1141969611993865
2024-10-04,33.43557416162752,16.763098882941428,9.50359894812439,10.951247000233732,8.526502467310165,4.103826818508259,6.996561887945471,2.6690302240674013,3.8878359333236134,3.1627236759180195
2024-10-07,33.54935707344499,16.679725398594105,9.686379009139024,11.00399279277022,7.554388978983612,4.165847722604657,7.846201913627568,2.3883149537489103,4.009236905965384,3.1165552511215293
2024-10-08,32.731374839547136,16.573135639899267,9.853670191485115,11.226818018185595,7.710829656580752,4.353574380778207,7.712962346793067,2.4373602426456262,4.313486218892589,3.086788465192652
2024-10-09,32.292812626934854,16.477963119709315,9.53322812999079,11.087255166669173,9.19856748203216,4.196520688451096,7.617080947716895,2.3753890689345827,4.18860272488798,3.032580044673151
2024-10-10,35.15776912438539,16.19569499274717,9.399109695442737,10.752658281698382,8.452548702208713,4.315604288267008,6.043381805811629,2.5724687483442135,3.9777277959471715,3.133036565147579
2024-10-14,35.33109406078695,16.277334131669527,9.419762298422,10.83549360386044,8.351791077837023,4.112641003484405,5.949721451732034,2.4948006087313486,3.9916809739701575,3.2356807895061124
2024-10-15,35.3520916647672,16.274161315996125,9.465745737953323,11.050432736032157,8.373277518248065,4.04376657925366,5.899052743892511,2.445948698687139,3.9983309997114844,3.0971920054583277
2024-10-16,35.32089821678219,16.281908729585037,9.461446874732713,10.72245337588209,8.80597297356623,4.057068419885388,5.888804534833642,2.4524070299307197,3.9056852698896645,3.10335457491233
2024-10-17,35.251849054531995,16.21162873344309,9.808205803163702,10.452179061335414,8.437149210112988,4.006377559537367,5.757312937409253,2.6264030668078293,4.028635212645908,3.4202593610124556
