date,CHINA SECURITIES DEPOSITORY AND CLEARING,HUATAI FINANCIAL HOLDINGS (HONG KONG),CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,"CHINA MINSHENG BANKING CORP., LTD.",CMB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,INTERACTIVE BROKERS HONG KONG LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,15.233326576673473,6.666626176298665,1.7071050320663688,0.0,0.0,0.0,0.8288727103074959,0.0,0.49016778470082234,24.926098280046823
2024-03-04,0.0,15.184443857833655,6.664376590307909,1.6955301274046324,0.0,0.2547459949705895,0.0,0.8167092511714338,0.0,0.48877814219199806,25.104583963880216
2024-03-05,0.0,15.165217745005686,6.660976053345139,1.6955301274046324,0.0,0.2547459949705895,0.0,0.8203877166359688,0.0,0.4881241927760807,25.08498183013809
2024-03-06,0.0,15.158187788784572,6.6641042203761796,1.6922930777958416,0.0,0.2547459949705895,0.0,0.8233468377429946,0.0,0.489759066315874,25.08243698598605
2024-03-07,0.0,15.147953480425466,6.662730926602753,1.666135101159149,0.0,0.2547459949705895,0.0,0.8228563756810567,0.0,0.49588984209009884,25.050311720929113
2024-03-08,0.0,15.136264134615946,6.669466605586702,1.6542005243186582,0.0,0.2547459949705895,0.0,0.8231506529182194,0.0,0.5010069962696518,25.038834908679764
2024-03-11,0.0,15.127386771294868,6.657515680010813,1.6542005243186582,0.0,0.2563808685103828,0.0,0.8215157793784261,0.0,0.5058952681536337,25.02289489166678
2024-03-12,0.0,15.115550286866764,6.656304892667242,1.6542005243186582,0.0,0.2563808685103828,0.0,0.8210253173164882,0.0,0.6151865642888148,25.11864845396835
2024-03-13,0.0,15.078700237279824,6.650310792320943,1.5956230053878646,0.0,0.2563808685103828,0.0,0.8325511757720307,0.0,0.6597859144543755,25.073351993725424
2024-03-14,0.0,15.078700237279824,6.6723446369661525,1.6044513225027486,0.0,0.2563808685103828,0.0,0.8283168533039662,0.0,0.6230830034860163,25.063276922049088
2024-03-15,0.0,15.078700237279824,6.663042206524731,1.6235793429183298,0.0,0.2563808685103828,0.0,0.8522023557203461,0.0,0.5534537394262203,25.02735875037983
2024-03-18,0.0,15.078700237279824,6.683737253228203,1.6388327130446012,0.0,0.2563808685103828,0.0,0.8503385998849817,0.0,0.5669577948649129,25.0749474668129
2024-03-19,0.0,15.078700237279824,6.697938418744263,1.6376392553605523,0.0,0.25629912483339307,0.0,0.8491451422009325,0.0,0.563295678135776,25.08301785655474
2024-03-20,0.0,15.081675707122248,6.688521547155054,1.636004381820759,0.0,0.25629912483339307,0.0,0.8491124447301367,0.0,0.5683147399029413,25.079927945564528
2024-03-21,0.0,15.081692055857646,6.687867597739136,1.6297755136341463,0.0,0.25629912483339307,0.0,0.8473304325717621,0.0,0.5690994792020421,25.072064203838124
2024-03-22,0.0,15.08172475332844,6.686706837525884,1.630592950404043,0.0,0.25629912483339307,0.0,0.8474612224549455,0.0,0.5633774218127656,25.066162310359474
2024-03-25,0.0,15.081692055857646,6.694913902695646,1.630592950404043,0.0,0.25629912483339307,0.0,0.8481151718708628,0.0,0.5642929509950498,25.07590615665664
2024-03-26,0.0,15.081708404593044,6.68484308169052,1.5937429008171027,0.0,0.2590947585864396,0.0,0.8518590322769896,0.0,0.5690504329958483,25.040298610959944
2024-03-27,56.53765533515925,15.081708404593044,6.685287767293342,1.593873690700286,0.0,0.2590947585864396,0.0,0.8522023557203461,0.0,0.5561349320314813,81.56595724408419
2024-03-28,56.53765533515925,15.081708404593044,6.730998831465963,1.5938900394356839,0.0,0.25629912483339307,0.0,0.8535102545521808,0.0,0.5200042268020497,81.57406621684157
2024-04-02,56.53765533515925,15.081708404593044,6.6917455177755265,1.5922551658958906,0.0,0.2562173811564034,0.0,0.8441587779045631,0.0,0.4357101470903081,81.43945072957499
2024-04-03,56.53765533515925,15.081365081149686,6.678228383348515,1.5922388171604926,0.0,0.2562173811564034,0.0,0.7961588907762324,0.0,0.39281106540613225,81.33467495415671
2024-04-05,56.53765533515925,15.081446824826678,6.648148999039274,1.5840644494615264,0.0,0.2562173811564034,0.0,0.8223659136191186,0.0,0.35036974831309864,81.28026865157535
2024-04-08,56.53765533515925,15.081446824826678,6.644337454868602,1.586026297709278,0.0,0.2591274560572355,0.0,0.8221533800589456,0.0,0.3688601680481607,81.29960691672815
2024-04-09,56.53765533515925,15.081446824826678,6.666977183647658,1.586026297709278,0.0,0.2591274560572355,0.0,0.8214830819076303,0.0,0.3692034914915173,81.32191967079925
2024-04-10,56.53765533515925,15.081446824826678,6.663275829953566,1.5859609027676864,0.0,0.25629912483339307,0.0,0.8219408464987724,0.0,0.37329067534100047,81.31986953938035
2024-04-11,56.53765533515925,15.081479522297473,6.661533054760146,1.5861407388570634,0.0,0.25629912483339307,0.0,0.8166929024360359,0.0,0.37147596571182995,81.3112766440552
2024-04-12,56.53765533515925,15.081479522297473,6.679710886674401,1.585977251503084,0.0,0.25629912483339307,0.0,0.8167909948484234,0.0,0.4580098221730885,81.41592293748911
2024-04-15,56.53765533515925,15.081365081149686,6.669705460610865,1.585977251503084,0.0,0.25629912483339307,0.0,0.8190144228625424,0.0,0.5145437491791403,81.46456042529796
2024-04-16,56.53765533515925,15.081217942531106,6.658163253419924,1.5843423779632908,0.0,0.25629912483339307,0.0,0.8217119642032013,0.0,0.5142985181481713,81.45368851625834
2024-04-17,56.53765533515925,15.081201593795706,6.657981291994945,1.5815957904164384,0.0,0.25629912483339307,0.0,0.8205675527253461,0.0,0.5289796825355149,81.46428037146059
2024-04-18,56.53765533515925,15.081201593795706,6.65430282653041,1.5799118706704511,0.0,0.25629912483339307,0.0,0.8179681037970747,0.0,0.527998758411639,81.45533761319793
2024-04-19,56.53765533515925,15.081201593795706,6.6529622302277795,1.5779663711580973,0.0,0.25629912483339307,0.0,0.8127365084697363,0.0,0.5247290113320524,81.44355017497602
2024-04-22,56.53765533515925,15.081201593795706,6.65288048655079,1.576331497618304,0.0,0.25629912483339307,0.0,0.805265136392881,0.0,0.5246472676550628,81.43428044200539
2024-04-23,56.53765533515925,15.081201593795706,6.64940311053165,1.569458162282305,0.0,0.2539776044068866,0.0,0.8055430648946458,0.0,0.5187617229118069,81.41600059398225
2024-04-24,56.53765533515925,15.083114395837265,6.641212394097286,1.544444597123468,0.0,0.253895860729897,0.0,0.80400628376724,0.0,0.5232412764108405,81.38757014312526
2024-04-25,56.53765533515925,15.081201593795706,6.657935352048478,1.5401939259200053,0.0,0.253895860729897,0.0,0.8011943012787957,0.0,0.5229143017028818,81.39499067063501
2024-04-26,56.53765533515925,15.081217942531106,6.658981671113945,1.5392130017961292,0.0,0.253895860729897,0.0,0.7989872220000747,0.0,0.5202985040392125,81.39024953736961
2024-04-29,56.53765533515925,15.081217942531106,6.660649242124535,1.5392130017961292,0.0,0.253895860729897,0.0,0.7913033163630463,0.0,0.5204946888639878,81.38442938756795
2024-04-30,56.53765533515925,15.081201593795706,6.681169847821311,1.5270822401308632,0.0,0.253895860729897,0.0,0.79040413591616,0.0,0.5262821411948561,81.39769115474806
2024-05-02,56.53765533515925,15.077899149245324,6.696801037222628,1.4900428721880143,0.0,0.253895860729897,0.0,0.7885240313453976,0.0,0.5105710064774426,81.35538929236796
2024-05-03,56.53765533515925,15.077899149245324,6.704664778949035,1.4889638556517508,0.0,0.253895860729897,0.0,0.770180750228917,0.0,0.4942876660211014,81.32754739598528
2024-05-06,56.53765533515925,15.077915497980724,6.688492119431337,1.4854665341754252,0.0,0.25486043611837506,0.0,0.7815104238596845,0.0,0.49844024481217636,81.32434059153697
2024-05-07,56.53765533515925,15.077931846716119,6.677146751014589,1.490371154794805,0.0,0.25486043611837506,0.0,0.7825403941897543,0.0,0.49821070856718935,81.31871662656009
2024-05-08,56.53765533515925,15.077931846716119,6.698016238724758,1.4895210205541125,0.0,0.25477869244138535,0.0,0.7819681884508265,0.0,0.4950227051645925,81.33489402721105
2024-05-09,56.53765533515925,15.077931846716119,6.688615715870946,1.4895210205541125,0.0,0.25477869244138535,0.0,0.7828673688977128,0.0,0.504390530547608,81.33576051018714
2024-05-10,56.53765533515925,15.077931846716119,6.704173826425035,1.4895210205541125,0.0,0.25477869244138535,0.0,0.7836357594614157,0.0,0.5060417528227992,81.35373823358012
2024-05-13,56.53765533515925,15.074351473663974,6.725903257617135,1.479662733109159,0.0,0.25314381890159204,0.0,0.7876575483693072,0.0,0.48384017015240643,81.34221433697283
2024-05-14,56.53765533515925,15.07430242745778,6.729042214813538,1.4806436572330348,0.0,0.25312747016619414,0.0,0.7853033304720048,0.0,0.4834804979736519,81.34355493327546
2024-05-16,56.53765533515925,15.07430242745778,6.721840269896042,1.4806436572330348,0.0,0.25312747016619414,0.0,0.7853033304720048,0.0,0.4894804838646932,81.342352974249
2024-05-17,56.53765533515925,15.07430242745778,6.7177530860465575,1.4807907958516162,0.0,0.2563972172457807,0.0,0.7843224063481289,0.0,0.4911971010814762,81.3424183691906
2024-05-20,56.53765533515925,15.07430242745778,6.7177530860465575,1.480627308497637,0.0,0.25811383446256364,0.0,0.7853360279428007,0.0,0.49111535740448653,81.34490337697108
2024-05-21,56.53765533515925,15.07430242745778,6.7122878672903825,1.480627308497637,0.0,0.25811383446256364,0.0,0.7926929588718705,0.0,0.49092097094060516,81.34660070268009
2024-05-22,56.53765533515925,15.07430242745778,6.719684362159116,1.480627308497637,0.0,0.258032090785574,0.0,0.7924804253116974,0.0,0.4915749203565224,81.35435686972758
2024-05-23,56.53765533515925,15.07430242745778,6.721296674444059,1.478714506456079,0.0,0.25813018319796155,0.0,0.7949981305629791,0.0,0.4915749203565224,81.35667217763464
2024-05-24,56.53765533515925,15.074318776193177,6.740902077933261,1.4719788274721306,0.0,0.25813018319796155,0.0,0.7934940469063692,0.0,0.4915749203565224,81.36805416721867
2024-05-27,56.53765533515925,15.074253381251584,6.728532134269123,1.4712594831146215,0.0,0.25813018319796155,0.0,0.7922351942807284,0.0,0.5066157569226206,81.36868146819589
2024-05-28,56.53765533515925,15.074253381251584,6.738155653873762,1.4719624787367327,0.0,0.25793399837318637,0.0,0.7977774155806275,0.0,0.5077099777828044,81.38544824075795
2024-05-29,56.53765533515925,15.074253381251584,6.729049408257113,1.4708507647296731,0.0,0.26004298523951974,0.0,0.8064258966061342,0.0,0.5293720521850653,81.40764982342834
2024-05-30,56.53765533515925,15.074253381251584,5.913057212620234,1.464137647000574,0.0,0.25899666617405204,0.0,0.8057882959256147,0.0,0.5293720521850653,80.58326059031637
2024-05-31,56.53765533515925,15.074253381251584,5.909987901036625,1.4801594076905482,0.0,0.25899666617405204,0.0,0.8060335269565837,0.0,0.5964182160519879,80.66350443432063
2024-06-03,56.53765533515925,15.074253381251584,5.909987901036625,1.4801594076905482,0.0,0.25899666617405204,0.0,0.804987207891116,0.0,0.5951103172201533,80.66115021642334
