date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,HANG SENG BANK LTD
2024-03-21,65.0480228902072,6.236601169484533,12.991987536966528,3.9123665774466216,5.8847972830164315,2.81860467460049,1.2020932310779862,0.5456866503165722,0.9847268594798363,0.37511312740380115
2024-03-22,65.0936119459462,6.2653487644283485,13.028599606782373,3.8464925794297904,5.879402225396543,2.7739823598580284,1.220408176123746,0.548664494790698,0.9686516661490516,0.3748381810952275
2024-03-25,65.06117218577042,6.329608044072797,13.090455025281978,3.8430850651161674,5.797872614045933,2.773226286435438,1.2111256239647576,0.54937457750809,0.9690775808982369,0.3750029969061794
2024-03-26,65.132252578801,6.337003516069588,13.076451831669205,3.844097941264632,5.702328831972361,2.7817905769086124,1.227374497866071,0.5540647049406187,0.9694776927230228,0.37515782778489315
2024-03-27,65.26551712312154,6.411958996157499,13.069515281368313,3.8740968063049523,5.467222500901317,2.787494647062062,1.2285856323057505,0.5504978300611042,0.9698206435780222,0.3752905391394341
2024-03-28,65.36383548232239,6.462350556449866,13.009712200689913,3.9177280138347403,5.3395334259554526,2.7915716912955224,1.2197911801827295,0.5507374471338884,0.9695530236254839,0.3751869785100151
2024-04-02,65.2973732473893,6.490931403696519,13.05547997517731,3.9393874044466703,5.284496422290454,2.80016493036676,1.2214426578869546,0.564182105244208,0.9708521524069387,0.3756897010948891
2024-04-03,65.13748000213036,6.512407950634298,13.136056906072241,3.931120463857324,5.345063419084257,2.803172340709293,1.2242786612792877,0.5500561886767696,0.9839416074234155,0.37642246013275094
2024-04-05,65.09177734620472,6.735849268855436,13.121777555742185,3.9397890714834203,5.19041703163496,2.7673446504777965,1.2233967222365212,0.569935705045077,0.9834704405455651,0.3762422077743229
2024-04-08,65.25643740138958,6.729337888003946,12.997373190134784,3.9596585283198955,5.151854628358543,2.760415632585618,1.2224502688132302,0.5540908879036016,0.9926386190880854,0.37574295540271613
2024-04-09,65.1906595728925,6.719149872920931,13.086051506820825,3.9536637244504047,5.151579053894947,2.758854732941131,1.2216273951791319,0.5521042549397993,0.9911357940863446,0.3751740918739871
2024-04-10,65.25530430397222,6.756095689562683,13.017860618142574,3.9618780386581287,5.143523359250081,2.749726132031955,1.2215684004888707,0.530173981857458,0.9893654946447036,0.37450398139132113
2024-04-11,65.32600772463088,6.762003241814087,13.002583857999939,3.9848283417543464,5.039086945454932,2.7547039730702263,1.2247267060682583,0.5213693990134666,1.0100807044471667,0.374609105746687
2024-04-12,65.33783289427645,6.810272189729134,12.804476437818114,4.0828990844611885,5.05306401276777,2.7567693515043943,1.2135415646710697,0.5456152877947263,1.0199047364915774,0.3756244404855722
2024-04-15,65.5514930526055,6.951161272157661,12.582511241326838,4.314356651949604,4.664637193706899,2.7552728910531985,1.2261912750256339,0.528701938691743,1.047489570716107,0.37818491276682475
2024-04-16,65.40555006201983,7.000956518575868,12.62384067112501,4.312802566775203,4.697533989920259,2.759379217318019,1.2249640768509995,0.5493022030939018,1.0474867866951183,0.37818390762580556
2024-04-17,65.1630439977663,7.040549422461193,12.580516321096022,4.506843122198594,4.69927092446725,2.7616589889377217,1.248531582665875,0.5733682831125377,1.047888437822475,0.37832891947204117
2024-04-18,65.1477464663008,7.105732671224417,12.480959367178263,4.539777057590133,4.694109191929609,2.789807749336,1.2390585546587478,0.5756781629218212,1.0485595584568226,0.3785712204033843
2024-04-19,65.26361074307643,7.0794324049576485,12.474472963089891,4.569772914060086,4.57831663763589,2.7902560449739724,1.2471583207387804,0.567246509290961,1.049744887333284,0.3799885748430536
2024-04-22,65.18860902391053,7.121811412064376,12.458656484295275,4.572563690988542,4.584085784042596,2.7936461000957427,1.2750208582637397,0.5739708624889759,1.0511416179156308,0.38049416593459395
2024-04-23,65.07304281003228,7.118866158146366,12.393806775467764,4.575536966143164,4.591031435341654,2.79162613405657,1.2635711074675289,0.7633387722040744,1.0493384053790178,0.37984143576158275
2024-04-24,65.04467619934486,7.152141511374631,12.388743127270423,4.532405181986105,4.564778934245335,2.7934626987366658,1.2803501262556822,0.8432876925195723,1.0202043743012508,0.3799501539654712
2024-04-25,65.26306456643434,7.047531650576451,12.529629477233176,4.462666237535874,4.578556287421471,2.8277174243126098,1.2870334394372858,0.6143340128250822,1.00767506932269,0.38179183490102797
2024-04-26,65.18693003020594,6.985403225024305,12.530675057825965,4.466132158883708,4.578648386183928,2.8294577647520742,1.2854003975444679,0.7471900055869826,1.00817987598668,0.3819830980059538
2024-04-29,65.14751611723129,6.907470723859052,12.69677232683164,4.440952357312877,4.571253840895325,2.820306300614367,1.2851396997915296,0.7428913878122165,1.0063916700428546,0.3813055756088453
2024-04-30,51.907829277832676,5.427557744565218,10.063439764492754,3.5885221096837943,3.6105176939229247,2.249619513751647,1.021659770256917,0.6074658782114624,0.8098011363636363,0.3036031682312253
2024-05-02,65.36106315160771,6.697349004185538,12.600203557083098,4.484092452811511,4.560887678352947,2.8325944906079705,1.3117724439892444,0.7651845660754895,1.0043538389040616,0.3824988163824331
2024-05-03,65.26023368071051,6.824594750982274,12.660563464824005,4.491322702464666,4.477993506242646,2.8295017585321496,1.3242125390340644,0.7450350199402325,1.004129281489411,0.382413295780045
2024-05-06,65.28162052763705,6.8332830235531965,12.563821452529417,4.497040527077969,4.521730384576509,2.834986276658114,1.2993674660670984,0.779842581454453,1.0054076209677762,0.3829001394784205
2024-05-07,65.32492670003798,6.832513348171626,12.479636332259648,4.496533997292552,4.521285974396012,2.8286973992765896,1.297228662445383,0.8196685983218207,1.0166519767561772,0.3828570110422148
2024-05-08,65.35217307120466,6.890785134983779,12.46684728193155,4.4564816670533585,4.523959669650676,2.797884264331998,1.2998552950053615,0.7993393488670083,1.0293267189667699,0.383347548004841
2024-05-09,65.36555230892117,6.914426967010788,12.330838752810513,4.50934783460879,4.560385342277441,2.7994002415875743,1.3078712661072482,0.7994922449574041,1.0293345698462857,0.3833504718727991
2024-05-10,65.35531616732337,6.7555888207685415,12.470143847000436,4.537518708121812,4.550167066071915,2.786001083839782,1.3073062547053527,0.830664301912769,1.0254062754882705,0.38188747476776136
2024-05-13,65.48489947741564,6.803024431262164,12.192761022161196,4.573363863037224,4.560757183426379,2.7899300840810786,1.316822325749565,0.8552071226180503,1.0401229930619138,0.3831114971867911
2024-05-14,65.3676909878531,6.815912566649768,12.292612888768362,4.611576733324342,4.549230837325367,2.77963541812274,1.3116358422935017,0.8510630885708196,1.038228093658907,0.3824135434331035
2024-05-16,65.407861821031,6.787739304298622,12.299975662292272,4.605123858857581,4.557655435624733,2.7892489169656405,1.314818504428457,0.847148806028498,1.0072295189838427,0.38319817148934815
2024-05-17,65.36895211723565,6.791666282279246,12.301080858217102,4.60286289108176,4.584291998810571,2.7852663885089273,1.3166897863988645,0.8580906967554406,1.0077158034194973,0.3833831772929455
2024-05-20,65.33939334084886,6.80818198745717,12.309116337414915,4.624566624296268,4.577889349125061,2.77546469882685,1.3252591551548396,0.8481109587058561,1.0083812161302375,0.3836363320399377
2024-05-21,65.08612524857634,6.822419699596435,12.570119534146768,4.6434587065226705,4.581953975786908,2.713268542950337,1.3246204664103702,0.8830316149996335,1.009448620486644,0.36555359052389497
2024-05-22,65.14950614058328,6.359139767455026,12.494162753320344,4.956499348747558,4.592719281510398,2.6622268580555355,1.3394928401343296,1.0856267282635257,0.9944739419661847,0.36615233996381324
2024-05-23,64.81181816709105,6.468445366201444,12.715968498515217,5.029015019899025,4.578229215108061,2.624317302967619,1.3306755127474232,1.1049406863473619,0.9727914480330182,0.3637987830897789
2024-05-24,64.78731116672543,6.561364754574986,12.233011443777952,5.4086954816333215,4.572688449549201,2.6488346188505254,1.3424543946845873,1.1062696932902591,0.9748146054121387,0.36455539150159366
2024-05-27,64.96288674386933,6.649339583972509,12.08018726138889,5.448907052304627,4.585358455727483,2.662218046731372,1.3520236852036338,0.9216322043484859,0.9717308824389124,0.3657160840147625
2024-05-28,64.94044357635566,6.740911619223719,11.995712830616633,5.469244507453669,4.573268535412358,2.647886365358118,1.3544547708720318,0.9479575268466218,0.9642876157474266,0.36583265211377414
2024-05-29,65.37892039984172,6.894601289276194,11.382016029613792,5.386343505075537,4.615918937573671,2.6785194719235794,1.4003107298956405,0.9388928287249273,0.9553691096014866,0.36910769847346486
2024-05-30,64.98623339205018,6.9196808075905665,11.024878252699011,5.395636281303973,4.68224340709377,2.66173697211558,1.6731940622604418,1.3464639187234853,0.9424710026478169,0.3674619035151842
2024-05-31,51.00804574275363,5.469193583250989,8.108982522233202,4.281173830698287,3.5057574213603426,1.2610554080204217,2.6061386281291172,1.2720504467226614,0.7342494235836627,0.2889868968214756
2024-06-03,64.4868281045869,7.2386133247787265,10.399418596598043,5.548468786817385,4.4626828054495835,1.6097021793591397,3.3230255325932183,1.62874268323199,0.9346551346796733,0.3678628519053386
2024-06-04,64.29625117989903,7.302992626881485,10.76654522511604,5.59285300330625,4.250095224363815,1.6188093431678743,3.1822075092659876,1.6894118095787731,0.9334468032567909,0.36738727516395503
2024-06-05,63.99946428371146,7.248819018781102,11.367077278615707,5.573720030088688,4.285967584131342,1.6376417137480825,3.220929945829814,1.366437647432428,0.9328070266523188,0.3671354710090632
2024-06-06,62.93278043706112,7.211458138567845,12.660182392544913,5.581791053776046,4.240326685955851,1.5063833292569844,3.1448349531002497,1.4411271216536263,0.9192975108591147,0.36181837722425075
2024-06-07,62.956085963894836,7.152161266301238,12.658208838537789,5.608138322066806,4.225700613920834,1.5148669434339854,3.0829453087470347,1.5171915919602907,0.9218702081707376,0.36283094296644525
2024-06-11,63.33112232245315,7.233252651785245,12.664457064591032,5.636967531117005,4.2495776495891695,1.5222569250163198,3.0815855541887878,0.9888200331113648,0.9270791734650502,0.36488109468288393
2024-06-12,63.263338460688665,7.518762198888076,14.081905706109591,5.80286404152212,4.246557932329559,1.50817291249007,1.3124402034492872,0.9754294155201451,0.926052222924238,0.36447690607824057
2024-06-13,63.071276642414986,7.580544212659021,13.68540627683015,5.849210659575293,4.258048381969656,1.8899143164447099,1.3006476393064745,1.076895341390533,0.92427794577053,0.3637785836386413
2024-06-14,63.0916093155256,7.622784016944414,13.583017705430153,5.824655349877682,4.263098863971293,1.8970780880638711,1.3227175846952206,1.1087426667108304,0.9230149261425638,0.363281482638372
2024-06-17,63.141878397902275,7.620323003246911,13.476215713223585,5.845892764241,4.278612751443401,1.8928436240290618,1.3444818564772518,1.1121550296308573,0.9239480980758281,0.36364876172982674
2024-06-18,62.91856226243537,7.761608440010673,13.051843152609788,5.886741655374289,4.287026501895099,1.891652388729937,1.7766323317702473,1.1395428552455102,0.9230823805086459,0.36330803142044116
2024-06-19,62.84208450203648,7.791973363253531,12.867841142159122,5.88306244637536,4.286263857380416,1.8907033340936505,1.7787234247003798,1.3484069486996575,0.9478400627754833,0.36310091852592496
2024-06-20,62.973337594490516,7.76942043220445,12.96253775857729,5.884889321982064,4.284254176726283,1.893703138295421,1.3602532488060992,1.5512326153901894,0.9562214270574632,0.3641502864702172
2024-06-21,62.66008824325575,7.764709239561843,13.288947844051597,5.844822431448759,4.292352541060953,1.8853619965270214,1.367293152238183,1.5814196585033757,0.9523347424261034,0.36267015092641913
2024-06-24,62.64528418473875,7.775814543440647,12.942593686134208,5.832451372869543,4.314615151914044,2.1600466420201525,1.407367536897583,1.605882606957193,0.953015048492163,0.36292922653572174
2024-06-25,62.402574400329335,7.8204646421707436,13.189650096693494,5.7558975038427755,4.30059961496601,2.1617222368563884,1.3608876141143658,1.6934026325476617,0.952187268781258,0.36261398969796554
2024-06-26,62.151734020706094,7.8736558969223545,13.153210586134717,5.777256809492071,4.289465191785469,2.158072198796876,1.3579108091909204,1.9151096940182237,0.961518174971991,0.362066617981288
2024-06-27,61.77162734378948,7.913276715404898,12.695323540189692,5.768492167481199,4.269442507170697,2.145687823937794,2.1874895020032765,1.912070850281413,0.9756949184401146,0.3608946313014341
2024-06-28,61.5093192966453,8.102053013725714,12.68269498812746,5.806539478621224,4.255886312418026,2.137417584537054,2.201998515125559,1.9712636143466264,0.9729484440376406,0.35987875241539424
2024-07-02,62.11223405405081,8.149014342533658,11.97851531243975,6.154744407482977,4.270035144625982,2.1301298675397033,2.2142787910783253,1.6491256630069384,0.9812700707260197,0.3606523465158417
2024-07-03,62.139922009064804,8.107445646381105,11.932044404051565,6.236912883923386,4.234370826665043,2.120738688046955,2.2664787149818646,1.6237023149240926,0.9786830056912669,0.3597015062699119
2024-07-04,62.92310098812388,8.092543786350717,11.596655254712335,6.099899943665751,4.2358321283059075,2.1519447424921228,2.1207032938938593,1.4329166077629623,0.9845466473936174,0.3618566072988429
2024-07-05,62.730910964439424,8.231167670738104,11.562266486065981,6.038347077506962,4.249749848591719,2.166794126456558,2.12148355962451,1.57326204023579,0.9633919381435336,0.3626262881974129
2024-07-08,62.54020615964665,8.070504108221273,11.839895529342222,6.150833620248819,4.25584907554135,2.1886682714887895,2.1023497934145747,1.5486301747898623,0.9397969311310826,0.3632663361753761
2024-07-09,62.521007896381164,8.161953800309629,11.816507319223426,6.199525043789721,4.314877437104643,2.1909336497524428,2.0988558209724726,1.3925051257255934,0.9403527326747796,0.3634811740661281
2024-07-10,62.49400849962063,7.489234938638119,12.392258402963588,6.21498093967264,4.354761701594705,2.157373057494633,2.0560860312587423,1.5353437617146621,0.9418808276483701,0.36407183939391996
2024-07-11,62.03815872251411,7.593452820229898,12.458853268955016,6.331688546373,4.392768683942085,2.1595985776594055,2.1218571494079135,1.5971076779292184,0.9422860717389254,0.3642284812504278
2024-07-12,62.41574625895808,7.4885443315937525,12.28567151519579,6.357070864977926,4.389503687855996,2.1637300140915814,2.109325100246466,1.4821408418620954,0.9435502516071541,0.36471713361115154
2024-07-15,62.526312051204236,7.45990890466489,12.350772498590205,6.328242496905774,4.387865631920018,2.168407607352564,2.1102257543665974,1.3593237404598062,0.9440363037585529,0.36490501077735615
2024-07-16,62.512391369551814,7.521497375995906,12.366435355430237,6.330685147485676,4.372168783466868,2.1716297597234124,2.1070443107382957,1.3101251717439335,0.9433737980793404,0.36464892778451935
2024-07-17,62.64680227856856,7.438786057781753,12.305837606793544,6.444250218982399,4.316770315286844,2.2030721726658498,2.113178463473395,1.222887793206613,0.9436567817733806,0.36475831146765997
2024-07-18,62.93325491036643,7.108660217751563,12.477776378157586,6.393400110666598,4.320110292282883,2.2209490004521166,2.056180103945885,1.17937396735523,0.94501262421308,0.3652823948086301
2024-07-19,62.95935900456227,6.815700456774208,12.737999140097275,6.28370703829328,4.330718920617698,2.2299515023034027,2.0475870190061785,1.2417128081232114,0.9874977985485524,0.36576631167391377
2024-07-22,64.7769021111574,6.3132324328139795,12.13586157305906,6.075798403404117,4.126186290413108,2.1314702656793147,1.9090909290371862,1.2401834752657417,0.9422630330399315,0.3490114861301593
2024-07-23,64.8277553779334,6.439269694616795,12.079601464152038,6.067133246216441,4.1002706469394665,2.134423915218999,1.8940188393179305,1.1657813291996864,0.942606705132021,0.34913878127323056
2024-07-24,64.8272226821973,6.354919092515002,12.056366565978612,6.092469452299538,4.112119382181761,2.1494937394518847,1.9504655118409993,1.162152488745617,0.9448291254835037,0.34996195930577473
2024-07-25,64.69933592059857,6.296958008554182,11.927245868110035,6.095296979725142,4.056050413912384,2.3365880845249487,2.1198208530056406,1.174053537152585,0.9447264177546847,0.3499239166618258
2024-07-26,64.70552642041913,6.288724185598291,11.950474857651566,6.108411003571007,4.008402495278611,2.3392422141238214,2.1375382586153924,1.1654904973165288,0.9458499847992763,0.3503400826263704
2024-07-29,64.60961355905958,6.393705873865311,12.559166617120763,5.931857225298115,4.15686285845249,2.3382023949122814,1.510958073004107,1.1992734618384577,0.9488928028638228,0.35146713358506604
2024-07-30,64.82904846996007,6.362976950148366,12.243370350229574,5.567578181420267,4.29341069460005,2.2095095198662587,1.7728060385211548,1.1228734090232024,1.2463251767227637,0.35210120950828894
2024-07-31,53.22889034708498,5.437588521080369,9.989729444581688,4.603605947381423,3.479399806488801,1.815883049242424,1.335296700016469,0.8178640686758893,1.0494256422924901,0.2889868968214756
2024-08-01,64.88294970111778,6.608742115304221,12.243480942202792,5.576278937295095,4.112954327641076,2.2009581935457048,1.693549144811277,1.0004154136492889,1.328364975337993,0.3523062490947658
2024-08-02,64.36101965429467,7.092078734211105,12.422415663213512,5.683027656451472,3.9859707158131528,2.19821450321977,1.5541499007904676,1.0205686578139184,1.3298534854749782,0.35270102871696074
2024-08-05,64.25901157968175,7.119225912298592,12.64736435671468,5.67173266643521,3.882572734444233,2.192336964608833,1.5605096029910066,0.9901488868638533,1.3255402221464558,0.3515570738153772
2024-08-06,64.55543680772429,7.091040078955961,12.583393451652983,5.438335464464513,3.840556709362398,2.232283182861858,1.5779063473630888,0.997338115374527,1.3307666309446395,0.3529432112957451
2024-08-07,64.33419651332409,7.220281705568131,12.486011786085582,5.575105642816636,3.83356346576521,2.2265062960394166,1.6127084509024878,1.0323288641037052,1.3272790367240306,0.3520182386707219
2024-08-08,64.22522527455628,7.246985973786349,12.513908640763294,5.6404396890327355,3.8274518004323363,2.229060574236182,1.6163711195916304,1.01923845894358,1.3288765427083957,0.3524419259492237
2024-08-09,63.69308502244729,7.180747998211971,13.266230523819045,5.576370882839477,3.796151819985098,2.214185777603262,1.611818010880908,1.0061623298889888,1.3057394780212424,0.3495081563027176
2024-08-12,67.26443644588146,6.7204017430391145,11.463641206570516,5.075529160872983,3.4704499083819327,2.025470437564272,1.4920226451097909,0.9740480311278077,1.1943168375759328,0.31968358387619006
2024-08-13,67.22982886228446,6.5187362947866365,11.643291907437707,5.127411829883565,3.4677627120628522,2.0188706542952453,1.5014322722652573,0.982834359264644,1.1910278810331851,0.3188032266864408
2024-08-14,67.4477288279105,6.500576458916097,11.381801295198773,5.164286358842122,3.4771488805753115,2.0252673581369516,1.5011957605935586,0.9879781256523791,1.1943298636107174,0.3196870705636021
2024-08-15,67.27831069222447,6.624049941858599,11.383626927082124,5.202196010361342,3.460367004013424,2.001454363653294,1.5689831922100863,0.9743020588489507,1.1885656500653965,0.3181441596823188
2024-08-16,67.6926392252979,6.654998946781307,10.933454975681284,5.198338803882135,3.4689169487904077,1.9749830914468354,1.5919935359676272,0.9744643756251155,1.1913268457546935,0.31888325077269447
2024-08-19,67.64354294421024,6.706920828104557,10.968487446884923,5.204625542123106,3.4570725721973528,1.966140311815027,1.600063322483064,0.9472305211468987,1.187939857630603,0.3179766534042331
2024-08-20,67.90212420606447,6.755613282068677,10.552461214521486,5.176934907673596,3.4755980374037008,2.0821965461708727,1.587142016044422,0.9592075007264653,1.1901531913975731,0.31856909792873245
2024-08-21,67.72896324709016,6.782972836227104,10.70922520178687,5.229863517806701,3.4662790084650554,2.07102416211562,1.5743370159635985,0.9347428411193605,1.1853174560106359,0.31727471341489544
2024-08-22,67.99797531011461,6.844757361559085,10.321671252211475,5.286729985215879,3.4765276869306327,2.0138465735502136,1.5726432785973208,0.9775105467591076,1.1898500493632902,0.31848795569838445
2024-08-23,67.76985381769867,6.841410384456389,10.614100102544496,5.286410410206432,3.4625481220346823,2.003181349291682,1.5616798998015686,0.9583077764510832,1.1852511675709312,0.3172569699440612
2024-08-26,67.9551916850081,6.937148303322821,10.240101798456202,5.3296365425503565,3.510127271288842,2.008348971135016,1.566058845307132,0.947044943318717,1.18827521963686,0.3180664199759527
2024-08-27,67.7455063788895,7.11971370134311,10.245865923976536,5.408953222614025,3.5284542103389014,2.0087663845145256,1.515848046662995,0.9558210220492749,1.1541720252567227,0.3168990843544106
2024-08-28,67.84920575716929,7.093112177846975,10.201705506206125,5.427075053782528,3.4740440721259445,2.01974750871835,1.5476822115688644,0.9455759524159564,1.1248501521359102,0.3170016080300624
2024-08-29,67.79114025448851,7.0993060122090705,10.329935735039134,5.415929553832851,3.4622919408094264,2.0071916954945803,1.4945602300340433,0.9512149369152872,1.1324439143836418,0.3159857267934487
2024-08-30,67.97373287757088,7.096141197661061,10.179175085853048,5.397836935435477,3.4664997518833465,2.012047911784114,1.4966441104324848,0.9268831402196565,1.1344840136467877,0.3165549755131497
2024-09-02,68.30900813132122,7.02573674781599,10.149386753924135,5.333838820356597,3.3791602931905467,1.9831462245606735,1.4728692467588045,0.9170505747217181,1.117880975988747,0.31192223136156805
2024-09-03,68.37994939644469,7.101173593753489,10.045916516401315,5.391256706505528,3.3283799408816095,1.9823863383197349,1.5700613836036528,0.8950332494093672,0.9937546506174307,0.31208822406319237
2024-09-04,68.36466574719464,7.072542141935485,10.169535171439538,5.385537217788951,3.323072252727022,1.9858353499283548,1.5212022452483784,0.8731523446255733,0.9927003939161324,0.3117571351959247
2024-09-05,68.41691968121542,7.1032431855243185,10.007397652640824,5.4502290397510675,3.3166643703480387,1.9886863185069603,1.5409896406599186,0.8712905888791342,0.9927932316330207,0.3117862908413063
2024-09-09,68.29991919413733,7.091736088336635,10.206049266190105,5.3713416469737885,3.3199936903651674,1.9889030904875271,1.5469073748194961,0.8723576303968696,0.9914329296950535,0.31135908859803013
2024-09-10,68.32389315424862,7.11637520269584,10.105939652785567,5.404935998741784,3.303844635918517,1.9943474713209235,1.541855402265884,0.9040507835932392,0.9929288246569838,0.31182887377263424
2024-09-11,68.46532771753209,6.91698544590377,10.125569780485822,5.446636144687334,3.2933479434303767,2.0014356382492746,1.5593419487412554,0.8864659891648403,0.993029044145114,0.31186034766012505
2024-09-12,68.51891863910045,6.895285988017136,10.133453913556961,5.451901836881947,3.2807365656157184,2.0073678534879758,1.5687544758038443,0.8671126822148644,0.964169263901598,0.3122987814195076
2024-09-13,68.50280783800856,6.661443749942577,9.906265644007366,5.41646579008521,3.2643696910530866,2.0088948691719644,2.1300363256733847,0.8746467120953252,0.9227614269703031,0.31230795299221886
2024-09-16,68.65715669020567,6.417575577170474,9.486957040825878,5.481300449978036,3.26231979909716,2.015620553180963,2.523945859976155,0.918829119887355,0.9236770609967686,0.312617848681546
2024-09-17,68.5086449650775,6.336028335630934,9.497394386995381,5.568518588970242,3.27132087613715,2.0290913708554568,2.5354084902389507,1.0124638244019888,0.9272888915216203,0.3138402701707871
2024-09-19,67.83243355239634,6.34679307974026,9.37646466663829,5.577979354374524,3.2756470529300903,2.0544060857254074,2.693232014684006,1.5998063862879928,0.9288643307564034,0.31437347646669195
2024-09-20,67.8358361054982,6.3667921493451045,8.936405581054723,5.595555852609298,3.284508483307945,1.442263739423506,3.653611318499423,1.6378714571219835,0.9317912297699467,0.31536408336986077
2024-09-23,67.89899239426998,6.52775114919849,8.717644954147977,5.660993190330446,3.280070719523666,1.4331599892114777,3.6188336648178616,1.6804343296761788,0.8669049246366443,0.31521468418727516
2024-09-24,68.13942145334777,6.654765676994147,9.827779019123707,5.5519979572205935,3.2557813114430996,1.4231364536724247,2.289236767302037,1.6813138468123106,0.8628333076562449,0.3137342064276799
2024-09-25,68.47600774677609,6.696853296585628,10.109427179828177,5.5758466991611515,3.2422075751674115,1.421883380223851,2.2895217557802643,1.0371211722397675,0.8377962479319678,0.31333494630568753
2024-09-26,68.3254911994321,6.7518611783573865,10.825083919223937,5.6715294463551365,3.2279672835180655,1.443621182601639,1.5889106967986204,1.037912799739185,0.8136859997481278,0.3139362942258017
2024-09-27,68.61019776907476,6.742819671958404,10.695628099680683,5.71271673696518,3.2352407760821023,1.444902498151727,1.5614358607082424,0.8675605784769792,0.8150395052477862,0.3144585036541421
2024-09-30,62.853468842638335,6.108377490942029,9.570162014163373,5.361658843873518,2.9710713624011857,1.3051155405961792,1.7568317173089592,0.9164981163537549,0.749020092226614,0.2889868968214756
2024-10-02,68.48450946526108,6.3749253016334775,10.631595187244654,5.979277564133699,3.226547895653082,1.3644976487561544,1.8664497790329124,0.9467064923580442,0.812147828759658,0.313342837167237
2024-10-03,68.32373864348008,6.899435313001401,10.013987060480266,5.984623039767869,3.161264132726317,1.3624169383073714,2.1703365046383296,0.9762061908684412,0.7959157704477202,0.3120764062821999
2024-10-04,68.59256902812099,6.885143672000216,10.05103954031068,5.972226360890309,3.147591645614617,1.3254375793546564,1.978615603265221,0.9416795129084545,0.7942670931368415,0.31142996439801846
2024-10-07,68.52428614765745,6.895383031875343,10.128660339458976,5.98110806007889,3.0609564114870467,1.3323066951429379,1.8515714508397043,1.1183864495214493,0.7954483011102748,0.31189311282792515
2024-10-08,68.64724327177969,6.905555804545383,9.830432094280896,5.989932001015726,2.959780825853705,1.310858818853525,2.1373692346315205,1.1093522284791613,0.7971224711861087,0.31235324937428993
2024-10-09,68.86811515743821,6.895700354516365,10.580975010545727,5.981383308168386,2.87065201970787,1.298872926585861,1.5263006571178734,0.8452229055943952,0.8208701943068745,0.3119074660184327
