date,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,CHINA MERCHANTS SECURITIES (HK) CO LTD,GLORY SUN SECURITIES LTD,ORIENT SECURITIES LTD,CMB WING LUNG BANK LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-11-07,13.16162755010012,9.490222070161265,12.930679183797485,0.0,3.1811860801395357,5.967910460010643,0.0,0.0,1.4520530361167958,3.1730423053451426,49.356720685670986
2024-11-11,13.204709455568645,9.363290215686227,12.852283337912946,5.411924724497637,3.3947224811574364,5.746771369792414,0.0,2.5888827886349257,1.342585330022222,3.0677615875058217,56.97293129077827
2024-11-12,13.216994960580767,9.379927984805784,12.885395974762956,5.397435541456433,3.5541585865614103,5.740435795458808,0.0,2.5888827886349257,1.3231929633663135,3.192489763951778,57.27891435957918
2024-11-13,13.202781237293198,9.382980078876061,13.103449915740473,5.744239371282976,3.5460049778538125,5.672672696064582,0.0,2.5888827886349257,1.3363048476393424,3.207089130894436,57.78440504427981
2024-11-14,13.192534134457972,9.369041815342127,12.56030628472698,6.28226736208298,3.6159166633263915,5.667163500991881,0.0,2.5888827886349257,1.3366904912944317,3.207089130894436,57.81989217175213
2024-11-15,13.193691065423241,9.37636904478882,12.566531675159135,6.335761646238909,3.6036862502649947,5.605295240325446,0.0,2.5888827886349257,1.3277105033259284,3.207144222845163,57.805072437006565
2024-11-18,13.19391143322615,9.389480929061849,12.578376444565443,6.366282586941674,3.597571043734296,5.603697573754363,0.0,2.5888827886349257,1.2449623933339558,3.2087418894162467,57.7719070826689
2024-11-19,13.19275450226088,9.365515930495597,12.58283889257433,6.397134079348802,3.6224726054629057,5.600777700365831,0.0,2.5888827886349257,1.2449623933339558,3.2087418894162467,57.804080781893475
2024-11-20,13.187410583040363,9.368545987785584,12.4314462119765,6.45856160440942,3.695689807979105,5.606837814945802,0.0,2.5888827886349257,1.2450174852846827,3.212983969622227,57.79537625367861
2024-11-21,13.196225295156683,9.382374067418064,12.400870179323006,6.51370864708716,3.848184327591476,5.480126328273674,0.0,2.5888827886349257,1.2608288751433354,3.213534889129497,57.88473539775782
2024-11-22,13.200191915609027,9.405457594772683,12.423568063022536,6.539546771978129,3.678721487155186,5.480126328273674,0.0,2.5888827886349257,1.2608288751433354,3.213534889129497,57.790858713719
2024-11-25,13.200191915609027,9.43333412184055,12.423568063022536,6.534863956166332,3.6703475106446795,5.480126328273674,0.0,2.5888827886349257,1.2608288751433354,3.2140858086367663,57.80622936797183
2024-11-26,13.202891421194652,9.447658029029574,12.496454713834373,6.510843865649356,3.6087547097318797,5.480126328273674,0.0,2.5888827886349257,1.2605534153897002,3.2140858086367663,57.8102510803749
2024-11-27,13.193470697620333,9.473826705624905,12.516508183899006,6.469965638209913,3.5920067567108678,5.480126328273674,0.0,2.5888827886349257,1.259561760276614,3.2140858086367663,57.788434667887
2024-11-28,13.200797927067025,9.472394314906003,12.52196228702098,6.459057431965963,3.607101951210069,5.480126328273674,0.0,2.5888827886349257,1.259561760276614,3.2140858086367663,57.80397059799203
2024-11-29,13.198759524890127,9.4887015323212,12.521190999710802,6.4326132956169975,3.5941002508384945,5.480126328273674,0.0,2.5888827886349257,1.259561760276614,3.2206968427240086,57.78463332328684
2024-12-02,13.203001605096107,9.490354290843008,12.521190999710802,6.4326132956169975,3.5904090901397847,5.47907958120986,0.0,2.5888827886349257,1.259561760276614,3.2096784525786055,57.7747718641067
2024-12-03,13.203001605096107,9.490354290843008,12.521190999710802,6.410521423375465,3.5904090901397847,5.47907958120986,0.0,2.5888827886349257,1.259561760276614,3.2096784525786055,57.75267999186517
2024-12-04,13.199310444397398,9.508479542632196,12.384012042400542,6.378898643658159,3.6359701333910235,5.47907958120986,0.0,2.5888827886349257,1.263418196827505,3.21568347520785,57.65373484835946
2024-12-05,13.20404835215992,9.507432795568382,12.384012042400542,6.431897100257547,3.5922822164645027,5.47907958120986,0.0,2.5888827886349257,1.285730436871945,3.2160691188629396,57.689434432430566
2024-12-06,13.216884776679313,9.497846796141882,12.38092689315983,6.428646675164653,3.5921720325630484,5.47907958120986,0.0,2.5888827886349257,1.2967488270173475,3.2127636018193186,57.69395197239018
2024-12-09,13.216884776679313,9.518891921319602,12.378557939278567,6.436910467773704,3.5676561144895285,5.47907958120986,0.0,2.5888827886349257,1.2948206087419023,3.2182727968920197,57.69995699501942
2024-12-10,13.224432373928915,9.512666530887449,12.366602985970806,6.455035719562892,3.547106816868353,5.47907958120986,0.0,2.5888827886349257,1.2996687004058793,3.223781991964721,57.697257489433795
2024-12-11,13.224432373928915,9.511013772365638,12.361920170159008,6.455035719562892,3.5327829096793293,5.47907958120986,0.0,2.5888827886349257,1.3014867347798706,3.2225699690487266,57.677204019369164
2024-12-12,13.224432373928915,9.51046285285837,12.358890112869023,6.452942225435265,3.5602737930921085,5.4820545465491195,0.0,2.5888827886349257,1.3014867347798706,3.2225699690487266,57.70199539719633
2024-12-13,13.225534212943455,9.502088876347862,12.361396796627103,6.430905445144459,3.608589433879698,5.493072936694523,0.0,2.5888827886349257,1.3045167920698562,3.2225699690487266,57.737557251390605
2024-12-16,13.222228695899835,9.513107266493265,12.322887523068921,6.427159192495023,3.6443992018522566,5.493072936694523,0.0,2.5888827886349257,1.3045167920698562,3.227638428515612,57.74389282572422
2024-12-17,13.225809672697089,9.509250829942374,12.320077833581843,6.410686699227647,3.655527775899113,5.493072936694523,0.0,2.5888827886349257,1.3045167920698562,3.227638428515612,57.735463757262984
2024-12-18,13.225809672697089,9.504237462426216,12.318149615306398,6.475970660839156,3.7023008420663466,5.487563741621821,0.0,2.5888827886349257,1.3045167920698562,3.227638428515612,57.835070004177425
2024-12-19,13.225809672697089,9.513713277951261,12.321510224300745,6.498062533080688,3.805818617482403,5.448999376112912,0.0,2.6004520982875987,1.3045167920698562,3.233147623588313,57.95203021557087
2024-12-20,13.236222051384495,9.515366036473072,12.316772316538222,6.498062533080688,3.8059288013838573,5.448999376112912,0.0,2.601003017794868,1.3045167920698562,3.240860496690095,57.96773142152807
2024-12-23,13.236222051384495,9.512060519429452,12.31071220195825,6.538444932963588,3.777997182365262,5.45197434145217,0.0,2.6003419143861444,1.3045167920698562,3.235351301617394,57.96762123762661
2024-12-27,13.236222051384495,9.512005427478725,12.31071220195825,6.538444932963588,3.798987215592254,5.45197434145217,0.0,2.6003419143861444,1.3045167920698562,3.2403095771828245,57.99351445446831
2024-12-30,13.236166959433767,9.526880254175019,12.334181372967958,6.551997552842434,3.7584395398571724,5.449385019768001,0.0,2.6003419143861444,1.3045167920698562,3.2403095771828245,58.002218982683175
2025-01-02,13.246689522022628,9.503466175116039,12.341673878266832,6.584501803771372,3.7805865040494315,5.421839044404495,0.0,2.6003419143861444,1.3045167920698562,3.2403095771828245,58.02392521126962
2025-01-03,13.248562648347345,9.502584703904406,12.32343844257619,6.584501803771372,3.6953041643240163,5.449054468063639,0.0,2.6003419143861444,1.3045718840205833,3.237554979646474,57.94591500904017
2025-01-06,13.248066820790802,9.503135623411675,12.324044454034187,6.578882424797215,3.7054961752085136,5.449054468063639,0.0,2.6003419143861444,1.3045718840205833,3.237554979646474,57.95114874435924
2025-01-07,13.249113567854614,9.51966320862978,12.323603718428371,6.586870757652632,3.668749844073596,5.449054468063639,0.0,2.600562282189052,1.3045718840205833,3.2359022211246637,57.93809195203693
2025-01-08,13.24889320005171,9.538945391384233,12.326633775718356,6.586870757652632,3.65872310904128,5.449054468063639,0.0,2.5999011787803283,1.3045718840205833,3.2359022211246637,57.94949598583743
2025-01-09,13.248617740298071,9.52963485171137,12.332528614446147,6.5658256324749145,3.6840103144249783,5.432526882845535,0.0,2.598799339765788,1.3023682059915027,3.2359022211246637,57.93021380308298
2025-01-10,13.248617740298071,9.521371059102316,12.331702235185242,6.579653712107395,3.6881973026802317,5.432526882845535,0.0,2.6004520982875987,1.3023682059915027,3.2359022211246637,57.94079145762255
2025-01-13,13.228068442676896,9.497681520289701,12.308839075633532,6.715124818945117,3.6944226931123842,5.4109859301112735,0.0,2.601223385597777,1.3023682059915027,3.2359022211246637,57.99461629348285
2025-01-14,13.227958258775443,9.495643118112802,12.30167712203902,6.719036347446735,3.7386064375954478,5.392475034666997,0.0,2.6018293970557735,1.2952062523969914,3.2359022211246637,58.00833418921387
2025-01-15,13.217766247890946,9.498893543205696,12.313632075346783,6.776993079611553,3.747145689958135,5.376278001153255,0.0,2.602049764858682,1.28969705732429,3.2334230833419486,58.05587854269129
2025-01-16,13.2329716262916,9.51580677207889,12.173863796352352,6.877205337983988,3.848569971246565,5.376278001153255,0.0,2.6049696382472134,1.28969705732429,3.2301726582490544,58.14953485892721
2025-01-17,13.229500833395798,9.512335979183087,12.150174257539737,6.931085265795006,3.8463112012667575,5.376278001153255,0.0,2.6050798221486673,1.285840620773399,3.2301726582490544,58.16677863950477
2025-01-20,13.232255430932149,9.298138474756461,12.146978924397569,7.0068366980446495,3.8746284639404416,5.376278001153255,0.0,2.6050798221486673,1.285840620773399,3.2301726582490544,58.05620909439565
2025-01-21,13.225093477337637,9.196493825665124,12.144003959058312,7.107104048367812,3.8814047738798645,5.376278001153255,0.0,2.6051349140993945,1.285840620773399,3.2273629687619767,58.04871658909677
2025-01-22,13.224818017584003,9.192802664966413,12.14290212004377,7.129306104510798,3.8898889342918244,5.376278001153255,0.0,2.601003017794868,1.285179517364675,3.2273629687619767,58.06954134647159
2025-01-23,13.224818017584003,9.192802664966413,12.088471272725481,7.129306104510798,3.899860577373414,5.376278001153255,0.0,2.607118224325567,1.285179517364675,3.2273629687619767,58.03119734876559
2025-01-24,13.224818017584003,9.19197628570551,11.9671587972246,7.216351386659476,3.906416519509928,5.376278001153255,0.0,2.6082751552908343,1.3055635391336695,3.2273629687619767,58.02420067102325
2025-01-27,13.22487310953473,9.188946228415523,11.963688004328798,7.329675529304942,3.8887870952772836,5.26609409969923,0.0,2.6082751552908343,1.3331095144971759,3.228244439973609,58.03169317632213
2025-02-03,13.22487310953473,9.191700825951873,11.823534081679279,7.392645628985918,3.898152726900876,5.266039007748503,0.0,2.604308534838489,1.3361946637378885,3.1890189710559764,57.926467550433536
2025-02-04,13.227627707071079,9.1917559179026,11.656936022680792,7.392645628985918,3.9069123470664713,5.266039007748503,0.0,2.6048594543457595,1.4157474405876946,3.1890189710559764,57.8515424974448
2025-02-05,13.227627707071079,9.1917559179026,11.656936022680792,7.392645628985918,3.9052595885446606,5.266039007748503,0.0,2.604308534838489,1.4157474405876946,3.190671729577786,57.85099157793753
2025-02-06,13.22432219002746,9.179690780693385,11.650875908100822,7.382067974446331,3.8224012946512342,5.265928823847049,0.0,2.5999011787803283,1.6579867479343684,3.1746399719162257,57.95781487039721
2025-02-07,13.21600330546768,9.180131516299202,11.653079586129902,7.370994492350201,3.8117134562101938,5.248850319121676,0.0,2.5888827886349257,1.7288349965693066,3.1746399719162257,57.973130432699314
2025-02-10,13.216223673270589,9.168672390547982,11.653740689538626,7.328628782241128,3.752875252833744,5.261025640232345,0.0,2.5888827886349257,1.8730657235726251,3.152603191625421,57.99571813249739
2025-02-11,13.220741213230205,9.2382535243162,11.626855817583845,7.2935903015787495,3.7164043814524623,5.240641618463351,0.0,2.5888827886349257,1.9281576742996378,3.132604813511515,57.98613213307089
2025-02-12,13.200908110968479,9.652765361586242,11.608289830188841,7.176960641889664,3.707093841779597,5.104619592118357,0.0,2.5888827886349257,2.1861532795542375,3.10946619420617,58.33513964092651
2025-02-13,13.198594249037946,9.876659049340821,11.495957342656462,7.1749773316634915,3.7394328168563535,4.948764463511638,0.0,2.5888827886349257,2.4026095539606693,2.9568063987416187,58.382683994403926
2025-02-14,13.200853019017753,9.942108286804512,11.377509648593385,7.1847836988928995,3.6923842909354847,4.946230233778196,0.0,2.5888827886349257,2.6146584723089403,2.9537763414516327,58.501186780417726
2025-02-17,13.20845570821808,9.962657584425687,11.328643088298525,7.184067503533448,3.6976731182052776,4.958846290494682,0.0,2.5888827886349257,2.6146584723089403,2.9537763414516327,58.4976608955712
2025-02-18,13.224983293436186,9.952575757442645,11.258731402825948,7.123135806029373,3.689409325596226,4.958846290494682,0.0,2.5888827886349257,2.6146584723089403,2.9532805138950895,58.36450365066401
2025-02-19,13.221402316638928,9.957864584712436,11.018310129853266,7.146880436792714,3.6533240978700325,4.855548882881533,0.0,2.5888827886349257,2.775251508678182,2.93262103237246,58.15008577843448
2025-02-20,13.221402316638928,10.019843029280326,11.016106451824184,7.142748540488189,3.6538750173773025,4.855548882881533,0.0,2.5888827886349257,2.778391749869622,2.920555895163244,58.197354672158255
2025-02-21,13.227131879514536,10.07030725614627,10.842401531181913,7.137735172972031,3.678060383746461,4.861608997461504,0.0,2.5888827886349257,2.778391749869622,2.920555895163244,58.10507565469051
2025-02-24,13.20107338682066,10.059178682099413,10.859480035907287,7.064242510702195,3.832923857240093,4.84012313667797,0.0,2.5888827886349257,2.763516923173328,2.909317137214934,58.11873845847081
2025-02-25,13.200412283411936,10.048215383904738,10.836782152207757,7.0747099813403285,3.921015886452586,4.8239261031642275,0.0,2.5888827886349257,2.773708934057826,2.871964794622019,58.13961830779635
2025-02-26,13.216113489369135,10.056754636267424,10.846257967732804,7.089033888529352,3.924982506904931,4.82370573536132,0.0,2.5888827886349257,2.773708934057826,2.857530703531542,58.17697065038926
2025-02-27,13.212201960867517,10.089975082555814,10.853640289130224,7.091733394114976,3.923935759841118,4.867779295942929,0.0,2.5888827886349257,2.7716154399301995,2.8423253251308864,58.24208933614858
2025-02-28,13.204489087765737,10.065954992038835,10.651122278257725,7.097573140892038,3.9855285607539184,4.867669112041476,0.0,2.5888827886349257,2.766106244857498,2.7460796872107953,57.973405892452945
2025-03-03,13.228123534627622,10.03857429252751,10.675307644626884,7.046888546223188,4.014396742934872,4.810924402792653,0.0,2.5888827886349257,2.766106244857498,2.744537112590439,57.91374130981559
2025-03-04,13.233026718242327,9.906684162487043,10.81975873943311,7.013227364328982,4.0483884765334395,4.755997727917822,0.0,2.5888827886349257,2.75740171664263,2.7314803202681373,57.85484801448841
2025-03-05,13.251096878080787,9.9137359321801,10.804608452983183,7.007773261207008,4.040124683924388,4.7560528198685486,0.0,2.5888827886349257,2.7906772548817456,2.7131347006760422,57.86608677243673
2025-03-06,13.25164779758806,9.915553966554091,10.831493324937965,6.995432664244157,4.014782386589961,4.701236328895171,0.0,2.5888827886349257,2.7906772548817456,2.713795804084766,57.803502316410835
2025-03-07,13.251482521735877,9.93031860934893,10.856890714223118,7.006230686586652,4.056321717438129,4.701236328895171,0.0,2.5888827886349257,2.7906772548817456,2.6862498287212597,57.86829045046581
2025-03-10,13.261949992374008,9.925525609635681,10.93209122696549,7.011078778250629,4.086567198387259,4.724760591855605,0.0,2.5888827886349257,2.7914485421919237,2.6673532896218948,57.98965801791742
2025-03-11,13.260682877507287,9.875447026424826,10.895289803879846,7.009646387531726,4.071692371690966,4.753683865987287,0.0,2.5888827886349257,2.805111345972223,2.669446783749521,57.92988325137861
2025-03-12,13.27467623299195,9.845917740835148,11.251404173379253,6.99576321594852,4.254873107858282,4.772415129234471,3.309704031876003,2.5888827886349257,2.431973563698167,2.6666921862131705,61.392302170669886
2025-03-13,13.291369094062233,9.854236625394927,11.154056696444622,6.969925091057551,4.412601362789719,5.032724596419605,3.309704031876003,2.5888827886349257,2.413903403859707,2.67886750732384,61.70627119786314
2025-03-14,13.29919215106547,9.77655697486984,10.991921085455026,6.986397584324927,4.419708224433504,5.107098729901073,3.309704031876003,2.5888827886349257,2.4955496748371395,2.672752300793142,61.64776354619105
2025-03-17,13.310375817063052,9.903819381049237,10.817059233847488,7.034878500964697,4.31244419636801,5.195631494719382,3.309704031876003,2.5888827886349257,2.5555999011295834,2.673248128349685,61.70164347400207
2025-03-18,13.320622919898279,9.891203324332752,10.556749766662353,7.032729914886344,4.357344136210525,5.195631494719382,3.309704031876003,2.5888827886349257,2.549649970451066,2.6702731630104264,61.47279151068206
2025-03-19,13.303985150778722,9.928335299122757,10.510858171706753,7.023364283262752,4.366103756376121,5.187367702110329,3.309704031876003,2.5888827886349257,2.5476666602248934,2.6468590839514463,61.413126928044704
2025-03-20,13.305803185152712,9.96074589373546,10.527385756924856,7.005845042931562,4.405825052850297,5.187367702110329,3.309704031876003,2.5888827886349257,2.549815246303247,2.628954199965167,61.47032890048456
2025-03-21,13.303930058827993,9.964492146384897,10.517303929941813,7.016257421618969,4.48488200214356,5.169077174468962,3.309704031876003,2.5888827886349257,2.5508619933670604,2.6325351767624228,61.537926724026605
2025-03-24,13.299026875213288,9.96774257147779,10.482540909033068,7.018736559401684,4.50185032296748,5.150345911221777,3.309704031876003,2.5888827886349257,2.550476349711971,2.631874073353699,61.50118039289168
2025-03-25,13.304040242729448,9.963665767123992,10.3643135827729,6.98320225118276,4.498214254219497,5.149244072207237,3.309704031876003,2.5888827886349257,2.602262783395363,2.6005818453407556,61.36411161948288
2025-03-26,13.297925036198748,9.909345103707157,10.322664068023277,6.987334147487287,4.485102369946468,5.18957138013941,3.309704031876003,2.5888827886349257,2.61245479427986,2.6005818453407556,61.30356556563389
2025-03-27,13.30288331176418,9.905323391304085,10.267572117296266,6.9940002735252556,4.468244233024002,5.187422794061057,3.309704031876003,2.5888827886349257,2.6186801847120127,2.6005818453407556,61.24329497153854
2025-03-28,13.306133736857074,9.928517102560157,10.305255011593543,6.9959835837514275,4.44929260197391,5.204280930983522,3.309704031876003,2.5888827886349257,2.6186801847120127,2.5794265362615825,61.28615650920416
2025-03-31,13.309273978048514,9.865657186780636,10.438467348451457,6.995542848145611,4.461137371380217,5.208027183632959,3.309704031876003,2.5888827886349257,2.619726931775826,2.552100928700985,61.34852059742714
2025-04-01,13.30839250683688,9.841306544559297,10.512070194622748,6.999123824942867,4.46053135992222,5.202738356363166,3.309704031876003,2.5888827886349257,2.6240241039325327,2.539980699541042,61.38675441123168
2025-04-02,13.29439915135222,9.81210781067398,10.743015652070383,7.023309191312026,4.425327603407659,5.193482908641028,3.309704031876003,2.5888827886349257,2.59972855366192,2.478002254973153,61.4679599466033
2025-04-03,13.296107001824758,9.93237353911105,10.706599872639828,7.033831753900885,4.461247555281671,5.213481286754933,3.309704031876003,2.5888827886349257,2.5545531540657698,2.456351118337437,61.553132102427256
2025-04-07,13.29957779472056,9.94504468777826,10.556474306908719,7.021325881085853,4.456013819962605,5.2189904818276345,3.309704031876003,2.5888827886349257,2.5629271305762757,2.4575080493027044,61.41644897267354
2025-04-08,13.305693001251257,9.946862722152252,10.487829736302862,7.0187916513524105,4.4311673501847215,5.220643240349445,3.309704031876003,2.5888827886349257,2.563588233985,2.4586098883172443,61.33177264440612
2025-04-09,13.296547737430572,9.90945528760861,10.378196754356106,7.007057065847556,4.4183309256653285,5.226317711274327,3.309704031876003,2.5970914892932506,2.5614947398573737,2.4586098883172443,61.162805631526375
2025-04-10,13.293297312337678,9.911218230031874,10.364974713727598,7.021270789135126,4.409516213549006,5.217337723305824,3.309704031876003,2.5930697768901787,2.564359521295178,2.4575080493027044,61.142256361451174
2025-04-11,13.29384823184495,9.885765748795995,10.362109932289794,7.038790029466316,4.49077684087135,5.2024078046588045,3.309704031876003,2.598854431716515,2.5651308086053564,2.461529761705776,61.208917621830864
2025-04-14,13.282554381945912,9.901246586950286,10.3780315060499,7.0322891792805295,4.489013898448086,5.240751802364805,3.309704031876003,2.5888827886349257,2.580666738710374,2.4575080493027044,61.260648963563526
2025-04-15,13.291589461865142,9.915901045843672,10.310268406655675,7.033611386097976,4.424005396590211,5.251770192510207,3.309704031876003,2.5888827886349257,2.5782426928783853,2.4577835090563394,61.16175891200854
2025-04-16,13.315389184579212,9.913477000011683,10.326575629580066,7.032564639034164,4.397616352191972,5.282621684917334,3.309704031876003,2.5888827886349257,2.559841981335563,2.4562960263867097,61.182969318547634
2025-04-17,13.315940104086483,9.909234919805703,10.321121526458093,7.044354316489744,4.391941881267089,5.282621684917334,3.309704031876003,2.5888827886349257,2.550476349711971,2.4562960263867097,61.17057362963405
2025-04-22,13.353347538630123,9.886316668303266,10.083399759071032,7.250122752455137,4.752298330972478,5.255461353208917,3.309704031876003,2.5888827886349257,2.5088819269130767,2.4534312449489053,61.44184639501387
2025-04-23,13.331806585895862,9.962784295912359,9.355524906065742,7.425700799422125,5.311371446950201,5.359750415935151,3.309704031876003,2.594391983707627,2.5267317189486285,2.4628519685232244,61.64061815323693
2025-04-24,13.31693175919957,9.985427087661161,9.348693509684788,7.304608691724152,5.461331736829129,5.299645097691981,3.309704031876003,2.5916373861712763,2.5870574049947073,2.478663358381877,61.68370006421464
2025-04-25,13.309494345851421,10.017215143230647,9.356736934490934,7.324607069838057,5.483588884922843,5.298983994283256,3.254612081148991,2.5916373861712763,2.5731742334115,2.4837869097994894,61.69383698314841
2025-04-28,13.306299012709255,10.055338773133741,9.382299599628267,7.3278024029802244,5.526725882342093,5.2974414196629,3.188501740276575,2.594391983707627,2.560888728399376,2.4837869097994894,61.723476452639545
2025-04-29,13.307015208068707,10.066687714983505,9.475680456110553,7.354466907132097,5.6106309232993326,5.298267798923806,3.188501740276575,2.5916373861712763,2.563643325935727,2.485164208567664,61.94169566946924
2025-04-30,13.31246931119068,10.078807944143447,9.477829042188906,7.407630639583665,5.6448430247008075,5.2678019501717674,3.188501740276575,2.594391983707627,2.4919686980398836,2.487533162448926,61.95177749645229
2025-05-02,13.313185506550132,10.089716150387396,9.492538598542213,7.396446973586081,5.652831357556225,5.2678019501717674,3.177924085736989,2.5916373861712763,2.494723295576234,2.487533162448926,61.96433846672724
