date,MIRAE ASSET SECURITIES (HK) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CHIYU BANKING CORPORATION LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),VALUABLE CAPITAL LTD
2024-03-19,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22,85.95988538681948,0.0,12.779369627507165,0.5444126074498568,0.0,0.20057306590257878,0.05730659025787965,0.0,0.20057306590257878,0.25787965616045844
2024-03-25,86.10792192881746,0.0,12.227324913892078,0.7462686567164178,0.1722158438576349,0.2296211251435132,0.0574052812858783,0.0,0.20091848450057406,0.2583237657864524
2024-03-26,86.10792192881746,0.0,12.399540757749714,0.7462686567164178,0.1722158438576349,0.2296211251435132,0.0574052812858783,0.0,0.20091848450057406,0.08610792192881744
2024-03-28,86.10792192881746,0.0,12.456946039035591,0.7462686567164178,0.1722158438576349,0.1722158438576349,0.0574052812858783,0.0,0.20091848450057406,0.08610792192881744
2024-04-02,86.10792192881746,0.0,11.940298507462686,0.8323765786452353,0.1722158438576349,0.3444316877152698,0.3444316877152698,0.0,0.1722158438576349,0.08610792192881744
2024-04-03,86.05851979345955,0.0,12.019506597819852,0.8032128514056224,0.17211703958691912,0.34423407917383825,0.34423407917383825,0.0,0.17211703958691912,0.08605851979345956
2024-04-05,86.10792192881746,0.0,12.026406429391503,0.8036739380022963,0.1722158438576349,0.28702640642939153,0.3444316877152698,0.0,0.1722158438576349,0.08610792192881744
2024-04-08,86.10792192881746,0.0,12.083811710677383,0.8036739380022963,0.1722158438576349,0.2296211251435132,0.3444316877152698,0.0,0.1722158438576349,0.08610792192881744
2024-04-10,86.13264427217916,2.3542922767728967,9.646856158484066,0.8039046798736722,0.17226528854435832,0.22968705139247778,0.4019523399368361,0.0,0.17226528854435832,0.08613264427217916
2024-04-11,86.15738081562321,2.2400919012062035,9.649626651349799,0.80413555427915,0.17231476163124643,0.22975301550832855,0.402067777139575,0.0,0.22975301550832855,0.11487650775416428
2024-04-15,86.23167576889911,2.1270480022995115,9.6579476861167,0.8048289738430584,0.1724633515377982,0.25869502730669736,0.4024144869215292,0.0,0.22995113538373094,0.11497556769186547
2024-04-17,86.30609896432682,2.15765247410817,9.637514384349826,0.805523590333717,0.17261219792865362,0.23014959723820483,0.4027617951668585,0.0,0.23014959723820483,0.05753739930955121
2024-04-18,86.18213157138753,2.298190175237001,9.623671358804941,0.8043665613329504,0.17236426314277506,0.2298190175237001,0.4021832806664752,0.0,0.2298190175237001,0.057454754380925024
2024-04-24,86.33093525179856,2.2446043165467624,9.640287769784173,0.8057553956834532,0.05755395683453237,0.23021582733812948,0.4028776978417266,0.0,0.23021582733812948,0.05755395683453237
2024-04-26,86.33093525179856,2.1007194244604315,9.640287769784173,0.8057553956834532,0.05755395683453237,0.2589928057553957,0.4028776978417266,0.11510791366906474,0.23021582733812948,0.05755395683453237
2024-04-29,86.33093525179856,4.028776978417266,7.712230215827338,0.8057553956834532,0.05755395683453237,0.2589928057553957,0.4028776978417266,0.11510791366906474,0.23021582733812948,0.05755395683453237
2024-04-30,86.35578583765113,4.029936672423719,7.68566493955095,0.8059873344847437,0.05757052389176742,0.2590673575129534,0.40299366724237184,0.11514104778353484,0.2302820955670697,0.05757052389176742
2024-05-06,86.35578583765113,2.3028209556706964,9.527921704087507,0.8059873344847437,0.05757052389176742,0.2590673575129534,0.40299366724237184,0.11514104778353484,0.11514104778353484,0.05757052389176742
2024-05-07,86.35578583765113,2.360391479562464,9.527921704087507,0.8059873344847437,0.05757052389176742,0.20149683362118592,0.40299366724237184,0.11514104778353484,0.11514104778353484,0.05757052389176742
2024-05-08,86.23167576889911,2.500718597298074,9.514228226501869,0.8048289738430584,0.057487783845932734,0.2012072434607646,0.4024144869215292,0.11497556769186547,0.11497556769186547,0.057487783845932734
2024-05-09,86.23167576889911,2.500718597298074,9.542972118424835,0.8048289738430584,0.057487783845932734,0.2012072434607646,0.4024144869215292,0.11497556769186547,0.0862316757688991,0.057487783845932734
2024-05-10,86.23167576889911,3.0755964357574017,8.968094279965507,0.8048289738430584,0.057487783845932734,0.2012072434607646,0.4024144869215292,0.11497556769186547,0.0862316757688991,0.057487783845932734
2024-05-13,86.23167576889911,0.776085081920092,11.267605633802818,0.8048289738430584,0.057487783845932734,0.2012072434607646,0.4024144869215292,0.11497556769186547,0.0862316757688991,0.057487783845932734
2024-05-14,86.23167576889911,0.776085081920092,11.210117849956884,0.8048289738430584,0.057487783845932734,0.2012072434607646,0.4024144869215292,0.11497556769186547,0.0862316757688991,0.11497556769186547
2024-05-16,86.23167576889911,3.6504742742167293,8.306984765737282,0.8048289738430584,0.057487783845932734,0.22995113538373094,0.4024144869215292,0.11497556769186547,0.0862316757688991,0.11497556769186547
2024-05-21,85.98452278589855,3.926626540556033,8.283175695041558,0.8025222126683863,0.05732301519059903,0.2292920607623961,0.40126110633419315,0.11464603038119806,0.08598452278589853,0.11464603038119806
