date,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BOCI SECURITIES LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD
2024-04-26,32.43483128147114,0.0,8.849456456872772,13.356604378997684,12.10415623642331,9.332253541118158,8.196131125122923,4.26371269343364,5.975596805413398,5.487257481146974
2024-04-29,32.418583924197925,0.0,8.852484116713342,13.349913746898526,12.09809298457047,9.327578799445204,8.234657249368627,4.26157690111706,5.972603490745727,5.48450878694312
2024-04-30,6.54667470768303,0.0,1.7885517824402513,2.7028138352148052,2.4448817943671606,1.8849935788535628,1.6561578121256013,0.861214390906472,1.2089311281563906,1.1083544903602034
2024-05-02,32.408035428523846,0.0,8.857579230106984,13.398748781282377,12.125939514164715,9.342954079626061,8.169500403607408,4.267626286490272,5.990687470568347,5.438928805629993
2024-05-03,32.352630129821286,0.0,9.03038254838184,13.42280260682442,12.107202469648714,9.328517314021514,8.074821227145014,4.261031935296765,5.98143063915447,5.4411811297059725
2024-05-06,32.34435780720772,0.0,9.044054324797209,13.419370497808977,12.104106749629201,9.326132082761546,8.072756556483933,4.259942421687081,5.989489698743285,5.439789860881052
2024-05-07,32.34746374062367,0.0,9.015089150638543,13.42918301987874,12.105269071349976,9.332359342859988,8.121461113355412,4.26035149141097,6.023094962147947,5.365728107734759
2024-05-08,32.45499987051153,0.0,9.0468282198014,13.128686370781775,12.140713100899914,9.359684338146694,8.14524061846131,4.272825730790917,6.053553771460097,5.3974679791463664
2024-05-09,32.443558962104504,0.0,9.071413059577772,13.119785376263643,12.136433304654728,9.356384899180169,8.142369290399664,4.282001795727449,6.052488027046015,5.395565285046055
2024-05-10,32.46041579465548,0.0,9.047723762900143,13.124372177983476,12.134748152667836,9.355085758797884,8.14657912758058,4.281407236877018,6.054851881386894,5.3948161071506835
2024-05-13,32.48279836211621,0.0,9.051913154356468,13.120675514020249,12.125004571733975,9.351689712076292,8.142554093816075,4.279853017131152,6.052653872687489,5.392857702062086
2024-05-14,32.712609418192294,0.0,9.1648812036302,12.234741018324598,12.267642877030346,9.461702798198973,8.239423188043896,4.330201120314905,6.1303386972374145,5.458459679027366
2024-05-16,32.71691196992291,0.0,9.030822516492966,12.24792993960398,12.288465833481935,9.48292637781295,8.248724608698085,4.337933140486765,6.142367232137201,5.503918381363205
2024-05-17,32.75987849983535,0.0,8.980991083923866,12.234890072858263,12.27212984425108,9.472485817883,8.264779200253768,4.3321663971009405,6.194723438620251,5.487955645273483
2024-05-20,32.765009834081596,0.0,8.961786937253702,12.248524730877662,12.312854737737709,9.483042030807784,8.265333940141053,4.336994197510741,6.138873821691503,5.487579769898249
2024-05-21,32.38929603136583,0.0,8.988140702348115,13.174206808347598,12.17126228318624,9.3739911870874,8.16066064074791,4.287120657468161,6.058653885396543,5.396667804052202
2024-05-22,32.34112425407868,0.0,8.941428573619351,13.46220996161192,12.11954413112573,9.337354093691859,8.123854419400114,4.268903815787658,6.036104329900631,5.369476420784055
2024-05-23,32.351567383272105,0.0,8.944021292480532,13.448834850543017,12.123058398493518,9.340061617872465,8.126210068769254,4.270141656849478,6.037854600723166,5.3582501309964625
2024-05-24,32.37047919609275,0.0,8.91622900666419,13.456729892376693,12.095000549416646,9.345544633912267,8.14270536977307,4.272648412816904,6.039267285724764,5.36139565322271
2024-05-27,32.35577442550942,0.0,8.944028438345896,13.449910868112022,12.087914089688002,9.340069080155997,8.140065104558794,4.270145068498038,6.053838513137724,5.3582544119941
2024-05-28,32.35784084608793,0.0,8.942426396892571,13.445900274491063,12.110933499114154,9.337283989471047,8.102494327810524,4.268871765147538,6.065877748777754,5.368371152207414
2024-05-29,32.36967849999482,0.0,8.988135777903238,13.453765550254875,12.137071274788012,9.336090887568984,8.00243085361979,4.268326296140876,6.070426755643212,5.37407410408619
2024-05-30,32.97528476447793,0.0,9.147205113425317,11.86111713605311,12.354796857933417,9.50356999243483,8.160076544731554,4.3448953308644835,6.18257523328259,5.470479026796775
2024-05-31,6.54536624765433,0.0,1.8208594374698799,2.3569064343387294,2.461466390615703,1.8884414517983248,1.6219084670286918,0.8633682345751139,1.2324080241445874,1.0883237442418334
2024-06-03,32.891967143627035,0.0,9.167680626208556,11.869383199109121,12.36883034794282,9.51019307084419,8.167932688615362,4.347923306928182,6.206408062326474,5.469681554398256
2024-06-04,32.63105768333971,0.0,9.093813089235914,12.539928834081998,12.26626734206641,9.431334038876546,8.123868749255998,4.311870093234227,6.170003736972009,5.431856432937186
2024-06-05,32.62298653493055,0.0,9.107695009136382,12.536827137911361,12.263233334860603,9.429001239938096,8.121859346098793,4.310803571156357,6.19643842021938,5.4111554057484845
2024-06-06,32.301523517795644,0.0,9.010568046704206,13.404546682145657,12.146797503083077,9.339475617108869,8.044744655158775,4.2698737457399,6.13014860651922,5.352321625744656
2024-06-07,32.298539676717105,0.0,9.01181597264533,13.405337803324738,12.137826259645514,9.340769095371135,8.044793466202238,4.270465105372835,6.140585778052535,5.349866842668565
2024-06-11,32.312694639290804,0.0,9.007538334898939,13.400162791161296,12.13314055910943,9.337163174028932,8.041687844795991,4.268816530067378,6.1509945527835095,5.347801573863721
2024-06-12,32.33779698085669,0.0,9.007440556916299,13.415878624236052,12.062075208538255,9.3481138841152,8.051119209606833,4.273823037007544,6.158208495266287,5.345544003456845
2024-06-13,32.354919330150764,0.0,8.967470040496607,13.41988490581621,12.065677214122825,9.350905440114781,8.053523453972224,4.275099296206779,6.1653800165999915,5.3471403025198265
2024-06-14,32.36282319702072,0.0,8.98803334525446,13.41340792227062,12.064647850170559,9.35010768257409,8.052836380500496,4.274734572948417,6.1733853671137995,5.320023682146839
2024-06-17,32.349241780272074,0.0,8.990837339309813,13.414409297534183,12.092210962003438,9.35080571297764,8.053437563376592,4.275053702395941,6.153582794688298,5.320420847442024
2024-06-18,32.352409887068845,0.0,8.991125009577452,13.414838504132767,12.092597863627,9.351104900770785,8.053695240659788,4.275190486746088,6.153779684337469,5.315258423079804
2024-06-19,32.35718188920577,0.0,8.996368935365393,13.427440795037219,12.049513811231781,9.359889601697395,8.042045519956122,4.279206725493153,6.168100990004644,5.320251732008522
2024-06-20,32.36716616046748,0.0,8.996176861020738,13.427154116388351,12.040716468559513,9.359689766111037,8.041873820614532,4.279115363541088,6.167969299767846,5.320138143529418
2024-06-21,32.32793991010019,0.0,8.996912091670431,13.434101454303834,12.045988747956638,9.363788101924044,8.045395123169028,4.280989063650879,6.182417830000659,5.322467677224297
2024-06-24,32.31316609094343,0.0,8.998610903320168,13.42707494341824,12.039688269182292,9.359957928311784,8.083883865471703,4.278749954741425,6.179184206499336,5.319683838111614
2024-06-25,32.30539949337777,0.0,8.996029359369395,13.420563884404228,12.034806719248897,9.356162888026688,8.081673202029698,4.277015114844445,6.20335348714213,5.324995851556751
2024-06-26,32.21036751131256,0.0,8.957561703489073,13.572571065218852,12.023774332534204,9.399870317492496,8.05284611087076,4.2617591274366875,6.1993003761830385,5.321949455462326
2024-06-27,32.20797050922685,0.0,8.946264093694783,13.571561033863563,12.022879558137635,9.399170806418972,8.052246841430048,4.261441979688724,6.2020283464508,5.336436831088623
2024-06-28,32.22316108699682,0.0,8.903055530146352,13.598716841573422,12.023390841485222,9.399570514283566,8.051526123574803,4.26162320119314,6.202292093068195,5.3366637676784805
2024-07-02,32.231385092096886,0.0,8.901074098920244,13.601124092324927,12.026459455000001,9.40196947556608,8.05358103655261,4.2627108539794865,6.194304282413862,5.327391613145905
2024-07-03,32.235163381325954,0.0,8.917255650130958,13.587600053261658,12.023902168320193,9.399970256145451,8.051868536245548,4.261804438111413,6.196176711157275,5.326258805301551
2024-07-04,32.20937227655171,0.0,8.926939435163598,13.584446908092149,12.027157742379806,9.393378860148962,8.048347341404497,4.2588159987923815,6.1982065396459705,5.353334897820927
2024-07-05,32.195939369786345,0.0,8.921745011669703,13.5773918282815,12.014850217893494,9.38791302404773,8.038355014234655,4.309429275475199,6.204156368880945,5.350219889730428
2024-07-08,32.17520163826323,0.0,8.923355773528273,13.579843136278678,12.031887696420029,9.389607949447518,8.039806285891224,4.310207314334196,6.207400527721881,5.342689678114971
2024-07-09,32.16836894938134,0.0,8.921460819940462,13.576959336380288,12.029332618561753,9.387613983082899,8.03809896185827,4.309292003657159,6.227318216469355,5.34155511066848
2024-07-10,32.16806450899134,0.0,8.921081925797239,13.57638272337047,12.027759984041484,9.387215291430397,8.037757584063671,4.3091089881696085,6.231300739134558,5.3413282550012315
2024-07-11,32.12514853202414,0.0,8.99082228831239,13.567344768886016,12.021633283670198,9.382433631712573,8.038969352770312,4.306914014236576,6.222820597510379,5.343913530877406
2024-07-12,32.10596863267462,0.0,9.007313931483434,13.56820869065255,12.022398779855337,9.383031072757637,8.039481246639205,4.307188263680875,6.222155569378556,5.344253812877785
2024-07-15,32.10324300081104,0.0,9.006549256785783,13.564934447793501,12.021378139937385,9.38223450160411,8.038798735966402,4.306822605515934,6.2322391984125005,5.343800113173344
2024-07-16,32.109717132279414,0.0,9.008365571229882,13.568731433198403,11.997267447406896,9.384126578975513,8.045726887138088,4.307691145051281,6.233496028942421,5.344877775778101
2024-07-17,32.192514264906194,0.0,9.011379841051678,13.581272622603105,11.862810003258959,9.392800058099484,8.053163321803101,4.311672620461344,6.241382232258463,5.353005035557675
2024-07-18,32.1908043202269,0.0,9.01090119061495,13.58267588554619,11.862179895629602,9.392301148062483,8.055922541423321,4.311443600708629,6.241050713624919,5.352720704163008
2024-07-19,32.19559262315903,0.0,8.998429268483827,13.591071169705174,11.86394436570033,9.393698229747034,8.046496015839658,4.312084917335255,6.245166501833143,5.353516908196546
2024-07-22,33.43505135750972,0.0,8.813280835417043,13.358745895279133,11.663231174588548,9.233122695129424,7.908949506686285,4.238374295173157,6.139456174021873,5.209788066194812
2024-07-23,33.4360828014941,0.0,8.819485833869582,13.357072007764343,11.661769739720462,9.231965759521616,7.907958493612294,4.2378432152446,6.138686883317652,5.209135265455351
2024-07-24,33.43920873685054,0.0,8.871139521403473,13.36145584188461,11.614053574394722,9.231387400436306,7.906418956085857,4.237577725186522,6.129949317327899,5.20880892643007
2024-07-25,33.448947859471716,0.0,8.880073043527487,13.362846466604031,11.60091844506567,9.230905489884535,7.900785865452452,4.23735650888055,6.129629312638495,5.208537008475063
2024-07-26,33.45905103300288,0.0,8.886035602750933,13.351432817313293,11.601887499317447,9.231676570920497,7.9014458382099155,4.2377104660573615,6.121788081596199,5.208972090831473
2024-07-29,33.45800297094032,0.0,8.893066127841545,13.347882228375326,11.601524085001538,9.231387400436306,7.901198335505363,4.237577725186522,6.1195080761669125,5.209853050546168
2024-07-30,33.47408047449664,0.0,8.848242079337359,13.356385509746257,11.592474179029724,9.235823339541492,7.904995081666471,4.239613999467627,6.136028806476998,5.212356530237434
2024-07-31,6.89813364061503,0.0,1.8232825115971019,2.764632379270332,2.390174165183655,1.904272202762843,1.6268623074665682,0.8741374529183235,1.2662233697422656,1.0747006830376735
2024-08-01,33.54569402788058,0.0,8.88395483072121,13.496601594637028,11.27430824840207,9.261073410408823,7.889944902406097,4.2512047965196205,6.186323680909208,5.210894508115362
2024-08-02,33.62996797077812,0.0,8.898215530218579,13.5214140953368,11.083622510256344,9.275939468087573,7.884774222882314,4.258028914298258,6.228778149396635,5.219259138745378
2024-08-05,26.291119307110407,21.903027387149734,6.952369750578261,10.566576076696768,8.608261688401994,7.244931009125621,6.166562062561462,3.325714427642027,4.8649592980614464,4.07647899267228
2024-08-06,26.299702170908613,21.902668426842276,6.95635296488646,10.572138920775787,8.608120610905823,7.244812274732581,6.1664610011431105,3.325659923784987,4.843574367170285,4.08050933885008
2024-08-07,26.29237694447919,21.896567901270068,6.956873027439571,10.572471085108639,8.605723000765721,7.242794385328125,6.164743463704548,3.324733631471459,4.864343761253667,4.079372799179016
2024-08-08,26.286988869496998,21.895491690685837,6.956531098950182,10.581781398600778,8.605300031731481,7.242438403878793,6.164440468175997,3.3245702216832185,4.8632855177236225,4.079172299073094
2024-08-09,26.297635153930365,21.898900053847413,6.950240379428847,10.58342861230177,8.610736025438031,7.243565798531741,6.149014259776213,3.32508774112657,4.8615846919203385,4.0798072836987105
2024-08-12,26.301821277272765,21.8935189126859,6.950989786339086,10.588199779403904,8.608620138980562,7.241785862097548,6.147503283715559,3.3242706787871175,4.859570982985529,4.083719297732031
2024-08-13,26.290611666651287,21.894415585887344,6.944721495411817,10.592729041033056,8.613887446790395,7.242082457420531,6.14775506148926,3.324406827957286,4.863046500260302,4.086343917098722
2024-08-14,26.292765365030128,21.89620915265372,6.93709850797435,10.594415975050184,8.614593087102797,7.2426757209567985,6.148258678912747,3.324679159757199,4.862625686603897,4.086678665958172
2024-08-15,26.293842346546448,21.897106046236708,6.9373826594040775,10.59484993435507,8.61494595061474,7.242972389176054,6.148510518567603,3.3248153423896842,4.8587287517541755,4.086846060955437
2024-08-16,26.296642911443502,21.89943831345471,6.938121562075558,10.587785295351756,8.615863531046742,7.24374384029971,6.149165398234884,3.3251694694516165,4.859246256385379,4.084823422256143
2024-08-19,26.297720210647157,21.900335471602805,6.938405797324097,10.588219047017533,8.616216498646144,7.244040596029971,6.149417312177245,3.3253056922551707,4.855348608362845,4.084990765937033
2024-08-20,26.300090579625902,21.90230947830035,6.939031196854254,10.589173425791365,8.619451381301909,7.244693544231263,6.1499715955112135,3.3256054217144024,4.840217319485087,4.089456057184254
2024-08-21,26.28368015361741,21.887961177723703,6.973791674055528,10.583055291647407,8.613804740277716,7.239947513194613,6.154131527426528,3.3234268027775564,4.857518485850188,4.082682633429353
2024-08-22,26.285617383944064,21.88957442297453,6.974305675163585,10.583835312388027,8.614439618029737,7.240481131234551,6.150490411104619,3.323671754898154,4.8546007440021,4.082983546260635
2024-08-23,26.285402122028085,21.88939516175873,6.9742485601877275,10.584567571959822,8.614369071435751,7.240421836456797,6.150440042633879,3.3236445362127576,4.8545609880153116,4.082950109311135
2024-08-26,26.31082816232459,21.907156276520293,6.93237075945725,10.589057925339384,8.621358793926735,7.246296734424927,6.151332532877721,3.326341350427955,4.828994438567899,4.086263026133245
2024-08-27,26.381319388804275,21.923507591923272,6.906377025094983,10.59696150824956,8.627793702915486,7.251705308769885,6.152642993449238,3.328824103363675,4.756319187340082,4.07454919008955
2024-08-28,26.369932013269132,21.94474677841618,6.929487927364894,10.60722769584697,8.631226158038817,7.258730659106677,6.096207203351405,3.3320490214401732,4.747790961718714,4.082601581447033
2024-08-29,26.376211964252693,21.949972879645635,6.913071759516141,10.622071796342881,8.633281668730817,7.260459312510832,6.08944699815241,3.332842542808334,4.730855226735758,4.091785851304497
2024-08-30,26.38565481479472,21.956463917549357,6.906901656329357,10.626855838351007,8.635834699609374,7.262606372867323,6.091247767178159,3.3338281297788113,4.7076109308309775,4.092995872710918
2024-09-02,26.388039205730607,21.95844805604873,6.915740988447331,10.626173119507786,8.636615093582014,7.2632626723955305,6.072081790921958,3.3341293976317514,4.699821166697273,4.105688509037017
2024-09-03,26.400675966593784,21.96417701308385,6.889811850040043,10.628123755088877,8.638868385648633,7.2651576569444725,6.060518284689203,3.334999271678396,4.705156009536184,4.112511806696556
2024-09-04,26.370896166049036,21.954435055844097,6.907290141451355,10.634087551181823,8.635036715271788,7.261935280108234,6.056187476708841,3.345840584006433,4.723603279833847,4.110687749544542
2024-09-05,26.368378898719623,21.95028832746093,6.896130951905579,10.629615359847936,8.633405739491913,7.260563654144452,6.075573900472895,3.3452086254941795,4.730923214881071,4.1099113275814165
2024-09-09,26.359809433381827,21.944521571376548,6.887751234769697,10.623538772237058,8.631137580443866,7.258656166688981,6.0747987288788305,3.3443297758906207,4.766625160224163,4.108831576108405
2024-09-10,26.33427090327124,21.94308035577309,6.887298878835665,10.622841066898953,8.631391669596303,7.258179451418907,6.074399763939565,3.344110135638248,4.795866047746463,4.108561726881563
2024-09-11,26.310767995939116,21.93443703598874,6.9346437705170985,10.617015519951044,8.62717116850438,7.255320474236411,6.067903977640027,3.34279289973391,4.814492452741321,4.095454704747951
2024-09-12,26.30325017496568,21.939117988790567,6.936123669004305,10.595478221103145,8.629012263445034,7.256868807236538,6.079048441808087,3.3435062736748162,4.818803074904567,4.0987910850672655
2024-09-13,26.258853492005564,21.93425703923241,6.95346095399441,10.635802485421417,8.627100372849853,7.255260936161677,6.070316021485919,3.3427654683538357,4.81199110657801,4.110192123916902
2024-09-16,26.24974470879004,21.932817171524253,6.953004496140848,10.634283742623726,8.62653404943987,7.254784666739032,6.071558654898919,3.3425460335197674,4.8116752248686865,4.123051251454856
2024-09-17,26.236024558871712,21.93506704790071,6.954538380790039,10.640298468812855,8.627008640988294,7.255528865193353,6.07218147759785,3.3428889131097086,4.812168808266339,4.124294838469142
2024-09-19,26.21742022387119,21.93254721737411,6.97097098708625,10.640717242552524,8.63422308417575,7.25469537318345,6.071483924760793,3.342504892695644,4.811616001665123,4.123821052635163
2024-09-20,26.57290777130002,22.229935265190974,7.06549185749365,9.432402521141814,8.751296341648747,7.353063322567277,6.153808459792718,3.3878266236831713,4.873531022449402,4.179736814732225
2024-09-23,26.562784667685335,22.224944606066757,7.107974502156793,9.430284930373155,8.749331660401808,7.351412547064607,6.160741798313309,3.3870660507148265,4.8724369062599395,4.1530223309634735
2024-09-24,26.627625261041043,22.18648096192774,7.141325761914964,9.409814144662533,8.734189612338026,7.33868981046655,6.1500796983907735,3.3812042181856925,4.884755636382767,4.14583489468991
2024-09-25,26.446617438673464,22.037036806494196,7.166599820998659,9.923551816503648,8.672884304514858,7.289257712487789,6.111127238422631,3.358429033170899,4.855975087983874,4.13852074074998
2024-09-26,26.257589483931365,21.88498446829613,7.144170711840283,10.651506161367235,8.613042668409127,7.07520905664855,6.0689613522471255,3.3352563629226277,4.821650799281066,4.147628935056492
2024-09-27,26.24823380209314,21.908598914450756,7.113153533475917,10.653276190986292,8.619111742832448,7.080194515559935,6.073237771108273,3.337606510236036,4.825048316125077,4.141538703132126
2024-09-30,6.887472114455252,5.764574117799095,1.8909670488841746,2.739079177985564,2.262935850458634,1.8611953293900048,1.5990777241410874,0.8773682184212865,1.2679464446771793,1.034854575167798
2024-10-02,26.162644401206997,22.065053127634368,7.3262787214816685,10.423874358436091,8.6703156816905,7.120902292637397,6.106507908130945,3.35679617253873,4.808290989061595,3.9593363471817056
2024-10-03,25.83934084049052,22.133868047763286,7.5065533236260595,10.44798811611151,8.512445531629728,7.148182716961095,6.107567374645615,3.3696561754136045,4.976437450675557,3.9579604226830196
2024-10-04,25.686281200761407,22.0959987150331,7.548195939320651,10.419184864894481,8.492165505671654,7.134619511725955,6.200835507550901,3.4425243377471153,5.080108272034671,3.9000861452600613
2024-10-07,25.7858621892872,22.098553091567112,7.485486569312434,10.45672191336937,8.493147230397941,7.135444299276626,6.105766523692289,3.4429223058815044,5.083172770283789,3.912923106931734
2024-10-08,25.74369439121365,22.05182270313535,7.6492881215509705,10.431834957487425,8.512267035399459,7.120355434301769,6.095327033195522,3.4356417795942154,5.097967516923667,3.8618010271979766
2024-10-09,26.138341078563155,21.921412273090958,7.8150634528014615,10.453059593109483,8.412867917944961,7.092823728452307,5.974903420592313,3.422357459765989,5.033932003203334,3.7352390724760385
2024-10-10,26.081350102829308,21.880624466094904,7.870974903335709,10.573650710678853,8.421483407133488,7.087899953679176,5.941492466696281,3.4191903272840043,4.980070597854265,3.743263064414007
2024-10-14,26.092323103803807,21.882261902277655,7.867463380546198,10.573621880246893,8.421293519295713,7.088430376559102,5.950035678655036,3.419446202337583,4.961580764832317,3.7435431914456982
2024-10-15,26.075178012365075,21.87132040805994,7.86434921759431,10.560957599661947,8.415443334042823,7.084886043696066,5.993783424752147,3.4177364224703215,4.97057568292462,3.745769854432749
2024-10-16,26.07189353530647,21.879570356033646,7.874695757869092,10.563301217275207,8.418617672326302,7.087558490542876,5.976364098453358,3.419025606074564,4.965890535280623,3.743082730837867
2024-10-17,26.084370282555124,21.893483809890927,7.834574211950995,10.556069524146226,8.42397116175137,7.092065545133726,5.9854979775392145,3.421199801190506,4.971509988399799,3.7372576974421112
2024-10-18,26.08651075900128,21.895280383314468,7.840140698960757,10.55201216844078,8.424662430570953,7.09264751813478,5.985989145901749,3.421480543930803,4.963711975935622,3.7375643758088093
2024-10-21,26.07769468518851,21.90372822948045,7.839882001174243,10.540486081775695,8.427912914281041,7.095384071131305,5.984194147721796,3.4228006522276146,4.96891077843127,3.739006438588071
2024-10-22,26.05732864984286,21.919743087553044,7.812753546220865,10.544085162033745,8.43407496248381,7.100571844083895,5.9885694768415965,3.4253032246701647,4.975829842141252,3.7417402041287664
2024-10-23,26.08346677656039,21.96666248979312,7.817127724639716,10.37812544277916,8.448011810866342,7.115770680363881,6.0219698773693064,3.4326351162507636,4.986480649539361,3.7497494318379663
2024-10-24,25.885314849097142,22.075708445460705,7.85427845301272,10.256725957686049,8.489949065642074,7.151094481351502,6.056828036468466,3.449675255001182,5.012061680524503,3.768363775755653
2024-10-25,25.626158310444797,22.1420247224979,7.912726492310974,10.293346470994832,8.515453199095358,7.172576644151219,6.075022980790432,3.4600382121159767,5.031267330921254,3.771385636677258
2024-10-28,25.569899112879348,22.148641499698225,7.923392008129067,10.308043767094388,8.517997901184907,7.174720049833463,6.0768384007465786,3.461072187203671,5.038581491828697,3.7808135814016595
