date,UBS SECURITIES HONG KONG LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,YICKO SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,UOB KAY HIAN (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-06-26,73.87625205872304,0.0,11.065720420944626,6.06276475943395,4.0807179368755175,3.1075278517632787,0.0,1.8070169722595817
2024-06-28,73.87583382004357,0.0,11.0656577741242,6.062730436053211,4.08126096867192,3.107510258987401,0.0,1.8070067421197031
2024-07-02,73.85806305256789,0.0,11.062995939785402,6.061272051527774,4.104334137795654,3.1067627501014057,0.0,1.8065720682218838
2024-07-03,73.85701797954778,0.0,11.062839401174717,6.062601260906733,4.1042760624996655,3.1067187901897078,0.0,1.8065465056813927
2024-07-10,73.85701797954778,0.0,11.062839401174717,6.059771311198051,4.107106012208347,3.1067187901897078,0.0,1.8065465056813927
2024-07-11,73.8565999586207,0.0,11.062776786970826,6.059737013696059,4.107648753271297,3.1067012065733586,0.0,1.8065362808677494
2024-07-18,73.8561819424255,0.0,11.062714173475708,6.059702716582302,4.108191488190598,3.10668362315605,0.0,1.8065260561698473
2024-07-19,73.8549279222302,0.0,11.062526337242865,6.059599827570384,4.109819656087643,3.1066308740983364,0.0,1.8064953827705708
2024-07-22,73.8549279222302,0.0,11.062526337242865,6.059599827570384,4.214241845242523,3.002208684943455,0.0,1.8064953827705708
2024-07-30,73.85116611713869,0.0,11.061962866814131,6.064384687370655,4.2140271925866175,3.002055767267756,0.0,1.806403368822147
2024-08-01,73.83800281660278,0.0,11.059991172264287,6.06330376580364,4.231100173468034,3.0015206780556585,0.0,1.8060813938055957
2024-08-08,51.47439380483664,30.310473135403154,7.710207743472955,4.2081498110799895,2.9496100686492897,2.0884935484404767,0.0,1.2586718881174934
2024-08-09,51.4685060767343,30.30700617229231,7.709325836888911,4.210823832734371,2.957555499228052,2.0882546630209933,0.0,1.2585279191010657
2024-08-12,51.47348010356172,30.300270891877023,7.7100708826743265,4.211230775781802,2.9578413237354666,2.0884564764309435,0.0,1.2586495459387155
2024-08-13,51.47246491796614,30.299673294852504,7.7099188208186815,4.211147719792298,2.9577829877166115,2.0903875366278832,0.0,1.2586247222258764
2024-08-14,51.472566434723724,30.299733053494204,7.709934026734332,4.210958799877334,2.957788821214949,2.0903916594023633,0.0,1.2586272045530975
2024-08-16,51.47155128516713,30.29913547768432,7.70978197027687,4.212847965493815,2.9577304872670167,2.090350432389352,0.0,1.2586023817214977
2024-08-29,51.47155128516713,30.29913547768432,7.70978197027687,4.211861858109915,2.958716594650916,2.090350432389352,0.0,1.2586023817214977
2024-09-02,51.47368314548623,30.300390414110662,7.7101012957652415,4.207894483402011,2.958839139442089,2.090437010994981,0.0,1.2586545107987865
2024-09-03,51.47622130470412,30.301884521595017,7.710481479647155,4.2031709897493315,2.95898503933456,2.0905400901151183,0.0,1.2587165748546982
2024-09-05,51.47672896658548,30.302183360773878,7.710557520922816,4.203212441698179,2.958028014460234,2.0905607071590335,0.0,1.2587289884003763
2024-09-09,51.47662743340816,30.302123592466558,7.710542312547696,4.203204151243002,2.9582194209452153,2.090556583717718,0.0,1.258726505671653
2024-09-12,51.4820092437945,30.305291637686476,7.711348439109808,4.193188728388345,2.958528698704822,2.0907751485246306,0.0,1.2588581037914124
2024-09-16,51.48515761678247,30.307144952329523,7.711820025232479,4.19344516208858,2.952594145033626,2.090903009501664,0.0,1.2589350890316522
2024-09-19,51.48983010576581,30.309895449899326,7.712519904494335,4.184750324727037,2.9528621050487747,2.0910927675159994,0.0,1.2590493425487148
2024-09-25,51.492369857680885,30.31139049493748,7.712900326941977,4.180024207679134,2.9530077558922683,2.091195911318377,0.0,1.2591114455498773
2024-09-27,51.49704365589615,30.30506508207283,7.713600402310078,4.1804036151473785,2.953275790989843,2.0913857225029293,0.0,1.259225731080788
2024-10-03,51.64991642376643,30.39502790033754,7.736498793363861,4.19281345124851,2.962042807742681,1.8007367881105536,0.0,1.2629638354304296
2024-10-04,51.0802722034293,30.05980273117452,7.651173353780825,4.137763631236069,2.9293745929099972,1.5965062173025222,1.296072596662658,1.2490346735041054
2024-10-07,51.05828707163326,30.08990524215317,7.647880261412262,4.135982722974436,2.9281137796111056,1.5958190753182193,1.2955147623828918,1.2484970845146526
2024-10-08,51.0419104634259,30.11232844311138,7.645427254352268,4.13465613384481,2.9271746064639923,1.5953072268942867,1.2950992345830532,1.2480966373243179
2024-10-09,51.049897740198936,30.140708868144976,7.642320317987814,4.106157873437425,2.9217644891165593,1.5955568680272998,1.2953018977659407,1.2482919453210466
2024-10-10,51.043407887432664,30.15154572437786,7.641348767879939,4.105635867298073,2.919437242337954,1.5953540286561727,1.2951372290990775,1.2481332529182587
2024-10-14,51.035921645872904,30.16178999338192,7.640228055429767,4.105033717419546,2.919009065354495,1.5951200473033174,1.2949472788087002,1.2479501964293442
2024-10-15,51.03392568564357,30.164521290969315,7.6399292542942145,4.104873173947892,2.918894906036594,1.5950576638668519,1.2948966348076858,1.2479013904338816
2024-10-16,51.034025479947175,30.164580276190534,7.639944193795915,4.104685655796521,2.9189006137904183,1.595060782922787,1.2948991669136565,1.247903830642989
2024-10-21,51.034025479947175,30.164580276190534,7.639944193795915,4.103903475689656,2.919682793897282,1.595060782922787,1.2948991669136565,1.247903830642989
2024-10-22,51.034025479947175,30.164580276190534,7.639944193795915,4.093930679327138,2.9296555902598005,1.595060782922787,1.2948991669136565,1.247903830642989
2024-10-23,51.03542264117892,30.1654060935102,7.640153352954727,4.084656340837429,2.950073035133735,1.5951044509867345,1.2908280594536514,1.2383560259446076
2024-10-24,51.038117382458296,30.16699886889643,7.640556763675272,4.0848720163718735,2.9502288030920183,1.5951886747197133,1.2856160779217105,1.238421412864691
2024-10-25,51.00968723475362,30.144135712953428,7.6363006866787515,4.090414660118069,3.0044846213367236,1.592345577025129,1.2848999414954214,1.2377315656388517
2024-10-30,51.00829148222795,30.143310894064385,7.636091738407394,4.0903027361502415,3.0071386610477644,1.5923020064705664,1.2848647834218123,1.2376976982098886
2024-10-31,29.826651626683855,17.626036998814858,4.465137754128281,2.3917686951214914,1.7583979904022966,0.9310846501889711,0.7513134270703691,0.723618601578741
2024-11-04,51.014971847044635,30.1472586505507,7.6370918087313315,4.090838427773978,2.9946313414324037,1.5925105442982894,1.2850330573483435,1.2376643228203204
2024-11-06,51.0160687905849,30.14790688849804,7.637256024415919,4.089167104549695,2.9946957331469637,1.5925447870723444,1.2846697361776662,1.2376909355544803
2024-11-08,51.02005807388043,30.15026435241473,7.637853231895917,4.081667203193112,2.994929908181353,1.5926693186653709,1.2847701929874575,1.2377877187816335
2024-11-11,51.022052949498644,30.151443222637734,7.638151870661984,4.0818267956885474,2.9911370263918187,1.5927315917656306,1.2848204272841197,1.2378361160715219
2024-11-14,51.02464652103208,30.152975891754597,7.638540135973053,4.076951048258154,2.991289072955918,1.5928125540765923,1.2848857377428948,1.2378990382067185
2024-11-22,51.025644118755565,30.15356542136737,7.63868947929574,4.075075628793476,2.991347556519704,1.5928436956186942,1.2849108589181366,1.2379232407313145
2024-11-25,51.03632085665403,30.15987483147416,7.640287818461598,4.075928308169826,2.9710492148934495,1.5931769863579894,1.2851797169933357,1.2381822669956168
2024-11-28,51.03622105337324,30.159815852801607,7.640272877615989,4.075920337551832,2.97123895834393,1.593173870845597,1.2851772037801965,1.2381798456876076
2024-11-29,51.03921532160347,30.1615853133254,7.640721128404851,4.070292522280271,2.9714132793699335,1.593267341518155,1.2852526044503887,1.2382524890475337
2024-12-04,51.04021348909158,30.162175179640155,7.640870557022985,4.070372124477076,2.971471390924167,1.5913428134757108,1.2852777399732545,1.2382767053950785
2024-12-05,51.047800838085756,30.166658917733457,7.642006405554415,4.070977202938419,2.9570476795283245,1.5915793734833958,1.2854688020809728,1.2384607805952579
2024-12-06,51.043807215339875,30.164298889421893,7.641408548445895,4.07848201844746,2.9568163408089334,1.5914548594498141,1.285368235996581,1.2383638920895423
2024-12-10,51.07377462598962,30.18200810785788,7.645894758241094,4.0221672630184075,2.9585522640155837,1.592389189859426,1.2861228653995513,1.2390909256184384
2024-12-11,51.07387457619947,30.182067173358057,7.645909721082419,4.0219794365929324,2.958558053834758,1.5923923061286829,1.2861253823126095,1.2390933504910653
2024-12-13,51.0651803711742,30.17692933953853,7.644608172937277,4.021294782958969,2.975077227271853,1.5921212363243058,1.285906447723158,1.2388824220717114
2024-12-16,51.07067636350743,30.18017719201031,7.645430939205871,4.0109648825416615,2.97539742591823,1.5922925915617652,1.2860448459805727,1.239015759274165
2024-12-27,51.07517396452776,30.182835045898248,7.6461042433490976,4.002511491808952,2.975659457899233,1.5924328187389714,1.2861581030788398,1.239124874698904
2025-01-17,51.07827277275502,30.184666284253446,7.646568144083968,4.0027543302484085,2.969772844083187,1.59252943405199,1.2862361362405899,1.2392000542833923
2025-02-03,51.06697892935203,30.177992196120083,7.644877422403271,4.011261509067496,2.981834835935589,1.592177312160108,1.2859517384191015,1.2389260565423117
2025-02-05,51.06987687291781,30.17970473365698,7.645311253105651,4.005618667803242,2.9821997311832638,1.592267664871274,1.2860247134735179,1.2389963629882637
2025-02-11,51.0764734189741,30.183602957510868,7.646298775513846,3.9981120472222265,2.9776922413474063,1.592473333410703,1.2861908255100334,1.2391564005108204
2025-02-12,51.077972871654254,30.181553356654412,7.646523248004305,3.998229419848476,2.9777796574964297,1.5925200836706177,1.2862285842304657,1.2391927784410397
2025-02-17,51.06038483534342,30.171160730899903,7.643890267073848,3.9968526814960748,3.0111879984779524,1.5919717200711516,1.285785688129238,1.2387660785084071
2025-02-18,51.07367467617097,30.179013588354636,7.640008886989847,3.9810630324803897,3.0450445256547645,1.592386073602366,1.286120348496344,1.2026888682506887
2025-02-19,51.0802722034293,30.182912012856917,7.640995797902472,3.999583737964575,3.0152966511907144,1.5925917727339245,1.2862864852411642,1.2020613386809342
2025-02-20,51.038816065539706,30.109525076867655,7.634794457115756,3.9961421602639184,3.1430946853167123,1.591299244302021,1.2852425505165153,1.2010857600777185
2025-02-21,51.009085101243514,30.119233292999887,7.630317824823109,3.9945808325751715,3.177409756100135,1.584502730682401,1.2844889535024966,1.2003815080732925
2025-02-24,51.01347212897159,30.12182369255994,7.630974069015788,3.9863239027537904,3.17768302868826,1.5846390055714907,1.2845994257574733,1.2004847466816648
2025-02-25,51.01506759888134,30.12276576651261,7.631212731255409,3.986448576875584,3.17465486599178,1.5846885658885141,1.284639602198016,1.2005222923967573
2025-02-28,29.82676591226753,17.605008451418914,4.461709186618072,2.330740193439779,1.8561121644432406,0.9265132268420264,0.7510848559030219,0.7019043406807535
2025-03-03,51.03551839140885,30.113330805654066,7.634271912702101,3.971424904586756,3.1739720137056304,1.5853238318718221,1.2851545853042574,1.2010035547665243
2025-03-04,51.03092800639438,30.091069023976715,7.6335852488160665,4.002352880584428,3.1709490773578417,1.5851812400653649,1.2850389921931145,1.2008955306120945
2025-03-05,51.04090815812599,30.077396888944246,7.635078154040714,4.003135623336561,3.171569221928234,1.5854912549899607,1.2852903081033702,1.201130390530923
2025-03-06,51.04599953875929,30.070422040726292,7.635839760572612,4.0035349400399785,3.1718855890677777,1.5856494092971865,1.2854185170718033,1.2012502044650613
2025-03-07,51.046199221442514,30.07014848891245,7.6358696305915315,4.003550601141856,3.1718979969083723,1.585655612069814,1.285423545395685,1.201254903537784
2025-03-10,51.05328896897667,30.060436012765802,7.636930167687542,4.004106649651544,3.1723385381503295,1.5858758419426973,1.285602076384286,1.2014217444411257
2025-03-11,51.06827378611379,30.039907823531298,7.639171707936229,4.005281908036544,3.1732696615676694,1.586341317526614,1.2859794176372155,1.2017743776506324
2025-03-12,51.07826855209775,30.026215667958382,7.640666799269291,4.006065796983687,3.173890714235402,1.586651786415885,1.2862311015573202,1.2020095814822802
2025-03-14,51.101471482794516,29.99090476847534,7.644137665985136,4.007885601563775,3.178856941784546,1.5873725424728868,1.28681538782926,1.2025556090945422
2025-03-17,51.10537404531302,29.98555825176891,7.6447214402733525,4.008191679327747,3.1790997075521994,1.5874937683477475,1.286913660488639,1.2026474469283719
2025-03-19,51.10527397216148,29.985499534865433,7.644706470588039,4.008379647872366,3.1790934823257384,1.5874906597606875,1.2869111404893596,1.2026450919368965
2025-03-20,51.11177954231167,29.989316611960433,7.645679622091917,4.0030146382059115,3.1726436956426496,1.5876927432453682,1.2870749609730554,1.2027981855689873
2025-03-21,51.130805324510156,30.000479796088424,7.648525639909176,4.014496385434911,3.1021197485225893,1.59318162150977,1.287554060078973,1.2228374239460018
2025-03-24,51.1291024407329,29.99948064635804,7.648270909905426,4.021611302216664,3.1020164341045726,1.5892103898860865,1.2875111787883826,1.2227966980079252
2025-03-25,51.14573545537115,30.00923989846518,7.650758999778493,4.000186800806317,3.0932269480661816,1.589727382331023,1.2879300242454983,1.2231944909361532
2025-03-26,51.14573545537115,30.00923989846518,7.650758999778493,4.009985416328574,3.083428332543924,1.589727382331023,1.2879300242454983,1.2231944909361532
2025-03-31,29.82676591226753,17.500551427941225,4.461709186618072,2.338283041962238,1.803883652704397,0.9270846547603946,0.7510848559030219,0.7019043406807535
2025-04-03,51.153053400275816,30.01353362818189,7.651853672332141,4.007423160463703,3.0922975253172185,1.5899548409313096,1.2881143016026342,1.2037694708952906
2025-04-07,51.162985642660566,30.01947629432747,7.653368735914219,3.9886127126257866,3.0929097988350063,1.5902696512739793,1.288369347654412,1.2040078167085626
2025-04-08,51.15245636395114,30.01329832350259,7.6517936821624835,3.9926918314378055,3.107953186937769,1.589942375760811,1.2881042028476393,1.2037600333997658
2025-04-09,51.14644157883016,30.009769196007653,7.650893942481152,3.992222348931443,3.1193462828502176,1.589755421654895,1.2879527405221856,1.2036184887222903
2025-04-11,51.149448794567434,30.0115336560055,7.651343785871186,3.9924570763827343,3.1136500698292915,1.5898488932117587,1.2880284672322089,1.2036892568998845
2025-04-14,51.14884732313026,30.011180747407163,7.651253812961377,3.993586038594108,3.1136134561095643,1.589830198021073,1.288013321177822,1.2036751025986296
2025-04-17,51.15025077848841,30.0120042137144,7.651463753042578,3.9936956172066758,3.110955024386395,1.589873820816634,1.2880486625255079,1.2037081298193908
2025-04-24,51.14874707926599,30.01112193011436,7.651238817682131,3.99357821178045,3.1138033385075228,1.589827082198705,1.2880107968700554,1.203672743580784
2025-04-25,51.146241110353586,30.00965157271798,7.650863954802521,4.001221551362784,3.110711156623474,1.5897491906085568,1.287947692391449,1.2036137711396517
2025-04-28,51.140227786704806,30.006123302730277,7.6499644337398935,4.012508240514647,3.110345426658641,1.5895622819287403,1.2877962668683038,1.203472260854695
2025-05-02,51.14533902165558,30.00912227932463,7.650729013157667,4.012909272603215,3.1006617429861834,1.5897211515044825,1.2879249762928324,1.203592542475411
