date,FORTUNE (HK) SECURITIES LTD,UBS SECURITIES HONG KONG LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD
2024-04-12,6.410942297892358,0.0,0.0,3.8936937319517586,3.041084658504397,2.4234212279991114,2.494639100495224,0.0,2.0651762031072374
2024-04-15,6.410811631887732,0.0,0.0,3.891995073891626,3.041084658504397,2.423290561994486,2.494639100495224,0.0,2.0739308254171513
2024-04-16,6.411203629901609,0.0,0.0,3.891733741882374,3.041084658504397,2.423290561994486,2.494639100495224,0.0,2.0739308254171513
2024-04-17,6.411203629901609,0.0,0.0,3.8923870719055023,3.041084658504397,2.423290561994486,2.494639100495224,2.217140766486783,2.0739308254171513
2024-04-18,6.411203629901609,0.0,0.0,3.8942163959702603,3.041084658504397,2.423290561994486,2.494639100495224,2.217140766486783,2.073408161398649
2024-04-19,6.414078282003372,0.0,3.5211152996824815,3.902709686270923,3.041084658504397,2.423290561994486,2.494639100495224,2.217140766486783,2.073408161398649
2024-04-22,6.414078282003372,0.0,3.5211152996824815,3.9044083443310553,3.041084658504397,2.4218532359436042,2.494639100495224,2.217140766486783,2.073146829389398
2024-04-23,24.58858484536327,0.0,13.496939160202507,14.988695054929229,11.656912973159484,9.283310257808944,9.555296838326765,8.498618047973416,7.9316428222363875
2024-04-24,6.4147316120264986,4.503749461002731,3.5211152996824815,3.9108109785577083,3.041084658504397,2.4218532359436042,1.9609047314160275,2.217140766486783,2.068834851236754
2024-04-25,6.4147316120264986,4.503749461002731,3.5211152996824815,3.91342429865022,3.041084658504397,2.4218532359436042,1.9609047314160275,2.217140766486783,2.066221531144242
2024-04-26,6.4147316120264986,4.503749461002731,3.5211152996824815,3.9139469626687227,3.041084658504397,2.4218532359436042,1.9609047314160275,2.217140766486783,2.0658295331303655
2024-04-29,6.4147316120264986,4.503749461002731,3.5211152996824815,3.9157762867334807,3.041084658504397,2.4218532359436042,1.9673073656426807,2.217140766486783,2.0658295331303655
2024-04-30,6.4147316120264986,4.503749461002731,3.5211152996824815,3.9199575988814988,3.041084658504397,2.4218532359436042,1.9704433497536946,2.217140766486783,2.0532855966863104
2024-05-02,21.337187573904348,14.980727620017674,11.71221216454522,13.040176855943475,10.115496284361635,8.055759756949664,6.553809863779395,7.374828952092895,6.829800928405691
2024-05-03,6.4147316120264986,4.503749461002731,3.5211152996824815,3.9210029269185034,3.041084658504397,2.4218532359436042,1.970051351739818,2.217140766486783,2.0532855966863104
2024-05-06,21.33894974445083,14.981964830727168,11.713179438945327,13.033864455353752,10.11633169106899,8.05642505655975,6.553481787133222,7.37543801579071,6.830364979970251
2024-05-07,6.414862278031125,4.503749461002731,3.5211152996824815,3.9210029269185034,3.041084658504397,2.4218532359436042,1.970051351739818,2.217140766486783,2.052762932667808
2024-05-08,21.337622205502186,14.980727620017674,11.71221216454522,13.05147727748723,10.115496284361635,8.055759756949664,6.5438133370291505,7.374828952092895,6.828062402014344
2024-05-09,6.414862278031125,4.503749461002731,3.5211152996824815,3.9713093386993505,3.041084658504397,2.4218532359436042,1.9022356953391435,2.217140766486783,2.052762932667808
2024-05-10,6.414992944035751,4.503749461002731,3.5211152996824815,3.963861376435693,3.0391246684350133,2.4218532359436042,1.8916517489644717,2.217140766486783,2.0493656165475427
2024-05-13,21.365450832199436,14.999960016957163,11.72724841105484,13.193567484549273,10.12195480849945,8.066101815975408,6.308943368942903,7.384296825841427,6.832476435980103
2024-05-14,6.414992944035751,4.503749461002731,3.5211152996824815,3.961509388352432,3.0378180083887574,2.4218532359436042,1.8955717291032392,2.217140766486783,2.057989572852831
2024-05-16,6.415384942049627,4.503749461002731,3.5211152996824815,3.9442614757418557,3.032591368203734,2.4218532359436042,1.8996223752466321,2.217140766486783,2.0651762031072374
2024-05-17,6.4157769400635045,4.503749461002731,3.5211152996824815,3.9441308097372305,3.0321993701898577,2.4218532359436042,1.8993610432373809,2.217140766486783,2.0651762031072374
2024-05-20,21.37094509761613,15.001983916160732,11.728830733187188,13.140941615085664,10.098946628384402,8.067190150679153,6.3267692993040985,7.385293166661526,6.879099392921111
2024-05-21,6.4157769400635045,4.503749461002731,3.5211152996824815,3.945437469783487,3.0276260600279623,2.4218532359436042,1.8980543831911252,2.217140766486783,2.0637388770563563
2024-05-23,21.376248363808546,15.00570670491707,11.731741278847185,13.161616832790472,10.085779886135821,8.06919204889182,6.313101835881228,7.387125850026391,6.869487198701463
2024-05-24,6.415907606068129,4.503749461002731,3.5211152996824815,3.943477479714103,3.02710339600946,2.4218532359436042,1.8947877330754856,2.217140766486783,2.0617788869869726
2024-05-27,21.379974488497755,15.007405432762411,11.733069375948945,13.149173820607343,10.082132189900191,8.070105525443932,6.313816513442903,7.3879621129645665,6.876360540431954
2024-05-28,6.416430270086631,4.503749461002731,3.5211152996824815,3.9506641099685096,3.0244900759169484,2.4218532359436042,1.8947877330754856,2.217140766486783,2.0636082110517306
2024-05-29,6.416560936091257,4.503749461002731,3.5211152996824815,3.9483121218852486,3.016911447648665,2.4218532359436042,1.8947877330754856,2.2172714324914087,2.0636082110517306
2024-05-30,6.416560936091257,4.503749461002731,3.5211152996824815,3.9531467640563958,3.012468803491396,2.421199905920477,1.897139721158746,2.2172714324914087,2.0701415112830093
2024-05-31,6.416560936091257,4.503749461002731,3.5211152996824815,3.953408096065646,3.012468803491396,2.421199905920477,1.897139721158746,2.2172714324914087,2.0701415112830093
2024-06-03,6.416560936091257,4.503749461002731,3.5211152996824815,3.953538762070272,3.012468803491396,2.421199905920477,1.8976623851772483,2.2172714324914087,2.0701415112830093
2024-06-04,6.416560936091257,4.503749461002731,3.5211152996824815,3.9565440801766605,3.012076805477519,2.421199905920477,1.895963727117116,2.2174020984960343,2.0701415112830093
2024-06-05,6.416560936091257,4.503749461002731,3.5211152996824815,3.9568054121859118,3.012076805477519,2.421199905920477,1.895963727117116,2.2174020984960343,2.0701415112830093
2024-06-06,6.416560936091257,4.503749461002731,3.5211152996824815,3.958504070246044,3.010770145431263,2.421199905920477,1.8960943931217416,2.21753276450066,2.0670055271719954
2024-06-07,6.416560936091257,4.503749461002731,3.5200699716454773,3.965298702486574,3.0060661692647423,2.421199905920477,1.8960943931217416,2.21753276450066,2.0670055271719954
2024-06-11,6.417365926394448,4.504314479348261,3.520511582380877,3.9710234653312666,3.0061819308062843,2.4215036578003017,1.898945915783036,2.2178109652985962,2.0672648435601024
2024-06-12,6.4178824127511875,4.504585267549087,3.5207232267946384,3.9746601399954,3.0034874694184808,2.4216492325868306,1.8990600756957947,2.2179442945862866,2.066866361374234
2024-06-13,6.4184828495697355,4.504914966697686,3.5209809152124136,3.983838640617322,3.0009626041677557,2.421826477692155,1.899199071508485,2.218106630140424,2.067017639247587
2024-06-14,6.41952324742349,4.505645186591162,3.5215516452545663,3.9899746793413753,2.995566597123092,2.4222190413444395,1.8995069203699928,2.2184661720183843,2.06735269049972
2024-06-17,6.4197378878869715,4.50570408560769,3.521597679933279,4.005582840290832,2.995605755982525,2.4222507052490396,1.8995317512399048,2.218495172410187,2.067379715495086
2024-06-18,6.420224664017152,4.506045730272447,3.5218647048057314,4.012815392459342,2.9911265230350885,2.422434372221932,1.8996757830884274,2.2186633896355175,2.067536474402552
2024-06-19,6.420380577239099,4.506063402957445,3.521878517538504,4.01283113069784,2.991138254215817,2.4224438729953706,1.8996832336057374,2.2186720912203546,2.0675445832685115
2024-06-20,6.420414151674765,4.506086966753082,3.5218969346840754,4.029716778247984,2.991153895933263,2.426901490757772,1.8996931677197275,2.218683693439646,2.0675553951887338
2024-06-21,6.420901020454857,4.5064286694863736,3.5221640049421135,4.029107151028626,2.9913807192212905,2.4268240385432533,1.9010139176706697,2.21885193925646,2.0677121807401404
2024-06-24,6.4222780835657804,4.507395143920878,3.52291938835425,4.025786559538428,2.9920222678179815,2.4249906171250872,1.9012908481988149,2.219327806918088,2.068155634105802
2024-06-25,6.423162357058411,4.50764861740304,3.5231174998169092,4.024443600192507,2.9921905242673756,2.423296078718574,1.9013977673386968,2.2194526108745465,2.0681411577614797
2024-06-26,6.423817636056868,4.508108479275933,3.5234769216683883,4.03584073400735,2.991187857226938,2.423543298847718,1.9015917443791934,2.2196790352747295,2.068352145650496
2024-06-27,6.42409490972968,4.508303064469084,3.5236290068368175,3.69450105096287,2.991316967000943,2.4236479071647286,1.9016738235036368,2.219774844121344,2.0684414227172785
2024-06-28,6.426253470232535,4.509358834472852,3.524454182464238,3.702038508133623,2.9918866552060686,2.424215485413903,1.9019883353088474,2.2202946786715123,2.0689258174834304
2024-07-02,6.427645680233654,4.510243938822938,3.525145968113393,3.7255338206352198,2.9924739076272426,2.425476440968951,1.905633021376379,2.220730481753659,2.069331909637167
2024-07-03,6.428046654898477,4.510249840684526,3.5251505809289894,3.746737140591489,2.9911692774339937,2.4246944872266285,1.9056355149848145,2.22073338768161,2.0693346174531246
2024-07-04,6.429848080688565,4.511330141461524,3.525994929478655,3.76661302524528,2.9853414290650555,2.4252752531334094,1.9060919552265374,2.221265300566474,2.060013821555344
2024-07-05,6.430984410038631,4.51212741641783,3.5266180688555533,3.7674095974676947,2.985607202093498,2.426489319783372,1.9064288136103544,2.221657858667948,2.0603778821268537
2024-07-08,6.432049954306095,4.512783164741587,3.5271305929209795,3.7847159122153293,2.9808039770718717,2.426318249543715,1.9067058752674206,2.221980732621259,2.060677317230923
2024-07-09,6.432944258079383,4.513043153768197,3.5273337968454985,3.794492257775613,2.979666349802418,2.426196162538266,1.9068157237991237,2.222108744667646,2.060796036316309
2024-07-10,6.434099129419037,4.513669614000534,3.5278234297328015,3.8041857422724155,2.980079960399566,2.4265329453608304,1.9070804108806905,2.2224171979026437,2.061082097565831
2024-07-11,6.434705836899979,4.51409523335551,3.5281560880930805,3.8083424791370906,2.979051307304245,2.426761756832505,1.9072602402443306,2.222626762149731,2.0612764486167356
2024-07-12,6.4361309924576044,4.514911228186917,3.5287938586724445,3.8213439426369304,2.9706825094509166,2.427200432790424,1.9076050080034792,2.2230285374460648,2.0616490572661372
2024-07-15,21.5315652810803,15.104277082289261,11.805299708865654,12.815554349122277,9.90750737038403,8.120006356324579,6.381741112552904,7.436965489331547,6.89708325004945
2024-07-16,21.52515106696012,15.099777545628939,11.801782931562329,12.863430714824755,9.882651663988595,8.11758742120552,6.379840003487161,7.434750030843961,6.895028621498622
2024-07-17,21.56964680701673,15.099645246898202,11.801679528654734,12.863318010147395,9.838756903688774,8.117516297872134,6.379784105661368,7.434684890282159,6.894968209778499
2024-07-18,21.602846379705777,15.099579098402197,11.801627827880418,12.863261658549321,9.80585781692897,8.117480736672805,6.3797561571157875,7.43465232042931,6.894938004315415
2024-07-19,21.60337909954821,15.099645246898202,11.801679528654734,12.862879928426207,9.805462692878484,8.117516297872134,6.379784105661368,7.434684890282159,6.894968209778499
2024-07-22,21.576959338359288,15.073232017194366,11.781035303761737,12.83994207101532,9.76644460337215,8.103316638271231,6.554483239969228,7.421679681446341,6.882907106610333
2024-07-23,21.587309139666306,15.080156541144882,11.78644741849796,12.799463911276506,9.770931231023756,8.10703923804786,6.557494317893766,7.425089142579069,6.886069059869896
2024-07-24,21.588561986179382,15.080420458335878,11.786653692622902,12.812376108938652,9.766726992105372,8.107181119003618,6.546670981382098,7.425219088754634,6.886189572677461
2024-07-25,21.578269134171403,15.069870970989335,11.778408355277573,12.824836905430809,9.759894691699358,8.101509751625809,6.542091266720237,7.420024786975148,6.925094137110327
2024-07-26,21.578259971660177,15.068948593045176,11.777687437088879,12.830172614533556,9.759297320187796,8.101013884479787,6.540816464268123,7.419570631314372,6.924233083422133
2024-07-29,21.576810524762173,15.06763110611761,11.776657707035753,12.838668228978287,9.758444059154876,8.100305608130782,6.5389331381737055,7.418921933944775,6.923627693702042
2024-07-30,21.57504398449324,15.065787011405508,11.775216387424802,12.848461516648596,9.757249744337829,8.099314229284753,6.538132852320011,7.418013948169737,6.92278032591552
2024-08-01,21.57782073072992,15.065589456601325,11.775061981248355,12.847855943542358,9.755810518364136,8.099208024515272,6.538047119025469,7.417916677161468,6.9226895488116975
2024-08-02,21.58211612512474,15.067367636376892,11.776451782631923,12.842815187060195,9.751716245951693,8.100163967722725,6.537070218588477,7.418792208082456,6.9235066284609
2024-08-05,21.5824589236886,15.067301770381386,11.776400302656198,12.843196188896854,9.751236473623617,8.100128558394674,6.537041642220791,7.418759777325736,6.92347636281215
2024-08-06,6.489689268321536,4.530536879670341,3.5410066575970873,3.862172295720867,2.932066878290187,2.4356007281952192,1.9656013196895312,2.2307222145547034,2.0817970911624175
2024-08-07,21.58267277985648,15.066840724536373,11.776039955428043,12.845425978514077,9.750500964609248,8.099880701766272,6.53684161464228,7.418532769967509,6.923264510679713
2024-08-08,21.590764647321215,15.067301770381386,11.776400302656198,12.850627625831304,9.750799330274532,8.100128558394674,6.521741625002806,7.418759777325736,6.92347636281215
2024-08-13,21.59145016284267,15.067170040117933,11.776297344054981,12.850515275485602,9.750714081078344,8.100057740667303,6.521684606781794,7.418694916662901,6.923415832308469
2024-08-14,6.493924505731412,4.530923993059207,3.5413092202124306,3.864999934272794,2.9319230465874435,2.4358088389946366,1.96116836681039,2.2309128194342205,2.080660426963929
2024-08-15,6.4947304313072785,4.531394573787108,3.5416770197767407,3.8654013522805104,2.9320960873789343,2.4360618215426197,1.9613720533076708,2.231144521528553,2.0808765238792017
2024-08-16,6.495917499230772,4.53222279494334,3.5423243462870575,3.8724194676674086,2.931317077404136,2.436507070329861,1.961730541142561,2.2315523167591933,2.0812568540253675
2024-08-19,21.593332514900474,15.06512851553927,11.774701715917148,12.885051760961005,9.726227653381994,8.098960224217821,6.520800951829762,7.41768972139573,6.918106941856792
2024-08-20,6.497265493999671,4.532979779713957,3.5429159953970077,3.8952921255959225,2.920364951504192,2.4369140226861745,1.9620581949695872,2.2319250369883283,2.082525069866842
2024-08-21,6.497504757696157,4.533146708016209,3.5430464643116895,3.9089820174209935,2.9145541443577736,2.437003762755689,1.9621304483347737,2.2320072282786674,2.0826017594598256
2024-08-22,6.498761181268087,4.534023283346487,3.5437315837937384,3.912500328860826,2.912355301236517,2.4374750065772166,1.9625098658247828,2.2324388318863457,2.083004472507235
2024-08-23,21.578430733974333,15.05473191535688,11.766575873121914,13.003699023903422,9.657929692066128,8.093371048442958,6.5163008800052715,7.412570697403946,6.916390135725148
2024-08-26,6.4990518518323634,4.534226076935828,3.5438900845341674,3.9288559998737114,2.8989358903186933,2.437584027699213,1.9625976431463652,2.232538682340436,2.0830976391998592
2024-08-28,6.499428052338967,4.534488542628683,3.544095224187696,3.9409236280491817,2.895814750790005,2.437725128334662,1.9594223032618447,2.2326679138348844,2.0766403287893263
2024-08-29,6.499667475338576,4.534655582072744,3.5442257799693198,3.94330536749402,2.8957898628327547,2.437814928153623,1.9594944835770314,2.23275015984865,2.076716827129276
2024-08-30,6.499693128849046,4.534673479885961,3.544239768659279,3.9431893681151333,2.8956697290192883,2.4378245499552027,1.959502217497642,2.2327589722809504,2.076725023714266
2024-09-02,6.499949675091868,4.53485246578893,3.5443796616324215,3.9468973542913,2.8924948129163317,2.4379207721485514,1.9593164232870781,2.232847100430097,2.0768069931229203
2024-09-03,6.5000009867706945,4.5348882646650575,3.544407641552256,3.947323220030129,2.8922545078974546,2.437940017498734,1.9592003210293991,2.232864726894764,2.0768233877811473
2024-09-04,21.57221202789578,15.050393279520607,11.763184853737418,13.11959434082704,9.598381502776594,8.091038613042285,6.502196663721625,7.410434462428293,6.892564256050357
2024-09-05,6.5001378218749295,4.534983731098009,3.5444822568315577,3.956879515393289,2.892183822145969,2.4390439174831817,1.9592415652354682,2.2327801599654755,2.0768671081352403
2024-09-09,6.5008819635977,4.535502900183169,3.5448880324020466,3.9595694859675348,2.8923833347369308,2.439323141461566,1.959334273743605,2.2330357706802535,2.077104869781249
2024-09-10,6.500890517941288,4.535508868334932,3.5448926970291508,3.9602326334197864,2.8923871407498645,2.4389315890103442,1.9592052645499514,2.233038709074664,2.0771076029901927
2024-09-11,6.501172823909948,4.535705826154928,3.5450466366107922,3.971063654236378,2.8925127447961487,2.438379535686745,1.9592903444845364,2.233135680428678,2.0771978029208413
2024-09-12,21.559973538579,15.041854791343013,11.756511286280466,13.171065929731258,9.592063275679315,8.08644835176081,6.497634984586447,7.4057939209102015,6.888653921129495
2024-09-13,6.501207044481349,4.535729700992481,3.5450652968625396,3.978716999555213,2.89239637643207,2.4383923707156336,1.9593006577060035,2.2331474351044984,2.0772087367781094
2024-09-16,21.552543083828567,15.036670748737874,11.752459508342088,13.190084389646739,9.588757455660303,8.08366142864785,6.495395631989311,7.403241579344389,6.897186173802875
2024-09-17,6.501882974593168,4.53620128054117,3.5454338770917375,3.9796570966065,2.8925654911921668,2.4386458902261676,1.959504366079478,2.233379615311219,2.0807148920489316
2024-09-20,6.502753815658546,4.53662518887444,3.545765198140475,3.9887159038859434,2.892835801643668,2.438873781858577,1.959687481902275,2.2335883247955945,2.071959187326591
2024-09-23,21.552757418788357,15.036211575522126,11.752100624735768,13.22763460185589,9.582357266060265,8.08341457873837,6.495197282783577,7.403015507343495,6.867311144172146
2024-09-24,6.503096190195387,4.536864045363843,3.5459518851582947,3.9984030384718663,2.887196534530961,2.4390021902690977,1.9597906608189288,2.233705924783211,2.068909235459193
2024-09-25,6.503262057073658,4.536887932396146,3.545970554941294,3.999082227662823,2.883921049860475,2.439015031853841,1.9596693518664772,2.2337176854630654,2.065629442426157
2024-09-26,6.506430828998486,4.539098571146375,3.54769836043985,4.004849871600711,2.8853262658852965,2.4402034634885097,1.9606242180812539,2.2348060841509185,2.0666359386317246
2024-09-27,6.509585536942905,4.541299398404705,3.5494184974083707,4.008109217346393,2.8834313593734766,2.441386620499564,1.9615748463072906,2.2358896521920153,2.0675062122685386
2024-09-30,6.509585536942905,4.541299398404705,3.5494184974083707,4.0546188842423145,2.866961930585969,2.442177153081364,1.9443148849379828,2.2358896521920153,2.0735669620623414
2024-10-02,21.542506932381194,15.02814781936628,11.745798101438536,13.672680425715434,9.297737617621848,8.081695576045602,6.43154496001894,7.399045350926812,6.800843216485353
2024-10-03,21.590804603216867,15.036277169978854,11.752151892480438,13.661318088231614,9.261324042951854,8.083886085329286,6.3373055643425245,7.403047802498289,6.873884750970273
2024-10-04,21.609111913056303,15.01171931589225,11.79567423236208,13.641183526506648,9.309350034050338,8.06850550290382,6.453694669969224,7.390521315609917,6.720239489649421
2024-10-07,21.64318474530892,14.98404901601228,11.773931896495837,13.676031920552594,9.276975128072214,8.053633257949693,6.443972559319038,7.3768987626718445,6.771322713617576
2024-10-08,6.608915435120097,4.5423766674310295,3.5692377589937827,4.140187756489835,2.8103148120326513,2.440779676384617,1.9563733358636377,2.2362882543799305,2.0519186823440108
2024-10-09,6.6283770064932925,4.544335014337981,3.5517910939714556,4.160694485645538,2.8132403836645903,2.4418319654570024,1.9576123141830648,2.2372523814232506,2.0550446619862224
2024-10-10,6.644107505472191,4.544904269627364,3.5522360162451543,4.167149384213719,2.8047581687280783,2.4404236662359238,1.9422980563833434,2.2375326353543077,2.0471267702207334
2024-10-14,6.645633503945264,4.545677486742516,3.552840352337155,4.207686834570611,2.8052353376388557,2.4407069690643333,1.9068883522738513,2.237913303114668,2.040880922016588
2024-10-15,6.652618827431264,4.547116730495995,3.553965245886933,4.22036454616094,2.806123525911893,2.4381816358865502,1.9106582886000336,2.238621866964991,2.041395177642541
2024-10-16,6.653145453993728,4.547476683848957,3.554246580583705,4.237454334119224,2.8062137262171305,2.4383746442711995,1.9098859952688234,2.238799078040665,2.041556776097663
2024-10-17,6.655235453883187,4.548815010135563,3.5552925983994252,4.253746397124035,2.807039597322522,2.4390922600194265,1.9104480763545757,2.239457958528654,2.035031040162169
2024-10-18,6.655402337836821,4.548929074354403,3.555381749457905,4.259396087416145,2.8030187050701523,2.439153421696192,1.9099680748150014,2.2395141142575845,2.0350820697655694
2024-10-21,6.65701929232861,4.549853805994284,3.5561045072634987,4.283362594135079,2.8016084640719154,2.439649266389899,1.9115443763159112,2.2399693751608796,2.024275465147745
2024-10-22,6.658522295163352,4.5508810590136575,3.5569073943996705,4.290139150021653,2.8022410032427407,2.440200083445122,1.9053742883398646,2.2404751090596053,2.0247325002904737
2024-10-23,6.660685700625249,4.5523596755149,3.5580630611592605,4.295099110069763,2.8031514730471856,2.4407287707128686,1.9059933592026819,2.2412030567743266,2.025390351560746
2024-10-24,21.846331819577617,14.930953430013927,11.669832274668174,14.130935149500862,9.193852657656835,8.005168793409787,6.229236442571005,7.35075891474182,6.64293051785997
2024-10-25,6.664928715477754,4.555078989171202,3.560188440119151,4.325417346164723,2.8048259119370518,2.4421867194582694,1.9002598171500462,2.2425418205173613,2.0266002014045457
2024-10-28,6.666223768089891,4.555783411691465,3.560739007281557,4.363491961737793,2.805259665674909,2.4425643926727103,1.9004215081506115,2.242888619544285,2.0203048234860272
2024-10-29,6.667818940432547,4.556783222700068,3.5615204461113983,4.365903823755326,2.805875307210574,2.4431004372008043,1.9007063694882227,2.243380843280632,2.0204837897258474
2024-10-30,6.671548680173508,4.5582475931019895,3.5626649783114686,4.3800025788192976,2.806777004866695,2.4438855533220485,1.9001269572577233,2.244101777401608,2.02113309352518
2024-10-31,6.672801528474383,4.558922846168497,3.5631927470213527,4.39215863278522,2.807192797282712,2.4442475874547647,1.9004084396757877,2.244434215816985,2.0214325016401076
2024-11-01,6.675468014385785,4.560744615254332,3.564616617223247,4.413364741593075,2.8015662669732952,2.445224321398989,1.8945518732484192,2.245331103307196,2.018667647595885
2024-11-04,6.675476847349304,4.56075065002084,3.56462133391554,4.426470237977095,2.8015699739991664,2.4452275569140385,1.8884676709736752,2.2453340743240116,2.0186703186921515
2024-11-05,6.680709789080046,4.564235375439638,3.567344948408831,4.528903171214882,2.7970895218017713,2.447095878003305,1.8858055426077376,2.2470496631213184,2.0187560913598035
2024-11-06,6.68152378038767,4.564791491187642,3.5677796009938074,4.529587419014774,2.7974303248944477,2.4473940371565246,1.886035313001605,2.247323448235674,2.019002060719716
2024-11-07,6.6826477682598435,4.565559395402868,3.568379784594721,4.621613844113973,2.797900917810342,2.4478057458185916,1.9713914449850254,2.24770150036625,2.022255808008223
2024-11-08,6.6833113875020045,4.565922274665547,3.568663406143155,4.633770991496763,2.7981233002467913,2.4480003020311596,1.9714156650845356,2.2460255746209046,2.0224165407099584
2024-11-11,6.6841872896849575,4.566339657136801,3.56898962666596,4.647840213560849,2.798379083755067,2.448224079913092,1.9715958771627673,2.234439998940145,2.021276595744681
2024-11-12,6.687961794499957,4.568918231056981,3.5710050053420357,4.660141451284077,2.7999593050846108,2.44960657163233,1.972709220911089,2.2296041590998867,2.0224179937804383
2024-11-13,6.688688831677078,4.5694149105409965,3.5713932033429137,4.667939460064271,2.8002636839928305,2.449872864278972,1.972923670841774,2.2277253974482707,2.0252892702224012
2024-11-14,6.690099024998906,4.570378291938108,3.571748372014697,4.743311702002114,2.8008540707257015,2.4503893772218635,1.973339627370043,2.1512876034438637,2.026644460739399
2024-11-15,6.69025823775111,4.570396472850229,3.571762580388517,4.747706358151562,2.800865212490884,2.4497361267652322,1.9733474772923156,2.1512961612411323,2.026652522707684
2024-11-18,6.690471154687678,4.570541925354648,3.571876251448697,4.761780856249486,2.8009543498036136,2.4498140894227225,1.978316620829941,2.1513646260704444,2.0267170207631087
2024-11-19,6.690515514088588,4.570572229125034,3.571899933830247,4.761945032693692,2.8009729207912257,2.449830332267634,1.9783297375354885,2.1512462854104313,2.026730458374717
2024-11-20,6.6923159820040645,4.57162098712378,3.572719537686949,4.757467026903712,2.8016156286640457,2.4503924673850186,1.9785184124104052,2.1501482860886956,2.0271955095046343
