date,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,USMART SECURITIES LTD,CMB WING LUNG BANK LTD,LONG BRIDGE HK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,VALUABLE CAPITAL LTD
2024-03-01,55.490479174044516,21.831158571467487,9.29472336484241,0.0,4.4457762401590895,2.541611049061538,0.0,3.3779182216895043,3.01833337873546
2024-03-04,55.552233125832494,21.719629216842907,9.269578927338461,0.0,4.675564737543154,2.5362220349580014,0.0,3.2348383939978795,3.0119335634871014
2024-03-05,55.95074131086446,21.44265305571309,9.24140538496854,0.0,4.639606794674444,2.5196467633476467,0.0,3.2136973723297957,2.992249318102028
2024-03-06,55.78571236667472,21.31055049568792,9.263587759598076,0.0,4.857472931947019,2.533516025899358,0.0,3.3314526745654334,2.9177077456274683
2024-03-07,54.57791781541289,22.932913220427988,9.053433110148353,0.0,4.799789943547329,2.4760404358671395,0.0,3.308389129578574,2.8515163450177234
2024-03-08,51.24824753424995,21.20176107435374,8.687310918169073,6.198194652827311,4.525665936985021,2.3194037927048234,0.0,3.1482893474678404,2.671126743242246
2024-03-11,51.29023545876402,21.208475533403718,8.6719536448231,6.187237594834148,4.517665545434458,2.3153035920351592,0.0,3.142723857693535,2.666404773011859
2024-03-12,51.45309625996322,21.042305334150825,8.745554874310239,6.111587982832618,4.5076640098099325,2.342121397915389,0.0,3.1342734518700186,2.663396689147762
2024-03-13,51.39123412377946,20.99698994200132,8.751193010792159,6.098426449355163,4.630105474390035,2.3419719550693783,0.0,3.1275236766757213,2.662555367936764
2024-03-14,51.6007716916164,20.845441891132875,8.732813988131578,6.085618696427264,4.561771960243229,2.3224010354343205,0.0,3.194217197001148,2.656963540013187
2024-03-15,51.5634535113628,20.875338687236066,8.728976981472893,6.082944809236703,4.579295530548978,2.321380623428613,0.0,3.192813728122635,2.655796128591305
2024-03-18,51.611484422724494,20.755039706780696,8.737935247403787,6.089187538179597,4.613317043372022,2.338423946243128,0.0,3.196090409285278,2.658521686010996
2024-03-19,51.67387004615046,20.555270676140942,8.707542792957781,6.08502429614436,4.61016286963104,2.36124337655361,0.15627670744512004,3.1939052084096407,2.65670402656704
2024-03-20,51.797821564068045,20.52625137682046,8.547301431893281,6.099620609472525,4.6261167543752295,2.381593440215396,0.1566515726349284,3.2015665157263493,2.663076734793783
2024-03-21,51.802716925712886,20.52135601517562,8.547301431893281,6.099620609472525,4.6261167543752295,2.381593440215396,0.1566515726349284,3.2015665157263493,2.663076734793783
2024-03-22,51.627142752041586,20.580229050690342,8.627412511955269,6.111288226205949,4.63496578953822,2.386149054614121,0.15695122250288154,3.2076906099026417,2.668170782548986
2024-03-25,51.617016059825914,20.59090351845041,8.63062400392301,6.110089493686404,4.6340566384700255,2.3856810101753094,0.15692043643496384,3.2070614196395733,2.667647419394385
2024-03-26,51.6317273507417,20.59090351845041,8.606105185730048,6.110089493686404,4.64386416574721,2.3856810101753094,0.15692043643496384,3.2070614196395733,2.667647419394385
2024-03-27,51.68462123628868,20.588451817133322,8.539667738215014,6.115187357365463,4.637922995754706,2.3974871782287552,0.15705136070280484,3.209737184363574,2.6698731319476825
2024-04-02,51.630314777104445,20.63347972226993,8.537991609215142,6.1139870948747514,4.646826467773988,2.4019235015579383,0.15702053534188767,3.209107191049829,2.6693491008120906
2024-04-03,51.617968155835236,20.632467309437942,8.537572679767425,6.113687102867937,4.661318417114399,2.401805647555261,0.1570128308922745,3.20894973136086,2.669218125168666
2024-04-05,51.51284631051999,20.632622512330986,8.539667738215014,6.115187357365463,4.726264386150033,2.4367500184044566,0.15705136070280484,3.209737184363574,2.6698731319476825
2024-04-08,51.47091297200481,20.629585101945676,8.538410579777707,6.114287116323577,4.750104276565989,2.4363912947469144,0.15702824054763598,3.2338003287778783,2.6694800893098116
2024-04-09,51.443711208694154,20.626548585727253,8.537153791428501,6.1133871402988005,4.783749969334936,2.4360326766920983,0.1570051271986851,3.2333243382479204,2.669087162377646
2024-04-10,51.54036870658124,20.40405528143948,8.395316297223655,6.112379409382134,4.99791344477993,2.462135159682844,0.15710533421705083,3.259935685003805,2.6707906816898643
2024-04-11,51.757721463091535,20.081937050756814,8.458651227829158,6.1084807300738415,5.029070480582881,2.4801903687167286,0.1570051271986851,3.2578563893727153,2.669087162377646
2024-04-12,51.77129109076179,20.018167088110378,8.494341197554808,6.112979647951292,5.027864385142268,2.4869270615962487,0.1571207620356959,3.2602558122406893,2.67105295460683
2024-04-15,51.89720890200418,19.830320914791592,8.439690151235707,6.123201770564368,5.055944915775236,2.540268043772286,0.17213820238534366,3.265707610967663,2.6755194885036273
2024-04-16,52.02834497913632,19.555072714253967,8.488679291869335,6.14799634576924,5.076417866225525,2.5653687563270045,0.17283523863608305,3.2789313844102614,2.686353423372262
2024-04-17,52.081431215299204,19.508945095619985,8.468846391116596,6.1443553362122145,5.098087600246761,2.563849475632326,0.1727328809376928,3.2769895126465145,2.6847624922887108
2024-04-18,52.089651601449816,19.444238972310576,8.467095692482186,6.1395073600118355,5.153241117439652,2.576620558719826,0.17259659245013192,3.2744039253396453,2.6826441797963363
2024-04-19,52.18809459092144,19.397563567174874,8.441028935728582,6.15285774296375,5.080431935555611,2.597049593516025,0.17297190442066768,3.2815241295806667,2.6884776001383774
2024-04-22,52.19303664533347,19.397563567174874,8.441028935728582,6.15285774296375,5.040895500259458,2.6316439744001583,0.17297190442066768,3.2815241295806667,2.6884776001383774
2024-04-23,52.16639066709509,19.461677253515905,8.443115252477817,6.154378506636348,4.977878840307472,2.6520675251489165,0.17301465681307002,3.2823352035393856,2.6891420944660025
2024-04-24,52.1790720094925,19.42006773292463,8.434479519442316,6.155291325736039,4.978617160655576,2.687068944206857,0.17304031839418585,3.2828220403925545,2.689540948755346
2024-04-25,52.17133394300403,19.432017598062234,8.433228700659926,6.154378506636348,4.972935564398527,2.6916137324204747,0.17301465681307002,3.2823352035393856,2.6891420944660025
2024-04-26,52.21862408226832,19.336019578276023,8.434479519442316,6.155291325736039,4.973673151558599,2.7365090351766246,0.17304031839418585,3.2828220403925545,2.689540948755346
2024-04-29,52.23707290560071,19.166440200607752,8.404773081008967,6.151641673048892,4.975665192578502,2.749709711688119,0.1729377177162339,3.4538132766756426,2.6879462410751787
2024-04-30,52.314620085607544,18.992008313333496,8.367766039042976,6.160773931761387,5.077071529306975,2.763688546898582,0.1731944478808422,3.4589405448202486,2.691936561347948
2024-05-02,52.298722794535436,18.95303737740557,8.354949479977272,6.151337730675165,5.138466859359174,2.7891005212579363,0.17292917315151066,3.4536426295115987,2.687813434126337
2024-05-03,52.28670965829071,18.955847107948507,8.356188076001285,6.152249647913424,5.13922862155017,2.7944555629679044,0.17295480937909224,3.454154621599585,2.6882118943493194
2024-05-06,52.29704683059434,18.939824539725688,8.357840108735944,6.153465958235512,5.140244655875447,2.7950080316322747,0.1729890028419622,3.4548375139009018,2.6887433584579266
2024-05-07,52.31233161134043,18.91390859431001,8.349605754257606,6.15468274958598,5.14126109202363,2.810391279630225,0.17302320982771832,3.455520676273574,2.689275032750822
2024-05-08,52.32153006004596,18.908300180384984,8.347129901900221,6.15285774296375,5.139736588499839,2.814499987644864,0.17297190442066768,3.4544960340013344,2.6884776001383774
2024-05-09,52.327907723466794,18.909773507545633,8.343418875194507,6.1501222614666435,5.137451527650851,2.818188554350779,0.17289500333440364,3.452960209449947,2.687282337540445
2024-05-10,52.31635905418427,18.916314580090432,8.336421812072246,6.152249647913424,5.1441701875324295,2.8191633928792035,0.17295480937909224,3.454154621599585,2.6882118943493194
2024-05-14,52.33026254044309,18.898960211415446,8.34794635580034,6.14981846921386,5.142137370643879,2.8180493467361503,0.1728864629899479,3.452789646570673,2.6871495961866185
2024-05-16,52.34484972711333,18.86251944780579,8.347121724742548,6.149210974736374,5.161385918553824,2.817770972760724,0.17286938483194625,3.457387696638925,2.6868841528165364
2024-05-17,52.34226447709594,18.856648969008518,8.346709470304976,6.148907272502778,5.161131003827633,2.827509569082603,0.17286084701815038,3.457216940363008,2.6867514507963945
2024-05-20,52.349324708031894,18.87360805906027,8.345472951285153,6.14799634576924,5.140613812004642,2.827090689118787,0.17283523863608305,3.456704772721661,2.686353423372262
2024-05-22,52.351677653507146,18.87267609806681,8.345060859689406,6.147692763499,5.130484161667037,2.826951090042713,0.172826704194751,3.4664098955632916,2.6862207737698443
2024-05-23,52.3488607469945,18.86988076723691,8.343824829050336,6.146782196548915,5.134661433261744,2.826532375521489,0.17280110592707792,3.470833641906737,2.685822903552297
2024-05-24,52.34392357253943,18.86988076723691,8.343824829050336,6.146782196548915,5.134661433261744,2.826532375521489,0.17280110592707792,3.4757708163617966,2.685822903552297
2024-05-28,52.314826233875145,18.878721357570974,8.33682756579434,6.141627407937252,5.155020595417211,2.8241620008386157,0.17265619219100709,3.492588116320943,2.68357053005451
2024-05-29,52.306630174815695,18.872204551618708,8.333949749734941,6.1395073600118355,5.153241117439652,2.833049781788594,0.17259659245013192,3.506176492344108,2.6826441797963363
2024-05-30,52.2504747576886,18.955779712432484,8.336005129849312,6.141021530569462,5.100254026191827,2.8386810368214666,0.1726391594939206,3.521838853675981,2.6833057932769377
2024-06-04,52.2455422102745,18.955779712432484,8.336005129849312,6.141021530569462,5.100254026191827,2.8436135842355785,0.1726391594939206,3.521838853675981,2.6833057932769377
2024-06-05,52.223674798352285,18.948718581189414,8.337238844626429,6.141930391455563,5.125675242347253,2.8440344342764114,0.1726647097999556,3.5223600799190944,2.6837029180335956
2024-06-06,52.225812020618044,18.945914617604263,8.336005129849312,6.141021530569462,5.124916763262386,2.8485461316496905,0.1726391594939206,3.521838853675981,2.6833057932769377
2024-06-07,52.22323608473699,18.944980147475892,8.335593972724359,6.14071863671114,5.119731682655552,2.853337936817184,0.17263064440553405,3.526597449998767,2.6831734444745865
2024-06-11,52.22323608473699,18.944980147475892,8.335593972724359,6.14071863671114,5.090137857900318,2.877999457446546,0.17263064440553405,3.531529754124639,2.6831734444745865
2024-06-12,52.20434214741615,18.93097414919047,8.329431479336602,6.136178811700634,5.086374725843417,2.9300869908080536,0.17250301880282903,3.5289188989378744,2.6811897779639713
2024-06-13,52.20434214741615,18.93097414919047,8.329431479336602,6.136178811700634,5.081446068163336,2.9350156484881342,0.17250301880282903,3.5289188989378744,2.6811897779639713
2024-06-14,52.19684088612898,18.930041152263374,8.32902097040487,6.135876395357434,5.0811956334245085,2.939799413518642,0.1724945171385624,3.5287449791774477,2.685986052586186
2024-06-17,52.19426853608654,18.929108247295666,8.328610501934307,6.135574008821427,5.080945223369391,2.944582707044822,0.17248601631224897,3.5285710765591505,2.6858536825764485
2024-06-18,52.18784666584494,18.937507703685444,8.332306175274251,6.0889929742388755,5.083199802785653,2.980401824232713,0.1725625539257981,3.53013681745347,2.6870454825588563
2024-06-19,52.22854608618523,18.927242713184025,8.372138862197255,6.08569246310395,4.893192401507871,3.106906152216227,0.17246901717298643,3.528223322738808,2.6855889816936456
2024-06-20,52.24075488432827,18.916455197220923,8.371726329793788,6.085392594052576,4.892951292222031,3.1067530611742096,0.17246051885978958,3.528049471531696,2.685456650816724
2024-06-21,52.18418526813181,18.95011443900278,8.362660891393695,6.0788029434203725,4.887652892968769,3.1575320552260475,0.172273767627298,3.524229074889868,2.682548667339355
2024-06-24,52.16407076597525,18.96606874830836,8.361014738810562,6.077606358111267,4.886690780246549,3.1667527865948184,0.17223985630274846,3.5235353460790826,2.682020619571369
2024-06-25,52.128365916635936,18.979466371572606,8.356080167219968,6.074019427025698,4.883806713389893,3.204229681544325,0.17213820238534366,3.5214557973687444,2.6804377228574943
2024-06-26,52.112987683457476,19.027951913857954,8.353615065024462,6.072227548737616,4.857782038990092,3.2032844113381023,0.17208742040956806,3.5204169432357353,2.679646974948988
2024-06-27,51.975481869876674,19.122172168475988,8.389336090392142,6.080299337813553,4.834699554439603,3.212465844472343,0.1723161755655663,3.530019939443173,2.683209019520961
2024-06-28,51.99773516161591,19.12311366042195,8.389749144531153,6.080598705103272,4.81031978533271,3.2126240122104326,0.17232465965879717,3.5301937421530734,2.6833411289726987
2024-07-02,51.99202697049486,19.11558431970864,8.386445849841277,6.0782045918744005,4.8330339345916284,3.211359106233236,0.17225681029603562,3.528803799493073,2.6822846174668404
2024-07-03,52.00482437787678,19.120289462672606,8.38851010411795,6.079700691658257,4.765303861963719,3.2564550668274794,0.17229920988505182,3.52967238535949,2.682944839638664
2024-07-11,51.96683805259662,19.109941203965658,8.383970085364954,6.076410243794435,4.777485300991414,3.2546926123643876,0.1722059583261581,3.5326822308051855,2.725774311791188
2024-07-12,51.942046097458984,19.108060905714215,8.38314515533909,6.07581236317123,4.777015226428554,3.2543723710427277,0.17218901434088504,3.5323346370501567,2.7550242294541607
2024-07-15,51.95661263743021,19.106180977445458,8.382320387633126,6.075214600191849,4.761787638045109,3.2589713948397567,0.17217207368964754,3.5319871116904835,2.7547531790343607
2024-07-16,51.96842648830747,19.101482774731355,8.380259178203458,6.073720707207318,4.760616716256425,3.2581700149998767,0.17212973664150294,3.531118597388546,2.754075786264047
2024-07-17,51.993997096956726,19.08627943021625,8.384382611262824,6.076709228233327,4.7383570743228285,3.2597731689915617,0.1722144315693655,3.5328560533372695,2.755430905109848
2024-07-18,51.9660224055152,18.919118552259018,8.445155730641389,6.081496983872953,4.85042471993106,3.2623414994460176,0.17235011695186508,3.5356395420411175,2.7674504493413763
2024-07-19,52.28825894949794,18.355414107023908,8.531320158882885,6.0938001134877755,4.973725112870994,3.268941356425629,0.17269878864135396,3.542792292699776,2.7730491204697407
2024-07-22,52.30890737221413,18.362662586074983,8.534689142828936,6.096206530592097,4.9065824221931535,3.299849445911593,0.17276698669694204,3.544191327097268,2.774144186390898
2024-07-23,52.303971172594224,18.362662586074983,8.534689142828936,6.096206530592097,4.9065824221931535,3.299849445911593,0.17770318631685464,3.544191327097268,2.774144186390898
2024-07-24,52.00839402542896,18.422416985557337,8.537217627453401,6.0980125910381435,4.942599679051969,3.493395877052216,0.17775583261325764,3.545241328231082,2.774966053573633
2024-07-25,52.01866804948515,18.42605625108033,8.5389041163543,6.099217225967355,4.923821517643282,3.4940859816776553,0.17779094747759094,3.5459416746919525,2.7755142356223916
2024-07-26,51.993384186230216,18.420597891826507,8.570934853983065,6.097410451998321,4.927300106149251,3.4930509269545036,0.1777382803821373,3.544891258732627,2.7746920437433658
2024-07-29,51.990817308879066,18.41968847967219,8.570511712868111,6.097109427069191,4.90237219520624,3.5225000617116335,0.1777295055663894,3.5447162499074327,2.7745550591197454
2024-07-30,51.955100530405815,18.40878253361293,8.59504132231405,6.09349944492414,4.9044036018255825,3.550018502528679,0.17762427531762673,3.542617491057111,2.772912298014062
2024-07-31,51.909752188386136,18.37011465910492,8.68943410183701,6.090494390334114,4.872395512267291,3.5778572309209715,0.17753667858463815,3.5408704228825054,2.771544815682407
2024-08-01,51.91781159813522,18.35179201302385,8.771367257837746,6.092597617227004,4.79514565501591,3.5790927702819366,0.17759798722281148,3.542093189610518,2.7725019116450014
2024-08-02,51.904327006146175,18.364475600424555,8.77742946708464,6.096808431861378,4.778713005701873,3.5815664107817247,0.17772073161701182,3.5445412583615137,2.774418088021129
2024-08-05,51.87871610786273,18.355414107023908,8.822440974021168,6.0938001134877755,4.776355068709447,3.5797991759800656,0.17763303974539263,3.542792292699776,2.7730491204697407
2024-08-07,51.8737818567587,18.355414107023908,8.827375225125207,6.0938001134877755,4.776355068709447,3.5797991759800656,0.17763303974539263,3.542792292699776,2.7730491204697407
2024-08-08,51.87359696080124,18.25492759701014,8.925179465673336,6.09319880602906,4.775883760515085,3.584379702494018,0.17761551175469326,3.542442706663049,2.772775489059378
2024-08-09,51.848198653613785,18.223066111015214,8.926589894705694,6.090794762409686,4.773999457500062,3.6470791310137347,0.177545434369837,3.541045052153971,2.7716815032180113
2024-08-12,51.83541651258536,18.21857357690506,8.924389221704509,6.089293198234844,4.797475531888667,3.646180016270986,0.17750166407810075,3.5401720780021204,2.7709982003303506
2024-08-13,51.73611966780848,18.324749254540524,8.920870400946303,6.086892234899826,4.682224796076788,3.7630301387417138,0.1774316764829099,3.538776214298036,2.7699056162054267
2024-08-14,51.75821197111949,18.289347231462997,8.92043074345137,6.0865922476035585,4.677065621842734,3.7825583401099037,0.17742293191394987,3.538601808728223,2.769769103767773
2024-08-15,51.75566123746397,18.28844590099303,8.91999112929059,6.086292289875071,4.666978784219994,3.797156444816795,0.17741418820688465,3.5384274203484214,2.769632604785255
2024-08-16,51.73084977948604,18.286643506541502,8.91911203094587,6.08569246310395,4.656663463670633,3.8214206519328853,0.17246901717298643,3.557789439968463,2.7693596471776676
2024-08-19,51.68500603106615,18.299977845063143,8.881668020579475,6.080299337813553,4.721463210496517,3.8081874799990154,0.1723161755655663,3.5792531324619055,2.771828766954681
2024-08-20,51.652923076923074,18.304000000000002,8.881230769230768,6.08,4.736,3.822769230769231,0.1723076923076923,3.579076923076923,2.7716923076923075
2024-08-21,51.68788319011154,18.294634722871987,8.883854923300422,6.131041784650235,4.653682318469456,3.823898751631251,0.1723586043877576,3.580134439711422,2.77251126486593
2024-08-22,51.649136635712,18.405300884301795,8.86272384658965,6.133458137300786,4.576692859078257,3.830332290563342,0.17242653398034335,3.5815454343917037,2.7883833780821243
2024-08-23,51.3674138738872,18.209168701141774,9.247614115558186,6.145347833592266,4.5522921752854435,3.8396093807797587,0.2811274691129689,3.585608246405761,2.77181820423664
2024-08-26,50.64605842829367,18.316064088996086,9.263862567989959,6.512268957200168,4.479338436169427,3.856661170042578,0.7974206886367552,3.480101400408555,2.6482242622628043
2024-08-27,49.97169648790333,18.19792769067953,9.3721542664468,7.078339199133667,4.454726686520145,3.871428219832148,0.9254017868130244,3.480101400408555,2.6482242622628043
2024-08-28,49.84357679517182,18.209139056534056,9.355831999014656,7.069836186722503,4.443897031654145,3.8748614361374556,1.0395368887794063,3.507821160241409,2.6554994457445495
2024-08-29,49.487894567980454,18.21861348996767,9.45235568498729,7.157136158345468,4.486783977886917,3.882129371406007,1.140205829364002,3.514400651546188,2.6604802685160047
2024-08-30,48.97908674668977,18.334364558841727,9.493874520480139,7.2614775399084275,4.3558965474569975,3.942581363692612,1.2869694344759313,3.563915357010271,2.7818339314441283
2024-09-02,48.66575986150612,18.394954865834055,9.561023865463088,7.305552120687524,4.446642759985162,3.969333498206999,1.325584271052306,3.5612711759614197,2.7698775813033265
2024-09-03,48.32958282845768,18.511832636811,9.5600781423873,7.304829496278345,4.614357427236084,3.9788323153391527,1.3848018002423403,3.560918914908875,2.7547664383392267
2024-09-04,48.28251353958009,18.51274822563494,9.560550980537627,7.305190790612557,4.619531617083364,3.993867002992309,1.4046541533743848,3.5610950367237924,2.7598486534609394
2024-09-05,48.20195520356392,18.58185868085633,9.66712040589036,7.3109763643113475,4.618240316792476,4.011879717856701,1.2820195520356392,3.563915357010271,2.76203440168296
2024-09-09,48.04413984214563,18.591186876809264,9.688992255733973,7.308805700571542,4.710888982358909,4.084914763589579,1.2420516119454685,3.5628572135487544,2.76616275329688
2024-09-10,47.87868292803602,18.7170670163026,9.687554115231428,7.307720851990204,4.720085100066794,4.138732899586869,1.2220765405833314,3.5623283774089005,2.765752170793855
2024-09-11,47.794390213764984,18.756950451007043,9.6774990732732,7.31496354874583,4.725071049054739,4.178920054367972,1.2306931916471024,3.5586309156060794,2.7628815025330535
2024-09-12,47.682839417682096,18.868484144442522,9.67893422971403,7.316048345238389,4.705998665315505,4.179539781012878,1.2209891495093799,3.583875033985022,2.7632912331001758
2024-09-13,47.68778269359104,18.853654316715687,9.67893422971403,7.316048345238389,4.720828493042339,4.179539781012878,1.2111025976914902,3.583875033985022,2.7682345090091203
2024-09-16,47.650095082857916,18.94742041441308,9.686103084636093,7.295448371242992,4.682522041935245,4.1762366945741025,1.2200242029092885,3.5761033316045543,2.766046775826727
2024-09-17,47.42756934324598,19.117247511546918,9.68706004396473,7.296169140711833,4.702744090695779,4.171709437597253,1.2794230246745868,3.551757354212463,2.766320053350458
2024-09-19,47.37765260999531,19.096321549445392,9.688974530003211,7.366782776254355,4.698732676202475,4.172533906470022,1.279675881321179,3.55245929988389,2.7668667704241705
2024-09-20,47.22105523291734,19.102928456690968,9.692326702088225,7.413814407512666,4.70035833436303,4.267885827258124,1.2801186210305202,3.5536883726677377,2.767824045471395
2024-09-23,47.036404583364266,19.169945801470043,9.706239017991933,7.444254708342614,4.707105204543767,4.274011928626228,1.3314524711064915,3.5587893186824067,2.77179696587225
2024-09-24,46.93983530750018,19.1300477262049,9.698558322411534,7.438363955587428,4.80229481441183,4.285466999678529,1.379856079527189,3.555973194193724,2.7696036004846807
2024-09-25,46.92731903949353,19.121101961075254,9.699038009743552,7.463461681133615,4.787694438261988,4.285678957390509,1.3898162573880357,3.5561490713950095,2.769740584118505
2024-09-26,46.96980936132334,19.09353905496625,9.697599090077393,7.462354424745938,4.786984150532849,4.285043147145365,1.3846648369309893,3.5506762604158943,2.7693296738619786
2024-09-27,46.97999851657725,19.042203377259128,9.696640047469527,7.51106386134942,4.776621257448018,4.284619378445868,1.3845279007095705,3.5503251168195415,2.7740005439216753
2024-09-30,46.86146918375931,19.061286092485837,9.70383749412376,7.516639038028552,4.864289779053369,4.287799688249994,1.3756587574535468,3.552960387955563,2.776059578890071
2024-10-02,46.88095414841759,19.01863261821691,9.7295424739564,7.517383020315245,4.8647712369782,4.288224086308861,1.3708460148961967,3.5533120530522355,2.7763343478583624
2024-10-03,46.784785032833604,19.065791103952424,9.748482220294882,7.5281873373807455,4.851939041011027,4.309255358691612,1.3728162557303927,3.5584190310989965,2.780324619006319
2024-10-04,46.77103232689111,19.014067035502517,9.760091299278042,7.58677152851862,4.857717021857246,4.31438707916739,1.364527253330687,3.5626566105143023,2.7687498449400847
2024-10-07,46.64696973458798,19.067954415671476,9.792189090547955,7.63214737939767,4.86133525337041,4.337463068252352,1.3655436104973062,3.5156540953894284,2.7807433522854237
2024-10-08,46.41942143621123,19.13290052981121,9.81021316817153,7.596448026266696,4.726015471482228,4.3653458697112155,1.6466432853269657,3.5221252145362287,2.7808869984827003
2024-10-09,46.34285856400309,19.105175458230743,9.848541371334777,7.595314481832426,4.735258275510458,4.364694471387003,1.7060857022059739,3.521599641871223,2.7804720336243127
2024-10-10,46.1565278019871,19.173784207774098,9.875743917926243,7.604771035135337,4.761074727956373,4.370128738265395,1.748051495306158,3.5259842127543015,2.7839338628949926
2024-10-14,45.90033552876849,19.162420777929665,9.857089598608177,7.5904063626196105,4.776935503914502,4.4612899217099535,1.8590779172362373,3.5193239716664597,2.873120417546912
2024-10-15,45.90302457936725,19.1614683003206,9.856599647090986,7.590029077714541,4.776698063970972,4.461068171086314,1.8589855108482243,3.519149041926585,2.8729776076745286
2024-10-16,44.162801656787124,19.23162776854585,10.669907487784917,7.574592623824995,4.94555916565391,4.3974304918276745,2.564547731838587,3.511991864877601,2.9415412088593467
2024-10-17,44.04871152558347,19.276271732929885,10.75919541655299,7.574592623824995,4.895954760782757,4.402390932314789,2.5893499342741633,3.511991864877601,2.9415412088593467
2024-10-18,44.01776190121803,19.280097243928456,10.761330654163876,7.576095854729478,4.887003547418819,4.383418917913224,2.6394780580982857,3.5126888442360644,2.9421249782937657
2024-10-21,43.81646463895293,19.399618254381398,10.768201085744032,7.570461813043802,4.957735306511985,4.380159143303339,2.657346124290424,3.5100765970104857,2.9399370367616076
2024-10-22,43.774314245360166,19.391927051069207,10.79366652625319,7.592239264563768,4.985504373466808,4.378422578487004,2.646381049136457,3.5086849864955276,2.9288599251678766
2024-10-23,43.75821613711338,19.411166505444353,10.829178758340154,7.535282883151028,4.990450678373887,4.3827665748939655,2.6490066225165565,3.512166083785996,2.931765756380683
2024-10-24,43.655023674359796,19.40058008378988,10.828230744440864,7.531173306229704,4.997644958972707,4.380376310766256,2.7665534594313193,3.5102506259451154,2.9301668360643545
2024-10-25,43.50026043604435,19.411166505444353,10.849021504576234,7.535282883151028,5.000372051491926,4.3827665748939655,2.877198204231466,3.512166083785996,2.931765756380683
2024-10-28,43.508667509857894,19.408278153907197,10.847407186965254,7.534161644718895,4.994668055452223,4.387074374426506,2.881730030007688,3.5116434789078195,2.926369565756516
2024-10-29,43.516429014259145,19.43211407315561,10.851828890266583,7.533787972721637,4.954742715437074,4.396776193428394,2.876627402355859,3.511469311841289,2.926224426534408
2024-10-30,43.51105267075198,19.44079192199866,10.85667501922743,7.537152355670231,4.897412360135957,4.398739673009651,2.9176073634852506,3.513037437665914,2.9275311980549286
